wind_speed,a_seiche,par_id
1.1812,0.064871,p00311
0.82802,0.10812,p00312
0.91271,0.0058116,p00313
1.0972,0.2989,p00314
0.97421,0.2107,p00315
1.0685,0.20944,p00316
1.1099,0.018736,p00317
1.1665,0.011198,p00318
1.0928,0.18344,p00319
1.0392,0.12119,p00320
0.89708,0.016798,p00321
1.1232,0.12573,p00322
1.0413,0.20871,p00323
0.85747,0.10346,p00324
0.83204,0.049314,p00325
1.0622,0.039175,p00326
1.023,0.11693,p00327
0.98589,0.16019,p00328
1.0032,0.23638,p00329
1.1511,0.26133,p00330
1.181,0.06023,p00331
0.81987,0.16167,p00332
1.0409,0.23093,p00333
0.85169,0.23855,p00334
1.0306,0.063489,p00335
1.1212,0.21076,p00336
0.8119,0.089873,p00337
0.87389,0.19151,p00338
1.1983,0.15809,p00339
0.9082,0.09112,p00340
0.98435,0.24276,p00341
0.95633,0.25567,p00342
1.0782,0.13796,p00343
0.97311,0.023555,p00344
0.87704,0.077242,p00345
1.1634,0.0056769,p00346
0.93904,0.24021,p00347
1.1784,0.26779,p00348
0.95826,0.17057,p00349
1.0326,0.23105,p00350
1.171,0.028484,p00351
1.0802,0.24471,p00352
0.89413,0.26264,p00353
1.0974,0.16847,p00354
1.1914,0.042332,p00355
1.0705,0.13958,p00356
0.83953,0.14604,p00357
1.1602,0.080493,p00358
0.83501,0.0156,p00359
1.1455,0.042363,p00360
0.93704,0.052207,p00361
1.144,0.019096,p00362
0.82637,0.10463,p00363
0.83266,0.19786,p00364
1.0811,0.19759,p00365
1.0839,0.083645,p00366
1.1303,0.23846,p00367
1.05,0.054208,p00368
0.80123,0.11203,p00369
0.94667,0.17581,p00370
0.93755,0.065536,p00371
0.91749,0.28236,p00372
0.92223,0.13344,p00373
1.1405,0.070158,p00374
0.93939,0.095231,p00375
1.0367,0.22618,p00376
0.90388,0.19314,p00377
0.83821,0.066911,p00378
0.95797,0.0024859,p00379
0.80597,0.1503,p00380
1.1814,0.14094,p00381
0.99158,0.2505,p00382
1.0837,0.031325,p00383
1.0981,0.10616,p00384
1.0794,0.20787,p00385
0.97815,0.01997,p00386
0.81606,0.062045,p00387
0.80354,0.056629,p00388
0.8065,0.21869,p00389
1.1398,0.14125,p00390
0.97862,0.27296,p00391
0.91827,0.0099887,p00392
0.85711,0.10643,p00393
1.028,0.16402,p00394
1.0393,0.046634,p00395
1.1952,0.21758,p00396
0.97571,0.080151,p00397
1.1311,0.137,p00398
0.96778,0.27673,p00399
0.85412,0.14385,p00400
1.0897,0.21046,p00401
1.0979,0.067646,p00402
1.1871,0.1019,p00403
0.89638,0.041497,p00404
1.0635,0.18083,p00405
1.1956,0.25805,p00406
1.028,0.039395,p00407
0.9278,0.17273,p00408
0.92457,0.23923,p00409
0.97566,0.16581,p00410
0.82667,0.11898,p00411
0.95265,0.1173,p00412
0.82192,0.21357,p00413
0.8551,0.19398,p00414
0.97405,0.16643,p00415
1.0416,0.0032449,p00416
0.87872,0.27523,p00417
1.044,0.13816,p00418
0.98128,0.18153,p00419
0.87822,0.24046,p00420
1.1418,0.18989,p00421
1.0205,0.22791,p00422
0.95989,0.057252,p00423
0.83998,0.19468,p00424
0.85269,0.037539,p00425
1.1701,0.28759,p00426
0.81786,0.064451,p00427
1.1536,0.024226,p00428
0.9252,0.11766,p00429
0.8236,0.07925,p00430
1.1643,0.17661,p00431
1.1466,0.017499,p00432
0.99553,0.20751,p00433
0.84071,0.049372,p00434
1.0216,0.26899,p00435
1.0041,0.29839,p00436
0.86487,0.25581,p00437
1.1667,0.062953,p00438
0.93376,0.16095,p00439
1.0629,0.21837,p00440
0.95322,0.11567,p00441
1.0083,0.053616,p00442
0.82038,0.045539,p00443
0.93617,0.11717,p00444
1.1663,0.19646,p00445
0.98411,0.1678,p00446
1.1142,0.025372,p00447
1.0289,0.29516,p00448
0.84852,0.05798,p00449
1.0273,0.085168,p00450
0.96706,0.11283,p00451
1.0061,0.066376,p00452
0.8725,0.26417,p00453
1.0748,0.26959,p00454
0.99623,0.24318,p00455
1.0042,0.078263,p00456
1.1059,0.2437,p00457
1.1116,0.066797,p00458
1.124,0.25991,p00459
0.80324,0.21018,p00460
0.97222,0.23369,p00461
0.86889,0.079362,p00462
1.0877,0.13848,p00463
0.88678,0.084538,p00464
1.0948,0.13707,p00465
1.0277,0.0081168,p00466
0.84592,0.1383,p00467
0.82022,0.1021,p00468
1.1079,0.27843,p00469
1.0494,0.14512,p00470
1.0995,0.032637,p00471
0.89622,0.0089917,p00472
0.86698,0.16916,p00473
0.97233,0.033237,p00474
0.90341,0.23398,p00475
1.0396,0.27933,p00476
0.8362,0.25765,p00477
0.87501,0.24384,p00478
1.1046,0.014674,p00479
0.91086,0.095666,p00480
0.80988,0.16671,p00481
1.0447,0.018401,p00482
1.0281,0.063734,p00483
0.84863,0.067835,p00484
0.82715,0.29688,p00485
0.92363,0.28437,p00486
0.82292,0.050768,p00487
1.1135,0.050114,p00488
1.0387,0.10671,p00489
1.1568,0.20551,p00490
0.81902,0.15664,p00491
1.0255,0.079042,p00492
1.1549,0.1576,p00493
1.0513,0.16764,p00494
1.0167,0.0021151,p00495
1.1445,0.28699,p00496
1.0148,0.23378,p00497
0.89484,0.025462,p00498
1.1765,0.0004624,p00499
1.0458,0.28823,p00500
0.81256,0.0423,p00501
0.86225,0.0049104,p00502
1.048,0.064115,p00503
0.93815,0.15668,p00504
1.0156,0.24554,p00505
0.80214,0.18463,p00506
0.8621,0.20263,p00507
1.0154,0.11181,p00508
1.1106,0.1113,p00509
0.80509,0.17381,p00510
0.9214,0.10049,p00511
1.1518,0.18453,p00512
1.1249,0.058105,p00513
0.86741,0.13833,p00514
1.1346,0.24741,p00515
1.1752,0.25832,p00516
0.83636,0.046879,p00517
1.1531,0.15915,p00518
1.015,0.1715,p00519
1.1019,0.15077,p00520
0.98627,0.17646,p00521
0.89112,0.0047384,p00522
1.0751,0.14936,p00523
0.92664,0.007142,p00524
0.88823,0.2634,p00525
0.84639,0.23809,p00526
1.0093,0.1735,p00527
1.0234,0.24447,p00528
1.1724,0.27987,p00529
1.1919,0.060559,p00530
1.1077,0.20114,p00531
1.1591,0.14273,p00532
0.81765,0.11878,p00533
1.1598,0.12333,p00534
0.87602,0.21329,p00535
0.91036,0.23384,p00536
0.80394,0.24492,p00537
1.1512,0.12541,p00538
0.99459,0.14204,p00539
1.1716,0.003339,p00540
1.1055,0.25095,p00541
0.96949,0.064416,p00542
0.84446,0.17324,p00543
0.82431,0.11685,p00544
1.0038,0.21622,p00545
0.92886,0.21852,p00546
1.0772,0.13262,p00547
0.88522,0.26453,p00548
1.1624,0.16244,p00549
0.91643,0.14996,p00550
1.0568,0.24385,p00551
1.1458,0.21347,p00552
1.0662,0.21971,p00553
0.96624,0.2427,p00554
0.96586,0.29105,p00555
0.94027,0.10915,p00556
0.91863,0.26664,p00557
1.0652,0.28296,p00558
0.93447,0.027699,p00559
0.95025,0.26403,p00560
1.0146,0.24921,p00561
0.81235,0.049431,p00562
0.84131,0.20467,p00563
0.92846,0.018034,p00564
1.0369,0.2794,p00565
1.0997,0.12271,p00566
1.1586,0.236,p00567
1.1449,0.18815,p00568
1.07,0.20528,p00569
1.19,0.12839,p00570
1.1227,0.24767,p00571
0.81783,0.10568,p00572
1.09,0.27995,p00573
0.87746,0.12442,p00574
1.1942,0.10951,p00575
1.1989,0.1469,p00576
0.94952,0.030558,p00577
1.0361,0.17473,p00578
1.1736,0.17901,p00579
1.0808,0.24251,p00580
1.1107,0.045604,p00581
1.1825,0.044896,p00582
1.1817,0.0045764,p00583
0.90013,0.11808,p00584
0.87354,0.13376,p00585
1.0852,0.18703,p00586
1.0313,0.015785,p00587
0.93501,0.086104,p00588
1.178,0.00088317,p00589
1.0619,0.2301,p00590
1.0434,0.023205,p00591
1.159,0.10893,p00592
1.1696,0.18351,p00593
0.82274,0.051506,p00594
1.1349,0.26521,p00595
1.1772,0.23714,p00596
0.98171,0.15573,p00597
0.90756,0.041645,p00598
1.0353,0.096115,p00599
1.0553,0.23901,p00600
0.86403,0.0039942,p00601
0.82889,0.26826,p00602
1.1207,0.17906,p00603
1.0765,0.18383,p00604
1.1814,0.15095,p00605
1.0538,0.029995,p00606
0.80041,0.054521,p00607
1.0245,0.14218,p00608
0.96581,0.080237,p00609
1.1732,0.015484,p00610
1.1661,0.13056,p00611
1.056,0.26874,p00612
1.1947,0.18101,p00613
1.1615,0.19816,p00614
1.0441,0.18121,p00615
0.85953,0.13738,p00616
0.8113,0.2384,p00617
0.91495,0.056075,p00618
0.98023,0.2935,p00619
0.94448,0.25022,p00620
1.0679,0.13882,p00621
0.97505,0.21214,p00622
0.85381,0.17568,p00623
1.0353,0.054581,p00624
1.1087,0.052921,p00625
0.91948,0.22352,p00626
0.82624,0.29853,p00627
1.0761,0.019486,p00628
1.176,0.18763,p00629
1.1276,0.025703,p00630
1.1963,0.032982,p00631
1.1876,0.09227,p00632
0.99745,0.023724,p00633
1.029,0.25443,p00634
0.87398,0.17046,p00635
0.88873,0.054872,p00636
0.8139,0.25308,p00637
0.98087,0.11189,p00638
0.86384,0.059791,p00639
0.9485,0.24793,p00640
1.0003,0.12102,p00641
0.80522,0.22686,p00642
0.9475,0.16031,p00643
0.9061,0.16228,p00644
1.0203,0.099975,p00645
0.86348,0.011388,p00646
0.94523,0.24941,p00647
1.1583,0.10584,p00648
0.94101,0.2825,p00649
1.1753,0.29299,p00650
1.0876,0.26442,p00651
1.1548,0.22532,p00652
0.84816,0.12294,p00653
1.119,0.1269,p00654
1.1789,0.10912,p00655
0.8995,0.22437,p00656
1.1733,0.062472,p00657
1.0134,0.19159,p00658
0.97796,0.028777,p00659
1.0351,0.17193,p00660
1.1302,0.0024564,p00661
0.8743,0.039804,p00662
1.097,0.17267,p00663
0.80349,0.2932,p00664
0.98292,0.015548,p00665
0.93793,0.13171,p00666
0.95566,0.10676,p00667
0.93726,0.10358,p00668
1.139,0.17025,p00669
0.92785,0.23885,p00670
0.87733,0.11296,p00671
1.0744,0.096799,p00672
0.84673,0.10811,p00673
1.1157,0.27308,p00674
0.88805,0.2115,p00675
0.8269,0.082269,p00676
0.98124,0.059955,p00677
1.1545,0.12368,p00678
0.98206,0.011446,p00679
1.1417,0.21566,p00680
0.90816,0.0022103,p00681
1.1292,0.24838,p00682
1.1603,0.16827,p00683
1.0948,0.18323,p00684
0.99593,0.11288,p00685
0.81432,0.28506,p00686
1.1843,0.22985,p00687
0.96287,0.20901,p00688
0.85123,0.23418,p00689
0.84515,0.13603,p00690
1.0739,0.20197,p00691
0.85373,0.029514,p00692
1.1268,0.011563,p00693
0.81817,0.038236,p00694
1.1661,0.29785,p00695
1.0675,0.20057,p00696
1.0112,0.1695,p00697
1.1562,0.018426,p00698
0.91886,0.29746,p00699
1.0115,0.16353,p00700
1.1202,0.12134,p00701
1.1008,0.26282,p00702
0.90045,0.27291,p00703
1.0989,0.1646,p00704
1.0032,0.22408,p00705
1.1505,0.22315,p00706
1.1097,0.0095901,p00707
0.98914,0.093393,p00708
1.1208,0.29817,p00709
1.0145,0.032836,p00710
1.0797,0.20599,p00711
1.0904,0.091321,p00712
0.93542,0.037196,p00713
0.80722,0.020365,p00714
0.98643,0.027553,p00715
0.86881,0.15017,p00716
1.1871,0.16556,p00717
1.0302,0.12435,p00718
1.1021,0.17467,p00719
0.82173,0.29599,p00720
1.1758,0.036553,p00721
1.1762,0.022562,p00722
0.87126,0.099318,p00723
1.005,0.18231,p00724
0.87739,0.048805,p00725
0.98114,0.11499,p00726
1.0358,0.19435,p00727
1.1193,0.20736,p00728
0.90706,0.26062,p00729
0.85119,0.043412,p00730
0.923,0.29309,p00731
1.1818,0.012625,p00732
1.1866,0.053458,p00733
1.0084,0.026295,p00734
0.86085,0.21524,p00735
0.89438,0.18325,p00736
1.1151,0.14669,p00737
0.93046,0.07031,p00738
1.102,0.066032,p00739
1.0482,0.21753,p00740
0.91046,0.061213,p00741
1.0614,0.25722,p00742
0.88218,0.063621,p00743
0.97336,0.11003,p00744
0.8601,0.19875,p00745
1.0998,0.25254,p00746
1.0973,0.088139,p00747
1.1838,0.069524,p00748
0.85551,0.056775,p00749
1.1091,0.051627,p00750
0.94595,0.16413,p00751
1.1954,0.15127,p00752
0.96727,0.12245,p00753
0.90049,0.14256,p00754
1.0923,0.23264,p00755
1.0695,0.0015183,p00756
0.9559,0.28923,p00757
1.1894,0.012353,p00758
1.0504,0.087801,p00759
0.92534,0.28752,p00760
0.95315,0.20225,p00761
0.9342,0.26253,p00762
1.0498,0.010245,p00763
0.80754,0.043092,p00764
1.1647,0.22418,p00765
0.92405,0.034959,p00766
0.82964,0.27356,p00767
1.1728,0.23145,p00768
0.91807,0.27224,p00769
1.1148,0.28269,p00770
1.1655,0.23016,p00771
1.0081,0.079317,p00772
0.8583,0.078886,p00773
1.0628,0.092698,p00774
1.086,0.21957,p00775
1.1596,0.20664,p00776
0.98776,0.097997,p00777
1.1473,0.11938,p00778
1.1035,0.090845,p00779
1.0914,0.061076,p00780
0.98726,0.013377,p00781
0.81301,0.27007,p00782
1.1048,0.2461,p00783
1.0579,0.086633,p00784
0.95237,0.12015,p00785
1.162,0.25829,p00786
1.0634,0.035983,p00787
0.93314,0.014137,p00788
0.94167,0.12446,p00789
0.83065,0.15595,p00790
1.0143,0.29859,p00791
1.0472,0.12645,p00792
0.88372,0.0055051,p00793
1.1637,0.071256,p00794
0.99917,0.059125,p00795
1.14,0.11674,p00796
1.1371,0.17586,p00797
0.99576,0.22508,p00798
0.91913,0.020699,p00799
1.0588,0.15498,p00800
0.815,0.036475,p00801
1.1479,0.093843,p00802
1.1849,0.11552,p00803
1.0383,0.13195,p00804
1.0943,0.17801,p00805
1.1459,0.069807,p00806
1.1887,0.17086,p00807
1.0258,0.11741,p00808
0.87925,0.22875,p00809
0.83452,0.11883,p00810
1.0765,0.27852,p00811
1.0766,0.1873,p00812
0.97655,0.048779,p00813
1.1595,0.16806,p00814
1.0789,0.28971,p00815
0.95834,0.22225,p00816
1.1809,0.22771,p00817
0.97523,0.26437,p00818
1.0927,0.27452,p00819
0.87001,0.2135,p00820
0.9306,0.14257,p00821
0.9558,0.2271,p00822
1.0267,0.17965,p00823
1.0468,0.014941,p00824
1.1124,0.25808,p00825
1.1587,0.1754,p00826
0.85794,0.27695,p00827
0.8194,0.097654,p00828
0.88506,0.014633,p00829
0.85685,0.08167,p00830
0.94953,0.25166,p00831
1.1964,0.013027,p00832
0.84103,0.18791,p00833
0.92286,0.19413,p00834
0.94189,0.17312,p00835
0.89896,0.032176,p00836
0.80238,0.014246,p00837
0.92382,0.10983,p00838
1.065,0.20894,p00839
0.92368,0.050594,p00840
0.93777,0.16326,p00841
1.1175,0.11076,p00842
0.83557,0.22277,p00843
0.94495,0.23779,p00844
1.1313,0.11625,p00845
0.83869,0.095765,p00846
0.80473,0.18662,p00847
0.92853,0.24661,p00848
1.1736,0.27219,p00849
0.83529,0.2668,p00850
0.84185,0.042584,p00851
0.93347,0.26965,p00852
1.0964,0.21582,p00853
0.89658,0.12798,p00854
1.0767,0.086507,p00855
0.8968,0.13026,p00856
1.1167,0.23834,p00857
0.8961,0.27539,p00858
0.83862,0.20771,p00859
1.0821,0.24522,p00860
1.0888,0.044875,p00861
0.86652,0.16839,p00862
1.0756,0.24636,p00863
0.82151,0.022719,p00864
0.93734,0.026682,p00865
1.0854,0.29076,p00866
0.87317,0.23254,p00867
1.1129,0.16636,p00868
1.1988,0.1887,p00869
1.095,0.27891,p00870
1.0275,0.26009,p00871
1.1638,0.26337,p00872
1.0183,0.11778,p00873
0.89392,0.073575,p00874
1.1655,0.14853,p00875
0.89865,0.16872,p00876
1.1263,0.28554,p00877
0.92202,0.092342,p00878
0.81712,0.072312,p00879
0.92768,0.16926,p00880
0.88157,0.080993,p00881
0.83833,0.23563,p00882
1.1146,0.047374,p00883
0.89035,0.28991,p00884
1.0824,0.18827,p00885
0.89568,0.095048,p00886
1.0813,0.038312,p00887
0.88644,0.09926,p00888
1.1199,0.09379,p00889
1.0241,0.072409,p00890
0.91659,0.090758,p00891
1.1788,0.18981,p00892
1.1086,0.11731,p00893
1.0155,0.045413,p00894
1.0497,0.052669,p00895
1.195,0.064234,p00896
0.91781,0.075455,p00897
1.1221,0.25195,p00898
0.99722,0.27388,p00899
0.88764,0.23459,p00900
0.86846,0.08868,p00901
0.88184,0.076662,p00902
1.1702,0.22122,p00903
1.0735,0.084195,p00904
1.0693,0.028921,p00905
0.93148,0.1705,p00906
0.88241,0.0026459,p00907
1.1632,0.086894,p00908
1.1757,0.23726,p00909
0.88044,0.028261,p00910
0.8344,0.20812,p00911
1.0666,0.24562,p00912
1.1153,0.17367,p00913
1.0637,0.29416,p00914
0.89254,0.093435,p00915
1.006,0.073258,p00916
0.8032,0.12906,p00917
0.90761,0.29572,p00918
0.95131,0.24008,p00919
0.98994,0.20546,p00920
1.1873,0.0045084,p00921
1.053,0.034457,p00922
1.0405,0.1668,p00923
1.0472,0.1491,p00924
1.17,0.10543,p00925
1.1806,0.077929,p00926
0.86418,0.17113,p00927
0.99301,0.092413,p00928
1.0047,0.28656,p00929
0.80365,0.10464,p00930
1.025,0.015181,p00931
0.8577,0.023482,p00932
0.81811,0.16372,p00933
0.99643,0.20521,p00934
0.94159,0.19406,p00935
1.0501,0.29504,p00936
0.93293,0.062451,p00937
1.1903,0.16784,p00938
1.0191,0.2016,p00939
0.81157,0.15212,p00940
0.90465,0.18863,p00941
1.1549,0.24495,p00942
1.0858,0.040762,p00943
0.95431,0.24632,p00944
0.98694,0.025198,p00945
1.0238,0.21182,p00946
0.81394,0.089754,p00947
1.0451,0.13823,p00948
1.0871,0.15846,p00949
1.1402,0.095022,p00950
1.0591,0.18219,p00951
1.1374,0.25819,p00952
0.89022,0.20836,p00953
1.1205,0.23234,p00954
1.0823,0.064726,p00955
0.99131,0.2901,p00956
1.1243,0.21231,p00957
0.85925,0.14327,p00958
0.90566,0.097914,p00959
1.1563,0.24969,p00960
1.1663,0.131,p00961
1.0381,0.033415,p00962
0.8834,0.04324,p00963
1.0748,0.19606,p00964
1.0807,0.14367,p00965
0.91095,0.046149,p00966
0.84806,0.14236,p00967
0.96523,0.21972,p00968
0.91339,0.065397,p00969
1.1127,0.22141,p00970
0.9156,0.085058,p00971
1.0685,0.24324,p00972
0.8476,0.10638,p00973
1.1237,0.12845,p00974
0.91796,0.13327,p00975
1.0012,0.038766,p00976
0.85499,0.11378,p00977
1.0677,0.27367,p00978
0.91665,0.030639,p00979
1.1137,0.27498,p00980
0.98454,0.23755,p00981
0.8975,0.14792,p00982
1.1134,0.18307,p00983
1.1201,0.027338,p00984
1.1222,0.107,p00985
1.0405,0.21547,p00986
0.9553,0.20174,p00987
0.89895,0.27658,p00988
0.90621,0.11039,p00989
0.98475,0.058501,p00990
0.82841,0.13508,p00991
0.99308,0.11912,p00992
0.89266,0.043343,p00993
0.81635,0.13303,p00994
0.9825,0.27943,p00995
1.0436,0.088277,p00996
0.90665,0.035773,p00997
1.1298,0.24507,p00998
1.1034,0.18134,p00999
