Time,FLOW
1970-06-21 00:00:00,19.351853
1970-06-22 00:00:00,19.184027
1970-06-23 00:00:00,20.04977
1970-06-24 00:00:00,16.678242
1970-06-25 00:00:00,16.994213
1970-06-26 00:00:00,18.814815
1970-06-27 00:00:00,19.123842
1970-06-28 00:00:00,21.229167
1970-06-29 00:00:00,17.997686
1970-06-30 00:00:00,20.425927
1970-07-01 00:00:00,24.857639
1970-07-02 00:00:00,25.606481
1970-07-03 00:00:00,26.518518
1970-07-04 00:00:00,24.785879
1970-07-05 00:00:00,25.762732
1970-07-06 00:00:00,24.460648
1970-07-07 00:00:00,23.945602
1970-07-08 00:00:00,24.233796
1970-07-09 00:00:00,21.868057
1970-07-10 00:00:00,22.826389
1970-07-11 00:00:00,25.850694
1970-07-12 00:00:00,23.398147
1970-07-13 00:00:00,24.776622
1970-07-14 00:00:00,25.844906
1970-07-15 00:00:00,25.611111
1970-07-16 00:00:00,24.769676
1970-07-17 00:00:00,26.039352
1970-07-18 00:00:00,24.717593
1970-07-19 00:00:00,24.596064
1970-07-20 00:00:00,24.793981
1970-07-21 00:00:00,26.431713
1970-07-22 00:00:00,21.030092
1970-07-23 00:00:00,23.833333
1970-07-24 00:00:00,23.585648
1970-07-25 00:00:00,25.269675
1970-07-26 00:00:00,26.618057
1970-07-27 00:00:00,26.71412
1970-07-28 00:00:00,25.292824
1970-07-29 00:00:00,24.505788
1970-07-30 00:00:00,24.535881
1970-07-31 00:00:00,24.872685
1970-08-01 00:00:00,25.591436
1970-08-02 00:00:00,24.376158
1970-08-03 00:00:00,26.829861
1970-08-04 00:00:00,26.185186
1970-08-05 00:00:00,26.609953
1970-08-06 00:00:00,25.543982
1970-08-07 00:00:00,25.442129
1970-08-08 00:00:00,23.872685
1970-08-09 00:00:00,24.869212
1970-08-10 00:00:00,25.018519
1970-08-11 00:00:00,26.402777
1970-08-12 00:00:00,26.039351
1970-08-13 00:00:00,25.836805
1970-08-14 00:00:00,24.840276
1970-08-15 00:00:00,26.604165
1970-08-16 00:00:00,18.793983
1970-08-17 00:00:00,19.663194
1970-08-18 00:00:00,24.318286
1970-08-19 00:00:00,24.660879
1970-08-20 00:00:00,24.77662
1970-08-21 00:00:00,25.332177
1970-08-22 00:00:00,22.871528
1970-08-23 00:00:00,20.344907
1970-08-24 00:00:00,20.239584
1970-08-25 00:00:00,21.648148
1970-08-26 00:00:00,22.674769
1970-08-27 00:00:00,20.033565
1970-08-28 00:00:00,20.979167
1970-08-29 00:00:00,17.373842
1970-08-30 00:00:00,14.704861
1970-08-31 00:00:00,13.699074
1970-09-01 00:00:00,15.733797
1970-09-02 00:00:00,14.6875
1970-09-03 00:00:00,17.399305
1970-09-04 00:00:00,19.365741
1970-09-05 00:00:00,20.172454
1970-09-06 00:00:00,20.439814
1970-09-07 00:00:00,19.012731
1970-09-08 00:00:00,12.986111
1970-09-09 00:00:00,10.937501
1970-09-10 00:00:00,11.231482
1970-09-11 00:00:00,11.584491
1970-09-12 00:00:00,11.947916
1970-09-13 00:00:00,11.677083
1970-09-14 00:00:00,9.5601849
1970-09-15 00:00:00,7.8124994
1970-09-16 00:00:00,8.800926
1970-09-17 00:00:00,7.6550928
1970-09-18 00:00:00,4.8599539
1970-09-19 00:00:00,3.4756944
1970-09-20 00:00:00,3.5717592
1970-09-21 00:00:00,3.5474537
1970-09-22 00:00:00,3.1365741
1970-09-23 00:00:00,3.4039357
1970-09-24 00:00:00,2.5497685
1970-09-25 00:00:00,2.4953704
1970-09-26 00:00:00,2.1527777
1970-09-27 00:00:00,1.3807871
1970-09-28 00:00:00,0.7337963
1970-09-29 00:00:00,0.19444443
1970-09-30 00:00:00,0.05787037
1970-10-01 00:00:00,0.05787037
1970-10-02 00:00:00,0.05787037
1970-10-03 00:00:00,0.05787037
1970-10-04 00:00:00,0.05787037
1970-10-05 00:00:00,0.05787037
1970-10-06 00:00:00,0.05787037
1970-10-07 00:00:00,0.05787037
1970-10-08 00:00:00,0.05787037
1970-10-09 00:00:00,0.05787037
1970-10-10 00:00:00,0.05787037
1970-10-11 00:00:00,0.05787037
1970-10-12 00:00:00,0.05787037
1970-10-13 00:00:00,0.05787037
1970-10-14 00:00:00,0.05787037
1970-10-15 00:00:00,0.05787037
1970-10-16 00:00:00,0.05787037
1970-10-17 00:00:00,0.05787037
1970-10-18 00:00:00,0.05787037
1970-10-19 00:00:00,0.05787037
1970-10-20 00:00:00,0.05787037
1970-10-21 00:00:00,0.05787037
1970-10-22 00:00:00,0.05787037
1970-10-23 00:00:00,0.05787037
1970-10-24 00:00:00,0.05787037
1970-10-25 00:00:00,0.25347222
1970-10-26 00:00:00,0.55439815
1970-10-27 00:00:00,0.56944444
1970-10-28 00:00:00,0.50925926
1970-10-29 00:00:00,0.49074074
1970-10-30 00:00:00,0.49537037
1970-10-31 00:00:00,0.49768518
1970-11-01 00:00:00,0.90740741
1970-11-02 00:00:00,0.90856481
1970-11-03 00:00:00,0.84606481
1970-11-04 00:00:00,0.94791667
1970-11-05 00:00:00,0.92939815
1970-11-06 00:00:00,0.78935185
1970-11-07 00:00:00,0.80787037
1970-11-08 00:00:00,0.81944444
1970-11-09 00:00:00,0.82175926
1970-11-10 00:00:00,0.80208333
1970-11-11 00:00:00,0.40509259
1970-11-12 00:00:00,0.39467593
1970-11-13 00:00:00,0.43171296
1970-11-14 00:00:00,0.05787037
1970-11-15 00:00:00,0.05787037
1970-11-16 00:00:00,0.05787037
1970-11-17 00:00:00,0.05787037
1970-11-18 00:00:00,0.05787037
1970-11-19 00:00:00,0.05787037
1970-11-20 00:00:00,0.05787037
1970-11-21 00:00:00,0.05787037
1970-11-22 00:00:00,0.05787037
1970-11-23 00:00:00,0.05787037
1970-11-24 00:00:00,0.05787037
1970-11-25 00:00:00,0.05787037
1970-11-26 00:00:00,0.05787037
1970-11-27 00:00:00,0.05787037
1970-11-28 00:00:00,0.05787037
1970-11-29 00:00:00,0.05787037
1970-11-30 00:00:00,0.05787037
1970-12-01 00:00:00,0.05787037
1970-12-02 00:00:00,0.05787037
1970-12-03 00:00:00,0.05787037
1970-12-04 00:00:00,0.05787037
1970-12-05 00:00:00,0.05787037
1970-12-06 00:00:00,0.05787037
1970-12-07 00:00:00,0.05787037
1970-12-08 00:00:00,0.05787037
1970-12-09 00:00:00,0.05787037
1970-12-10 00:00:00,0.05787037
1970-12-11 00:00:00,0.05787037
1970-12-12 00:00:00,0.05787037
1970-12-13 00:00:00,0.05787037
1970-12-14 00:00:00,0.05787037
1970-12-15 00:00:00,0.05787037
1970-12-16 00:00:00,0.05787037
1970-12-17 00:00:00,0.05787037
1970-12-18 00:00:00,0.05787037
1970-12-19 00:00:00,0.05787037
1970-12-20 00:00:00,0.05787037
1970-12-21 00:00:00,0.05787037
1970-12-22 00:00:00,0.05787037
1970-12-23 00:00:00,0.05787037
1970-12-24 00:00:00,0.05787037
1970-12-25 00:00:00,0.05787037
1970-12-26 00:00:00,0.05787037
1970-12-27 00:00:00,0.05787037
1970-12-28 00:00:00,0.05787037
1970-12-29 00:00:00,0.05787037
1970-12-30 00:00:00,0.05787037
1970-12-31 00:00:00,0.05787037
1971-01-01 00:00:00,0.05787037
1971-01-02 00:00:00,0.05787037
1971-01-03 00:00:00,0.05787037
1971-01-04 00:00:00,0.05787037
1971-01-05 00:00:00,0.05787037
1971-01-06 00:00:00,0.05787037
1971-01-07 00:00:00,0.05787037
1971-01-08 00:00:00,0.05787037
1971-01-09 00:00:00,0.05787037
1971-01-10 00:00:00,0.05787037
1971-01-11 00:00:00,0.05787037
1971-01-12 00:00:00,0.05787037
1971-01-13 00:00:00,0.05787037
1971-01-14 00:00:00,0.05787037
1971-01-15 00:00:00,0.05787037
1971-01-16 00:00:00,0.05787037
1971-01-17 00:00:00,0.05787037
1971-01-18 00:00:00,0.05787037
1971-01-19 00:00:00,0.05787037
1971-01-20 00:00:00,0.05787037
1971-01-21 00:00:00,0.05787037
1971-01-22 00:00:00,0.05787037
1971-01-23 00:00:00,0.05787037
1971-01-24 00:00:00,0.05787037
1971-01-25 00:00:00,0.05787037
1971-01-26 00:00:00,0.05787037
1971-01-27 00:00:00,0.05787037
1971-01-28 00:00:00,0.05787037
1971-01-29 00:00:00,0.05787037
1971-01-30 00:00:00,0.05787037
1971-01-31 00:00:00,0.05787037
1971-02-01 00:00:00,0.05787037
1971-02-02 00:00:00,0.05787037
1971-02-03 00:00:00,0.05787037
1971-02-04 00:00:00,0.05787037
1971-02-05 00:00:00,0.05787037
1971-02-06 00:00:00,0.05787037
1971-02-07 00:00:00,0.05787037
1971-02-08 00:00:00,0.05787037
1971-02-09 00:00:00,0.05787037
1971-02-10 00:00:00,0.05787037
1971-02-11 00:00:00,0.05787037
1971-02-12 00:00:00,0.05787037
1971-02-13 00:00:00,0.05787037
1971-02-14 00:00:00,0.05787037
1971-02-15 00:00:00,0.05787037
1971-02-16 00:00:00,0.05787037
1971-02-17 00:00:00,0.05787037
1971-02-18 00:00:00,0.05787037
1971-02-19 00:00:00,0.05787037
1971-02-20 00:00:00,0.05787037
1971-02-21 00:00:00,0.05787037
1971-02-22 00:00:00,0.05787037
1971-02-23 00:00:00,0.05787037
1971-02-24 00:00:00,0.05787037
1971-02-25 00:00:00,0.05787037
1971-02-26 00:00:00,0.05787037
1971-02-27 00:00:00,0.05787037
1971-02-28 00:00:00,0.05787037
1971-03-01 00:00:00,0.05787037
1971-03-02 00:00:00,0.05787037
1971-03-03 00:00:00,0.05787037
1971-03-04 00:00:00,0.05787037
1971-03-05 00:00:00,0.05787037
1971-03-06 00:00:00,0.05787037
1971-03-07 00:00:00,0.05787037
1971-03-08 00:00:00,0.05787037
1971-03-09 00:00:00,0.05787037
1971-03-10 00:00:00,0.05787037
1971-03-11 00:00:00,0.05787037
1971-03-12 00:00:00,0.05787037
1971-03-13 00:00:00,0.05787037
1971-03-14 00:00:00,0.05787037
1971-03-15 00:00:00,0.05787037
1971-03-16 00:00:00,0.05787037
1971-03-17 00:00:00,0.05787037
1971-03-18 00:00:00,0.05787037
1971-03-19 00:00:00,0.05787037
1971-03-20 00:00:00,0.05787037
1971-03-21 00:00:00,0.05787037
1971-03-22 00:00:00,0.05787037
1971-03-23 00:00:00,0.05787037
1971-03-24 00:00:00,0.05787037
1971-03-25 00:00:00,0.05787037
1971-03-26 00:00:00,0.05787037
1971-03-27 00:00:00,0.05787037
1971-03-28 00:00:00,0.05787037
1971-03-29 00:00:00,0.05787037
1971-03-30 00:00:00,0.05787037
1971-03-31 00:00:00,0.05787037
1971-04-01 00:00:00,0.05787037
1971-04-02 00:00:00,0.05787037
1971-04-03 00:00:00,0.05787037
1971-04-04 00:00:00,0.05787037
1971-04-05 00:00:00,0.05787037
1971-04-06 00:00:00,0.05787037
1971-04-07 00:00:00,0.05787037
1971-04-08 00:00:00,0.05787037
1971-04-09 00:00:00,0.05787037
1971-04-10 00:00:00,0.05787037
1971-04-11 00:00:00,0.05787037
1971-04-12 00:00:00,0.05787037
1971-04-13 00:00:00,0.05787037
1971-04-14 00:00:00,0.05787037
1971-04-15 00:00:00,0.05787037
1971-04-16 00:00:00,0.05787037
1971-04-17 00:00:00,0.05787037
1971-04-18 00:00:00,0.05787037
1971-04-19 00:00:00,0.05787037
1971-04-20 00:00:00,0.05787037
1971-04-21 00:00:00,0.05787037
1971-04-22 00:00:00,0.061342592
1971-04-23 00:00:00,1.7361111
1971-04-24 00:00:00,3.0578709
1971-04-25 00:00:00,3.210648
1971-04-26 00:00:00,3.3206019
1971-04-27 00:00:00,3.3148144
1971-04-28 00:00:00,3.465278
1971-04-29 00:00:00,3.3321757
1971-04-30 00:00:00,2.980324
1971-05-01 00:00:00,3.8032408
1971-05-02 00:00:00,4.4722223
1971-05-03 00:00:00,5.4039352
1971-05-04 00:00:00,6.260417
1971-05-05 00:00:00,5.851852
1971-05-06 00:00:00,6.0543986
1971-05-07 00:00:00,7.0474541
1971-05-08 00:00:00,7.5891206
1971-05-09 00:00:00,6.4629627
1971-05-10 00:00:00,5.8969905
1971-05-11 00:00:00,6.1111108
1971-05-12 00:00:00,6.6469905
1971-05-13 00:00:00,5.8321757
1971-05-14 00:00:00,6.390046
1971-05-15 00:00:00,4.8611112
1971-05-16 00:00:00,4.2129632
1971-05-17 00:00:00,4.0775463
1971-05-18 00:00:00,5.7071763
1971-05-19 00:00:00,5.4907406
1971-05-20 00:00:00,6.1666668
1971-05-21 00:00:00,7.508103
1971-05-22 00:00:00,7.4780098
1971-05-23 00:00:00,5.7951381
1971-05-24 00:00:00,4.5104169
1971-05-25 00:00:00,3.690972
1971-05-26 00:00:00,4.3518519
1971-05-27 00:00:00,4.7604164
1971-05-28 00:00:00,4.7488422
1971-05-29 00:00:00,7.1099529
1971-05-30 00:00:00,6.8796304
1971-05-31 00:00:00,8.3981478
1971-06-01 00:00:00,10.254628
1971-06-02 00:00:00,11.385417
1971-06-03 00:00:00,12.96412
1971-06-04 00:00:00,13.64352
1971-06-05 00:00:00,13.982641
1971-06-06 00:00:00,12.17824
1971-06-07 00:00:00,13.767362
1971-06-08 00:00:00,15.138888
1971-06-09 00:00:00,15.365741
1971-06-10 00:00:00,16.938657
1971-06-11 00:00:00,19.751157
1971-06-12 00:00:00,19.615742
1971-06-13 00:00:00,20.53125
1971-06-14 00:00:00,19.010417
1971-06-15 00:00:00,19.171297
1971-06-16 00:00:00,19.378473
1971-06-17 00:00:00,19.010416
1971-06-18 00:00:00,20.74074
1971-06-19 00:00:00,19.839121
1971-06-20 00:00:00,18.766203
1971-06-21 00:00:00,19.351853
1971-06-22 00:00:00,19.184027
1971-06-23 00:00:00,20.04977
1971-06-24 00:00:00,16.678242
1971-06-25 00:00:00,16.994213
1971-06-26 00:00:00,18.814815
1971-06-27 00:00:00,19.123842
1971-06-28 00:00:00,21.229167
1971-06-29 00:00:00,17.997686
1971-06-30 00:00:00,20.425927
1971-07-01 00:00:00,24.857639
1971-07-02 00:00:00,25.606481
1971-07-03 00:00:00,26.518518
1971-07-04 00:00:00,24.785879
1971-07-05 00:00:00,25.762732
1971-07-06 00:00:00,24.460648
1971-07-07 00:00:00,23.945602
1971-07-08 00:00:00,24.233796
1971-07-09 00:00:00,21.868057
1971-07-10 00:00:00,22.826389
1971-07-11 00:00:00,25.850694
1971-07-12 00:00:00,23.398147
1971-07-13 00:00:00,24.776622
1971-07-14 00:00:00,25.844906
1971-07-15 00:00:00,25.611111
1971-07-16 00:00:00,24.769676
1971-07-17 00:00:00,26.039352
1971-07-18 00:00:00,24.717593
1971-07-19 00:00:00,24.596064
1971-07-20 00:00:00,24.793981
1971-07-21 00:00:00,26.431713
1971-07-22 00:00:00,21.030092
1971-07-23 00:00:00,23.833333
1971-07-24 00:00:00,23.585648
1971-07-25 00:00:00,25.269675
1971-07-26 00:00:00,26.618057
1971-07-27 00:00:00,26.71412
1971-07-28 00:00:00,25.292824
1971-07-29 00:00:00,24.505788
1971-07-30 00:00:00,24.535881
1971-07-31 00:00:00,24.872685
1971-08-01 00:00:00,25.591436
1971-08-02 00:00:00,24.376158
1971-08-03 00:00:00,26.829861
1971-08-04 00:00:00,26.185186
1971-08-05 00:00:00,26.609953
1971-08-06 00:00:00,25.543982
1971-08-07 00:00:00,25.442129
1971-08-08 00:00:00,23.872685
1971-08-09 00:00:00,24.869212
1971-08-10 00:00:00,25.018519
1971-08-11 00:00:00,26.402777
1971-08-12 00:00:00,26.039351
1971-08-13 00:00:00,25.836805
1971-08-14 00:00:00,24.840276
1971-08-15 00:00:00,26.604165
1971-08-16 00:00:00,18.793983
1971-08-17 00:00:00,19.663194
1971-08-18 00:00:00,24.318286
1971-08-19 00:00:00,24.660879
1971-08-20 00:00:00,24.77662
1971-08-21 00:00:00,25.332177
1971-08-22 00:00:00,22.871528
1971-08-23 00:00:00,20.344907
1971-08-24 00:00:00,20.239584
1971-08-25 00:00:00,21.648148
1971-08-26 00:00:00,22.674769
1971-08-27 00:00:00,20.033565
1971-08-28 00:00:00,20.979167
1971-08-29 00:00:00,17.373842
1971-08-30 00:00:00,14.704861
1971-08-31 00:00:00,13.699074
1971-09-01 00:00:00,15.733797
1971-09-02 00:00:00,14.6875
1971-09-03 00:00:00,17.399305
1971-09-04 00:00:00,19.365741
1971-09-05 00:00:00,20.172454
1971-09-06 00:00:00,20.439814
1971-09-07 00:00:00,19.012731
1971-09-08 00:00:00,12.986111
1971-09-09 00:00:00,10.937501
1971-09-10 00:00:00,11.231482
1971-09-11 00:00:00,11.584491
1971-09-12 00:00:00,11.947916
1971-09-13 00:00:00,11.677083
1971-09-14 00:00:00,9.5601849
1971-09-15 00:00:00,7.8124994
1971-09-16 00:00:00,8.800926
1971-09-17 00:00:00,7.6550928
1971-09-18 00:00:00,4.8599539
1971-09-19 00:00:00,3.4756944
1971-09-20 00:00:00,3.5717592
1971-09-21 00:00:00,3.5474537
1971-09-22 00:00:00,3.1365741
1971-09-23 00:00:00,3.4039357
1971-09-24 00:00:00,2.5497685
1971-09-25 00:00:00,2.4953704
1971-09-26 00:00:00,2.1527777
1971-09-27 00:00:00,1.3807871
1971-09-28 00:00:00,0.7337963
1971-09-29 00:00:00,0.19444443
1971-09-30 00:00:00,0.05787037
1971-10-01 00:00:00,0.05787037
1971-10-02 00:00:00,0.05787037
1971-10-03 00:00:00,0.05787037
1971-10-04 00:00:00,0.05787037
1971-10-05 00:00:00,0.05787037
1971-10-06 00:00:00,0.05787037
1971-10-07 00:00:00,0.05787037
1971-10-08 00:00:00,0.05787037
1971-10-09 00:00:00,0.05787037
1971-10-10 00:00:00,0.05787037
1971-10-11 00:00:00,0.05787037
1971-10-12 00:00:00,0.05787037
1971-10-13 00:00:00,0.05787037
1971-10-14 00:00:00,0.05787037
1971-10-15 00:00:00,0.05787037
1971-10-16 00:00:00,0.05787037
1971-10-17 00:00:00,0.05787037
1971-10-18 00:00:00,0.05787037
1971-10-19 00:00:00,0.05787037
1971-10-20 00:00:00,0.05787037
1971-10-21 00:00:00,0.05787037
1971-10-22 00:00:00,0.05787037
1971-10-23 00:00:00,0.05787037
1971-10-24 00:00:00,0.05787037
1971-10-25 00:00:00,0.25347222
1971-10-26 00:00:00,0.55439815
1971-10-27 00:00:00,0.56944444
1971-10-28 00:00:00,0.50925926
1971-10-29 00:00:00,0.49074074
1971-10-30 00:00:00,0.49537037
1971-10-31 00:00:00,0.49768518
1971-11-01 00:00:00,0.90740741
1971-11-02 00:00:00,0.90856481
1971-11-03 00:00:00,0.84606481
1971-11-04 00:00:00,0.94791667
1971-11-05 00:00:00,0.92939815
1971-11-06 00:00:00,0.78935185
1971-11-07 00:00:00,0.80787037
1971-11-08 00:00:00,0.81944444
1971-11-09 00:00:00,0.82175926
1971-11-10 00:00:00,0.80208333
1971-11-11 00:00:00,0.40509259
1971-11-12 00:00:00,0.39467593
1971-11-13 00:00:00,0.43171296
1971-11-14 00:00:00,0.05787037
1971-11-15 00:00:00,0.05787037
1971-11-16 00:00:00,0.05787037
1971-11-17 00:00:00,0.05787037
1971-11-18 00:00:00,0.05787037
1971-11-19 00:00:00,0.05787037
1971-11-20 00:00:00,0.05787037
1971-11-21 00:00:00,0.05787037
1971-11-22 00:00:00,0.05787037
1971-11-23 00:00:00,0.05787037
1971-11-24 00:00:00,0.05787037
1971-11-25 00:00:00,0.05787037
1971-11-26 00:00:00,0.05787037
1971-11-27 00:00:00,0.05787037
1971-11-28 00:00:00,0.05787037
1971-11-29 00:00:00,0.05787037
1971-11-30 00:00:00,0.05787037
1971-12-01 00:00:00,0.05787037
1971-12-02 00:00:00,0.05787037
1971-12-03 00:00:00,0.05787037
1971-12-04 00:00:00,0.05787037
1971-12-05 00:00:00,0.05787037
1971-12-06 00:00:00,0.05787037
1971-12-07 00:00:00,0.05787037
1971-12-08 00:00:00,0.05787037
1971-12-09 00:00:00,0.05787037
1971-12-10 00:00:00,0.05787037
1971-12-11 00:00:00,0.05787037
1971-12-12 00:00:00,0.05787037
1971-12-13 00:00:00,0.05787037
1971-12-14 00:00:00,0.05787037
1971-12-15 00:00:00,0.05787037
1971-12-16 00:00:00,0.05787037
1971-12-17 00:00:00,0.05787037
1971-12-18 00:00:00,0.05787037
1971-12-19 00:00:00,0.05787037
1971-12-20 00:00:00,0.05787037
1971-12-21 00:00:00,0.05787037
1971-12-22 00:00:00,0.05787037
1971-12-23 00:00:00,0.05787037
1971-12-24 00:00:00,0.05787037
1971-12-25 00:00:00,0.05787037
1971-12-26 00:00:00,0.05787037
1971-12-27 00:00:00,0.05787037
1971-12-28 00:00:00,0.05787037
1971-12-29 00:00:00,0.05787037
1971-12-30 00:00:00,0.05787037
1971-12-31 00:00:00,0.05787037
1972-01-01 00:00:00,0.05787037
1972-01-02 00:00:00,0.05787037
1972-01-03 00:00:00,0.05787037
1972-01-04 00:00:00,0.05787037
1972-01-05 00:00:00,0.05787037
1972-01-06 00:00:00,0.05787037
1972-01-07 00:00:00,0.05787037
1972-01-08 00:00:00,0.05787037
1972-01-09 00:00:00,0.05787037
1972-01-10 00:00:00,0.05787037
1972-01-11 00:00:00,0.05787037
1972-01-12 00:00:00,0.05787037
1972-01-13 00:00:00,0.05787037
1972-01-14 00:00:00,0.05787037
1972-01-15 00:00:00,0.05787037
1972-01-16 00:00:00,0.05787037
1972-01-17 00:00:00,0.05787037
1972-01-18 00:00:00,0.05787037
