wind_speed,swr,Phys.par/C_shelter,Phys.par/Kz_ak,Phys.par/Kz_ak_ice,par_id
1.1765,0.9621,0.16377,0.027499,0.0078058,p0061
0.86512,1.0361,0.10886,0.015204,0.0044947,p0062
0.98393,1.1533,0.19995,0.28597,0.0033283,p0063
0.9844,0.91282,0.12479,0.11347,0.0074679,p0064
1.1238,1.0567,0.13692,0.13353,0.0049345,p0065
1.085,1.1008,0.11734,0.16834,0.0028437,p0066
1.1124,1.1636,0.11677,0.14146,0.0067459,p0067
0.85092,1.059,0.16514,0.2681,0.0029683,p0068
0.83208,0.90005,0.14033,0.055165,0.0020942,p0069
1.0134,0.87232,0.14819,0.27312,0.0082673,p0070
1.0357,0.81323,0.11146,0.30319,0.0065535,p0071
1.0492,0.97416,0.12543,0.21528,0.0041512,p0072
0.98484,0.95866,0.18201,0.29734,0.0081808,p0073
0.99121,0.98391,0.15407,0.18546,0.0018533,p0074
1.168,0.84306,0.17888,0.10425,0.00054722,p0075
1.0705,1.1411,0.18026,0.25616,0.0044663,p0076
0.86898,1.0188,0.11249,0.24751,0.0045206,p0077
1.0341,1.0537,0.10725,0.22442,0.0041114,p0078
0.98576,1.1655,0.15263,0.065617,0.0071591,p0079
1.1061,0.82618,0.12103,0.12922,0.0051406,p0080
0.8344,0.98921,0.11121,0.020236,0.0024171,p0081
1.1182,0.9754,0.179,0.017502,0.0031193,p0082
1.0045,1.0319,0.134,0.18928,0.0011474,p0083
1.1878,0.93235,0.1741,0.10373,0.0059929,p0084
1.1669,0.8023,0.13498,0.040369,0.0030095,p0085
0.97929,0.95211,0.15243,0.04997,0.0030401,p0086
0.81698,1.043,0.1544,0.21827,0.00012313,p0087
1.1789,1.1126,0.10907,0.090566,0.0052083,p0088
1.0184,1.033,0.16896,0.11536,0.00043187,p0089
0.97896,1.0957,0.18494,0.15522,0.0072063,p0090
0.87336,1.1252,0.14967,0.082446,0.0084482,p0091
0.82608,1.0089,0.18087,0.11972,0.0032657,p0092
0.89929,1.191,0.17992,0.16573,0.00064988,p0093
1.0052,0.933,0.10796,0.27253,0.0054433,p0094
1.0832,0.80657,0.17433,0.056,0.0030434,p0095
0.81802,0.8922,0.10094,0.037756,0.0017741,p0096
1.1862,1.1343,0.16736,0.13522,0.0056644,p0097
0.83012,1.0483,0.13237,0.062051,0.0015915,p0098
1.1287,0.95995,0.1375,0.30171,0.0063648,p0099
0.99265,1.0242,0.15112,0.094036,0.0012113,p0100
1.1081,0.94472,0.18712,0.070249,0.0066073,p0101
1.033,1.1675,0.10414,0.26495,0.0020392,p0102
1.0689,1.0027,0.11622,0.066294,0.0054598,p0103
1.181,0.95666,0.15054,0.30718,0.0079653,p0104
0.90608,1.0402,0.18403,0.24355,0.0066383,p0105
0.99747,1.143,0.15325,0.16377,0.0052786,p0106
0.89622,0.80953,0.15015,0.11003,0.0081172,p0107
0.89895,1.0825,0.13454,0.25725,0.004376,p0108
0.82847,1.152,0.19962,0.14491,0.0068793,p0109
0.87069,0.8661,0.18003,0.23827,0.0058872,p0110
1.1889,0.81994,0.13189,0.29118,0.0051113,p0111
0.91618,0.96893,0.17526,0.29047,0.0085935,p0112
1.0657,1.0794,0.16549,0.018388,0.0041281,p0113
1.1615,0.91874,0.16852,0.21401,0.0038382,p0114
0.95377,0.90401,0.19951,0.013518,0.0017794,p0115
0.98227,1.0556,0.12983,0.2092,0.0026029,p0116
0.94761,1.1466,0.14836,0.074453,0.0048551,p0117
1.06,0.98607,0.19886,0.038494,0.0084295,p0118
1.1776,1.0255,0.14632,0.27006,0.0022812,p0119
1.0099,1.093,0.11695,0.0076279,0.0078449,p0120
1.0107,0.90178,0.11863,0.0067133,0.0060833,p0121
0.93185,1.0175,0.1225,0.23543,0.0088699,p0122
1.0315,0.98732,0.15797,0.053665,0.0072358,p0123
0.90366,0.84154,0.11463,0.23876,0.0086955,p0124
1.1557,0.8933,0.16933,0.22121,0.0019925,p0125
1.1014,0.96559,0.1785,0.098801,0.0067268,p0126
1.0797,1.0682,0.13046,0.093699,0.0042896,p0127
0.83818,1.1935,0.19416,0.21325,0.0050279,p0128
0.95227,0.9076,0.10822,0.10726,0.0073144,p0129
1.1976,0.82799,0.10955,0.22,0.0074994,p0130
0.85305,1.0273,0.12158,0.03313,0.0038568,p0131
1.107,0.91521,0.11889,0.11277,0.0079188,p0132
0.80306,1.1576,0.15611,0.30447,0.0046755,p0133
0.99587,1.173,0.19911,0.20174,0.0038178,p0134
1.1052,0.84196,0.17976,0.28308,0.0075865,p0135
0.97251,0.92312,0.19278,0.3026,0.00029633,p0136
1.1817,1.0419,0.13462,0.10164,0.0058109,p0137
1.1194,1.0618,0.15234,0.18465,0.0039418,p0138
0.93553,1.0636,0.10303,0.025566,0.0025356,p0139
0.999,0.93373,0.19162,0.12054,0.00082082,p0140
1.1191,1.0592,0.15908,0.28859,0.0089133,p0141
1.1587,1.0927,0.14274,0.0798,0.0065099,p0142
0.92217,0.94046,0.10162,0.036524,0.0057339,p0143
1.0007,0.97724,0.17518,0.12248,0.00057813,p0144
0.933,0.87547,0.13842,0.045228,0.0067094,p0145
1.0907,1.1806,0.1971,0.12087,0.0055749,p0146
1.0527,1.1437,0.12381,0.20552,0.0066576,p0147
1.0861,1.1165,0.19255,0.24674,0.0082122,p0148
1.0732,0.87368,0.19437,0.20385,0.0068027,p0149
0.97635,0.98033,0.16089,0.0097611,0.0083151,p0150
0.97563,0.98468,0.1371,0.0088947,0.0087474,p0151
0.80828,1.1836,0.17208,0.30041,0.0056861,p0152
0.96627,0.96871,0.13672,0.045944,0.006834,p0153
0.95636,1.1977,0.15139,0.2963,0.0075191,p0154
1.0746,1.0658,0.13269,0.2933,0.0033541,p0155
0.9193,1.016,0.10532,0.064424,0.0064971,p0156
1.0187,1.026,0.13116,0.25506,0.0076674,p0157
1.0399,0.86013,0.16524,0.047059,0.00013165,p0158
0.85734,0.90376,0.13836,0.29584,0.0030817,p0159
1.0624,1.1001,0.10678,0.11145,0.0055938,p0160
0.81471,1.1486,0.1581,0.17588,0.0069827,p0161
0.8022,0.8976,0.11443,0.0057175,0.0006244,p0162
1.153,0.89187,0.16752,0.19061,0.0028266,p0163
0.90933,1.0763,0.1018,0.19352,0.0040767,p0164
1.1409,1.0238,0.19593,0.21875,0.00010166,p0165
0.93392,0.81735,0.18185,0.275,0.0044337,p0166
1.1424,1.1195,0.15761,0.089365,0.0074006,p0167
1.0592,1.0703,0.10353,0.2156,0.0045093,p0168
1.1922,1.1453,0.15624,0.19651,0.0032989,p0169
0.85244,0.99075,0.19616,0.035019,0.00081581,p0170
0.96225,1.1832,0.14412,0.11485,0.008842,p0171
0.86713,0.83279,0.16078,0.29083,0.0021664,p0172
1.079,1.02,0.11852,0.18725,0.00036686,p0173
1.0095,0.98684,0.16573,0.13772,0.0077845,p0174
0.8101,0.847,0.18535,0.095148,0.0018367,p0175
1.1741,0.89376,0.1847,0.14281,0.0069893,p0176
1.1757,1.0443,0.10766,0.23082,0.0047872,p0177
0.925,0.93822,0.12433,0.0081655,0.00091055,p0178
1.0028,0.98222,0.1776,0.17494,0.0072505,p0179
0.96306,0.89893,0.12617,0.063897,0.0022573,p0180
1.1479,0.80631,0.17708,0.30364,0.005973,p0181
0.82384,1.0283,0.186,0.15456,0.0070584,p0182
0.85596,0.80442,0.13564,0.14129,0.0071081,p0183
0.97499,1.1267,0.19198,0.30493,0.0069558,p0184
1.111,1.0978,0.12789,0.26124,0.00065879,p0185
1.0717,0.83696,0.17087,0.10529,0.004806,p0186
0.98685,0.99121,0.12498,0.030535,0.0013983,p0187
0.84802,0.84851,0.18143,0.019948,0.0037888,p0188
0.80688,0.8402,0.13772,0.094812,0.0033837,p0189
0.85494,1.1968,0.19012,0.28212,0.0084261,p0190
0.96415,0.88544,0.19507,0.12394,0.001708,p0191
1.0469,0.92976,0.10551,0.14873,0.0077356,p0192
0.91882,1.021,0.16257,0.037031,0.0058405,p0193
1.0917,1.1459,0.11762,0.15148,0.0078347,p0194
0.92834,1.0517,0.18782,0.22612,0.0024816,p0195
1.0564,0.81511,0.15078,0.21038,0.0048229,p0196
0.86822,1.1763,0.14561,0.041132,0.00023395,p0197
0.94514,1.0853,0.1408,0.061118,0.00088931,p0198
1.0086,0.86374,0.11482,0.10871,0.00027331,p0199
1.1915,1.189,0.16942,0.26654,0.0086296,p0200
1.0118,0.86216,0.13518,0.25322,0.0026241,p0201
1.1164,1.0613,0.16828,0.1775,0.006024,p0202
0.8122,1.167,0.17664,0.17217,0.007899,p0203
0.88606,1.1042,0.16703,0.30005,0.0050403,p0204
0.83954,0.88207,0.15461,0.023614,0.0087565,p0205
0.92262,1.1538,0.17297,0.19893,0.001259,p0206
1.0538,1.0838,0.12758,0.070849,0.0088231,p0207
1.1455,0.96594,0.11071,0.13602,0.0021311,p0208
1.0545,0.92927,0.16618,0.28673,0.0075986,p0209
0.9826,1.0745,0.1556,0.14589,0.0084881,p0210
0.80103,0.96712,0.17145,0.19152,0.0027586,p0211
1.0741,1.0964,0.16383,0.26311,0.0022253,p0212
0.87568,1.1758,0.105,0.0045716,0.0081657,p0213
0.95816,0.82549,0.12507,0.15824,0.0056943,p0214
1.099,1.1099,0.15897,0.057776,0.0068999,p0215
0.94118,0.83342,0.16228,0.17263,0.0011166,p0216
0.91727,1.0129,0.16632,0.24059,0.0056058,p0217
0.9609,0.86129,0.1881,0.25689,0.00076073,p0218
1.0776,0.8098,0.13733,0.062947,0.0010295,p0219
0.82716,0.91426,0.18822,0.079031,0.0038842,p0220
0.86124,1.0327,0.14221,0.28472,0.0062831,p0221
0.95875,1.0892,0.13657,0.22835,0.0084008,p0222
0.95032,1.0054,0.19308,0.28424,0.0055642,p0223
1.0034,0.91224,0.15685,0.24134,0.0052611,p0224
1.0142,0.98081,0.13386,0.28555,0.0064453,p0225
0.92599,0.92606,0.16309,0.046839,0.0063998,p0226
0.93922,1.0205,0.10922,0.29357,0.0049943,p0227
0.94162,1.1615,0.12209,0.14705,0.0061648,p0228
1.0937,0.87979,0.16321,0.22273,0.0035707,p0229
1.024,0.83496,0.19576,0.19932,0.0037057,p0230
1.1216,0.91724,0.11705,0.068172,0.0015605,p0231
0.87445,0.9114,0.16648,0.0053548,0.0063372,p0232
0.96794,1.0884,0.1179,0.27432,0.0058615,p0233
0.95483,1.0383,0.14281,0.26567,0.0063669,p0234
0.84566,0.99502,0.13547,0.11921,0.00053347,p0235
1.1537,0.8829,0.12194,0.21705,0.0016689,p0236
0.92779,0.94565,0.11174,0.02414,0.006185,p0237
1.0451,1.126,0.18063,0.12776,0.0034738,p0238
0.88521,1.0727,0.16137,0.20872,0.0062123,p0239
1.1388,1.053,0.11214,0.13985,0.0057169,p0240
0.88364,0.91963,0.1933,0.18372,0.0065676,p0241
0.8876,0.85365,0.11743,0.22582,0.0014625,p0242
1.0514,1.1088,0.1108,0.25763,0.0039286,p0243
0.90501,0.80324,0.17769,0.19187,0.00544,p0244
0.96891,0.96311,0.17065,0.24613,0.0082288,p0245
1.02,1.0339,0.17018,0.084588,0.00084113,p0246
1.0328,0.81623,0.12862,0.213,0.0025888,p0247
0.88709,0.80741,0.11358,0.011476,0.0042321,p0248
1.0194,1.1658,0.18563,0.13502,0.0072619,p0249
0.95686,1.0078,0.17327,0.18279,0.0012099,p0250
0.92398,1.0106,0.19025,0.066598,0.0011609,p0251
1.1625,1.0987,0.16402,0.2081,0.0035349,p0252
1.0156,0.82655,0.10078,0.060598,0.001939,p0253
1.1092,1.1705,0.17545,0.097138,0.0011217,p0254
1.0424,1.0936,0.1065,0.16021,0.0042773,p0255
0.89033,0.94866,0.17623,0.096789,0.0071198,p0256
0.82301,0.96477,0.13803,0.015758,0.0085254,p0257
1.0166,1.1017,0.10422,0.17822,0.0036564,p0258
1.0376,1.1495,0.14896,0.17376,0.0047306,p0259
1.0534,0.91096,0.12161,0.25208,0.0027279,p0260
1.1148,0.85775,0.14669,0.16949,0.0017004,p0261
0.83642,1.0038,0.16784,0.087352,0.0039751,p0262
0.84391,0.97922,0.13339,0.0070991,0.0025114,p0263
1.0827,1.1419,0.17832,0.28748,0.0004789,p0264
0.95358,0.84559,0.14866,0.1534,0.0026884,p0265
1.012,1.1477,0.11912,0.30668,0.0023087,p0266
0.8406,0.83074,0.17115,0.044595,0.008335,p0267
1.0559,0.95353,0.17598,0.12182,0.00072102,p0268
0.80561,1.1216,0.13628,0.17665,0.0079313,p0269
0.91092,1.0644,0.18724,0.1365,0.0054034,p0270
1.05,1.0574,0.16435,0.1977,0.0010602,p0271
1.0948,0.8116,0.10718,0.16765,0.0023145,p0272
1.0422,1.0787,0.14907,0.22926,0.0042664,p0273
0.95996,0.98842,0.12774,0.2099,0.00020237,p0274
0.98847,1.1771,0.14518,0.23367,0.0081525,p0275
0.86018,0.96378,0.13301,0.26294,0.00016217,p0276
0.90143,1.1086,0.13216,0.043005,0.0037525,p0277
1.1277,0.91448,0.14429,0.059998,0.0079704,p0278
1.051,1.1208,0.10034,0.1437,0.0053769,p0279
0.9965,0.8514,0.14019,0.032266,0.0071898,p0280
1.0365,0.81407,0.17811,0.053455,0.0037284,p0281
0.87828,0.82339,0.17172,0.14946,0.0031821,p0282
1.0255,1.0181,0.11239,0.24902,0.00019036,p0283
1.1098,1.1819,0.15972,0.16382,0.0070628,p0284
0.86962,1.1813,0.16863,0.2014,0.004718,p0285
1.1602,0.8791,0.19852,0.2643,0.0040599,p0286
1.0932,1.1995,0.14126,0.15565,0.0074404,p0287
0.85373,1.1118,0.19455,0.23994,0.007647,p0288
0.99804,0.83794,0.16472,0.017861,0.0053069,p0289
0.92466,0.8083,0.17471,0.038148,0.0089302,p0290
0.89097,1.1799,0.16683,0.2942,0.0060483,p0291
1.1903,1.1286,0.12053,0.17868,0.0066748,p0292
0.98908,1.0769,0.10018,0.07541,0.0057633,p0293
1.0063,0.84453,0.15841,0.19726,0.00044838,p0294
1.0373,1.1192,0.10591,0.20435,0.0078909,p0295
1.1727,1.1024,0.13259,0.16145,0.0076441,p0296
1.1745,0.88106,0.15837,0.23578,0.0018234,p0297
1.1438,1.1375,0.15925,0.2919,0.0029937,p0298
0.91012,0.99977,0.14766,0.043447,0.0045973,p0299
1.0672,1.0271,0.15872,0.11862,0.006483,p0300
1.1618,0.90531,0.10276,0.2595,0.0037701,p0301
1.0267,1.1224,0.14458,0.22055,0.0077564,p0302
1.0408,1.0455,0.18949,0.25255,0.0033999,p0303
1.164,1.068,0.13978,0.012326,0.0027923,p0304
1.0443,0.94732,0.11579,0.24406,0.00096168,p0305
0.90468,0.95689,0.1338,0.13716,0.0075747,p0306
1.0226,1.1545,0.11426,0.29253,0.0022764,p0307
0.83892,1.1244,0.14945,0.11396,0.0018911,p0308
1.1485,1.0509,0.15987,0.19795,0.00488,p0309
1.082,1.1589,0.16291,0.27368,0.00031405,p0310
1.0979,1.087,0.1259,0.018956,0.0051656,p0311
1.114,1.118,0.15739,0.24223,0.00070602,p0312
1.1971,0.8218,0.19761,0.22377,0.0066326,p0313
0.81962,0.86311,0.18224,0.15089,0.0014926,p0314
1.1322,0.99774,0.11269,0.085189,0.0045423,p0315
0.91445,0.92454,0.19547,0.23075,0.0060997,p0316
1.0079,0.83179,0.11329,0.19252,0.0070209,p0317
0.94448,0.94374,0.19486,0.29503,0.0075342,p0318
1.1492,1.1279,0.19108,0.021917,0.0021785,p0319
0.94676,1.0548,0.12659,0.12877,0.0076967,p0320
0.91232,0.87167,0.12715,0.24789,0.0020691,p0321
1.1134,1.0474,0.19291,0.092956,0.0046145,p0322
0.98057,1.0123,0.19754,0.2,0.0061903,p0323
1.1773,0.92013,0.16108,0.20649,0.0029357,p0324
0.84643,1.0945,0.12405,0.23282,0.0060354,p0325
0.91569,0.86925,0.16777,0.24276,0.0087902,p0326
0.8214,1.0819,0.15437,0.075954,0.0040398,p0327
0.88307,0.88686,0.14841,0.25911,0.0014086,p0328
1.0667,0.85755,0.1936,0.04011,0.0038722,p0329
1.0721,0.96041,0.17935,0.21459,0.00056651,p0330
0.89337,1.0394,0.1988,0.068512,0.0034435,p0331
1.1906,0.85911,0.17619,0.17443,0.0067631,p0332
1.0632,0.89075,0.11196,0.07182,0.0054164,p0333
0.98985,0.82014,0.13158,0.0035489,0.001308,p0334
1.0649,0.8358,0.12292,0.098371,0.00068133,p0335
0.88135,1.1144,0.13882,0.076681,0.00090234,p0336
0.89361,1.1777,0.1201,0.050993,0.0017448,p0337
0.9031,0.88451,0.12568,0.086647,0.0070346,p0338
0.84919,0.80292,0.19677,0.0099051,0.0060781,p0339
0.88182,0.92669,0.18124,0.26019,0.0084706,p0340
1.0462,0.85011,0.19936,0.19383,0.0085705,p0341
1.1316,0.95569,0.11557,0.12514,0.0009386,p0342
0.83356,0.9782,0.18629,0.15,0.0050836,p0343
0.99118,1.1864,0.1454,0.23709,0.0081267,p0344
0.90705,1.1112,0.18939,0.076943,0.0085116,p0345
1.1359,1.1851,0.14244,0.18614,0.0019793,p0346
0.97055,1.1327,0.12969,0.16223,0.0059368,p0347
0.82426,1.1364,0.17867,0.042434,0.0032236,p0348
1.0258,1.1946,0.1855,0.069881,0.00073181,p0349
0.89818,0.99914,0.15716,0.13215,0.0029341,p0350
1.0804,1.1498,0.19069,0.07945,0.00041045,p0351
1.0311,1.0145,0.10615,0.086374,0.0015753,p0352
1.1345,1.1408,0.10116,0.18059,0.0037722,p0353
1.1989,1.0007,0.18331,0.06751,0.0051783,p0354
1.0278,1.0408,0.13997,0.072414,0.0076213,p0355
1.0643,1.0116,0.13096,0.081212,0.0088969,p0356
0.86404,1.1237,0.17138,0.13892,0.0045702,p0357
0.99289,1.1972,0.17723,0.17082,0.0086164,p0358
1.1595,1.1743,0.12377,0.25089,0.0031349,p0359
0.89478,0.94544,0.12943,0.073101,0.00050171,p0360
1.1376,1.1717,0.15039,0.089791,0.0085872,p0361
1.0208,1.1385,0.12826,0.099404,0.00099123,p0362
1.0486,0.9789,0.14743,0.012173,0.0065867,p0363
1.0884,1.1746,0.10053,0.06504,0.0012663,p0364
0.94272,0.82423,0.17343,0.28059,0.0053215,p0365
0.93649,1.1171,0.11616,0.13103,0.00085788,p0366
1.1041,1.0358,0.11397,0.25109,0.0069487,p0367
1.0697,0.98532,0.10386,0.18656,0.0043157,p0368
0.83041,1.1157,0.10995,0.17139,0.0047564,p0369
1.1022,1.1987,0.12522,0.27666,0.0028926,p0370
1.1497,1.129,0.15649,0.22844,0.0041817,p0371
1.0346,0.8948,0.15309,0.27854,0.00332,p0372
0.97367,0.88065,0.19697,0.022075,0.0018008,p0373
0.84102,1.0733,0.15509,0.15932,0.0057502,p0374
0.85152,1.1572,0.1575,0.27803,0.0015107,p0375
1.0923,1.0022,0.11014,0.13265,0.0077345,p0376
0.97025,1.0103,0.1868,0.28093,0.0020247,p0377
0.82786,0.92152,0.17951,0.27939,0.0044214,p0378
0.82005,0.99227,0.16177,0.1162,0.0026585,p0379
0.96828,0.9059,0.1556,0.13854,0.0075528,p0380
1.0893,0.97262,0.19643,0.01416,0.0017303,p0381
1.1159,0.95133,0.16279,0.091637,0.0044604,p0382
1.1396,0.90883,0.13532,0.10689,0.0063133,p0383
0.92951,0.87074,0.19533,0.26209,0.0073765,p0384
1.1268,1.1568,0.14217,0.13009,0.006124,p0385
0.95543,1.1311,0.10258,0.21657,0.00078832,p0386
1.0591,0.89938,0.12125,0.16539,0.0083435,p0387
1.1172,0.89524,0.19213,0.057066,0.0022071,p0388
0.94891,0.95441,0.14601,0.026621,0.001964,p0389
1.0175,0.91655,0.13591,0.10172,0.0023944,p0390
1.1507,1.1959,0.19385,0.020926,0.0023464,p0391
1.1211,1.1134,0.18269,0.15186,0.0063063,p0392
1.0024,0.86436,0.1595,0.2493,0.0089736,p0393
1.1677,1.0629,0.16976,0.20068,0.0039093,p0394
1.1967,0.80004,0.10297,0.28154,0.0071379,p0395
0.91165,0.99334,0.1739,0.18421,0.003594,p0396
0.86273,0.97358,0.12279,0.026906,0.0055328,p0397
0.87425,0.9898,0.10451,0.24519,0.0043527,p0398
0.93085,1.0069,0.16481,0.052842,0.00048679,p0399
1.1293,1.0714,0.15284,0.289,0.0046472,p0400
1.1708,0.82291,0.12068,0.18249,0.0080538,p0401
0.88472,0.99665,0.11946,0.14385,0.0021454,p0402
0.99926,0.93465,0.14471,0.11656,0.0048442,p0403
0.87646,0.87463,0.18609,0.20712,0.00040508,p0404
1.0841,0.84748,0.14148,0.23652,0.0020588,p0405
0.81142,0.97654,0.11514,0.016252,0.0049667,p0406
1.0611,0.92346,0.10756,0.17299,0.00034155,p0407
0.85614,1.104,0.1718,0.059579,0.0021038,p0408
0.95084,0.99591,0.10126,0.083876,0.0011816,p0409
0.91764,0.88389,0.11653,0.27063,0.0083727,p0410
0.94637,1.022,0.14331,0.023124,0.0049462,p0411
1.0956,1.0879,0.1519,0.11805,0.0087146,p0412
0.86355,0.93088,0.17455,0.18866,0.0036185,p0413
0.89205,1.0522,0.18057,0.20486,0.0078631,p0414
1.0777,1.0691,0.19044,0.11161,0.0061513,p0415
0.80556,0.85083,0.11367,0.18814,0.004023,p0416
0.94342,1.1553,0.19626,0.16119,0.007274,p0417
1.0623,0.88836,0.19797,0.15996,0.005949,p0418
1.1036,0.8339,0.14391,0.25356,0.0051342,p0419
0.94062,1.1696,0.18977,0.22769,0.0052291,p0420
0.99424,1.0371,0.12804,0.13308,0.0015292,p0421
0.80435,1.1145,0.14196,0.15845,0.0025783,p0422
1.1228,1.1943,0.12684,0.013202,0.0086527,p0423
0.96025,0.85255,0.17781,0.134,0.0087068,p0424
1.09,0.83879,0.18776,0.14533,0.0040142,p0425
1.1582,0.92166,0.10227,0.073779,0.0042482,p0426
0.82491,1.0226,0.14488,0.191,0.0036825,p0427
0.92018,0.80153,0.11594,0.25453,0.0034993,p0428
0.95176,0.87337,0.14081,0.16628,0.0048918,p0429
1.1078,0.90105,0.13869,0.22183,0.0016022,p0430
1.1839,1.1786,0.13024,0.029617,0.00025102,p0431
1.1801,1.0917,0.18316,0.23213,0.0062519,p0432
0.91338,0.84937,0.15175,0.12835,0.0081064,p0433
0.86183,0.97462,0.17652,0.14224,0.0055249,p0434
1.1029,0.94975,0.17021,0.16444,0.0068941,p0435
1.1418,0.81821,0.10472,0.10953,0.002356,p0436
0.90232,1.1723,0.1129,0.18144,0.0052108,p0437
1.1249,1.0056,0.13946,0.056216,0.0041026,p0438
1.1866,1.1516,0.13347,0.051913,0.0054878,p0439
1.1568,0.87678,0.17376,0.028118,0.0064214,p0440
1.1306,1.1072,0.13906,0.024639,0.0014408,p0441
0.93744,1.0602,0.15379,0.27103,0.0080882,p0442
1.1548,1.1598,0.10969,0.058756,0.0031118,p0443
1.1296,1.0496,0.12442,0.10003,0.00033725,p0444
1.1007,0.85551,0.18759,0.11696,0.0082989,p0445
1.0683,1.0706,0.13284,0.25571,0.0012454,p0446
1.1799,1.1603,0.15591,0.16298,0.0045803,p0447
1.029,1.0303,0.10337,0.12442,0.00077589,p0448
0.98093,0.92502,0.19125,0.04828,0.0026782,p0449
0.81657,0.87028,0.15675,0.2443,0.0046873,p0450
0.87707,1.1505,0.15094,0.032492,0.0064125,p0451
0.80341,1.0844,0.14937,0.0041278,0.0050574,p0452
0.93785,0.93713,0.18379,0.23784,0.0064644,p0453
1.0009,1.0808,0.14644,0.13038,0.0059792,p0454
0.84996,1.1315,0.18512,0.029172,0.0016325,p0455
1.0997,1.14,0.17319,0.095914,0.0010134,p0456
1.1116,0.83965,0.17277,0.049874,0.0046282,p0457
0.87135,1.1867,0.12028,0.22521,0.0032899,p0458
1.0297,0.81546,0.13138,0.12604,0.0073902,p0459
0.9735,1.1693,0.12628,0.17601,0.0074744,p0460
1.1207,0.93855,0.16997,0.27541,0.0049162,p0461
1.1691,1.0154,0.1086,0.26167,0.0025519,p0462
1.1951,1.1069,0.12663,0.18165,0.0015463,p0463
1.1735,0.91793,0.1915,0.039056,0.0036334,p0464
1.1662,0.84563,0.18164,0.12655,0.0050057,p0465
