wind_speed,turb_param/k_min,g2/constant_value,g1/constant_value,A/constant_value,par_id
0.81821,6.7793e-08,1.4118,0.71028,1.0387,p0068
1.168,1.5751e-13,2.2347,0.56937,1.0011,p0069
1.1128,0.00013821,2.3123,0.76248,0.84657,p0070
0.8867,1.0581e-08,3.2907,0.62942,1.0513,p0071
0.8107,6.3062e-10,2.1422,0.44179,0.84995,p0072
0.88257,3.3331e-08,1.041,0.78343,0.94687,p0073
0.87209,7.4218e-05,2.147,0.58347,0.86074,p0074
0.93758,3.6307e-05,0.75571,0.60036,0.97404,p0075
0.86658,1.8573e-11,3.0795,0.55756,0.75098,p0076
0.81293,5.3409e-11,0.81952,0.63457,0.77561,p0077
1.1383,2.2305e-11,2.8575,0.43859,1.0654,p0078
1.0137,8.7082e-13,2.0389,0.42684,0.98332,p0079
0.8277,1.9397e-06,2.3812,0.52195,1.0544,p0080
0.80833,0.00012052,3.2891,0.67833,1.0942,p0081
0.90467,0.00043591,2.2337,0.40673,0.77467,p0082
1.1827,2.5232e-06,1.8807,0.53949,0.88331,p0083
1.0251,1.4022e-05,2.9361,0.67436,0.81746,p0084
0.86511,8.2519e-08,2.1796,0.7454,1.0822,p0085
0.92727,4.0284e-06,2.7366,0.71801,0.98713,p0086
1.1655,1.6117e-05,2.5029,0.44952,0.79856,p0087
0.80429,2.8575e-12,1.1051,0.54089,0.84475,p0088
1.1638,8.0125e-10,1.6703,0.49947,1.0057,p0089
0.92934,0.00029615,2.4698,0.79154,0.90831,p0090
0.85866,6.5298e-14,0.96352,0.53001,0.92208,p0091
1.1833,1.219e-06,0.78763,0.61621,0.82676,p0092
0.94433,1.9992e-07,2.37,0.62006,1.0123,p0093
1.195,1.0487e-14,2.0976,0.40562,0.88645,p0094
1.1897,8.3775e-14,2.3867,0.78718,0.70693,p0095
1.1316,1.1637e-12,2.6802,0.65524,0.87141,p0096
1.0862,1.0333e-06,1.2848,0.47535,0.9785,p0097
0.80386,2.3083e-06,2.5467,0.7318,0.82483,p0098
1.0286,3.2885e-09,0.91306,0.46002,0.80339,p0099
1.0438,4.2643e-10,3.4405,0.44631,0.73846,p0100
0.85483,3.8877e-13,1.2604,0.74866,0.72947,p0101
0.9098,2.0409e-10,2.3922,0.45739,0.75787,p0102
0.8662,7.33e-06,1.061,0.65789,1.0298,p0103
1.045,2.2485e-09,2.4251,0.64187,0.7306,p0104
0.81126,2.2116e-06,1.4131,0.74033,0.90276,p0105
1.013,1.45e-09,2.0195,0.66888,0.90111,p0106
1.1624,3.4157e-07,1.2767,0.77246,0.92687,p0107
1.085,6.002e-10,2.0459,0.78269,0.95673,p0108
0.90798,6.6999e-06,2.7516,0.57059,0.80092,p0109
0.89316,2.8467e-07,1.1392,0.52675,0.87573,p0110
1.0042,1.7503e-07,0.91568,0.69559,1.0178,p0111
1.1284,7.0517e-12,1.254,0.66857,0.88929,p0112
1.1753,4.0373e-08,1.037,0.42298,1.0091,p0113
1.1931,2.1364e-13,2.3969,0.7601,0.85058,p0114
0.8099,0.00033334,2.8599,0.69077,0.79083,p0115
1.0823,1.0322e-07,2.4964,0.45212,0.93779,p0116
1.063,4.9926e-12,2.9865,0.50362,0.95518,p0117
0.94064,1.8809e-05,1.8862,0.50872,1.0833,p0118
1.1696,6.2577e-11,3.3573,0.57247,0.93894,p0119
0.91513,1.8987e-13,0.90429,0.64646,0.93335,p0120
1.1983,2.2772e-09,1.0716,0.48894,0.84594,p0121
0.83387,5.6922e-15,3.4053,0.4913,0.78305,p0122
1.1202,1.3158e-07,2.1698,0.44687,0.77178,p0123
0.93455,1.3439e-10,1.7166,0.48494,0.84051,p0124
1.1505,5.4231e-06,1.5525,0.59393,0.82277,p0125
0.98336,0.0002677,0.57473,0.54809,0.70554,p0126
1.1554,1.4715e-11,1.9038,0.44154,0.73436,p0127
1.1267,2.7689e-08,3.0412,0.79339,0.8855,p0128
1.084,9.1846e-14,0.92016,0.75782,0.80897,p0129
0.84663,1.0482e-10,3.1485,0.79912,1.0188,p0130
0.98162,2.6547e-10,1.2357,0.40505,0.89726,p0131
1.1369,3.3156e-13,2.7124,0.73677,1.0744,p0132
1.1519,5.5144e-07,1.3076,0.58938,0.74083,p0133
0.89177,2.5237e-13,1.5642,0.47069,1.0958,p0134
1.1358,3.1908e-08,3.3082,0.58319,0.9258,p0135
1.1164,2.2351e-05,1.4293,0.71356,1.0648,p0136
1.0275,1.2317e-10,1.613,0.53159,1.04,p0137
0.85614,0.0004604,1.7072,0.51207,0.75022,p0138
0.85819,3.8783e-10,3.1619,0.57708,0.91015,p0139
0.96036,5.5634e-09,2.3078,0.61099,0.85213,p0140
1.0462,3.5464e-06,0.96,0.67193,1.0504,p0141
1.0951,2.4918e-07,1.7881,0.46698,1.0394,p0142
1.1043,2.4258e-11,3.1554,0.76621,0.9291,p0143
1.1741,1.4094e-10,1.7579,0.63812,0.90759,p0144
1.1693,4.9404e-11,3.4311,0.74179,0.99289,p0145
0.89683,7.2683e-09,2.8446,0.46938,0.97226,p0146
0.91902,2.796e-12,1.5068,0.6935,0.99013,p0147
0.9516,5.3087e-05,2.7073,0.72783,0.87744,p0148
1.0669,2.346e-14,1.8154,0.45353,0.83395,p0149
1.02,1.2663e-12,3.1904,0.75605,0.99131,p0150
0.84898,4.0658e-07,2.0242,0.60389,0.80283,p0151
1.0954,4.253e-08,1.1755,0.6587,0.97305,p0152
0.99145,0.00028638,3.4154,0.50423,0.78384,p0153
1.1499,3.9826e-11,3.0299,0.74954,1.0111,p0154
0.96344,1.4355e-07,3.4877,0.67225,1.0675,p0155
0.93618,6.9793e-11,1.7517,0.65215,0.76173,p0156
0.90845,6.5076e-10,2.2514,0.59589,0.95338,p0157
1.0357,4.8728e-10,2.3323,0.75941,0.7607,p0158
1.073,5.7649e-07,2.8285,0.44727,1.0923,p0159
1.0341,2.9246e-08,0.56419,0.49742,1.0152,p0160
0.96467,7.0921e-14,3.3542,0.52845,1.066,p0161
0.8647,6.0158e-14,0.65535,0.58125,0.96377,p0162
1.0975,4.6306e-12,1.3499,0.71594,0.8621,p0163
1.1608,1.5117e-12,0.87243,0.53891,0.79156,p0164
0.90308,4.1758e-06,2.6285,0.70469,0.75747,p0165
1.1727,3.9427e-12,1.6819,0.71262,0.74548,p0166
1.1998,2.1902e-07,1.6197,0.66386,1.0685,p0167
0.97915,1.6027e-14,0.5253,0.48172,0.72502,p0168
0.9762,1.4198e-12,2.2426,0.51081,0.96266,p0169
0.80483,2.6399e-13,0.9861,0.72536,0.86437,p0170
1.0873,9.5591e-11,0.66872,0.43697,0.7977,p0171
1.1822,6.6557e-08,2.4755,0.51391,0.78536,p0172
1.1222,1.8685e-08,3.3855,0.55673,0.76964,p0173
1.175,0.00016983,1.8565,0.7152,0.70291,p0174
0.82231,4.9046e-07,1.8083,0.60204,0.89766,p0175
0.86917,4.9146e-09,1.2145,0.5852,0.71532,p0176
1.0713,8.3275e-07,1.9245,0.40123,1.0945,p0177
0.98475,1.2063e-08,1.9931,0.67919,0.91391,p0178
1.1971,1.2282e-12,1.9163,0.44388,0.77625,p0179
1.0762,2.0517e-06,0.71211,0.69222,0.92295,p0180
0.9949,1.5514e-12,0.94596,0.64986,0.85468,p0181
0.8605,1.0041e-13,1.2435,0.57598,1.0281,p0182
1.1489,8.803e-06,1.7395,0.46443,1.0068,p0183
1.0091,1.8147e-05,2.9528,0.46761,1.0453,p0184
1.1805,3.4956e-08,3.0237,0.41142,0.80061,p0185
1.1713,3.133e-10,2.5937,0.68653,0.82407,p0186
0.94738,4.1092e-05,3.1191,0.7539,1.0759,p0187
0.83205,1.7746e-11,3.2486,0.77011,0.93479,p0188
1.0422,1.7173e-09,0.68372,0.44504,1.0569,p0189
0.83505,1.1312e-10,2.6342,0.69799,0.94592,p0190
1.1563,3.346e-06,1.5803,0.64059,0.78573,p0191
0.8812,2.4307e-08,2.2599,0.78406,1.0532,p0192
1.121,1.2006e-14,1.3994,0.40175,0.83664,p0193
0.96273,5.1488e-11,1.3029,0.70738,1.0438,p0194
1.0246,2.9927e-13,3.1666,0.66467,1.0016,p0195
1.0613,5.3741e-08,2.8857,0.5492,0.88838,p0196
1.0811,7.9994e-06,2.9976,0.4959,0.73208,p0197
1.1253,9.0512e-15,3.3441,0.43838,1.0491,p0198
1.049,2.8226e-11,3.1126,0.66064,1.0825,p0199
1.1924,9.988e-05,2.5948,0.6563,0.79305,p0200
1.1415,1.6154e-09,0.98297,0.52502,0.8414,p0201
0.88748,5.4439e-12,1.3216,0.72664,0.89648,p0202
1.0978,3.36e-14,3.239,0.48835,0.77857,p0203
0.83169,7.0873e-06,2.1336,0.76363,0.87219,p0204
0.89614,7.2882e-05,2.2956,0.56597,1.0878,p0205
1.0846,2.1911e-12,2.85,0.65326,0.9623,p0206
1.0637,5.4977e-15,1.2482,0.63377,0.7665,p0207
0.82513,6.0263e-13,1.847,0.55353,0.98482,p0208
1.0331,2.4484e-10,2.2787,0.41325,0.89488,p0209
1.1586,2.2369e-10,0.59985,0.4337,0.86742,p0210
1.0606,2.0564e-07,3.0186,0.61775,1.0129,p0211
0.92714,3.5657e-11,2.0501,0.75484,0.97097,p0212
0.99215,0.00022909,2.6661,0.48682,0.73286,p0213
0.97583,1.3898e-06,2.9359,0.68239,1.0888,p0214
0.88601,4.0567e-09,1.8714,0.50621,0.84187,p0215
0.8711,1.171e-06,0.58742,0.6303,1.0544,p0216
1.1022,4.4564e-11,1.0465,0.55569,1.027,p0217
0.92365,5.7576e-09,1.7986,0.43996,0.74433,p0218
0.95726,1.2975e-09,1.0057,0.60431,0.85998,p0219
0.90639,1.707e-13,2.4888,0.42429,0.86093,p0220
0.84412,5.8804e-12,0.59331,0.7926,0.88989,p0221
0.82993,6.111e-12,3.4959,0.40936,1.0734,p0222
0.8571,6.2501e-09,2.4321,0.4983,0.71816,p0223
0.90078,3.0567e-09,0.84394,0.67088,1.069,p0224
0.9038,1.283e-09,1.067,0.63639,0.78038,p0225
0.8012,4.2065e-07,1.4213,0.56313,0.81021,p0226
0.83647,1.5594e-13,2.2892,0.42049,0.93068,p0227
0.82286,7.3924e-07,2.7475,0.63158,0.91493,p0228
0.98081,3.788e-07,0.92822,0.51762,0.83552,p0229
1.0381,4.4314e-09,0.51014,0.72981,1.0799,p0230
1.1918,3.4071e-09,2.5539,0.45764,1.0802,p0231
1.0413,3.7309e-10,3.2563,0.59673,0.89251,p0232
0.94222,5.6058e-05,2.3545,0.53628,0.87992,p0233
1.1734,2.7996e-06,2.6892,0.66171,1.0521,p0234
1.1539,1.1993e-09,0.95027,0.53287,1.0968,p0235
1.0257,1.1617e-13,1.4313,0.75253,0.99262,p0236
0.85207,2.1253e-08,1.8369,0.59452,0.82138,p0237
1.0567,6.3435e-06,2.6165,0.40977,0.97777,p0238
1.0121,1.8019e-10,2.1943,0.75916,0.99486,p0239
0.82685,2.8593e-10,2.4501,0.78889,1.0253,p0240
0.93922,4.244e-09,0.73837,0.5157,0.86343,p0241
1.1182,7.1871e-10,3.3367,0.76554,0.71196,p0242
0.88322,0.00038307,0.6678,0.53768,0.91937,p0243
1.0828,5.8414e-14,1.3816,0.54585,0.97468,p0244
1.0119,9.3753e-05,1.5019,0.69863,1.0486,p0245
0.98682,1.301e-11,3.2795,0.40473,0.72277,p0246
1.0681,8.8596e-10,2.4396,0.47506,1.0084,p0247
0.96139,1.5111e-07,3.2779,0.66251,1.0737,p0248
0.87467,2.8351e-14,1.9743,0.5189,0.70145,p0249
1.1665,5.7727e-11,1.8622,0.4084,0.76585,p0250
0.95625,1.5201e-05,2.1277,0.52959,0.83958,p0251
1.047,2.936e-06,1.9047,0.4177,0.98041,p0252
0.81398,1.6971e-06,0.85779,0.40742,1.0114,p0253
0.8777,7.398e-10,1.5925,0.46386,1.0047,p0254
1.0402,9.5446e-05,2.0808,0.58048,1.014,p0255
1.1813,0.00010722,1.8976,0.62505,0.74292,p0256
0.97457,7.062e-07,0.55405,0.49415,0.81843,p0257
1.131,1.0383e-12,2.0163,0.68142,0.90506,p0258
0.9413,8.4752e-10,0.83636,0.64783,0.87812,p0259
1.1579,1.6059e-14,2.0626,0.78194,1.0964,p0260
1.0238,1.5393e-11,2.6,0.46592,0.86483,p0261
1.1233,4.1655e-11,1.9829,0.65735,0.99363,p0262
1.055,1.9005e-12,0.76941,0.65047,0.78157,p0263
0.91669,7.874e-11,2.8168,0.45071,0.86247,p0264
1.13,2.4966e-11,2.4617,0.68746,0.98928,p0265
0.8457,2.505e-08,2.8758,0.49345,1.0854,p0266
1.1189,8.1496e-13,2.4065,0.57329,0.82569,p0267
1.1644,9.8478e-09,2.1998,0.76849,0.83741,p0268
1.0018,1.0303e-11,1.8271,0.73402,0.93246,p0269
0.94255,3.862e-06,2.8022,0.71969,0.93556,p0270
0.82614,1.3553e-08,1.1493,0.67646,0.75167,p0271
1.0524,0.00033714,1.1125,0.50895,1.059,p0272
0.84178,2.0906e-08,1.1844,0.72255,1.0881,p0273
0.82362,1.6917e-11,2.7681,0.67969,0.93633,p0274
0.8632,6.6103e-11,1.5427,0.78784,0.95948,p0275
0.94865,0.00015519,2.3367,0.47233,0.78691,p0276
0.88917,2.1249e-14,0.8265,0.49261,0.92556,p0277
0.8538,8.7124e-15,0.70515,0.79046,0.9393,p0278
1.0173,1.5169e-06,2.3273,0.57963,0.78933,p0279
0.87918,9.856e-11,3.3997,0.70588,1.0668,p0280
1.1063,4.0941e-10,1.3596,0.77802,0.75367,p0281
1.0148,2.0639e-12,3.0963,0.41062,1.0002,p0282
0.94605,0.00012592,2.8222,0.43626,1.0037,p0283
1.0791,1.0998e-08,1.8069,0.55504,0.82346,p0284
1.0066,8.7588e-05,1.5908,0.79934,0.77951,p0285
1.0051,3.5064e-11,1.7663,0.54076,1.0553,p0286
0.9049,0.00048504,1.575,0.52353,0.8223,p0287
1.0074,7.3089e-11,2.6098,0.79708,0.75961,p0288
1.0032,9.2874e-06,2.2708,0.79464,1.0427,p0289
0.92479,6.5311e-13,3.0601,0.77347,1.0628,p0290
1.0087,2.3973e-13,3.0877,0.41274,0.79406,p0291
0.93001,2.923e-05,1.9333,0.62699,0.89408,p0292
0.90897,5.4351e-10,2.7794,0.42921,0.85903,p0293
1.1145,0.00020589,2.2678,0.70107,0.94782,p0294
1.1363,4.7587e-05,2.5806,0.53053,0.99716,p0295
1.0504,1.5119e-10,1.9974,0.55793,0.85804,p0296
1.1015,1.659e-10,1.7019,0.65141,0.88108,p0297
1.1877,1.3781e-07,3.1009,0.7518,0.8283,p0298
0.97279,8.63e-06,3.1976,0.73106,0.98305,p0299
1.0586,1.0803e-13,0.97858,0.75068,1.0206,p0300
0.80715,1.1846e-07,0.94356,0.4481,0.89287,p0301
0.81256,3.018e-06,1.6559,0.58781,0.78963,p0302
1.0515,9.121e-10,2.6189,0.50186,1.0841,p0303
0.99675,1.5407e-10,2.961,0.42132,0.93759,p0304
1.0643,1.8912e-09,1.0861,0.7742,1.0227,p0305
1.0929,7.6515e-06,2.899,0.63975,0.73573,p0306
0.88866,1.4231e-06,3.2066,0.59719,0.76304,p0307
1.1762,1.1187e-09,0.81314,0.62764,0.74821,p0308
0.89795,3.3628e-13,0.62013,0.5738,0.72408,p0309
0.99554,6.5358e-15,1.6457,0.62341,0.70369,p0310
0.94945,5.1211e-08,0.96831,0.40322,0.78831,p0311
0.97005,8.8769e-14,3.2329,0.41717,0.94146,p0312
1.0322,6.7345e-12,2.698,0.72355,1.0072,p0313
1.1989,1.4616e-13,1.9789,0.72116,0.92837,p0314
0.83781,1.1747e-08,0.60902,0.74466,0.95819,p0315
1.1156,1.0908e-14,3.3394,0.79639,1.0976,p0316
0.99419,4.0348e-14,2.9913,0.62577,0.96816,p0317
0.91389,7.4799e-12,0.74548,0.79805,0.90202,p0318
1.0773,6.7623e-05,1.3106,0.42737,1.0467,p0319
1.117,3.2556e-12,2.225,0.48754,0.7552,p0320
0.89435,2.5723e-12,2.5153,0.66984,0.80604,p0321
1.0103,3.4554e-10,3.3266,0.70538,0.86689,p0322
0.91043,8.827e-11,2.5874,0.48098,0.78422,p0323
0.83706,5.411e-14,3.4357,0.62103,0.9002,p0324
1.1937,7.9642e-08,1.5997,0.47887,0.74718,p0325
1.0539,2.2738e-08,3.0103,0.70179,0.81823,p0326
0.98491,4.2394e-05,2.6417,0.48611,0.77304,p0327
1.0503,8.2433e-12,1.1353,0.58613,0.81083,p0328
0.84333,5.3693e-13,3.2192,0.70356,0.84375,p0329
1.1529,1.1574e-07,2.6938,0.57626,0.92977,p0330
1.0864,7.5679e-15,3.1079,0.55874,1.0993,p0331
1.0557,2.3826e-12,2.1597,0.59951,0.75297,p0332
0.82077,6.1588e-15,3.1408,0.48012,0.94461,p0333
0.99779,2.4303e-06,1.3357,0.43131,0.70722,p0334
0.89958,3.6086e-12,1.1435,0.5595,0.7088,p0335
1.1682,2.1397e-12,0.67647,0.71623,0.79717,p0336
0.89029,1.7064e-10,2.7624,0.60087,1.06,p0337
1.1339,8.3578e-05,1.664,0.53521,1.0595,p0338
1.1704,2.1327e-11,2.7228,0.70848,0.76861,p0339
0.97094,4.7649e-13,1.2933,0.64931,0.76934,p0340
1.1055,3.0571e-13,1.9399,0.79439,0.924,p0341
0.9996,1.3247e-08,2.5361,0.59807,0.73976,p0342
0.88507,2.7089e-07,0.86035,0.50298,0.72192,p0343
0.92876,4.9805e-05,0.83422,0.68593,1.0368,p0344
0.82862,9.7962e-13,2.787,0.47808,0.97157,p0345
0.95254,1.3762e-13,3.3972,0.43288,0.97605,p0346
1.0425,1.864e-06,2.966,0.74602,0.80516,p0347
0.86152,2.849e-13,1.3735,0.68874,0.86602,p0348
0.92154,7.4572e-15,2.2547,0.53393,1.0264,p0349
0.98811,2.8231e-09,2.3213,0.70927,0.90657,p0350
1.022,1.8968e-10,2.8676,0.47377,0.96696,p0351
0.83968,1.773e-14,2.9599,0.68375,0.71273,p0352
1.0208,3.3039e-11,2.8798,0.67444,1.0162,p0353
0.89204,0.00016345,1.8514,0.73709,0.9992,p0354
1.1608,3.0718e-11,1.6348,0.4621,0.81309,p0355
1.1243,3.5921e-09,2.1246,0.64256,0.90588,p0356
1.1471,7.2832e-13,1.4706,0.58208,0.89184,p0357
1.053,6.1196e-09,1.0213,0.45157,1.0173,p0358
1.0908,2.668e-06,2.084,0.68248,0.9506,p0359
1.09,6.362e-13,2.6446,0.64547,1.0762,p0360
0.88169,3.8881e-05,3.271,0.52139,0.91831,p0361
0.97768,6.7104e-10,1.2135,0.75717,0.71109,p0362
1.1438,1.9163e-08,1.473,0.59083,1.0338,p0363
0.96789,9.0348e-13,0.61735,0.42192,0.90382,p0364
1.0966,2.7194e-09,2.0666,0.43,0.88438,p0365
0.84853,3.5646e-10,2.0019,0.42361,0.76467,p0366
1.1404,6.8419e-07,3.2283,0.6168,0.94947,p0367
1.1102,3.0864e-14,2.1193,0.67311,0.96945,p0368
0.95029,2.599e-09,3.481,0.69729,0.77377,p0369
0.81729,9.5194e-09,0.60503,0.72616,0.72693,p0370
0.84032,4.6546e-11,1.9494,0.49004,0.77704,p0371
1.088,9.7743e-06,2.0309,0.76897,0.92094,p0372
0.803,0.00014248,1.5302,0.49452,1.0273,p0373
1.0013,1.9747e-11,3.3771,0.72075,1.0355,p0374
0.90151,7.6324e-09,2.3503,0.40309,0.71647,p0375
1.0598,1.2397e-11,1.9571,0.66128,0.71419,p0376
1.109,8.8278e-07,1.4821,0.71121,0.8749,p0377
0.80165,5.4616e-10,2.4286,0.56673,1.0024,p0378
0.95102,1.3057e-10,1.8401,0.51606,0.81512,p0379
0.95886,8.1974e-11,3.0859,0.50672,1.0716,p0380
0.87541,2.5129e-14,2.9252,0.48309,0.95204,p0381
0.8686,6.5385e-07,1.6502,0.47002,1.0564,p0382
1.0923,5.304e-07,0.7732,0.50773,0.72746,p0383
1.1888,4.1865e-12,0.79572,0.473,0.72981,p0384
1.1294,3.2233e-06,0.78038,0.76653,0.83479,p0385
1.1026,1.1432e-13,3.2173,0.79009,0.70604,p0386
1.1082,3.0824e-12,1.3916,0.41982,0.95887,p0387
1.0212,1.2591e-07,2.6603,0.72956,0.98837,p0388
1.0755,1.7155e-05,1.6077,0.47706,0.96024,p0389
1.0622,4.3369e-12,1.0033,0.56831,0.92353,p0390
1.1784,1.3439e-12,0.87846,0.46536,0.74735,p0391
1.1858,8.0716e-05,3.4704,0.62235,0.96563,p0392
0.99326,8.9923e-07,2.0102,0.61981,1.0987,p0393
1.1345,1.3136e-05,2.1065,0.78031,0.94316,p0394
1.1264,4.4713e-14,2.412,0.76448,0.72103,p0395
1.128,1.1821e-11,1.8252,0.73864,0.70451,p0396
0.87396,1.8442e-07,2.0756,0.77195,1.0096,p0397
1.1775,4.5006e-13,1.9645,0.58984,0.96995,p0398
1.1882,6.9038e-09,3.0478,0.74657,0.89938,p0399
1.029,2.4349e-09,2.5599,0.7814,1.0215,p0400
0.8159,5.8236e-05,1.0894,0.67729,0.77774,p0401
1.0805,6.0252e-07,1.6618,0.46261,1.0053,p0402
1.0298,4.7507e-06,3.4198,0.44283,0.98182,p0403
0.87005,3.1363e-05,1.1903,0.51757,0.93434,p0404
1.1956,3.4125e-05,1.442,0.61208,1.035,p0405
1.0747,2.9599e-09,1.1203,0.4153,0.70045,p0406
0.91743,4.6342e-06,1.076,0.73359,1.0701,p0407
1.0386,1.5923e-07,3.0676,0.68407,0.83153,p0408
1.0653,3.0359e-08,1.0277,0.73931,0.81428,p0409
1.016,1.8258e-12,2.678,0.64383,0.91587,p0410
1.0063,7.8664e-13,2.2842,0.564,1.0864,p0411
0.81512,9.285e-15,1.2278,0.57837,0.84536,p0412
1.0782,1.3905e-14,3.4636,0.77118,1.0476,p0413
0.85175,1.1245e-12,0.8912,0.58709,0.80438,p0414
0.80064,5.1717e-14,2.7153,0.68931,0.98458,p0415
1.0696,8.392e-09,1.6874,0.77624,1.0218,p0416
0.99111,4.4825e-06,1.0333,0.54285,0.85581,p0417
0.96891,1.1586e-11,0.54632,0.4407,0.74941,p0418
0.93271,8.9965e-08,1.5728,0.65488,0.86897,p0419
1.0473,3.3771e-12,1.776,0.5886,0.85718,p0420
0.98012,1.1286e-14,3.2967,0.4986,0.71283,p0421
0.85051,4.7155e-07,1.462,0.57184,0.95565,p0422
0.91975,2.3483e-07,0.63964,0.6807,0.83009,p0423
1.0313,2.0286e-05,3.3889,0.58417,1.0197,p0424
0.87355,3.9763e-13,0.72737,0.60293,0.91855,p0425
0.92076,1.6501e-08,0.78884,0.64822,0.95007,p0426
0.93783,0.00019644,3.4653,0.71741,0.87304,p0427
0.8499,1.0669e-06,0.5043,0.43231,1.0155,p0428
1.1226,7.6607e-07,1.2864,0.50556,0.81983,p0429
1.0369,1.3141e-14,2.9073,0.62297,0.80217,p0430
1.069,9.6677e-12,1.3877,0.45592,0.96113,p0431
0.95949,1.0975e-11,3.4566,0.43534,0.75886,p0432
0.8794,1.8258e-09,3.3702,0.5523,1.0609,p0433
0.86273,4.2901e-08,1.7197,0.76779,0.81615,p0434
1.1663,8.0619e-15,2.3014,0.52793,0.7559,p0435
1.1077,6.6992e-09,3.4915,0.61327,1.0381,p0436
1.1967,1.332e-13,3.4251,0.54678,0.87018,p0437
1.1911,1.6326e-06,0.52191,0.78579,0.95736,p0438
0.80742,4.7676e-12,0.80332,0.60857,0.98581,p0439
0.85582,2.7311e-11,1.1714,0.44426,0.8202,p0440
