wind_speed,mixing/coef_mix_hyp,meteorology/ch,meteorology/ce,par_id
1.1566,6.0867e-05,0.0024895,0.002996,p0039
0.87718,4.3356e-05,0.001834,0.0029819,p0040
1.1983,2.9503e-07,0.0018213,0.0012286,p0041
0.88705,8.399e-05,0.0017976,0.0024814,p0042
0.85952,8.8248e-05,0.0024438,0.0011709,p0043
1.1368,3.2683e-05,0.0025725,0.0028723,p0044
1.1905,2.3361e-05,0.0024395,0.0021668,p0045
1.1254,7.4743e-06,0.0020364,0.0026518,p0046
0.95827,5.3184e-05,0.0024249,0.0026135,p0047
0.9403,8.6248e-05,0.0018033,0.0026388,p0048
0.95953,9.755e-05,0.002019,0.00158,p0049
0.81243,4.3545e-05,0.0017671,0.0024569,p0050
1.0858,7.5459e-05,0.0020023,0.0025725,p0051
1.0425,9.9065e-05,0.0011128,0.0029122,p0052
0.98018,1.8253e-05,0.0019598,0.0028264,p0053
0.85501,9.9866e-05,0.0026878,0.002403,p0054
1.0951,8.7064e-05,0.002262,0.0014596,p0055
1.003,4.8508e-05,0.0017365,0.0028153,p0056
0.95081,9.455e-05,0.0016162,0.0016642,p0057
0.8721,2.2981e-05,0.0013023,0.0010377,p0058
1.1708,3.3643e-05,0.0017195,0.0012254,p0059
0.91023,2.1389e-05,0.0026732,0.0020656,p0060
1.0755,9.1332e-05,0.0027928,0.00222,p0061
0.93313,2.0174e-05,0.0019803,0.0020102,p0062
1.1179,9.6464e-05,0.0017439,0.0018744,p0063
1.1491,5.891e-05,0.0028429,0.001291,p0064
1.0379,6.2618e-05,0.0015017,0.0026165,p0065
1.1692,3.6662e-05,0.0020252,0.002622,p0066
1.0084,8.9212e-05,0.0029314,0.0013158,p0067
1.005,7.5249e-05,0.0016513,0.0018242,p0068
0.96112,9.7664e-05,0.0027485,0.0017643,p0069
1.1769,8.2955e-05,0.0021283,0.0012022,p0070
1.0273,5.4802e-05,0.0015946,0.00156,p0071
0.94607,5.5604e-05,0.0011461,0.0021315,p0072
0.86072,8.8477e-05,0.002741,0.0010151,p0073
1.1991,8.5946e-05,0.001988,0.0010635,p0074
0.8224,2.3845e-05,0.001425,0.001681,p0075
0.96645,8.4611e-05,0.0017349,0.0026945,p0076
1.0597,2.628e-05,0.0028831,0.0013654,p0077
0.86659,4.93e-05,0.0028458,0.0029565,p0078
1.0137,3.4543e-05,0.001247,0.0012669,p0079
1.1207,2.848e-05,0.0013451,0.0020286,p0080
1.0077,1.547e-05,0.0012526,0.0025355,p0081
1.0537,2.5848e-05,0.0011363,0.0011729,p0082
0.97158,3.7793e-05,0.0027981,0.0013723,p0083
1.1558,6.7121e-05,0.0021084,0.0025618,p0084
1.0234,6.7625e-05,0.0012996,0.0020443,p0085
1.1943,5.1683e-05,0.0027537,0.0013257,p0086
1.1519,6.1171e-06,0.0016042,0.0023613,p0087
1.1607,2.1155e-05,0.0026305,0.0024728,p0088
1.0187,6.2312e-05,0.0023697,0.0022051,p0089
1.0498,2.7163e-06,0.0010515,0.0029076,p0090
1.0414,8.5304e-05,0.0028537,0.0025504,p0091
1.1128,2.4348e-05,0.0016201,0.0028662,p0092
1.0849,5.6423e-05,0.0019511,0.0028206,p0093
1.1499,6.0156e-05,0.0019683,0.0018999,p0094
0.82006,1.523e-05,0.0014291,0.0010004,p0095
1.1348,7.7175e-05,0.0026805,0.0016941,p0096
0.86095,8.6929e-05,0.0015099,0.00144,p0097
1.002,8.8665e-05,0.0015358,0.0029236,p0098
0.84623,3.7938e-05,0.0014824,0.0015717,p0099
1.1443,4.7362e-06,0.0013195,0.0021627,p0100
1.0365,5.2828e-05,0.0022658,0.0011215,p0101
1.0715,9.6661e-05,0.0016283,0.0025811,p0102
1.0287,5.1575e-05,0.0015435,0.0025718,p0103
1.1094,3.3259e-05,0.0027082,0.0023941,p0104
0.84182,7.3814e-05,0.0021196,0.0017081,p0105
1.1657,6.6261e-05,0.0017508,0.0016242,p0106
1.1297,8.0366e-05,0.0018425,0.0025768,p0107
1.015,6.8621e-05,0.0022364,0.0015342,p0108
0.87641,4.8653e-05,0.0025059,0.0022009,p0109
0.91872,7.2244e-05,0.0028578,0.0027148,p0110
1.0096,9.0478e-05,0.0020869,0.0020255,p0111
0.97371,6.8783e-05,0.0014596,0.0019056,p0112
1.1639,8.6733e-05,0.0015863,0.0010246,p0113
0.82941,4.2141e-05,0.0014446,0.0026102,p0114
0.8745,8.277e-06,0.0020527,0.0026773,p0115
0.81655,5.5019e-05,0.001898,0.0022374,p0116
1.0727,9.378e-05,0.0012835,0.0028073,p0117
1.0395,8.4059e-05,0.0024954,0.0025022,p0118
0.93536,2.8363e-05,0.0015159,0.0029168,p0119
0.9125,1.0559e-05,0.0018483,0.0011245,p0120
1.0631,9.2607e-05,0.0025243,0.0022476,p0121
0.96403,6.9458e-05,0.0013671,0.002846,p0122
0.88094,6.4404e-05,0.0016762,0.0018581,p0123
0.9211,5.057e-05,0.0012589,0.0017379,p0124
1.0119,2.6539e-06,0.0019288,0.0028958,p0125
1.0932,8.5005e-05,0.0025188,0.0018082,p0126
1.0985,2.2096e-05,0.00287,0.0014558,p0127
1.1477,4.4777e-05,0.0016878,0.0019695,p0128
0.99748,7.0757e-06,0.0011294,0.0011463,p0129
1.1681,1.6651e-06,0.0024217,0.0021149,p0130
0.94507,9.1002e-05,0.002074,0.0029957,p0131
1.1924,3.7321e-05,0.0024358,0.0028108,p0132
1.123,6.5666e-06,0.0023987,0.0012331,p0133
0.90729,7.1297e-05,0.0026148,0.0025881,p0134
0.85713,9.5175e-05,0.0013789,0.0017169,p0135
0.84533,3.5132e-05,0.0027018,0.0010052,p0136
1.1325,9.8383e-05,0.0014118,0.0021362,p0137
0.97934,2.0415e-05,0.0017219,0.0023032,p0138
0.81467,8.7696e-05,0.0019426,0.0029754,p0139
0.87352,4.1453e-05,0.0014548,0.002314,p0140
1.048,3.4838e-06,0.0013234,0.002375,p0141
1.1654,7.443e-05,0.0014909,0.0016776,p0142
0.91741,9.3232e-05,0.0029871,0.0027007,p0143
0.94783,1.396e-05,0.0018445,0.0019265,p0144
1.0246,2.5971e-05,0.0023781,0.0011531,p0145
1.1723,2.9602e-05,0.0016605,0.0017297,p0146
0.92818,8.0821e-05,0.0010781,0.0013078,p0147
0.93809,5.6834e-05,0.0022985,0.00131,p0148
0.86528,3.1468e-05,0.0025374,0.002698,p0149
1.0777,2.2283e-06,0.0016599,0.002924,p0150
1.0256,3.6372e-05,0.0021582,0.0011312,p0151
0.85376,7.729e-05,0.0015268,0.0014084,p0152
1.16,3.8165e-05,0.0029621,0.0016979,p0153
1.1674,5.1961e-05,0.0024093,0.0026284,p0154
0.90075,4.1823e-05,0.0022279,0.0027698,p0155
0.96602,6.3691e-05,0.0016452,0.0021855,p0156
0.8388,5.234e-05,0.001963,0.0013434,p0157
0.88875,6.6971e-05,0.002964,0.0010214,p0158
0.88888,9.0268e-05,0.0025012,0.0013293,p0159
1.1827,2.4651e-05,0.0024175,0.0019768,p0160
0.94318,2.6955e-05,0.0021003,0.0017996,p0161
0.81794,7.4686e-05,0.0018081,0.0023885,p0162
0.89773,6.3091e-05,0.0019192,0.0010719,p0163
1.0846,1.088e-05,0.0023447,0.0012725,p0164
1.1017,1.4347e-05,0.0020568,0.001652,p0165
1.0121,2.9009e-06,0.0027209,0.0022276,p0166
1.1968,4.0838e-05,0.0022408,0.0028907,p0167
0.96061,9.2252e-05,0.0025572,0.001415,p0168
1.0974,8.8157e-05,0.0011708,0.0021204,p0169
1.0296,7.6928e-05,0.0011187,0.0019337,p0170
0.84882,3.2772e-06,0.001614,0.0028559,p0171
1.0708,2.2759e-05,0.0029155,0.0018282,p0172
1.1957,5.9863e-05,0.001693,0.0021971,p0173
1.1028,7.5003e-05,0.0017548,0.0015143,p0174
0.86466,4.1063e-05,0.0020156,0.0011608,p0175
1.0579,8.3374e-05,0.001485,0.001572,p0176
0.83254,9.1992e-05,0.0017948,0.001901,p0177
1.0666,9.2069e-05,0.0018127,0.0027921,p0178
1.1385,3.0895e-05,0.0022133,0.002495,p0179
0.93962,9.1575e-05,0.0019543,0.0022424,p0180
1.0496,9.493e-06,0.0020359,0.0018483,p0181
0.92347,7.8742e-05,0.0015638,0.0020122,p0182
0.84772,6.7983e-05,0.0022101,0.0025124,p0183
0.80185,2.8709e-05,0.0015905,0.0024865,p0184
0.86588,5.2464e-05,0.0018707,0.0016631,p0185
1.0442,6.1381e-05,0.0026454,0.002417,p0186
1.0545,4.6403e-05,0.001633,0.0015944,p0187
0.93275,5.8478e-05,0.0012418,0.001316,p0188
0.91162,8.8299e-06,0.0022187,0.0016733,p0189
1.1048,6.8074e-06,0.0024726,0.0023834,p0190
1.0802,6.0508e-05,0.0018396,0.0029625,p0191
0.92889,6.5211e-05,0.0010661,0.0021421,p0192
0.92988,8.9705e-06,0.0010548,0.0029556,p0193
0.93464,1.5698e-05,0.0024855,0.0021322,p0194
0.95403,7.3323e-05,0.002202,0.0025478,p0195
0.88523,2.7851e-05,0.0015501,0.0019444,p0196
0.9862,9.1722e-05,0.0017592,0.00108,p0197
1.0573,6.5956e-05,0.002763,0.0018772,p0198
1.1161,9.9707e-05,0.0010381,0.0020589,p0199
0.91978,9.11e-05,0.001947,0.0021826,p0200
0.87531,6.1833e-05,0.0010305,0.0011155,p0201
1.03,4.2975e-05,0.0024688,0.0022976,p0202
1.0478,4.7717e-05,0.0014003,0.0014687,p0203
0.87044,7.6444e-05,0.0011656,0.0014299,p0204
0.90455,5.7917e-05,0.0014791,0.002004,p0205
1.1232,5.8248e-05,0.0023114,0.0027438,p0206
0.99288,7.414e-05,0.0019374,0.0029686,p0207
1.1125,4.5062e-05,0.0025674,0.0018629,p0208
0.86924,6.3276e-05,0.0026962,0.0027201,p0209
1.1647,1.7598e-05,0.002199,0.0017206,p0210
1.1358,4.5719e-07,0.0026693,0.002718,p0211
0.90373,3.2563e-05,0.0018807,0.0029098,p0212
1.0534,5.2124e-05,0.0014353,0.0017241,p0213
0.95247,8.1303e-05,0.0016256,0.0014241,p0214
1.1897,6.4869e-05,0.0029191,0.0018803,p0215
0.84142,7.6188e-07,0.002135,0.0016127,p0216
1.1746,7.9369e-05,0.0013736,0.0029019,p0217
0.85089,1.0283e-05,0.0020231,0.0013776,p0218
0.80647,2.7485e-05,0.0019089,0.0011439,p0219
0.90909,4.4129e-05,0.0015763,0.0012223,p0220
1.1996,1.1898e-05,0.0011404,0.0019092,p0221
0.8118,5.8113e-05,0.0017058,0.0015888,p0222
1.1306,1.8882e-05,0.0017113,0.0029668,p0223
1.0352,9.8046e-05,0.0013395,0.0013629,p0224
1.0521,1.1616e-05,0.0029892,0.0019825,p0225
1.189,5.6111e-05,0.0023253,0.0019754,p0226
0.83312,1.706e-05,0.0029932,0.0012097,p0227
0.99907,6.9178e-05,0.0012173,0.0018655,p0228
1.0167,8.1618e-05,0.0023663,0.0018,p0229
0.95283,5.6446e-05,0.0012273,0.0012073,p0230
0.91613,4.9722e-05,0.0026411,0.0027797,p0231
0.94715,4.0527e-06,0.0029455,0.0016382,p0232
0.83951,7.1036e-05,0.0015043,0.0026336,p0233
1.0207,5.4144e-06,0.0016001,0.0023425,p0234
1.0683,1.0055e-05,0.001816,0.0018403,p0235
0.8948,9.4934e-05,0.0020929,0.0016682,p0236
1.1836,3.8351e-05,0.0022949,0.0022863,p0237
1.1915,1.2896e-05,0.0027806,0.0014217,p0238
1.1929,2.5572e-05,0.0012615,0.0029282,p0239
0.97516,1.5959e-05,0.0022864,0.001768,p0240
1.0589,7.9634e-05,0.0022884,0.00219,p0241
1.0881,2.7286e-05,0.0016118,0.0026655,p0242
1.0891,7.754e-05,0.0017602,0.0029357,p0243
1.0011,8.4675e-05,0.0022554,0.0027075,p0244
0.8012,4.1942e-05,0.0028946,0.0015973,p0245
1.0255,1.9757e-05,0.0011893,0.0022338,p0246
0.81328,5.8645e-06,0.0021217,0.0019999,p0247
1.1533,7.4343e-05,0.0017127,0.0019587,p0248
0.80332,3.1789e-05,0.0014636,0.0015416,p0249
0.82464,4.0509e-05,0.0023493,0.0024323,p0250
1.0318,8.6523e-05,0.0024626,0.0026721,p0251
0.89326,5.0919e-05,0.0012781,0.0014822,p0252
0.81759,7.9841e-05,0.0016997,0.0027979,p0253
1.1035,6.0317e-05,0.0011869,0.0025555,p0254
1.142,9.7038e-05,0.0029101,0.0019401,p0255
0.97227,1.9627e-05,0.0015171,0.0013227,p0256
1.0457,5.9079e-05,0.0011958,0.0027388,p0257
0.85206,7.0195e-05,0.001545,0.0010503,p0258
1.126,8.7482e-05,0.0025636,0.0018136,p0259
0.80628,8.2549e-05,0.0027315,0.0027592,p0260
0.80438,2.5126e-05,0.0013527,0.0010956,p0261
1.069,3.8541e-05,0.0014942,0.0025956,p0262
0.87437,2.4062e-05,0.0015988,0.0010888,p0263
0.90305,6.5286e-05,0.002874,0.0024055,p0264
1.1452,2.6155e-05,0.0019069,0.0011977,p0265
0.90144,7.0378e-05,0.0011775,0.0029509,p0266
0.82536,3.2991e-05,0.0012028,0.0023075,p0267
0.93883,2.081e-05,0.0012687,0.0011162,p0268
0.93614,2.8033e-05,0.0015832,0.0019643,p0269
0.81037,7.6169e-05,0.0028628,0.0025408,p0270
0.82327,7.5899e-06,0.0013146,0.0024765,p0271
0.88461,1.3319e-05,0.0013264,0.0026715,p0272
0.86784,1.6406e-05,0.0011984,0.0022567,p0273
0.83618,8.0087e-05,0.0012898,0.001074,p0274
0.99396,7.7736e-05,0.0027246,0.0011945,p0275
1.033,2.2436e-05,0.0027737,0.002415,p0276
1.0751,4.557e-05,0.0021444,0.0016231,p0277
1.1265,1.7367e-05,0.001977,0.0022222,p0278
1.1951,2.9792e-05,0.0020448,0.001244,p0279
1.0513,6.0371e-06,0.0012857,0.0010287,p0280
0.96327,8.2266e-05,0.001653,0.001884,p0281
1.1435,4.447e-05,0.0024283,0.0028586,p0282
1.1404,5.3879e-05,0.0022692,0.0028174,p0283
1.1009,1.1321e-05,0.0012486,0.0022772,p0284
0.92619,4.2264e-05,0.001151,0.0011772,p0285
1.0766,6.2967e-06,0.0028293,0.0023496,p0286
0.83087,2.8171e-05,0.0029351,0.0013505,p0287
0.99762,4.43e-05,0.0012948,0.0025996,p0288
0.92025,9.8442e-05,0.0019214,0.0014613,p0289
1.1882,4.003e-05,0.0010715,0.0025276,p0290
1.0867,3.9344e-05,0.0014969,0.0023704,p0291
1.0389,4.27e-05,0.0023319,0.0022659,p0292
1.004,3.4063e-05,0.0017472,0.0025575,p0293
1.0659,3.7211e-05,0.0015701,0.0023568,p0294
1.1044,1.9979e-05,0.002954,0.0017798,p0295
0.81075,5.1193e-05,0.0012397,0.0013713,p0296
0.89231,1.7244e-05,0.0021075,0.0027874,p0297
0.91114,2.2676e-05,0.0028799,0.002448,p0298
0.89668,5.9258e-05,0.0018547,0.0012501,p0299
0.84652,2.4681e-06,0.0013897,0.0029863,p0300
0.90678,3.5865e-05,0.0015574,0.0015255,p0301
0.80041,8.0769e-05,0.0015542,0.0013031,p0302
0.85639,8.1875e-05,0.0021493,0.0017052,p0303
1.1671,7.0883e-05,0.002888,0.0015568,p0304
0.90224,6.146e-05,0.0029761,0.0025046,p0305
1.018,6.2996e-05,0.0010324,0.0023381,p0306
0.81387,3.9203e-05,0.0023942,0.0016873,p0307
1.0357,1.5043e-05,0.0014374,0.0018702,p0308
0.9343,2.7104e-05,0.0019279,0.0021497,p0309
1.1821,3.7568e-05,0.0019342,0.0019375,p0310
0.83683,8.2759e-05,0.0024063,0.0016197,p0311
0.87199,8.4381e-05,0.0025872,0.0026059,p0312
1.0106,8.5448e-05,0.0024514,0.0022882,p0313
1.051,5.9749e-05,0.0021754,0.0015118,p0314
0.97814,6.1883e-05,0.0026644,0.0026036,p0315
0.81957,8.9126e-05,0.0015749,0.0010596,p0316
0.86304,4.6392e-06,0.0020483,0.0023254,p0317
0.82963,5.7054e-05,0.0026934,0.0024674,p0318
1.0673,6.6612e-05,0.0010181,0.0015385,p0319
1.1115,9.298e-05,0.0014754,0.0022637,p0320
1.1248,3.3303e-05,0.0024565,0.0019199,p0321
1.188,9.5655e-05,0.0025348,0.0027243,p0322
0.91494,4.919e-05,0.0014651,0.0027444,p0323
0.98143,8.9476e-05,0.0021437,0.0014749,p0324
0.84828,1.9376e-05,0.0022067,0.0027919,p0325
0.99677,7.5626e-05,0.0023343,0.0020618,p0326
1.017,5.5884e-05,0.0023133,0.0021711,p0327
1.1188,6.4099e-05,0.0023817,0.0023359,p0328
0.93165,9.0987e-06,0.0010905,0.0024438,p0329
1.0919,4.0984e-05,0.002758,0.0020418,p0330
1.173,1.1067e-05,0.0021143,0.0021538,p0331
0.89056,4.4856e-05,0.0013936,0.0016882,p0332
1.0158,5.1315e-05,0.002656,0.0026279,p0333
1.1617,9.738e-05,0.0016726,0.0028506,p0334
1.0089,9.3861e-05,0.0027468,0.0021171,p0335
0.82605,5.3807e-05,0.0023022,0.0021045,p0336
1.1337,5.697e-05,0.0013328,0.0017891,p0337
0.89157,3.1941e-05,0.0029383,0.0026418,p0338
1.1856,3.8795e-05,0.0024657,0.0028694,p0339
1.1109,5.9455e-05,0.0021391,0.0026467,p0340
0.88027,6.1071e-05,0.0012138,0.0015667,p0341
1.1507,1.2191e-05,0.0026517,0.0020217,p0342
0.82796,1.8808e-05,0.0020983,0.0021921,p0343
0.94189,2.9455e-05,0.002282,0.0023664,p0344
1.1296,9.6899e-05,0.0027072,0.0024495,p0345
0.82149,2.4895e-05,0.0025104,0.0020885,p0346
0.82647,3.1567e-05,0.0018921,0.0014779,p0347
1.0937,1.8067e-05,0.002944,0.001821,p0348
0.97325,3.5701e-05,0.0022345,0.0014069,p0349
0.85149,4.9883e-05,0.0023628,0.0020783,p0350
0.883,6.4642e-05,0.0026245,0.0021771,p0351
1.1209,3.108e-05,0.0026792,0.0020943,p0352
0.92792,3.9467e-05,0.0011347,0.0023538,p0353
1.1786,1.1149e-05,0.0022748,0.0028297,p0354
1.1369,4.1697e-06,0.0023759,0.0013817,p0355
0.96266,8.5156e-05,0.0017712,0.0015029,p0356
0.94323,4.9961e-06,0.001388,0.0015843,p0357
0.85352,9.7827e-05,0.0017031,0.0019608,p0358
1.1159,6.3963e-05,0.0011823,0.001448,p0359
1.0897,9.5856e-05,0.0029246,0.0024532,p0360
0.94154,4.8417e-05,0.0011629,0.0014197,p0361
1.1075,6.2075e-05,0.002973,0.0023217,p0362
1.0922,8.1103e-05,0.0020822,0.0018179,p0363
0.95132,8.0552e-05,0.0012328,0.0016532,p0364
1.074,3.8946e-05,0.0024029,0.0012992,p0365
0.83494,5.4636e-05,0.0013831,0.0017159,p0366
1.0636,9.945e-05,0.0020286,0.0027294,p0367
0.85861,9.9256e-05,0.0029988,0.0014896,p0368
1.1219,3.6713e-05,0.0011096,0.0026806,p0369
1.0965,5.3259e-05,0.0024977,0.0018454,p0370
1.1146,4.4502e-06,0.0029048,0.0024293,p0371
1.1719,1.8325e-05,0.0018642,0.0028794,p0372
0.95844,4.8167e-05,0.0022236,0.0020705,p0373
1.18,4.3163e-05,0.0014507,0.0010842,p0374
0.89593,4.1536e-05,0.0020667,0.0016406,p0375
1.0342,4.5706e-05,0.0023547,0.001139,p0376
1.0953,3.062e-05,0.0025525,0.0025175,p0377
0.81544,8.4504e-06,0.0025978,0.0021733,p0378
0.97029,9.8688e-05,0.0012223,0.0017759,p0379
0.84476,3.5051e-05,0.0029806,0.0026548,p0380
0.99597,7.8911e-05,0.0017297,0.0012958,p0381
0.80798,7.6762e-05,0.0017746,0.0028359,p0382
0.83774,4.7551e-05,0.0010975,0.0017489,p0383
1.1579,6.5561e-05,0.0023914,0.0012554,p0384
1.0323,6.7703e-05,0.0014049,0.0011648,p0385
1.1526,2.0968e-05,0.001093,0.0020322,p0386
0.89937,3.0184e-05,0.001174,0.0016575,p0387
0.9081,2.4242e-05,0.002542,0.0020734,p0388
0.80242,3.5555e-05,0.0027346,0.0026848,p0389
0.95661,4.9553e-05,0.0022592,0.0017633,p0390
0.98243,3.3674e-05,0.0011025,0.0012775,p0391
1.0072,3.0276e-05,0.0027177,0.001435,p0392
0.98686,7.2022e-05,0.0028399,0.0010103,p0393
1.1428,8.7846e-05,0.0023428,0.0010646,p0394
1.0552,6.7271e-05,0.0020624,0.0014995,p0395
0.9063,2.0602e-05,0.0018309,0.0016066,p0396
1.0834,7.3597e-05,0.0026052,0.0025112,p0397
1.1616,9.4127e-05,0.0010072,0.0024363,p0398
0.88161,5.1519e-06,0.0026372,0.0013395,p0399
0.86852,5.7693e-05,0.0028869,0.0010812,p0400
1.0132,4.7186e-05,0.0021928,0.0011575,p0401
0.89727,5.3038e-05,0.0025792,0.0015173,p0402
1.098,7.0586e-05,0.0010812,0.0014646,p0403
0.94914,1.1779e-05,0.0025126,0.0017856,p0404
0.86235,1.5498e-05,0.0013593,0.0023319,p0405
0.88739,6.2642e-05,0.0024813,0.0022811,p0406
1.091,2.2051e-05,0.0010753,0.0010425,p0407
0.88354,8.1766e-05,0.0025719,0.0010986,p0408
0.95755,6.609e-05,0.0028221,0.0015066,p0409
0.93042,1.7844e-05,0.0025235,0.00199,p0410
0.88636,6.8181e-05,0.0013988,0.0020969,p0411
0.99467,3.2322e-05,0.0011218,0.0016302,p0412
1.1103,5.3547e-05,0.0017823,0.0018058,p0413
1.0193,2.5344e-05,0.0021775,0.0028414,p0414
1.0832,6.6741e-05,0.0014215,0.0022542,p0415
1.1803,1.6202e-05,0.0028119,0.0011907,p0416
0.96773,2.3505e-05,0.0028995,0.0029416,p0417
0.9655,2.9099e-05,0.0026192,0.0020503,p0418
1.1082,6.9868e-05,0.0027858,0.0018539,p0419
1.0605,4.7047e-05,0.0016396,0.0027676,p0420
0.87846,3.4195e-05,0.0013061,0.0020875,p0421
0.97873,6.7558e-07,0.00219,0.0024634,p0422
1.0039,3.5431e-05,0.0017919,0.0019546,p0423
1.0212,7.7865e-05,0.0027159,0.0021088,p0424
1.1411,8.612e-05,0.0011591,0.0014039,p0425
1.0641,7.8188e-06,0.0029715,0.0021021,p0426
1.047,1.3332e-06,0.0018783,0.0012878,p0427
0.86363,4.7273e-05,0.0020703,0.002566,p0428
1.1779,2.477e-05,0.001689,0.0010194,p0429
0.82297,1.2466e-05,0.0026093,0.0014959,p0430
0.99178,9.2724e-05,0.0023179,0.0014868,p0431
0.81917,6.8262e-05,0.0027915,0.0024686,p0432
0.84048,1.6707e-05,0.0014182,0.0010465,p0433
1.0811,4.6688e-05,0.0013312,0.0028856,p0434
1.138,3.4458e-05,0.001992,0.0018953,p0435
0.99275,1.8595e-05,0.0012288,0.0019943,p0436
0.9251,7.2921e-05,0.0010576,0.0028804,p0437
1.1569,6.93e-05,0.0021658,0.0027116,p0438
1.042,8.8996e-05,0.0020917,0.0017836,p0439
1.0306,3.757e-06,0.0029561,0.001759,p0440
1.1755,7.8128e-05,0.0016823,0.0011005,p0441
0.9247,4.5911e-05,0.0025924,0.0012574,p0442
0.87815,1.9264e-05,0.0028351,0.0025851,p0443
0.99043,2.1869e-05,0.0023852,0.0021461,p0444
0.89414,7.636e-05,0.0026208,0.0019485,p0445
0.93753,6.8893e-05,0.0020765,0.0019201,p0446
0.98559,6.08e-05,0.0010229,0.0027527,p0447
0.98864,5.0077e-05,0.0029231,0.0012712,p0448
0.809,1.6505e-05,0.0010409,0.0017934,p0449
1.1457,4.2542e-05,0.002125,0.0024997,p0450
1.1626,4.0166e-05,0.0017263,0.0027331,p0451
0.97075,9.6184e-05,0.0011264,0.00252,p0452
0.92277,7.847e-05,0.0012104,0.0020387,p0453
0.94865,2.9061e-05,0.0011544,0.0017016,p0454
0.98767,5.0806e-05,0.0024479,0.0024117,p0455
0.84244,5.531e-05,0.0010467,0.001647,p0456
0.91346,9.0989e-07,0.0013425,0.0029372,p0457
1.1968,7.1532e-05,0.0010638,0.001545,p0458
1.1317,5.5239e-05,0.0014152,0.0013928,p0459
1.0699,8.5248e-06,0.0018072,0.0026893,p0460
0.85574,5.7482e-05,0.0028001,0.0023187,p0461
0.82841,5.4331e-05,0.0012672,0.0022309,p0462
0.85835,8.207e-05,0.0011064,0.0010536,p0463
1.0999,9.4285e-05,0.0024555,0.0022954,p0464
1.147,4.7865e-05,0.0025883,0.0013976,p0465
0.98983,1.4186e-05,0.0016437,0.002978,p0466
1.1549,9.8938e-05,0.0024139,0.0011817,p0467
0.83158,4.4006e-05,0.0017866,0.0017347,p0468
1.0611,9.3106e-06,0.0010876,0.0012197,p0469
1.1396,3.2259e-05,0.0013619,0.0018323,p0470
1.0793,7.5081e-05,0.0023052,0.0011078,p0471
1.0873,8.7353e-05,0.0027641,0.001387,p0472
0.90514,7.1645e-05,0.0025515,0.002801,p0473
0.9817,9.5337e-05,0.0021698,0.0024211,p0474
1.062,7.9128e-05,0.0016659,0.0011321,p0475
1.1192,2.682e-05,0.0012721,0.0013355,p0476
0.80543,1.3175e-05,0.0027762,0.001151,p0477
0.91787,7.9536e-05,0.0020058,0.0012828,p0478
0.89027,1.3741e-05,0.0018257,0.0023103,p0479
0.97688,9.6335e-05,0.0010115,0.0025316,p0480
1.1059,8.3604e-05,0.0019911,0.002055,p0481
0.98365,3.9754e-05,0.0019653,0.0029888,p0482
0.94409,1.924e-06,0.0026631,0.0024905,p0483
0.92716,9.0716e-05,0.0015375,0.0022754,p0484
1.1172,1.2865e-06,0.0015675,0.0013558,p0485
1.1066,5.8785e-05,0.0025301,0.0015535,p0486
