wind_speed,swr,turb_param/k_min,g2/constant_value,g1/constant_value,A/constant_value,par_id
1.0483,1.1716,7.4357e-09,1.0884,0.73938,1.0992,p0151
1.1706,1.0544,3.9226e-06,2.6824,0.66694,0.75387,p0152
1.1648,1.1006,1.3529e-11,3.1481,0.41902,1.0997,p0153
1.0398,0.83643,2.1128e-12,1.8603,0.72087,0.93542,p0154
0.96336,1.1707,8.8948e-15,1.3929,0.69284,0.90478,p0155
1.1596,0.8511,1.1847e-08,0.69108,0.51848,0.78889,p0156
1.1778,0.94494,9.2025e-15,2.0292,0.6802,1.0431,p0157
0.92082,1.1986,9.5078e-13,3.2096,0.65483,0.92163,p0158
0.81647,0.90794,1.0205e-12,2.4341,0.4081,1.0037,p0159
1.1147,0.94199,6.2304e-14,3.1309,0.65688,0.79296,p0160
1.0715,0.93408,7.4755e-06,3.0072,0.46688,1.0217,p0161
1.1374,1.0841,5.5268e-10,1.499,0.53596,0.91329,p0162
1.061,1.1296,1.4432e-09,1.3308,0.46913,0.71133,p0163
1.0195,1.075,2.8321e-14,2.3371,0.63399,1.0559,p0164
1.117,1.0518,5.7695e-15,0.50116,0.45921,0.9434,p0165
0.96184,1.1568,4.0328e-11,2.2361,0.75528,1.0595,p0166
0.85996,1.0863,4.7363e-12,1.707,0.664,0.96725,p0167
1.1638,0.9007,8.8317e-12,3.342,0.68927,0.75994,p0168
1.0954,0.87527,1.2569e-08,1.0014,0.48801,0.91966,p0169
0.83409,0.89757,0.00047123,2.2929,0.5929,1.0471,p0170
0.8872,1.1419,3.4031e-13,2.3296,0.56653,0.89912,p0171
1.1188,1.0893,1.0371e-13,0.92443,0.6514,0.90835,p0172
1.1393,1.1946,9.434e-08,0.6164,0.69497,0.74137,p0173
0.97452,1.0737,9.555e-06,1.8938,0.73393,1.0897,p0174
0.92739,0.85898,5.729e-05,3.0168,0.50051,0.9162,p0175
0.93643,0.88293,1.7977e-13,2.6089,0.70675,0.94837,p0176
1.0929,0.89208,5.3237e-07,3.3633,0.72481,0.7083,p0177
1.0607,1.1239,2.9357e-07,1.2546,0.41193,1.0612,p0178
0.93977,0.80933,1.5558e-05,3.0625,0.70258,0.81173,p0179
1.1475,1.1437,1.7285e-10,2.1004,0.58657,0.83377,p0180
0.8387,1.0979,1.3739e-05,0.96764,0.66072,1.0701,p0181
1.1758,1.0692,9.8005e-05,2.8021,0.59452,0.82428,p0182
0.85299,1.0641,7.8636e-05,1.6521,0.64674,0.74352,p0183
0.81287,1.1545,7.588e-05,1.6321,0.43291,0.99702,p0184
0.90001,1.1583,4.6058e-14,3.4774,0.79069,0.99572,p0185
1.1044,1.0792,2.1973e-12,0.70067,0.49391,0.71796,p0186
1.1386,1.1856,1.1905e-13,1.5419,0.67607,1.0346,p0187
0.93089,0.86819,0.0002909,2.7673,0.58813,0.91705,p0188
1.15,0.93869,0.00038158,0.96007,0.44008,0.86133,p0189
1.0152,1.1926,6.4946e-11,1.5376,0.46787,0.84366,p0190
0.94951,1.1633,5.0216e-06,1.0333,0.64616,0.82962,p0191
0.84678,1.1793,1.7977e-05,1.3687,0.77993,1.038,p0192
1.004,0.91229,3.3435e-13,1.9993,0.40071,0.8751,p0193
0.97409,1.1974,3.3279e-06,0.66809,0.60276,0.99074,p0194
0.91515,0.82109,3.6619e-12,1.6728,0.58945,0.98823,p0195
0.81,0.82857,1.0429e-10,0.7175,0.73465,0.8164,p0196
1.1944,0.88424,3.6102e-11,1.0222,0.42108,0.84084,p0197
0.86823,0.90197,3.0659e-13,2.6542,0.54585,0.76236,p0198
1.0269,1.1653,8.5174e-08,0.89526,0.55524,0.92407,p0199
1.0675,0.82231,2.3071e-05,1.7637,0.77387,0.93727,p0200
0.99794,0.95762,1.2384e-07,1.5721,0.60004,0.76985,p0201
0.92334,1.0303,0.00028412,0.84273,0.57327,0.9977,p0202
0.95895,1.0924,6.3839e-07,2.9343,0.50515,0.81556,p0203
0.84899,0.823,1.3785e-12,3.3338,0.57043,0.77082,p0204
0.81068,0.95478,1.3708e-06,3.0417,0.7129,1.0179,p0205
1.1995,1.1364,2.8774e-06,0.79322,0.77031,0.83212,p0206
1.0624,0.97307,3.3057e-06,0.50614,0.74827,0.79735,p0207
0.83626,1.0223,1.596e-05,0.60237,0.66934,0.89454,p0208
1.0149,0.96244,4.4637e-07,1.3811,0.55199,0.71889,p0209
1.1027,1.009,1.5484e-13,2.0142,0.70529,0.93109,p0210
1.0107,1.0316,3.4153e-11,2.379,0.65881,0.98597,p0211
1.1243,1.1809,3.8502e-11,1.2214,0.41344,0.97982,p0212
0.9954,0.8739,3.459e-12,0.91766,0.69801,1.0685,p0213
0.83294,1.0573,6.2539e-08,1.7228,0.76301,0.75142,p0214
1.0087,1.0782,8.6431e-13,1.4479,0.42478,0.79033,p0215
0.96967,0.86668,3.4963e-09,0.75731,0.60593,0.81004,p0216
1.037,0.80036,2.4732e-05,3.2495,0.55304,0.8127,p0217
0.84494,0.94847,1.5506e-11,1.305,0.79213,1.0808,p0218
0.84109,0.81306,0.00012405,1.0106,0.5427,0.78606,p0219
0.97613,0.85775,1.3089e-08,2.5126,0.64885,0.7003,p0220
1.0248,0.88062,2.8817e-10,1.7764,0.76627,1.0974,p0221
1.002,1.109,3.8713e-07,1.636,0.40483,1.0026,p0222
0.89956,0.86789,4.1324e-06,3.2971,0.72804,0.94967,p0223
0.90494,0.97439,4.4011e-05,1.9783,0.54836,0.73923,p0224
1.1529,0.94633,2.2212e-08,2.5648,0.63923,0.85198,p0225
0.81858,1.1881,8.7904e-06,3.0101,0.62817,0.71759,p0226
0.99263,0.89643,2.7237e-12,1.5044,0.46344,1.0078,p0227
1.1416,0.84161,0.00024657,2.4662,0.57917,0.90284,p0228
0.89822,0.99191,2.3612e-14,0.8684,0.76488,0.97633,p0229
1.0325,1.0755,7.2608e-14,1.5203,0.43438,0.97051,p0230
1.1092,0.8553,2.5168e-13,2.0189,0.46561,1.0639,p0231
1.0628,0.8315,7.5469e-15,1.5894,0.69224,1.0827,p0232
0.80262,0.8872,5.6502e-06,2.3174,0.47775,1.0011,p0233
0.934,1.0035,1.4594e-11,0.9049,0.48065,1.095,p0234
0.96914,0.89784,0.00017459,1.5756,0.69017,1.02,p0235
0.91037,1.0155,4.9338e-10,2.4128,0.59891,1.0977,p0236
1.1155,1.1068,2.2534e-13,1.0871,0.56858,1.0952,p0237
0.95599,1.1106,9.7232e-12,2.8222,0.5581,1.084,p0238
0.90873,1.1844,5.4972e-15,2.8059,0.71877,0.9469,p0239
0.92458,0.88593,1.1694e-09,0.69225,0.63237,0.88883,p0240
1.1016,0.87045,7.3932e-11,1.4245,0.64525,0.8902,p0241
1.0562,0.93713,5.8398e-13,3.3318,0.71531,0.77625,p0242
1.156,0.89386,3.8985e-12,2.9806,0.67562,0.92918,p0243
0.93755,1.1175,4.3446e-14,1.8848,0.5724,0.75555,p0244
0.88833,1.1868,0.00023896,2.5934,0.74234,1.058,p0245
1.1883,1.1137,1.7889e-09,3.4606,0.49512,0.89409,p0246
1.0191,1.1371,1.9005e-09,0.60879,0.62539,0.84689,p0247
1.1063,0.92171,3.9336e-13,1.0098,0.63549,0.85894,p0248
0.95952,0.90284,3.7341e-08,1.9271,0.44941,1.0521,p0249
0.88084,1.0366,1.6016e-13,2.7812,0.75896,0.9901,p0250
1.0811,1.1792,1.9805e-10,3.2375,0.76328,1.0737,p0251
1.0439,1.0129,2.4712e-11,1.9145,0.66978,0.8254,p0252
1.0748,1.0238,0.00023372,0.53951,0.71709,1.0534,p0253
0.84636,1.1735,1.0987e-11,2.3477,0.45633,0.95169,p0254
0.8302,0.87942,1.3752e-09,0.8835,0.6709,0.96553,p0255
1.0121,1.1202,1.4469e-12,1.4564,0.44326,0.858,p0256
1.1889,1.1159,4.9754e-11,0.81152,0.5608,0.99907,p0257
0.82938,1.1307,1.449e-13,0.65238,0.45152,1.0563,p0258
1.0966,1.1938,3.61e-07,1.8901,0.60806,1.0537,p0259
1.0903,1.1269,3.0059e-09,3.4012,0.48628,0.71231,p0260
1.0166,1.0401,2.5977e-09,3.4158,0.40606,0.90218,p0261
1.0789,0.88788,2.0839e-14,2.6247,0.59699,0.74595,p0262
0.94663,1.1479,3.7577e-09,3.1605,0.44718,0.77859,p0263
0.95432,1.0501,0.00010623,3.4166,0.64836,0.94019,p0264
0.80914,0.9763,4.7272e-07,1.2071,0.50171,0.76317,p0265
1.0358,0.85333,8.8438e-09,0.77534,0.69403,1.0875,p0266
0.96754,0.98925,8.5338e-12,1.3448,0.58239,0.72996,p0267
1.0028,0.82348,1.7687e-11,2.1525,0.69586,0.76635,p0268
1.182,1.0054,1.268e-13,1.8255,0.50673,0.81804,p0269
0.86679,0.82913,1.5275e-07,0.70522,0.60744,0.76783,p0270
1.1008,1.018,2.6174e-05,2.6983,0.72306,1.0062,p0271
0.87632,1.0457,6.0631e-09,0.60162,0.5283,0.90699,p0272
0.86633,1.0835,2.5263e-06,1.9656,0.75096,0.80823,p0273
1.0988,0.97544,6.4462e-10,1.7433,0.40444,1.0856,p0274
0.81401,0.94,6.0903e-11,1.8365,0.47977,0.82702,p0275
1.0385,0.87156,1.1144e-05,1.2661,0.50575,0.70749,p0276
1.0588,1.1113,1.2194e-12,3.3766,0.7101,0.70146,p0277
0.82088,1.1902,6.6516e-05,1.2572,0.44721,0.95801,p0278
0.95194,0.8193,6.9031e-08,1.1525,0.52138,0.83295,p0279
0.98103,0.98756,3.1279e-07,0.81293,0.74452,0.78114,p0280
1.0669,1.1839,8.3525e-06,0.66107,0.76469,0.83792,p0281
1.0683,1.1284,1.767e-06,3.1075,0.62609,1.031,p0282
1.0696,0.98171,3.6244e-06,0.55954,0.58435,0.94486,p0283
0.817,0.84116,1.1931e-05,2.4244,0.47034,1.0403,p0284
0.89471,0.85366,1.9977e-12,2.4275,0.78235,0.85397,p0285
1.0076,0.85472,2.5214e-10,3.0281,0.79563,0.73231,p0286
0.90351,1.1625,1.1037e-14,2.6601,0.66089,1.0291,p0287
0.88665,0.97235,7.9518e-14,2.4813,0.54926,0.75451,p0288
1.0136,0.80644,5.0697e-07,0.95459,0.42805,0.7958,p0289
0.91547,1.1482,9.1427e-05,1.7165,0.59771,0.7264,p0290
0.91238,0.89851,1.6072e-09,1.76,0.77653,0.96288,p0291
0.99509,1.1026,1.9346e-06,1.8412,0.62908,0.74198,p0292
0.9905,1.1167,2.5008e-08,1.7819,0.70796,0.86572,p0293
0.89525,0.86237,4.8728e-08,1.1944,0.61008,1.0002,p0294
1.124,0.92581,1.6203e-12,2.4578,0.59363,0.96878,p0295
1.136,1.0018,2.329e-12,1.8288,0.60907,1.0964,p0296
0.97527,1.1011,8.5297e-14,0.67504,0.61852,0.91377,p0297
0.90567,1.15,7.8944e-13,2.6156,0.41497,0.98533,p0298
1.1735,0.87642,0.00049616,0.98965,0.41806,0.80733,p0299
0.86998,0.84482,4.1799e-11,0.62851,0.55258,1.0337,p0300
0.84788,0.84983,3.6679e-14,2.2056,0.41043,0.86643,p0301
0.96143,0.92974,4.8297e-09,1.1791,0.47221,0.93457,p0302
0.98881,0.99661,1.1681e-12,0.63768,0.52065,0.92996,p0303
1.1165,0.8329,4.2557e-09,1.955,0.53959,0.8535,p0304
0.93137,1.0195,5.534e-12,1.5122,0.60675,0.80202,p0305
1.0878,0.80401,5.1919e-05,3.3039,0.65244,0.72004,p0306
1.0527,0.83944,5.9829e-14,1.9507,0.66199,0.71423,p0307
0.86065,1.1413,1.3101e-11,2.9183,0.61185,0.99215,p0308
0.84014,0.97978,1.0438e-08,0.54433,0.72973,0.99661,p0309
0.89718,0.90588,4.5456e-09,3.4739,0.5566,0.88774,p0310
0.82242,1.0041,0.00015687,2.5525,0.58332,0.79954,p0311
0.95309,0.84816,7.9056e-10,3.19,0.73537,1.0715,p0312
1.1053,0.83001,1.8563e-06,1.7324,0.61649,0.89951,p0313
0.91437,1.1334,5.9958e-12,2.168,0.64777,0.83944,p0314
1.1341,0.81184,1.4109e-13,0.76112,0.77774,0.72159,p0315
1.0659,1.0086,4.1415e-13,1.8065,0.40105,1.0474,p0316
0.972,0.90339,7.5801e-14,2.5426,0.69671,0.97258,p0317
0.90186,0.98855,1.887e-14,1.6975,0.55452,1.0356,p0318
0.81512,1.1209,7.4911e-15,2.044,0.42959,1.0924,p0319
1.1407,1.1571,4.0517e-09,3.0484,0.78776,0.75749,p0320
1.1351,0.87228,9.6648e-08,2.2583,0.42684,0.97882,p0321
1.1488,1.0931,1.4801e-14,2.7766,0.52551,0.86265,p0322
1.0637,1.1504,4.1783e-07,1.2309,0.79655,1.0795,p0323
1.0914,1.1456,1.5467e-06,2.136,0.64446,0.8,p0324
0.85893,0.82462,1.1337e-10,1.5603,0.42228,0.80505,p0325
1.1838,0.98125,2.7091e-11,0.52073,0.75519,1.0433,p0326
1.0203,0.90699,2.4553e-07,0.58827,0.4582,0.78056,p0327
1.0928,0.94924,1.3228e-13,1.7404,0.49543,0.77264,p0328
1.1984,0.92095,1.2546e-12,1.65,0.71139,0.86023,p0329
0.85635,0.98332,4.6011e-09,1.9163,0.41427,0.81118,p0330
0.82346,0.96443,1.1371e-05,1.3587,0.72632,0.77766,p0331
1.1383,1.0679,6.8601e-15,2.2145,0.56793,0.87727,p0332
1.0643,1.0864,2.1186e-07,2.708,0.43977,0.89807,p0333
0.93201,1.1182,6.5679e-05,1.8097,0.71997,0.95872,p0334
0.92624,0.84613,3.2564e-14,3.0003,0.46805,1.0453,p0335
1.1302,0.87324,0.00042998,3.4561,0.48474,1.03,p0336
0.81151,0.96515,2.7826e-07,2.8837,0.58007,1.0111,p0337
0.99187,1.1252,1.7313e-08,3.3562,0.76646,0.73281,p0338
1.0722,1.1321,9.9827e-15,3.0998,0.51997,1.0047,p0339
0.91983,1.0166,2.2657e-14,2.794,0.77546,0.70198,p0340
1.197,0.98258,0.00010376,3.1438,0.68159,0.96909,p0341
1.168,1.1541,1.2426e-06,3.4641,0.40392,0.8423,p0342
0.87682,1.0576,2.1213e-08,3.2261,0.70911,0.8917,p0343
0.89334,0.93784,7.251e-05,1.9398,0.48883,0.91253,p0344
1.1603,0.84907,2.5725e-14,2.0382,0.55914,0.98039,p0345
0.9573,0.87463,9.1085e-07,2.8674,0.60499,0.84521,p0346
0.88079,1.0481,7.5635e-08,2.247,0.79707,0.8221,p0347
1.0538,0.9156,1.969e-14,2.284,0.50935,0.93764,p0348
1.1926,0.91391,1.7481e-12,2.9701,0.66554,0.83103,p0349
1.1565,0.91036,2.998e-12,1.303,0.65429,0.95097,p0350
0.94791,1.1151,1.1505e-09,3.1533,0.60472,0.78411,p0351
0.84467,0.92918,9.8318e-14,2.71,0.53742,0.79106,p0352
0.89035,0.9366,2.6028e-11,2.439,0.72054,0.75656,p0353
1.0053,1.1291,1.1251e-14,1.0172,0.47657,0.95333,p0354
1.0228,0.92861,1.2101e-14,2.2737,0.75764,0.79451,p0355
0.99629,1.041,1.5252e-08,0.71538,0.62382,1.0834,p0356
0.98623,1.1406,2.0027e-08,1.281,0.4932,0.85602,p0357
1.1262,1.0537,5.0529e-11,2.1823,0.49908,0.92007,p0358
0.94801,1.0064,7.9313e-06,1.4533,0.49625,0.92849,p0359
0.96576,0.89996,6.1815e-15,2.0747,0.69041,0.98196,p0360
0.90258,1.1129,2.3596e-09,2.4559,0.4252,0.83649,p0361
1.0975,0.98661,0.00017244,2.1211,0.5994,0.94151,p0362
1.0009,1.0874,4.391e-12,2.3016,0.79944,0.92127,p0363
1.018,0.81556,1.3071e-07,2.0609,0.78414,0.87005,p0364
1.0335,1.1894,1.2817e-06,1.4165,0.52891,0.74492,p0365
1.1827,0.80823,3.25e-05,1.2384,0.52364,1.0101,p0366
1.1274,1.0208,1.3734e-10,2.7361,0.49014,0.76865,p0367
1.0943,0.89054,0.00020911,3.177,0.67794,0.8524,p0368
1.1702,1.0521,8.2369e-09,0.5518,0.5083,0.8968,p0369
1.0462,0.86529,5.2348e-10,3.2344,0.72374,0.71018,p0370
1.1622,1.1967,2.8533e-11,2.5788,0.63904,0.90744,p0371
0.8922,1.0911,7.3377e-08,1.3471,0.62234,0.72259,p0372
0.91298,0.91972,7.2373e-12,0.51683,0.53063,0.74824,p0373
0.95263,1.0491,5.5432e-07,2.5966,0.57494,0.79438,p0374
0.94973,0.92016,0.00018654,1.1214,0.78032,0.96708,p0375
0.91176,0.99588,7.5009e-13,1.8523,0.41271,1.039,p0376
0.972,1.081,3.6557e-13,0.66698,0.54646,0.80305,p0377
0.97051,0.92445,3.7594e-06,0.58091,0.53156,0.84976,p0378
1.0544,1.0243,2.1664e-11,3.1743,0.70216,1.0258,p0379
0.86443,1.1521,3.0026e-05,2.7499,0.45572,0.89337,p0380
0.96506,0.96608,8.8517e-11,3.1157,0.74361,0.75039,p0381
