wind_speed,a_seiche,par_id
1.1553,0.17914,p0299
1.1638,0.12073,p0300
1.1194,0.028961,p0301
0.95056,0.22388,p0302
0.8704,0.041733,p0303
0.87872,0.11011,p0304
0.95631,0.2905,p0305
0.94129,0.19129,p0306
0.82514,0.019314,p0307
1.1725,0.21109,p0308
1.1461,0.24984,p0309
0.96772,0.034908,p0310
1.1404,0.011251,p0311
0.83018,0.19293,p0312
1.1379,0.12735,p0313
0.98765,0.24255,p0314
1.1817,0.22332,p0315
1.0915,0.22314,p0316
0.81989,0.050551,p0317
0.98967,0.030829,p0318
1.0293,0.16352,p0319
1.0586,0.28606,p0320
0.88171,0.0024101,p0321
1.1892,0.25872,p0322
1.1157,0.25651,p0323
0.83272,0.27963,p0324
0.93204,0.2107,p0325
0.89681,0.18189,p0326
1.1822,0.087115,p0327
1.0078,0.20512,p0328
0.81902,0.088693,p0329
1.0602,0.25893,p0330
0.93493,0.19074,p0331
0.85257,0.14258,p0332
1.0552,0.16933,p0333
0.98413,0.081735,p0334
0.82872,0.10482,p0335
0.95191,0.18362,p0336
1.0821,0.21225,p0337
0.82128,0.034593,p0338
0.80723,0.14344,p0339
1.0215,0.26842,p0340
0.84895,0.14029,p0341
1.1702,0.071685,p0342
0.97293,0.28764,p0343
0.81597,0.29314,p0344
0.94994,0.047559,p0345
0.82372,0.19471,p0346
0.92088,0.20885,p0347
0.83542,0.23666,p0348
1.1861,0.15133,p0349
1.0552,0.09397,p0350
1.1124,0.20624,p0351
1.1011,0.0073447,p0352
1.0926,0.22553,p0353
0.91135,0.16656,p0354
0.93699,0.12342,p0355
0.82065,0.21018,p0356
1.1781,0.16796,p0357
1.0259,0.29877,p0358
1.0202,0.019125,p0359
1.0967,0.16452,p0360
1.1806,0.14826,p0361
1.0353,0.11773,p0362
0.99349,0.1442,p0363
1.0678,0.20444,p0364
0.97728,0.13852,p0365
1.1258,0.26704,p0366
0.86706,0.11696,p0367
1.0767,0.04022,p0368
0.87497,0.091616,p0369
0.90912,0.046766,p0370
1.0136,0.10195,p0371
1.0875,0.18605,p0372
1.0486,0.20732,p0373
1.0155,0.12423,p0374
1.1841,0.09489,p0375
0.85193,0.043203,p0376
1.0996,0.017071,p0377
0.88671,0.15966,p0378
1.0116,0.25723,p0379
1.1363,0.26026,p0380
1.1056,0.12463,p0381
0.95704,0.15815,p0382
1.0237,0.29611,p0383
1.1519,0.013497,p0384
1.009,0.057945,p0385
1.0521,0.23944,p0386
0.84846,0.085482,p0387
0.87958,0.065032,p0388
0.84182,0.047,p0389
1.169,0.15549,p0390
0.94314,0.19226,p0391
1.0437,0.28814,p0392
1.0951,0.066113,p0393
1.0576,0.028689,p0394
1.1847,0.038249,p0395
1.0314,0.18924,p0396
1.1208,0.26748,p0397
0.833,0.0035986,p0398
0.80985,0.047102,p0399
0.97894,0.0017051,p0400
1.1345,0.29956,p0401
1.0816,0.055917,p0402
0.96437,0.0044493,p0403
0.81654,0.039543,p0404
1.1219,0.20689,p0405
0.88256,0.054592,p0406
0.83407,0.29513,p0407
0.89964,0.0010713,p0408
1.0037,0.016777,p0409
0.80896,0.097934,p0410
0.82224,0.11714,p0411
1.1562,0.22494,p0412
0.82682,0.048672,p0413
1.093,0.103,p0414
1.1704,0.15802,p0415
0.8308,0.23691,p0416
1.096,0.11598,p0417
0.99794,0.29998,p0418
0.80381,0.22708,p0419
0.93452,0.12534,p0420
1.0469,0.29642,p0421
1.0424,0.039206,p0422
1.1568,0.18347,p0423
0.80875,0.14232,p0424
1.0231,0.22647,p0425
1.1174,0.23147,p0426
0.91581,0.11824,p0427
0.89812,0.19359,p0428
1.1021,0.073411,p0429
1.0697,0.11344,p0430
1.0898,0.21922,p0431
1.1797,0.14642,p0432
1.1694,0.26462,p0433
1.0559,0.073711,p0434
1.1728,0.18681,p0435
0.87241,0.10766,p0436
1.0623,0.085971,p0437
1.1777,0.097674,p0438
0.99303,0.25781,p0439
1.0028,0.23992,p0440
0.94264,0.16895,p0441
1.1643,0.2525,p0442
0.93285,0.25028,p0443
1.1487,0.23715,p0444
0.88238,0.1162,p0445
0.95765,0.11734,p0446
0.82032,0.088,p0447
1.1002,0.16952,p0448
0.91624,0.17218,p0449
1.1046,0.11381,p0450
0.91829,0.23433,p0451
0.87077,0.10031,p0452
0.93326,0.19807,p0453
1.1097,0.11917,p0454
0.81423,0.28467,p0455
1.1471,0.052821,p0456
0.84634,0.13822,p0457
0.83124,0.03655,p0458
0.96735,0.0091045,p0459
0.97346,0.22126,p0460
1.0589,0.10164,p0461
0.82292,0.063097,p0462
0.96111,0.040899,p0463
0.88139,0.17018,p0464
1.1582,0.044885,p0465
0.90582,0.086282,p0466
0.92725,0.18895,p0467
0.98554,0.13102,p0468
0.96989,0.28332,p0469
1.0533,0.21053,p0470
1.1531,0.29187,p0471
1.19,0.00024075,p0472
0.92681,0.13242,p0473
0.95489,0.27468,p0474
1.0495,0.25815,p0475
0.99389,0.11053,p0476
1.0075,0.06892,p0477
0.95862,0.21255,p0478
1.0895,0.1738,p0479
0.93549,0.084561,p0480
1.1681,0.19559,p0481
0.94115,0.093861,p0482
0.90508,0.13013,p0483
0.85071,0.10117,p0484
1.1078,0.25013,p0485
1.019,0.27817,p0486
1.1789,0.22747,p0487
1.0581,0.07033,p0488
0.96829,0.17094,p0489
0.81055,0.24052,p0490
0.86162,0.26107,p0491
1.0444,0.1898,p0492
1.0713,0.13327,p0493
0.98442,0.17767,p0494
1.0376,0.11445,p0495
0.84355,0.0053175,p0496
0.99143,0.12596,p0497
0.90011,0.19611,p0498
1.1848,0.032746,p0499
0.92068,0.15239,p0500
0.86922,0.26518,p0501
1.0219,0.18149,p0502
0.91347,0.14676,p0503
0.8783,0.05867,p0504
1.1984,0.016191,p0505
0.87297,0.11413,p0506
0.84732,0.2776,p0507
1.0615,0.0080443,p0508
0.84026,0.12006,p0509
1.0955,0.22989,p0510
0.99165,0.0096723,p0511
0.92593,0.24211,p0512
0.80339,0.29577,p0513
0.90458,0.18732,p0514
0.87224,0.17845,p0515
1.0464,0.074949,p0516
0.80789,0.13719,p0517
1.0492,0.0805,p0518
0.90168,0.26216,p0519
0.98,0.062453,p0520
0.85393,0.15579,p0521
0.874,0.28049,p0522
0.94653,0.15047,p0523
1.0878,0.2629,p0524
1.036,0.20191,p0525
1.0225,0.045234,p0526
0.85976,0.22818,p0527
1.0049,0.089492,p0528
0.80102,0.29531,p0529
0.81286,0.28233,p0530
0.81621,0.049115,p0531
0.85542,0.10368,p0532
1.1287,0.032474,p0533
1.1955,0.16253,p0534
1.0337,0.064223,p0535
1.181,0.072727,p0536
1.0667,0.1236,p0537
1.1773,0.076128,p0538
0.92375,0.082799,p0539
1.1068,0.066554,p0540
1.0733,0.18439,p0541
1.1449,0.12703,p0542
0.86594,0.061685,p0543
1.0368,0.20241,p0544
1.1496,0.13266,p0545
0.97482,0.042636,p0546
1.0054,0.16417,p0547
1.1435,0.0048335,p0548
1.0502,0.18651,p0549
0.98952,0.053579,p0550
0.97171,0.24745,p0551
1.0903,0.061859,p0552
1.1623,0.22429,p0553
0.96166,0.21972,p0554
1.0195,0.26929,p0555
0.94177,0.16642,p0556
1.1026,0.13484,p0557
0.99655,0.28528,p0558
0.8425,0.0056093,p0559
0.8791,0.16817,p0560
0.91778,0.21452,p0561
0.96521,0.010347,p0562
0.92464,0.20605,p0563
0.89402,0.24791,p0564
1.0088,0.06813,p0565
0.90829,0.013136,p0566
0.82171,0.029297,p0567
0.94916,0.19945,p0568
0.81146,0.27295,p0569
1.1117,0.23535,p0570
1.1511,0.059753,p0571
0.80129,0.025332,p0572
1.1907,0.075639,p0573
1.0813,0.25745,p0574
1.1271,0.1499,p0575
0.94843,0.21788,p0576
0.94506,0.13136,p0577
0.94693,0.13935,p0578
0.82777,0.26083,p0579
1.1007,0.14446,p0580
1.1225,0.051569,p0581
1.1204,0.092669,p0582
1.1108,0.24579,p0583
0.88326,0.22516,p0584
1.0081,0.051832,p0585
1.165,0.22922,p0586
0.8174,0.27942,p0587
1.0544,0.091862,p0588
0.81557,0.17477,p0589
0.9835,0.11499,p0590
0.91929,0.057363,p0591
1.1867,0.12616,p0592
1.1633,0.16288,p0593
0.9303,0.13504,p0594
0.84285,0.23286,p0595
1.0917,0.19011,p0596
0.86517,0.05952,p0597
1.0429,0.03226,p0598
0.90855,0.15248,p0599
1.1568,0.04813,p0600
0.82953,0.20281,p0601
0.80037,0.26446,p0602
1.0418,0.077277,p0603
1.1341,0.069576,p0604
1.1836,0.25277,p0605
0.80471,0.065761,p0606
0.93632,0.2077,p0607
0.84923,0.12762,p0608
0.99272,0.21681,p0609
0.86611,0.01269,p0610
1.0253,0.15893,p0611
0.89958,0.1518,p0612
0.82339,0.010938,p0613
1.0245,0.18112,p0614
1.0334,0.16207,p0615
0.93802,0.15119,p0616
1.0979,0.13219,p0617
1.1996,0.22281,p0618
1.1526,0.25077,p0619
0.80551,0.17793,p0620
1.0407,0.20339,p0621
1.0122,0.23488,p0622
0.90212,0.24103,p0623
1.1374,0.22232,p0624
0.88026,0.12157,p0625
0.85016,0.19586,p0626
1.0277,0.066859,p0627
0.99616,0.24828,p0628
1.058,0.075364,p0629
1.0538,0.026249,p0630
1.1752,0.2351,p0631
0.97278,0.045701,p0632
0.97923,0.10892,p0633
0.83875,0.11475,p0634
1.0939,0.19422,p0635
0.96062,0.2618,p0636
0.97812,0.077415,p0637
1.1183,0.052169,p0638
0.98497,0.082375,p0639
1.0943,0.14916,p0640
1.1263,0.29605,p0641
1.0273,0.099247,p0642
0.98819,0.20859,p0643
0.82724,0.14529,p0644
0.88741,0.28396,p0645
1.0807,0.16747,p0646
1.021,0.079915,p0647
0.93118,0.063458,p0648
1.1268,0.28869,p0649
0.87335,0.06547,p0650
0.9566,0.096563,p0651
0.98625,0.11223,p0652
0.87784,0.24677,p0653
0.84057,0.28958,p0654
0.98189,0.090595,p0655
0.91239,0.25691,p0656
0.9948,0.27704,p0657
1.0661,0.17235,p0658
1.1537,0.16736,p0659
0.85565,0.052266,p0660
0.89048,0.24488,p0661
0.96928,0.049532,p0662
0.81922,0.22602,p0663
0.9035,0.2657,p0664
1.1551,0.2978,p0665
1.1813,0.28562,p0666
1.1653,0.0282,p0667
1.174,0.27536,p0668
1.1911,0.071715,p0669
0.95129,0.16046,p0670
1.1039,0.27925,p0671
0.88919,0.19907,p0672
0.91424,0.25414,p0673
0.91388,0.15311,p0674
0.83104,0.26353,p0675
0.95369,0.25927,p0676
0.86213,0.10655,p0677
1.1323,0.00401,p0678
0.83585,0.020886,p0679
1.0003,0.27148,p0680
0.86821,0.22469,p0681
0.93968,0.054852,p0682
0.86641,0.1972,p0683
0.89249,0.083481,p0684
1.0093,0.29917,p0685
0.97222,0.11004,p0686
0.84084,0.17991,p0687
0.91179,0.12282,p0688
1.1613,0.087898,p0689
0.93956,0.1716,p0690
0.8965,0.030313,p0691
0.92302,0.098428,p0692
0.91453,0.22784,p0693
0.92511,0.10207,p0694
1.0729,0.29299,p0695
0.99002,0.25351,p0696
0.95928,0.033061,p0697
0.83838,0.027843,p0698
1.0444,0.10603,p0699
0.95549,0.24621,p0700
1.0745,0.19877,p0701
1.1928,0.060616,p0702
1.0021,0.13022,p0703
0.90374,0.29137,p0704
1.1989,0.27733,p0705
1.1071,0.058892,p0706
1.0525,0.21726,p0707
1.1921,0.072917,p0708
0.83192,0.017672,p0709
0.81357,0.068468,p0710
0.82086,0.15749,p0711
1.1215,0.21435,p0712
1.1084,0.12828,p0713
0.83633,0.034194,p0714
1.077,0.042353,p0715
1.0389,0.14323,p0716
0.86403,0.14865,p0717
1.0981,0.25477,p0718
1.1133,0.13902,p0719
1.1902,0.084216,p0720
1.1442,0.040633,p0721
0.88068,0.03002,p0722
0.84372,0.27802,p0723
0.99739,0.18019,p0724
0.91492,0.092288,p0725
0.86352,0.021548,p0726
0.99553,0.07796,p0727
1.0416,0.038887,p0728
0.99569,0.00069677,p0729
0.97423,0.10251,p0730
1.1882,0.17715,p0731
0.97571,0.05779,p0732
0.86057,0.24856,p0733
0.80264,0.070959,p0734
0.80309,0.27873,p0735
1.1014,0.29843,p0736
1.0811,0.28198,p0737
0.9219,0.14097,p0738
0.81847,0.20489,p0739
0.89096,0.12793,p0740
1.0962,0.02963,p0741
1.0066,0.025936,p0742
0.88311,0.099907,p0743
0.94232,0.2758,p0744
1.0403,0.2942,p0745
1.0222,0.1614,p0746
0.92827,0.14063,p0747
1.0394,0.19254,p0748
1.0376,0.2442,p0749
0.92121,0.20086,p0750
0.86861,0.070107,p0751
0.86129,0.042157,p0752
1.024,0.086893,p0753
0.94589,0.24136,p0754
1.0788,0.13426,p0755
1.007,0.046295,p0756
1.0435,0.20181,p0757
0.81221,0.18167,p0758
1.1992,0.064532,p0759
0.95467,0.21377,p0760
0.97982,0.12862,p0761
0.84416,0.097125,p0762
0.96254,0.21936,p0763
0.84804,0.043879,p0764
0.88567,0.03516,p0765
1.1351,0.24658,p0766
1.0101,0.044522,p0767
0.86366,0.16998,p0768
0.98133,0.16536,p0769
1.0892,0.27228,p0770
1.1282,0.031582,p0771
1.0566,0.27993,p0772
0.92347,0.1335,p0773
1.0206,0.2907,p0774
0.95424,0.29252,p0775
1.0262,0.10383,p0776
1.0836,0.15675,p0777
1.1426,0.27418,p0778
0.97548,0.011836,p0779
1.0636,0.25171,p0780
0.87442,0.25338,p0781
1.1061,0.22194,p0782
0.83881,0.11544,p0783
0.94469,0.12955,p0784
0.83224,0.27269,p0785
0.86258,0.16076,p0786
1.1719,0.11882,p0787
1.0827,0.067203,p0788
0.89172,0.26392,p0789
1.1249,0.1398,p0790
1.0968,0.060152,p0791
1.0424,0.16604,p0792
1.0515,0.09471,p0793
0.9589,0.1998,p0794
0.82808,0.070622,p0795
0.98292,0.05113,p0796
1.0725,0.1895,p0797
1.1919,0.076996,p0798
1.0695,0.039644,p0799
0.80414,0.060966,p0800
1.0754,0.18491,p0801
0.81257,0.04552,p0802
0.84225,0.24204,p0803
1.1499,0.17607,p0804
0.86025,0.14473,p0805
1.0786,0.20121,p0806
1.1913,0.1133,p0807
1.1318,0.089272,p0808
0.89797,0.02058,p0809
0.81695,0.1545,p0810
0.80674,0.20981,p0811
1.1541,0.015693,p0812
1.0743,0.2114,p0813
0.95329,0.23369,p0814
0.86091,0.067642,p0815
1.0062,0.23172,p0816
1.1303,0.22888,p0817
0.87522,0.2333,p0818
1.1765,0.11121,p0819
1.057,0.099717,p0820
1.1966,0.21419,p0821
0.82906,0.23398,p0822
0.81036,0.024658,p0823
1.1976,0.067128,p0824
0.82599,0.1204,p0825
1.0643,0.037012,p0826
1.1091,0.1128,p0827
1.1874,0.17418,p0828
1.0014,0.099318,p0829
1.1478,0.08393,p0830
0.91254,0.21838,p0831
1.1545,0.062287,p0832
0.80506,0.048495,p0833
1.139,0.025762,p0834
1.1464,0.27067,p0835
0.9494,0.26324,p0836
0.97154,0.1825,p0837
0.94079,0.057288,p0838
1.122,0.21175,p0839
1.0318,0.2828,p0840
0.95286,0.19678,p0841
1.1941,0.21646,p0842
0.85828,0.1011,p0843
1.0352,0.22024,p0844
1.0453,0.21766,p0845
1.1306,0.01148,p0846
0.93643,0.088486,p0847
1.0885,0.027224,p0848
1.0496,0.1871,p0849
1.0672,0.20659,p0850
0.95804,0.20004,p0851
1.1667,0.18854,p0852
0.96123,0.2654,p0853
1.1169,0.0265,p0854
0.96289,0.0071245,p0855
1.0399,0.17513,p0856
0.82266,0.10634,p0857
0.91048,0.13615,p0858
1.0474,0.22202,p0859
1.1456,0.11131,p0860
1.0142,0.049315,p0861
0.8455,0.15396,p0862
0.90695,0.027394,p0863
0.96859,0.22057,p0864
1.1145,0.071139,p0865
1.1453,0.21498,p0866
0.98864,0.063879,p0867
1.106,0.24872,p0868
0.92886,0.096698,p0869
1.1793,0.22019,p0870
1.1658,0.19021,p0871
1.175,0.26879,p0872
0.8972,0.15652,p0873
0.85409,0.15615,p0874
0.92276,0.079774,p0875
0.9508,0.067915,p0876
0.83924,0.0063838,p0877
1.1787,0.018319,p0878
1.0781,0.24299,p0879
1.017,0.095884,p0880
1.0542,0.086528,p0881
0.89614,0.25531,p0882
1.1432,0.12639,p0883
1.1161,0.010199,p0884
1.1895,0.26269,p0885
1.1338,0.024019,p0886
0.91028,0.22584,p0887
0.96683,0.20271,p0888
0.83356,0.27033,p0889
0.93897,0.16396,p0890
1.0288,0.003834,p0891
0.8843,0.0915,p0892
0.92951,0.28932,p0893
0.90943,0.23776,p0894
1.1408,0.0057008,p0895
0.93043,0.090092,p0896
0.92545,0.21319,p0897
1.0302,0.049814,p0898
1.1837,0.014217,p0899
1.1416,0.0013138,p0900
1.1367,0.060598,p0901
1.0691,0.14726,p0902
0.8585,0.008552,p0903
1.0708,0.29245,p0904
0.87683,0.16517,p0905
0.80682,0.11978,p0906
1.0007,0.0081285,p0907
1.1515,0.0087108,p0908
1.075,0.17561,p0909
0.99891,0.016371,p0910
1.0803,0.21716,p0911
1.0324,0.11074,p0912
0.97084,0.13651,p0913
0.92023,0.082816,p0914
0.9969,0.079215,p0915
1.0946,0.1506,p0916
1.1151,0.2495,p0917
0.86289,0.2823,p0918
0.83773,0.10856,p0919
1.1578,0.13792,p0920
1.1886,0.0027925,p0921
1.064,0.13469,p0922
1.0357,0.11943,p0923
0.96005,0.026842,p0924
1.0658,0.021878,p0925
1.041,0.28307,p0926
0.8837,0.042993,p0927
1.1503,0.015189,p0928
1.1121,0.21277,p0929
1.0145,0.19853,p0930
1.1933,0.19455,p0931
0.95024,0.036058,p0932
1.1472,0.21605,p0933
1.0134,0.26899,p0934
1.0608,0.24376,p0935
1.0113,0.12929,p0936
0.84654,0.14969,p0937
0.97465,0.014547,p0938
1.1446,0.23048,p0939
0.92777,0.14747,p0940
1.0796,0.15929,p0941
1.0328,0.081564,p0942
0.88789,0.095209,p0943
0.93389,0.14799,p0944
0.95576,0.24472,p0945
1.1488,0.10455,p0946
0.83709,0.26658,p0947
1.105,0.17751,p0948
1.063,0.15183,p0949
1.1624,0.29467,p0950
1.002,0.01985,p0951
0.8699,0.062984,p0952
1.0024,0.1073,p0953
0.94628,0.19786,p0954
0.97643,0.17256,p0955
0.99058,0.24402,p0956
0.91674,0.025003,p0957
1.1326,0.27357,p0958
1.0298,0.11166,p0959
0.98246,0.10568,p0960
0.96509,0.20932,p0961
1.1559,0.078067,p0962
1.0794,0.0060849,p0963
1.1685,0.055298,p0964
1.0009,0.23812,p0965
0.83678,0.29433,p0966
0.80801,0.095447,p0967
1.1112,0.19164,p0968
1.0158,0.082067,p0969
1.1698,0.11652,p0970
1.0505,0.028489,p0971
1.0762,0.14171,p0972
1.0993,0.018683,p0973
0.93744,0.19265,p0974
0.90677,0.16868,p0975
0.96908,0.12981,p0976
1.183,0.16481,p0977
1.0282,0.10054,p0978
1.1523,0.033372,p0979
0.94369,0.12116,p0980
0.97371,0.018026,p0981
1.0834,0.12266,p0982
1.1392,0.14508,p0983
0.92606,0.29349,p0984
1.1737,0.23214,p0985
1.1332,0.013847,p0986
1.0326,0.23883,p0987
1.1631,0.13306,p0988
0.87604,0.112,p0989
1.0197,0.18471,p0990
0.99878,0.10813,p0991
1.091,0.10689,p0992
1.1204,0.094478,p0993
1.0976,0.24699,p0994
1.0284,0.28066,p0995
1.0456,0.15354,p0996
0.87671,0.23821,p0997
0.82611,0.023629,p0998
0.94556,0.27846,p0999
