wind_speed,mixing/coef_mix_hyp,meteorology/ch,meteorology/ce,par_id
1.0197,7.0402e-05,0.0012589,0.0025023,p0172
0.89083,6.4559e-05,0.0023758,0.0020409,p0173
0.84324,3.1157e-05,0.0020453,0.0021725,p0174
0.80947,8.9285e-05,0.0018466,0.0023612,p0175
0.84233,7.2751e-05,0.0011187,0.0028154,p0176
0.8732,5.4185e-05,0.0018506,0.0010064,p0177
0.89811,3.4747e-05,0.00275,0.0028703,p0178
0.89672,4.8394e-05,0.0012635,0.0018758,p0179
1.0951,3.097e-05,0.0028159,0.0016516,p0180
0.81051,4.4478e-05,0.0015687,0.0027516,p0181
0.86126,8.5305e-05,0.0014094,0.001866,p0182
1.0627,2.5841e-05,0.0021697,0.0011741,p0183
0.8592,4.3469e-05,0.0022879,0.0016308,p0184
0.82791,6.7993e-05,0.0016941,0.0010732,p0185
1.1735,2.4484e-05,0.0029365,0.0027263,p0186
0.81868,5.4528e-05,0.002816,0.0026744,p0187
1.1347,5.9234e-05,0.0015296,0.0010336,p0188
1.1608,7.7021e-06,0.0023898,0.0021027,p0189
1.1048,5.0127e-06,0.0027733,0.0011183,p0190
1.1172,5.3163e-05,0.0026788,0.0017536,p0191
0.95057,6.82e-06,0.0022068,0.0014589,p0192
0.93716,9.4568e-05,0.00289,0.0014601,p0193
1.098,5.2932e-05,0.0027606,0.0012503,p0194
1.0382,2.4681e-06,0.0014663,0.0012435,p0195
0.83477,4.6598e-05,0.0017692,0.0011015,p0196
0.89875,2.0474e-05,0.002596,0.0011073,p0197
1.1814,2.8139e-06,0.0028305,0.002995,p0198
1.19,1.1457e-05,0.0029037,0.0010211,p0199
1.1859,7.9101e-05,0.002055,0.0022905,p0200
1.1235,8.8272e-05,0.002979,0.0022009,p0201
0.90519,3.4059e-05,0.0028926,0.0014195,p0202
0.86463,4.1262e-05,0.0015362,0.0027769,p0203
0.80494,9.6574e-05,0.0029827,0.0012899,p0204
0.95514,4.7755e-05,0.0023645,0.0029824,p0205
1.0582,5.9882e-05,0.0024979,0.0026112,p0206
1.1867,9.7366e-05,0.0011014,0.0029075,p0207
1.1796,9.8827e-05,0.0026406,0.0026376,p0208
0.88601,1.1745e-05,0.0027859,0.0022755,p0209
0.83767,6.2891e-05,0.0013992,0.0014667,p0210
1.0912,6.2591e-05,0.0022239,0.0021979,p0211
1.1267,4.8122e-05,0.0018644,0.0024476,p0212
1.1497,1.7396e-05,0.0029898,0.0012806,p0213
1.1507,3.3828e-05,0.0023613,0.0026472,p0214
1.0849,2.5432e-05,0.0012402,0.0023068,p0215
0.8173,3.5354e-05,0.0023513,0.0019956,p0216
1.157,7.0554e-05,0.0029607,0.0025392,p0217
1.1913,4.2592e-05,0.0019125,0.0023899,p0218
1.0549,6.8494e-07,0.0020507,0.0026405,p0219
0.87631,9.7995e-05,0.0027235,0.0017514,p0220
1.1977,1.9781e-05,0.0011758,0.0022583,p0221
1.0069,4.9993e-05,0.0028025,0.002312,p0222
1.1106,3.856e-06,0.0028875,0.0020717,p0223
1.1791,3.2081e-05,0.0012041,0.0026636,p0224
1.0846,5.7881e-05,0.002119,0.0016382,p0225
1.1359,4.8862e-05,0.0011914,0.001332,p0226
1.1479,4.3732e-05,0.0022719,0.0011478,p0227
0.84795,1.2327e-05,0.0026203,0.0025512,p0228
0.97855,8.7293e-05,0.0019333,0.0019537,p0229
1.0026,3.435e-05,0.0029264,0.0029409,p0230
1.1842,6.4739e-06,0.0013856,0.0019714,p0231
0.97239,2.1903e-05,0.0028473,0.0011508,p0232
1.1544,4.6219e-05,0.0015908,0.0026969,p0233
0.91761,1.053e-05,0.0019274,0.0012606,p0234
1.1374,5.203e-05,0.0018068,0.0029184,p0235
0.90066,7.9625e-05,0.0015742,0.0026886,p0236
1.0356,3.8892e-05,0.0024011,0.001727,p0237
0.95703,5.2077e-05,0.001965,0.001509,p0238
0.96811,6.7162e-05,0.0026591,0.0024619,p0239
1.013,3.6369e-05,0.0023798,0.0029373,p0240
1.0729,8.914e-05,0.0017803,0.0015073,p0241
0.98873,7.5065e-05,0.0016489,0.001717,p0242
1.049,8.6622e-05,0.001091,0.0011103,p0243
0.95876,6.8539e-05,0.0027038,0.002488,p0244
0.82093,2.8888e-05,0.0024054,0.0018954,p0245
0.82633,9.0037e-05,0.0023209,0.0010385,p0246
0.88489,4.5026e-06,0.0022189,0.0022697,p0247
0.89559,5.9709e-05,0.0010949,0.0019978,p0248
0.87837,6.0156e-05,0.0020175,0.0013511,p0249
0.85316,7.7665e-05,0.0017565,0.002353,p0250
0.88842,3.6516e-05,0.0020597,0.0027838,p0251
1.1137,6.8091e-05,0.0024239,0.0010314,p0252
1.0874,1.6077e-05,0.0029342,0.0029146,p0253
0.86643,3.1984e-05,0.0014947,0.0026705,p0254
1.0049,4.1207e-05,0.0016168,0.0022192,p0255
1.0759,7.1668e-05,0.0023563,0.0022609,p0256
1.1117,3.061e-05,0.0014552,0.0014682,p0257
0.82707,7.1357e-05,0.0013469,0.0028402,p0258
1.0865,2.9395e-05,0.0026056,0.001685,p0259
0.99749,7.8139e-05,0.002199,0.0021368,p0260
1.0401,2.5507e-05,0.0011973,0.002827,p0261
1.0313,8.9809e-05,0.002232,0.0028593,p0262
1.0428,4.2272e-05,0.0020263,0.0028105,p0263
0.86775,3.9722e-06,0.0018985,0.0027655,p0264
0.99141,8.0817e-05,0.0012258,0.0017299,p0265
1.1717,4.7909e-05,0.0017792,0.00288,p0266
1.0974,9.4717e-05,0.0028492,0.0013975,p0267
1.1823,8.0005e-05,0.0012543,0.0010803,p0268
1.1889,6.7795e-05,0.0016745,0.0016534,p0269
1.0151,7.2528e-05,0.0020364,0.0014395,p0270
0.85473,1.4557e-05,0.0013371,0.0012022,p0271
1.0778,6.3989e-05,0.001468,0.0014235,p0272
1.0724,7.527e-05,0.0011241,0.0023687,p0273
1.0137,7.0656e-05,0.0021342,0.0017413,p0274
0.92519,4.2e-05,0.0013198,0.0024139,p0275
0.83905,6.0666e-05,0.0029237,0.0018455,p0276
0.98174,1.9109e-05,0.0028595,0.0027093,p0277
1.1263,6.7352e-05,0.0010186,0.0013805,p0278
0.98291,2.081e-05,0.0017121,0.001497,p0279
0.91119,3.524e-05,0.0012336,0.0029221,p0280
1.0521,3.8168e-05,0.0026733,0.002053,p0281
1.0239,4.8555e-05,0.0012767,0.0024279,p0282
0.94477,4.9446e-05,0.001524,0.0022243,p0283
1.1518,7.6843e-05,0.0015867,0.0019898,p0284
1.1252,8.2367e-05,0.0011559,0.0023664,p0285
0.80015,3.6697e-05,0.0025537,0.0021102,p0286
0.99797,2.5563e-06,0.0015414,0.0028059,p0287
1.1806,1.4929e-05,0.001903,0.0027004,p0288
1.0004,5.8791e-05,0.0014603,0.002214,p0289
0.9938,3.0385e-05,0.0010063,0.0010693,p0290
0.88122,8.4503e-05,0.0028806,0.0010893,p0291
0.96944,8.2466e-05,0.0029316,0.0016564,p0292
0.82435,7.8689e-05,0.00117,0.0013554,p0293
0.89742,8.5015e-05,0.0022098,0.0019741,p0294
1.0037,9.3588e-05,0.0012376,0.0015692,p0295
0.93348,6.5441e-05,0.0012087,0.0022645,p0296
1.158,7.884e-05,0.0011565,0.0019383,p0297
0.96261,1.4199e-05,0.0025718,0.0012368,p0298
1.171,3.5641e-05,0.0011836,0.0017639,p0299
0.81158,6.9705e-05,0.0022616,0.0015983,p0300
0.89231,1.7344e-06,0.0017668,0.0011359,p0301
0.98982,9.2105e-05,0.0028754,0.0019816,p0302
0.91909,3.4981e-05,0.0022436,0.0022453,p0303
1.1648,4.8694e-05,0.0015222,0.0019442,p0304
0.94011,4.2599e-06,0.0024773,0.0020858,p0305
1.0825,6.835e-05,0.0015773,0.0025131,p0306
0.97942,9.3941e-05,0.0016136,0.0029976,p0307
1.116,7.7119e-05,0.0019052,0.001907,p0308
1.045,1.7014e-05,0.0026865,0.0023491,p0309
1.1554,2.9224e-05,0.0020623,0.0028358,p0310
1.195,8.9998e-05,0.0012467,0.0025648,p0311
0.84924,9.2397e-05,0.0020306,0.0019159,p0312
1.1452,1.6247e-05,0.002753,0.0021253,p0313
0.88672,5.0659e-05,0.0016245,0.001711,p0314
1.0555,6.5987e-05,0.0014518,0.00223,p0315
1.0748,6.4736e-05,0.0010363,0.0011903,p0316
1.0185,6.0878e-05,0.0018358,0.0014459,p0317
0.80248,8.0254e-05,0.0013558,0.0015285,p0318
1.0159,6.9004e-05,0.0011321,0.0021132,p0319
0.83722,2.4108e-05,0.0019634,0.0013857,p0320
0.85205,1.8646e-05,0.0022735,0.0012091,p0321
0.92995,7.5802e-05,0.0020853,0.0010659,p0322
1.0261,8.3941e-05,0.0015034,0.001393,p0323
1.162,9.8171e-05,0.0021483,0.0023857,p0324
0.94193,6.2045e-05,0.0027955,0.0015245,p0325
1.0413,2.6187e-05,0.0022792,0.0020441,p0326
1.0804,6.1303e-05,0.0011664,0.0025906,p0327
1.1584,2.3117e-05,0.0014736,0.0011431,p0328
0.83168,1.3155e-05,0.0017308,0.001884,p0329
0.95212,2.6358e-05,0.0028541,0.0010258,p0330
1.032,8.4662e-05,0.0026538,0.001309,p0331
1.0988,8.4934e-06,0.002459,0.0014548,p0332
0.84526,9.1228e-05,0.0013095,0.0012125,p0333
0.82072,5.0474e-05,0.0017485,0.0026236,p0334
0.85792,5.8922e-06,0.0028798,0.0024921,p0335
0.99592,7.4161e-05,0.0014478,0.0026555,p0336
0.98047,6.2023e-05,0.0023871,0.0011666,p0337
0.86233,9.5532e-05,0.0025062,0.0024692,p0338
1.0502,8.1212e-05,0.0021381,0.0011832,p0339
1.1006,9.6606e-05,0.0013422,0.0013197,p0340
1.1566,1.4846e-05,0.0020771,0.0028916,p0341
0.91667,9.0692e-05,0.0029137,0.0017914,p0342
1.0464,6.5056e-05,0.0029555,0.0016923,p0343
0.87949,4.2129e-05,0.0023053,0.0020332,p0344
0.97026,9.2982e-05,0.0017253,0.002528,p0345
1.1155,3.3489e-05,0.0016594,0.0022516,p0346
0.86372,5.7831e-05,0.0029726,0.002478,p0347
1.0672,4.0273e-05,0.0012508,0.0023338,p0348
0.97108,3.2844e-06,0.0027112,0.0021512,p0349
0.9837,7.0916e-06,0.0020025,0.0010116,p0350
1.0966,4.9609e-05,0.0012146,0.001857,p0351
1.1738,3.2836e-05,0.0027809,0.0012737,p0352
1.1081,8.073e-06,0.0011864,0.0018156,p0353
0.98904,1.5706e-05,0.0025128,0.0015654,p0354
1.1151,8.6026e-05,0.0019495,0.0025547,p0355
1.1941,7.3944e-05,0.0028226,0.0016107,p0356
1.0277,7.6166e-05,0.0026015,0.0026567,p0357
0.96765,1.2639e-05,0.0016466,0.0020496,p0358
1.021,1.5579e-05,0.0026483,0.0017948,p0359
0.93925,6.2855e-06,0.0018433,0.0015143,p0360
0.91251,3.9422e-05,0.0019707,0.0014956,p0361
1.0715,8.0545e-05,0.0017438,0.0021621,p0362
0.97815,5.2627e-05,0.0024104,0.0015382,p0363
0.91365,8.7731e-05,0.001297,0.0011238,p0364
0.84143,1.8126e-05,0.0010321,0.0029324,p0365
1.199,5.3466e-06,0.0028602,0.0024642,p0366
0.8843,1.883e-05,0.0014207,0.0026194,p0367
1.1194,3.9723e-05,0.0026816,0.0021585,p0368
1.1696,5.5897e-05,0.0016039,0.0022047,p0369
1.0686,7.3757e-05,0.0013222,0.0025826,p0370
0.98726,3.7539e-05,0.0022363,0.0025407,p0371
1.0793,1.1554e-05,0.0024413,0.001851,p0372
1.0388,5.0221e-05,0.0019885,0.0025943,p0373
0.98644,9.1523e-05,0.0018105,0.001271,p0374
0.8759,6.6189e-05,0.0017943,0.0014737,p0375
0.81244,1.7551e-05,0.0026393,0.002095,p0376
0.92767,9.3801e-05,0.0014432,0.0020896,p0377
0.97509,6.2265e-05,0.0013706,0.0019259,p0378
1.1076,6.5007e-05,0.0018682,0.001313,p0379
1.052,9.0225e-05,0.0025099,0.0023947,p0380
0.88202,6.9576e-05,0.0014301,0.0029692,p0381
0.9471,8.3167e-05,0.0010962,0.0010534,p0382
0.91122,2.261e-05,0.0013729,0.0018991,p0383
0.82223,5.7588e-05,0.0027713,0.0013891,p0384
1.1229,8.5561e-05,0.0024928,0.0014769,p0385
1.0908,9.6931e-05,0.0021775,0.0027392,p0386
0.8472,2.1623e-05,0.0028706,0.0024285,p0387
1.1882,7.6458e-05,0.0025894,0.0016603,p0388
0.87054,8.4817e-07,0.0026601,0.0023211,p0389
1.1596,6.9416e-05,0.0010111,0.0019234,p0390
1.1657,6.3098e-05,0.0026321,0.0019191,p0391
1.1932,9.997e-05,0.0013903,0.0024483,p0392
1.0813,2.7596e-05,0.0020995,0.0019864,p0393
0.97342,2.1457e-05,0.002668,0.0021659,p0394
1.0931,7.4371e-05,0.001054,0.0012788,p0395
1.0058,2.2101e-05,0.001193,0.0015573,p0396
1.1966,7.2949e-06,0.0020111,0.002212,p0397
0.87422,1.4044e-05,0.0021148,0.002973,p0398
0.89005,1.1911e-06,0.00269,0.0025063,p0399
0.95143,8.786e-05,0.0029428,0.0020997,p0400
0.89135,7.7972e-05,0.0012699,0.0020096,p0401
0.87,7.3214e-05,0.0026995,0.0025681,p0402
1.0164,2.9969e-05,0.0020893,0.0018408,p0403
1.1292,5.3702e-05,0.0018365,0.0017752,p0404
0.80096,2.1782e-05,0.0017843,0.0016832,p0405
0.98626,9.8551e-05,0.001307,0.0027314,p0406
0.8136,4.0811e-05,0.0025465,0.0013639,p0407
1.0838,5.5533e-05,0.0012811,0.0018893,p0408
0.97135,8.1304e-05,0.0011046,0.0018779,p0409
1.118,8.3532e-05,0.0019731,0.0012579,p0410
0.99285,7.0945e-05,0.0016356,0.0025095,p0411
1.1201,1.9328e-05,0.0020041,0.002338,p0412
1.1848,3.2981e-05,0.001511,0.0024194,p0413
1.066,9.7114e-05,0.0021613,0.0018222,p0414
1.0127,3.667e-06,0.0022451,0.0014245,p0415
1.0925,9.2648e-05,0.0025367,0.0017981,p0416
0.90157,4.3075e-05,0.0025639,0.0029297,p0417
0.89926,1.3416e-05,0.0021917,0.0024919,p0418
1.0592,5.7087e-05,0.0016633,0.0014885,p0419
1.1543,4.4833e-05,0.0010671,0.0010949,p0420
0.832,6.3488e-05,0.001744,0.0020814,p0421
1.1284,7.1455e-05,0.0018579,0.0022371,p0422
1.0538,9.5718e-06,0.0025676,0.0012296,p0423
0.85626,5.9268e-05,0.0025274,0.0023258,p0424
0.93546,8.9175e-06,0.001995,0.0024229,p0425
1.0589,1.0793e-05,0.0022812,0.0011526,p0426
0.99273,4.7124e-05,0.0024814,0.0018622,p0427
0.81765,7.841e-05,0.0022663,0.0025353,p0428
0.86004,2.0596e-05,0.0026296,0.0018345,p0429
1.1682,4.5236e-05,0.0014005,0.0023467,p0430
1.0904,5.692e-05,0.0021677,0.0012995,p0431
1.0881,8.3266e-05,0.0028066,0.0015782,p0432
0.82311,1.1002e-05,0.0019819,0.0023024,p0433
1.0506,2.77e-05,0.0022274,0.0028535,p0434
1.0113,2.6545e-05,0.0023339,0.0029246,p0435
1.1639,6.4326e-05,0.0017744,0.0019087,p0436
0.97379,4.1793e-05,0.001507,0.0019651,p0437
0.80226,3.8405e-05,0.0010252,0.0016478,p0438
1.0737,4.7336e-05,0.0018012,0.0011687,p0439
1.0896,7.286e-05,0.0014772,0.0026352,p0440
0.85585,4.571e-05,0.0024311,0.0012921,p0441
1.0653,2.2476e-05,0.0025205,0.0029675,p0442
1.1244,2.881e-05,0.0023544,0.001305,p0443
0.91297,9.9639e-05,0.0017391,0.0028397,p0444
0.81472,9.5132e-05,0.0015983,0.0013269,p0445
1.1126,8.3761e-05,0.0019551,0.0025629,p0446
0.91737,3.0741e-05,0.0011794,0.0028953,p0447
1.1997,4.4893e-05,0.002257,0.0011878,p0448
0.93481,1.2237e-05,0.0010158,0.0025873,p0449
1.004,1.5247e-06,0.0012758,0.0020605,p0450
1.0012,6.2837e-05,0.0029102,0.0010198,p0451
1.0819,6.8793e-05,0.0024906,0.0017367,p0452
1.0079,1.0256e-05,0.0020698,0.0028475,p0453
1.0284,5.9633e-05,0.0011369,0.0014295,p0454
0.86866,3.5837e-05,0.001217,0.0016966,p0455
0.83013,1.9297e-06,0.0025495,0.0027075,p0456
0.80848,5.1487e-05,0.0029578,0.0016194,p0457
1.036,8.8598e-05,0.0026451,0.0015894,p0458
1.1323,3.4205e-05,0.0017104,0.0023162,p0459
1.1402,2.3429e-05,0.0013816,0.0017841,p0460
1.1052,9.9354e-05,0.0027915,0.0029862,p0461
1.0347,3.909e-05,0.0024621,0.0027869,p0462
1.0942,7.1936e-05,0.001875,0.0016777,p0463
1.0341,4.2777e-05,0.0028263,0.0015552,p0464
1.0444,3.9629e-05,0.0018824,0.0021174,p0465
0.89412,5.5257e-05,0.0012217,0.0024587,p0466
0.83588,9.7439e-05,0.0011461,0.002279,p0467
0.8163,5.6721e-05,0.0022887,0.0014057,p0468
0.96706,5.1391e-05,0.0022496,0.0027547,p0469
0.92026,7.6019e-05,0.0011406,0.001573,p0470
1.0085,1.4384e-05,0.0016858,0.0021233,p0471
0.84275,7.9528e-05,0.0016306,0.0021338,p0472
0.9027,3.322e-05,0.0010871,0.0010156,p0473
0.91988,9.1879e-05,0.0014843,0.0012047,p0474
0.92281,8.1026e-06,0.0027281,0.0019039,p0475
0.92815,1.0292e-06,0.001593,0.002733,p0476
1.0996,9.833e-05,0.0021243,0.0021943,p0477
1.1428,6.6518e-05,0.0022333,0.0026951,p0478
0.93192,6.3244e-05,0.0013351,0.0020267,p0479
1.0308,8.2952e-05,0.0014135,0.0023755,p0480
0.96041,4.6685e-05,0.001435,0.0029536,p0481
1.0862,8.1737e-05,0.0019853,0.0024341,p0482
1.1222,2.688e-05,0.0019209,0.0013417,p0483
1.1336,6.3727e-05,0.0013035,0.0023984,p0484
1.0531,6.6855e-05,0.001736,0.002059,p0485
1.1411,6.5769e-05,0.0018775,0.0023572,p0486
