wind_speed,mixing/coef_mix_hyp,meteorology/ch,meteorology/ce,par_id
0.80806,1.361e-05,0.0029224,0.0020107,p0338
1.0735,2.4152e-05,0.0025348,0.0015768,p0339
1.1818,3.2237e-05,0.0011372,0.0012111,p0340
1.1688,5.8574e-05,0.0024468,0.001679,p0341
1.0605,5.8189e-06,0.0023574,0.0012057,p0342
1.0996,8.5654e-05,0.0024654,0.0023976,p0343
0.97929,3.7361e-05,0.0026717,0.0029874,p0344
1.0681,1.7712e-05,0.0026956,0.0022242,p0345
0.8199,2.584e-05,0.0010776,0.0012687,p0346
1.1787,9.8033e-05,0.0011263,0.0029235,p0347
0.93859,8.01e-05,0.0012336,0.0021142,p0348
0.8103,3.2524e-07,0.0012769,0.0021421,p0349
0.99992,9.8421e-05,0.0022492,0.0025608,p0350
1.1896,6.6878e-05,0.0016725,0.0014207,p0351
0.97448,2.157e-05,0.0014422,0.0022194,p0352
1.0485,9.0672e-05,0.0017404,0.0028608,p0353
1.0667,9.4103e-05,0.001096,0.002198,p0354
1.1733,8.0398e-05,0.0014601,0.001501,p0355
0.95466,2.2289e-05,0.0025652,0.0010968,p0356
1.0202,8.291e-06,0.002133,0.0012586,p0357
0.91149,6.0695e-06,0.0023972,0.0017186,p0358
1.0785,7.717e-07,0.0012119,0.0013607,p0359
0.80896,2.3452e-05,0.0012625,0.0017054,p0360
1.1468,5.808e-05,0.0019029,0.0019727,p0361
0.88184,2.7987e-06,0.0013082,0.0015536,p0362
0.84381,3.4364e-05,0.0013912,0.0019568,p0363
0.85929,3.9319e-05,0.0015542,0.0018879,p0364
1.0771,7.319e-05,0.0029993,0.0019913,p0365
0.8049,7.417e-05,0.002587,0.0024841,p0366
0.80315,5.2538e-05,0.0017637,0.0016524,p0367
1.0431,5.541e-05,0.0014949,0.0018555,p0368
1.1182,5.4605e-05,0.0017896,0.0012148,p0369
1.1975,8.737e-05,0.0026423,0.0025939,p0370
1.0181,1.1869e-05,0.0022882,0.0013018,p0371
1.1148,2.4904e-05,0.0024765,0.001728,p0372
0.84006,9.1021e-05,0.0025468,0.0020334,p0373
0.94972,8.5503e-05,0.0014132,0.0026119,p0374
0.85199,8.3879e-05,0.0026883,0.0011,p0375
1.0058,2.097e-05,0.0016375,0.002531,p0376
0.86342,5.9714e-05,0.0012944,0.0020202,p0377
0.85732,8.0781e-05,0.0013222,0.0020965,p0378
1.1245,4.3373e-05,0.0028954,0.0012835,p0379
1.1489,4.0416e-05,0.0027809,0.0028782,p0380
1.1058,1.9634e-05,0.0029789,0.0017153,p0381
0.86603,1.547e-05,0.0012369,0.0018438,p0382
1.1169,4.012e-05,0.0029345,0.0015498,p0383
0.86299,8.9544e-05,0.0022594,0.0017419,p0384
0.87373,7.7201e-05,0.002141,0.0014452,p0385
0.80442,1.4462e-05,0.0027028,0.0010205,p0386
0.83418,4.0897e-05,0.0016813,0.0014418,p0387
1.1102,6.7657e-05,0.0013267,0.002188,p0388
1.0002,7.3947e-05,0.0026798,0.002459,p0389
1.14,2.9426e-05,0.0016126,0.0012623,p0390
1.0022,7.3571e-05,0.0017996,0.0011183,p0391
0.92439,1.6214e-05,0.0016073,0.0018111,p0392
1.028,2.5662e-05,0.0024257,0.0013512,p0393
0.90097,7.4374e-05,0.0011072,0.0010666,p0394
0.98288,4.3261e-06,0.0027324,0.0026423,p0395
1.0095,8.4367e-05,0.001459,0.002014,p0396
0.9958,4.791e-05,0.0027642,0.0016155,p0397
1.1379,8.2133e-05,0.0015998,0.0010403,p0398
1.084,6.0309e-05,0.0014466,0.0020177,p0399
1.0236,9.045e-05,0.0011971,0.0012331,p0400
1.1847,5.4964e-05,0.0028762,0.0025878,p0401
1.0341,2.1355e-05,0.0019101,0.0026127,p0402
1.108,5.0858e-05,0.0022114,0.0028868,p0403
1.1965,4.7631e-05,0.0010257,0.0022622,p0404
0.88385,2.249e-05,0.0026257,0.0024957,p0405
1.1893,2.0741e-05,0.0012284,0.0021698,p0406
1.1449,3.4742e-05,0.0015271,0.0019144,p0407
1.1858,7.6812e-05,0.0014277,0.0021677,p0408
1.1597,7.8757e-05,0.0025596,0.0014265,p0409
0.91947,9.9518e-05,0.0023312,0.0027451,p0410
0.89786,1.0831e-06,0.0016697,0.0027791,p0411
0.97283,5.3163e-05,0.002246,0.0013938,p0412
1.1038,9.0023e-05,0.0026573,0.0016962,p0413
1.0949,3.8762e-05,0.0011524,0.0025708,p0414
1.0155,3.5321e-05,0.0018198,0.0014077,p0415
0.96266,8.4874e-05,0.0027081,0.0023757,p0416
1.1504,7.4548e-05,0.0012004,0.0013265,p0417
1.1115,2.7075e-05,0.0024086,0.0028919,p0418
1.1106,9.0892e-05,0.0028681,0.0024514,p0419
1.0721,3.0779e-05,0.001944,0.0021819,p0420
1.1045,1.2975e-05,0.0025056,0.0010067,p0421
1.1535,1.1367e-05,0.0011171,0.0027336,p0422
1.171,3.1718e-05,0.0017001,0.0023485,p0423
0.95419,4.3965e-05,0.0018027,0.0011929,p0424
0.87003,9.4797e-05,0.0010176,0.002437,p0425
0.9102,1.3752e-05,0.0017822,0.0018777,p0426
0.89548,8.6825e-05,0.002578,0.0020866,p0427
0.84948,6.1285e-05,0.0020244,0.0014019,p0428
0.94146,3.0272e-05,0.0010908,0.0023383,p0429
1.0573,7.2868e-06,0.001166,0.0028194,p0430
1.1886,6.8185e-05,0.0011625,0.0026077,p0431
1.0638,8.6139e-05,0.0026222,0.0022778,p0432
1.0099,7.7608e-05,0.0019219,0.0011448,p0433
1.0804,4.9464e-05,0.0022049,0.0019676,p0434
0.85403,4.3829e-05,0.0025893,0.0028321,p0435
1.0299,1.7556e-05,0.0018538,0.0020832,p0436
0.85005,3.653e-05,0.0024809,0.0028804,p0437
0.98871,6.6145e-05,0.0017041,0.001556,p0438
1.0314,9.8845e-05,0.0015056,0.0022652,p0439
0.93506,4.0776e-05,0.002393,0.0022964,p0440
0.8465,2.9668e-05,0.0012554,0.0028141,p0441
0.99249,2.9218e-05,0.0018887,0.0019693,p0442
1.0761,3.5097e-05,0.0023869,0.0018045,p0443
0.81435,6.4593e-05,0.0027195,0.0029657,p0444
0.83058,6.0799e-05,0.0027074,0.0011506,p0445
0.99707,7.6206e-05,0.0028396,0.0020945,p0446
0.8578,9.4558e-05,0.0022231,0.0014361,p0447
0.94648,4.7177e-05,0.0022199,0.0017693,p0448
0.98933,1.5517e-05,0.001572,0.0016515,p0449
1.0257,4.3048e-05,0.0023919,0.0011634,p0450
1.061,5.9559e-05,0.0025009,0.0028471,p0451
0.83893,6.9549e-05,0.0018403,0.001448,p0452
0.92207,6.5092e-05,0.0025427,0.0029606,p0453
1.1721,9.8615e-05,0.0015168,0.0027872,p0454
1.0585,9.4395e-05,0.0015028,0.0023804,p0455
1.0542,8.4575e-05,0.0011855,0.0010819,p0456
1.065,7.6348e-05,0.0025126,0.0017558,p0457
0.82702,9.8284e-05,0.0029547,0.0029364,p0458
1.04,9.5276e-05,0.0024171,0.0028104,p0459
1.0711,6.6004e-05,0.0027728,0.0028728,p0460
1.0162,6.4911e-05,0.0016901,0.0011714,p0461
0.94062,2.5328e-05,0.00297,0.0025761,p0462
0.97366,9.245e-05,0.0017756,0.0028657,p0463
1.092,9.7767e-05,0.0029607,0.0013112,p0464
1.0567,1.8732e-05,0.0024412,0.0010446,p0465
1.1911,2.379e-05,0.002333,0.0012308,p0466
0.92932,4.0528e-05,0.0028179,0.0012424,p0467
0.89362,1.6967e-05,0.0028505,0.0021051,p0468
1.1076,7.2362e-05,0.0015697,0.002252,p0469
1.0759,2.0107e-06,0.0029433,0.0013342,p0470
1.1866,9.5944e-05,0.0015613,0.0029497,p0471
1.0472,4.4087e-05,0.0026089,0.0018706,p0472
1.1277,6.788e-05,0.0028259,0.0011801,p0473
0.9573,4.2147e-05,0.0022355,0.002969,p0474
0.89734,6.1976e-05,0.0015466,0.002302,p0475
1.1799,2.9896e-05,0.0017479,0.0016381,p0476
1.0379,5.1911e-05,0.0025691,0.0027144,p0477
1.152,3.9106e-05,0.0013469,0.0025464,p0478
0.90519,1.2761e-05,0.0023262,0.0023473,p0479
0.8272,3.5742e-05,0.0022799,0.0012239,p0480
0.95986,6.7425e-05,0.0028347,0.0013471,p0481
1.1997,6.5768e-07,0.0021903,0.0014133,p0482
1.125,5.3354e-05,0.0027872,0.0024141,p0483
0.95651,2.7764e-05,0.0027929,0.0016011,p0484
1.135,8.191e-05,0.0024315,0.0014991,p0485
0.96479,6.8522e-05,0.0010447,0.001795,p0486
