wind_speed,swr,mixing/coef_mix_hyp,light/Kw,par_id
1.185,1.1408,3.072e-05,0.52331,p0222
1.0594,1.0617,2.997e-05,0.46621,p0223
1.0774,0.96461,8.6175e-05,0.68984,p0224
1.1077,1.0664,5.9499e-05,0.5166,p0225
0.95235,0.8801,6.9621e-05,0.54288,p0226
1.1198,0.92758,7.5137e-05,0.35324,p0227
0.90502,0.81416,8.9999e-05,0.76407,p0228
0.96758,0.98845,1.6175e-05,0.37618,p0229
1.1352,0.85272,8.9021e-05,0.52026,p0230
1.1766,0.88483,3.6968e-05,0.30821,p0231
1.0422,1.0994,6.1542e-05,0.39302,p0232
1.0951,0.96713,3.5509e-06,0.47283,p0233
1.1311,0.83487,2.8771e-05,0.52745,p0234
1.0224,0.9529,7.7756e-05,0.49931,p0235
0.85447,0.84954,2.8625e-05,0.73422,p0236
0.85689,0.80775,8.7194e-05,0.60556,p0237
0.8107,1.0946,4.8303e-05,0.46059,p0238
1.176,0.88443,5.7289e-05,0.31133,p0239
1.1149,1.105,5.9819e-05,0.34307,p0240
1.0265,0.91277,5.5271e-05,0.59273,p0241
0.86919,0.99034,9.0967e-05,0.64231,p0242
1.0938,0.86428,2.9382e-05,0.55693,p0243
0.81019,0.82658,8.6912e-05,0.32443,p0244
1.1593,1.0184,4.5076e-05,0.31627,p0245
0.98925,1.1298,1.9598e-05,0.53267,p0246
1.051,0.89342,5.1681e-05,0.7492,p0247
1.1577,0.86876,4.2473e-05,0.38903,p0248
1.0078,0.97252,4.1781e-05,0.40331,p0249
1.0535,0.86883,6.24e-07,0.61736,p0250
1.1338,1.044,5.9181e-05,0.26064,p0251
1.187,0.98999,7.9278e-05,0.40715,p0252
1.0634,0.99102,6.3785e-05,0.77895,p0253
0.92149,1.05,8.101e-05,0.5468,p0254
0.87141,1.0643,8.2105e-06,0.79782,p0255
1.1279,1.0954,6.9029e-05,0.78931,p0256
0.85343,1.1434,7.0798e-05,0.36187,p0257
0.97989,1.1121,1.4746e-05,0.42168,p0258
1.0736,1.1253,3.8941e-05,0.7089,p0259
0.99593,1.042,3.7536e-05,0.43912,p0260
1.1451,1.1743,8.2296e-05,0.77998,p0261
1.1962,0.96997,2.4851e-05,0.78114,p0262
1.1142,0.82028,6.4035e-05,0.35202,p0263
0.91573,1.0196,8.9696e-05,0.71644,p0264
1.1115,0.91326,3.8585e-05,0.41375,p0265
0.93544,1.0493,2.7325e-06,0.32909,p0266
0.91519,1.1665,4.9703e-05,0.29485,p0267
1.0617,0.83971,2.9846e-05,0.58616,p0268
0.96153,1.1328,2.5453e-06,0.51306,p0269
0.95553,0.9793,2.6884e-05,0.35795,p0270
0.82284,0.82334,7.7133e-05,0.59049,p0271
1.1405,0.86005,3.9215e-05,0.38708,p0272
0.93141,0.84754,2.3098e-05,0.58248,p0273
0.89394,0.96537,8.3008e-05,0.61696,p0274
1.1872,0.93714,2.7187e-05,0.72142,p0275
1.1194,0.85026,6.1102e-05,0.66107,p0276
0.95379,1.0979,7.3856e-05,0.46153,p0277
0.85725,1.1732,2.1057e-05,0.70224,p0278
0.82849,1.0343,9.398e-05,0.46314,p0279
0.96432,0.84386,6.2938e-05,0.63283,p0280
0.97164,1.0222,9.2851e-05,0.63937,p0281
1.1597,1.1644,5.7557e-05,0.49119,p0282
1.0607,1.1275,1.2837e-05,0.68928,p0283
1.1667,1.1271,5.4652e-05,0.58284,p0284
1.1891,0.83365,4.4394e-05,0.29625,p0285
1.086,0.92371,5.7943e-05,0.2132,p0286
1.1342,0.96232,4.2761e-05,0.772,p0287
0.95847,0.88641,4.9184e-05,0.30156,p0288
0.88484,0.9496,3.2419e-05,0.51873,p0289
1.1364,0.8718,3.8435e-05,0.76342,p0290
1.0213,0.92074,2.4538e-05,0.3436,p0291
0.92929,1.1329,2.4802e-06,0.644,p0292
0.90938,0.927,6.0499e-05,0.37822,p0293
1.0776,1.1429,3.1362e-05,0.55219,p0294
0.81708,0.95278,2.2742e-05,0.67398,p0295
0.86027,1.0497,1.1487e-05,0.70733,p0296
0.82171,1.0368,3.7378e-05,0.62542,p0297
0.91842,0.97337,4.36e-05,0.59382,p0298
0.98538,0.9829,9.3724e-06,0.5006,p0299
0.91959,0.8882,2.0784e-06,0.20743,p0300
1.0466,0.93627,8.3486e-05,0.41135,p0301
1.1437,0.93064,8.4402e-05,0.37283,p0302
0.94369,1.0462,1.7931e-05,0.65095,p0303
1.1868,0.95117,8.0663e-05,0.64944,p0304
1.1036,1.113,3.7628e-05,0.20019,p0305
0.9067,0.82966,6.9106e-05,0.47633,p0306
1.0353,1.0302,5.9087e-05,0.26135,p0307
1.1989,1.0942,8.1502e-05,0.3135,p0308
0.89903,1.1686,9.8121e-05,0.74033,p0309
1.0196,0.87412,6.0733e-05,0.70039,p0310
0.82565,0.92826,7.9076e-05,0.40797,p0311
0.89682,0.93857,5.0917e-06,0.66686,p0312
0.8452,1.0671,8.2129e-05,0.29577,p0313
1.1132,0.8855,2.5183e-05,0.56114,p0314
1.0021,0.94576,5.8921e-05,0.46162,p0315
1.119,1.1457,7.7311e-05,0.30331,p0316
1.0142,0.84479,6.6176e-05,0.73521,p0317
1.0797,0.80509,4.9509e-05,0.32521,p0318
0.87073,0.89601,4.985e-05,0.58744,p0319
1.0232,0.90084,3.4576e-05,0.58675,p0320
1.0278,0.81084,3.3502e-05,0.69236,p0321
1.0873,1.0682,8.3995e-05,0.20353,p0322
0.889,1.166,4.0133e-05,0.69128,p0323
0.80724,1.1217,2.4933e-05,0.39577,p0324
0.83354,1.1126,1.7489e-05,0.55605,p0325
1.1728,0.98167,2.0726e-05,0.28305,p0326
0.89786,1.1716,7.6543e-05,0.7138,p0327
0.94561,0.82281,7.5516e-05,0.49227,p0328
1.1791,1.1256,8.7928e-05,0.4377,p0329
0.89677,1.0169,2.7047e-05,0.75542,p0330
0.83851,0.95398,1.6772e-05,0.20159,p0331
0.88591,1.1794,4.3766e-06,0.48586,p0332
0.87688,0.91702,8.9206e-05,0.69888,p0333
1.1586,1.0827,4.7519e-05,0.52665,p0334
1.0979,0.84071,5.3285e-05,0.31282,p0335
1.0665,1.1032,1.1559e-05,0.42435,p0336
0.92193,1.0821,9.2536e-05,0.62952,p0337
0.86706,1.0157,7.9451e-05,0.49321,p0338
0.98865,1.0137,9.8712e-06,0.33395,p0339
0.8829,1.1476,2.2286e-05,0.42254,p0340
1.1856,1.0829,3.7919e-05,0.53139,p0341
0.96892,1.1139,8.841e-05,0.4549,p0342
0.87949,1.1738,9.2765e-05,0.75387,p0343
0.98469,1.0253,1.0055e-05,0.41064,p0344
0.86491,0.88406,2.4065e-05,0.50765,p0345
0.80718,1.0078,4.4153e-05,0.36888,p0346
0.97584,0.94694,6.5973e-05,0.29212,p0347
1.1952,1.1977,5.5541e-05,0.30863,p0348
1.1706,0.98204,4.9338e-06,0.42545,p0349
0.97483,1.1672,8.587e-05,0.44133,p0350
1.0293,1.1351,4.6574e-05,0.50329,p0351
1.041,0.94209,5.2946e-05,0.28095,p0352
1.0458,0.81763,6.945e-05,0.22867,p0353
1.0877,0.98657,3.2856e-05,0.24052,p0354
0.95751,0.81302,4.8783e-05,0.62881,p0355
1.1041,0.84136,7.9808e-05,0.20886,p0356
0.92602,1.1609,2.0002e-05,0.47413,p0357
0.88133,1.1812,5.116e-05,0.73517,p0358
1.1235,1.0491,3.4405e-05,0.59336,p0359
0.96706,0.88289,7.3427e-05,0.7535,p0360
1.0564,0.93137,5.4483e-05,0.22087,p0361
1.1161,1.1019,8.9262e-05,0.56381,p0362
0.80176,0.9425,6.8266e-05,0.68894,p0363
1.1031,1.0676,6.5672e-05,0.49167,p0364
0.80499,0.86188,6.7313e-06,0.48727,p0365
0.98488,0.95667,1.8601e-06,0.59861,p0366
1.1344,1.0165,8.2348e-05,0.34804,p0367
1.1202,1.0935,9.5823e-05,0.70342,p0368
1.0982,1.1096,6.6916e-05,0.22948,p0369
0.97077,1.0406,7.7135e-06,0.27491,p0370
1.1834,0.92766,9.0039e-05,0.34119,p0371
0.81334,0.9036,6.846e-05,0.23881,p0372
0.87339,0.84879,1.5275e-05,0.76001,p0373
1.0921,0.83162,6.3887e-05,0.7795,p0374
0.83463,0.98354,3.9962e-05,0.7408,p0375
1.1219,0.9031,7.1264e-05,0.51335,p0376
0.9609,0.83602,7.3936e-05,0.35502,p0377
0.94856,1.0574,9.5516e-06,0.44913,p0378
1.0481,1.0219,1.8941e-05,0.41218,p0379
1.0087,0.95817,7.0196e-05,0.24976,p0380
1.0094,1.0614,9.8662e-05,0.63385,p0381
0.93674,1.0938,1.4312e-05,0.22564,p0382
1.0565,0.80889,7.5227e-05,0.58036,p0383
1.1581,0.82079,7.152e-05,0.25173,p0384
1.0418,0.9595,6.583e-05,0.71428,p0385
1.1615,0.95046,8.7925e-06,0.65414,p0386
1.0802,0.93428,1.1284e-05,0.6782,p0387
1.1118,1.0897,4.4789e-05,0.24329,p0388
1.1256,0.82956,2.2536e-05,0.57066,p0389
0.92286,0.98749,1.0561e-06,0.58415,p0390
0.87604,1.0606,4.9914e-05,0.46553,p0391
1.1158,1.0886,4.0009e-06,0.31903,p0392
0.96052,1.1176,4.6898e-05,0.43096,p0393
1.1732,1.1249,8.2622e-05,0.40527,p0394
1.0601,0.99719,4.4217e-05,0.52527,p0395
1.1027,1.0425,7.9656e-05,0.21078,p0396
0.85656,1.1493,6.0555e-05,0.3061,p0397
0.83494,1.1068,2.8522e-05,0.30208,p0398
1.0028,1.0071,1.8333e-05,0.77111,p0399
1.1718,1.012,5.8074e-05,0.56518,p0400
1.0447,0.9118,9.0625e-06,0.26541,p0401
1.0128,0.96593,8.3901e-05,0.76108,p0402
0.96309,0.81805,5.3108e-05,0.48487,p0403
1.0583,0.95888,3.5027e-05,0.62051,p0404
0.98432,1.1962,6.7103e-05,0.27433,p0405
1.1281,1.1654,8.9552e-06,0.62518,p0406
1.1631,0.80224,1.0109e-05,0.79508,p0407
0.82471,0.91039,3.554e-05,0.5094,p0408
1.1007,0.81324,5.4111e-05,0.47829,p0409
0.89302,1.0667,7.6148e-05,0.33318,p0410
0.80924,0.88054,5.5177e-05,0.37192,p0411
1.0785,1.139,1.9521e-05,0.6837,p0412
0.87996,1.1154,5.2076e-05,0.30037,p0413
0.91974,1.0082,9.9733e-05,0.55356,p0414
0.9448,0.84635,3.4529e-05,0.37649,p0415
1.0817,1.0626,5.2711e-05,0.7335,p0416
0.80288,1.15,7.3725e-05,0.60497,p0417
1.0687,1.081,8.9873e-05,0.22213,p0418
0.85583,0.96789,3.2919e-06,0.47128,p0419
1.1882,0.91466,9.6177e-05,0.64798,p0420
0.91667,0.94094,2.2911e-05,0.47083,p0421
0.97789,0.86928,8.5476e-06,0.2483,p0422
1.0443,0.82545,7.7914e-05,0.57955,p0423
1.0693,1.1221,9.7794e-05,0.25973,p0424
0.88399,1.1878,8.0483e-05,0.38753,p0425
0.97742,0.97649,7.8019e-05,0.64157,p0426
0.97356,1.1101,5.6269e-05,0.497,p0427
0.96451,0.87342,1.8435e-05,0.36456,p0428
1.004,0.97732,5.4025e-05,0.68011,p0429
0.97675,1.0675,3.6311e-05,0.59545,p0430
1.1824,1.0689,1.2435e-05,0.37974,p0431
1.0018,1.1231,4.4297e-05,0.79943,p0432
1.1428,0.94634,5.1909e-05,0.44385,p0433
1.0415,0.81742,7.7515e-05,0.40376,p0434
1.1523,0.80313,4.5951e-05,0.61222,p0435
0.85543,0.95015,4.3431e-05,0.77597,p0436
0.96509,0.86835,9.227e-05,0.40421,p0437
1.1205,0.84497,2.6676e-05,0.70569,p0438
1.0947,0.85873,6.4826e-05,0.66242,p0439
0.84173,1.1895,7.192e-05,0.53646,p0440
1.1087,1.0746,8.5163e-05,0.52187,p0441
0.94602,0.95727,5.6141e-05,0.60182,p0442
1.1137,0.9798,5.5039e-05,0.73215,p0443
1.0599,0.80467,2.7446e-05,0.46873,p0444
1.1211,0.96806,6.0384e-05,0.48755,p0445
1.0553,1.0155,7.9937e-05,0.39,p0446
1.1998,1.0417,9.9893e-05,0.5968,p0447
0.89178,0.87242,5.8688e-05,0.7428,p0448
1.1959,1.1905,2.3313e-05,0.22391,p0449
1.0324,1.1566,3.4533e-06,0.71892,p0450
0.94921,1.0753,2.0397e-05,0.24676,p0451
1.1478,1.0952,1.314e-05,0.54359,p0452
1.0318,0.83543,5.7869e-06,0.69272,p0453
1.1516,0.82701,3.8813e-05,0.35113,p0454
0.84328,1.004,6.8428e-05,0.73088,p0455
1.0906,1.1678,4.7223e-05,0.73146,p0456
1.0243,0.81973,8.7886e-05,0.32549,p0457
0.93917,0.81162,3.7317e-05,0.52118,p0458
1.1715,1.1358,5.1987e-06,0.74664,p0459
1.0513,1.064,9.356e-05,0.57871,p0460
1.0689,1.1573,2.0235e-05,0.74336,p0461
1.0184,0.82883,3.1877e-05,0.48861,p0462
1.1591,0.97034,2.1321e-05,0.72774,p0463
0.99674,1.037,9.2729e-06,0.67245,p0464
0.81725,1.0522,6.3166e-05,0.38236,p0465
0.89462,1.164,6.751e-05,0.71996,p0466
0.9627,1.0656,6.3639e-05,0.66607,p0467
0.99342,1.117,2.7766e-05,0.23088,p0468
0.92396,0.91127,4.8908e-05,0.43715,p0469
1.0104,1.1816,8.1247e-05,0.36981,p0470
0.97363,0.88263,2.5034e-05,0.72448,p0471
0.97709,1.1606,9.9914e-05,0.7917,p0472
1.11,0.9545,4.7724e-06,0.68542,p0473
1.1976,1.0051,9.7038e-05,0.23719,p0474
0.89747,0.97909,6.8619e-05,0.47576,p0475
1.0381,1.1921,3.5769e-05,0.64163,p0476
1.0994,1.1168,5.368e-05,0.36305,p0477
1.1545,0.90058,4.8099e-05,0.6561,p0478
0.8887,0.96616,2.8215e-05,0.22015,p0479
1.0756,1.0894,3.0438e-05,0.23384,p0480
0.93972,0.80552,6.9468e-06,0.25891,p0481
1.0302,1.0926,5.0647e-05,0.42315,p0482
1.113,0.82273,1.3806e-05,0.51085,p0483
1.0861,0.8428,3.9261e-05,0.67729,p0484
0.97133,1.0982,2.7502e-05,0.78814,p0485
1.1686,0.877,7.5019e-05,0.62469,p0486
0.82505,0.81595,4.3537e-05,0.64632,p0487
1.1328,1.1083,4.6144e-05,0.57774,p0488
0.81178,0.86718,3.2472e-05,0.69614,p0489
0.91444,0.93799,4.5365e-05,0.21136,p0490
1.1169,0.83479,5.2228e-05,0.54663,p0491
0.85398,1.0538,7.584e-05,0.59477,p0492
0.98606,0.84011,4.0194e-05,0.22771,p0493
0.92112,0.99539,8.6963e-05,0.29139,p0494
0.90857,0.89971,7.477e-05,0.61569,p0495
1.1103,0.98433,9.7848e-05,0.50297,p0496
0.99381,0.94771,5.8949e-05,0.33935,p0497
0.99899,0.80356,7.6447e-05,0.63552,p0498
1.1091,1.0305,7.0397e-05,0.52994,p0499
1.157,0.8309,8.0247e-05,0.40487,p0500
0.94044,0.98908,9.0386e-05,0.44311,p0501
0.88816,0.89847,1.13e-05,0.73249,p0502
1.0486,1.0474,4.1668e-05,0.61495,p0503
1.0099,1.0349,5.9214e-06,0.36419,p0504
1.18,0.88386,9.1634e-05,0.55542,p0505
0.89026,1.0466,3.4055e-05,0.66771,p0506
0.96017,0.95965,6.1514e-05,0.24584,p0507
0.88329,1.1387,2.088e-05,0.79861,p0508
0.87874,0.80593,8.0388e-05,0.30136,p0509
0.85841,0.94341,9.3796e-05,0.55793,p0510
0.9044,1.1226,4.4984e-05,0.3925,p0511
1.1447,1.1761,4.2672e-05,0.33481,p0512
1.0216,0.86498,3.1141e-05,0.75833,p0513
1.0253,1.1956,6.4828e-06,0.21735,p0514
0.84827,0.85213,3.144e-05,0.62972,p0515
0.97467,0.97856,5.6265e-06,0.45651,p0516
0.86821,0.86614,6.0821e-05,0.70065,p0517
0.96568,0.8937,2.3481e-05,0.67912,p0518
0.82278,1.13,8.9512e-05,0.70184,p0519
0.8279,0.88976,4.272e-07,0.79544,p0520
