wind_speed,mixing/coef_mix_hyp,meteorology/ch,meteorology/ce,par_id
1.1911,8.6695e-05,0.0013231,0.0020711,p0040
1.1917,4.905e-05,0.0028037,0.0014934,p0041
0.95742,4.2669e-05,0.002942,0.0012527,p0042
0.90569,8.9738e-05,0.0022919,0.0020845,p0043
1.1509,7.3963e-05,0.0012266,0.0019645,p0044
0.80539,9.2022e-05,0.0025553,0.0012918,p0045
0.85442,8.8089e-05,0.0016261,0.0028208,p0046
0.94347,3.0182e-05,0.0016746,0.0024058,p0047
1.0805,7.3128e-05,0.0013037,0.0015799,p0048
1.0757,1.8824e-05,0.002457,0.0026298,p0049
0.81304,6.0949e-05,0.0018744,0.0018002,p0050
0.93971,6.649e-05,0.0019494,0.0023805,p0051
1.1237,4.3896e-06,0.0023559,0.0010845,p0052
0.84042,6.259e-05,0.0026055,0.0013137,p0053
1.1299,8.8637e-05,0.0018616,0.0015473,p0054
0.99332,2.8499e-05,0.0012376,0.0015274,p0055
0.89797,5.0263e-05,0.0027309,0.0015347,p0056
0.96138,8.2233e-05,0.0016336,0.0015072,p0057
0.91823,5.5142e-05,0.0013865,0.0012464,p0058
0.92979,8.7e-05,0.0023916,0.001712,p0059
0.99881,1.8997e-05,0.0014073,0.0017427,p0060
0.94158,4.3197e-05,0.0021653,0.0027581,p0061
1.1933,3.6409e-05,0.0024872,0.0027898,p0062
1.103,4.5976e-05,0.0010126,0.002393,p0063
0.88976,3.0794e-05,0.0022497,0.0011716,p0064
0.98983,1.2362e-05,0.00163,0.0025147,p0065
1.1937,7.5966e-05,0.0023161,0.0026169,p0066
1.0262,9.2341e-05,0.0019542,0.0027947,p0067
1.1524,5.3663e-05,0.0014684,0.0019574,p0068
1.0239,3.7059e-05,0.0028514,0.0011242,p0069
1.197,7.0082e-05,0.0014009,0.0028781,p0070
0.80447,6.1804e-05,0.0024472,0.0028415,p0071
1.0778,8.8343e-05,0.0018675,0.0013326,p0072
1.1043,9.9805e-05,0.0015449,0.0010685,p0073
0.85826,6.3062e-05,0.0025648,0.001888,p0074
1.0064,3.5132e-05,0.0023607,0.0010648,p0075
1.0625,4.9752e-05,0.0014498,0.0019554,p0076
0.90762,1.8597e-06,0.0011912,0.0015917,p0077
0.87324,8.3588e-05,0.0026875,0.0012213,p0078
1.0967,1.711e-05,0.0012917,0.0029577,p0079
0.86561,9.095e-05,0.0011298,0.0016852,p0080
0.89694,8.8553e-05,0.0017995,0.0016526,p0081
1.058,3.6805e-05,0.0023779,0.0013617,p0082
0.87702,6.7134e-05,0.0015336,0.0027867,p0083
1.0828,4.1654e-05,0.0027643,0.0027538,p0084
1.1541,2.8945e-07,0.0020059,0.0024292,p0085
1.1367,2.9955e-05,0.0027559,0.0012561,p0086
1.1983,7.1949e-05,0.0018353,0.001185,p0087
1.0198,2.4585e-05,0.0019125,0.0023704,p0088
0.87536,6.0042e-05,0.0019655,0.0027699,p0089
0.90306,2.1828e-05,0.0021386,0.0016596,p0090
0.88334,5.7025e-06,0.0029076,0.0016365,p0091
0.9681,5.1773e-06,0.0012288,0.0023325,p0092
1.1409,3.2063e-05,0.0028449,0.0011018,p0093
0.82352,2.3193e-05,0.001999,0.0028341,p0094
0.95586,7.7195e-05,0.0016825,0.0026775,p0095
0.88554,1.51e-05,0.0024245,0.0018524,p0096
0.85546,9.4048e-05,0.0011185,0.0021201,p0097
1.1738,9.0566e-05,0.0021537,0.0017915,p0098
0.81909,8.0446e-05,0.0013828,0.0020957,p0099
0.88225,9.5785e-06,0.0014231,0.0010732,p0100
0.84967,9.0976e-06,0.0014815,0.0016216,p0101
1.0148,6.4851e-05,0.0020027,0.0023621,p0102
0.94739,3.7176e-05,0.0019408,0.001782,p0103
0.80076,2.3786e-06,0.0026441,0.0023379,p0104
0.89651,6.7725e-05,0.0011531,0.0011433,p0105
1.0503,9.5137e-05,0.0025937,0.0013844,p0106
1.1647,5.7669e-05,0.0023145,0.0027626,p0107
0.97438,1.5582e-05,0.0015487,0.0026121,p0108
0.97748,5.6701e-05,0.0021431,0.0029987,p0109
0.97917,3.7709e-05,0.0026362,0.0016002,p0110
0.81366,7.8239e-05,0.0021824,0.0027252,p0111
1.1288,8.0225e-05,0.0020655,0.0018079,p0112
1.0267,1.6005e-05,0.0011981,0.0026994,p0113
0.91363,2.5041e-05,0.0025195,0.0028524,p0114
0.97544,3.1441e-05,0.001979,0.0028374,p0115
1.1156,8.5623e-05,0.0029326,0.0010019,p0116
0.91594,9.2647e-05,0.0013133,0.002578,p0117
1.0646,6.2911e-05,0.0018076,0.0020269,p0118
0.94698,1.0085e-05,0.0027327,0.0022951,p0119
1.062,3.8302e-05,0.0014119,0.0017448,p0120
1.1503,3.9732e-05,0.0015318,0.0013244,p0121
1.1619,8.9412e-06,0.001909,0.0022261,p0122
0.99603,2.4682e-05,0.0019681,0.0027043,p0123
1.1311,4.1983e-05,0.001642,0.0023265,p0124
0.85665,8.4275e-05,0.0014938,0.0013195,p0125
0.97193,7.3198e-06,0.0026134,0.0027023,p0126
1.1055,9.804e-05,0.0022839,0.0023412,p0127
1.1828,2.643e-05,0.0016851,0.0017005,p0128
0.83657,8.9974e-05,0.002243,0.0029814,p0129
1.0525,8.0945e-05,0.0012426,0.0021652,p0130
1.1201,4.7152e-05,0.0012546,0.0026411,p0131
1.018,7.3565e-05,0.0019193,0.0010957,p0132
1.1733,5.5712e-05,0.002678,0.0019322,p0133
1.0361,9.4322e-05,0.0014271,0.0018974,p0134
0.86778,3.5619e-05,0.0024604,0.0029039,p0135
1.0355,7.0505e-05,0.0019385,0.0028605,p0136
0.80927,9.1696e-05,0.0025492,0.0018138,p0137
1.0715,7.486e-05,0.0014144,0.0013308,p0138
1.1214,8.7131e-05,0.0013375,0.0023539,p0139
1.1922,5.0405e-06,0.0017717,0.0025382,p0140
1.0985,9.9466e-05,0.0024429,0.0025581,p0141
0.90931,5.5903e-05,0.0018419,0.0021588,p0142
1.0599,2.5846e-05,0.0019246,0.0024763,p0143
1.0463,2.1117e-05,0.0028545,0.0013692,p0144
0.92946,7.2107e-05,0.0028237,0.0017639,p0145
1.1071,5.5408e-05,0.0029635,0.0018485,p0146
0.94571,5.9794e-05,0.0015177,0.0026823,p0147
0.86146,7.8494e-06,0.0029993,0.0016692,p0148
0.86424,4.6734e-06,0.0027971,0.0018909,p0149
0.82162,2.89e-05,0.0017727,0.0019258,p0150
0.8378,8.584e-05,0.001859,0.0029491,p0151
1.0379,4.812e-05,0.0014895,0.0029661,p0152
0.81005,6.5706e-06,0.001161,0.0012602,p0153
0.92864,7.747e-05,0.0012169,0.0012497,p0154
0.89523,1.1666e-05,0.0021874,0.002309,p0155
0.82658,4.0808e-06,0.0022793,0.0011544,p0156
0.88099,6.9261e-05,0.001505,0.0027963,p0157
1.0408,3.4366e-05,0.0015687,0.0017946,p0158
1.0635,1.6636e-05,0.0024308,0.0028576,p0159
0.86984,6.4514e-05,0.001516,0.0025748,p0160
0.94404,9.5249e-05,0.0015877,0.0021165,p0161
0.82465,5.1126e-05,0.0010244,0.0020121,p0162
0.87254,1.0539e-05,0.0027626,0.0024,p0163
1.181,8.3838e-05,0.0022019,0.0014913,p0164
0.83962,5.0487e-05,0.0029192,0.0027212,p0165
1.1183,4.5602e-05,0.0010782,0.0018832,p0166
0.97502,2.7079e-05,0.002476,0.0014686,p0167
0.95372,1.4663e-05,0.0024207,0.002645,p0168
1.0999,6.2105e-05,0.0024369,0.0013758,p0169
1.1869,5.3142e-05,0.0016491,0.0025209,p0170
1.0711,5.9972e-05,0.0017406,0.0027437,p0171
0.99418,3.5973e-05,0.0026245,0.0021954,p0172
0.84294,1.702e-05,0.0013732,0.0010823,p0173
1.0314,3.1214e-05,0.0012703,0.0014664,p0174
1.1528,6.8468e-05,0.0023717,0.0017129,p0175
0.93481,9.4138e-06,0.0019073,0.0029471,p0176
0.8174,6.8817e-05,0.0023721,0.0014311,p0177
1.0959,3.3515e-05,0.0014558,0.0012695,p0178
0.83704,4.9331e-05,0.0017476,0.0028975,p0179
1.0119,9.2817e-05,0.0025348,0.0025403,p0180
1.1167,6.9616e-05,0.0028164,0.0020763,p0181
1.012,2.3704e-05,0.0028283,0.0018635,p0182
1.1267,5.8098e-05,0.0024321,0.0011455,p0183
1.068,6.5942e-05,0.002659,0.0015403,p0184
1.0009,2.8765e-05,0.0011748,0.0021503,p0185
0.8682,5.6242e-05,0.0020542,0.0013093,p0186
1.0298,9.6587e-05,0.0010221,0.0016621,p0187
1.0277,8.4717e-05,0.0018292,0.0029297,p0188
1.1578,1.0199e-05,0.0027163,0.002054,p0189
0.88039,8.5178e-05,0.0021204,0.0022791,p0190
1.0874,3.6489e-05,0.0022704,0.0025539,p0191
0.99815,3.4839e-07,0.0025045,0.0016962,p0192
1.1772,3.3317e-05,0.0029706,0.0014154,p0193
1.0437,1.3173e-05,0.001576,0.0011063,p0194
0.81635,8.38e-05,0.0021715,0.0022529,p0195
1.0771,3.0886e-05,0.0027155,0.001411,p0196
0.84623,7.116e-05,0.0020348,0.0022568,p0197
1.0038,9.443e-05,0.0019805,0.0012072,p0198
0.8156,1.942e-05,0.0019305,0.0018583,p0199
1.1854,6.5048e-05,0.0016098,0.001497,p0200
1.1132,6.9962e-05,0.0018131,0.0020883,p0201
1.021,4.6709e-05,0.0010193,0.0022632,p0202
1.0187,8.5256e-05,0.0012029,0.0010916,p0203
1.1037,1.2564e-05,0.0025237,0.0012009,p0204
1.037,5.2829e-05,0.0011056,0.002874,p0205
1.0156,3.0325e-06,0.001856,0.0024613,p0206
0.98352,2.6131e-05,0.002482,0.0019729,p0207
1.0558,8.5832e-07,0.0018825,0.0013227,p0208
1.1887,5.1628e-05,0.0011396,0.0011785,p0209
0.89364,3.0398e-05,0.0026483,0.0029894,p0210
0.80735,7.1053e-06,0.0019754,0.0011943,p0211
0.85324,5.9452e-05,0.0010486,0.0026324,p0212
1.101,3.9925e-05,0.0017905,0.0023212,p0213
1.0853,7.7346e-05,0.00288,0.002367,p0214
1.1946,8.28e-05,0.0010744,0.0021908,p0215
0.9877,9.0091e-05,0.0018858,0.0023573,p0216
0.99226,5.6295e-05,0.0026937,0.0010394,p0217
1.0443,4.0207e-05,0.0017131,0.0010182,p0218
0.94506,8.4565e-05,0.0023113,0.0029621,p0219
1.17,4.6336e-05,0.0026686,0.0025868,p0220
0.85423,7.9813e-05,0.0017569,0.0026073,p0221
1.1669,2.2842e-06,0.0024153,0.0022717,p0222
0.93377,4.4929e-05,0.0014625,0.002546,p0223
0.86905,2.0369e-05,0.0025813,0.0022723,p0224
0.86302,6.1394e-06,0.0011696,0.0014168,p0225
1.0098,7.6791e-05,0.0028875,0.0019456,p0226
1.0448,6.8371e-05,0.0024011,0.0016069,p0227
0.99599,5.5042e-05,0.0010656,0.0012093,p0228
1.0976,5.8545e-05,0.0021299,0.0016814,p0229
1.1354,8.9042e-05,0.0028772,0.00113,p0230
0.86175,8.4213e-05,0.0029593,0.0013439,p0231
0.90481,3.7455e-05,0.0014387,0.0028292,p0232
1.0574,3.404e-05,0.0016455,0.0021016,p0233
1.0017,9.1927e-05,0.0026102,0.0017777,p0234
0.90423,2.1971e-05,0.0025743,0.0019055,p0235
0.87047,2.0794e-05,0.0026641,0.0021119,p0236
0.859,2.5616e-05,0.0016987,0.002973,p0237
0.83466,7.8106e-05,0.0011819,0.0021259,p0238
1.0697,3.1829e-05,0.0022848,0.0025324,p0239
1.1657,6.3713e-05,0.0019861,0.0028262,p0240
0.82819,3.5285e-05,0.001376,0.0015118,p0241
0.82606,4.7747e-05,0.0025083,0.0016649,p0242
0.85176,2.9733e-05,0.0018889,0.0025827,p0243
0.94829,2.2821e-05,0.0024713,0.0020519,p0244
1.1322,8.8899e-05,0.0015275,0.0024692,p0245
1.1722,8.7356e-05,0.0026884,0.0019817,p0246
0.91876,6.7941e-06,0.002231,0.0019683,p0247
0.95211,4.3744e-05,0.0024495,0.0019946,p0248
1.0059,5.9289e-05,0.0026039,0.0011207,p0249
1.117,9.6234e-05,0.0013588,0.0017244,p0250
1.1705,9.913e-05,0.0023992,0.0012401,p0251
1.0907,9.7902e-05,0.0010325,0.001866,p0252
0.81125,4.7432e-05,0.0013506,0.0022063,p0253
0.87422,7.6543e-05,0.0015221,0.0012733,p0254
1.0322,4.7007e-06,0.0012156,0.0028815,p0255
1.1395,7.2759e-05,0.0018087,0.0027515,p0256
1.1493,5.9032e-06,0.0018775,0.0012259,p0257
1.1404,3.1586e-06,0.0020595,0.0019189,p0258
1.1562,4.5667e-05,0.0011787,0.0025308,p0259
1.1075,6.7344e-05,0.0016398,0.0017393,p0260
0.96397,2.1416e-05,0.0011001,0.0020334,p0261
1.0163,1.4773e-05,0.0017388,0.0011397,p0262
0.82525,7.2512e-05,0.0022252,0.0027159,p0263
1.1249,6.3541e-05,0.0022553,0.0014447,p0264
0.92407,2.0248e-06,0.002929,0.0029229,p0265
1.0608,2.6432e-06,0.0015597,0.0029379,p0266
0.81205,9.4827e-05,0.0013674,0.0021605,p0267
1.0861,9.389e-05,0.0026831,0.0026091,p0268
0.99063,4.1206e-05,0.0015935,0.0015857,p0269
0.97629,7.1803e-05,0.0017762,0.0029056,p0270
0.81809,4.4277e-05,0.0028243,0.0014551,p0271
0.84508,7.4692e-05,0.0012879,0.0026747,p0272
0.82085,7.5564e-05,0.0027735,0.0013524,p0273
0.91142,4.0768e-05,0.0010061,0.0018226,p0274
1.1123,1.3525e-05,0.00215,0.0020998,p0275
1.1472,8.1728e-05,0.002126,0.0029408,p0276
1.1984,7.6224e-05,0.0016667,0.0026003,p0277
0.93341,5.762e-05,0.0025016,0.0020093,p0278
0.92732,7.6781e-06,0.0015545,0.0027296,p0279
1.1845,9.3509e-05,0.0024177,0.0015662,p0280
0.8033,5.085e-05,0.0010475,0.0012998,p0281
1.0786,4.753e-05,0.0010801,0.002482,p0282
0.98434,2.2626e-05,0.0027033,0.0016759,p0283
0.81981,2.7626e-05,0.0015638,0.0021541,p0284
1.052,4.5447e-05,0.0020846,0.0022106,p0285
0.82315,9.3043e-05,0.002742,0.0020809,p0286
1.1861,5.4357e-05,0.0021472,0.0013921,p0287
1.0922,2.7684e-05,0.0011865,0.0010983,p0288
1.0394,4.1809e-05,0.0023019,0.0011757,p0289
0.95329,2.0496e-05,0.0028938,0.0024487,p0290
0.8354,1.53e-05,0.0011223,0.002505,p0291
0.97051,5.2145e-05,0.0029268,0.0014788,p0292
1.1315,2.6058e-05,0.0025445,0.0019226,p0293
0.92647,8.0669e-05,0.0027212,0.0027351,p0294
0.9315,3.8236e-05,0.0021565,0.0014509,p0295
1.1638,6.6853e-05,0.0020251,0.001677,p0296
0.95054,1.3826e-05,0.001299,0.0021127,p0297
1.1955,8.6128e-05,0.0013401,0.0025706,p0298
0.80562,5.4494e-05,0.0018516,0.0022349,p0299
1.0734,5.7402e-05,0.0024795,0.0012288,p0300
0.96735,4.877e-05,0.002115,0.0017689,p0301
0.80812,2.0015e-05,0.0016635,0.0016342,p0302
1.072,2.948e-05,0.002198,0.0023451,p0303
0.95132,3.6157e-05,0.0013312,0.001401,p0304
1.1892,9.6786e-05,0.0028565,0.0018283,p0305
1.0053,6.1953e-05,0.0029821,0.0018169,p0306
0.80156,6.7604e-05,0.0027092,0.0028509,p0307
0.85236,3.5861e-05,0.0023492,0.0015962,p0308
0.84888,9.1341e-05,0.0023664,0.0025113,p0309
0.82784,9.8376e-05,0.0020129,0.002456,p0310
0.84859,5.6943e-05,0.0018251,0.0024587,p0311
1.1106,8.1456e-05,0.0028622,0.0025608,p0312
0.96181,8.7588e-05,0.002327,0.0029356,p0313
0.87155,6.05e-05,0.0018196,0.0021828,p0314
0.96009,9.3369e-05,0.0014672,0.0022124,p0315
0.93591,1.4847e-06,0.0011088,0.0013053,p0316
1.1836,8.4834e-05,0.0022193,0.0020637,p0317
0.93759,8.2048e-05,0.0010924,0.0020588,p0318
0.96613,4.2111e-05,0.0017192,0.0020675,p0319
1.1484,6.5528e-05,0.0020192,0.002438,p0320
0.96959,9.8916e-05,0.0022329,0.0024474,p0321
0.90168,3.8883e-05,0.0019581,0.0028034,p0322
0.97793,9.7201e-05,0.0020977,0.0029849,p0323
1.0219,6.4275e-05,0.0027831,0.0019425,p0324
0.95826,6.609e-05,0.0020903,0.0018399,p0325
0.92336,8.7962e-05,0.0012807,0.0021791,p0326
0.89257,9.1494e-05,0.0017517,0.0015168,p0327
0.92004,9.8414e-06,0.0021606,0.0013496,p0328
1.1097,4.4776e-05,0.0014798,0.0011082,p0329
1.1696,4.6886e-05,0.0029944,0.0026849,p0330
0.90345,3.3779e-06,0.0016761,0.0026936,p0331
1.1457,3.3792e-05,0.0015676,0.0016282,p0332
1.0026,6.4024e-05,0.0022585,0.0026256,p0333
0.93108,2.9243e-05,0.0013902,0.0025508,p0334
1.0796,7.3345e-05,0.0020733,0.0025184,p0335
1.0662,7.5209e-05,0.0029862,0.0027391,p0336
0.96274,6.3354e-05,0.0026212,0.0025943,p0337
0.87462,7.8445e-05,0.0025596,0.0018265,p0338
1.0466,6.309e-06,0.0021924,0.0018703,p0339
1.1818,9.0617e-05,0.0027763,0.0020222,p0340
1.1137,1.4381e-05,0.0010298,0.0019151,p0341
1.1004,5.4218e-05,0.0016918,0.0015027,p0342
0.8331,7.011e-06,0.0012226,0.0025249,p0343
1.1278,9.4784e-05,0.0026972,0.0022232,p0344
0.98669,5.4656e-06,0.0019003,0.0026535,p0345
1.1517,8.2447e-05,0.0026358,0.0018333,p0346
1.1286,5.8958e-05,0.0023824,0.0015385,p0347
0.95602,3.2179e-05,0.0017283,0.0029927,p0348
0.99923,4.032e-05,0.0013942,0.0014217,p0349
0.88795,9.5705e-05,0.0021333,0.0018438,p0350
0.95459,6.9656e-05,0.0021795,0.0024954,p0351
1.1592,9.0328e-05,0.0028367,0.0024404,p0352
1.0294,2.8108e-05,0.0026549,0.0012352,p0353
1.176,4.1313e-05,0.0012069,0.0010225,p0354
0.9431,5.0663e-05,0.0021046,0.001999,p0355
1.0284,6.1515e-05,0.0022058,0.0018787,p0356
1.1146,6.8138e-05,0.002489,0.0022645,p0357
0.98282,7.07e-05,0.0023058,0.0022501,p0358
1.0414,4.9553e-05,0.0016712,0.0025912,p0359
0.8292,4.6198e-05,0.00257,0.0024242,p0360
0.99737,2.8369e-05,0.0017234,0.0021746,p0361
1.0431,8.3213e-05,0.0023861,0.0019296,p0362
0.88262,6.1364e-05,0.0025639,0.0019092,p0363
1.1329,1.4186e-05,0.0024978,0.0022165,p0364
1.0332,7.9612e-06,0.0016167,0.0018084,p0365
1.1682,6.0249e-05,0.0014877,0.001389,p0366
0.98879,6.2412e-05,0.002676,0.0022469,p0367
1.097,1.7521e-05,0.0028742,0.0017567,p0368
1.0203,6.404e-05,0.0014428,0.0020735,p0369
0.90986,1.9768e-05,0.0011156,0.0026674,p0370
1.1428,5.8743e-05,0.0012933,0.002925,p0371
0.98487,6.1066e-05,0.0025868,0.0012128,p0372
0.96459,1.6693e-05,0.0027702,0.0017331,p0373
0.82985,7.8766e-05,0.0022997,0.0011975,p0374
0.879,8.4927e-06,0.0020402,0.002313,p0375
0.94981,2.6675e-05,0.0023457,0.0010148,p0376
1.0601,3.5487e-06,0.0020309,0.0015486,p0377
1.1468,7.7021e-05,0.0027905,0.0026898,p0378
0.949,2.2356e-05,0.0022657,0.002913,p0379
1.161,6.6691e-05,0.0029152,0.0015203,p0380
0.88594,2.1641e-05,0.00266,0.0019373,p0381
0.89124,2.2935e-05,0.0029025,0.0013827,p0382
0.86346,7.2239e-05,0.0027246,0.0011637,p0383
0.97974,6.9068e-05,0.0029483,0.0019904,p0384
0.82041,2.6898e-05,0.0011581,0.0027806,p0385
0.83423,5.3854e-05,0.0022208,0.0026582,p0386
0.9218,7.9599e-05,0.0022626,0.0029172,p0387
1.0536,2.3597e-05,0.0027957,0.0014726,p0388
0.96673,8.0057e-05,0.0025911,0.002498,p0389
1.0664,1.9146e-05,0.0027579,0.0026205,p0390
1.1715,9.73e-05,0.0010589,0.0022826,p0391
1.069,1.6123e-05,0.0029742,0.0024015,p0392
0.97003,7.289e-05,0.0025391,0.0020006,p0393
1.1197,4.0609e-05,0.0027051,0.0022855,p0394
1.0244,3.229e-05,0.0023288,0.0012384,p0395
1.1246,1.2051e-05,0.0028667,0.002409,p0396
0.9169,3.4191e-05,0.0020935,0.0016937,p0397
0.9147,3.8623e-05,0.0021007,0.0019875,p0398
1.1259,9.56e-05,0.0024521,0.0016402,p0399
1.0506,5.8411e-05,0.0015409,0.0013658,p0400
1.0887,7.1292e-05,0.0029219,0.0019624,p0401
1.1438,7.0954e-05,0.0029911,0.0022364,p0402
0.80671,4.6462e-05,0.0028062,0.0017866,p0403
0.84726,1.7851e-05,0.002897,0.0017184,p0404
0.91321,3.062e-05,0.0029553,0.00105,p0405
1.082,1.2789e-05,0.0029788,0.0013374,p0406
0.90133,9.7529e-05,0.0020203,0.0020449,p0407
0.90653,3.3042e-05,0.0016064,0.0023046,p0408
1.1573,7.8949e-05,0.0021746,0.0022016,p0409
1.188,7.5416e-05,0.0024092,0.0024914,p0410
1.1788,8.3352e-05,0.0015993,0.0020408,p0411
0.99165,9.847e-05,0.0016945,0.0023908,p0412
0.92497,3.4708e-05,0.0028129,0.0027445,p0413
0.93642,1.093e-05,0.0017323,0.0014337,p0414
1.0175,6.28e-05,0.0020693,0.0011169,p0415
1.0256,1.8193e-05,0.0016034,0.0017048,p0416
1.1347,8.735e-06,0.0025142,0.0023501,p0417
0.94166,8.6468e-05,0.0011642,0.0016279,p0418
1.0915,5.5452e-05,0.0017106,0.0026638,p0419
0.87769,3.6981e-06,0.0017266,0.0021071,p0420
0.88803,2.413e-05,0.002246,0.0016452,p0421
0.8027,4.9182e-05,0.0019916,0.0021302,p0422
1.0387,5.3262e-05,0.0017002,0.0023724,p0423
0.98586,6.5684e-05,0.001306,0.0029776,p0424
1.1778,3.2838e-05,0.0027503,0.001979,p0425
0.89299,1.1322e-05,0.0011459,0.0022301,p0426
0.87659,4.2384e-05,0.0020801,0.0028141,p0427
1.1187,3.9214e-05,0.0022122,0.0010795,p0428
1.0047,9.9656e-05,0.0014985,0.0012766,p0429
1.1445,8.1217e-05,0.0014564,0.0012665,p0430
1.065,4.2631e-05,0.0012327,0.0024149,p0431
1.0144,9.6963e-05,0.0018375,0.0028184,p0432
1.0131,4.4078e-05,0.0024644,0.0010329,p0433
1.0673,6.6288e-05,0.0014198,0.0016137,p0434
1.1062,2.7441e-05,0.0020794,0.0014062,p0435
0.93799,9.5967e-05,0.001211,0.0024755,p0436
1.0108,9.3679e-05,0.001251,0.002198,p0437
0.87935,1.1148e-05,0.0022756,0.0027749,p0438
0.91238,1.7943e-05,0.0016228,0.0010256,p0439
0.89891,7.9899e-05,0.0013555,0.0014431,p0440
0.8573,4.0978e-05,0.002967,0.002133,p0441
0.81515,9.7796e-05,0.0018225,0.0012811,p0442
0.83132,4.7864e-05,0.0023402,0.0010064,p0443
1.1804,8.6243e-05,0.0020477,0.0028071,p0444
1.1604,3.1646e-05,0.0012619,0.0015525,p0445
1.0336,8.193e-05,0.0023562,0.0014855,p0446
1.0943,4.8347e-05,0.0020384,0.0028114,p0447
1.0083,7.5661e-05,0.0019447,0.00267,p0448
1.1751,1.5819e-05,0.0015821,0.0025021,p0449
1.0813,3.9647e-05,0.0020091,0.0013474,p0450
1.1392,7.3707e-05,0.0017843,0.002848,p0451
1.1754,2.0253e-05,0.0028408,0.0024866,p0452
1.1553,4.3968e-05,0.0018984,0.0015637,p0453
0.91658,6.0663e-05,0.0022385,0.0016509,p0454
1.0474,4.217e-06,0.0015088,0.0021452,p0455
0.80167,1.3472e-05,0.0023344,0.0016104,p0456
0.88694,1.8631e-05,0.0017673,0.0010635,p0457
1.0488,5.2322e-05,0.0013961,0.0015825,p0458
0.92598,7.1525e-05,0.0015399,0.0025666,p0459
0.83057,6.7992e-05,0.0021907,0.0023864,p0460
0.88411,5.9148e-05,0.0025791,0.0018477,p0461
1.0561,4.2916e-05,0.0011357,0.0029702,p0462
1.0529,1.2262e-05,0.0025989,0.0012862,p0463
0.89057,5.1905e-05,0.0027363,0.0015579,p0464
1.1231,4.3263e-05,0.0016568,0.0025987,p0465
0.95934,4.4489e-05,0.0027475,0.0014251,p0466
1.1088,8.1396e-05,0.0010879,0.0021706,p0467
0.86042,6.48e-05,0.0012666,0.0012937,p0468
0.98007,1.0459e-05,0.0010619,0.0022966,p0469
1.0549,2.531e-05,0.0024079,0.0027185,p0470
0.84683,3.2632e-05,0.0012456,0.0018936,p0471
0.97264,2.5163e-05,0.0025434,0.0010093,p0472
1.1654,3.4937e-05,0.0015027,0.0017483,p0473
0.84137,5.3619e-05,0.0023223,0.0019036,p0474
0.85951,9.9347e-05,0.0012762,0.0011653,p0475
1.1018,3.4594e-05,0.0020602,0.0017547,p0476
1.0936,3.7512e-05,0.0028906,0.001765,p0477
1.0834,9.6053e-05,0.0024953,0.001515,p0478
0.96499,8.9595e-05,0.0014444,0.0019487,p0479
0.92101,1.2853e-06,0.0016149,0.0017204,p0480
1.0305,1.1711e-05,0.0025252,0.0017293,p0481
1.1998,2.4039e-05,0.0026169,0.0011573,p0482
1.0947,7.9153e-05,0.0018036,0.0021433,p0483
1.1116,2.9362e-05,0.0025304,0.0014597,p0484
1.0419,7.0418e-05,0.0013617,0.0020182,p0485
