wind_speed,swr,fetch_lk,c_relax_C,par_id
1.1689,1.1932,23225,0.090195,p0060
1.1054,1.1655,54501,0.087043,p0061
1.0837,0.80651,59253,0.0014679,p0062
0.94895,0.85051,25346,0.019211,p0063
1.1607,1.1492,57031,0.022363,p0064
1.1389,1.0622,24816,0.022044,p0065
1.1493,1.1121,31526,0.092363,p0066
1.0685,0.95658,74856,0.025649,p0067
0.84714,1.0341,40340,0.073584,p0068
0.98823,1.1017,71175,0.036407,p0069
1.1467,1.1129,50598,0.0022763,p0070
0.82173,1.1027,14356,0.022687,p0071
0.94509,1.1267,31362,0.012322,p0072
1.1675,1.0074,35905,0.090471,p0073
1.0845,0.92488,51688,0.065494,p0074
1.1284,1.0021,30307,0.047355,p0075
1.0825,1.1859,14220,0.077495,p0076
0.98378,1.0357,68745,0.0045918,p0077
0.84589,1.1565,37080,0.03201,p0078
0.82159,1.1812,68647,0.072811,p0079
1.051,1.1286,13926,0.063756,p0080
0.9516,1.1849,52517,0.03143,p0081
1.1424,0.91512,25145,0.09363,p0082
0.93102,1.126,39440,0.021347,p0083
1.0544,1.1525,3222.1,0.052858,p0084
0.92687,1.0519,19836,0.039232,p0085
0.98941,1.0432,40571,0.028155,p0086
0.8259,1.1085,26328,0.014858,p0087
0.94691,1.1477,4863.6,0.092843,p0088
0.96738,0.99054,22178,0.077097,p0089
0.85291,0.89857,44012,0.039049,p0090
0.88513,1.1056,29422,0.032409,p0091
1.1209,0.86358,56639,0.021166,p0092
1.1171,0.86518,36441,0.095106,p0093
1.0441,0.95327,45509,0.03851,p0094
0.95829,0.89381,31878,0.054972,p0095
1.1071,0.84723,7002.3,0.049489,p0096
1.1967,0.83668,57196,0.03683,p0097
1.1125,1.0161,16943,0.050243,p0098
0.89169,1.1776,71506,0.0025984,p0099
1.0948,1.1515,32333,0.042244,p0100
1.1187,1.0565,73178,0.035152,p0101
0.94233,0.82968,30136,0.069414,p0102
1.1868,1.1711,23133,0.07682,p0103
0.99787,1.0096,59753,0.062448,p0104
0.80958,1.1249,66832,0.06261,p0105
0.926,1.085,45189,0.040544,p0106
0.96172,0.9861,47599,0.069318,p0107
0.93195,1.1248,22381,0.033954,p0108
0.92459,1.1107,27147,0.015353,p0109
1.1061,1.191,1172.2,0.099352,p0110
1.0026,0.9187,17939,0.041606,p0111
1.0694,1.1553,43494,0.0091067,p0112
1.0157,0.97425,62449,0.061084,p0113
0.81887,0.81857,42404,0.014277,p0114
1.1767,0.9121,36688,0.0097129,p0115
0.97512,1.0889,21152,0.069942,p0116
0.87917,1.1457,27579,0.035801,p0117
0.86234,1.0081,36285,0.053627,p0118
1.0698,1.0569,61521,0.079988,p0119
1.1291,1.1403,52287,0.073216,p0120
1.1678,1.1372,34135,0.0043755,p0121
0.94021,1.1961,62399,0.052763,p0122
1.1935,1.1694,42342,0.077285,p0123
1.0599,0.84486,56904,0.077619,p0124
0.83172,1.1665,19364,0.055443,p0125
1.0737,0.90233,28641,0.030789,p0126
1.0414,1.0326,8594.5,0.072243,p0127
1.148,1.0582,33159,0.079707,p0128
0.8729,1.1583,62871,0.031539,p0129
1.1178,0.99449,24210,0.092784,p0130
1.1697,1.0336,26484,0.0035614,p0131
1.1084,1.1059,49569,0.078651,p0132
0.93275,1.1792,30635,0.055216,p0133
1.1937,0.94407,52996,0.057511,p0134
0.94323,1.1969,30237,0.025512,p0135
0.86658,0.86445,46576,0.019469,p0136
1.0866,0.82434,2526.8,0.0068316,p0137
1.0051,0.99022,47810,0.0080388,p0138
1.0714,0.81893,18213,0.059945,p0139
1.1614,1.0606,8249.7,0.045164,p0140
1.1339,0.99524,5836.6,0.075684,p0141
0.84616,0.97671,58375,0.098621,p0142
0.95301,1.1437,49005,0.067375,p0143
0.87175,0.93176,32277,0.0036508,p0144
0.81264,0.96781,71074,0.091405,p0145
1.0006,0.90924,57437,0.075428,p0146
1.0483,1.1739,58995,0.0046143,p0147
0.82298,0.83866,12422,0.040675,p0148
1.1539,0.94052,40174,0.043567,p0149
1.0594,0.9499,37840,0.043146,p0150
0.82558,0.83764,6207.1,0.075551,p0151
1.1788,0.90763,7455.1,0.037481,p0152
0.93978,0.88474,65708,0.094978,p0153
0.82211,0.94188,60622,0.093388,p0154
0.96474,1.1608,3789.6,0.0022033,p0155
0.83755,1.1092,39532,0.078296,p0156
1.0513,0.80922,45803,0.022125,p0157
0.94301,0.94813,28582,0.013446,p0158
0.86094,0.91532,34852,0.060579,p0159
0.87697,0.90077,52147,0.006731,p0160
1.0567,1.1958,7344.3,0.011345,p0161
1.1666,1.1726,27434,0.07893,p0162
0.8388,1.0501,60081,0.010885,p0163
1.0886,0.86721,34393,0.013867,p0164
1.1003,1.115,71277,0.085045,p0165
0.9791,1.0202,40721,0.053893,p0166
1.1764,1.0773,8668.9,0.012612,p0167
0.90264,1.088,40895,0.084795,p0168
0.89686,0.80346,43782,0.083004,p0169
0.83351,1.1481,28815,0.039191,p0170
1.0185,1.1699,11363,0.070349,p0171
0.86436,1.1872,15120,0.0060797,p0172
1.0268,1.015,74104,0.040865,p0173
1.1597,0.86625,51771,0.085455,p0174
0.81323,0.94522,10964,0.016735,p0175
0.84076,1.1684,3162.2,0.071914,p0176
1.1868,0.80811,12514,0.079413,p0177
0.87495,1.1366,63136,0.099623,p0178
1.1444,1.0006,64629,0.041975,p0179
1.0234,1.1924,30400,0.080315,p0180
1.0673,1.1071,2894.8,0.016249,p0181
1.1164,1.1942,64007,0.022538,p0182
0.83499,0.98412,42134,0.072061,p0183
0.99338,0.99842,48147,0.023214,p0184
1.1035,1.1571,68818,0.039937,p0185
1.0968,1.1728,30573,0.079294,p0186
0.9151,0.94373,32390,0.046225,p0187
0.86271,0.8966,32038,0.082787,p0188
1.0761,0.80975,22272,0.026256,p0189
1.0635,1.0706,22657,0.020735,p0190
0.88826,0.85421,17555,0.040265,p0191
1.0405,0.92705,68012,0.094168,p0192
0.89495,1.0457,44114,0.091098,p0193
0.90462,1.1646,7595.1,0.044283,p0194
0.83802,0.87198,69193,0.0083578,p0195
1.0302,1.0819,27796,0.066092,p0196
1.0069,1.0529,13316,0.084259,p0197
1.1313,0.95509,19753,0.078798,p0198
1.0472,1.1842,61941,0.098114,p0199
0.87211,0.93519,49400,0.015821,p0200
1.0497,0.81774,15596,0.025995,p0201
0.88434,1.16,45086,0.020539,p0202
1.1233,0.82363,61244,0.026203,p0203
0.89087,1.0878,71037,0.083426,p0204
1.0901,0.99302,51576,0.014647,p0205
1.0043,0.8548,36989,0.052961,p0206
1.0676,0.82735,69175,0.027064,p0207
1.1239,0.88863,69692,0.095766,p0208
1.1472,1.1471,3609.5,0.034077,p0209
1.0376,0.86913,42747,0.054712,p0210
0.90893,1.1786,54060,0.071626,p0211
0.9256,1.0001,59368,0.0048966,p0212
1.0436,0.81092,50356,0.035344,p0213
1.0322,1.106,55342,0.03552,p0214
0.90802,0.96296,73367,0.038326,p0215
0.95656,0.81053,18726,0.0028126,p0216
0.93348,1.1324,56548,0.066137,p0217
0.97013,0.86649,32603,0.080703,p0218
1.1076,0.97964,69613,0.051723,p0219
0.80009,1.048,13583,0.076067,p0220
0.81556,0.95125,13792,0.061196,p0221
1.0873,0.92021,42613,0.095235,p0222
1.1574,1.0174,65593,0.0087287,p0223
0.98711,0.99194,54340,0.022286,p0224
0.98462,1.1805,46850,0.084454,p0225
0.82007,1.1262,58269,0.05203,p0226
1.0021,1.1522,59879,0.04432,p0227
1.1264,0.8825,30048,0.088203,p0228
1.1593,1.1334,45296,0.019574,p0229
1.0655,0.85293,43047,0.080082,p0230
0.85274,1.1736,25940,0.048037,p0231
0.81717,1.1816,69292,0.089658,p0232
0.82253,1.082,46059,0.087163,p0233
0.93885,0.82212,48926,0.068371,p0234
0.8172,0.94777,10714,0.079131,p0235
1.1141,0.98802,48399,0.021515,p0236
0.93722,1.1269,13276,0.0081272,p0237
1.0927,1.0735,40040,0.082117,p0238
1.0177,1.0481,40081,0.017634,p0239
0.93809,0.96472,67676,0.0099151,p0240
1.1661,1.1097,25600,0.040345,p0241
0.95424,0.93278,29062,0.0044306,p0242
1.1376,0.98095,24381,0.081434,p0243
0.9106,0.97745,47754,0.05222,p0244
0.83546,1.094,31827,0.087309,p0245
1.0446,1.1854,9954.8,0.024338,p0246
0.82396,1.0904,28988,0.092139,p0247
1.1029,0.92553,67865,0.017842,p0248
1.1734,1.1108,988.68,0.072575,p0249
1.1517,1.0894,48878,0.085115,p0250
1.1371,1.0681,57872,0.050113,p0251
0.91964,0.8512,23070,0.083792,p0252
0.84181,1.044,70798,0.0042734,p0253
1.0268,0.99811,9406.7,0.091276,p0254
1.0398,1.0598,23931,0.0078795,p0255
0.9699,0.87305,40251,0.059777,p0256
0.93943,0.88127,11901,0.044473,p0257
1.063,1.1774,46687,0.036339,p0258
1.1633,1.0661,14868,0.073049,p0259
1.1587,0.99909,60002,0.057046,p0260
0.8079,0.89586,56231,0.013309,p0261
1.0689,1.0299,73063,0.088044,p0262
1.1073,0.94101,30168,0.051885,p0263
1.0807,0.96207,28399,0.061731,p0264
1.0366,1.1397,46419,0.087249,p0265
0.87338,1.1917,12865,0.041447,p0266
1.052,1.0184,39899,0.065285,p0267
0.85012,0.96935,9524.6,0.082042,p0268
1.0978,0.97829,9855,0.051663,p0269
1.1828,0.8915,19933,0.065035,p0270
0.92229,0.8247,36247,0.026668,p0271
1.0768,0.91187,72836,0.043012,p0272
0.89781,1.1952,32223,0.017353,p0273
0.91709,0.98309,29824,0.012416,p0274
0.8304,1.0261,67397,0.076146,p0275
1.0003,0.95083,17628,0.073141,p0276
0.87928,1.0419,3643,0.067775,p0277
1.1408,0.89325,53529,0.091103,p0278
1.067,0.93957,66643,0.012147,p0279
1.0335,1.0657,43562,0.099469,p0280
0.90361,1.0551,67462,0.024911,p0281
0.91841,1.0855,23479,0.08895,p0282
0.91037,1.1914,1412.1,0.092265,p0283
1.1097,0.94562,9710.6,0.093493,p0284
1.0223,1.0048,6970,0.070794,p0285
0.82914,1.0398,74405,0.077325,p0286
1.1167,1.0801,62735,0.073959,p0287
0.99091,1.0996,26016,0.0093089,p0288
0.96695,0.90335,9497.6,0.005531,p0289
0.85116,0.94504,70130,0.004764,p0290
1.1564,0.89227,43889,0.037843,p0291
1.1501,0.85861,4415.4,0.023596,p0292
0.93609,0.92944,21713,0.035972,p0293
1.1969,0.836,23827,0.05359,p0294
1.1086,1.047,4280.5,0.065824,p0295
1.0643,0.89523,62651,0.094045,p0296
1.0526,0.99353,53574,0.062731,p0297
1.144,1.0593,36866,0.00031823,p0298
1.0618,0.80545,66212,0.042125,p0299
1.0542,1.0246,44619,0.0020841,p0300
0.88761,0.83924,74589,0.019893,p0301
1.1552,0.88486,41752,0.054453,p0302
1.1806,1.0362,64928,0.097127,p0303
1.1277,1.0311,11733,0.029256,p0304
1.1042,0.95888,64356,0.049358,p0305
0.86135,0.91067,26732,0.067176,p0306
1.1202,0.80071,7915.5,0.092573,p0307
1.0878,1.012,49513,0.016434,p0308
0.87877,1.0453,36087,0.076369,p0309
1.1091,0.8582,60786,0.012568,p0310
1.1618,0.85889,27181,0.04638,p0311
0.80691,1.0372,52378,0.018265,p0312
0.86926,0.83299,40823,0.052612,p0313
0.95769,1.0167,27380,0.027185,p0314
1.1373,0.96245,38883,0.013202,p0315
1.0626,1.0585,20932,0.065197,p0316
0.83457,1.0425,25764,0.075062,p0317
1.1632,0.96558,48316,0.012957,p0318
1.1748,1.0227,51478,0.016572,p0319
1.1797,0.81219,44375,0.068849,p0320
0.8481,0.96838,18855,0.018428,p0321
0.86016,0.90687,25838,0.034454,p0322
1.1626,1.1415,49773,0.061874,p0323
1.1787,0.93526,59802,0.084352,p0324
1.0705,0.96724,10535,0.018866,p0325
0.93215,0.99975,27679,0.093586,p0326
0.84098,0.91364,42170,0.049089,p0327
0.94068,0.94843,23760,0.095804,p0328
0.8142,0.95256,39981,0.099883,p0329
1.1015,0.8724,56192,0.085323,p0330
0.87145,1.1306,12168,0.096077,p0331
1.1975,1.1021,49292,0.04784,p0332
0.99009,1.003,53455,0.00018993,p0333
1.0584,0.83117,43850,0.093912,p0334
1.0387,0.92604,11197,0.0094265,p0335
1.1119,0.9662,56099,0.041535,p0336
1.0907,1.1966,34205,0.017546,p0337
0.86464,0.87473,55141,0.083585,p0338
1.0701,0.99237,74703,0.089768,p0339
1.1881,1.1633,21555,0.010032,p0340
1.0396,1.0269,31587,0.094528,p0341
0.81975,1.0084,1040.8,0.0062186,p0342
1.0775,1.1989,881.15,0.013306,p0343
0.92949,1.0719,6549.5,0.086356,p0344
1.0666,0.95602,37514,0.058284,p0345
1.0095,0.88755,67593,0.032815,p0346
0.8369,1.0933,18918,0.05722,p0347
0.91919,0.89182,65965,0.078548,p0348
1.181,1.0441,48846,0.018531,p0349
0.89321,0.81318,50984,0.096569,p0350
1.1191,0.87484,66681,0.031943,p0351
1.0411,0.85632,17284,0.04265,p0352
0.86897,1.0601,6795.6,0.074708,p0353
0.98173,0.89049,35608,0.08456,p0354
0.84298,0.83743,25402,0.090901,p0355
0.99701,1.084,39020,0.066513,p0356
1.028,1.0748,55510,0.089112,p0357
0.91476,0.91474,33516,0.047245,p0358
0.9088,0.80022,13989,0.084005,p0359
0.84779,0.94725,30749,0.094382,p0360
1.0134,1.1225,45793,0.0040827,p0361
1.091,1.0285,15966,0.018048,p0362
0.99411,0.95005,14112,0.032611,p0363
1.0241,1.0541,31299,0.049114,p0364
1.1742,1.059,12877,0.055648,p0365
0.84001,0.91746,6069.5,0.032312,p0366
1.1524,1.0516,66127,0.020308,p0367
1.0362,1.0153,23634,0.071169,p0368
1.0119,1.1869,72148,0.034554,p0369
1.0354,1.011,22524,0.050828,p0370
0.84753,0.90184,62280,0.040492,p0371
0.95162,1.1383,3431.7,0.084805,p0372
0.95358,0.87054,11071,0.018161,p0373
1.138,1.0017,50005,0.0053291,p0374
1.0573,0.97196,16765,0.041273,p0375
1.1226,0.93641,13531,0.090075,p0376
0.96768,1.0908,60375,0.053918,p0377
1.1756,0.94216,62942,0.029864,p0378
0.81171,1.0139,9344.3,0.032799,p0379
1.1057,0.839,54890,0.04368,p0380
1.1525,0.8944,7410,0.047655,p0381
1.1621,1.0411,13433,0.025096,p0382
1.0568,1.0313,41257,0.013521,p0383
1.0612,1.0189,53667,0.0084174,p0384
0.94452,0.86211,26622,0.096955,p0385
1.1561,1.1103,67014,0.011982,p0386
0.92025,0.87662,58510,0.029746,p0387
1.1139,1.1532,18348,0.019794,p0388
1.0922,1.0788,10188,0.0075367,p0389
0.88559,0.98597,3887.9,0.034375,p0390
1.0272,1.0974,60470,0.028257,p0391
1.1838,0.92051,60853,0.086267,p0392
0.99748,1.1395,44291,0.00074961,p0393
0.97536,1.0698,41557,0.022972,p0394
0.94161,1.0736,38692,0.064261,p0395
0.82954,0.88421,31137,0.056682,p0396
0.84238,1.0289,63055,0.076207,p0397
1.1194,0.84468,28943,0.091309,p0398
1.1904,0.96877,44820,0.051154,p0399
0.89456,1.1277,17695,0.081033,p0400
1.0372,0.83199,1997.4,0.047495,p0401
0.85509,1.0366,5277.4,0.054184,p0402
0.81824,0.82827,1247.8,0.062833,p0403
0.88178,0.8721,48047,0.052424,p0404
0.82503,1.0025,61055,0.060606,p0405
1.081,0.80124,5436.6,0.055788,p0406
1.1093,1.0554,17144,0.057408,p0407
0.86797,1.0749,53722,0.0093433,p0408
0.83079,1.1255,57743,0.030845,p0409
0.89883,0.90727,16139,0.060726,p0410
1.0192,0.9046,61990,0.053297,p0411
1.0216,1.0259,59492,0.055129,p0412
0.95969,1.114,43707,0.049869,p0413
0.99947,0.80873,69716,0.055381,p0414
0.88659,1.0938,53361,0.0727,p0415
0.80075,1.1356,8765.3,0.0082137,p0416
1.1727,1.0838,53169,0.0027982,p0417
0.91598,0.91578,53181,0.097755,p0418
1.0947,1.161,59702,0.042898,p0419
0.86832,0.9967,73723,0.039869,p0420
1.0869,0.92406,46226,0.005238,p0421
1.1402,0.83492,7136.1,0.058874,p0422
0.85653,1.1497,48624,0.066221,p0423
1.0854,0.92305,17429,0.030984,p0424
0.91928,0.99932,5712.1,0.053366,p0425
0.93543,1.0525,42715,0.028312,p0426
0.88215,0.81358,33266,0.045415,p0427
0.80637,0.8494,70534,0.070849,p0428
1.1953,0.90152,58119,0.097503,p0429
1.1435,0.89101,33702,0.063547,p0430
0.99052,1.1947,12978,0.086476,p0431
0.96215,1.0435,71953,0.066901,p0432
0.80836,0.93344,25461,0.056422,p0433
1.0317,1.1837,36122,0.0033305,p0434
1.0936,1.1007,7522.9,0.066503,p0435
0.99877,1.0445,21493,0.0016265,p0436
0.9117,1.0159,68674,0.025832,p0437
0.90998,0.90483,52006,0.022798,p0438
1.1317,0.97789,22181,0.08325,p0439
0.86998,1.1508,8125.8,0.03895,p0440
0.97583,1.0353,72579,0.099111,p0441
0.87961,0.88567,51436,0.039556,p0442
0.91204,0.98797,54283,0.081741,p0443
0.93471,0.8262,20031,0.0076188,p0444
0.80642,0.9239,52454,0.061483,p0445
0.81923,0.8437,32635,0.087659,p0446
1.1428,0.95456,36620,0.07219,p0447
0.84157,0.90386,67196,0.083892,p0448
0.85768,0.85542,31047,0.097433,p0449
0.8548,1.0184,61396,0.010444,p0450
0.92088,0.94287,24750,0.060079,p0451
1.1957,0.98275,63421,0.047779,p0452
1.1293,0.89982,17805,0.076458,p0453
1.0239,0.85727,57415,0.011167,p0454
1.0757,1.1718,11462,0.083652,p0455
1.148,0.90817,56347,0.070147,p0456
1.0844,1.1166,59196,0.015081,p0457
0.82805,1.1834,41395,0.029001,p0458
0.90325,0.86364,18504,0.089058,p0459
1.003,1.0266,19949,0.0737,p0460
0.85208,0.82352,23525,0.090394,p0461
1.0154,1.072,24513,0.031194,p0462
0.83383,1.1613,55568,0.050361,p0463
0.87556,1.0014,64188,0.070015,p0464
1.131,1.0375,59067,0.039793,p0465
0.8299,1.051,73255,0.025114,p0466
0.94393,0.91432,19334,0.088818,p0467
0.89817,1.0792,5348.6,0.024784,p0468
1.184,1.1448,31229,0.019633,p0469
0.93141,0.82194,61845,0.052179,p0470
0.98679,1.0978,30709,0.037611,p0471
0.90496,1.095,35448,0.062585,p0472
0.99965,1.1273,24909,0.06859,p0473
0.83148,0.94906,6433.8,0.099254,p0474
0.8332,1.0539,69353,0.097017,p0475
1.0776,1.0476,48217,0.0070883,p0476
1.1217,1.1723,3100.1,0.036986,p0477
0.91614,0.92147,11573,0.00091808,p0478
0.81105,0.83371,23376,0.0024163,p0479
1.0588,0.83339,42244,0.066772,p0480
0.97631,0.8346,57554,0.043755,p0481
1.0254,0.87572,70632,0.034787,p0482
1.066,0.9425,34665,0.064741,p0483
0.88073,0.81687,58782,0.030255,p0484
1.072,1.1213,50044,0.043262,p0485
0.84416,0.89246,37214,0.0071619,p0486
0.88359,1.15,7793.7,0.088489,p0487
0.82717,1.061,67052,0.010579,p0488
0.90782,0.95874,37346,0.051585,p0489
1.164,0.956,10409,0.04845,p0490
1.1824,1.0423,629.64,0.020264,p0491
1.1442,0.81183,28785,0.049004,p0492
1.116,0.84303,54130,0.035299,p0493
0.83216,0.88829,24036,0.043412,p0494
0.93402,1.0283,35260,0.088668,p0495
1.011,0.8678,7091.7,0.001849,p0496
1.0379,0.8415,7243,0.099048,p0497
1.1889,1.0797,68398,0.044592,p0498
1.0232,1.1004,24305,0.014456,p0499
0.82792,1.092,65631,0.017298,p0500
1.0252,1.1577,21218,0.069661,p0501
0.8829,1.1937,65148,0.0088382,p0502
1.1611,1.0847,46366,0.056834,p0503
0.90085,1.1115,6376.1,0.087511,p0504
1.0204,0.86152,10152,0.00084145,p0505
0.89377,1.1011,49199,0.022445,p0506
1.0121,0.86297,51305,0.036211,p0507
0.87426,0.97349,39823,0.074998,p0508
1.1307,0.9667,839.51,0.025305,p0509
0.93843,1.0884,64853,0.017793,p0510
1.0753,1.1539,41973,0.010787,p0511
1.0308,0.93887,18151,0.030189,p0512
1.1006,0.975,28079,0.025417,p0513
0.8425,1.1954,8326.5,0.075171,p0514
0.84559,0.91317,74934,0.050001,p0515
0.9538,1.189,71379,0.085633,p0516
0.99182,1.1701,20906,0.044754,p0517
0.92843,0.83122,73966,0.084965,p0518
1.1794,1.1148,13202,0.020809,p0519
1.1048,1.0644,20988,0.099979,p0520
0.94113,1.1434,29919,0.014319,p0521
1.1705,0.97393,34034,0.020115,p0522
1.0659,0.87818,17031,0.046199,p0523
1.1949,1.069,65892,0.057742,p0524
1.1322,0.85347,55478,0.066973,p0525
1.1545,0.98341,50677,0.0030602,p0526
0.80178,1.1559,4458.4,0.042735,p0527
0.85752,1.1084,33383,0.074013,p0528
0.89287,0.8653,60166,0.071481,p0529
1.0062,1.1329,53986,0.012798,p0530
0.90167,0.86594,74204,0.028665,p0531
0.9927,0.9876,39125,0.0535,p0532
1.0336,0.92245,38074,0.065714,p0533
0.84482,1.1995,45388,0.036615,p0534
0.81301,0.82283,17217,0.077876,p0535
0.98026,0.96192,18235,0.029996,p0536
0.98259,1.063,57829,0.021968,p0537
1.0748,1.0522,23304,0.024888,p0538
0.99204,1.0671,4607.7,0.086662,p0539
0.82049,0.95948,41917,0.017196,p0540
0.92771,1.0056,10803,0.010201,p0541
1.0822,1.0489,47289,0.011807,p0542
1.1135,0.97578,31737,0.070676,p0543
1.153,0.85246,9643.6,0.011684,p0544
0.82464,0.80195,24972,0.077578,p0545
0.90426,1.0668,25721,0.086125,p0546
1.1556,0.96096,1112.3,0.098489,p0547
1.0931,0.84979,73581,0.014176,p0548
0.97208,1.0452,63245,0.019021,p0549
1.0125,0.8772,66429,0.0010325,p0550
1.0727,0.90626,68265,0.074265,p0551
1.0172,0.92801,24480,0.079075,p0552
0.94933,1.0771,54636,0.011473,p0553
0.89076,1.0898,61330,0.03739,p0554
0.87266,0.82683,61152,0.0050317,p0555
0.96902,1.0498,6154,0.058775,p0556
1.1244,0.84606,59523,0.031059,p0557
1.0104,0.93137,49727,0.042561,p0558
1.0917,1.0831,549.8,0.0077799,p0559
1.1298,0.9691,42481,0.051215,p0560
0.85431,1.1412,30963,0.092615,p0561
1.1686,0.99787,57679,0.03659,p0562
1.0893,1.0093,44556,0.056069,p0563
1.134,1.1282,15057,0.0057722,p0564
0.85845,0.81962,26860,0.096225,p0565
1.1893,0.85369,52255,0.063684,p0566
0.98237,0.90257,40772,0.069063,p0567
0.98158,0.92736,6696.9,0.060286,p0568
1.0166,0.80256,70969,0.095667,p0569
0.90929,0.801,13151,0.04669,p0570
1.1049,0.98887,74400,0.010942,p0571
1.0487,1.0813,5499.5,0.029101,p0572
1.1182,0.84684,67494,0.067543,p0573
1.0559,0.88188,26183,0.060331,p0574
0.90238,0.93111,20513,0.074814,p0575
0.96383,0.8711,8863.8,0.081582,p0576
0.93667,1.0989,57118,0.074385,p0577
1.0417,1.1349,12218,0.0074983,p0578
0.91243,0.83065,63523,0.02315,p0579
1.0578,0.809,74503,0.058696,p0580
1.0076,0.83714,21897,0.01122,p0581
0.96004,0.92881,50914,0.03795,p0582
1.1261,1.0294,10604,0.069577,p0583
1.0194,1.1741,62523,0.020098,p0584
1.0728,0.98163,26365,0.086044,p0585
0.98593,0.88694,25648,0.021793,p0586
1.0058,1.1576,52108,0.057392,p0587
1.1352,1.0713,72081,0.088104,p0588
1.1847,1.0792,32743,0.00043669,p0589
1.062,1.1533,65394,0.08062,p0590
0.84905,1.1124,57315,0.03295,p0591
1.1812,0.98955,3943.4,0.023477,p0592
1.0786,0.96335,9754.5,0.020924,p0593
0.92324,1.0306,2170.1,0.0089779,p0594
1.1873,1.105,16584,0.054596,p0595
1.1916,0.87869,64694,0.071046,p0596
0.88013,1.1303,6653.9,0.018636,p0597
0.95238,0.87775,54702,0.036174,p0598
0.8361,0.96575,669.02,0.062991,p0599
0.85377,0.93634,68147,0.065959,p0600
0.8359,0.89289,21644,0.05853,p0601
0.80275,0.89682,64470,0.016115,p0602
0.93298,1.0495,58854,0.03062,p0603
1.0131,1.0244,20741,0.063043,p0604
0.86348,1.0653,55845,0.066345,p0605
1.0282,1.0633,29956,0.041192,p0606
0.96926,1.0617,49094,0.029204,p0607
1.039,0.99573,48726,0.093061,p0608
0.86165,0.87971,34572,0.081647,p0609
1.083,0.85762,28288,0.067415,p0610
0.95699,1.0905,15229,0.062281,p0611
1.1711,1.093,65774,0.00022709,p0612
1.0472,1.0915,63898,0.033288,p0613
0.97364,1.0107,9175.4,0.031675,p0614
0.9154,0.97032,61676,0.033492,p0615
0.92808,1.1442,40460,0.076618,p0616
0.94968,0.97602,73852,0.0086171,p0617
0.83935,0.93963,28314,0.020467,p0618
1.1723,0.81139,2811.5,0.0039936,p0619
1.0463,0.89884,29319,0.015484,p0620
0.95943,0.93819,31975,0.09423,p0621
1.0297,0.93007,41164,0.068266,p0622
1.0998,1.0123,39655,0.036772,p0623
1.0347,1.1428,51220,0.069237,p0624
1.0888,1.0008,51677,0.035692,p0625
0.94588,1.1031,41089,0.08682,p0626
0.91781,0.85506,46953,0.019975,p0627
