wind_speed,a_seiche,par_id
0.80381,0.22277,p0219
0.96361,0.0346,p0220
1.059,0.27988,p0221
0.93928,0.094698,p0222
0.87915,0.044979,p0223
0.94937,0.0096956,p0224
1.0232,0.011852,p0225
1.009,0.25406,p0226
0.80286,0.036801,p0227
1.0909,0.25127,p0228
1.1729,0.18959,p0229
1.0156,0.027219,p0230
1.0472,0.27758,p0231
0.98396,0.23988,p0232
1.157,0.073807,p0233
1.0299,0.10971,p0234
1.1531,0.031011,p0235
0.95363,0.17823,p0236
1.1975,0.079806,p0237
1.1702,0.084848,p0238
0.8448,0.16157,p0239
0.8153,0.070755,p0240
1.1052,0.12295,p0241
0.91504,0.096809,p0242
1.169,0.24743,p0243
1.0029,0.15788,p0244
1.0931,0.18784,p0245
1.0997,0.14664,p0246
0.80695,0.22489,p0247
0.81204,0.29524,p0248
0.95905,0.086013,p0249
1.0942,0.093868,p0250
0.90477,0.29017,p0251
0.81294,0.29297,p0252
0.85132,0.049953,p0253
1.1408,0.24412,p0254
0.88104,0.16331,p0255
1.0188,0.25832,p0256
1.1687,0.15941,p0257
0.84664,0.0065479,p0258
1.1849,0.16797,p0259
1.0627,0.18291,p0260
0.91269,0.068578,p0261
1.1344,0.28183,p0262
0.9564,0.24862,p0263
1.1621,0.10181,p0264
0.8938,0.28096,p0265
0.98047,0.14483,p0266
0.84826,0.17811,p0267
0.90789,0.12161,p0268
1.0204,0.13126,p0269
1.0041,0.068016,p0270
1.0856,0.29438,p0271
0.91718,0.17214,p0272
1.0687,0.26243,p0273
0.8273,0.17382,p0274
1.0167,0.041373,p0275
1.1124,0.24274,p0276
1.0862,0.049566,p0277
1.0635,0.047586,p0278
1.026,0.14752,p0279
0.92443,0.084148,p0280
0.97241,0.14945,p0281
0.9885,0.20647,p0282
1.1762,0.14206,p0283
0.83213,0.19662,p0284
0.83943,0.27205,p0285
1.0178,0.23577,p0286
0.8336,0.06923,p0287
1.1307,0.065406,p0288
1.1955,0.28837,p0289
1.0325,0.0054981,p0290
0.81039,0.28273,p0291
1.0513,0.27866,p0292
0.94515,0.045126,p0293
1.0722,0.24428,p0294
1.1487,0.19273,p0295
1.1161,0.052793,p0296
1.1859,0.29862,p0297
0.97167,0.2962,p0298
0.99583,0.020656,p0299
0.97366,0.16422,p0300
0.80089,0.07445,p0301
1.1785,0.17643,p0302
0.8255,0.23453,p0303
1.1012,0.2607,p0304
1.196,0.11311,p0305
0.91306,0.11111,p0306
0.8594,0.29676,p0307
1.1265,0.095562,p0308
0.91958,0.19802,p0309
0.94179,0.13701,p0310
1.1472,0.24527,p0311
0.81173,0.1684,p0312
0.92606,0.083118,p0313
0.93897,0.16064,p0314
1.0006,0.27824,p0315
1.0822,0.017257,p0316
0.98987,0.061233,p0317
1.1107,0.21645,p0318
0.90815,0.13291,p0319
1.0087,0.046226,p0320
1.1872,0.22157,p0321
1.1217,0.23099,p0322
1.1176,0.14371,p0323
1.0903,0.054341,p0324
1.0114,0.043428,p0325
1.0429,0.19789,p0326
0.9005,0.092527,p0327
0.87673,0.02106,p0328
1.1548,0.041847,p0329
0.81399,0.073556,p0330
1.1639,0.13912,p0331
1.1651,0.07829,p0332
0.8655,0.088501,p0333
1.0318,0.19123,p0334
0.85403,0.26328,p0335
1.1948,0.086577,p0336
0.8377,0.050923,p0337
1.0712,0.22833,p0338
1.1992,0.11802,p0339
0.96561,0.12638,p0340
1.1588,0.028241,p0341
0.80195,0.08983,p0342
1.0144,0.15386,p0343
1.181,0.16303,p0344
1.1726,0.060629,p0345
1.1215,0.067618,p0346
0.91428,0.089171,p0347
0.95526,0.21553,p0348
0.98117,0.20539,p0349
1.0878,0.11211,p0350
0.99299,0.11944,p0351
0.96698,0.27261,p0352
0.92777,0.10717,p0353
0.89781,0.1697,p0354
1.1401,0.26518,p0355
1.0102,0.098171,p0356
1.1093,0.043195,p0357
1.1233,0.24137,p0358
0.97301,0.19507,p0359
1.1833,0.025617,p0360
1.0796,0.20135,p0361
0.94273,0.19208,p0362
0.86976,0.21479,p0363
1.1829,0.23384,p0364
0.85588,0.076141,p0365
0.91666,0.13405,p0366
1.12,0.22568,p0367
0.95503,0.037747,p0368
1.1678,0.065113,p0369
0.82642,0.23831,p0370
0.90667,0.085456,p0371
1.0571,0.24012,p0372
1.1226,0.18221,p0373
0.83528,0.19615,p0374
0.92983,0.18549,p0375
1.1381,0.24327,p0376
0.99762,0.12783,p0377
1.0512,0.12995,p0378
1.1882,0.05835,p0379
0.93253,0.10632,p0380
0.86427,0.29478,p0381
0.92096,0.23741,p0382
0.91071,0.17158,p0383
1.1149,0.16523,p0384
0.89176,0.25006,p0385
0.93061,0.15031,p0386
1.1426,0.13447,p0387
1.1666,0.1382,p0388
0.87075,0.29721,p0389
1.0642,0.23193,p0390
0.90526,0.11705,p0391
1.0247,0.27588,p0392
0.98466,0.096154,p0393
0.81776,0.095036,p0394
1.1259,0.19342,p0395
0.94773,0.2907,p0396
1.1337,0.0051023,p0397
1.0448,0.1204,p0398
1.0235,0.20503,p0399
1.0701,0.22506,p0400
1.0825,0.29126,p0401
0.99887,0.037985,p0402
0.89468,0.080441,p0403
1.1399,0.25891,p0404
1.1894,0.1802,p0405
0.88549,0.14404,p0406
0.81943,0.072169,p0407
0.9592,0.22062,p0408
1.0706,0.29266,p0409
1.0352,0.032837,p0410
1.0648,0.028052,p0411
0.92531,0.11019,p0412
0.88296,0.066686,p0413
0.88793,0.28922,p0414
0.90118,0.059581,p0415
1.098,0.28598,p0416
0.92231,0.16574,p0417
0.89864,0.09885,p0418
0.88708,7.6534e-05,p0419
1.0748,0.14626,p0420
0.83025,0.066095,p0421
1.1274,0.0066473,p0422
0.97631,0.18769,p0423
1.1458,0.10562,p0424
1.028,0.25359,p0425
1.0494,0.049142,p0426
0.90985,0.20813,p0427
1.0218,0.12487,p0428
0.92333,0.11668,p0429
1.1797,0.26963,p0430
1.1756,0.18708,p0431
0.96431,0.18096,p0432
0.87204,0.07653,p0433
1.1287,0.21836,p0434
1.119,0.059187,p0435
0.94825,0.18538,p0436
1.0291,0.039961,p0437
0.84533,0.22773,p0438
0.85479,0.2558,p0439
1.0076,0.25695,p0440
0.97753,0.2479,p0441
0.81882,0.15987,p0442
0.91565,0.1041,p0443
1.1181,0.040767,p0444
1.1705,0.10092,p0445
0.91913,0.053878,p0446
0.98957,0.27116,p0447
0.87318,0.02015,p0448
0.99949,0.20417,p0449
1.0193,0.26694,p0450
1.1498,0.056528,p0451
1.1099,0.11369,p0452
0.80046,0.057159,p0453
1.1513,0.056038,p0454
1.1663,0.057805,p0455
0.86223,0.00095847,p0456
1.0835,0.075518,p0457
0.98744,0.23298,p0458
1.0961,0.13212,p0459
0.98216,0.1703,p0460
1.0067,0.1399,p0461
0.94444,0.063514,p0462
1.1868,0.23667,p0463
1.0579,0.11442,p0464
0.84287,0.24924,p0465
1.0988,0.010325,p0466
1.1385,0.097505,p0467
1.1062,0.043967,p0468
1.1205,0.28254,p0469
0.9908,0.15206,p0470
1.1332,0.15599,p0471
0.92833,0.28786,p0472
1.0744,0.0087256,p0473
1.164,0.088118,p0474
0.9016,0.15898,p0475
1.0522,0.11541,p0476
0.96988,0.15258,p0477
0.89038,0.03504,p0478
1.0603,0.1358,p0479
1.1465,0.16657,p0480
0.87831,0.05323,p0481
0.84046,0.033688,p0482
0.8997,0.18605,p0483
1.0397,0.26882,p0484
0.80886,0.13965,p0485
1.1943,0.018347,p0486
1.0407,0.20883,p0487
0.92935,0.17721,p0488
0.98625,0.023968,p0489
1.0546,0.028986,p0490
0.85896,0.031445,p0491
1.0132,0.27704,p0492
1.0529,0.12204,p0493
0.82041,0.071744,p0494
0.86064,0.13062,p0495
1.095,0.016074,p0496
0.85109,0.17228,p0497
0.96286,0.23492,p0498
1.1074,0.014103,p0499
0.94594,0.15475,p0500
