wind_speed,Phys.par/C_shelter,Phys.par/Kz_ak,Phys.par/Kz_ak_ice,par_id
0.83373,0.1803,0.1007,0.00081132,p0100
1.0357,0.14771,0.26013,0.0067466,p0101
0.83765,0.16772,0.11275,0.0023516,p0102
0.88067,0.13478,0.21247,0.0089054,p0103
1.0987,0.11939,0.11157,0.0080299,p0104
0.96779,0.18915,0.075765,0.0074141,p0105
1.1044,0.10771,0.23568,0.0028388,p0106
0.9726,0.18554,0.30447,0.0052042,p0107
0.85318,0.12633,0.30347,0.0079697,p0108
1.0564,0.11652,0.28364,0.0059564,p0109
1.0518,0.16972,0.02374,0.0022374,p0110
0.98799,0.19892,0.21417,0.0036367,p0111
1.1881,0.17672,0.043745,0.0065449,p0112
0.85165,0.16872,0.065691,0.0061028,p0113
0.9569,0.15214,0.12054,0.0077416,p0114
0.82623,0.15033,0.1153,0.0087651,p0115
0.90966,0.15408,0.25406,0.0043699,p0116
1.0037,0.11013,0.022402,0.0087083,p0117
0.98544,0.18482,0.16227,0.0013655,p0118
1.0388,0.19514,0.15984,0.0085775,p0119
0.8583,0.13275,0.23378,0.0032563,p0120
1.1781,0.18777,0.2428,0.0031439,p0121
1.142,0.13558,0.045715,0.00078024,p0122
1.1154,0.1014,0.050961,0.0036038,p0123
1.129,0.14313,0.079218,0.00709,p0124
0.96992,0.14798,0.014075,0.0081631,p0125
0.82729,0.10867,0.25137,0.0048251,p0126
0.94638,0.16914,0.034831,0.0085616,p0127
0.81089,0.14594,0.23533,0.0057924,p0128
0.87315,0.13119,0.18509,0.0014251,p0129
1.167,0.14842,0.29973,0.0033303,p0130
1.1773,0.179,0.26596,0.0024719,p0131
1.0451,0.18443,0.19342,0.0060333,p0132
0.99595,0.1047,0.24656,0.00033596,p0133
1.0806,0.13167,0.049725,0.0025234,p0134
1.0419,0.15764,0.14464,0.0023713,p0135
0.9036,0.17948,0.10846,0.002859,p0136
1.1103,0.17149,0.07768,0.00612,p0137
1.0723,0.14905,0.16039,0.0065016,p0138
1.0393,0.16128,0.0073167,0.0034487,p0139
1.1122,0.13619,0.16276,0.0009168,p0140
0.82657,0.16949,0.2695,0.0055662,p0141
0.85101,0.19161,0.1245,0.0047521,p0142
0.81706,0.18671,0.21483,0.0036648,p0143
0.9794,0.10062,0.0054787,0.0064773,p0144
0.89585,0.11542,0.19918,0.0025556,p0145
1.1603,0.16982,0.12129,0.00040836,p0146
0.83083,0.19268,0.16849,0.0012278,p0147
1.0498,0.18753,0.057493,0.0010024,p0148
1.1959,0.12751,0.046792,0.0032907,p0149
1.0215,0.17116,0.22702,0.0030857,p0150
0.88372,0.15048,0.15572,0.0018122,p0151
0.85758,0.16644,0.061124,0.00042921,p0152
1.1586,0.16812,0.086569,0.0086837,p0153
0.81435,0.13391,0.11374,0.0053355,p0154
1.0331,0.11137,0.069765,0.0057388,p0155
1.1713,0.13044,0.14991,0.00011069,p0156
0.92371,0.16169,0.095582,0.0067037,p0157
0.80155,0.18393,0.054833,0.0012838,p0158
1.0106,0.13098,0.091955,0.0033252,p0159
0.92537,0.13313,0.26507,0.0047091,p0160
1.0858,0.19688,0.2768,0.008289,p0161
0.91498,0.10744,0.03453,0.0078607,p0162
1.1256,0.1164,0.29333,0.0041915,p0163
1.1388,0.18156,0.17344,0.008912,p0164
1.1643,0.19825,0.16937,0.005636,p0165
0.95451,0.1862,0.075143,0.0060891,p0166
0.87857,0.15691,0.059264,0.0054463,p0167
1.0225,0.18929,0.13512,0.0056131,p0168
0.91905,0.12176,0.10542,0.0045699,p0169
0.94662,0.19447,0.15074,0.0041262,p0170
0.975,0.13685,0.0062811,0.0004954,p0171
1.1896,0.15829,0.21337,0.0065419,p0172
1.1185,0.14239,0.10152,0.0083158,p0173
0.97911,0.17771,0.25202,0.0075437,p0174
0.85626,0.19098,0.11763,0.0076754,p0175
0.98689,0.16329,0.051594,0.00511,p0176
0.94041,0.17252,0.074534,0.0021102,p0177
0.94254,0.14647,0.18061,0.0042576,p0178
1.1871,0.12248,0.073919,0.0073473,p0179
1.018,0.13234,0.2459,0.0073852,p0180
1.1839,0.13406,0.30229,0.0047677,p0181
1.1969,0.15961,0.28476,0.0032084,p0182
0.8162,0.11536,0.20508,0.0075384,p0183
1.151,0.15366,0.011265,0.0084451,p0184
1.1373,0.12293,0.18669,0.0082542,p0185
0.84604,0.18183,0.20627,0.0045298,p0186
0.88142,0.1187,0.089826,0.0060059,p0187
0.96316,0.14877,0.2115,0.0058576,p0188
1.0351,0.13142,0.25249,0.003366,p0189
0.98454,0.11761,0.16753,0.0053709,p0190
1.0799,0.13657,0.23136,0.007233,p0191
0.87455,0.12449,0.031687,0.0054897,p0192
0.86298,0.18878,0.080516,0.0035591,p0193
0.94825,0.16053,0.27055,0.0013994,p0194
1.1305,0.1955,0.15618,0.00424,p0195
0.9883,0.12213,0.20787,0.0069328,p0196
0.89228,0.13817,0.11075,0.0073328,p0197
0.99487,0.11587,0.2576,0.0033815,p0198
0.81765,0.11573,0.20855,0.0045362,p0199
0.90221,0.12347,0.26071,0.0039358,p0200
0.80169,0.151,0.019155,0.0075215,p0201
1.034,0.16782,0.28083,0.0056711,p0202
1.0916,0.19598,0.11114,0.0051032,p0203
1.155,0.18963,0.08937,0.0022219,p0204
0.91827,0.19713,0.28663,0.008209,p0205
0.92171,0.1434,0.29807,0.0064313,p0206
1.1087,0.11896,0.0036349,0.00059042,p0207
1.1251,0.12019,0.068297,0.0041252,p0208
0.93497,0.19155,0.2203,0.0075986,p0209
0.85958,0.10175,0.16142,0.0080881,p0210
0.80553,0.16093,0.13374,0.0048594,p0211
0.97292,0.14182,0.24119,0.00030587,p0212
1.1962,0.14068,0.24871,0.0037245,p0213
0.84417,0.15619,0.11017,0.0040075,p0214
1.0911,0.16425,0.056193,0.0076881,p0215
0.92293,0.10417,0.16109,0.0077578,p0216
0.95343,0.1427,0.017038,0.0016194,p0217
0.96634,0.13321,0.22735,0.0081885,p0218
0.95568,0.17598,0.2548,0.0079863,p0219
1.1275,0.18528,0.19986,0.0045798,p0220
1.1566,0.16697,0.15746,0.0020103,p0221
1.0117,0.1062,0.27128,0.006345,p0222
1.1522,0.1582,0.29087,0.0085431,p0223
1.0944,0.1843,0.23878,0.0029558,p0224
0.80714,0.16271,0.0057994,0.0079355,p0225
1.1792,0.14548,0.18384,0.0062153,p0226
0.86928,0.11992,0.30584,0.0062548,p0227
1.1199,0.15476,0.20744,0.0088385,p0228
1.0299,0.1319,0.064968,0.001262,p0229
1.0432,0.15486,0.032984,0.00069734,p0230
1.1538,0.12583,0.2628,0.00084316,p0231
0.9578,0.17355,0.28221,0.00759,p0232
1.1701,0.16841,0.020993,0.0042323,p0233
0.94536,0.14087,0.090955,0.0067074,p0234
1.0999,0.1011,0.15207,0.00023139,p0235
1.1896,0.10016,0.088505,0.0012678,p0236
1.1625,0.1065,0.27855,0.0041528,p0237
0.92871,0.1071,0.18176,0.0059233,p0238
0.94438,0.19769,0.26786,0.0034717,p0239
1.124,0.11958,0.21937,0.0072729,p0240
1.0013,0.12577,0.20187,0.0032225,p0241
0.82145,0.1161,0.17774,0.0079114,p0242
1.1003,0.14835,0.21695,0.0074434,p0243
0.9618,0.11298,0.097199,0.00073296,p0244
0.91149,0.11218,0.010029,0.00029589,p0245
0.81862,0.17274,0.18576,0.0016829,p0246
1.1807,0.10152,0.19508,0.0019904,p0247
0.91646,0.18011,0.1189,0.0061717,p0248
0.85362,0.17131,0.24024,0.007634,p0249
1.0591,0.18255,0.036329,0.0081223,p0250
1.1877,0.12653,0.09045,0.00054476,p0251
1.133,0.14249,0.284,0.0046292,p0252
0.96937,0.1559,0.016275,0.0066313,p0253
0.84546,0.10056,0.053438,0.0085105,p0254
1.0775,0.11348,0.037333,0.0066721,p0255
0.83626,0.14689,0.028866,0.008057,p0256
0.83964,0.10956,0.10692,0.005069,p0257
0.86456,0.14056,0.29411,0.002694,p0258
0.97072,0.15,0.02631,0.00056965,p0259
1.1528,0.105,0.17697,0.0034569,p0260
1.0061,0.15321,0.13048,0.0031293,p0261
1.0456,0.15523,0.13157,0.0053178,p0262
1.0828,0.13249,0.07658,0.0038074,p0263
1.1581,0.11066,0.18216,0.0027743,p0264
0.93539,0.15736,0.036759,0.0064631,p0265
0.93352,0.1497,0.08603,0.0031074,p0266
1.1981,0.15437,0.025431,0.0033972,p0267
0.87706,0.13704,0.020463,0.0077249,p0268
1.174,0.10831,0.13114,0.00023809,p0269
0.84867,0.19223,0.19566,0.0039609,p0270
0.82006,0.10889,0.28975,0.0046177,p0271
0.93767,0.19348,0.16655,0.0056533,p0272
0.95051,0.11473,0.26714,0.0023926,p0273
1.1381,0.16551,0.1277,0.0067362,p0274
1.0086,0.17235,0.015766,0.0036967,p0275
1.1203,0.16713,0.20135,0.0063278,p0276
0.88986,0.12045,0.069338,0.0082732,p0277
0.89351,0.13756,0.096554,0.00078566,p0278
0.84168,0.16825,0.17075,0.0022542,p0279
1.0166,0.11511,0.038904,0.005755,p0280
0.96377,0.18235,0.29201,0.0026034,p0281
0.8891,0.18844,0.14928,0.005509,p0282
1.0875,0.15553,0.27817,0.0034249,p0283
1.1913,0.11378,0.14353,0.0026318,p0284
1.0549,0.16305,0.22941,0.0040641,p0285
0.8687,0.17986,0.14807,0.00050386,p0286
1.1757,0.11789,0.2411,0.0064433,p0287
1.0047,0.16401,0.08291,0.0015593,p0288
0.99379,0.19996,0.27335,0.00019896,p0289
0.82178,0.18644,0.078691,0.0068734,p0290
0.91061,0.18941,0.011615,0.0070291,p0291
1.0712,0.16068,0.01054,0.0019741,p0292
1.1846,0.19735,0.098998,0.001859,p0293
0.99271,0.14388,0.15443,0.0084545,p0294
1.0936,0.1143,0.17614,0.0083934,p0295
1.0738,0.14362,0.041101,0.0018447,p0296
1.1217,0.10354,0.081463,0.0027256,p0297
0.89183,0.14162,0.017602,0.004423,p0298
0.88609,0.17096,0.20696,0.0017402,p0299
1.0629,0.13506,0.24715,0.0038046,p0300
0.84917,0.17841,0.084776,0.0013089,p0301
1.0688,0.17307,0.19147,0.0046012,p0302
0.86768,0.17885,0.11241,0.0088616,p0303
1.0128,0.16502,0.22467,0.0059039,p0304
0.96678,0.17693,0.30104,0.0032758,p0305
1.0431,0.18825,0.25012,0.0088899,p0306
0.80037,0.16361,0.062246,0.0043438,p0307
0.95643,0.11052,0.25874,0.0024019,p0308
1.1074,0.16229,0.25659,0.00014853,p0309
0.98884,0.10963,0.1267,0.0046567,p0310
0.98158,0.16032,0.25282,0.0064056,p0311
1.1684,0.10697,0.17036,0.0071098,p0312
0.88428,0.17812,0.023038,0.0035498,p0313
1.1072,0.10361,0.15933,0.0020714,p0314
1.1677,0.11097,0.19391,0.0058179,p0315
1.0694,0.18277,0.18316,0.0054032,p0316
0.93402,0.18503,0.008717,0.0028916,p0317
1.0306,0.15788,0.0040322,0.0024749,p0318
0.89475,0.14204,0.12805,0.0028062,p0319
0.9313,0.10249,0.2891,0.0012271,p0320
0.97797,0.11339,0.17904,0.0004715,p0321
1.1658,0.17839,0.03004,0.0057618,p0322
1.0779,0.12782,0.29842,0.0010768,p0323
0.83158,0.12102,0.15492,0.000759,p0324
0.95178,0.16247,0.307,0.0033594,p0325
0.86599,0.17434,0.072834,0.0085311,p0326
0.96086,0.13022,0.29536,0.0027484,p0327
0.81451,0.12543,0.02984,0.0068925,p0328
1.1709,0.17446,0.061981,0.0010951,p0329
0.813,0.18981,0.15862,0.0051721,p0330
0.99725,0.12929,0.18698,0.0069423,p0331
0.83319,0.14892,0.15157,0.0041068,p0332
1.1035,0.18095,0.048133,0.006514,p0333
0.99192,0.13786,0.067162,0.0048071,p0334
0.87418,0.18359,0.12865,0.0086715,p0335
1.146,0.13983,0.23314,0.0067813,p0336
0.80905,0.12728,0.26414,0.0026716,p0337
1.1337,0.1921,0.27551,0.0044828,p0338
1.1439,0.17796,0.030902,0.0049966,p0339
1.1287,0.16723,0.27521,0.0066505,p0340
0.92712,0.16478,0.25603,0.008788,p0341
0.94729,0.10934,0.20059,0.0079195,p0342
0.99033,0.11663,0.20431,0.007058,p0343
0.82258,0.19103,0.29624,0.0069547,p0344
0.90659,0.17382,0.10027,0.00026991,p0345
0.84026,0.11755,0.13584,0.0083259,p0346
1.1051,0.172,0.19723,0.0031545,p0347
1.1265,0.17287,0.018633,0.0052787,p0348
0.98626,0.12226,0.29726,0.0010542,p0349
0.8254,0.17003,0.065896,0.0072919,p0350
1.1014,0.15349,0.22342,0.00839,p0351
0.95844,0.19497,0.20373,0.0047365,p0352
1.1058,0.12706,0.10903,0.0015875,p0353
1.1912,0.18691,0.027627,0.0072455,p0354
1.148,0.1589,0.064045,0.0080095,p0355
1.0958,0.14566,0.14218,0.0076516,p0356
1.0068,0.15305,0.23225,0.0026622,p0357
1.1318,0.121,0.070525,0.0058149,p0358
1.0533,0.19401,0.26167,0.0009513,p0359
0.91529,0.10303,0.028581,0.0052207,p0360
0.90252,0.101,0.12252,0.00092603,p0361
0.90422,0.17464,0.088244,0.0019298,p0362
1.0006,0.17065,0.035444,0.0062884,p0363
0.92094,0.18812,0.22653,0.0052894,p0364
1.0187,0.17965,0.17421,0.0034871,p0365
1.1616,0.17175,0.30197,0.0011316,p0366
1.0252,0.19187,0.22243,0.0023152,p0367
0.87618,0.11697,0.27262,0.0037372,p0368
0.88817,0.18794,0.017954,0.0016371,p0369
1.1466,0.12617,0.1241,0.0055614,p0370
0.93228,0.17373,0.092019,0.00083543,p0371
1.1573,0.15123,0.19756,0.0055915,p0372
1.0154,0.14355,0.024357,0.0029913,p0373
1.097,0.12195,0.11848,0.0021943,p0374
0.89085,0.1415,0.026166,0.0083436,p0375
1.0141,0.13857,0.12944,0.0060756,p0376
0.91275,0.19013,0.11966,0.0071343,p0377
1.0583,0.19606,0.039043,0.00707,p0378
0.93617,0.1792,0.2745,0.00067512,p0379
0.93716,0.19628,0.29459,0.0048864,p0380
1.1362,0.18204,0.26619,0.0040471,p0381
1.0606,0.13914,0.26817,0.0054673,p0382
1.0593,0.19373,0.18992,0.0068019,p0383
1.0256,0.10662,0.12363,0.0031766,p0384
0.86489,0.1372,0.20299,0.0079635,p0385
1.0193,0.17495,0.032868,0.0086596,p0386
0.96471,0.12371,0.1639,0.0056795,p0387
0.86225,0.12417,0.15672,0.0047198,p0388
1.0276,0.18297,0.29706,0.0019142,p0389
0.99325,0.15902,0.28315,0.0083661,p0390
0.83006,0.12339,0.2882,0.0042083,p0391
1.0496,0.12849,0.21525,0.0037773,p0392
1.044,0.15009,0.24184,0.0076181,p0393
1.047,0.16922,0.17494,0.0015046,p0394
1.1729,0.19799,0.021575,0.0042901,p0395
0.98205,0.11233,0.073518,0.0048955,p0396
0.8606,0.18131,0.040367,0.0023031,p0397
1.1301,0.10983,0.30535,0.0056958,p0398
1.0371,0.14469,0.27351,0.0059051,p0399
1.0223,0.19436,0.0077497,0.0057212,p0400
0.942,0.13537,0.16531,0.0081084,p0401
0.87203,0.11857,0.033837,0.00068227,p0402
0.99908,0.17056,0.30489,0.0068635,p0403
0.88684,0.11834,0.14726,0.00052906,p0404
0.94397,0.19676,0.13425,0.0049698,p0405
1.0706,0.12071,0.0085188,0.003865,p0406
1.079,0.18167,0.18801,0.00010471,p0407
1.0871,0.11976,0.17246,0.0014208,p0408
1.0318,0.14677,0.045166,0.0003483,p0409
1.073,0.11709,0.10205,0.00017886,p0410
0.87928,0.16149,0.17935,0.005983,p0411
1.1617,0.15932,0.20223,0.00062234,p0412
1.0121,0.13839,0.052232,0.004786,p0413
0.84349,0.11391,0.10343,0.0025386,p0414
1.1426,0.14816,0.17815,0.0063685,p0415
0.99957,0.13927,0.22102,0.0038773,p0416
0.94906,0.10583,0.10753,0.0024426,p0417
0.94966,0.1838,0.19116,0.0024991,p0418
1.0843,0.10446,0.10823,0.0018708,p0419
1.1653,0.17404,0.26191,0.0040729,p0420
0.88169,0.13778,0.20992,0.0043932,p0421
0.97532,0.10039,0.29477,0.0063581,p0422
0.80623,0.16115,0.29948,0.0086352,p0423
1.1855,0.1044,0.085635,0.0072778,p0424
0.99623,0.1451,0.21803,0.0018178,p0425
1.092,0.16181,0.25724,0.0044418,p0426
0.85278,0.12472,0.26902,0.0063097,p0427
0.88523,0.13895,0.11652,0.0017641,p0428
1.0366,0.15273,0.058708,0.0082205,p0429
1.1762,0.1287,0.19638,0.0086183,p0430
0.80373,0.16458,0.01382,0.0021534,p0431
0.82441,0.10791,0.057117,0.0043812,p0432
1.0173,0.18466,0.10423,0.00064732,p0433
0.9802,0.15874,0.098601,0.0011556,p0434
1.1239,0.14932,0.14589,0.0062327,p0435
1.1818,0.12029,0.23654,0.00038794,p0436
1.1355,0.17617,0.23199,0.002712,p0437
0.81277,0.16677,0.12591,0.0036628,p0438
1.1326,0.1028,0.060742,0.0030601,p0439
1.1454,0.1953,0.099562,0.0030514,p0440
1.1987,0.12767,0.032118,0.0050637,p0441
1.0751,0.12677,0.21671,0.0066038,p0442
1.0524,0.1544,0.1476,0.0058379,p0443
1.0147,0.14628,0.18878,0.0068349,p0444
1.1929,0.15255,0.23437,0.0043068,p0445
0.95375,0.12434,0.16381,0.0050124,p0446
0.93863,0.17206,0.1924,0.0013796,p0447
1.1637,0.12955,0.10233,0.0071235,p0448
0.89417,0.16637,0.10519,0.0078343,p0449
1.1479,0.15994,0.24778,0.0011621,p0450
0.85589,0.14282,0.1579,0.0018928,p0451
0.84985,0.19461,0.082365,0.0050213,p0452
1.1789,0.15071,0.30288,0.003701,p0453
0.8982,0.19938,0.13961,0.0084778,p0454
0.9277,0.14741,0.063891,0.0015197,p0455
1.118,0.19573,0.01965,0.001186,p0456
1.0652,0.16596,0.045038,0.0030355,p0457
1.1227,0.16493,0.22804,0.0041685,p0458
0.99045,0.15118,0.12071,0.001017,p0459
1.1995,0.15714,0.28177,0.0015673,p0460
0.90804,0.16004,0.084169,0.001116,p0461
0.84296,0.12517,0.0045261,0.0014917,p0462
1.0898,0.10738,0.066839,0.0051763,p0463
0.89739,0.13496,0.17225,0.0045093,p0464
1.1494,0.17751,0.093008,0.0087456,p0465
0.88293,0.11401,0.15337,0.0078497,p0466
0.81961,0.13873,0.05826,0.0074826,p0467
0.98253,0.16289,0.054152,0.0011926,p0468
1.1211,0.10531,0.23836,0.0013333,p0469
0.87547,0.1338,0.079829,0.0017069,p0470
0.80475,0.1397,0.2398,0.0060603,p0471
0.90737,0.19655,0.30666,0.0061408,p0472
0.92575,0.17878,0.26465,0.0027822,p0473
0.83859,0.19033,0.22376,0.0084868,p0474
0.998,0.16535,0.20922,0.0074284,p0475
1.1138,0.12309,0.044095,0.0087741,p0476
0.81021,0.1051,0.078294,0.008722,p0477
0.93057,0.12693,0.13766,0.005426,p0478
0.84662,0.12834,0.047281,0.0081478,p0479
1.0571,0.1517,0.19015,0.0066627,p0480
1.0666,0.12394,0.027212,0.006205,p0481
1.1405,0.11309,0.1658,0.0077116,p0482
1.1091,0.14438,0.14894,0.0055165,p0483
1.1149,0.15156,0.077183,0.00063651,p0484
1.1927,0.15226,0.21882,0.0080528,p0485
1.1445,0.14034,0.21792,0.0069783,p0486
1.0482,0.15653,0.059821,0.0075641,p0487
0.93937,0.17526,0.29256,0.006773,p0488
0.92934,0.19327,0.11471,0.0038259,p0489
1.003,0.14496,0.24958,0.0042822,p0490
0.86676,0.17519,0.094958,0.0060275,p0491
1.0021,0.1576,0.27949,0.0014463,p0492
0.8078,0.17737,0.10606,0.0084277,p0493
0.95234,0.12812,0.19281,0.0001643,p0494
0.88751,0.15856,0.12502,0.0069162,p0495
1.0412,0.18637,0.24835,0.00089413,p0496
1.1939,0.18735,0.2449,0.0081269,p0497
0.92077,0.15199,0.012407,0.0049358,p0498
1.1832,0.18576,0.087149,0.0039153,p0499
0.82893,0.11115,0.063106,0.0075041,p0500
