wind_speed,mixing/coef_mix_hyp,meteorology/ch,meteorology/ce,par_id
1.0031,5.6586e-06,0.0012451,0.0018682,p0144
0.96399,5.6145e-05,0.0022787,0.0024988,p0145
1.0085,1.2852e-05,0.0023402,0.0028809,p0146
0.8194,6.2568e-05,0.0028959,0.0011342,p0147
0.86386,3.2729e-05,0.0017433,0.0017748,p0148
1.1202,8.3203e-05,0.0028522,0.0018825,p0149
1.0997,4.471e-05,0.0025201,0.001463,p0150
1.1605,5.6564e-05,0.0018078,0.0021755,p0151
0.83926,8.6003e-05,0.001898,0.0011753,p0152
1.0685,8.22e-05,0.0028829,0.0026352,p0153
1.0443,3.3144e-05,0.0015629,0.0022563,p0154
1.1513,4.8735e-06,0.0028407,0.0027594,p0155
0.99294,5.827e-05,0.0024262,0.0027793,p0156
1.1358,5.1446e-05,0.002367,0.0026195,p0157
1.172,9.1018e-05,0.002255,0.0027262,p0158
0.84942,7.5431e-05,0.0026187,0.001542,p0159
0.97627,3.2802e-05,0.0026922,0.0022151,p0160
1.164,7.4765e-05,0.0024701,0.0019316,p0161
0.99982,8.1291e-05,0.0014925,0.0023678,p0162
0.92823,8.5829e-05,0.001855,0.0024908,p0163
1.0257,8.2464e-05,0.0011178,0.0013349,p0164
1.1872,4.9386e-06,0.0012951,0.0017489,p0165
1.0773,5.5913e-05,0.0028055,0.0026043,p0166
0.87411,3.2258e-05,0.0028863,0.0010476,p0167
0.86854,7.7311e-06,0.0019359,0.0010521,p0168
0.81859,2.4549e-05,0.0018111,0.0014997,p0169
1.179,3.1027e-05,0.0025327,0.0018648,p0170
0.84607,8.741e-05,0.0017371,0.0022591,p0171
1.0996,4.228e-05,0.0026588,0.0013836,p0172
1.0152,7.6924e-05,0.0023993,0.0014539,p0173
0.97849,7.0461e-05,0.0011447,0.0029092,p0174
0.94079,6.4263e-05,0.0016731,0.0022863,p0175
1.1974,1.3444e-05,0.002175,0.0025831,p0176
1.1733,2.0442e-05,0.0012046,0.0022166,p0177
0.87666,8.4277e-05,0.0026966,0.0028878,p0178
0.95361,6.6411e-05,0.0026346,0.0022783,p0179
1.0809,5.4989e-05,0.0012755,0.0011773,p0180
0.82765,8.7761e-05,0.0021567,0.0025874,p0181
1.134,6.3393e-05,0.0010938,0.0026221,p0182
1.0387,3.9705e-05,0.0016904,0.0027294,p0183
0.86704,8.6484e-06,0.0021354,0.0018796,p0184
1.1947,1.089e-05,0.0029039,0.0017927,p0185
0.99866,4.4796e-05,0.0021996,0.0029503,p0186
0.9863,5.2555e-05,0.0028481,0.0013553,p0187
1.0972,9.0618e-05,0.0016112,0.0024962,p0188
1.1229,8.5782e-05,0.0014423,0.0028524,p0189
1.1852,4.3519e-06,0.0023698,0.0010548,p0190
0.81482,5.611e-05,0.0022723,0.0014943,p0191
1.0801,2.8092e-05,0.0026164,0.0012637,p0192
1.1965,3.6637e-05,0.0012665,0.0023469,p0193
1.0555,5.8948e-05,0.0022684,0.0027762,p0194
1.0308,6.8709e-05,0.0020015,0.0024609,p0195
0.90332,4.5786e-05,0.0022343,0.0011971,p0196
0.84075,8.5696e-05,0.0027556,0.0015287,p0197
0.92732,1.3772e-05,0.0018217,0.002118,p0198
0.92217,6.2483e-05,0.0023798,0.0019888,p0199
0.83748,5.5214e-05,0.0027053,0.0025125,p0200
0.85488,4.1296e-05,0.0025114,0.0029074,p0201
0.98806,6.091e-05,0.002045,0.0028261,p0202
0.81231,2.4961e-05,0.0025251,0.0015457,p0203
1.1422,2.0774e-05,0.0015213,0.0027709,p0204
1.05,7.2755e-05,0.0021789,0.0012146,p0205
1.1662,9.746e-05,0.002866,0.0026699,p0206
0.92468,3.1918e-05,0.0012121,0.0020313,p0207
0.86138,3.2343e-05,0.0013332,0.0022996,p0208
0.86262,3.7726e-05,0.0012626,0.0018819,p0209
0.93926,9.3535e-05,0.0013062,0.0024291,p0210
1.1496,3.6832e-05,0.0019388,0.0029931,p0211
0.89036,7.1573e-05,0.0027529,0.0019126,p0212
1.0902,7.8289e-05,0.0028024,0.0025208,p0213
0.88422,7.7485e-05,0.0026093,0.0013728,p0214
0.84653,9.0519e-05,0.0024928,0.0028206,p0215
1.0413,9.1249e-05,0.0023866,0.0027834,p0216
0.96492,2.4401e-05,0.0027313,0.0018411,p0217
1.0305,8.1373e-05,0.0015066,0.0020778,p0218
0.82337,3.4867e-05,0.0014885,0.0025455,p0219
1.0935,6.0201e-05,0.001995,0.0020209,p0220
1.0349,9.086e-06,0.0021812,0.0014093,p0221
1.1862,6.3785e-05,0.001015,0.0020047,p0222
0.91286,1.924e-05,0.0026485,0.0023166,p0223
0.96451,5.4379e-05,0.0018763,0.0021155,p0224
0.91069,5.7902e-05,0.0015294,0.0027699,p0225
1.111,2.0818e-06,0.0020859,0.001098,p0226
1.1602,9.3858e-05,0.0028364,0.0013911,p0227
0.86835,3.7998e-06,0.0019188,0.0024721,p0228
1.0591,4.8359e-05,0.0027089,0.002824,p0229
1.0137,8.0945e-06,0.0016474,0.0027026,p0230
0.93426,5.7782e-05,0.0013886,0.0011505,p0231
1.0323,4.1757e-05,0.0029336,0.001095,p0232
1.1116,4.7828e-05,0.0026079,0.0010045,p0233
1.0787,3.4456e-05,0.0029464,0.0015643,p0234
1.0091,5.2429e-05,0.0028239,0.0011636,p0235
1.0276,5.1638e-05,0.002451,0.0016755,p0236
0.94875,8.0011e-05,0.0022634,0.0026618,p0237
1.1291,8.3607e-05,0.001002,0.0010906,p0238
1.1196,8.3506e-05,0.0011141,0.0020865,p0239
0.8584,5.1296e-05,0.0025817,0.0025361,p0240
0.84726,7.777e-05,0.0010687,0.0011053,p0241
0.88532,5.7642e-05,0.0028509,0.0015873,p0242
0.83459,6.7568e-05,0.0020908,0.0025225,p0243
0.97325,2.3163e-05,0.0025025,0.0026383,p0244
1.1154,5.9852e-05,0.0021229,0.0026467,p0245
0.82809,1.5799e-05,0.0018259,0.0010325,p0246
0.85709,8.5221e-05,0.0025547,0.0025486,p0247
0.95622,6.815e-05,0.0019081,0.0020693,p0248
0.95311,5.0949e-05,0.0015047,0.0024372,p0249
1.1471,7.1002e-07,0.0014179,0.0023285,p0250
0.81975,9.2292e-05,0.0018058,0.0027569,p0251
1.0972,7.575e-05,0.0012927,0.0017717,p0252
1.1987,3.8956e-05,0.0015482,0.0024764,p0253
1.0483,3.3308e-05,0.0019505,0.0012315,p0254
0.91876,1.1179e-05,0.001889,0.0020481,p0255
1.0634,2.5664e-05,0.0022434,0.001477,p0256
1.1752,4.5388e-05,0.0013369,0.0019607,p0257
1.1979,2.6232e-05,0.0024148,0.0010367,p0258
1.0484,4.9575e-05,0.0018657,0.0027885,p0259
0.91983,5.2279e-05,0.0028904,0.002489,p0260
0.83434,2.4349e-05,0.0024641,0.0028093,p0261
0.95441,1.4554e-05,0.0025758,0.0028112,p0262
1.0418,7.3856e-05,0.0013998,0.0017472,p0263
1.1069,4.1081e-05,0.0024577,0.0017737,p0264
0.93339,9.2312e-05,0.0028751,0.0012924,p0265
1.1716,7.2305e-06,0.0022719,0.0015087,p0266
1.0536,6.2237e-05,0.0016601,0.0029956,p0267
1.1785,9.4696e-05,0.0012645,0.0026539,p0268
1.0977,3.8238e-05,0.0012918,0.0019157,p0269
1.0383,6.2063e-06,0.0021309,0.002135,p0270
1.067,4.4288e-05,0.0018385,0.0018942,p0271
0.93106,1.5974e-05,0.001827,0.0013681,p0272
1.1253,5.0175e-05,0.0027645,0.0011219,p0273
1.0269,9.3453e-05,0.0026722,0.0011936,p0274
0.99065,8.2415e-05,0.0013405,0.0026018,p0275
0.80302,1.1827e-05,0.0014187,0.0029024,p0276
0.9381,5.2894e-05,0.0013286,0.0029542,p0277
1.0359,1.309e-05,0.0027295,0.0023335,p0278
1.0821,6.6947e-05,0.0017502,0.001538,p0279
1.1918,2.8448e-05,0.0012149,0.0011877,p0280
1.1655,9.306e-05,0.0026436,0.0027813,p0281
1.1443,3.2608e-05,0.0025073,0.0010781,p0282
0.96059,2.4856e-05,0.0014553,0.0025096,p0283
1.165,9.1676e-05,0.0027617,0.0017542,p0284
0.82276,3.5862e-05,0.0027101,0.0010436,p0285
0.94202,1.2595e-05,0.0016314,0.002133,p0286
1.0121,4.0102e-05,0.0024221,0.0024345,p0287
1.1488,8.4036e-05,0.0024914,0.0029703,p0288
0.93547,9.604e-05,0.0029973,0.0012052,p0289
0.83376,8.507e-05,0.0024302,0.0012804,p0290
1.168,8.2956e-05,0.0018082,0.0010123,p0291
1.1161,9.9794e-05,0.001572,0.0025247,p0292
0.89791,6.9473e-05,0.0020202,0.0025848,p0293
0.90647,1.7226e-05,0.0029101,0.001537,p0294
0.87581,7.4117e-06,0.0020541,0.0018767,p0295
0.835,6.4633e-05,0.0019909,0.0023691,p0296
1.0957,9.3732e-05,0.0017922,0.0012423,p0297
1.1417,2.8869e-05,0.0023442,0.0017216,p0298
1.1462,5.4831e-05,0.0024635,0.0029538,p0299
0.95131,2.3006e-06,0.0026252,0.0027103,p0300
1.1102,8.7993e-05,0.0014479,0.002051,p0301
1.0338,2.7759e-05,0.0013434,0.0014787,p0302
0.9012,2.5816e-05,0.0019684,0.0025113,p0303
0.81342,9.2504e-05,0.001501,0.0015949,p0304
0.86001,2.6173e-05,0.0026216,0.0011942,p0305
0.98897,3.8995e-05,0.0021634,0.0023617,p0306
0.88119,4.6996e-05,0.0019651,0.0015908,p0307
0.92331,1.25e-06,0.0024358,0.002274,p0308
0.98235,3.744e-05,0.0015652,0.0017176,p0309
1.1356,1.5435e-05,0.0021509,0.0022097,p0310
1.1343,1.3296e-05,0.0022854,0.0023491,p0311
1.0421,2.1068e-05,0.0025374,0.0029686,p0312
0.91936,7.8956e-05,0.0010997,0.0012799,p0313
0.81269,7.8388e-05,0.0013831,0.0014686,p0314
1.1053,4.6705e-06,0.0012735,0.0022279,p0315
1.1567,2.3826e-05,0.0024746,0.001763,p0316
0.80694,1.6889e-06,0.0019565,0.0029652,p0317
0.99126,5.3931e-05,0.0014019,0.0018886,p0318
0.80228,9.2732e-05,0.00152,0.0024927,p0319
0.84898,6.1036e-05,0.0019294,0.0020409,p0320
0.88255,5.6362e-05,0.002811,0.0025439,p0321
1.0945,1.3324e-06,0.0020683,0.0021506,p0322
1.0101,1.4398e-05,0.0014364,0.0027999,p0323
1.1775,6.4491e-06,0.0010672,0.0011674,p0324
0.89708,9.1697e-06,0.0015083,0.001306,p0325
1.045,6.1775e-06,0.0014347,0.0026725,p0326
0.92005,3.1718e-06,0.0015687,0.0025972,p0327
0.90868,5.2739e-05,0.0016294,0.0022537,p0328
0.93912,1.5146e-05,0.0021528,0.0015596,p0329
0.93385,8.3971e-05,0.0011595,0.0029058,p0330
0.92429,2.54e-05,0.0015395,0.0014449,p0331
1.011,4.9741e-05,0.0021057,0.0014679,p0332
1.0124,3.6389e-05,0.0011376,0.0011386,p0333
0.8713,9.1003e-05,0.0015138,0.0022809,p0334
1.0298,2.7274e-05,0.0023049,0.0028614,p0335
0.80593,9.9135e-05,0.0029611,0.0023395,p0336
1.1215,4.2179e-05,0.0023253,0.0018572,p0337
1.1283,7.2975e-05,0.0012111,0.0013665,p0338
0.89294,8.832e-05,0.0010516,0.0017985,p0339
1.0848,8.0598e-05,0.0026029,0.0013874,p0340
1.1792,4.5534e-05,0.001997,0.0029371,p0341
1.0404,2.541e-07,0.0021332,0.00113,p0342
1.026,9.0334e-05,0.0016254,0.002683,p0343
1.06,9.2686e-05,0.0013593,0.0022776,p0344
0.86886,5.1835e-06,0.0027768,0.00222,p0345
1.0391,9.7071e-05,0.0014058,0.0011269,p0346
0.95535,3.9289e-05,0.0015338,0.002877,p0347
0.83575,9.2911e-05,0.0029951,0.0019505,p0348
0.85861,5.6792e-05,0.0023039,0.0029857,p0349
0.98532,8.9675e-06,0.0020958,0.0023701,p0350
0.93484,8.2246e-05,0.0016868,0.0021121,p0351
1.196,8.8561e-05,0.001671,0.0013199,p0352
0.99697,4.0291e-05,0.0020677,0.0016912,p0353
1.0937,4.6619e-05,0.0020471,0.0010936,p0354
0.9559,5.4674e-05,0.0027475,0.001154,p0355
1.116,1.7005e-05,0.0020365,0.0024165,p0356
0.80424,6.8866e-05,0.0017198,0.0016224,p0357
1.0835,4.2551e-05,0.0015847,0.0029208,p0358
0.87535,7.9187e-05,0.0021002,0.0015202,p0359
1.1608,6.4713e-05,0.0020711,0.0027133,p0360
0.93567,4.465e-05,0.0016842,0.0023891,p0361
1.168,8.52e-05,0.0015455,0.0028929,p0362
1.0854,5.8668e-05,0.0014026,0.0010385,p0363
0.85281,1.1685e-05,0.0015878,0.0025277,p0364
1.0209,5.937e-06,0.0026641,0.0026544,p0365
0.83072,6.8829e-05,0.0022983,0.0020464,p0366
1.0752,8.3369e-05,0.0018727,0.0019418,p0367
1.186,6.5502e-05,0.0013646,0.001713,p0368
1.1891,8.1665e-05,0.0024018,0.0014021,p0369
0.8299,5.5768e-05,0.00242,0.0014273,p0370
1.1181,1.5323e-05,0.0022299,0.0026093,p0371
1.1336,6.1758e-05,0.0027978,0.0028508,p0372
1.0458,3.1102e-05,0.0011577,0.0021481,p0373
1.1164,8.8181e-05,0.0023174,0.001949,p0374
0.89354,1.071e-06,0.0010821,0.0018745,p0375
1.0595,5.0548e-06,0.0015525,0.002425,p0376
1.0864,9.8347e-05,0.002669,0.0017185,p0377
0.80455,1.8074e-06,0.0013084,0.002744,p0378
0.80644,3.7273e-05,0.0019369,0.0012067,p0379
0.80337,5.7514e-06,0.0011132,0.002375,p0380
1.0107,8.4533e-05,0.0028595,0.0027528,p0381
1.1896,7.1738e-06,0.0018332,0.0027976,p0382
1.0807,5.939e-05,0.0027036,0.0017789,p0383
0.87465,9.7566e-05,0.0025711,0.0012917,p0384
1.0566,7.985e-05,0.0029921,0.0023864,p0385
0.8006,1.1922e-05,0.0013702,0.0027604,p0386
1.0097,5.3143e-05,0.0011995,0.0028174,p0387
1.0898,3.78e-05,0.0010962,0.0020221,p0388
0.80148,3.6016e-05,0.0018786,0.0020795,p0389
0.83152,1.6579e-05,0.0024447,0.0020341,p0390
0.93263,4.6216e-05,0.0012396,0.0011189,p0391
1.1883,6.5046e-05,0.0020157,0.0013459,p0392
1.0734,1.3061e-05,0.0010317,0.0016272,p0393
0.9676,7.3396e-06,0.0022527,0.0019921,p0394
1.1074,8.2518e-05,0.002757,0.001832,p0395
0.87093,3.2533e-05,0.0025873,0.0010233,p0396
0.89941,7.7277e-05,0.0027516,0.0012563,p0397
0.8144,6.5726e-05,0.0010214,0.0014815,p0398
0.90166,3.3693e-05,0.0026899,0.0017249,p0399
1.1928,3.502e-05,0.002612,0.0013391,p0400
0.91737,7.6923e-05,0.001499,0.0016961,p0401
1.0606,3.5577e-06,0.0013382,0.002302,p0402
1.0219,2.0518e-05,0.0020838,0.0020545,p0403
0.91822,1.2165e-05,0.001393,0.0018247,p0404
1.0622,2.3886e-05,0.0023266,0.0021946,p0405
0.86451,7.1645e-05,0.0029186,0.0027388,p0406
1.0331,9.8055e-05,0.0022615,0.0011414,p0407
1.1364,3.5516e-05,0.0026672,0.0022681,p0408
0.86409,3.4002e-05,0.0012543,0.0021775,p0409
1.066,3.4053e-06,0.0025695,0.0016014,p0410
0.96614,6.7939e-05,0.0017676,0.0014016,p0411
1.1875,7.2241e-05,0.0023545,0.0016308,p0412
1.1721,4.1204e-05,0.0020161,0.0018276,p0413
0.98702,7.9516e-05,0.0015565,0.0022052,p0414
0.97049,5.4295e-05,0.0029997,0.0012008,p0415
1.1451,3.1305e-05,0.0027419,0.002399,p0416
1.1527,2.0603e-05,0.0027672,0.0018606,p0417
0.98757,1.7134e-06,0.0018482,0.0019952,p0418
0.88225,4.7255e-05,0.0011187,0.0010853,p0419
0.94921,8.6709e-05,0.0026715,0.0010061,p0420
0.96665,9.3189e-05,0.0015981,0.0012163,p0421
1.1562,6.5801e-05,0.0011319,0.0028822,p0422
0.99647,2.5769e-05,0.0011336,0.0017021,p0423
0.98256,4.4386e-05,0.002496,0.0013433,p0424
0.83532,3.3407e-05,0.0028816,0.0019107,p0425
1.1034,4.8292e-05,0.0021823,0.0012552,p0426
0.92513,2.551e-05,0.0023379,0.0010487,p0427
1.1659,1.6723e-05,0.0020517,0.0010666,p0428
0.91651,5.3617e-05,0.0012271,0.0013161,p0429
0.86662,6.6177e-05,0.0029391,0.0020129,p0430
1.0847,1.6304e-05,0.0026985,0.0027193,p0431
1.0021,9.6776e-05,0.0021363,0.0014838,p0432
0.98975,4.0452e-05,0.0015741,0.0027086,p0433
0.92619,8.6254e-05,0.0027682,0.0010822,p0434
1.1393,3.5963e-05,0.0018841,0.0026241,p0435
1.0477,3.8686e-05,0.0022973,0.0011602,p0436
1.0778,6.6107e-05,0.0010197,0.0019805,p0437
0.89095,2.7496e-05,0.0014445,0.0021009,p0438
0.98331,2.9001e-05,0.0026294,0.0016868,p0439
0.99728,1.9122e-05,0.0012216,0.0022841,p0440
1.1308,4.3658e-05,0.0024991,0.0014917,p0441
0.85654,2.323e-05,0.0027253,0.0023922,p0442
1.1634,8.0722e-05,0.0027622,0.0020254,p0443
1.1434,7.6017e-05,0.0013671,0.0027319,p0444
1.1579,9.5918e-05,0.0020646,0.0022715,p0445
1.1306,2.4656e-05,0.0029092,0.0025001,p0446
0.95419,8.3717e-05,0.0024422,0.0023258,p0447
0.97156,4.1497e-06,0.0020048,0.0022615,p0448
1.0302,8.2694e-05,0.002282,0.0015494,p0449
0.84207,1.9037e-05,0.0026153,0.0011224,p0450
0.84486,3.4804e-05,0.0027344,0.0024649,p0451
1.0568,4.1841e-05,0.0027754,0.0022289,p0452
1.16,2.19e-05,0.0020236,0.0016624,p0453
0.91511,9.4446e-05,0.0014622,0.0023036,p0454
1.1644,7.9983e-07,0.0012036,0.0023645,p0455
1.1187,3.357e-05,0.0016144,0.0018725,p0456
0.84158,5.0796e-05,0.0017413,0.0012194,p0457
0.84414,2.6744e-05,0.0015304,0.002594,p0458
0.86613,2.8501e-06,0.0027161,0.0023267,p0459
1.0148,6.8625e-05,0.0017314,0.0011451,p0460
1.1757,6.6697e-05,0.001369,0.0027863,p0461
0.88064,3.2033e-05,0.0013227,0.0016102,p0462
0.80933,9.8512e-05,0.0011298,0.0012842,p0463
1.1455,8.0908e-05,0.0026445,0.0023405,p0464
1.0915,4.6373e-05,0.0016434,0.0022725,p0465
1.1024,1.49e-05,0.0018823,0.0019829,p0466
0.81741,9.2865e-05,0.002639,0.0011721,p0467
1.1922,3.6902e-05,0.0026901,0.0015568,p0468
1.1768,1.9439e-05,0.0012015,0.0018855,p0469
0.94104,1.0415e-05,0.0014295,0.0015712,p0470
1.163,7.4525e-05,0.0019005,0.002924,p0471
1.0653,8.2043e-06,0.0020974,0.0024574,p0472
1.1012,5.849e-05,0.0012808,0.001572,p0473
0.97775,3.7167e-05,0.0021675,0.0012684,p0474
1.0558,3.713e-05,0.002115,0.0024478,p0475
1.1512,7.4388e-05,0.0028782,0.0018454,p0476
0.94793,2.0318e-05,0.0014963,0.0013503,p0477
0.81902,3.3503e-05,0.0024073,0.0016691,p0478
0.81418,5.2206e-05,0.0016181,0.0021848,p0479
0.94832,5.3005e-05,0.0011909,0.0014561,p0480
1.133,6.8033e-05,0.0021108,0.0026951,p0481
1.1428,7.4928e-05,0.0029064,0.0020002,p0482
1.1227,1.5762e-05,0.0011863,0.0019425,p0483
1.0768,2.0025e-05,0.0023291,0.0022485,p0484
1.0987,3.8594e-05,0.0018708,0.001065,p0485
