wind_speed,swr,fetch_lk,c_relax_C,par_id
1.1537,0.84335,73429,0.045477,p0047
0.94165,0.90562,33264,0.076045,p0048
0.88747,0.97481,14223,0.005465,p0049
0.89426,0.97271,36429,0.088302,p0050
1.0484,1.1318,37770,0.064554,p0051
1.1114,1.1606,66538,0.01865,p0052
0.87914,0.82726,21462,0.021216,p0053
1.0539,1.0658,14798,0.048187,p0054
0.92302,0.87322,31333,0.048972,p0055
1.1142,1.0231,71942,0.078463,p0056
0.80181,0.86861,44595,0.047799,p0057
0.81033,0.85111,46567,0.030117,p0058
0.9455,0.9657,73960,0.025044,p0059
1.1148,0.88916,16522,0.031458,p0060
1.1848,1.0601,47718,0.06809,p0061
1.0715,0.81395,21358,0.094913,p0062
0.97365,1.1898,6300.1,0.085081,p0063
0.90336,0.84132,51647,0.067305,p0064
1.0403,1.0415,34365,0.081002,p0065
1.1273,0.99352,54597,0.081891,p0066
1.1671,0.83088,11485,0.054395,p0067
1.0256,0.95256,47554,0.016096,p0068
1.0671,1.0574,13930,0.032592,p0069
1.0016,1.0356,9139.6,0.048322,p0070
1.0308,1.1132,5565,0.0075811,p0071
0.90434,0.91869,8594,0.067844,p0072
0.82483,1.0756,32987,0.099406,p0073
1.1033,1.0617,54376,0.013999,p0074
1.038,1.1843,56017,0.070988,p0075
1.1227,0.90649,46336,0.018222,p0076
0.93563,0.93588,30292,0.065832,p0077
1.0392,0.92715,36859,0.017482,p0078
1.1201,1.0059,61588,0.01037,p0079
1.0025,0.88524,49439,0.026499,p0080
0.94931,1.1304,23704,0.037853,p0081
0.84306,1.1331,63956,0.069997,p0082
0.97276,0.96102,58247,0.025545,p0083
0.87015,0.98924,55306,0.019679,p0084
0.99267,1.1387,68434,0.00030193,p0085
0.87467,0.95512,42425,0.089048,p0086
0.98413,1.0442,35638,0.061476,p0087
1.1448,1.1815,9987.8,0.08531,p0088
0.85495,1.1285,30950,0.095268,p0089
0.95311,0.97662,24020,0.020906,p0090
0.80016,0.84745,71203,0.012378,p0091
0.9374,1.1484,20221,0.058732,p0092
0.88519,1.0703,19493,0.072684,p0093
0.94455,1.0721,721.14,0.015782,p0094
0.84653,0.82899,44097,0.089941,p0095
0.87993,1.0423,54810,0.065606,p0096
1.1481,0.87085,24399,0.071342,p0097
0.83191,0.80233,51550,0.039307,p0098
0.85029,0.89953,55435,0.035809,p0099
0.80838,0.86425,62080,0.050068,p0100
0.85945,0.85015,53652,0.031753,p0101
0.95804,0.82379,21885,0.071877,p0102
1.0137,0.81989,4528.9,0.057045,p0103
1.0722,0.88159,14590,0.050453,p0104
1.0397,1.1359,50434,0.014763,p0105
0.95278,1.1052,7300.3,0.080197,p0106
0.90293,1.1209,67777,0.041358,p0107
0.84085,1.0377,25161,0.050793,p0108
1.0464,1.1013,63165,0.096444,p0109
1.195,0.83936,40664,0.026617,p0110
1.0056,1.1408,4029.4,0.040772,p0111
1.1073,0.96539,58321,0.084578,p0112
0.92237,0.94124,3449.2,0.090856,p0113
0.96768,0.80055,19729,0.043039,p0114
1.0121,0.9561,18514,0.057651,p0115
0.95492,1.0804,55515,0.040538,p0116
0.98806,1.118,59122,0.019212,p0117
0.84381,1.0511,1131.3,0.064092,p0118
0.90501,1.0013,8966.5,0.098315,p0119
1.1301,1.1018,7703.1,0.030972,p0120
0.87604,1.1533,36138,0.0253,p0121
0.94025,0.9299,36737,0.039428,p0122
1.1587,1.1438,44174,0.091371,p0123
0.98545,0.86067,19295,0.035246,p0124
0.96993,1.1369,45778,0.079452,p0125
1.0766,1.083,38619,0.08543,p0126
1.0873,1.0133,40103,0.048603,p0127
0.93443,1.1069,31064,0.064934,p0128
1.0746,1.0102,60060,0.095563,p0129
0.89024,1.0105,64982,0.0015909,p0130
1.0535,1.0094,10795,0.088941,p0131
1.0594,0.8704,15874,0.027114,p0132
1.1475,0.94898,8417.2,0.04252,p0133
0.82458,0.83683,24988,0.0021051,p0134
1.1673,0.84513,66828,0.009308,p0135
1.0705,0.96852,65552,0.086469,p0136
1.1247,1.1978,52250,0.075646,p0137
1.0243,0.86147,29118,0.09368,p0138
1.1645,1.0039,11236,0.098955,p0139
1.013,0.88849,12787,0.0032545,p0140
0.92092,1.0946,74616,0.027446,p0141
0.94726,1.0391,28205,0.073817,p0142
1.1049,0.83353,34097,0.011661,p0143
0.99397,0.83232,26622,0.095808,p0144
1.125,0.943,72403,0.016632,p0145
1.1358,1.1974,22473,0.060186,p0146
0.981,0.99732,66995,0.022343,p0147
1.0559,1.1674,22906,0.086187,p0148
0.92923,0.88618,50580,0.0012763,p0149
0.80779,0.88976,6374.6,0.0038459,p0150
0.81977,1.0686,35506,0.0023199,p0151
1.0416,1.1448,1661.2,0.079638,p0152
0.88714,1.0494,896.82,0.09926,p0153
0.94286,1.1429,11758,0.060926,p0154
1.1234,1.1171,12125,0.052847,p0155
1.1875,0.8052,12401,0.093167,p0156
0.83208,0.80326,32088,0.020306,p0157
0.8536,1.0794,52798,0.080553,p0158
1.0856,0.90881,43647,0.013705,p0159
1.0625,0.92095,41868,0.046149,p0160
1.0645,0.82997,3123.1,0.012968,p0161
0.84914,0.9052,38645,0.043827,p0162
0.91147,1.1458,28894,0.045704,p0163
1.0374,1.1699,39439,0.03887,p0164
0.83517,0.87559,9849.8,0.074877,p0165
0.91041,1.1237,46221,0.061877,p0166
1.069,1.0425,62649,0.071736,p0167
0.96873,1.1505,41305,0.058288,p0168
1.0566,1.0667,1771.6,0.036661,p0169
0.94627,1.12,42618,0.066516,p0170
0.97137,1.1921,12104,0.076727,p0171
0.86307,0.81829,47283,0.086332,p0172
0.8713,1.1126,27787,0.074566,p0173
1.1396,1.1411,35737,0.028372,p0174
1.1899,1.0126,21077,0.056865,p0175
0.82728,1.0273,21662,0.053287,p0176
0.86904,0.81646,27763,0.084234,p0177
0.80351,1.1323,16795,0.069248,p0178
0.86854,1.1824,4837.9,0.042761,p0179
1.1828,1.045,71787,0.065553,p0180
0.88898,0.99266,56253,0.087235,p0181
0.93987,0.9711,10567,0.060284,p0182
0.84586,1.1542,28637,0.0084516,p0183
1.1326,1.0238,26365,0.079961,p0184
1.0227,1.0542,61158,0.064715,p0185
0.92471,0.97978,52462,0.075447,p0186
0.87758,1.1158,74523,0.04747,p0187
1.1373,1.192,58518,0.022451,p0188
1.0994,0.98671,5264.5,0.046616,p0189
1.1348,0.80579,4267.6,0.03281,p0190
0.93187,1.1203,9293.4,0.098544,p0191
0.84827,0.98613,6807.9,0.070414,p0192
1.1601,0.87933,60176,0.043401,p0193
0.94988,0.81311,6561.3,0.034769,p0194
1.1387,0.95735,27570,0.010011,p0195
0.91637,1.1791,46423,0.0079268,p0196
0.92383,0.82199,12883,0.09665,p0197
1.0741,0.96278,73823,0.077084,p0198
0.91794,0.95392,72281,0.016591,p0199
1.0329,1.1518,39241,0.092449,p0200
1.1834,1.1985,34584,0.039665,p0201
1.1698,0.99891,9271.2,0.0029024,p0202
0.80605,0.84437,28759,0.027957,p0203
0.86727,1.1114,37538,0.066364,p0204
1.1466,0.83502,23512,0.054053,p0205
1.0546,0.95816,63325,0.074183,p0206
0.93624,1.1229,56682,0.028937,p0207
1.093,0.91963,32408,0.058918,p0208
1.0267,1.1955,32791,0.094795,p0209
1.1689,0.91364,8782.8,0.033507,p0210
1.0703,1.1569,43747,0.097918,p0211
0.90183,0.84181,51009,0.0026767,p0212
0.92764,1.1728,7814.1,0.037675,p0213
0.8736,0.93843,5030.2,0.0068566,p0214
1.0273,1.0374,60735,0.045839,p0215
1.0081,1.0736,10181,0.082407,p0216
0.86704,0.95006,49617,0.090541,p0217
1.1993,1.1241,2017.6,0.083479,p0218
1.0772,0.80426,63497,0.089733,p0219
0.96211,1.0006,32067,0.078772,p0220
0.86004,1.1032,2803.6,0.029843,p0221
1.198,1.1342,13827,0.049338,p0222
0.96385,0.82113,15714,0.094088,p0223
0.85699,1.1079,31455,0.017223,p0224
1.1728,1.0086,52818,0.055689,p0225
1.0492,0.85937,64059,0.021552,p0226
0.89311,0.9712,45110,0.0063328,p0227
0.91591,0.95867,45944,0.0049876,p0228
0.95554,1.1794,47405,0.082388,p0229
1.0341,0.94665,47105,0.0035304,p0230
1.1264,0.93323,15031,0.089495,p0231
0.94709,1.0707,9475.3,0.066966,p0232
0.8922,0.83524,69174,0.070198,p0233
1.0919,0.99132,29623,0.024376,p0234
0.99611,1.0308,27961,0.09735,p0235
1.1018,1.1,57209,0.056457,p0236
1.0042,0.84046,35184,0.0089518,p0237
0.87117,1.1004,62876,0.040267,p0238
1.156,0.84895,22171,0.062996,p0239
0.83341,1.0189,40466,0.068902,p0240
0.98567,1.026,33316,8.9397e-05,p0241
0.99194,0.86217,66390,0.061719,p0242
1.1768,0.84811,12705,0.0067763,p0243
1.1134,1.0929,63600,0.035735,p0244
1.1122,1.1659,27294,0.010607,p0245
1.0067,1.1082,19690,0.055908,p0246
0.95875,1.1418,20416,0.068775,p0247
1.1894,0.93634,20788,0.050295,p0248
1.18,0.99813,60593,0.03841,p0249
1.1661,1.1669,52184,0.026136,p0250
1.1332,1.188,71489,0.068406,p0251
1.043,1.064,19244,0.017024,p0252
1.083,0.84292,6049.1,0.0097214,p0253
1.0438,0.87467,30488,0.076563,p0254
0.81822,0.81166,24249,0.033298,p0255
0.90156,1.048,17851,0.036361,p0256
1.0568,0.98217,69552,0.044537,p0257
1.1042,0.90115,55056,0.030677,p0258
1.181,0.85851,56211,0.087133,p0259
1.1421,1.1039,43461,0.047187,p0260
0.82138,1.1806,40393,0.054538,p0261
0.94849,0.81038,2153,0.094362,p0262
0.82076,0.95119,42281,0.085879,p0263
1.1194,1.0941,50232,0.019966,p0264
1.0602,0.90391,67967,0.068316,p0265
1.0941,1.0498,37312,0.062459,p0266
0.93088,0.8249,57616,0.04176,p0267
0.82646,0.98787,10944,0.043684,p0268
0.81174,1.0885,49079,0.023538,p0269
0.81216,0.98972,29535,0.010611,p0270
0.93223,0.94462,57885,0.020119,p0271
0.93345,0.87704,34246,0.080334,p0272
0.98274,1.0712,72086,0.055008,p0273
1.175,1.0162,69852,0.037361,p0274
0.90675,1.1706,39171,0.039193,p0275
1.0871,1.1057,32952,0.06616,p0276
0.8355,0.85134,25929,0.067074,p0277
1.1383,0.86713,64407,0.032281,p0278
1.0347,0.99417,34743,0.071456,p0279
0.81635,1.0815,33639,0.09756,p0280
0.82954,1.1467,48310,0.01407,p0281
1.1923,0.85526,23344,0.0018599,p0282
1.1937,0.90301,64695,0.013447,p0283
0.81585,0.92597,49813,0.084007,p0284
0.84502,1.0788,69982,0.052696,p0285
0.98727,1.0578,17147,0.089295,p0286
0.85561,1.0517,56909,0.021829,p0287
0.88232,0.94363,7025.7,0.029284,p0288
0.87523,0.84572,65113,0.062372,p0289
1.066,1.1852,31637,0.059803,p0290
1.0887,0.96173,9618,0.060795,p0291
1.1619,1.1149,34007,0.0759,p0292
0.82627,1.0534,67563,0.0071643,p0293
1.018,0.80863,18916,0.078921,p0294
0.91205,1.1186,64807,0.088098,p0295
1.0898,0.91513,53510,0.044764,p0296
1.1438,0.9323,49004,0.047911,p0297
0.88614,1.0916,28468,0.058013,p0298
1.1851,1.0154,35957,0.087557,p0299
1.1492,1.1585,17412,0.051193,p0300
0.85871,1.09,55688,0.099681,p0301
0.88467,1.0285,50054,0.077837,p0302
1.082,1.0549,68926,0.015275,p0303
0.83099,1.0406,34880,0.018536,p0304
1.0442,0.9786,46980,0.077434,p0305
0.98375,1.1694,37911,0.043423,p0306
0.82222,0.82413,56657,0.034594,p0307
0.86408,1.0317,48158,0.091482,p0308
1.1518,1.06,8255,0.0058084,p0309
0.87824,0.97814,26058,0.079305,p0310
0.88805,1.1738,71112,0.031965,p0311
0.80304,0.89315,26789,0.079009,p0312
1.0169,0.91802,960.65,0.081718,p0313
1.0108,0.99088,4678,0.077249,p0314
1.1428,0.92219,63009,0.080893,p0315
0.91407,1.0625,20938,0.050911,p0316
1.1544,0.97299,74905,0.08473,p0317
1.0781,1.0438,24134,0.065038,p0318
0.84005,1.0201,42903,0.082734,p0319
1.1971,1.1527,59698,0.092624,p0320
1.103,0.85319,66148,0.098698,p0321
0.95129,0.89197,13055,0.034297,p0322
0.88377,1.061,67325,0.00048622,p0323
0.96669,0.83854,7091.5,0.037418,p0324
1.1713,1.1834,3328.2,0.0083205,p0325
0.95978,0.86797,45605,0.091646,p0326
0.99831,1.046,56461,0.020743,p0327
0.92038,0.96401,70161,0.090761,p0328
1.1965,1.114,73766,0.036534,p0329
0.86223,0.85625,59494,0.067422,p0330
0.91454,1.0874,50359,0.036089,p0331
1.0796,0.92518,45337,0.014361,p0332
1.0063,0.89583,73283,0.021666,p0333
0.96259,1.0073,19890,0.00818,p0334
0.81893,1.1932,4485.6,0.092296,p0335
0.84433,0.90831,70837,0.090294,p0336
0.87276,0.91577,15312,0.011589,p0337
1.097,1.1609,67425,0.052222,p0338
1.0289,0.83374,38840,0.059154,p0339
0.89448,0.88389,71398,0.024456,p0340
0.80917,1.0212,72811,0.05124,p0341
1.1105,1.1266,15514,0.078135,p0342
1.1562,1.1776,58056,0.025665,p0343
0.97452,0.9752,59007,0.018987,p0344
1.0651,0.94806,26179,0.044084,p0345
0.97664,0.98146,30112,0.07316,p0346
1.0528,0.92313,10655,0.073508,p0347
0.85621,0.83631,8238.6,0.053904,p0348
1.0928,1.078,57405,0.040903,p0349
1.122,1.091,61118,0.029662,p0350
1.089,0.85371,11189,0.062168,p0351
1.0834,1.0956,18012,0.095083,p0352
0.95606,0.8469,48001,0.029191,p0353
0.83799,1.0977,16038,0.024914,p0354
1.0102,1.0064,1456.6,0.011353,p0355
1.0853,0.90466,31907,0.027373,p0356
0.98028,1.1764,39061,0.028638,p0357
0.92496,1.1381,7612.8,0.071151,p0358
1.0156,0.86955,5296.3,0.008716,p0359
1.0192,0.89827,42111,0.063159,p0360
0.8011,1.0847,26439,0.083052,p0361
1.1509,0.92435,54972,0.053482,p0362
0.8523,0.81513,25816,0.099129,p0363
1.0452,1.1966,28286,0.027723,p0364
1.0977,1.187,18137,0.034839,p0365
1.1497,0.92905,62028,0.087878,p0366
1.0509,1.0895,54006,0.011907,p0367
1.052,0.85829,46709,0.097078,p0368
1.1649,1.074,18793,0.023076,p0369
1.1524,0.86623,10468,0.092003,p0370
0.8343,0.88244,73196,0.033923,p0371
0.80719,0.98061,22649,0.074377,p0372
1.1579,1.0326,48334,0.01944,p0373
0.98177,0.9239,61632,0.053735,p0374
1.161,1.1553,29336,0.07769,p0375
0.9511,1.1278,41332,0.0051958,p0376
1.0758,0.88706,17568,0.017903,p0377
1.0313,0.89441,47795,0.023817,p0378
0.90964,0.93957,48802,0.072153,p0379
0.97335,1.0054,21519,0.05485,p0380
1.1857,1.0765,18255,0.070667,p0381
0.82344,0.80759,27013,0.091085,p0382
1.0237,1.109,53886,0.097675,p0383
1.1739,0.87659,51129,0.073349,p0384
1.1529,1.1912,15152,0.051732,p0385
0.95368,1.0552,32554,0.040149,p0386
1.1364,0.95536,53254,0.04,p0387
0.82248,1.0024,51358,0.016827,p0388
0.89069,1.1894,5922.9,0.084903,p0389
1.0037,0.95149,24495,0.013146,p0390
0.92591,0.95336,41753,0.074734,p0391
1.0633,1.0968,41104,0.025844,p0392
1.0118,1.0144,14882,0.038688,p0393
1.1989,1.0588,43934,0.0059921,p0394
0.9603,1.1106,66738,0.031276,p0395
0.89775,1.0922,49898,0.06366,p0396
0.84212,0.81696,55861,0.015177,p0397
0.96952,1.1647,65943,0.0053012,p0398
1.0735,1.1295,52604,0.023618,p0399
1.0806,0.87394,57565,0.05244,p0400
0.8976,0.87813,37092,0.067678,p0401
1.0842,0.94788,39767,0.012706,p0402
1.1795,1.1548,61798,0.083317,p0403
0.97709,1.1623,45414,0.053056,p0404
0.94386,1.0296,2943.5,0.065362,p0405
1.0355,1.183,38462,0.070207,p0406
0.88036,0.81525,63739,0.042994,p0407
0.9707,1.0392,70767,0.096821,p0408
1.0589,1.1257,69416,0.076913,p0409
1.1911,1.1451,3784.1,0.081574,p0410
1.0149,0.90976,44983,0.085773,p0411
1.141,0.83141,44816,0.0064348,p0412
0.91757,0.93061,74183,0.078268,p0413
1.0192,0.98254,62256,0.093316,p0414
1.0813,1.1687,73598,0.04107,p0415
0.83917,0.91242,23111,0.096058,p0416
1.1821,1.0991,16357,0.049504,p0417
0.96596,1.1099,64461,0.04865,p0418
1.041,1.1723,58712,0.0025447,p0419
0.99888,0.91688,53809,0.092952,p0420
1.1635,0.9692,13260,0.02212,p0421
0.90628,0.87155,2568.7,0.057927,p0422
0.99346,0.8104,3534.4,0.094484,p0423
0.81411,0.9278,10227,0.059537,p0424
1.1572,1.1045,24648,0.088676,p0425
1.0325,1.086,74826,0.051927,p0426
1.0577,0.82677,40749,0.029465,p0427
0.99592,0.80949,68291,0.034025,p0428
1.025,0.92068,41567,0.030325,p0429
1.036,1.1494,3755.1,0.087727,p0430
1.178,0.94483,5701.8,0.060418,p0431
0.85171,1.0029,52997,0.082824,p0432
0.92986,0.96991,13647,0.01629,p0433
0.92873,0.94611,70569,0.072893,p0434
1.1175,0.93693,51890,0.045093,p0435
0.97577,1.1223,22282,0.036951,p0436
1.1336,1.0346,521.36,0.046403,p0437
1.1068,1.065,69644,0.061124,p0438
0.89596,1.1627,68603,0.0099061,p0439
1.0093,1.1251,39658,0.064001,p0440
0.91855,1.1365,48511,0.00089002,p0441
1.0013,0.89684,44685,0.0036187,p0442
1.0006,1.1306,35018,0.0073027,p0443
1.0221,1.1759,35234,0.0091212,p0444
1.1155,1.0567,2619.7,0.062749,p0445
0.92691,1.1476,65191,0.019058,p0446
1.1455,0.98323,31703,0.046545,p0447
0.97834,0.89899,51992,0.081258,p0448
0.99734,1.1564,44335,0.07532,p0449
1.1179,1.1349,20502,0.035048,p0450
0.99996,0.99615,61297,0.0076456,p0451
1.1755,0.89238,43016,0.0016309,p0452
1.0789,0.85271,1842,0.059865,p0453
1.1088,1.1713,60940,0.024053,p0454
1.0909,0.93768,56985,0.032726,p0455
1.1683,0.89434,27107,0.01101,p0456
1.0678,0.82821,11539,0.0042979,p0457
0.85301,0.94037,22788,0.091823,p0458
0.80527,0.93173,5729.5,0.083803,p0459
0.81487,1.0144,30641,0.069782,p0460
1.1791,0.8802,14407,0.080612,p0461
0.81718,1.1637,49363,0.055578,p0462
1.1308,0.99459,37231,0.038378,p0463
1.0074,0.97365,54205,0.012592,p0464
0.9867,0.87857,22006,0.015937,p0465
1.1404,1.0362,64238,0.06121,p0466
1.1096,1.0854,30875,0.0752,p0467
0.83646,1.0183,11879,0.083793,p0468
0.98965,1.0474,42783,0.0010399,p0469
0.91984,0.89662,65645,0.059368,p0470
1.1774,0.89074,68496,0.086821,p0471
1.1291,1.0299,29757,0.028601,p0472
1.061,1.1499,24888,0.063229,p0473
1.1095,0.99984,72471,0.0094892,p0474
0.99459,1.0266,17747,0.064253,p0475
0.97948,0.80269,30418,0.05473,p0476
0.83703,1.1751,12545,0.041916,p0477
0.81286,0.92862,33812,0.05604,p0478
0.93414,0.82318,36593,0.033155,p0479
0.93856,0.88747,62424,0.04201,p0480
1.0681,1.0745,62605,0.076383,p0481
1.0208,1.0872,53156,0.01761,p0482
0.94084,1.1582,25517,0.057474,p0483
0.86485,1.0837,40931,0.098097,p0484
0.86089,0.80133,25345,0.093831,p0485
1.1883,0.8819,20681,0.033674,p0486
1.1632,1.0471,2426.6,0.051406,p0487
1.1209,1.1948,58776,0.038161,p0488
1.1284,0.95943,72664,0.073773,p0489
1.0475,0.90018,16946,0.014918,p0490
1.1002,1.1878,17305,0.049828,p0491
0.98886,0.91095,46076,0.010917,p0492
1.0944,0.86318,38222,0.0060457,p0493
1.0985,1.069,8091.8,0.058423,p0494
1.1161,1.0824,7445.3,0.030515,p0495
1.1933,0.81884,43184,0.032095,p0496
1.1187,0.90226,41997,0.022904,p0497
1.1317,1.1861,4176.2,0.082044,p0498
1.1015,0.86503,72919,0.0047022,p0499
1.016,1.0339,59517,0.047293,p0500
