wind_speed,mixing/coef_mix_hyp,meteorology/ch,meteorology/ce,par_id
0.89826,3.6447e-05,0.0018453,0.0023514,p0206
0.90313,3.7683e-05,0.0012934,0.0028689,p0207
1.1918,9.329e-05,0.002678,0.0014481,p0208
1.0807,5.3137e-05,0.0013733,0.0017972,p0209
0.80123,1.0489e-06,0.001609,0.0011032,p0210
0.88524,7.3038e-05,0.002503,0.0020209,p0211
1.0779,8.3589e-05,0.0012355,0.0020579,p0212
0.91082,8.0779e-05,0.0012617,0.0018137,p0213
1.1622,7.203e-06,0.0010648,0.0017912,p0214
0.85369,9.4556e-05,0.002027,0.0025096,p0215
1.1368,9.7883e-05,0.001828,0.0017666,p0216
1.0258,1.657e-05,0.0028573,0.0018352,p0217
1.0871,5.459e-06,0.0028829,0.0022393,p0218
0.86021,7.0823e-05,0.002985,0.0026085,p0219
1.1893,3.4466e-05,0.0022057,0.0013101,p0220
1.1737,7.2321e-05,0.0010817,0.001654,p0221
0.90397,6.3584e-05,0.0023605,0.0018841,p0222
0.87227,1.7253e-05,0.0021774,0.0022168,p0223
1.1208,6.6743e-05,0.0011848,0.001882,p0224
0.96765,8.8205e-05,0.002932,0.0016739,p0225
0.92017,4.0156e-05,0.0018843,0.0026072,p0226
1.0954,6.6118e-06,0.0015506,0.0021697,p0227
1.1199,1.346e-06,0.0011368,0.0014734,p0228
1.0645,7.502e-05,0.0026108,0.001876,p0229
0.89747,7.5182e-05,0.0013598,0.0022879,p0230
0.80178,3.045e-05,0.0022865,0.0021031,p0231
1.0717,9.606e-06,0.001963,0.0028063,p0232
0.95469,5.4605e-05,0.0017003,0.002115,p0233
1.0161,5.6869e-06,0.0017806,0.0010776,p0234
0.94459,8.5684e-05,0.001191,0.0018545,p0235
1.1188,8.5739e-06,0.00222,0.0021057,p0236
0.86263,2.8765e-05,0.0017133,0.0012616,p0237
1.1551,9.5952e-05,0.0027908,0.0010992,p0238
0.95146,9.9905e-05,0.0021758,0.0018178,p0239
0.92875,9.6361e-05,0.0013923,0.002422,p0240
0.83366,1.1536e-05,0.0017053,0.0022859,p0241
0.90781,7.2582e-05,0.0018758,0.0028838,p0242
1.0287,7.9162e-05,0.0016759,0.002231,p0243
0.85902,1.4058e-05,0.0015739,0.0010667,p0244
1.1293,3.4341e-05,0.0028584,0.001823,p0245
1.1089,7.83e-05,0.0028841,0.001434,p0246
1.0142,6.9794e-05,0.0011335,0.0012525,p0247
1.1764,7.4418e-05,0.0029753,0.0026679,p0248
0.80057,9.512e-05,0.0014438,0.001949,p0249
1.1277,6.1925e-05,0.0028714,0.0021702,p0250
1.1695,2.9879e-05,0.0018489,0.0020708,p0251
1.1828,4.9418e-05,0.0018779,0.0021652,p0252
0.84598,1.5705e-06,0.0028623,0.0021275,p0253
0.93993,7.902e-05,0.0018325,0.0025193,p0254
0.8996,2.052e-05,0.0024759,0.0020859,p0255
1.0234,6.637e-05,0.0018971,0.0022657,p0256
1.0324,7.1048e-05,0.0020414,0.0023131,p0257
0.8291,8.7786e-05,0.0021386,0.0018987,p0258
0.89988,2.4816e-05,0.0010692,0.0012791,p0259
0.83084,1.1528e-06,0.0014044,0.0026489,p0260
1.0704,3.0196e-05,0.0014391,0.001466,p0261
0.99097,8.2381e-05,0.0021662,0.0013424,p0262
1.0007,9.6601e-05,0.0021556,0.0023652,p0263
1.0069,2.4694e-05,0.0019463,0.0013276,p0264
0.87961,6.1998e-05,0.0020843,0.001625,p0265
1.0857,2.756e-05,0.0010467,0.0026269,p0266
1.175,4.6034e-05,0.0026641,0.0019064,p0267
0.98049,8.1218e-05,0.0025789,0.0028878,p0268
1.1146,9.3621e-05,0.002683,0.0021223,p0269
0.95671,2.0278e-05,0.0028128,0.0023156,p0270
0.94936,5.1887e-05,0.0018597,0.0011352,p0271
0.9788,6.0111e-05,0.0015153,0.0020596,p0272
0.8061,5.1634e-05,0.002674,0.0024704,p0273
0.82082,4.0776e-05,0.0020208,0.0018938,p0274
1.025,9.8416e-05,0.0012765,0.0026475,p0275
0.96608,3.1917e-05,0.0017313,0.0010486,p0276
1.1237,9.3068e-05,0.0016969,0.0027383,p0277
0.94368,8.2734e-05,0.001049,0.0019455,p0278
0.96479,2.9246e-05,0.0019942,0.0011957,p0279
1.1656,3.9054e-06,0.0010162,0.001861,p0280
0.92835,9.1538e-05,0.0013976,0.0010745,p0281
1.061,9.5309e-05,0.0017839,0.0011893,p0282
1.1754,1.598e-05,0.0014824,0.0028422,p0283
1.1692,3.5298e-05,0.0029078,0.0013447,p0284
0.99735,3.9216e-05,0.0012305,0.0014034,p0285
0.91998,4.6096e-05,0.0012012,0.0022224,p0286
1.0029,7.9868e-05,0.0022008,0.0017394,p0287
1.105,9.0579e-05,0.0014769,0.0029926,p0288
0.8078,5.6921e-05,0.001925,0.0029388,p0289
0.8436,7.97e-05,0.0028459,0.0013479,p0290
1.0009,5.0882e-05,0.002439,0.0016274,p0291
0.91492,8.7253e-05,0.0023754,0.0025112,p0292
1.0464,6.7977e-05,0.0025584,0.0010297,p0293
1.1071,5.8836e-06,0.0025896,0.0017497,p0294
1.1743,7.8733e-05,0.0024458,0.0028729,p0295
0.88365,6.8213e-05,0.001131,0.0013066,p0296
0.95415,9.4695e-05,0.0016569,0.0023947,p0297
1.1399,3.7274e-05,0.0029668,0.0020889,p0298
1.1409,5.2392e-05,0.001707,0.0021665,p0299
0.82151,4.7551e-05,0.0014099,0.0027767,p0300
1.1208,4.4817e-05,0.0011993,0.0023113,p0301
0.85647,4.5271e-05,0.0029352,0.0019018,p0302
1.146,9.973e-05,0.0014545,0.0010534,p0303
0.90155,6.7122e-05,0.0022346,0.0023321,p0304
0.86138,2.0809e-05,0.0026133,0.0028611,p0305
0.89086,6.7603e-05,0.0014842,0.0011962,p0306
1.1249,2.7186e-05,0.0028894,0.0023382,p0307
0.89649,3.7433e-05,0.0010917,0.0019103,p0308
1.1481,8.3259e-05,0.0014903,0.0023571,p0309
0.9708,2.9697e-05,0.0020785,0.0017413,p0310
1.1448,9.3861e-05,0.0027246,0.0010192,p0311
0.87598,6.5397e-05,0.0017775,0.0019253,p0312
1.173,8.8409e-05,0.002312,0.0023061,p0313
1.1706,5.8193e-05,0.0020233,0.0014446,p0314
1.1219,4.403e-05,0.0012545,0.0020682,p0315
0.96485,8.7602e-05,0.0011155,0.0024251,p0316
1.0801,2.4903e-05,0.0014306,0.0018294,p0317
0.89523,5.7574e-05,0.0027981,0.0015177,p0318
1.0794,4.0949e-05,0.0028043,0.0021731,p0319
1.1271,5.6408e-05,0.0025612,0.0020396,p0320
0.97663,4.5737e-05,0.00283,0.0015972,p0321
0.88064,8.032e-05,0.0029164,0.0022727,p0322
0.94255,9.7914e-05,0.0025297,0.0010581,p0323
1.0594,4.7594e-06,0.0029646,0.0019633,p0324
1.0192,8.0495e-06,0.0026505,0.001723,p0325
0.94154,9.505e-05,0.0011233,0.002585,p0326
1.1453,2.5526e-06,0.00101,0.0029597,p0327
1.1985,1.1895e-05,0.0013765,0.0013196,p0328
1.069,5.5863e-05,0.0010949,0.0016384,p0329
1.1877,9.2123e-05,0.0021505,0.0016287,p0330
1.0728,8.7395e-05,0.0010418,0.0028649,p0331
0.9113,4.0593e-05,0.0025341,0.0027693,p0332
1.0003,7.3534e-05,0.0020147,0.0016197,p0333
0.8167,8.496e-05,0.0024917,0.0019674,p0334
1.0333,5.577e-05,0.0026186,0.0015235,p0335
1.1407,7.0022e-05,0.0027269,0.0023213,p0336
0.85761,8.0502e-05,0.0010137,0.0027087,p0337
1.0588,2.1604e-05,0.0023813,0.0010698,p0338
1.1814,4.8715e-05,0.0015827,0.0021066,p0339
1.0337,1.1282e-05,0.0027876,0.0017585,p0340
0.99454,8.9786e-06,0.0019658,0.0016331,p0341
1.1937,8.9484e-05,0.0026007,0.0010614,p0342
1.1442,6.3172e-05,0.0013638,0.0029979,p0343
1.0522,9.4411e-05,0.002699,0.0015293,p0344
1.0158,4.2705e-05,0.0024048,0.0025006,p0345
1.0908,2.7858e-05,0.0020918,0.0023282,p0346
0.81225,8.8538e-05,0.002363,0.0024763,p0347
1.131,8.902e-05,0.002961,0.0019322,p0348
1.1799,2.0089e-05,0.0011771,0.0017431,p0349
0.82797,1.4406e-05,0.0028789,0.0027425,p0350
0.91607,4.5089e-05,0.0021304,0.0023707,p0351
0.97797,8.7507e-05,0.0013139,0.0014077,p0352
1.0273,4.8002e-05,0.0021535,0.0027321,p0353
0.95236,4.3363e-05,0.002915,0.0013398,p0354
0.94775,1.3633e-05,0.0011031,0.0029103,p0355
1.1966,4.6294e-05,0.0023982,0.0023682,p0356
1.1945,8.1764e-05,0.001254,0.0013326,p0357
0.93463,8.2476e-05,0.0011086,0.0021353,p0358
1.1791,3.6349e-05,0.0026097,0.0025462,p0359
1.0848,8.0935e-05,0.0013813,0.0028501,p0360
1.0882,6.1344e-05,0.0011815,0.0017325,p0361
1.045,1.8521e-05,0.002939,0.0023378,p0362
0.81933,3.8958e-05,0.0012054,0.0016001,p0363
1.123,1.0275e-05,0.0018395,0.002087,p0364
0.848,9.0991e-05,0.0015224,0.0016438,p0365
0.91288,4.2909e-05,0.0029738,0.0018967,p0366
0.85338,5.021e-06,0.0018604,0.0015661,p0367
0.87357,5.6193e-05,0.0025411,0.0019567,p0368
0.9127,6.6837e-05,0.0024091,0.0012741,p0369
0.84768,2.6102e-05,0.0024377,0.0025966,p0370
1.1002,4.0877e-06,0.0022893,0.0023193,p0371
1.1943,7.7091e-05,0.0029048,0.0013292,p0372
1.1504,8.6496e-05,0.0015087,0.0018902,p0373
1.1602,1.4306e-05,0.0020082,0.0017343,p0374
1.0671,3.7975e-05,0.0013532,0.0025899,p0375
1.0171,4.8596e-05,0.0021259,0.002604,p0376
0.99683,9.6483e-05,0.0022296,0.0021399,p0377
0.82271,1.0495e-05,0.0023859,0.0013803,p0378
1.147,6.739e-05,0.0022606,0.0020125,p0379
0.80085,3.4658e-05,0.0020171,0.0027742,p0380
1.009,1.4122e-05,0.0029269,0.0029335,p0381
0.88909,7.5266e-05,0.0025085,0.0019469,p0382
0.86067,7.6556e-05,0.0026202,0.0017827,p0383
0.93715,9.2104e-05,0.0019435,0.001677,p0384
1.1176,3.3851e-05,0.0019338,0.0024029,p0385
1.1674,7.699e-05,0.0014133,0.0024895,p0386
0.93261,7.0984e-05,0.0029706,0.0018656,p0387
1.143,2.1332e-05,0.0015431,0.0021361,p0388
1.0063,3.3585e-05,0.0028163,0.0011429,p0389
0.96135,8.3026e-05,0.002181,0.0021553,p0390
0.94163,3.6784e-05,0.0028815,0.0017259,p0391
1.1807,2.933e-05,0.0018151,0.0012319,p0392
1.1508,1.3989e-06,0.002197,0.0015477,p0393
1.026,1.488e-05,0.0025192,0.0014328,p0394
0.8906,2.9541e-05,0.0028727,0.0025064,p0395
0.84865,6.3723e-05,0.0015587,0.0012676,p0396
1.1182,4.2369e-05,0.0012322,0.001222,p0397
0.87745,4.2331e-05,0.0024491,0.0023007,p0398
1.1033,7.1674e-05,0.0016895,0.0027796,p0399
0.86455,1.0399e-05,0.0010239,0.0013023,p0400
0.97637,2.9816e-05,0.0022582,0.0011551,p0401
0.9981,2.1507e-05,0.0019756,0.0025056,p0402
0.95946,9.8087e-05,0.0010345,0.0015577,p0403
0.84714,6.9722e-05,0.0016941,0.0011615,p0404
0.92984,2.1124e-05,0.0027552,0.0028291,p0405
1.0621,3.597e-05,0.001765,0.0024643,p0406
0.85828,6.8275e-05,0.0012594,0.0013539,p0407
0.9952,8.913e-05,0.0016388,0.0010262,p0408
0.98917,8.2109e-05,0.0020022,0.0018374,p0409
0.85991,6.2291e-05,0.002489,0.0024111,p0410
0.95744,8.3488e-05,0.0018628,0.0028218,p0411
1.163,6.6219e-05,0.0013287,0.0012375,p0412
0.87145,6.8386e-05,0.0028741,0.0029842,p0413
1.09,6.3412e-05,0.0024227,0.0029181,p0414
1.0428,1.8751e-05,0.0028528,0.0024785,p0415
0.90972,7.4816e-05,0.0017255,0.0026513,p0416
1.1232,3.337e-05,0.0028932,0.0023772,p0417
0.85739,4.6419e-05,0.0012223,0.0026936,p0418
0.89225,8.9645e-05,0.0027898,0.0017074,p0419
1.0366,2.8075e-05,0.0012757,0.0010338,p0420
1.036,3.059e-05,0.00268,0.0027597,p0421
1.011,6.2868e-06,0.0026316,0.0028278,p0422
0.93434,9.2968e-05,0.0029211,0.0011486,p0423
0.93893,6.3506e-06,0.0024798,0.0016657,p0424
0.81544,6.932e-05,0.0024205,0.0024867,p0425
1.158,4.1657e-05,0.0023425,0.0022408,p0426
0.90705,4.3596e-06,0.0028699,0.0016347,p0427
0.91418,8.8933e-05,0.0013699,0.002442,p0428
1.1149,9.2234e-05,0.0011116,0.0029656,p0429
0.82356,5.8369e-05,0.0018867,0.0024912,p0430
0.94338,5.1721e-07,0.0012405,0.0014529,p0431
0.88096,2.2725e-05,0.0029447,0.0013569,p0432
0.91027,3.077e-06,0.001162,0.0018208,p0433
0.98986,9.7733e-05,0.0029187,0.0024052,p0434
1.1532,6.4256e-05,0.0024564,0.0015848,p0435
0.83863,3.469e-05,0.0012253,0.0024584,p0436
1.027,9.5688e-06,0.0018478,0.0018725,p0437
1.1345,5.3937e-05,0.0012632,0.0024213,p0438
0.98706,4.6666e-05,0.0023556,0.0012943,p0439
0.86586,3.6681e-05,0.0022089,0.0029832,p0440
0.95914,4.5588e-05,0.0019841,0.0024467,p0441
0.88327,5.3711e-06,0.0016151,0.0014384,p0442
1.1195,4.7363e-05,0.0012799,0.0023974,p0443
1.13,7.6127e-05,0.0025486,0.0020176,p0444
1.0681,7.053e-05,0.0017973,0.0017203,p0445
1.0824,7.1332e-05,0.0014579,0.0012078,p0446
1.1843,6.9369e-05,0.0021622,0.0015762,p0447
0.82235,1.6032e-05,0.0026947,0.002023,p0448
1.1327,6.4653e-05,0.0018532,0.0027915,p0449
0.88646,4.583e-05,0.0013573,0.0010951,p0450
0.90013,4.7633e-05,0.0024003,0.0012735,p0451
0.89302,9.8741e-06,0.0016052,0.0028884,p0452
1.0981,8.0154e-05,0.0026238,0.0025911,p0453
1.1192,8.6379e-07,0.0013099,0.0018246,p0454
1.1461,8.6911e-05,0.0017666,0.001487,p0455
1.0121,5.3453e-05,0.0015616,0.0028345,p0456
0.91735,1.5251e-05,0.002668,0.0015912,p0457
1.0781,2.7978e-05,0.0025257,0.0028668,p0458
0.82424,6.1281e-06,0.002912,0.0012456,p0459
1.0349,6.1504e-05,0.0013616,0.0012217,p0460
0.80739,8.2648e-05,0.0027675,0.0028963,p0461
1.1319,4.1367e-05,0.002536,0.0020621,p0462
1.1561,8.0029e-05,0.0027383,0.0016661,p0463
0.87385,4.6925e-05,0.0020615,0.0010046,p0464
0.85122,1.9841e-05,0.0027615,0.0020754,p0465
0.809,8.7647e-05,0.0029811,0.001952,p0466
0.8843,1.3873e-05,0.0028073,0.0027853,p0467
1.1717,6.8906e-06,0.0013146,0.0013612,p0468
1.0956,9.9183e-05,0.0025877,0.0020784,p0469
0.89036,5.5193e-05,0.0015944,0.0012016,p0470
0.97282,7.7751e-05,0.0011433,0.0027144,p0471
0.80344,5.834e-05,0.0012286,0.0027296,p0472
1.1588,9.262e-05,0.0014367,0.0027192,p0473
0.93634,7.5815e-06,0.0023248,0.0021464,p0474
0.83238,5.5282e-05,0.0016823,0.0018694,p0475
1.0132,4.1055e-05,0.0011402,0.0020267,p0476
1.0296,7.4419e-06,0.002301,0.0029154,p0477
1.1125,2.6842e-05,0.0013196,0.0027888,p0478
1.03,6.6542e-05,0.001945,0.0015095,p0479
1.1794,9.6716e-05,0.0013033,0.0010375,p0480
0.83586,2.4586e-05,0.0024249,0.0026282,p0481
0.84614,4.4876e-05,0.0015859,0.0011146,p0482
0.8057,6.0375e-06,0.0026917,0.0013702,p0483
0.94546,6.0175e-05,0.0013863,0.0029374,p0484
0.92055,2.8244e-05,0.0021717,0.0012192,p0485
1.0721,8.9899e-05,0.0024823,0.0021597,p0486
