wind_speed,swr,turb_param/k_min,g2/constant_value,g1/constant_value,A/constant_value,par_id
1.1349,0.87653,4.1947e-12,0.64641,0.73624,0.87277,p0037
1.0769,0.98668,1.067e-10,2.2783,0.53955,1.0083,p0038
0.92985,0.87162,5.9145e-06,2.2631,0.60556,0.8595,p0039
1.1117,1.1656,9.1324e-10,2.5342,0.57284,0.83683,p0040
1.0424,0.83371,3.0194e-10,2.9973,0.67102,0.86014,p0041
1.1891,0.90231,1.4044e-12,0.5732,0.53799,1.062,p0042
0.92469,1.0877,6.8832e-07,0.77989,0.53042,0.87665,p0043
0.87979,0.97542,1.7999e-10,3.0461,0.59617,0.97108,p0044
0.86946,1.1763,2.4585e-14,2.3564,0.49719,0.92428,p0045
1.0752,1.0586,5.3844e-11,2.5742,0.73852,0.78251,p0046
0.81107,1.1567,3.0779e-14,0.99736,0.50444,0.83751,p0047
0.87447,1.1516,1.1055e-12,0.97417,0.52542,0.80246,p0048
0.97691,0.87904,9.0106e-10,2.1977,0.67334,0.87187,p0049
0.8064,1.1014,4.1882e-13,1.7832,0.47685,0.76139,p0050
0.97245,0.81023,5.3765e-07,1.1603,0.52374,0.83768,p0051
1.1408,0.84482,7.3963e-07,0.86457,0.70293,0.8388,p0052
0.84142,0.93104,1.5302e-13,3.4471,0.49183,0.78785,p0053
0.81407,1.0146,2.4261e-13,0.87089,0.57678,0.73139,p0054
1.0196,1.022,2.8181e-13,2.0707,0.64035,0.88675,p0055
1.1818,1.195,5.3625e-09,3.3514,0.75633,0.77362,p0056
0.99341,0.81386,1.3806e-10,2.3232,0.64398,1.0951,p0057
0.98081,1.0109,0.00012406,1.6757,0.73775,0.92797,p0058
1.1273,1.0384,2.4766e-13,1.9649,0.71239,0.7523,p0059
0.8285,1.189,1.2765e-11,0.85899,0.67157,0.98586,p0060
0.83407,0.8458,2.0496e-08,2.7011,0.66388,0.84625,p0061
1.1182,1.1106,5.55e-15,2.8123,0.7739,0.7432,p0062
0.92379,0.97608,5.3588e-14,1.3547,0.55912,1.0913,p0063
1.1801,1.0364,2.1066e-10,2.3152,0.40941,0.76354,p0064
1.1462,0.98832,3.1578e-14,3.4876,0.43979,0.9664,p0065
1.1035,1.012,2.3202e-07,1.785,0.45156,0.74543,p0066
0.82361,0.84076,1.0584e-06,3.1946,0.61632,1.0766,p0067
0.96147,1.0949,0.00010965,1.12,0.50038,0.88826,p0068
1.1938,0.8689,1.4158e-09,2.7606,0.6142,0.70689,p0069
0.81072,0.89337,3.9842e-14,0.95817,0.43822,0.8189,p0070
1.1494,0.93135,6.4146e-07,3.3175,0.5027,0.85374,p0071
1.1044,1.1593,4.4851e-11,1.6992,0.67869,1.0706,p0072
0.8949,1.1708,1.0709e-13,2.6218,0.50922,0.94387,p0073
1.1483,0.83479,2.452e-09,0.96909,0.5014,0.83571,p0074
1.1789,1.0747,5.3905e-06,1.926,0.59139,0.74272,p0075
0.91225,0.99323,1.2391e-13,2.8457,0.55669,0.98138,p0076
1.0778,1.0245,0.00014145,2.5935,0.48145,0.98987,p0077
1.0716,1.1504,4.6975e-10,0.50231,0.60766,1.0639,p0078
1.0474,0.97817,1.0956e-07,2.5618,0.60499,0.88798,p0079
0.82762,0.97153,5.1192e-09,2.6159,0.43439,0.92597,p0080
1.1521,1.1246,2.2003e-06,1.5201,0.42065,0.8133,p0081
0.81003,1.1167,1.2163e-14,0.56714,0.78362,0.83253,p0082
1.0846,0.9282,5.2715e-09,3.2381,0.55055,0.9003,p0083
1.0283,1.1793,3.8618e-11,3.4753,0.51924,0.82586,p0084
1.1506,1.0534,1.0821e-14,1.9815,0.50172,0.77008,p0085
0.88539,1.0997,9.2606e-12,0.71969,0.54089,0.88456,p0086
1.1502,0.94306,1.6375e-09,0.69444,0.41475,0.78941,p0087
0.80367,1.105,2.3004e-13,1.3312,0.75109,0.88102,p0088
0.92121,1.0284,6.9479e-07,0.82703,0.61701,0.86752,p0089
1.1653,1.1391,0.00019615,3.0876,0.41881,0.9577,p0090
1.046,0.91124,1.0426e-11,3.2724,0.43888,0.87697,p0091
0.80834,1.0599,8.9767e-06,0.86743,0.46732,0.9788,p0092
1.0748,0.86993,5.2617e-10,1.4034,0.77601,1.0016,p0093
1.0547,0.96149,1.5183e-13,1.2146,0.50566,0.96975,p0094
1.1699,1.1306,1.4273e-13,1.97,0.50113,1.082,p0095
0.97864,1.1225,2.5267e-12,1.0893,0.79095,0.90717,p0096
1.1333,1.0426,3.1455e-06,0.80821,0.77948,0.83806,p0097
1.1195,0.89164,6.7908e-09,1.6277,0.43191,0.99083,p0098
1.0145,1.136,1.1537e-06,1.847,0.75997,0.82622,p0099
1.1579,1.1078,1.3962e-07,1.6238,0.63715,1.0719,p0100
0.90096,1.0302,2.0889e-11,3.0978,0.48035,1.0912,p0101
1.1251,1.0925,6.9808e-09,2.6646,0.68613,0.72763,p0102
1.0267,0.8066,1.4971e-11,2.4162,0.69295,1.0485,p0103
1.0312,0.83269,4.7275e-11,1.6645,0.57393,0.89114,p0104
0.93977,1.0756,4.9514e-09,1.3234,0.79877,0.83488,p0105
1.121,0.86607,3.7944e-05,1.4065,0.76129,0.78423,p0106
0.8592,1.1623,3.3864e-09,2.6441,0.54046,1.0921,p0107
1.1716,1.0191,2.514e-14,1.0364,0.60857,0.99746,p0108
1.0716,0.86017,6.0146e-11,2.6292,0.63803,1.0938,p0109
1.0876,1.1694,8.8141e-13,2.2096,0.75378,0.97757,p0110
1.1574,1.0026,0.00018584,0.72359,0.4035,1.0787,p0111
0.99496,1.1427,6.8613e-12,1.5182,0.56696,0.88327,p0112
1.0326,1.0421,3.6902e-10,2.578,0.6908,0.78648,p0113
1.0346,1.1918,0.00046733,2.6536,0.62366,0.76102,p0114
0.91198,1.1729,3.3894e-14,1.9226,0.47549,1.0363,p0115
0.87217,0.83229,1.3687e-05,1.3681,0.54554,0.91964,p0116
1.1766,0.90304,4.55e-06,1.7467,0.64821,1.0337,p0117
0.84354,0.84997,1.609e-09,2.6728,0.55144,0.84884,p0118
1.0765,0.9711,4.8884e-06,1.4372,0.47438,0.71069,p0119
0.95336,1.069,3.779e-07,2.51,0.43118,0.79919,p0120
1.0117,0.97417,6.1376e-13,1.1979,0.5283,1.0051,p0121
0.81249,1.1611,6.2221e-15,2.892,0.40062,0.96804,p0122
0.92344,0.84642,1.6937e-11,1.3624,0.62737,0.9396,p0123
0.86225,1.1946,3.7944e-12,1.0769,0.69232,0.81074,p0124
1.0982,0.9102,5.6906e-05,1.7367,0.59382,1.03,p0125
0.86863,1.0539,1.6037e-10,2.0827,0.62803,0.71482,p0126
1.0014,1.1521,7.0751e-11,1.6067,0.41332,1.0579,p0127
1.0263,1.0225,4.3878e-13,1.2542,0.68441,0.77407,p0128
1.0342,1.1866,6.2184e-13,2.371,0.50868,0.79333,p0129
0.98225,1.0455,5.3781e-15,0.87798,0.63388,0.93856,p0130
0.98641,0.93233,2.8144e-14,2.0386,0.56997,0.89509,p0131
0.93513,1.114,5.009e-07,2.1155,0.40037,0.85658,p0132
1.1866,0.99079,1.7929e-08,0.85641,0.57739,0.77253,p0133
0.85936,1.1903,5.5169e-09,0.70637,0.65553,0.73531,p0134
0.94189,1.0722,3.0639e-10,0.53774,0.43318,1.0372,p0135
0.82183,0.89225,5.3049e-05,2.1731,0.48114,0.90397,p0136
1.1031,0.86127,2.3368e-12,2.7837,0.6347,1.0849,p0137
1.1368,0.80789,4.7435e-06,1.3781,0.44543,0.88997,p0138
1.0273,1.0995,0.00010288,1.0646,0.72007,0.94036,p0139
1.0111,1.1811,1.8909e-10,1.2412,0.71733,1.0356,p0140
0.91876,1.1215,8.0809e-14,0.7363,0.44179,0.88946,p0141
1.1246,1.1171,8.9678e-09,2.8301,0.72729,0.81565,p0142
0.83463,1.1643,3.6278e-06,3.3364,0.41744,0.87869,p0143
0.93206,0.9598,4.837e-07,2.8279,0.47976,0.98277,p0144
0.88484,0.82693,3.6688e-05,2.72,0.73687,1.0192,p0145
1.0123,1.0638,4.0104e-09,0.89018,0.58165,1.0178,p0146
1.0808,0.83662,2.0288e-14,1.5522,0.55947,0.79454,p0147
0.94333,1.0403,3.4773e-14,3.4439,0.77114,0.84472,p0148
0.97664,0.88896,7.7702e-07,2.2459,0.41927,1.0527,p0149
0.87915,1.1826,1.5354e-12,1.6393,0.62022,0.94073,p0150
0.98867,0.83134,2.0222e-06,2.4113,0.42726,0.73805,p0151
1.0787,1.1894,1.2158e-11,3.4299,0.59419,1.0981,p0152
1.1959,0.96818,9.7447e-12,0.92709,0.5812,0.90865,p0153
0.81898,1.1864,1.2201e-06,3.1148,0.68563,0.89426,p0154
1.0372,1.0936,2.957e-10,3.2169,0.59884,0.91352,p0155
1.065,0.80844,2.7684e-13,3.0345,0.45726,0.97139,p0156
0.85976,1.1774,1.6903e-10,2.359,0.55356,0.90352,p0157
0.90381,0.96419,0.0002395,1.9889,0.61052,1.0999,p0158
0.83962,1.0239,2.7969e-11,2.2104,0.53539,0.80724,p0159
1.1062,1.0143,2.7958e-09,0.79834,0.53291,0.71624,p0160
0.81352,1.0277,1.5863e-07,1.0561,0.57951,1.0553,p0161
0.96728,0.9688,6.377e-06,0.70105,0.50683,1.0111,p0162
1.0809,1.1488,0.00039197,3.1514,0.45764,0.70649,p0163
0.88583,1.0817,0.00034135,2.3378,0.68666,0.80634,p0164
0.81841,0.88452,3.3266e-06,1.9133,0.73187,1.0147,p0165
0.91824,0.96527,1.8978e-07,0.55345,0.58664,0.82239,p0166
1.025,1.0391,4.9224e-10,2.3448,0.58412,0.79296,p0167
1.1665,0.91177,0.00027252,1.9841,0.78505,1.0544,p0168
1.0675,0.9534,6.1875e-08,2.2543,0.62534,0.9882,p0169
1.0293,0.92338,6.5479e-06,0.90815,0.5221,0.98521,p0170
0.81486,0.98724,1.1755e-10,2.7495,0.79436,1.0762,p0171
0.87327,0.94579,8.4661e-10,3.3689,0.59494,0.94927,p0172
0.80863,1.0726,8.236e-05,2.3784,0.58737,0.71308,p0173
0.95277,0.83611,6.8998e-13,3.3144,0.5286,0.88692,p0174
1.0909,0.87509,2.0587e-13,3.4161,0.43682,1.0282,p0175
0.88036,1.1467,4.384e-11,2.7329,0.68123,1.0201,p0176
1.0824,1.0645,3.4059e-11,0.84865,0.69098,0.73596,p0177
0.80408,0.83006,2.3251e-08,2.8797,0.4296,0.74755,p0178
1.0962,0.8826,2.7153e-11,1.3963,0.72337,0.84252,p0179
0.82264,0.85988,1.5372e-08,2.8041,0.40298,1.0251,p0180
1.1928,1.0685,7.2208e-10,1.0703,0.52994,0.96957,p0181
0.88861,1.184,9.8137e-06,2.5002,0.77273,1.088,p0182
1.0658,1.1378,2.7161e-13,1.3397,0.41863,0.73509,p0183
0.81569,0.89722,3.5145e-11,1.2199,0.67905,0.86191,p0184
1.0654,0.84131,2.9451e-14,1.6173,0.7602,0.92834,p0185
0.83705,1.0561,7.5912e-12,2.7995,0.65473,0.90153,p0186
1.1729,0.85107,1.1239e-05,2.446,0.5562,0.80657,p0187
1.1154,1.0748,8.1563e-13,3.3072,0.5312,0.77129,p0188
0.84052,0.80212,4.3886e-10,0.76756,0.70068,0.76663,p0189
0.97151,1.1312,6.3572e-12,2.4867,0.43631,0.85625,p0190
0.91779,0.95605,1.9526e-05,2.2589,0.42333,1.0497,p0191
0.94383,0.83043,1.567e-06,1.6498,0.49627,1.0335,p0192
0.83209,0.8958,2.5902e-12,3.4092,0.4372,1.0355,p0193
0.84403,1.1122,2.7874e-08,1.6826,0.54206,1.0643,p0194
1.1476,0.92948,3.9295e-07,2.3897,0.72195,0.99307,p0195
0.93698,1.1832,1.5134e-07,1.4407,0.51157,0.93758,p0196
0.82027,0.84376,2.5534e-08,1.1138,0.40247,1.0204,p0197
1.0944,1.1963,0.00011464,1.92,0.7329,0.84658,p0198
0.87101,0.92999,2.5661e-10,0.61387,0.71963,0.92018,p0199
0.85127,0.90131,3.3279e-09,2.4696,0.72279,0.88597,p0200
1.1074,0.85016,1.2353e-10,3.0056,0.48516,1.0393,p0201
1.1364,0.96944,2.9146e-05,1.5736,0.69864,0.94528,p0202
1.1018,0.81695,9.4724e-10,0.79692,0.61776,1.0971,p0203
1.0188,1.0458,1.0721e-05,1.5872,0.58901,1.0131,p0204
0.87554,1.0961,4.5222e-13,2.8693,0.748,1.0747,p0205
0.82593,0.97369,2.4755e-07,1.1457,0.4825,1.0347,p0206
1.1292,1.0205,1.3639e-12,0.73998,0.66709,1.0688,p0207
0.93943,1.085,2.9665e-13,1.2045,0.53223,0.97455,p0208
0.89635,0.95051,1.9599e-13,1.1366,0.74579,0.80092,p0209
0.8731,0.95525,9.7903e-09,3.1663,0.48304,1.0853,p0210
1.0408,1.0175,6.2402e-12,1.7908,0.77541,1.0936,p0211
0.8848,0.94261,0.00031231,1.8933,0.50212,0.7198,p0212
0.89122,1.0415,0.00046242,0.65945,0.55585,1.0704,p0213
1.1884,0.87147,3.025e-06,2.0579,0.51816,1.0727,p0214
1.0202,1.0989,8.4206e-07,0.54632,0.70959,0.84936,p0215
1.1776,0.949,5.1158e-10,0.56272,0.68991,0.94594,p0216
1.1816,1.0135,1.8475e-07,0.63675,0.79579,1.0503,p0217
1.1148,1.0412,2.7969e-05,0.52928,0.74465,1.0386,p0218
0.97006,0.94197,5.2351e-13,2.8767,0.46029,0.9755,p0219
1.0864,0.89121,1.2981e-10,1.6593,0.74744,0.72564,p0220
0.99112,0.87274,1.2515e-07,1.8223,0.52916,0.81172,p0221
0.9942,1.1884,2.8289e-10,2.6347,0.79168,0.73342,p0222
1.1528,1.0716,7.6222e-10,1.2771,0.67995,0.74899,p0223
0.87368,0.9151,0.00016769,0.86129,0.60004,0.95187,p0224
0.97775,1.0706,1.0824e-13,1.4326,0.70385,1.0918,p0225
0.89362,1.0343,3.0726e-05,2.6677,0.53174,0.95208,p0226
0.8156,1.1021,2.186e-05,0.57763,0.49742,0.7088,p0227
1.1226,1.0096,8.2697e-08,1.5136,0.72685,1.0549,p0228
1.0712,0.82489,5.9626e-08,3.4237,0.44285,0.87932,p0229
1.1726,0.89386,1.9107e-06,2.8145,0.48198,0.88315,p0230
0.9062,1.1028,2.0604e-10,3.075,0.4436,0.88726,p0231
1.0895,1.1859,1.3829e-06,1.283,0.4746,0.92282,p0232
1.0358,0.90948,7.8118e-08,2.3195,0.65703,1.002,p0233
0.86012,1.0266,1.5347e-09,0.58245,0.55725,0.95744,p0234
0.9752,0.92908,8.5126e-15,1.0029,0.77878,0.96091,p0235
0.96642,1.0801,1.4447e-12,0.72832,0.78847,1.0872,p0236
1.0223,1.0568,3.7444e-05,1.9753,0.63059,0.88142,p0237
1.1111,0.93759,0.0004795,2.8026,0.42196,1.08,p0238
0.89946,1.0667,2.0808e-14,1.6135,0.62248,0.82878,p0239
0.89014,1.1745,8.2872e-05,1.0987,0.65747,0.79875,p0240
0.92926,0.94957,2.9894e-08,2.9342,0.68373,0.91292,p0241
1.0776,0.96227,1.4851e-07,1.5259,0.7,1.0861,p0242
0.86128,1.1083,6.3542e-15,1.8254,0.66768,0.732,p0243
0.8138,0.88026,3.8681e-14,3.3276,0.49569,0.89303,p0244
0.96792,0.97044,1.0745e-12,1.6801,0.52957,0.7859,p0245
0.91618,1.0156,3.4851e-05,2.4738,0.53264,0.80688,p0246
1.1547,1.1765,3.0763e-12,3.1575,0.78468,0.92537,p0247
0.9797,0.97855,9.9883e-10,2.5311,0.65318,0.74853,p0248
0.81139,1.1433,5.689e-12,0.98258,0.53715,0.72312,p0249
0.92892,1.1783,6.7436e-15,0.90037,0.44267,0.90913,p0250
1.0857,0.87696,2.0392e-09,1.8032,0.53345,0.85712,p0251
0.80739,0.97957,5.6319e-09,1.4898,0.69439,0.72953,p0252
0.90962,1.023,1.8332e-14,1.7427,0.60186,0.79575,p0253
1.1768,1.109,4.9396e-13,1.297,0.5375,0.91771,p0254
0.9542,1.0867,1.498e-12,0.78326,0.5383,0.7087,p0255
1.181,1.1733,1.9711e-10,0.5856,0.6914,0.86215,p0256
0.91945,0.92755,6.3765e-10,2.9624,0.77323,1.0941,p0257
1.0905,1.175,0.0004087,2.5295,0.72562,0.82432,p0258
0.92283,0.81353,3.0385e-07,2.4409,0.5522,0.75847,p0259
0.91465,0.9355,6.8743e-06,1.0163,0.45174,0.82025,p0260
0.95586,0.84952,1.9608e-14,2.5489,0.44406,0.72843,p0261
1.1006,0.84723,9.242e-08,1.6929,0.42608,0.75544,p0262
1.0538,0.82757,0.0003013,2.609,0.48586,0.77095,p0263
0.8764,1.1583,2.9019e-14,1.6076,0.54832,0.82992,p0264
1.1746,1.0355,6.9164e-15,2.3029,0.73596,1.0156,p0265
1.1758,0.83904,0.00014545,2.9419,0.63204,0.86095,p0266
1.129,0.85607,9.9778e-07,2.0986,0.60096,0.81017,p0267
1.0886,0.88879,9.1494e-11,1.2259,0.48636,0.82772,p0268
0.90222,1.0941,1.261e-09,1.0098,0.56907,0.72973,p0269
1.0986,1.1185,4.6608e-05,3.3933,0.59855,0.83443,p0270
1.0132,1.1085,3.5438e-05,0.65534,0.63182,0.85311,p0271
0.84501,1.071,6.3021e-07,0.94622,0.77064,1.0779,p0272
0.99566,1.0511,7.3594e-11,1.0681,0.52605,1.0562,p0273
1.1238,1.1397,2.263e-13,3.4049,0.72094,0.97373,p0274
1.1997,1.0124,2.9487e-12,1.4509,0.55535,0.97643,p0275
0.84552,0.8964,3.2508e-08,2.8323,0.60371,0.87057,p0276
1.0131,0.92695,3.122e-12,2.2056,0.61019,0.97589,p0277
1.1083,1.1838,5.9692e-05,0.84271,0.62695,0.75144,p0278
1.1096,1.1411,0.00019122,1.392,0.61723,0.7398,p0279
1.109,0.96303,3.6526e-12,1.2052,0.45612,1.032,p0280
1.0499,1.086,7.9624e-15,3.4592,0.77773,0.95515,p0281
0.92732,1.0293,0.00012854,1.2487,0.54519,0.82835,p0282
0.86067,1.111,4.3328e-07,2.2578,0.72808,1.0539,p0283
1.0083,1.0013,9.5852e-08,1.4474,0.52709,0.70317,p0284
0.9554,0.90455,4.097e-10,2.0511,0.74403,1.0458,p0285
1.1419,1.1452,2.5229e-09,1.474,0.48079,1.0648,p0286
0.92554,1.0233,6.9481e-06,1.092,0.54024,0.73027,p0287
1.034,0.97727,6.0886e-12,0.77254,0.72297,0.998,p0288
0.97942,1.1626,1.7138e-06,2.9045,0.58052,0.89182,p0289
0.96098,1.172,2.0877e-06,2.6847,0.72852,1.0494,p0290
1.1845,0.86299,2.9528e-05,3.2992,0.55704,0.8728,p0291
0.83493,1.0166,2.7632e-14,1.1567,0.5098,1.052,p0292
1.131,1.0323,1.3181e-09,1.3187,0.49065,0.7451,p0293
1.1098,0.8447,8.8329e-06,2.0875,0.76378,1.0825,p0294
1.0931,1.1547,0.00026962,3.0892,0.61991,0.87136,p0295
0.91325,0.92631,7.8497e-11,1.4179,0.75653,0.7835,p0296
1.039,0.91719,1.3755e-14,3.4921,0.46642,0.87528,p0297
1.0548,0.99295,3.6512e-13,3.2206,0.45113,0.84326,p0298
1.0412,0.86446,4.485e-12,1.973,0.42288,0.92896,p0299
0.80608,0.96167,4.4793e-05,1.6555,0.70884,0.77494,p0300
0.9522,0.93374,5.7983e-11,0.93918,0.66012,0.78395,p0301
1.0212,1.1296,1.4538e-10,3.4776,0.58553,0.76036,p0302
1.1982,0.93889,0.00011508,2.9952,0.67071,0.75404,p0303
0.88262,1.1207,9.1705e-07,2.6959,0.44013,1.0273,p0304
1.1132,0.92062,3.1075e-07,2.1398,0.42698,0.99581,p0305
1.1125,0.90168,8.3918e-12,1.4135,0.49956,0.85729,p0306
1.0732,0.87371,7.2402e-06,1.0211,0.60726,0.82526,p0307
0.93079,0.99734,1.4321e-09,2.1499,0.44351,1.0048,p0308
0.83074,1.114,3.9416e-12,0.58047,0.79718,1.0089,p0309
1.0329,0.90398,1.6301e-08,1.994,0.45547,0.84742,p0310
0.98194,0.8223,4.3141e-13,2.3946,0.7248,0.84063,p0311
0.93558,0.91571,2.5488e-11,0.88546,0.72923,1.0558,p0312
1.0587,0.91834,2.0375e-08,0.95901,0.47853,0.77285,p0313
0.97584,1.1937,2.8905e-06,2.6872,0.54385,1.075,p0314
0.93892,1.0309,1.7857e-05,2.7199,0.7125,0.9339,p0315
0.88378,0.96596,1.8445e-11,2.9104,0.41128,1.0383,p0316
1.1954,1.0362,3.1646e-05,2.5071,0.63676,0.86431,p0317
0.84262,1.0783,5.4768e-05,2.2695,0.47596,0.7525,p0318
1.155,1.1131,3.3556e-10,3.4152,0.74888,0.89673,p0319
0.85118,1.0032,2.3928e-06,2.1504,0.75892,0.86673,p0320
0.90558,1.0214,4.9147e-05,2.9593,0.43871,0.76982,p0321
1.1963,0.97885,3.3043e-14,1.7161,0.66664,0.96299,p0322
0.9635,1.0658,8.9752e-14,0.71626,0.78147,0.92848,p0323
1.1795,0.80455,8.8998e-14,3.3106,0.75783,0.74799,p0324
0.9855,1.1606,3.1519e-13,3.2718,0.76529,0.96337,p0325
0.82958,1.146,2.3057e-06,2.9871,0.62106,1.0871,p0326
0.96509,1.1975,3.818e-13,2.6902,0.77595,0.90977,p0327
1.197,1.0531,6.7332e-05,2.1891,0.66273,1.0267,p0328
1.1943,0.95653,1.8529e-09,0.71038,0.57263,0.85421,p0329
0.80516,0.90722,0.00013142,2.68,0.69788,0.95922,p0330
0.88146,0.85271,1.0401e-05,3.4561,0.67612,0.87596,p0331
0.83382,0.80571,3.5041e-10,2.8421,0.41588,0.75016,p0332
0.87269,1.0778,1.0194e-10,0.84558,0.4036,0.93118,p0333
1.0662,0.82267,2.3266e-14,2.188,0.42138,0.98608,p0334
1.0601,1.0764,5.6265e-07,1.2871,0.66606,0.84136,p0335
1.133,0.87058,6.1197e-11,2.6301,0.42271,0.88485,p0336
0.85691,0.99548,1.4833e-09,2.2304,0.69471,0.90931,p0337
1.1565,0.93409,1.575e-13,2.4479,0.4099,0.82894,p0338
0.91552,0.95955,1.8933e-13,1.1036,0.42939,0.92254,p0339
0.90194,1.159,7.2219e-09,2.5966,0.65095,0.85518,p0340
1.1022,0.84263,6.1866e-07,2.0667,0.72204,0.80508,p0341
1.0533,1.0033,8.6814e-05,1.5575,0.51349,0.76923,p0342
0.98026,1.0953,3.244e-12,3.2102,0.51494,0.75814,p0343
1.1839,1.0337,7.7963e-12,2.2982,0.59668,1.0426,p0344
1.0793,0.92407,8.5625e-11,2.7532,0.40213,0.88197,p0345
0.86664,1.0047,4.4914e-10,1.9946,0.44757,1.0127,p0346
1.1519,0.99664,2.5569e-05,2.0358,0.6411,0.93881,p0347
1.0007,0.99189,5.106e-13,1.151,0.41199,0.86293,p0348
0.9593,0.85831,2.2411e-12,3.0158,0.49036,1.0987,p0349
0.90003,0.98782,1.7655e-12,2.2657,0.74634,1.0121,p0350
1.1779,1.1287,1.8801e-12,1.5708,0.46342,1.0326,p0351
1.1703,0.94624,8.5986e-09,0.80502,0.59058,0.81146,p0352
1.1754,0.87798,1.5445e-06,2.2332,0.55017,0.75569,p0353
1.0605,0.97002,8.5015e-08,1.1931,0.68305,0.8016,p0354
1.1011,0.81498,7.8603e-05,2.2499,0.45666,0.87996,p0355
0.9772,0.98915,1.3334e-09,3.1281,0.75078,0.71781,p0356
0.95513,0.95788,6.1325e-05,2.2907,0.69981,0.96647,p0357
0.96819,0.99801,5.6346e-06,2.4518,0.48961,0.90575,p0358
0.92518,1.0526,4.9532e-11,0.66716,0.52188,1.0669,p0359
0.83014,1.0744,1.1546e-10,2.7259,0.70149,0.83033,p0360
1.137,0.86659,0.00025957,1.4428,0.6258,0.71404,p0361
1.1896,0.89693,9.6381e-05,1.2981,0.77838,0.88623,p0362
1.0419,1.1032,2.8803e-09,1.4021,0.56938,0.83624,p0363
1.1282,0.96472,6.2845e-05,1.7979,0.40821,1.059,p0364
1.1051,0.95518,1.4078e-13,3.3815,0.68185,0.9778,p0365
1.0851,0.94856,3.7248e-09,2.4907,0.79764,0.95708,p0366
0.96018,1.1716,2.7055e-06,2.796,0.71061,0.80425,p0367
1.1508,0.95,1.3226e-11,2.6591,0.78262,0.76711,p0368
0.91583,0.91923,6.5392e-14,1.6349,0.78665,0.90279,p0369
0.89656,0.93852,0.00023272,2.589,0.40559,0.8164,p0370
0.86552,1.0115,2.7583e-05,0.90615,0.63342,1.0431,p0371
1.0141,1.0583,3.689e-11,2.0915,0.76088,1.048,p0372
0.82476,1.0481,4.0249e-10,3.3345,0.40515,0.93237,p0373
0.98596,1.0903,2.14e-10,1.9057,0.52489,0.76373,p0374
1.1384,0.87758,2.5391e-10,2.0268,0.45685,0.85324,p0375
0.82693,0.89933,8.1235e-08,1.3468,0.63797,0.81398,p0376
1.0914,1.0407,1.3046e-11,1.3012,0.7583,0.7379,p0377
1.03,0.99114,3.2646e-09,2.7511,0.73386,1.0929,p0378
1.0522,0.94391,1.3635e-09,1.8695,0.49152,0.8723,p0379
0.84911,0.94763,3.7761e-13,3.4616,0.60319,1.0858,p0380
