wind_speed,fetch_lk,c_relax_C,par_id
0.82418,40472,0.038246,p0118
1.0071,62900,0.025335,p0119
0.98949,16470,0.041289,p0120
1.1099,35769,0.093279,p0121
1.0096,9375.7,0.032944,p0122
1.0977,54315,0.030681,p0123
0.90283,62523,0.095886,p0124
0.81823,33614,0.011761,p0125
1.096,4263,0.061888,p0126
0.84599,12209,0.098697,p0127
1.0667,38140,0.07735,p0128
0.82099,63111,0.042918,p0129
1.0019,53563,0.062279,p0130
1.0955,39863,0.0066852,p0131
0.89527,5526.2,0.0018258,p0132
0.95832,50275,0.094678,p0133
0.91292,18844,0.019937,p0134
0.96049,66721,0.075586,p0135
0.85775,40192,0.071692,p0136
1.0971,2802.4,0.078695,p0137
1.0841,50972,0.067673,p0138
0.99213,10685,0.065089,p0139
1.1053,48825,0.086655,p0140
0.87361,27653,0.023057,p0141
0.86414,42963,0.03021,p0142
1.1286,26652,0.055211,p0143
0.94322,12150,0.051495,p0144
0.98778,53278,0.096581,p0145
1.1462,19886,0.01041,p0146
1.1257,23049,0.058091,p0147
0.91965,61847,0.030186,p0148
0.80563,22411,0.020282,p0149
0.89302,9242.5,0.045357,p0150
1.1227,18812,0.032129,p0151
0.9828,16017,0.084239,p0152
0.89925,35455,0.02335,p0153
1.1156,20346,0.019421,p0154
1.1576,37878,0.023667,p0155
0.95534,1991.7,0.091284,p0156
1.013,7155.9,0.039937,p0157
1.0871,68704,0.085381,p0158
1.1716,40946,0.074472,p0159
0.80534,55853,0.08075,p0160
1.0457,67413,0.07071,p0161
1.1058,35634,0.034139,p0162
0.91861,32877,0.0022691,p0163
0.93074,34160,0.044391,p0164
0.96409,49477,0.094756,p0165
0.99519,34196,0.031821,p0166
1.0201,35056,0.089534,p0167
1.0206,28766,0.0077849,p0168
1.1504,64907,0.018086,p0169
1.0179,51781,0.0053783,p0170
1.1958,11145,0.0088429,p0171
0.88279,12583,0.043904,p0172
0.9575,9109.3,0.046794,p0173
0.84279,57067,0.058866,p0174
0.95105,1938,0.052954,p0175
0.81949,43775,0.033235,p0176
1.0628,62155,0.056796,p0177
1.0348,49321,0.052001,p0178
0.97526,7774.7,0.035838,p0179
1.0676,22970,0.079423,p0180
0.95139,52464,0.049852,p0181
1.0692,21698,0.089854,p0182
0.88628,2997.8,0.097097,p0183
1.1616,27943,0.073211,p0184
0.85239,72398,0.01741,p0185
0.99286,63810,0.038582,p0186
0.83865,65335,0.048609,p0187
0.95194,11278,0.002858,p0188
0.87332,51129,0.049985,p0189
1.1534,60948,0.071981,p0190
0.95964,67850,0.077633,p0191
1.0246,38560,0.0024364,p0192
1.0883,32909,0.05309,p0193
1.1724,64820,0.0046088,p0194
1.0067,61478,0.010107,p0195
1.0377,38065,0.005295,p0196
1.0816,14728,0.025018,p0197
1.0517,58667,0.01797,p0198
0.86319,65545,0.0072351,p0199
0.86121,66858,0.040115,p0200
1.0042,74461,0.010559,p0201
0.83079,34882,0.095648,p0202
1.1611,20863,0.076122,p0203
0.92211,67149,0.07152,p0204
1.198,71398,0.098014,p0205
0.9534,34612,0.0089762,p0206
1.107,14415,0.054619,p0207
1.0125,25076,0.012568,p0208
1.0687,52852,0.034046,p0209
1.1444,45453,0.052521,p0210
1.155,45908,0.048491,p0211
1.1691,28390,0.078847,p0212
0.96305,61597,0.038826,p0213
0.94847,32103,0.08163,p0214
1.0793,43859,0.02609,p0215
0.95799,46101,0.047441,p0216
0.901,19972,0.086812,p0217
1.1639,7395,0.076556,p0218
0.86063,21863,0.04446,p0219
1.0107,1216.5,0.073393,p0220
0.87129,9715.1,0.017379,p0221
1.1414,28876,0.075196,p0222
1.0658,39387,0.016906,p0223
0.86944,33550,0.099674,p0224
0.84485,68901,0.035178,p0225
1.015,19753,0.010989,p0226
1.1582,43122,0.073513,p0227
1.1379,61325,0.0029994,p0228
0.85017,49979,0.08278,p0229
0.9259,74010,0.0067801,p0230
1.0371,54752,0.029056,p0231
1.0574,39670,0.065718,p0232
0.90382,36887,0.029774,p0233
1.1295,20533,0.088952,p0234
0.97041,27044,0.0935,p0235
0.81011,66989,0.099201,p0236
0.92945,70680,0.038178,p0237
0.9363,19626,0.081599,p0238
0.92801,25423,0.0026983,p0239
0.83111,39523,0.083189,p0240
0.81568,29980,0.035927,p0241
0.94729,13048,0.019175,p0242
1.1777,56404,0.0021268,p0243
0.80489,29661,0.088804,p0244
1.0524,6845.9,0.055596,p0245
1.0776,13203,0.074535,p0246
0.80438,73508,0.026745,p0247
0.88505,47866,0.029649,p0248
0.92184,36728,0.048538,p0249
0.8987,3530.7,0.028093,p0250
0.96978,21169,0.096339,p0251
1.0283,57388,0.017554,p0252
0.83765,54008,0.049358,p0253
0.95249,23355,0.020883,p0254
0.84202,37610,0.010872,p0255
0.91714,70536,0.062599,p0256
0.82535,52908,0.065605,p0257
0.83496,45591,0.096165,p0258
1.0805,53131,0.028191,p0259
0.88297,66543,0.043676,p0260
1.0913,24362,0.042877,p0261
1.0342,26980,0.0090176,p0262
0.92631,72644,0.016335,p0263
1.1419,36435,0.0007667,p0264
0.87887,4967,0.020534,p0265
0.94826,57908,0.01819,p0266
1.0601,6762.5,0.092678,p0267
1.104,17865,0.076069,p0268
0.90985,27813,0.017686,p0269
1.0649,51962,0.078329,p0270
0.87079,61394,0.049073,p0271
1.0433,41981,0.08731,p0272
0.9996,4381.2,0.019517,p0273
1.0442,64497,0.016267,p0274
0.86364,5087.8,0.040832,p0275
0.87439,48360,0.090789,p0276
0.99134,9011.5,0.01495,p0277
1.0297,39460,0.058782,p0278
1.014,17593,0.099391,p0279
1.1368,47778,0.069961,p0280
0.93792,58724,0.081094,p0281
0.92002,22300,0.018786,p0282
1.1699,15119,0.076453,p0283
1.1234,61583,0.072512,p0284
0.81891,72996,0.023139,p0285
1.0973,20790,0.078969,p0286
0.99341,39028,0.022679,p0287
0.82779,32182,0.025423,p0288
0.96201,10886,0.054192,p0289
1.1325,14029,0.028899,p0290
0.95701,27163,0.028639,p0291
1.1354,16655,0.097,p0292
1.1242,39777,0.0017601,p0293
1.0765,74211,0.0068105,p0294
0.93756,29504,0.026188,p0295
1.0308,60754,0.010797,p0296
1.1793,20317,0.047912,p0297
1.0578,47432,0.014452,p0298
0.87663,48452,0.092333,p0299
1.0155,26106,0.084575,p0300
0.95906,51312,0.058395,p0301
0.99732,42128,0.021835,p0302
1.1454,29052,0.08627,p0303
1.1079,50621,0.036987,p0304
0.91079,37680,0.094285,p0305
1.1205,18286,0.029261,p0306
1.0571,53462,0.049696,p0307
0.94175,12063,0.089061,p0308
0.96087,41471,0.056012,p0309
1.0609,46653,0.079196,p0310
1.0642,46030,0.024638,p0311
1.0392,14957,0.099704,p0312
1.1911,51982,0.071398,p0313
1.0706,41397,0.082151,p0314
1.0407,41119,0.051318,p0315
0.98031,15742,0.027822,p0316
0.87219,29863,0.013217,p0317
1.1383,64746,0.055029,p0318
0.96271,68156,0.056862,p0319
0.92968,31289,0.037207,p0320
1.0639,7289.4,0.054288,p0321
1.0797,29173,0.05911,p0322
0.8518,63573,0.0095238,p0323
0.93805,13768,0.047667,p0324
1.182,65481,0.042661,p0325
1.0181,52097,0.034911,p0326
1.0103,66056,0.09644,p0327
1.0744,67361,0.046296,p0328
0.96777,71261,0.023885,p0329
0.84719,65299,0.042593,p0330
0.94078,65648,0.023781,p0331
1.1296,50199,0.048189,p0332
0.91939,42289,0.082903,p0333
0.81472,22558,0.0061263,p0334
0.9228,48576,0.084469,p0335
0.98045,34832,0.092713,p0336
0.93956,33773,0.012261,p0337
0.88526,1353.4,0.075275,p0338
0.83194,30835,0.035644,p0339
0.86114,33343,0.098137,p0340
0.88826,32440,0.081745,p0341
1.1289,19478,0.020697,p0342
1.0852,5642.6,0.039319,p0343
1.1621,27243,0.010117,p0344
0.81433,35569,0.062864,p0345
1.0691,44731,0.0079937,p0346
1.1572,66196,0.099584,p0347
0.89237,58243,0.0049683,p0348
0.90669,39598,0.048869,p0349
0.88986,68810,0.021726,p0350
1.0168,52981,0.028931,p0351
1.1344,45729,0.072101,p0352
0.96175,21058,0.099146,p0353
0.92859,48719,0.0096625,p0354
0.80626,21433,0.09247,p0355
0.92434,39139,0.0457,p0356
1.0054,1492.9,0.0033274,p0357
1.0939,32247,0.045578,p0358
1.0584,43308,0.075941,p0359
0.83891,72296,0.060614,p0360
0.88904,43379,0.085983,p0361
1.0234,13121,0.024132,p0362
1.0673,71814,0.011419,p0363
0.97155,20689,0.0085491,p0364
0.96456,1737.4,0.066666,p0365
1.0791,12337,0.023925,p0366
1.1687,1557.8,0.074709,p0367
0.92296,72540,0.059283,p0368
1.141,72335,0.057047,p0369
1.1953,41700,0.062197,p0370
0.96658,5252.7,0.011083,p0371
1.1049,51518,0.0030408,p0372
1.1927,31598,0.095587,p0373
0.96348,26823,0.065258,p0374
0.82221,12378,0.01664,p0375
0.98592,6171.2,0.077292,p0376
1.1191,34672,0.083902,p0377
0.9766,25302,0.0063016,p0378
1.1987,560.74,0.027672,p0379
0.96004,61158,0.016131,p0380
0.91815,36521,0.087476,p0381
1.0409,66769,0.0057326,p0382
1.1471,62603,0.042805,p0383
1.193,15578,0.040096,p0384
0.93398,30234,0.047239,p0385
1.1269,37117,0.067711,p0386
0.8153,27737,0.07224,p0387
0.84792,51288,0.0045062,p0388
0.83811,38592,0.087799,p0389
1.1038,73085,0.026449,p0390
1.0228,59765,0.082678,p0391
0.90847,74805,0.059891,p0392
0.88233,12873,0.074245,p0393
1.1183,21330,0.061383,p0394
1.1138,46693,0.075754,p0395
0.91472,69061,0.085586,p0396
1.1837,4059,0.0035847,p0397
0.9524,68275,0.072787,p0398
0.83428,38857,0.050871,p0399
0.85534,25147,0.082479,p0400
0.82934,61223,0.036397,p0401
0.94765,38428,0.031413,p0402
1.195,18136,0.03264,p0403
1.0916,7442.9,0.068662,p0404
1.0404,15469,0.029494,p0405
1.1333,24635,0.095096,p0406
1.0088,67101,0.083846,p0407
0.80869,12698,0.024306,p0408
0.9059,53818,0.0071214,p0409
0.95447,60899,0.029914,p0410
1.1713,33466,0.0054607,p0411
0.93585,57481,0.015283,p0412
1.0529,69705,0.014384,p0413
0.95938,32319,0.092827,p0414
0.93512,43588,0.022846,p0415
1.006,60584,0.0855,p0416
1.1815,69222,0.02076,p0417
0.81251,11156,0.062698,p0418
1.0837,38655,0.0080949,p0419
1.1009,30751,0.093076,p0420
1.1318,2681.9,0.04113,p0421
1.1123,45945,0.015692,p0422
0.86717,17128,0.096608,p0423
1.1048,67779,0.041994,p0424
1.1735,4363.4,0.044765,p0425
1.1654,60813,0.047071,p0426
0.93265,25809,0.025511,p0427
1.1591,50052,0.073913,p0428
1.0242,64239,0.023239,p0429
0.87161,29797,0.060246,p0430
0.94691,53215,0.088303,p0431
0.80643,57647,0.092927,p0432
0.97244,59212,0.084091,p0433
0.83567,43455,0.0885,p0434
0.8536,32681,0.09167,p0435
1.1209,45819,0.049132,p0436
0.88921,25186,0.053659,p0437
0.8797,49731,0.031223,p0438
0.84161,16929,0.030745,p0439
1.1266,60356,0.027272,p0440
0.97411,40510,0.047551,p0441
0.8011,45119,0.042474,p0442
1.0326,19571,0.06247,p0443
1.1032,48308,0.066789,p0444
1.1147,71113,0.05541,p0445
0.97107,59548,0.070665,p0446
0.94364,72032,0.060938,p0447
1.0423,37359,0.029849,p0448
0.99855,62651,0.078517,p0449
1.0189,55435,0.00018498,p0450
1.0876,744.19,0.093686,p0451
0.81484,3410.4,0.052393,p0452
0.98161,10065,0.071217,p0453
1.1483,24037,0.080056,p0454
1.1543,37243,0.0064569,p0455
1.1401,68073,0.016554,p0456
1.0561,21907,0.09981,p0457
1.1674,74616,0.021545,p0458
0.82361,43835,0.061129,p0459
0.97583,71774,0.032865,p0460
1.0256,29196,0.080355,p0461
1.0091,29465,0.082365,p0462
0.93424,74481,0.025865,p0463
1.0481,52631,0.047709,p0464
1.1309,66352,0.099951,p0465
1.0289,46589,0.059532,p0466
0.82827,21733,0.083539,p0467
0.88055,44330,0.093708,p0468
0.89778,68530,0.097408,p0469
0.92098,46519,0.057965,p0470
0.98153,63948,0.090129,p0471
1.1119,54914,0.066834,p0472
1.1396,25960,0.010235,p0473
1.0446,74401,0.099015,p0474
0.82514,56334,0.0099478,p0475
0.83388,13419,0.042064,p0476
0.82843,30707,0.010645,p0477
1.036,37430,0.072189,p0478
1.1173,5941.6,0.078757,p0479
0.87936,8439.7,0.0070261,p0480
1.1671,51848,0.022415,p0481
1.1035,15326,0.071175,p0482
1.0663,10592,0.024074,p0483
0.98711,25632,0.021609,p0484
1.0428,67706,0.034577,p0485
0.89449,27321,0.04109,p0486
1.0671,25347,0.014141,p0487
0.87691,53493,0.077522,p0488
1.1237,74917,0.085755,p0489
1.1572,25986,0.029337,p0490
1.1358,8659.7,0.098251,p0491
0.92321,60190,0.059462,p0492
1.0719,30390,0.0032205,p0493
1.1798,73945,0.019253,p0494
0.8778,65231,0.087132,p0495
1.181,56098,0.0084833,p0496
0.85403,16791,0.087548,p0497
1.1007,14870,0.0042177,p0498
1.0497,67635,0.087029,p0499
1.0593,54732,0.021059,p0500
1.1694,12493,0.013548,p0501
0.87876,25723,0.069082,p0502
1.1755,19086,0.021968,p0503
1.1496,27558,0.014095,p0504
0.99168,67191,0.076795,p0505
0.99368,2560.6,0.088195,p0506
1.1171,701.77,0.03605,p0507
1.1101,59609,0.027801,p0508
0.87537,6699.7,0.022093,p0509
0.92776,30070,0.011573,p0510
1.1016,29028,0.049572,p0511
0.99642,64633,0.055903,p0512
0.99436,42507,0.055923,p0513
1.0301,59418,0.037771,p0514
1.1781,45230,0.0075859,p0515
0.94147,68838,0.063614,p0516
0.99114,41300,0.066316,p0517
0.80887,58353,0.024729,p0518
1.0355,69879,0.012497,p0519
0.92139,63035,0.025204,p0520
0.91902,47728,0.095958,p0521
0.93908,64661,0.078192,p0522
0.81327,12756,0.033332,p0523
0.98616,67562,0.015441,p0524
0.84423,25467,0.086577,p0525
0.90921,53056,0.065838,p0526
0.87112,3951.6,0.066462,p0527
0.85129,44240,0.038415,p0528
0.82738,5586,0.0010386,p0529
0.89258,8900.9,0.012395,p0530
0.84614,40848,0.056149,p0531
1.0888,45174,0.014559,p0532
0.88663,30183,0.022543,p0533
0.92659,11779,0.017285,p0534
0.90531,70906,0.028237,p0535
0.9449,23227,0.028725,p0536
1.0712,26145,0.0074668,p0537
0.82591,11557,0.068182,p0538
1.0614,52137,0.053465,p0539
0.90755,3355.4,0.086989,p0540
0.99075,62390,0.0050444,p0541
1.0811,65102,0.087698,p0542
0.92709,16352,0.077194,p0543
0.80464,65448,0.072383,p0544
0.85293,55884,0.051089,p0545
0.90188,18464,0.031559,p0546
0.93535,14313,0.062358,p0547
1.0388,50806,0.033157,p0548
1.1863,19860,0.080429,p0549
1.1362,40795,0.057602,p0550
0.97176,14142,0.0083048,p0551
1.0184,26736,0.039772,p0552
0.895,16729,0.043209,p0553
0.97496,65744,0.0055858,p0554
0.94275,7071.6,0.01471,p0555
1.0323,34968,0.074043,p0556
0.80356,4215.2,0.0566,p0557
0.97799,2810.3,0.027559,p0558
0.99523,18745,0.066128,p0559
1.0558,31967,0.0063905,p0560
0.88728,73343,0.077772,p0561
0.95665,71537,0.018354,p0562
0.83286,13388,0.090671,p0563
0.94299,51647,0.090515,p0564
0.94592,14473,0.052024,p0565
1.0382,44230,0.097695,p0566
1.194,20977,0.08678,p0567
0.93002,33697,0.050515,p0568
0.956,38031,0.013877,p0569
0.82334,59114,0.094529,p0570
0.9537,15949,0.082274,p0571
1.1824,913.64,0.049441,p0572
1.0362,6610.4,0.0083806,p0573
0.90054,3241.6,0.014707,p0574
0.8176,13735,0.069614,p0575
0.9001,36136,0.028606,p0576
1.0209,62092,0.066504,p0577
1.0022,42991,0.073409,p0578
1.1847,6379.8,0.073173,p0579
0.88114,58829,0.06162,p0580
0.8989,1159.9,0.099444,p0581
0.80217,54609,0.035011,p0582
1.0591,59817,0.021461,p0583
0.83675,26496,0.011214,p0584
1.1301,40336,0.070828,p0585
0.95512,33368,0.06049,p0586
0.82628,3848.2,0.083078,p0587
1.1895,6409.5,0.014888,p0588
1.1023,53323,0.031757,p0589
1.176,37769,0.065334,p0590
0.98238,51750,0.064589,p0591
1.1004,22778,0.080103,p0592
1.0389,53709,0.034716,p0593
0.83752,72144,0.081372,p0594
1.1316,46808,0.055109,p0595
0.88694,54121,0.0036489,p0596
1.0948,70902,0.053992,p0597
0.8484,42563,3.7489e-05,p0598
1.0216,24937,0.0011223,p0599
0.80002,21226,0.0649,p0600
1.199,71431,0.022137,p0601
0.84398,60681,0.006593,p0602
1.0748,8231.7,0.090999,p0603
1.1544,11729,0.097317,p0604
1.0464,69604,0.010319,p0605
0.94632,16220,0.015559,p0606
0.98724,57812,0.070086,p0607
1.0527,19237,0.043781,p0608
0.8596,16106,0.044199,p0609
0.84287,74034,0.03385,p0610
0.97228,74279,0.075467,p0611
0.83531,50764,0.037033,p0612
1.1433,23942,0.088706,p0613
1.1142,52396,0.076653,p0614
0.89575,42000,0.037957,p0615
0.82183,53637,0.089199,p0616
1.1658,31788,0.098846,p0617
1.0193,40013,0.024332,p0618
1.1745,69431,0.058254,p0619
1.1339,46200,0.037342,p0620
1.0632,10202,0.0023586,p0621
1.1408,33007,0.026861,p0622
0.90407,74143,0.070257,p0623
1.0489,54226,0.089685,p0624
0.93309,71882,0.031093,p0625
0.94438,12008,0.063936,p0626
1.0221,3624.3,0.061513,p0627
0.93689,35279,0.071498,p0628
1.1819,4085.5,0.049297,p0629
0.84882,8798.9,0.043454,p0630
0.93981,54389,0.00023829,p0631
1.1842,63002,0.011656,p0632
0.85046,21615,0.084169,p0633
1.0119,17470,0.090083,p0634
1.0981,69743,0.012878,p0635
0.82983,66271,0.037896,p0636
0.82908,5843,0.067375,p0637
0.98514,62311,0.091874,p0638
1.1251,63716,0.098595,p0639
0.94953,29340,0.033698,p0640
1.1907,17555,0.0039742,p0641
1.0731,33988,0.063892,p0642
0.91411,73673,0.023421,p0643
1.1466,35851,0.079601,p0644
0.86473,71999,0.0060871,p0645
0.89388,27400,0.069725,p0646
1.0599,52676,0.061214,p0647
1.0817,28214,0.035211,p0648
0.99913,55254,0.026645,p0649
0.8272,7925,0.054945,p0650
1.1065,36002,0.038997,p0651
0.91753,70248,0.015323,p0652
1.1651,74653,0.020392,p0653
0.84864,63257,0.0015963,p0654
1.1743,53917,0.039626,p0655
0.81703,36695,0.046064,p0656
1.1806,60127,0.048999,p0657
0.85878,55165,0.0073778,p0658
1.0749,38765,0.027475,p0659
1.0539,28359,0.039849,p0660
0.88129,46414,0.038007,p0661
1.1459,14924,0.081893,p0662
1.1993,23833,0.068995,p0663
1.1063,39290,0.041414,p0664
0.84006,21992,0.0093231,p0665
0.92552,60313,0.047863,p0666
1.1869,19686,0.017177,p0667
0.86758,29312,0.090297,p0668
1.0543,70230,0.036532,p0669
1.0277,50547,0.091447,p0670
1.1767,24135,0.055657,p0671
0.95437,60428,0.057147,p0672
0.99584,39922,0.00091807,p0673
0.97349,64294,0.05741,p0674
1.0995,60480,0.0069996,p0675
1.0003,6026.3,0.050292,p0676
1.1832,8977.4,0.071011,p0677
0.93871,58001,0.035712,p0678
1.1263,67985,0.020992,p0679
1.1248,18962,0.033542,p0680
1.1721,58448,0.027939,p0681
0.82641,71300,0.097768,p0682
1.0508,16152,0.001222,p0683
1.0967,69346,0.068845,p0684
1.0554,34029,0.020187,p0685
0.96637,65972,0.060386,p0686
1.0859,11402,0.069125,p0687
1.0009,20117,0.058129,p0688
0.85508,14561,0.094042,p0689
1.0348,55391,0.0046485,p0690
0.98807,16428,0.087805,p0691
0.80687,9790.3,0.015069,p0692
1.0845,48127,0.087975,p0693
0.91526,65888,0.040399,p0694
1.162,62852,0.0040497,p0695
1.1761,28083,0.043391,p0696
1.1791,9585.8,0.037545,p0697
0.92516,37177,0.095765,p0698
0.9411,47988,0.072637,p0699
0.83922,47286,0.052129,p0700
1.1912,63407,0.062081,p0701
0.92377,24705,0.045744,p0702
1.1178,29774,0.088605,p0703
1.1588,23183,0.055395,p0704
0.94474,41185,0.037616,p0705
0.87742,38924,0.040953,p0706
0.97604,30980,0.094383,p0707
0.93177,37476,0.013039,p0708
1.1105,2195.2,0.070469,p0709
1.0824,30319,0.0143,p0710
0.85385,2110,0.059401,p0711
0.84722,74995,0.011372,p0712
0.85988,2608,0.011144,p0713
1.0909,22152,0.051218,p0714
1.1135,11915,0.073077,p0715
1.0319,20038,0.0031226,p0716
0.85082,32028,0.028467,p0717
0.98472,44795,0.0092294,p0718
0.81799,15789,0.048297,p0719
1.1606,28532,0.095284,p0720
1.0722,36265,0.077409,p0721
1.1888,18565,0.056955,p0722
1.1524,2456,0.074365,p0723
0.8726,33149,0.079336,p0724
0.89653,3634.1,0.013111,p0725
0.8492,7987.3,0.041562,p0726
0.97004,58220,0.08601,p0727
1.0429,25845,0.054575,p0728
0.89746,54876,0.075369,p0729
0.90516,30457,0.00087581,p0730
1.1631,56520,0.036875,p0731
0.9585,17850,0.0034934,p0732
0.93225,32771,0.051163,p0733
1.1197,6095.4,0.086451,p0734
1.1194,43510,0.079073,p0735
1.0905,72544,0.013322,p0736
1.1109,57041,0.070544,p0737
1.0172,41621,0.072457,p0738
1.1996,66097,0.024974,p0739
0.8004,49900,0.089276,p0740
0.9978,4797.4,0.050781,p0741
1.0495,24297,0.074173,p0742
1.0275,34512,0.018287,p0743
0.96549,59487,0.0086702,p0744
1.0265,40663,0.094447,p0745
0.81994,60002,0.056382,p0746
1.0862,55302,0.093102,p0747
1.1345,22634,0.093827,p0748
0.8655,11348,0.045972,p0749
1.1329,44664,0.039468,p0750
1.1155,6917.9,0.0205,p0751
0.96814,12564,0.070155,p0752
1.1737,64464,0.096094,p0753
1.0236,40427,0.027321,p0754
0.90887,74743,0.04587,p0755
1.1203,8338.2,0.085162,p0756
0.93321,69516,0.0076325,p0757
0.81649,3156.9,0.092073,p0758
1.1221,5479.8,0.015719,p0759
0.94659,2377.3,0.033059,p0760
1.0272,3748.7,0.095478,p0761
1.0039,62022,0.053168,p0762
1.1787,42385,0.042386,p0763
1.0616,41787,0.017003,p0764
1.1305,28950,0.00056254,p0765
0.89628,8047.1,0.079956,p0766
0.80743,10536,0.079721,p0767
1.1976,13569,0.015188,p0768
1.144,40628,0.053586,p0769
0.88003,43040,0.064179,p0770
0.88434,69175,0.053378,p0771
0.90696,1438.7,0.00064017,p0772
1.0804,46897,0.02132,p0773
1.1431,1092.8,0.06172,p0774
0.9615,30555,0.080203,p0775
1.1025,55731,0.087287,p0776
1.0502,23579,0.073827,p0777
0.86604,17711,0.046316,p0778
1.0049,4664.7,0.047356,p0779
0.97458,69825,0.011906,p0780
0.85748,8578.3,0.078036,p0781
1.1676,22090,0.068244,p0782
1.1185,56758,0.052821,p0783
1.1532,31430,0.018485,p0784
0.96715,57752,0.024477,p0785
0.98421,3901.9,0.0078221,p0786
0.93679,44908,0.062795,p0787
1.1963,63871,0.068459,p0788
0.86218,15540,0.061942,p0789
0.90817,48963,0.068599,p0790
1.1704,51435,0.038387,p0791
1.0146,4686.3,0.093503,p0792
1.0551,49025,0.086201,p0793
1.0486,55092,0.045224,p0794
0.81372,30136,0.077867,p0795
1.1568,55992,0.046693,p0796
0.88584,67497,0.050023,p0797
1.1666,33220,0.081292,p0798
0.86164,971.69,0.05401,p0799
0.89701,56226,0.053809,p0800
0.99708,11618,0.048387,p0801
0.86261,59883,0.03133,p0802
0.82159,41909,0.022977,p0803
0.9119,65026,0.040265,p0804
1.0606,54530,0.076252,p0805
0.92722,26885,0.093326,p0806
0.84989,31543,0.030545,p0807
