wind_speed,swr,turb_param/k_min,g2/constant_value,g1/constant_value,A/constant_value,par_id
1.1665,1.0798,5.1972e-15,3.1195,0.40454,0.70408,p066
0.91715,0.88972,3.2357e-07,2.9044,0.55015,1.0735,p067
0.86919,1.1423,2.0207e-11,2.283,0.60828,0.82372,p068
0.94934,0.85728,4.948e-14,3.4971,0.57138,1.0782,p069
0.931,1.0511,4.9408e-12,3.3893,0.75371,0.86617,p070
0.84067,0.97742,2.7352e-08,2.6417,0.49525,0.97095,p071
1.0212,0.87369,0.00034677,0.74572,0.47829,0.8478,p072
1.0409,0.9066,7.5199e-10,1.731,0.65546,1.0884,p073
0.92033,1.111,2.5038e-13,1.9314,0.67251,0.75177,p074
0.87435,0.80935,0.00025073,2.1214,0.4284,0.76657,p075
1.0194,1.1141,1.2389e-06,3.2118,0.4353,0.85085,p076
0.8197,1.0158,2.5772e-11,2.3411,0.63972,1.0392,p077
0.80703,1.0059,2.9664e-07,2.5974,0.56727,0.91761,p078
1.1529,0.9713,6.0908e-07,1.7151,0.51487,0.89991,p079
0.98051,0.99054,1.0707e-10,1.8514,0.61851,1.022,p080
1.1837,1.1393,0.00041381,2.0679,0.56368,0.77444,p081
1.1914,0.95487,4.4052e-09,3.299,0.45553,0.79017,p082
0.9785,0.96586,2.3434e-10,1.5963,0.66171,0.85438,p083
0.91513,0.8439,6.9265e-05,2.104,0.60037,1.0676,p084
0.85691,0.93831,0.00011469,0.97297,0.53479,0.73898,p085
1.1983,1.0568,1.3383e-07,0.50264,0.55367,0.98731,p086
1.0902,1.1537,1.7228e-12,3.4611,0.41226,0.75585,p087
1.059,1.152,3.1454e-05,1.1361,0.794,0.80237,p088
0.97003,1.102,7.3274e-12,2.5216,0.71815,0.97202,p089
0.98986,1.0529,2.5337e-06,2.302,0.45102,0.93581,p090
0.94535,0.82281,8.1462e-09,2.6272,0.52098,1.0402,p091
0.90875,0.93171,0.00015535,0.92675,0.50791,0.74466,p092
1.0997,0.83079,1.0148e-08,0.78171,0.62834,0.74134,p093
1.0262,0.83257,3.3463e-06,2.8291,0.7301,0.95827,p094
1.0843,1.0631,1.0295e-07,0.67074,0.58088,0.90383,p095
0.994,0.90301,2.3572e-06,1.3426,0.46955,0.89169,p096
0.92637,1.098,2.1529e-08,2.85,0.44169,0.78113,p097
0.86786,0.92548,4.3782e-13,2.412,0.57573,0.8379,p098
0.93805,1.1054,3.1185e-12,2.0566,0.74706,0.81536,p099
0.95961,0.91742,4.1625e-08,1.548,0.44523,0.88546,p100
