wind_speed,Phys.par/C_shelter,Phys.par/Kz_ak,Phys.par/Kz_ak_ice,par_id
1.1592,0.19983,0.17595,0.00715,p0159
1.1582,0.1151,0.10903,0.0035269,p0160
0.97387,0.19945,0.044088,0.0061564,p0161
0.94377,0.15714,0.069176,0.0064994,p0162
0.83215,0.18129,0.0078657,0.0019165,p0163
0.91587,0.18801,0.15113,0.00077609,p0164
0.93945,0.19882,0.20343,0.00079365,p0165
0.94822,0.10245,0.12753,0.0079289,p0166
1.0673,0.11893,0.054582,0.00034623,p0167
1.0934,0.16609,0.17221,0.0038333,p0168
1.0668,0.10181,0.28527,0.0047301,p0169
1.1368,0.1116,0.19873,0.0066191,p0170
1.0747,0.15187,0.14588,0.0043732,p0171
0.81058,0.13118,0.068828,0.0010775,p0172
1.1009,0.18002,0.22932,0.00010941,p0173
0.83702,0.15948,0.09127,0.00054776,p0174
0.89759,0.1783,0.29489,0.0055799,p0175
0.89618,0.13784,0.22853,0.0085828,p0176
1.1076,0.10516,0.12685,0.0077565,p0177
0.90602,0.10672,0.041499,0.0066576,p0178
1.0132,0.15723,0.24401,0.0067243,p0179
1.1334,0.10262,0.29152,0.0053047,p0180
0.99432,0.16026,0.25146,0.008168,p0181
0.9445,0.14763,0.15909,0.0032092,p0182
1.1551,0.17967,0.22514,0.0032953,p0183
1.039,0.11705,0.27511,0.0065846,p0184
1.1632,0.16934,0.062556,0.0018623,p0185
0.91653,0.19846,0.065943,0.0035802,p0186
0.99196,0.11827,0.094193,0.0028391,p0187
1.0297,0.18587,0.13925,0.0016131,p0188
0.98089,0.13762,0.23164,0.0044514,p0189
1.149,0.11018,0.21083,0.0038002,p0190
0.92773,0.18413,0.13147,0.0075051,p0191
0.99554,0.18697,0.2202,0.0013271,p0192
1.0139,0.10218,0.053994,0.00063369,p0193
1.0648,0.10288,0.057776,0.0049506,p0194
1.1269,0.14885,0.22588,0.0034258,p0195
0.85549,0.15026,0.20265,0.0029684,p0196
0.99919,0.10846,0.070705,0.0028992,p0197
0.97834,0.12934,0.13864,0.0013712,p0198
1.1468,0.19489,0.080137,0.0015933,p0199
1.0556,0.13312,0.21635,0.0063612,p0200
0.96692,0.19312,0.051601,0.0027492,p0201
0.88179,0.15063,0.1159,0.0037195,p0202
1.0289,0.16041,0.27048,0.0057942,p0203
0.85255,0.10483,0.17476,0.00088568,p0204
0.87122,0.12444,0.28134,0.0084049,p0205
1.0664,0.12425,0.27973,0.0082622,p0206
1.142,0.10027,0.053321,0.00069852,p0207
0.91359,0.10077,0.11833,0.0016952,p0208
1.0354,0.19402,0.049257,0.0078516,p0209
1.0236,0.18203,0.16686,0.003434,p0210
1.1056,0.10173,0.15062,0.0027083,p0211
1.1883,0.15174,0.2083,0.0057501,p0212
0.89857,0.1306,0.2607,0.002345,p0213
0.84896,0.12463,0.22993,0.0039116,p0214
0.84677,0.10947,0.13585,0.0021168,p0215
1.0449,0.17073,0.29449,0.0066132,p0216
0.94893,0.11613,0.30493,0.0064889,p0217
1.1823,0.14857,0.15697,0.0085019,p0218
1.19,0.17275,0.12284,0.0079997,p0219
0.9734,0.18281,0.076334,0.0014339,p0220
1.1827,0.11478,0.27635,0.0032289,p0221
1.1434,0.19103,0.26885,0.0034143,p0222
0.97246,0.15148,0.12352,0.0070978,p0223
1.0976,0.12268,0.30538,0.00318,p0224
0.84592,0.1255,0.061981,0.0053446,p0225
1.1803,0.17366,0.283,0.0042486,p0226
1.1737,0.12611,0.2466,0.0072264,p0227
1.1699,0.12246,0.028773,0.0076093,p0228
0.82453,0.15648,0.061425,0.0022018,p0229
0.89018,0.15681,0.14129,0.0086266,p0230
1.0545,0.11879,0.049908,0.0042615,p0231
0.83013,0.11056,0.06975,0.0038557,p0232
0.97905,0.139,0.091527,0.0086845,p0233
1.006,0.10905,0.091988,0.0025471,p0234
1.1245,0.19345,0.096648,0.0022993,p0235
0.9378,0.14576,0.10366,0.0050828,p0236
1.1684,0.1612,0.18291,0.0036503,p0237
0.93324,0.1631,0.079661,0.0025006,p0238
1.1846,0.19227,0.15626,0.0063274,p0239
1.0845,0.155,0.26725,0.0028961,p0240
1.0178,0.11777,0.12617,0.0078255,p0241
0.89827,0.10461,0.10813,0.0073171,p0242
1.0222,0.12599,0.037872,0.0069409,p0243
1.1384,0.18679,0.22156,0.0058477,p0244
0.8431,0.12666,0.22433,0.00091929,p0245
1.0688,0.10227,0.26413,0.0064578,p0246
0.95311,0.18947,0.13541,0.0055208,p0247
1.1148,0.17774,0.12918,0.0075789,p0248
1.1451,0.19696,0.29847,0.0022762,p0249
1.035,0.13001,0.097237,0.0046083,p0250
0.94269,0.14693,0.18265,0.0011378,p0251
1.0603,0.17323,0.23028,0.0050176,p0252
1.0473,0.12142,0.031977,0.0032721,p0253
1.1484,0.15392,0.20304,0.0074639,p0254
0.97965,0.18339,0.056362,0.0059859,p0255
0.81557,0.1598,0.058478,0.0003598,p0256
0.82267,0.11359,0.29233,0.00073889,p0257
0.97127,0.1592,0.014025,0.0036023,p0258
0.85976,0.17671,0.095004,0.0017202,p0259
1.1129,0.13354,0.13734,0.0013659,p0260
0.82046,0.12176,0.0061472,0.0052514,p0261
0.8601,0.18905,0.19691,0.0060945,p0262
1.0211,0.17123,0.23717,0.0079784,p0263
1.1003,0.18856,0.11124,0.0050526,p0264
1.0053,0.10574,0.17315,0.0030221,p0265
0.86921,0.16651,0.3029,0.0067887,p0266
0.87012,0.10101,0.08248,0.0031975,p0267
0.86875,0.18301,0.042125,0.0084219,p0268
1.0187,0.10349,0.28712,0.0045084,p0269
1.0579,0.17427,0.20145,0.0022872,p0270
1.1256,0.18274,0.29814,0.0062838,p0271
1.0712,0.16204,0.27141,0.00086037,p0272
0.86362,0.15612,0.045637,0.0080892,p0273
1.131,0.12831,0.24233,0.00492,p0274
0.85726,0.14937,0.12448,0.0049631,p0275
1.0407,0.10384,0.0071032,0.0043819,p0276
0.92901,0.12051,0.15811,0.0064502,p0277
1.1758,0.10444,0.071454,0.0083538,p0278
0.80532,0.19008,0.26926,0.0062281,p0279
0.99677,0.13758,0.23986,0.0050476,p0280
1.0999,0.17887,0.28106,0.0027589,p0281
0.96018,0.16575,0.24254,0.0061228,p0282
1.1816,0.18452,0.24793,0.007809,p0283
1.0771,0.14737,0.072839,0.0051787,p0284
1.1463,0.14078,0.13458,0.0074284,p0285
0.80419,0.1317,0.23824,0.0012538,p0286
0.92264,0.1846,0.29773,0.0076896,p0287
0.96348,0.10789,0.21825,0.0025821,p0288
1.1871,0.16633,0.13379,0.00060863,p0289
0.88823,0.125,0.050462,0.0024018,p0290
1.025,0.15675,0.23761,0.004183,p0291
0.8352,0.1194,0.074977,0.004778,p0292
1.0145,0.14745,0.23301,0.00096955,p0293
0.94628,0.14236,0.14355,0.0020461,p0294
1.1047,0.10334,0.13272,0.0062755,p0295
0.82398,0.13616,0.048349,0.0077975,p0296
0.88683,0.19511,0.15397,0.0039414,p0297
0.99768,0.19757,0.21737,0.0043484,p0298
0.84032,0.18998,0.25415,0.00043109,p0299
0.89458,0.11564,0.206,0.0043191,p0300
0.85879,0.10521,0.0034707,0.0037545,p0301
1.1392,0.14219,0.18206,0.0060102,p0302
0.90537,0.15223,0.18633,0.00025462,p0303
0.94492,0.10638,0.16289,0.0083326,p0304
0.87306,0.12628,0.022318,0.0077766,p0305
0.95267,0.10776,0.27271,0.0054061,p0306
1.1997,0.13394,0.10978,0.0018177,p0307
0.81227,0.14432,0.21227,0.0071723,p0308
1.164,0.18564,0.11879,0.0061895,p0309
0.87927,0.13878,0.06447,0.0034968,p0310
0.87725,0.18522,0.029832,0.0077452,p0311
0.95189,0.1709,0.0037315,0.008536,p0312
0.93474,0.19913,0.039716,0.0052939,p0313
1.0828,0.15919,0.23673,0.008072,p0314
0.91423,0.17911,0.10192,0.00089982,p0315
0.94188,0.19467,0.11772,0.0033359,p0316
0.81993,0.18094,0.097942,0.0033551,p0317
0.89429,0.12083,0.2804,0.0051131,p0318
1.0156,0.18245,0.14496,0.0033693,p0319
1.0629,0.15754,0.17825,0.0031125,p0320
1.1398,0.19648,0.25756,0.0016477,p0321
1.0743,0.13194,0.058661,0.0072541,p0322
1.0485,0.13987,0.088067,0.0072161,p0323
0.8377,0.13239,0.17648,0.0089667,p0324
1.1228,0.19059,0.30234,0.00498,p0325
0.98011,0.13569,0.25574,0.0068944,p0326
1.1976,0.17792,0.088947,0.0058713,p0327
1.0069,0.18607,0.032548,0.0031297,p0328
0.83997,0.14019,0.25784,0.0058616,p0329
1.0816,0.11632,0.23884,0.0030514,p0330
1.1933,0.14636,0.018899,0.0087124,p0331
0.87551,0.12749,0.24867,0.0035571,p0332
1.0258,0.18492,0.29941,0.0088336,p0333
1.0028,0.14837,0.031421,0.0080246,p0334
1.1613,0.13825,0.048067,0.0017691,p0335
1.1033,0.17253,0.036351,0.0080528,p0336
1.0573,0.11665,0.1138,0.0088863,p0337
0.96895,0.1927,0.17272,0.0086705,p0338
1.1446,0.16785,0.19352,0.0045764,p0339
1.0393,0.11552,0.30589,0.0075452,p0340
0.92661,0.12874,0.16999,0.0017528,p0341
1.1219,0.15329,0.077274,0.00044922,p0342
0.87424,0.15991,0.030819,0.0068569,p0343
1.0317,0.17304,0.22101,0.0059257,p0344
0.96486,0.11816,0.30704,0.0073344,p0345
1.1102,0.12214,0.18468,0.0015226,p0346
0.82684,0.15042,0.085142,0.0056306,p0347
0.81721,0.18795,0.25837,0.00053232,p0348
0.80988,0.12137,0.2076,0.00055865,p0349
0.91059,0.10692,0.25224,0.0052278,p0350
1.1118,0.16244,0.22666,0.0014775,p0351
1.1924,0.16336,0.30128,0.0029826,p0352
1.1961,0.12331,0.067762,0.00081037,p0353
1.1155,0.1347,0.014274,0.0088914,p0354
0.90201,0.14303,0.078108,0.0042302,p0355
0.86643,0.1271,0.041309,0.0065231,p0356
0.84231,0.17045,0.105,0.0051367,p0357
0.93917,0.13621,0.20696,0.0059515,p0358
1.0797,0.12497,0.062808,0.00027578,p0359
1.0502,0.19189,0.2679,0.0073033,p0360
1.0959,0.19792,0.17526,0.0048982,p0361
1.1745,0.11337,0.24596,0.0061395,p0362
0.90087,0.13266,0.26225,0.0068105,p0363
0.9911,0.19121,0.16769,0.0029299,p0364
0.88555,0.1884,0.15464,0.0086169,p0365
0.92142,0.17582,0.021913,0.0085665,p0366
0.91469,0.1419,0.22616,0.00012572,p0367
1.1704,0.18384,0.27549,0.0063665,p0368
1.0429,0.13689,0.093137,0.0018929,p0369
1.1359,0.15889,0.16135,0.0052341,p0370
0.95834,0.11595,0.26819,0.0039488,p0371
0.98417,0.10587,0.17851,0.0040474,p0372
0.94687,0.17622,0.29057,0.0081352,p0373
0.94799,0.18893,0.060714,0.0021486,p0374
0.91208,0.12062,0.167,0.0084577,p0375
1.0006,0.13146,0.14446,0.0030863,p0376
1.1575,0.16724,0.19838,0.0071903,p0377
0.88265,0.10864,0.28453,0.0088508,p0378
1.1643,0.17381,0.16377,0.00069325,p0379
1.1556,0.19338,0.28816,0.0019794,p0380
1.0383,0.10419,0.20473,0.0014686,p0381
1.178,0.11098,0.064685,0.00058787,p0382
1.1521,0.17107,0.15328,0.0011048,p0383
0.8071,0.10434,0.18053,0.00066493,p0384
1.0992,0.12768,0.033239,0.0072588,p0385
1.0834,0.10813,0.12904,0.0061016,p0386
0.90696,0.18181,0.089836,0.00040007,p0387
1.0511,0.11848,0.043691,0.0070871,p0388
1.1539,0.15852,0.15719,0.0023791,p0389
0.83133,0.18223,0.21278,0.0046752,p0390
1.0103,0.19576,0.13168,0.0064334,p0391
0.80341,0.18767,0.2431,0.0047359,p0392
1.1017,0.13806,0.12581,0.0015591,p0393
0.89981,0.16473,0.23615,0.0026283,p0394
0.81502,0.12642,0.082976,0.0066386,p0395
1.0519,0.14267,0.24928,0.0089188,p0396
1.0036,0.15346,0.13971,0.0078996,p0397
1.1317,0.15299,0.20075,0.0045181,p0398
1.1497,0.151,0.29671,0.00021151,p0399
0.95563,0.10996,0.16482,0.0070683,p0400
0.82229,0.15487,0.083869,0.0048096,p0401
0.95479,0.16866,0.1422,0.0031438,p0402
1.0755,0.19762,0.20418,0.0022386,p0403
1.0334,0.14508,0.12113,0.0039979,p0404
0.94151,0.1218,0.14131,0.0024814,p0405
0.86317,0.14467,0.14024,0.00047363,p0406
0.98183,0.16128,0.06693,0.0026372,p0407
1.0765,0.19739,0.19177,0.0020984,p0408
1.111,0.12534,0.019732,0.0073926,p0409
0.98387,0.19523,0.046859,0.0074046,p0410
1.073,0.16065,0.23229,0.0076346,p0411
0.85019,0.10965,0.28606,0.007489,p0412
1.0698,0.16674,0.24717,0.00082095,p0413
0.91957,0.19396,0.11211,0.0087649,p0414
0.96561,0.10717,0.15508,0.0055327,p0415
1.1596,0.11412,0.10553,0.0024719,p0416
1.0195,0.14172,0.073448,0.0012138,p0417
0.93703,0.12819,0.04614,0.005388,p0418
1.0376,0.1851,0.25165,0.0043973,p0419
0.96875,0.14959,0.018169,0.0046892,p0420
0.84869,0.10087,0.087542,0.00050705,p0421
0.83367,0.19445,0.039317,0.0046377,p0422
1.034,0.13132,0.025826,0.0016563,p0423
0.9319,0.15426,0.26025,0.0076237,p0424
0.85145,0.16773,0.25995,0.0056615,p0425
0.98512,0.17723,0.29028,0.0088044,p0426
1.1618,0.12297,0.036954,0.0084725,p0427
1.0543,0.11436,0.14258,0.0070389,p0428
1.1338,0.17354,0.19422,0.0025313,p0429
1.0436,0.11194,0.13488,0.0054264,p0430
1.0287,0.1754,0.10663,0.0022093,p0431
1.0271,0.16274,0.0099441,0.00017181,p0432
1.0653,0.11539,0.11736,0.0013483,p0433
1.0492,0.16713,0.011426,0.0069637,p0434
0.84463,0.13253,0.19972,0.0042011,p0435
0.97688,0.19937,0.0554,0.0014497,p0436
0.99721,0.12002,0.21587,0.00033364,p0437
0.86144,0.16521,0.10154,0.0019964,p0438
1.0534,0.15205,0.0052542,0.0066938,p0439
0.83328,0.14256,0.24449,0.0057003,p0440
0.89328,0.14341,0.070396,0.0038773,p0441
1.117,0.11154,0.2559,0.0024338,p0442
1.0593,0.13972,0.15545,0.0074707,p0443
0.91034,0.10373,0.20908,0.0028671,p0444
1.1567,0.14868,0.024953,0.0087231,p0445
1.1094,0.17756,0.13071,0.0060718,p0446
1.0636,0.19176,0.12224,0.0037442,p0447
1.1258,0.10542,0.18915,0.0039218,p0448
0.83119,0.16081,0.037182,0.00022793,p0449
0.9326,0.15361,0.21416,0.0012959,p0450
1.116,0.13588,0.19756,0.0063116,p0451
1.112,0.13094,0.004445,0.00064438,p0452
1.0723,0.13701,0.035933,0.0027003,p0453
0.8907,0.1888,0.10263,0.0084894,p0454
0.98881,0.19625,0.18147,0.001544,p0455
1.179,0.16968,0.05195,0.0087883,p0456
0.87628,0.13735,0.026506,0.0015016,p0457
0.95999,0.10137,0.12541,0.0024424,p0458
0.82931,0.16436,0.25642,0.0037726,p0459
1.0877,0.10155,0.18441,0.0060332,p0460
0.82615,0.14715,0.29347,0.0048733,p0461
1.1721,0.13651,0.28979,0.0011627,p0462
0.96721,0.12734,0.26358,0.00028953,p0463
0.87814,0.14143,0.30362,0.0036652,p0464
1.068,0.14648,0.13022,0.0016301,p0465
0.89261,0.12971,0.019512,0.0060164,p0466
1.1891,0.14974,0.013058,0.0086582,p0467
1.167,0.17197,0.017208,0.0040083,p0468
1.1295,0.11305,0.18023,0.0020418,p0469
0.88151,0.15801,0.16832,0.005711,p0470
0.81353,0.15558,0.035199,0.003316,p0471
1.1508,0.11075,0.12828,0.0082492,p0472
0.93399,0.16942,0.2018,0.0068454,p0473
1.1195,0.14106,0.1904,0.0030344,p0474
1.1276,0.19596,0.14999,0.0036233,p0475
0.97064,0.1356,0.11527,0.0014172,p0476
0.88406,0.19437,0.02384,0.0042863,p0477
1.1953,0.17444,0.16431,0.0056011,p0478
1.0462,0.1199,0.050936,0.0089413,p0479
1.0965,0.11116,0.084401,0.0063456,p0480
1.0976,0.14127,0.26142,0.0041225,p0481
1.103,0.19963,0.1624,0.002666,p0482
0.86625,0.16141,0.27683,0.0068754,p0483
0.80619,0.1509,0.11156,0.0033938,p0484
1.0618,0.16455,0.28426,0.0065358,p0485
0.82772,0.12849,0.081096,0.0065792,p0486
1.0326,0.14983,0.14807,0.00015455,p0487
0.86219,0.17718,0.27725,0.0081487,p0488
0.86778,0.1545,0.043238,0.0042686,p0489
1.1662,0.18047,0.14415,0.0062236,p0490
1.0585,0.17538,0.016968,0.00018925,p0491
0.96152,0.15834,0.13792,0.0082782,p0492
1.0889,0.12313,0.24012,0.0047116,p0493
0.84551,0.11292,0.0088796,0.0022531,p0494
0.9255,0.1654,0.1106,0.0048501,p0495
1.0205,0.11232,0.15214,0.0012005,p0496
0.87473,0.16285,0.099187,0.0010555,p0497
0.85828,0.18756,0.17905,0.005679,p0498
1.1982,0.10897,0.26611,0.0044973,p0499
1.1607,0.13488,0.057223,0.0077186,p0500
