wind_speed,swr,mixing/coef_mix_hyp,light/Kw,par_id
0.85444,0.93862,4.5356e-05,0.28249,p0064
1.1173,1.0072,6.1757e-05,0.53723,p0065
1.1741,1.0271,9.6215e-05,0.38271,p0066
0.97409,0.96381,6.9278e-05,0.36646,p0067
0.82751,0.86867,7.9519e-05,0.59248,p0068
0.88762,0.8979,2.512e-05,0.24133,p0069
0.97356,0.87792,7.864e-05,0.3216,p0070
0.82823,1.0286,9.904e-05,0.74288,p0071
0.87896,0.86949,4.6158e-05,0.5739,p0072
1.1336,1.1054,3.9674e-05,0.57685,p0073
0.93671,0.80842,7.158e-05,0.36804,p0074
1.0648,1.0593,8.0415e-05,0.59163,p0075
1.1977,1.0184,5.6794e-05,0.77485,p0076
0.92555,0.89635,1.285e-05,0.58951,p0077
1.0816,1.1143,2.3243e-05,0.34598,p0078
0.96775,1.0804,9.2361e-05,0.40355,p0079
0.84565,0.87722,6.692e-05,0.75406,p0080
0.86034,0.99844,9.3573e-05,0.38003,p0081
0.8503,0.89128,3.4034e-05,0.57886,p0082
1.0808,0.85296,8.4097e-05,0.64899,p0083
1.0705,1.1553,6.2434e-05,0.31401,p0084
0.92075,1.1025,5.0303e-05,0.31928,p0085
0.85625,1.1152,3.1921e-05,0.76948,p0086
1.0672,0.81118,8.8167e-05,0.58735,p0087
0.85974,1.1035,5.5577e-05,0.25393,p0088
1.1439,1.1713,2.1456e-05,0.68076,p0089
0.818,1.134,7.6775e-05,0.243,p0090
1.1619,1.1539,2.1222e-05,0.21321,p0091
1.1061,1.1285,3.595e-05,0.50241,p0092
0.95397,0.92605,7.8933e-05,0.56265,p0093
1.1374,0.8033,1.3133e-06,0.20608,p0094
1.138,0.96832,2.8836e-05,0.61051,p0095
1.0007,0.83486,4.9378e-05,0.78191,p0096
1.1047,1.11,3.8366e-05,0.67008,p0097
0.87327,1.0077,8.179e-05,0.2755,p0098
0.86583,0.94019,9.4328e-05,0.79313,p0099
1.0628,1.0052,3.7303e-06,0.7659,p0100
1.1185,1.1299,8.7e-06,0.3481,p0101
0.82,0.96443,1.0712e-05,0.3919,p0102
1.0786,1.1114,6.8777e-06,0.35406,p0103
1.0281,0.86562,3.0788e-05,0.62955,p0104
0.80557,1.1831,4.6262e-06,0.36516,p0105
1.1641,0.88389,6.6771e-05,0.74949,p0106
1.0982,0.85938,5.6874e-06,0.26928,p0107
1.0935,0.87531,8.5883e-05,0.79949,p0108
0.81127,1.0728,3.0954e-05,0.37825,p0109
1.1841,1.1352,2.3463e-05,0.41008,p0110
0.87529,0.93647,5.8608e-06,0.55893,p0111
1.0996,1.1628,6.9767e-05,0.4483,p0112
0.80046,0.80165,1.4784e-05,0.57968,p0113
1.146,0.83124,2.3675e-05,0.33761,p0114
1.1223,1.0161,3.112e-05,0.21582,p0115
0.94489,0.97216,7.5648e-05,0.77202,p0116
1.0041,1.1965,1.5065e-05,0.65899,p0117
1.189,0.98154,1.1596e-05,0.39008,p0118
0.94045,1.0959,4.2149e-05,0.24668,p0119
0.92929,0.93347,5.7942e-05,0.73976,p0120
1.1653,1.1329,4.7263e-05,0.42504,p0121
1.0079,0.97061,9.8423e-05,0.34507,p0122
0.86661,1.0751,1.5111e-05,0.36395,p0123
0.81022,1.0309,5.6095e-05,0.34342,p0124
0.82051,1.0312,5.4993e-05,0.42412,p0125
0.9837,1.1157,2.7568e-05,0.7459,p0126
0.88912,1.1263,1.1368e-06,0.54658,p0127
0.99961,1.1655,4.8961e-06,0.56984,p0128
0.83071,1.1742,8.1968e-05,0.3964,p0129
1.043,1.1892,6.2274e-06,0.45185,p0130
0.82514,1.0383,6.02e-05,0.28472,p0131
1.1431,1.1622,4.5686e-05,0.41627,p0132
1.1325,1.0608,9.8601e-05,0.62099,p0133
0.97229,1.083,8.3349e-05,0.21201,p0134
1.0091,1.0026,7.4225e-05,0.55175,p0135
0.98111,1.0687,2.8459e-05,0.22372,p0136
0.93136,1.1958,5.7142e-05,0.61986,p0137
1.0176,0.94445,5.3394e-05,0.24689,p0138
0.98319,0.94984,3.8658e-05,0.35156,p0139
0.85371,0.86162,1.3888e-05,0.39476,p0140
1.053,0.84833,6.7095e-05,0.55451,p0141
1.0918,0.81153,8.7767e-05,0.22916,p0142
0.85097,1.0041,5.4485e-05,0.47205,p0143
1.0776,0.98399,1.6266e-05,0.54251,p0144
0.82141,1.0969,9.0763e-05,0.59605,p0145
0.91345,0.9652,6.3629e-05,0.67595,p0146
0.83914,1.0111,3.8768e-05,0.40708,p0147
1.1007,0.80271,7.6385e-05,0.25549,p0148
0.96188,1.0541,1.3272e-05,0.58477,p0149
0.94808,0.9619,6.9617e-05,0.68139,p0150
1.0347,1.0591,2.5973e-05,0.2858,p0151
1.1065,0.92868,3.9625e-05,0.50776,p0152
1.0887,1.1225,7.4768e-05,0.57102,p0153
0.9638,1.0495,9.7269e-05,0.2924,p0154
1.095,1.144,5.9606e-05,0.37097,p0155
0.89516,1.0836,2.6867e-05,0.41372,p0156
1.0755,0.82151,5.6382e-05,0.49669,p0157
1.0019,0.93734,9.1926e-05,0.20207,p0158
0.8856,1.0419,1.0218e-05,0.56001,p0159
0.9088,1.1409,9.7937e-05,0.20967,p0160
1.1016,0.9942,3.8048e-05,0.71062,p0161
1.1714,0.89221,7.5433e-05,0.58337,p0162
1.1133,1.0372,6.6358e-05,0.70469,p0163
0.90415,1.0094,3.6983e-05,0.67846,p0164
1.0015,1.0855,1.8639e-05,0.49624,p0165
0.97108,1.0965,2.3549e-06,0.64474,p0166
1.132,1.0754,9.9554e-05,0.72789,p0167
0.87364,1.1779,6.1067e-05,0.20096,p0168
0.8173,0.99996,8.4474e-05,0.68786,p0169
1.0334,0.82654,7.2724e-06,0.7954,p0170
0.96118,0.82555,6.7519e-05,0.48275,p0171
0.91,0.8091,2.0168e-05,0.63013,p0172
0.89686,0.9548,3.5744e-05,0.48754,p0173
1.0837,0.90485,7.1109e-05,0.3585,p0174
1.0117,0.94944,5.1788e-05,0.77904,p0175
0.83754,1.1999,2.0592e-05,0.41879,p0176
0.96893,0.88211,3.3817e-05,0.61527,p0177
1.1516,0.91239,7.202e-05,0.56162,p0178
0.88365,0.83736,9.7774e-05,0.66542,p0179
1.0131,1.0677,6.3951e-05,0.25455,p0180
0.94253,0.902,9.1685e-05,0.4457,p0181
0.93537,0.85701,9.6163e-05,0.43317,p0182
0.82692,1.119,5.5916e-05,0.79852,p0183
1.1105,1.1127,1.6065e-05,0.76825,p0184
1.0158,0.90944,5.103e-05,0.76234,p0185
0.89557,0.84321,2.2487e-05,0.43666,p0186
0.80787,1.0978,9.5759e-05,0.23208,p0187
0.81672,0.98523,1.6275e-06,0.32591,p0188
1.1308,0.92699,5.0574e-05,0.63136,p0189
0.99903,1.1316,5.9746e-05,0.50443,p0190
1.1965,1.1572,4.1668e-05,0.52781,p0191
0.93896,0.82221,5.1864e-05,0.27233,p0192
1.1563,0.85221,9.9639e-05,0.47653,p0193
0.91985,1.1005,9.3882e-06,0.43117,p0194
1.186,1.1068,2.7303e-05,0.46485,p0195
0.9349,1.1308,3.186e-05,0.32862,p0196
1.1762,1.1905,1.9443e-05,0.70762,p0197
1.1546,1.0548,7.2066e-05,0.6792,p0198
1.0302,1.1345,3.0025e-05,0.44087,p0199
0.94404,0.95151,8.3155e-06,0.32779,p0200
0.88808,1.0508,4.9012e-05,0.38383,p0201
1.0797,1.0763,1.987e-05,0.5385,p0202
0.90358,1.1458,5.3913e-05,0.42115,p0203
1.0732,1.0448,2.3048e-05,0.30142,p0204
0.87778,1.1602,3.5495e-05,0.20756,p0205
1.1807,1.0485,5.5376e-05,0.6078,p0206
1.0975,1.0515,2.7035e-05,0.64204,p0207
0.91904,1.1822,9.4165e-05,0.36077,p0208
0.9212,1.1398,2.9429e-05,0.48323,p0209
0.90811,1.1019,4.5073e-05,0.20959,p0210
1.1116,0.92011,3.7758e-05,0.46265,p0211
1.1689,0.9395,9.0181e-05,0.52273,p0212
0.89409,1.0345,6.1988e-05,0.48931,p0213
1.1921,1.1721,7.8471e-05,0.76415,p0214
1.0289,0.90869,3.4291e-05,0.73328,p0215
1.0548,1.0576,4.8249e-05,0.48836,p0216
0.93731,1.039,3.9117e-05,0.21838,p0217
0.9819,1.0819,6.0449e-05,0.21194,p0218
1.1838,1.1944,8.1363e-05,0.41169,p0219
0.85152,0.92089,8.4395e-05,0.6624,p0220
0.8858,0.82362,4.0187e-06,0.65318,p0221
0.87187,1.0667,4.776e-05,0.49894,p0222
1.1521,0.98963,9.6975e-05,0.3569,p0223
1.0624,1.006,7.7987e-05,0.46706,p0224
1.0801,1.0131,4.1938e-05,0.53379,p0225
1.1387,1.0127,7.0017e-06,0.48633,p0226
1.0988,1.0569,5.7587e-05,0.33182,p0227
0.80456,0.81423,2.9823e-05,0.63368,p0228
1.14,0.98622,7.5108e-05,0.23291,p0229
0.97549,1.0468,8.9988e-06,0.62295,p0230
0.94356,1.0264,4.988e-05,0.72285,p0231
1.1664,1.1615,5.2687e-05,0.64096,p0232
0.96023,1.1839,2.0752e-05,0.44667,p0233
1.0632,1.0409,9.6052e-06,0.25741,p0234
0.93119,1.1842,5.0727e-05,0.22139,p0235
0.83805,1.1982,9.4656e-05,0.54781,p0236
1.0342,1.0639,4.888e-06,0.78242,p0237
1.0747,1.173,6.8645e-05,0.61255,p0238
1.0462,1.0501,3.2735e-06,0.53277,p0239
0.9527,0.91412,7.4895e-05,0.40495,p0240
0.88976,0.85521,1.8103e-06,0.51709,p0241
0.95494,0.92968,7.2816e-05,0.64779,p0242
1.1535,0.89934,7.7111e-05,0.30243,p0243
0.8632,0.94134,1.3666e-05,0.62369,p0244
0.98727,1.0881,2.4858e-05,0.29422,p0245
1.1164,1.0358,5.3725e-05,0.37704,p0246
1.0183,1.1485,7.0429e-05,0.23517,p0247
1.1815,0.82919,1.1921e-05,0.57661,p0248
0.98055,1.181,3.8184e-05,0.71554,p0249
0.92297,1.1592,7.2591e-05,0.75993,p0250
0.97149,0.91286,2.8116e-07,0.51639,p0251
1.0325,1.1211,1.2581e-05,0.6766,p0252
1.0099,0.86723,7.345e-05,0.48479,p0253
1.0856,0.966,8.5262e-05,0.6328,p0254
1.0165,0.81567,9.8373e-05,0.33336,p0255
1.1035,0.96105,9.2904e-05,0.77389,p0256
1.1945,1.1108,1.8734e-05,0.41732,p0257
0.89301,0.92282,7.9183e-05,0.22526,p0258
0.95114,0.81725,3.384e-06,0.49811,p0259
0.96695,1.0433,9.3783e-05,0.32082,p0260
1.0544,0.88687,3.6845e-05,0.23635,p0261
0.80164,1.092,6.6575e-06,0.51019,p0262
1.0686,1.1364,2.3939e-05,0.36964,p0263
1.0696,0.95431,3.0562e-05,0.67114,p0264
1.0031,0.97393,5.1395e-06,0.52678,p0265
1.0068,1.1798,2.4941e-05,0.56616,p0266
1.0361,1.0173,9.3026e-05,0.70282,p0267
0.82609,1.0273,9.3284e-05,0.44183,p0268
0.80298,0.91601,2.7992e-05,0.59584,p0269
1.0575,1.1791,2.8937e-05,0.69587,p0270
0.92367,0.84214,8.9171e-05,0.61672,p0271
0.91682,0.85014,5.7265e-05,0.61798,p0272
0.99347,0.8745,8.5171e-05,0.6463,p0273
1.0767,1.0874,3.8908e-05,0.71129,p0274
1.1989,0.92514,3.2611e-05,0.28353,p0275
0.89856,0.93193,7.782e-05,0.38645,p0276
0.80648,1.0565,7.2867e-05,0.31046,p0277
1.1795,0.95212,2.4323e-05,0.41544,p0278
0.86137,1.1375,9.7394e-06,0.37549,p0279
0.82409,0.99153,4.6522e-05,0.31263,p0280
0.99252,0.86698,5.6896e-05,0.76301,p0281
0.96245,0.82011,9.2747e-05,0.28721,p0282
0.9642,0.91996,8.6171e-05,0.72553,p0283
1.1366,0.95096,8.465e-05,0.79662,p0284
1.1347,0.87911,1.1882e-05,0.23842,p0285
0.97975,1.1501,5.4542e-06,0.59439,p0286
1.0608,1.0786,2.9596e-05,0.45418,p0287
0.95549,1.0142,6.6629e-05,0.28082,p0288
0.82977,0.98235,3.4818e-05,0.54098,p0289
1.1697,1.1093,6.0942e-05,0.69217,p0290
0.96484,1.1233,5.9255e-05,0.51313,p0291
1.0492,1.1848,7.088e-05,0.30672,p0292
0.9513,1.0402,3.5451e-05,0.68445,p0293
1.1279,0.91466,1.4679e-05,0.50649,p0294
1.0258,1.0342,8.9384e-05,0.68654,p0295
0.97723,1.1759,5.9929e-05,0.7368,p0296
1.0507,0.95928,5.2904e-05,0.34069,p0297
1.1907,0.87134,5.2417e-05,0.56945,p0298
1.0083,1.1489,9.7016e-05,0.54947,p0299
0.83628,1.0294,3.2439e-05,0.73798,p0300
0.87922,1.0202,2.6522e-05,0.6059,p0301
0.82351,1.0694,7.8056e-05,0.40604,p0302
1.1613,0.83655,2.0923e-05,0.24539,p0303
0.94578,1.176,8.3857e-05,0.45769,p0304
1.1018,0.97344,1.79e-05,0.73625,p0305
0.90655,1.1684,3.7082e-05,0.26385,p0306
0.94218,0.87434,1.5434e-05,0.35337,p0307
1.0124,1.0716,9.0004e-05,0.55109,p0308
1.1249,0.94347,5.6607e-05,0.25128,p0309
0.83369,1.1863,2.0467e-05,0.22805,p0310
0.91807,0.90729,2.1545e-05,0.58823,p0311
1.1196,1.0243,6.0243e-05,0.53994,p0312
0.90177,0.84046,6.7886e-05,0.69849,p0313
1.0694,1.0857,6.8262e-05,0.42961,p0314
0.85738,1.0865,8.9544e-05,0.71788,p0315
1.0879,1.1057,8.2815e-05,0.28019,p0316
1.1826,1.1478,2.8417e-06,0.40765,p0317
1.0466,1.0605,4.4308e-05,0.54817,p0318
0.84066,1.0623,5.7738e-05,0.60855,p0319
1.1411,1.0631,7.4308e-05,0.74443,p0320
1.0233,1.1515,4.2421e-05,0.43557,p0321
1.0487,1.091,5.8534e-05,0.75161,p0322
1.1231,1.1864,2.5432e-05,0.55855,p0323
0.99041,0.99619,4.0598e-05,0.62678,p0324
0.99484,0.81603,5.0239e-05,0.71899,p0325
1.0601,1.0993,3.2988e-05,0.48143,p0326
1.1418,0.8655,5.1499e-05,0.29867,p0327
0.84808,1.1704,2.3683e-05,0.27076,p0328
1.0396,0.99094,5.5098e-05,0.40916,p0329
1.1455,1.1594,6.4683e-05,0.79193,p0330
1.1629,1.1807,9.2793e-06,0.23831,p0331
1.0432,0.9278,4.3525e-05,0.74622,p0332
1.1637,0.89749,7.5397e-05,0.4391,p0333
1.11,0.87615,7.3979e-05,0.77115,p0334
0.86727,0.88558,1.9667e-05,0.24941,p0335
1.0963,1.0925,6.91e-05,0.74111,p0336
1.0407,1.1903,8.3606e-05,0.51829,p0337
1.1264,0.8079,1.6849e-05,0.70159,p0338
1.0317,0.96999,3.1546e-05,0.58561,p0339
0.83229,0.99481,4.0337e-05,0.29838,p0340
1.1468,0.80482,9.5896e-05,0.49062,p0341
0.85869,1.1675,4.6419e-05,0.66701,p0342
0.97781,0.85885,6.5839e-05,0.53105,p0343
0.88716,0.8846,4.9506e-05,0.45977,p0344
0.98926,0.90597,3.3168e-05,0.25269,p0345
0.92832,1.1922,5.8769e-05,0.33959,p0346
0.91211,1.1432,4.4057e-06,0.26165,p0347
1.0738,0.92209,9.1021e-05,0.33052,p0348
1.0476,1.0931,1.5531e-05,0.23064,p0349
1.0211,0.88635,6.2236e-05,0.42616,p0350
0.95913,1.1134,1.7298e-05,0.4228,p0351
1.006,0.98076,6.0805e-05,0.34722,p0352
1.0409,0.91085,8.8699e-05,0.40201,p0353
1.1493,0.93274,8.9007e-05,0.75206,p0354
1.023,0.84713,6.8139e-05,0.70951,p0355
1.1722,0.80051,2.2679e-05,0.37485,p0356
1.0265,0.96255,3.7495e-05,0.38939,p0357
1.0561,0.90402,8.4851e-05,0.67368,p0358
1.1933,1.1387,6.2752e-05,0.21725,p0359
0.90551,0.9182,2.7804e-05,0.34181,p0360
0.84697,1.1885,5.1289e-05,0.28819,p0361
0.85586,1.1561,2.2206e-05,0.22505,p0362
1.1144,0.90126,4.0972e-05,0.75683,p0363
0.8582,1.1204,7.6826e-05,0.71338,p0364
0.82927,1.1293,6.1477e-05,0.54541,p0365
1.0773,0.94266,6.5544e-05,0.47526,p0366
1.1242,0.8638,7.462e-05,0.29534,p0367
0.8822,0.83548,3.6267e-05,0.32271,p0368
1.1259,1.0652,1.7747e-05,0.20398,p0369
0.98664,0.82562,6.9949e-05,0.56767,p0370
1.0242,0.97727,9.8148e-05,0.57305,p0371
0.93405,1.1082,3.634e-06,0.77655,p0372
1.0184,1.0731,1.6315e-05,0.43833,p0373
0.93821,1.1528,9.7575e-05,0.7799,p0374
1.1942,0.97618,4.3053e-05,0.49445,p0375
0.80387,0.95309,8.7377e-05,0.7056,p0376
1.06,0.8301,6.5678e-05,0.69166,p0377
1.0664,1.0894,3.2162e-05,0.36767,p0378
0.84723,0.99297,5.2119e-05,0.50867,p0379
1.158,0.87266,5.8877e-05,0.56535,p0380
1.1507,0.86317,7.9787e-05,0.57552,p0381
0.85281,1.0705,9.485e-05,0.40075,p0382
0.99414,0.81823,8.0097e-05,0.38239,p0383
1.0901,1.1648,2.5583e-05,0.73516,p0384
1.1397,1.0189,1.3022e-05,0.51185,p0385
0.99753,1.0781,1.0441e-05,0.6558,p0386
1.1304,0.94184,2.247e-05,0.46285,p0387
0.93961,1.0229,4.7558e-05,0.2031,p0388
0.91131,1.1166,9.1279e-05,0.3003,p0389
0.91468,1.0443,1.9069e-05,0.78627,p0390
1.1731,1.1435,4.1109e-05,0.78483,p0391
1.0512,1.0013,6.6117e-05,0.60047,p0392
0.9467,0.99223,6.3764e-05,0.47765,p0393
1.1481,0.83274,5.9108e-05,0.27152,p0394
0.95984,0.91866,4.7868e-05,0.523,p0395
1.15,0.92403,5.3465e-05,0.66079,p0396
1.1676,1.199,2.6267e-05,0.69952,p0397
1.0452,0.84468,7.1324e-05,0.39293,p0398
0.80918,1.1275,3.9938e-05,0.6836,p0399
0.90721,1.1074,6.7323e-05,0.33252,p0400
1.1682,0.88314,7.3227e-05,0.42776,p0401
0.93013,0.84562,9.6503e-05,0.38776,p0402
0.99035,0.81314,1.3841e-05,0.27672,p0403
1.0441,0.96919,8.2028e-05,0.72408,p0404
0.87072,0.90336,7.0075e-05,0.52,p0405
0.84496,1.1688,5.4135e-05,0.30369,p0406
1.0923,1.004,9.503e-05,0.22754,p0407
1.0554,0.84764,9.2429e-05,0.73078,p0408
0.87632,0.80608,4.4027e-05,0.3611,p0409
1.1663,0.83862,1.6949e-05,0.45283,p0410
0.94917,1.0334,7.7229e-05,0.24916,p0411
0.91534,0.82834,1.3377e-05,0.44302,p0412
1.1897,0.89523,8.3035e-05,0.25917,p0413
1.0585,0.81882,2.2556e-06,0.64744,p0414
0.99137,1.1544,4.9787e-05,0.24377,p0415
0.81517,0.82294,3.6105e-05,0.22229,p0416
1.0865,0.89846,3.4629e-05,0.31813,p0417
0.97035,0.88023,4.3663e-05,0.2657,p0418
0.98516,0.83108,6.2519e-05,0.65785,p0419
1.1479,0.93596,4.9066e-05,0.66669,p0420
0.9966,1.145,3.4114e-05,0.79115,p0421
0.97613,0.8121,7.3164e-05,0.69715,p0422
1.0199,1.0209,4.5624e-05,0.72618,p0423
1.1336,1.0473,4.7228e-05,0.78375,p0424
1.038,0.83346,8.9621e-05,0.77308,p0425
1.197,0.8911,6.4354e-05,0.45449,p0426
0.93214,0.91176,9.5345e-05,0.4935,p0427
1.1604,1.043,8.2333e-06,0.47962,p0428
1.1598,0.84517,7.1777e-05,0.66913,p0429
0.87239,0.93428,1.4469e-05,0.21532,p0430
0.95625,0.8414,8.6995e-05,0.55669,p0431
1.1359,0.81947,6.4932e-05,0.61506,p0432
1.0055,0.96006,4.1022e-06,0.74167,p0433
0.95735,1.0196,9.3958e-05,0.61292,p0434
0.89618,0.98728,2.5631e-06,0.52504,p0435
0.8916,0.9065,8.75e-05,0.64367,p0436
0.92434,0.94811,7.6562e-05,0.74763,p0437
1.0725,1.1407,4.8296e-05,0.52556,p0438
0.81366,1.0082,4.8613e-05,0.75489,p0439
0.87689,0.9588,8.8557e-05,0.71658,p0440
0.9256,0.80989,7.5866e-05,0.62595,p0441
0.81359,0.90975,8.0919e-05,0.65046,p0442
1.1785,1.1418,3.7349e-05,0.55614,p0443
0.9002,1.1199,9.4496e-05,0.27786,p0444
0.84387,1.1251,8.4998e-06,0.63873,p0445
1.1213,0.80119,8.2881e-05,0.76655,p0446
1.0139,0.81475,3.0159e-05,0.46868,p0447
0.96842,0.85653,1.9962e-05,0.26104,p0448
1.0224,0.98242,1.7584e-05,0.62737,p0449
0.8617,0.97501,3.6504e-05,0.30723,p0450
1.1774,1.07,6.8869e-05,0.68911,p0451
1.1295,1.1472,3.3501e-05,0.72048,p0452
1.0895,0.85123,3.1435e-05,0.29664,p0453
1.0357,0.84317,1.1036e-05,0.70165,p0454
0.83504,0.9889,7.7429e-05,0.46055,p0455
0.81095,0.9679,7.3273e-06,0.54388,p0456
1.0957,1.1771,2.8595e-05,0.76133,p0457
1.0206,0.92933,9.9199e-06,0.55298,p0458
0.83571,1.0152,7.3771e-05,0.44445,p0459
1.0305,1.1916,5.567e-05,0.47953,p0460
1.105,0.97883,3.0386e-05,0.29064,p0461
1.1145,1.167,8.6344e-05,0.32714,p0462
0.88315,1.0737,3.338e-05,0.65127,p0463
1.1881,0.83383,9.0526e-05,0.45565,p0464
0.84085,0.89423,7.8717e-06,0.78828,p0465
0.89778,0.80666,5.4266e-05,0.23978,p0466
0.84909,0.90036,5.8328e-05,0.5153,p0467
1.1745,0.93442,6.4169e-05,0.41353,p0468
1.083,1.0322,8.672e-05,0.62147,p0469
1.1821,0.94753,3.2851e-05,0.63712,p0470
0.80592,0.88778,8.2376e-05,0.73242,p0471
1.0274,0.97164,4.8847e-05,0.50213,p0472
1.1783,0.9573,1.224e-05,0.6858,p0473
1.1025,1.1269,2.9341e-06,0.37286,p0474
0.81848,0.96654,1.1169e-05,0.66157,p0475
1.0368,1.1509,6.4662e-06,0.35787,p0476
0.82164,1.1583,2.0186e-06,0.60441,p0477
0.92744,0.92333,9.0998e-05,0.44933,p0478
0.92697,0.998,1.9088e-05,0.33895,p0479
1.1284,1.1535,8.5459e-05,0.60346,p0480
0.96612,0.94532,1.2405e-05,0.63947,p0481
0.88134,0.97815,6.2943e-05,0.43184,p0482
1.0938,0.95557,1.4139e-05,0.78732,p0483
0.86299,1.0947,1.5721e-05,0.47429,p0484
0.80843,1.0462,1.6678e-05,0.28894,p0485
1.108,0.90269,2.4083e-05,0.29124,p0486
0.89202,0.89321,8.0567e-05,0.69478,p0487
0.87473,1.0152,5.3165e-05,0.58156,p0488
1.0579,1.1016,5.811e-05,0.30986,p0489
1.0845,0.82439,6.3237e-05,0.33462,p0490
1.1442,0.87997,6.4489e-05,0.65429,p0491
0.99569,0.86434,6.8591e-05,0.63648,p0492
1.0907,0.86975,9.025e-05,0.79423,p0493
0.85227,0.86071,9.6729e-05,0.49253,p0494
0.97908,1.0937,4.7001e-05,0.39761,p0495
0.90623,0.85116,3.9339e-05,0.27422,p0496
0.86437,1.0218,9.543e-05,0.32475,p0497
0.95793,1.0991,1.8425e-05,0.34955,p0498
0.94987,1.1944,7.9931e-05,0.59763,p0499
1.1917,1.0096,1.7184e-05,0.35007,p0500
