wind_speed,mixing/coef_mix_hyp,meteorology/ch,meteorology/ce,par_id
1.0968,8.3454e-05,0.0016074,0.0022595,p0178
1.0595,4.2524e-05,0.0029765,0.0014589,p0179
1.1253,5.6097e-06,0.0025333,0.0015149,p0180
1.0896,1.0778e-05,0.0029033,0.0010328,p0181
1.1873,3.5597e-05,0.0019289,0.0026347,p0182
0.95456,3.8744e-05,0.0013845,0.0023825,p0183
1.0179,5.0167e-05,0.0013653,0.0015447,p0184
1.1851,5.9646e-05,0.0022324,0.0020007,p0185
0.98515,4.3397e-05,0.0014345,0.0026752,p0186
0.93156,7.5125e-05,0.0014598,0.0025761,p0187
1.1024,9.1453e-05,0.0015584,0.0019643,p0188
0.87285,7.3003e-05,0.0029697,0.0023653,p0189
1.0071,3.2952e-05,0.0019839,0.0022925,p0190
1.0772,3.0308e-05,0.0020512,0.0015992,p0191
0.95794,2.5256e-05,0.0021265,0.0015257,p0192
1.053,7.7778e-05,0.0024432,0.0019958,p0193
0.84224,6.2018e-05,0.0015859,0.0016062,p0194
1.0796,9.3088e-05,0.0023085,0.001434,p0195
1.0946,6.6337e-05,0.0021925,0.0018907,p0196
1.0309,8.5764e-05,0.0028142,0.0020109,p0197
0.86692,9.7503e-05,0.0028388,0.0020043,p0198
0.90975,8.1737e-05,0.0019727,0.0028054,p0199
1.1719,4.6254e-05,0.0017497,0.0017681,p0200
1.0517,1.9838e-05,0.0020376,0.0029557,p0201
0.85208,4.6101e-05,0.00287,0.0022704,p0202
0.92504,3.7976e-05,0.0016411,0.0015554,p0203
1.191,1.9464e-05,0.0022835,0.0019604,p0204
1.0753,4.2797e-05,0.0028954,0.0025591,p0205
1.144,8.6199e-05,0.0011041,0.0020794,p0206
0.80254,3.2192e-05,0.0010967,0.002323,p0207
0.93444,7.2454e-05,0.0025591,0.001171,p0208
0.95389,1.9687e-06,0.0026445,0.0015617,p0209
0.97067,7.75e-05,0.0018349,0.0026838,p0210
0.85089,9.805e-05,0.002898,0.0027444,p0211
0.99813,3.2485e-05,0.0012454,0.0020354,p0212
1.0956,2.5983e-05,0.0020201,0.0021329,p0213
1.0579,2.4569e-05,0.0027756,0.0015049,p0214
0.90558,5.8242e-05,0.0026725,0.0015328,p0215
1.1573,6.3413e-05,0.0029633,0.0021734,p0216
0.84314,8.1591e-05,0.0018123,0.0010952,p0217
0.82426,7.6348e-07,0.001599,0.0024629,p0218
1.0642,9.6115e-05,0.0019101,0.0025977,p0219
0.90348,9.8186e-06,0.0015955,0.0021362,p0220
1.1463,8.3725e-05,0.0014757,0.0024205,p0221
1.1234,3.1205e-05,0.0018567,0.0024364,p0222
1.0733,1.0391e-05,0.0014096,0.0028119,p0223
0.98223,8.0027e-05,0.0018066,0.0022769,p0224
1.1004,4.3693e-05,0.0016586,0.0017478,p0225
0.80478,4.4599e-05,0.0015381,0.0026768,p0226
0.92054,9.2297e-05,0.0012788,0.0014201,p0227
0.96634,2.3662e-05,0.0027469,0.0019528,p0228
1.104,8.7608e-05,0.0024021,0.0027067,p0229
1.0193,7.5491e-05,0.0022757,0.0027872,p0230
1.1608,8.8212e-05,0.0011407,0.0012862,p0231
1.0649,1.4913e-05,0.0016686,0.0026713,p0232
0.87087,1.9976e-05,0.0012395,0.0014677,p0233
0.96503,6.3654e-05,0.0022644,0.001956,p0234
1.0002,8.259e-06,0.0019257,0.0012323,p0235
0.97033,7.5786e-05,0.0016536,0.0012078,p0236
1.094,3.33e-05,0.0017107,0.0013468,p0237
0.90683,4.8228e-05,0.0012056,0.0011546,p0238
1.0035,2.3037e-06,0.0024645,0.0026399,p0239
0.87638,7.7353e-05,0.0011081,0.0023901,p0240
1.0387,4.9497e-06,0.0014778,0.0027624,p0241
1.1109,6.4181e-05,0.002733,0.0018034,p0242
1.1647,7.0283e-05,0.0013636,0.0019445,p0243
0.97122,7.3061e-05,0.0025529,0.0017632,p0244
1.0396,7.1184e-05,0.0026013,0.0029777,p0245
0.83507,1.4146e-05,0.0025936,0.0019339,p0246
0.90582,6.6753e-07,0.0014432,0.0028399,p0247
0.9778,2.8387e-05,0.0029549,0.0016611,p0248
1.0481,7.9567e-05,0.0013387,0.001158,p0249
1.0342,4.5559e-05,0.0020066,0.0011435,p0250
0.88149,4.569e-05,0.0019199,0.0024248,p0251
0.80646,3.4652e-06,0.0020909,0.0016175,p0252
0.94044,7.3453e-06,0.0026797,0.0025824,p0253
1.1488,5.1074e-05,0.0025091,0.0013081,p0254
0.92916,9.0611e-05,0.0027113,0.0018715,p0255
1.0255,7.5711e-06,0.0026574,0.0026139,p0256
1.0302,9.181e-05,0.0016634,0.0021016,p0257
0.9999,9.1371e-05,0.0017233,0.0023162,p0258
0.83196,1.9176e-05,0.001484,0.0014805,p0259
0.85639,3.9188e-05,0.0026987,0.0016484,p0260
1.1844,4.5325e-05,0.0029885,0.0024066,p0261
0.95035,2.388e-05,0.0011723,0.0020674,p0262
0.92344,4.1449e-05,0.0013298,0.0022058,p0263
1.0129,4.3009e-05,0.0026531,0.0010232,p0264
0.96892,5.0781e-05,0.0020452,0.0025503,p0265
0.91246,1.5705e-05,0.0027909,0.0027436,p0266
1.0776,6.1531e-05,0.0025752,0.0010828,p0267
1.0465,4.1963e-05,0.002169,0.001319,p0268
0.94663,4.1853e-05,0.0013493,0.0028561,p0269
1.0449,5.5124e-05,0.0016013,0.0013294,p0270
1.0145,8.694e-05,0.0024985,0.0026847,p0271
0.8542,1.4499e-05,0.0029318,0.0024942,p0272
1.0925,2.7564e-05,0.0022456,0.0014313,p0273
1.1639,1.3157e-05,0.0023524,0.0029112,p0274
1.0688,6.3893e-05,0.001875,0.0022243,p0275
0.90123,2.4992e-05,0.0028416,0.00113,p0276
0.94536,7.4345e-05,0.001293,0.0013634,p0277
1.1398,8.2023e-05,0.0012432,0.0013556,p0278
1.1207,1.8757e-05,0.001745,0.0011183,p0279
1.192,4.6943e-05,0.0016393,0.0028468,p0280
1.0415,7.4178e-05,0.00153,0.002516,p0281
0.85858,8.7196e-05,0.002755,0.0027172,p0282
1.1341,1.2611e-05,0.0011761,0.0016731,p0283
0.85546,6.584e-05,0.0026,0.0010119,p0284
0.94747,3.9308e-05,0.0027043,0.002504,p0285
0.992,6.8193e-05,0.0021182,0.0011031,p0286
1.1781,3.8183e-05,0.0013023,0.0024746,p0287
1.0381,1.3734e-05,0.002411,0.0015161,p0288
0.9529,3.9476e-05,0.0021577,0.0010405,p0289
0.86294,6.2189e-05,0.0027396,0.002699,p0290
1.0435,6.6848e-05,0.0027653,0.0011996,p0291
1.154,2.622e-05,0.002662,0.0021138,p0292
0.86334,5.3922e-05,0.0010116,0.0020556,p0293
0.96669,2.9665e-05,0.0019008,0.002864,p0294
0.80008,8.7377e-06,0.0015625,0.0025849,p0295
1.1706,5.7116e-06,0.0026283,0.0010608,p0296
0.9799,8.6267e-05,0.0016164,0.0017863,p0297
0.90923,7.1883e-05,0.0027005,0.0014252,p0298
0.88302,7.6902e-05,0.0019844,0.0026305,p0299
0.90023,3.6712e-05,0.0021508,0.002107,p0300
1.1134,2.8249e-05,0.0019946,0.0026008,p0301
0.87809,5.3684e-05,0.0022083,0.0010316,p0302
1.0509,4.0711e-06,0.0015902,0.0023245,p0303
1.1103,4.1875e-06,0.0012698,0.0014441,p0304
1.1276,9.6653e-05,0.00182,0.0013336,p0305
0.86497,2.924e-05,0.0015788,0.0023444,p0306
1.0367,8.3026e-05,0.0013112,0.002724,p0307
1.1409,8.3225e-05,0.001115,0.0028688,p0308
1.1227,2.7956e-05,0.0024243,0.0029517,p0309
0.98283,6.8263e-05,0.0011482,0.0012474,p0310
0.8908,8.4807e-06,0.0017034,0.0025662,p0311
1.1938,4.7905e-05,0.0025123,0.0018519,p0312
1.0639,2.0828e-05,0.0026814,0.0026166,p0313
1.1186,1.0115e-05,0.0014803,0.0014912,p0314
0.89735,3.1883e-06,0.0022012,0.0021886,p0315
1.0292,1.3398e-05,0.0027989,0.0018225,p0316
0.83784,3.1793e-05,0.001202,0.0014625,p0317
1.1216,1.5121e-05,0.0026928,0.0020705,p0318
0.85988,9.5357e-05,0.0023444,0.002774,p0319
1.0858,8.6621e-05,0.0015145,0.0022607,p0320
0.87126,2.5802e-05,0.0024702,0.0022119,p0321
0.84336,6.4999e-05,0.0017642,0.0029361,p0322
1.0122,6.9913e-05,0.0014454,0.0015913,p0323
1.0905,5.9314e-05,0.0024824,0.0023364,p0324
0.93435,6.6181e-05,0.0014625,0.0021179,p0325
0.89792,7.2369e-05,0.0025919,0.0012575,p0326
1.1067,7.6507e-05,0.002609,0.0022183,p0327
1.0878,3.1491e-05,0.0023079,0.0011248,p0328
1.1891,7.6083e-05,0.0020354,0.0012529,p0329
1.0219,1.3896e-05,0.0028864,0.0020986,p0330
0.90725,8.5201e-05,0.0013556,0.0012313,p0331
0.98424,3.7409e-05,0.0027705,0.0029585,p0332
1.1531,5.3617e-05,0.0010052,0.0021585,p0333
0.85349,4.3972e-05,0.0027231,0.0029142,p0334
1.0763,3.4301e-05,0.002338,0.0018135,p0335
0.99387,6.273e-05,0.0020156,0.0014774,p0336
0.94391,7.5314e-05,0.001626,0.0027828,p0337
0.9513,6.8921e-05,0.0024519,0.00122,p0338
1.1181,5.7101e-05,0.001635,0.0021823,p0339
1.1359,2.0148e-05,0.0018661,0.0017997,p0340
0.97477,5.8745e-05,0.0011028,0.0010735,p0341
0.86798,6.5567e-05,0.0020702,0.0029622,p0342
1.1792,9.8607e-05,0.002287,0.0014129,p0343
1.1553,9.2114e-05,0.0017258,0.0015702,p0344
0.80501,5.1342e-05,0.0028901,0.0012117,p0345
0.95622,9.1139e-05,0.0028649,0.0027256,p0346
0.92259,4.5942e-05,0.0016891,0.0012924,p0347
0.84788,5.7543e-05,0.0022942,0.0010006,p0348
0.84063,2.5393e-05,0.0028477,0.0021522,p0349
0.98952,5.4809e-05,0.0017567,0.0025543,p0350
0.87539,8.0513e-05,0.0027189,0.002308,p0351
0.89902,2.7251e-05,0.0022293,0.0016921,p0352
1.0559,6.0694e-05,0.0014482,0.0014436,p0353
1.0661,7.9667e-05,0.0020863,0.0020242,p0354
0.89576,2.7505e-06,0.0022372,0.0023564,p0355
1.1432,6.0621e-05,0.0019235,0.0013872,p0356
1.036,2.1661e-05,0.0011443,0.0020485,p0357
1.1741,8.4729e-05,0.0012197,0.0022834,p0358
1.1954,9.0665e-06,0.0024887,0.0014163,p0359
0.80803,6.3202e-05,0.0020597,0.0020607,p0360
0.81642,8.953e-05,0.0010475,0.0024033,p0361
0.81329,3.0161e-05,0.002578,0.002803,p0362
1.0278,1.2768e-05,0.0016967,0.0021973,p0363
0.93623,2.4737e-05,0.0017072,0.0022461,p0364
1.019,2.7009e-05,0.0015221,0.0016691,p0365
0.95965,2.0623e-05,0.0018846,0.0011939,p0366
0.94439,1.3017e-05,0.0019125,0.0013215,p0367
1.1271,7.2052e-05,0.0022487,0.0010375,p0368
0.88441,7.875e-06,0.0015724,0.0014696,p0369
0.97349,6.7497e-05,0.0025844,0.0025915,p0370
0.91981,5.8592e-05,0.0028048,0.0019805,p0371
0.99073,5.6496e-05,0.0010923,0.0021267,p0372
0.97558,9.7899e-05,0.0026491,0.0015486,p0373
1.0871,3.3566e-05,0.0017122,0.0023141,p0374
0.88185,2.2685e-06,0.0024074,0.0020399,p0375
0.86624,3.7027e-06,0.0020962,0.0023927,p0376
1.0227,7.8211e-05,0.0011358,0.0020313,p0377
1.1581,9.9198e-05,0.0022632,0.0018343,p0378
0.93111,4.0298e-05,0.0014531,0.0024973,p0379
0.88522,3.6895e-05,0.0023254,0.0025403,p0380
1.0285,9.9996e-05,0.0027507,0.0024149,p0381
0.82972,4.8655e-05,0.0027263,0.0028867,p0382
1.0203,8.9239e-05,0.0010005,0.0010151,p0383
1.0619,5.6667e-05,0.002982,0.0016555,p0384
1.049,4.9542e-05,0.0010402,0.0012802,p0385
0.8339,8.9096e-05,0.0029511,0.0028281,p0386
0.98649,1.1785e-05,0.0022271,0.00209,p0387
1.0046,9.4439e-05,0.0026662,0.0027646,p0388
0.93775,6.9664e-05,0.0014395,0.002021,p0389
0.96172,1.2152e-05,0.0021331,0.0022656,p0390
1.135,1.1379e-05,0.0021002,0.0024828,p0391
0.94,7.465e-05,0.0025046,0.0012223,p0392
0.94592,1.7859e-05,0.0015669,0.0019918,p0393
0.83733,5.6148e-05,0.0021808,0.0012398,p0394
0.88685,2.408e-05,0.0017794,0.002573,p0395
0.88806,4.0652e-05,0.0029342,0.0018085,p0396
1.1587,6.474e-05,0.0012301,0.0029867,p0397
0.86401,9.5198e-05,0.002121,0.0024704,p0398
0.89374,6.4405e-05,0.0014217,0.0015394,p0399
1.0551,7.9911e-05,0.0022414,0.0021444,p0400
1.1773,3.8982e-05,0.0014241,0.0028619,p0401
0.82345,7.0154e-05,0.0029232,0.0017492,p0402
0.92643,5.601e-05,0.00276,0.0018803,p0403
1.1242,8.1971e-05,0.0016941,0.0013658,p0404
0.97724,8.2249e-05,0.0018098,0.0019977,p0405
0.89677,1.4871e-05,0.0010361,0.0023684,p0406
1.1215,1.7229e-05,0.0017802,0.0027363,p0407
0.90193,6.3481e-06,0.0024764,0.0029261,p0408
1.0426,5.173e-05,0.0013945,0.002275,p0409
1.0114,1.6519e-06,0.0019916,0.0019137,p0410
1.0749,1.5462e-05,0.0029954,0.002944,p0411
1.1117,5.2492e-06,0.0022128,0.0019844,p0412
0.87948,8.8884e-05,0.0027929,0.0020142,p0413
1.0321,3.7754e-05,0.0022991,0.0026242,p0414
0.81152,7.1497e-05,0.0017614,0.0013955,p0415
0.94826,4.8798e-07,0.0015058,0.0029161,p0416
0.9877,9.542e-05,0.0013758,0.0026639,p0417
1.0713,4.5702e-06,0.0021624,0.0011376,p0418
1.1365,2.2882e-05,0.002313,0.0025101,p0419
1.0158,2.2807e-05,0.0019344,0.0015436,p0420
0.82006,8.0914e-05,0.0015008,0.0011664,p0421
1.0423,8.2848e-05,0.0026903,0.0028423,p0422
1.0818,9.5745e-05,0.0023746,0.0027292,p0423
1.0738,7.3849e-05,0.0010342,0.0025227,p0424
1.1377,6.7881e-05,0.0012751,0.0024873,p0425
0.92984,4.3046e-06,0.0010295,0.002751,p0426
1.1074,3.6143e-05,0.002996,0.0020419,p0427
1.1454,3.9975e-05,0.0021906,0.0018066,p0428
1.1866,3.4665e-05,0.0013238,0.0010647,p0429
0.83342,5.4412e-06,0.001431,0.0012732,p0430
0.92124,6.1721e-05,0.001285,0.0021504,p0431
0.92631,8.2624e-05,0.00239,0.0017382,p0432
0.84534,3.2406e-05,0.0021147,0.001668,p0433
1.0441,9.0928e-05,0.0020808,0.0017588,p0434
1.1809,1.3463e-06,0.0029403,0.0029075,p0435
0.93359,3.2799e-05,0.001878,0.0010177,p0436
1.1684,7.0465e-05,0.0013762,0.0010796,p0437
1.1599,5.6988e-05,0.0023566,0.0013512,p0438
0.80183,8.6435e-05,0.0011684,0.0029934,p0439
0.9816,3.0708e-05,0.0012836,0.0019724,p0440
0.95071,5.996e-05,0.001405,0.0015082,p0441
0.89323,4.3099e-05,0.002042,0.0018783,p0442
1.1084,6.7223e-05,0.0018419,0.0022222,p0443
0.96742,9.4398e-05,0.0023482,0.0012674,p0444
1.0016,5.8107e-05,0.001221,0.0014084,p0445
1.0108,9.2615e-05,0.0019534,0.0021779,p0446
0.87011,1.8129e-05,0.0011636,0.0016026,p0447
1.1746,9.1643e-05,0.0016736,0.0011833,p0448
0.83659,4.8329e-05,0.0023233,0.0011497,p0449
1.0613,6.7257e-05,0.0010583,0.0018528,p0450
0.88994,4.9669e-05,0.0028827,0.0027106,p0451
0.88074,4.517e-05,0.0021847,0.0029462,p0452
1.1127,8.8682e-05,0.0024739,0.0019693,p0453
1.1626,8.9964e-05,0.0017318,0.0016808,p0454
0.84667,1.6586e-05,0.0011964,0.0025938,p0455
0.99728,4.1043e-05,0.0019593,0.001134,p0456
1.1676,6.8791e-05,0.001684,0.0018411,p0457
0.83046,9.4029e-05,0.0029746,0.0017823,p0458
0.90853,1.86e-05,0.0011246,0.0023334,p0459
1.1465,7.9045e-05,0.0023434,0.0013023,p0460
1.0666,4.7504e-05,0.0012664,0.0023799,p0461
1.0707,8.4113e-05,0.0012547,0.0023848,p0462
1.1765,4.9143e-05,0.0013127,0.002352,p0463
1.0677,8.4533e-05,0.0019408,0.0027037,p0464
0.99535,9.3848e-05,0.0011164,0.0029668,p0465
0.91318,9.6498e-05,0.0015811,0.0020724,p0466
1.1925,5.2835e-05,0.00243,0.0026507,p0467
0.89212,1.1977e-05,0.0023981,0.0018617,p0468
0.91797,9.2816e-05,0.0017334,0.0016272,p0469
1.1963,4.0762e-05,0.0014133,0.0028343,p0470
1.1313,3.6625e-05,0.0026163,0.0014505,p0471
1.0318,6.2351e-05,0.0023034,0.0022499,p0472
0.86188,5.4239e-05,0.0010203,0.002922,p0473
1.1165,1.1433e-06,0.0010627,0.0018308,p0474
1.1801,6.7706e-05,0.0028257,0.0011632,p0475
0.82253,6.1002e-05,0.0025492,0.0027716,p0476
0.86083,7.9251e-06,0.0025625,0.0016105,p0477
0.91577,5.5367e-05,0.0028571,0.0027349,p0478
0.89131,1.5643e-05,0.001258,0.0021632,p0479
0.82874,4.7181e-05,0.0014893,0.0011076,p0480
0.85028,1.7347e-05,0.0023624,0.0010471,p0481
1.0073,7.9297e-05,0.0010527,0.0015016,p0482
1.1403,9.0583e-05,0.0024122,0.0017237,p0483
1.1524,7.8811e-05,0.0027816,0.0012262,p0484
1.0973,9.3711e-05,0.0024393,0.0019365,p0485
