wind_speed,a_seiche,par_id
1.0909,0.018188,p0201
0.88035,0.16567,p0202
1.0692,0.2622,p0203
1.1801,0.17826,p0204
1.1182,0.0033195,p0205
1.1565,0.071269,p0206
0.80102,0.28496,p0207
1.0323,0.022798,p0208
0.94836,0.17295,p0209
1.0776,0.052451,p0210
0.9021,0.12969,p0211
1.1643,0.030629,p0212
1.1224,0.043569,p0213
1.0875,0.25327,p0214
1.1683,0.13298,p0215
0.8027,0.15838,p0216
1.092,0.26346,p0217
0.9881,0.138,p0218
0.98243,0.072939,p0219
0.89524,0.076906,p0220
0.95082,0.10234,p0221
0.96826,0.022802,p0222
0.87434,0.093781,p0223
1.0627,0.15294,p0224
1.0116,0.040248,p0225
0.99894,0.287,p0226
0.88725,0.18301,p0227
0.92929,0.07589,p0228
1.0082,0.065273,p0229
0.90781,0.010725,p0230
0.97713,0.092745,p0231
1.0224,0.14086,p0232
0.98131,0.10858,p0233
0.85279,0.14168,p0234
1.0088,0.17159,p0235
0.83046,0.069551,p0236
1.0203,0.00069889,p0237
0.90864,0.27368,p0238
1.0068,0.044998,p0239
1,0.23799,p0240
0.82052,0.012643,p0241
0.89364,0.22205,p0242
1.0402,0.26759,p0243
1.1811,0.14425,p0244
0.85897,0.28676,p0245
1.1483,0.15745,p0246
1.0643,0.077564,p0247
1.0466,0.05686,p0248
0.92975,0.03297,p0249
0.99604,0.15853,p0250
0.87633,0.29199,p0251
0.89477,0.20638,p0252
1.0024,0.28533,p0253
1.127,0.10021,p0254
1.1908,0.03935,p0255
0.97873,0.2422,p0256
0.88491,0.16362,p0257
1.0283,0.18071,p0258
0.87297,0.20831,p0259
0.98761,0.090599,p0260
0.9707,0.19381,p0261
0.86532,0.013938,p0262
0.82738,0.2586,p0263
1.0289,0.095286,p0264
1.1116,0.24064,p0265
1.1332,0.27997,p0266
1.1914,0.14482,p0267
0.8787,0.16236,p0268
1.1981,0.28231,p0269
0.84586,0.086951,p0270
1.1939,0.2053,p0271
1.1777,0.048685,p0272
1.0014,0.15536,p0273
0.93217,0.090852,p0274
1.1896,0.23563,p0275
1.1001,0.031844,p0276
0.99227,0.29956,p0277
1.134,0.15943,p0278
1.0525,0.26066,p0279
1.0538,0.1211,p0280
1.0839,0.17411,p0281
1.0507,0.089533,p0282
1.0735,0.29638,p0283
0.99493,0.25533,p0284
1.1651,0.22091,p0285
1.1664,0.14264,p0286
1.1955,0.28781,p0287
0.96963,0.19974,p0288
1.1825,0.14676,p0289
0.9354,0.0052228,p0290
1.1428,0.21784,p0291
0.83127,0.02409,p0292
1.1057,0.016984,p0293
0.97981,0.29576,p0294
1.0586,0.097801,p0295
0.80613,0.097002,p0296
1.0715,0.049327,p0297
0.8829,0.25426,p0298
1.1124,0.2499,p0299
0.81705,0.0066227,p0300
0.89265,0.24472,p0301
1.0102,0.13593,p0302
0.81144,0.22578,p0303
1.1744,0.037468,p0304
1.0362,0.23053,p0305
1.1989,0.23263,p0306
0.99965,0.067235,p0307
1.0251,0.22824,p0308
0.86599,0.20518,p0309
0.91983,0.1155,p0310
0.95876,0.13427,p0311
1.0855,0.25731,p0312
1.1019,0.18771,p0313
0.86906,0.24035,p0314
1.157,0.26036,p0315
0.81961,0.21228,p0316
0.94412,0.22294,p0317
1.0994,0.16395,p0318
0.91833,0.082315,p0319
1.128,0.06319,p0320
1.1327,0.051064,p0321
1.0679,0.11646,p0322
0.88388,0.25189,p0323
0.86398,0.18282,p0324
1.1236,0.14339,p0325
1.1838,0.24299,p0326
1.0077,0.05789,p0327
1.0942,0.009085,p0328
1.1365,0.053056,p0329
0.85356,0.026815,p0330
0.80829,0.20385,p0331
1.0355,0.024651,p0332
1.0593,0.24738,p0333
1.0609,0.074428,p0334
0.83554,0.21911,p0335
0.97135,0.092368,p0336
0.97542,0.20176,p0337
0.86643,0.2417,p0338
1.0489,0.093016,p0339
0.92525,0.1047,p0340
1.1303,0.059583,p0341
1.187,0.015928,p0342
1.013,0.033251,p0343
0.93426,0.20783,p0344
0.94885,0.070584,p0345
0.94568,0.18852,p0346
0.86412,0.19571,p0347
0.82343,0.13951,p0348
1.1209,0.028338,p0349
1.1521,0.10876,p0350
0.84366,0.22989,p0351
0.80944,0.15981,p0352
1.012,0.13326,p0353
1.1461,0.037948,p0354
1.0888,0.081401,p0355
0.91291,0.20123,p0356
1.1541,0.14924,p0357
1.0161,0.26289,p0358
0.94776,0.080158,p0359
0.80705,0.22892,p0360
0.8404,0.05206,p0361
1.0043,0.014457,p0362
0.96326,0.11917,p0363
0.95196,0.22548,p0364
1.0498,0.25827,p0365
0.89918,0.050155,p0366
1.0188,0.061993,p0367
0.86226,0.25614,p0368
1.1503,0.24581,p0369
1.0432,0.09983,p0370
0.88812,0.030554,p0371
1.1555,0.0082807,p0372
1.109,0.26641,p0373
0.98571,0.10507,p0374
1.0801,0.087693,p0375
1.0146,0.17058,p0376
1.0194,0.11343,p0377
0.97478,0.28278,p0378
0.84786,0.17939,p0379
0.83514,0.11281,p0380
1.103,0.27638,p0381
1.0374,0.24309,p0382
0.94205,0.056374,p0383
1.0661,0.14736,p0384
0.81644,0.013474,p0385
0.95293,0.26862,p0386
0.95655,0.21561,p0387
0.83613,0.12483,p0388
0.98014,0.1952,p0389
0.97381,0.28053,p0390
0.92047,0.057146,p0391
0.96751,0.27747,p0392
0.95277,0.27129,p0393
0.94081,0.25138,p0394
1.0297,0.17219,p0395
0.98517,0.12272,p0396
1.1305,0.035109,p0397
0.8769,0.1653,p0398
1.0557,0.10305,p0399
0.94495,0.16082,p0400
0.81095,0.029598,p0401
1.1508,0.18685,p0402
1.1189,0.02164,p0403
0.96936,0.28145,p0404
1.1259,0.28835,p0405
1.1722,0.04152,p0406
0.90095,0.19018,p0407
1.1349,0.054562,p0408
1.1255,0.27806,p0409
1.057,0.040901,p0410
0.85193,0.047638,p0411
0.89133,0.27943,p0412
0.97777,0.14994,p0413
1.1073,0.26115,p0414
1.1615,0.22425,p0415
1.1677,0.12871,p0416
0.96022,0.011,p0417
0.89815,0.076627,p0418
0.99116,0.019176,p0419
0.90462,0.29847,p0420
0.85366,0.23174,p0421
1.1455,0.059067,p0422
0.85015,0.13135,p0423
0.83289,0.087476,p0424
0.87033,0.15365,p0425
0.92626,0.0058278,p0426
1.0159,0.17777,p0427
1.1042,0.2161,p0428
0.80048,0.265,p0429
0.85565,0.29462,p0430
1.0544,0.26426,p0431
0.98934,0.12576,p0432
0.92179,0.124,p0433
1.0919,0.25671,p0434
1.026,0.11111,p0435
1.1767,0.16968,p0436
1.1476,0.031542,p0437
1.0444,0.10424,p0438
1.0608,0.29046,p0439
0.92147,0.23143,p0440
0.82693,0.084126,p0441
0.96652,0.132,p0442
0.91753,0.24689,p0443
0.85116,0.15212,p0444
0.8017,0.19889,p0445
1.0708,0.19827,p0446
1.1697,0.23384,p0447
0.92842,0.098951,p0448
0.97609,0.15543,p0449
0.9621,0.25303,p0450
1.0829,0.20287,p0451
0.88688,0.29771,p0452
1.0056,0.10108,p0453
0.99731,0.063849,p0454
0.8679,0.12824,p0455
1.0699,0.23834,p0456
0.99396,0.29236,p0457
0.92412,0.0014006,p0458
1.1243,0.078472,p0459
0.85754,0.13176,p0460
0.82994,0.15457,p0461
1.0514,0.12674,p0462
1.1083,0.067817,p0463
1.1624,0.12002,p0464
1.1295,0.21467,p0465
0.95997,0.22776,p0466
1.058,0.2069,p0467
1.1755,0.11437,p0468
1.0754,0.19202,p0469
1.1881,0.18539,p0470
1.1947,0.036155,p0471
0.8079,0.0021861,p0472
0.92744,0.012448,p0473
0.96446,0.29895,p0474
0.93187,0.19743,p0475
1.1536,0.0074073,p0476
0.83205,0.037098,p0477
0.89688,0.095464,p0478
1.1584,0.17963,p0479
0.98681,0.2745,p0480
0.84175,0.034796,p0481
1.1874,0.10605,p0482
0.91375,0.21104,p0483
0.98439,0.0065845,p0484
1.1517,0.12949,p0485
1.0052,0.19034,p0486
0.91468,0.18187,p0487
1.1962,0.20223,p0488
0.81392,0.10702,p0489
0.90887,0.017923,p0490
1.0417,0.22635,p0491
0.9185,0.1518,p0492
0.96621,0.15654,p0493
0.89625,0.14128,p0494
0.95779,0.18574,p0495
0.93767,0.27048,p0496
0.82452,0.23743,p0497
0.99767,0.29382,p0498
0.90034,0.21397,p0499
1.0894,0.084727,p0500
