wind_speed,swr,a_seiche,par_id
0.99699,0.85106,0.13102,p0060
1.1567,1.1435,0.25777,p0061
1.1677,1.1735,0.039165,p0062
1.1559,0.81166,0.088047,p0063
0.95557,0.9076,0.11452,p0064
1.1681,0.99604,0.23696,p0065
1.1816,0.83903,0.21109,p0066
1.0594,0.80007,0.1709,p0067
0.90849,1.1582,0.20517,p0068
1.011,0.93512,0.23179,p0069
1.1506,0.99319,0.075125,p0070
1.0766,1.087,0.18998,p0071
0.97491,1.1869,0.017852,p0072
1.0968,1.0396,0.27977,p0073
1.0907,0.89615,0.072746,p0074
1.0803,1.0636,0.046028,p0075
1.1905,1.0723,0.022714,p0076
0.90188,0.89803,0.04546,p0077
0.87139,1.0773,0.15935,p0078
0.92429,1.0162,0.073484,p0079
0.84641,1.0138,0.24296,p0080
1.1897,0.8724,0.21046,p0081
0.87038,1.1407,0.037242,p0082
0.8136,1.0616,0.026064,p0083
1.1013,0.94691,0.2433,p0084
1.1483,1.0845,0.035865,p0085
1.1239,0.95785,0.20792,p0086
1.0676,1.1311,0.25055,p0087
0.91704,1.0668,0.03442,p0088
1.1262,1.1204,0.26585,p0089
0.96576,1.1679,0.26819,p0090
1.0409,1.1238,0.1245,p0091
1.1468,1.056,0.179,p0092
1.1104,1.0362,0.19862,p0093
0.98831,0.80933,0.014448,p0094
1.1122,1.1799,0.20044,p0095
1.1451,0.93605,0.19318,p0096
0.85306,0.86039,0.018822,p0097
0.92608,0.8043,0.16669,p0098
1.0745,0.98121,0.0010505,p0099
1.1587,1.1951,0.068732,p0100
1.1705,1.0836,0.023307,p0101
1.1668,1.1395,0.29347,p0102
1.0884,0.85755,0.27052,p0103
0.82638,0.99785,0.29539,p0104
1.1396,1.1959,0.020862,p0105
1.0274,0.94131,0.067964,p0106
1.1618,0.94042,0.042904,p0107
0.8949,0.99897,0.16591,p0108
1.1569,0.98921,0.1051,p0109
1.0891,1.0449,0.077123,p0110
1.0011,0.87528,0.22027,p0111
1.0666,1.0374,0.026855,p0112
1.0318,1.0507,0.016315,p0113
1.0223,0.81205,0.044369,p0114
1.0731,1.141,0.26199,p0115
0.95865,0.89982,0.27646,p0116
1.13,0.89591,0.05527,p0117
1.0775,0.8104,0.23156,p0118
0.92688,0.88746,0.15401,p0119
0.80684,1.0783,0.20117,p0120
1.1797,1.1376,0.11931,p0121
0.98666,0.99447,0.26534,p0122
0.97146,0.97187,0.28997,p0123
0.96177,1.1016,0.19463,p0124
1.0429,1.0329,0.20583,p0125
0.874,1.0689,0.057295,p0126
1.0289,0.95013,0.030023,p0127
0.93158,0.88461,0.27869,p0128
1.1068,1.1807,0.086118,p0129
0.99577,1.065,0.2378,p0130
0.89152,0.9036,0.23538,p0131
1.0873,0.90403,0.06145,p0132
0.92355,0.89875,0.29519,p0133
1.1885,0.91363,0.24823,p0134
1.0262,1.1296,0.032611,p0135
1.1345,1.0183,0.26983,p0136
1.0265,0.8416,0.14698,p0137
1.1343,1.1766,0.0026147,p0138
0.97986,0.99,0.20947,p0139
1.122,1.1026,0.12179,p0140
0.98461,0.87808,0.16365,p0141
0.83799,0.94247,0.0048474,p0142
0.94796,0.85294,0.15097,p0143
1.0639,1.0059,0.27826,p0144
0.97036,1.1392,0.10703,p0145
1.0815,0.85562,0.27482,p0146
1.1496,1.1512,0.17328,p0147
0.89239,1.0413,0.15998,p0148
0.9381,0.80327,0.082925,p0149
1.11,1.0893,0.24152,p0150
0.9636,1.1009,0.27705,p0151
1.1332,0.83954,0.27549,p0152
0.83217,1.054,0.17459,p0153
1.0131,1.182,0.28181,p0154
1.0585,0.85022,0.052653,p0155
1.0348,1.0903,0.06087,p0156
0.96819,1.0235,0.055011,p0157
1.1464,0.8407,0.13917,p0158
1.0231,1,0.12728,p0159
0.85589,1.0991,0.16991,p0160
1.1205,0.93051,0.040582,p0161
1.1603,1.1139,0.25498,p0162
0.88899,0.92601,0.19324,p0163
0.87441,0.9491,0.22931,p0164
0.8179,1.0215,0.18562,p0165
1.1271,0.80568,0.23419,p0166
0.94647,0.88326,0.11476,p0167
1.086,1.1474,0.050572,p0168
1.0981,0.90505,0.14524,p0169
0.93343,0.98044,0.021666,p0170
0.96679,0.91038,0.29908,p0171
0.86369,1.0312,0.090252,p0172
0.8165,1.1855,0.13492,p0173
1.05,0.96271,0.19245,p0174
0.88141,1.0403,0.29872,p0175
0.84443,1.0098,0.20412,p0176
0.99226,1.0231,0.28648,p0177
1.1733,1.0461,0.12087,p0178
1.0785,1.0195,0.29271,p0179
0.80218,1.0034,0.20908,p0180
1.1516,0.92121,0.004744,p0181
0.90499,1.0887,0.087593,p0182
0.91236,1.1458,0.1238,p0183
1.0338,1.1446,0.12312,p0184
0.85063,0.87675,0.10764,p0185
0.85972,0.96139,0.14729,p0186
0.96283,1.1917,0.18164,p0187
1.1029,0.9772,0.16419,p0188
0.91027,0.97078,0.020084,p0189
0.88763,0.86764,0.12863,p0190
0.96502,1.0337,0.18503,p0191
1.192,0.97412,0.051822,p0192
0.83757,0.8347,0.11555,p0193
0.89051,0.90301,0.0037413,p0194
1.0549,1.0714,0.21654,p0195
1.0603,0.99697,0.2281,p0196
1.1325,1.095,0.066988,p0197
1.1956,1.0788,0.13158,p0198
0.94851,0.82994,0.10137,p0199
1.045,1.1062,0.1281,p0200
0.98042,1.1717,0.11132,p0201
0.81902,1.0157,0.094249,p0202
0.8273,0.98745,0.14874,p0203
1.1997,1.1368,0.13966,p0204
1.1714,1.1784,0.25377,p0205
0.82088,0.86629,0.15197,p0206
1.0388,1.0917,0.19937,p0207
0.96954,1.1988,0.17461,p0208
1.0941,1.027,0.16525,p0209
1.1081,1.0425,0.28504,p0210
0.81313,0.92287,0.22311,p0211
1.0795,0.84493,0.21164,p0212
1.1285,0.90805,0.082494,p0213
0.81173,1.1642,0.15267,p0214
1.0161,0.86125,0.27294,p0215
1.1156,1.0861,0.11307,p0216
0.94356,0.90063,0.18334,p0217
1.0056,0.82895,0.1418,p0218
0.80001,0.92238,0.14621,p0219
1.02,0.99404,0.17162,p0220
0.86754,0.87083,0.27176,p0221
0.9767,1.1187,0.085619,p0222
1.1149,0.928,0.25277,p0223
0.8043,1.1041,0.041734,p0224
1.1279,0.88549,0.014216,p0225
1.1931,1.0465,0.069892,p0226
0.90386,1.0257,0.11226,p0227
1.1253,0.95988,0.26353,p0228
0.86549,0.85958,0.18668,p0229
0.95029,0.97228,0.060427,p0230
0.91849,1.16,0.034896,p0231
0.94583,0.96177,0.24013,p0232
0.84347,0.82795,0.079532,p0233
0.89931,0.95551,0.20198,p0234
1.0822,0.92814,0.088371,p0235
0.98935,0.85424,0.29133,p0236
1.1862,1.1668,0.04731,p0237
0.99437,1.1702,0.12906,p0238
0.97566,0.91627,0.23741,p0239
0.98119,0.80869,0.13437,p0240
1.1743,1.1066,0.26078,p0241
0.81114,0.91329,0.26035,p0242
1.1048,1.1376,0.23036,p0243
0.83422,1.1533,0.1556,p0244
0.96027,1.1149,0.086678,p0245
0.93254,0.87973,0.11736,p0246
0.95771,1.1999,0.26125,p0247
1.0713,0.97785,0.10228,p0248
1.0087,1.0627,0.084579,p0249
1.1415,0.93861,0.26299,p0250
1.1922,1.0755,0.071931,p0251
0.85369,1.055,0.22014,p0252
1.1174,0.80699,0.12997,p0253
1.1402,1.0793,0.17242,p0254
1.1653,1.0576,0.07073,p0255
1.0922,1.1497,0.037881,p0256
0.97405,1.0299,0.11859,p0257
0.91402,1.0875,0.15693,p0258
0.83295,1.0305,0.13035,p0259
1.0366,0.88838,0.24086,p0260
1.1094,1.0589,0.23841,p0261
0.84634,0.98183,0.1321,p0262
1.016,0.80501,0.016043,p0263
0.92266,1.0048,0.17726,p0264
0.87347,0.96479,0.025357,p0265
1.1841,0.82146,0.12575,p0266
0.80394,1.1036,0.20877,p0267
0.91575,0.88302,0.10051,p0268
1.0511,0.88096,0.18897,p0269
1.1143,0.92645,0.23491,p0270
1.1962,1.0022,0.065682,p0271
0.99137,1.1124,0.24465,p0272
1.1624,0.95463,0.17582,p0273
0.95621,1.075,0.092777,p0274
0.88433,1.1559,0.14982,p0275
0.8494,1.1572,0.20718,p0276
0.81487,1.0067,0.23322,p0277
1.0932,1.1902,0.11022,p0278
0.90704,0.80132,0.036951,p0279
0.93609,0.94532,0.10345,p0280
1.1544,1.008,0.20553,p0281
1.1891,1.1776,0.1412,p0282
1.1768,0.84774,0.090771,p0283
1.0531,1.07,0.20001,p0284
1.0138,1.1873,0.26881,p0285
1.0007,1.0982,0.11945,p0286
0.85712,0.8951,0.053414,p0287
1.1758,1.1197,0.21247,p0288
1.0483,1.0709,0.0098594,p0289
0.86008,0.93527,0.26407,p0290
0.8663,0.95234,0.028488,p0291
0.83641,0.93168,0.14361,p0292
1.1438,1.0106,0.12502,p0293
1.0708,1.1539,0.091292,p0294
0.97252,0.96713,0.13813,p0295
1.0856,1.1828,0.027188,p0296
0.8761,0.85761,0.18404,p0297
1.1475,1.1886,0.15179,p0298
1.0185,0.85673,0.2138,p0299
0.87816,0.8199,0.089354,p0300
1.046,1.1423,0.066118,p0301
1.184,0.82018,0.24653,p0302
1.1,1.0173,0.26871,p0303
0.93896,0.94755,0.22161,p0304
1.1002,0.90903,0.24959,p0305
1.1979,1.1845,0.21797,p0306
0.84015,1.0818,0.13334,p0307
1.0642,1.1562,0.17835,p0308
1.0575,0.80202,0.18824,p0309
1.1353,1.0477,0.28263,p0310
0.97905,1.0055,0.22589,p0311
1.1529,1.0274,0.15608,p0312
1.0839,0.98279,0.092385,p0313
0.93685,0.83253,0.25554,p0314
0.9862,1.1613,0.13532,p0315
0.92907,0.92029,0.15352,p0316
1.1826,1.0491,0.095446,p0317
1.1036,1.151,0.10817,p0318
0.90734,1.126,0.21868,p0319
0.9417,1.1743,0.02435,p0320
0.99513,0.87458,0.1675,p0321
1.1702,1.16,0.19743,p0322
0.99024,0.81406,0.15003,p0323
1.1041,1.0348,0.21711,p0324
1.0489,0.93325,0.24388,p0325
0.80983,0.86358,0.23976,p0326
1.0169,1.0942,0.069356,p0327
0.85805,1.1526,0.17532,p0328
0.82868,1.1628,0.07748,p0329
1.1023,0.95695,0.1223,p0330
0.84994,1.1815,0.16919,p0331
1.1187,1.0283,0.028815,p0332
1.0308,1.1333,0.079899,p0333
0.9203,0.8232,0.14452,p0334
0.94944,1.148,0.28808,p0335
1.1777,0.95407,0.076349,p0336
1.0417,0.80784,0.24889,p0337
1.0395,0.8157,0.063302,p0338
1.1209,1.1774,0.21187,p0339
1.0443,1.0135,0.28045,p0340
0.84481,0.9115,0.19657,p0341
0.88581,1.0682,0.00041337,p0342
0.95714,0.85879,0.29175,p0343
0.95445,0.8272,0.18063,p0344
0.89338,0.96737,0.027799,p0345
1.0682,1.1551,0.16248,p0346
0.99954,0.8437,0.22694,p0347
1.0618,1.1922,0.104,p0348
1.1944,1.096,0.15502,p0349
0.86692,0.82524,0.19731,p0350
1.1371,1.1119,0.22115,p0351
1.0179,1.1277,0.27332,p0352
1.0214,0.91252,0.1913,p0353
1.0918,0.95127,0.023727,p0354
1.0247,0.86505,0.17154,p0355
0.9046,0.96881,0.03196,p0356
1.1319,1.1086,0.13575,p0357
0.83058,0.94368,0.22624,p0358
0.99913,0.83797,0.24489,p0359
1.0036,0.89414,0.019535,p0360
0.91962,0.88635,0.23249,p0361
1.0544,1.1347,0.25871,p0362
0.80575,0.95617,0.097066,p0363
0.80481,1.176,0.23369,p0364
0.81574,0.96568,0.062648,p0365
0.87594,0.82342,0.27745,p0366
0.82408,1.1341,0.26688,p0367
0.99292,0.96386,0.10905,p0368
1.1074,0.94579,0.19839,p0369
1.0953,1.0593,0.1062,p0370
0.87866,0.96486,0.16848,p0371
1.1361,1.1075,0.18929,p0372
0.81758,0.90692,0.058997,p0373
0.91337,1.0354,0.033149,p0374
1.1296,0.93728,0.050145,p0375
0.86189,1.116,0.12013,p0376
1.1869,1.1935,0.078648,p0377
0.91118,1.1975,0.20292,p0378
0.95153,0.98347,0.10487,p0379
0.95326,0.97479,0.030648,p0380
0.87925,0.86305,0.16156,p0381
1.0254,0.86222,0.11066,p0382
0.86894,0.90215,0.095152,p0383
0.98315,0.81688,0.015139,p0384
1.1638,0.85191,0.012576,p0385
0.88713,0.82801,0.0089895,p0386
1.0474,0.89211,0.048967,p0387
1.0303,1.0763,0.052904,p0388
1.0354,0.94876,0.11782,p0389
1.0045,0.96973,0.14012,p0390
0.87719,1.0733,0.01278,p0391
1.0336,1.1623,0.19574,p0392
1.197,1.0015,0.038674,p0393
0.91821,1.1321,0.025137,p0394
0.83178,1.0488,0.27092,p0395
0.80953,1.02,0.29404,p0396
1.194,1.0093,0.01706,p0397
0.9432,1.0803,0.093678,p0398
1.005,1.1683,0.10566,p0399
1.0843,1.039,0.20672,p0400
1.0629,1.1705,0.27914,p0401
1.0436,1.0024,0.29083,p0402
0.95081,0.97541,0.27208,p0403
1.1541,0.82204,0.10018,p0404
1.0614,0.89113,0.22489,p0405
1.0827,0.87867,0.080916,p0406
0.94124,1.0677,0.0013903,p0407
1.0146,1.166,0.081429,p0408
0.87047,0.83716,0.054298,p0409
1.1198,0.81105,0.010708,p0410
0.93387,0.92437,0.11211,p0411
0.9403,1.1229,0.057771,p0412
1.0112,1.0436,0.219,p0413
1.1129,1.061,0.11616,p0414
0.88996,0.84243,0.24582,p0415
1.172,1.1426,0.16101,p0416
1.0758,0.84956,0.25101,p0417
1.1804,1.1092,0.10154,p0418
0.96402,1.1908,0.12639,p0419
1.181,1.1451,0.14041,p0420
0.9094,1.1179,0.22751,p0421
1.0946,1.0253,0.063691,p0422
0.80838,1.0444,0.29711,p0423
0.82996,0.95345,0.20236,p0424
0.90609,1.1637,0.16972,p0425
0.82918,1.1135,0.072477,p0426
1.1502,0.88902,0.21472,p0427
0.85607,1.0519,0.19154,p0428
1.0122,1.0125,0.26495,p0429
0.96738,0.88235,0.23915,p0430
1.1383,0.847,0.27465,p0431
1.142,1.1941,0.14923,p0432
0.84156,1.0661,0.25806,p0433
0.98514,1.0497,0.046479,p0434
0.82162,0.99203,0.17964,p0435
0.90274,1.1281,0.28607,p0436
0.8827,1.0968,0.073973,p0437
1.0077,0.81461,0.29983,p0438
0.92541,1.1978,0.18209,p0439
0.95941,1.1495,0.074929,p0440
0.97084,0.97886,0.13294,p0441
0.83852,0.83291,0.043493,p0442
1.1648,1.1171,0.24218,p0443
1.1244,1.0421,0.099297,p0444
1.1164,0.89686,0.036254,p0445
1.0579,0.82427,0.14225,p0446
0.85125,0.86909,0.22327,p0447
0.9451,0.91684,0.22258,p0448
0.8614,0.81895,0.084883,p0449
0.93576,1.0905,0.19558,p0450
1.1614,0.9911,0.16476,p0451
0.98182,0.91563,0.15479,p0452
0.85857,0.97291,0.148,p0453
1.123,1.0533,0.28372,p0454
0.98783,1.1313,0.215,p0455
1.1746,1.0328,0.029555,p0456
0.81968,0.84417,0.25604,p0457
0.82548,0.91901,0.18769,p0458
1.1431,1.1591,0.1573,p0459
0.84304,0.95893,0.28875,p0460
1.0281,1.0927,0.033811,p0461
0.85252,0.97651,0.10278,p0462
1.0328,0.9885,0.064578,p0463
0.91666,1.0223,0.021277,p0464
0.86862,0.93927,0.23097,p0465
1.1112,1.1891,0.22872,p0466
0.82011,0.86683,0.26743,p0467
0.83535,0.95076,0.096464,p0468
0.85442,0.85469,0.16272,p0469
1.0404,0.91078,0.28488,p0470
0.96123,1.0929,0.0095981,p0471
0.82685,0.91794,0.098003,p0472
0.91496,0.84834,0.13637,p0473
0.8477,0.98561,0.25241,p0474
0.99088,0.90103,0.051033,p0475
1.1853,1.1101,0.14308,p0476
0.80733,1.0856,0.14472,p0477
0.90157,0.83525,0.28777,p0478
0.87224,0.86828,0.24677,p0479
1.0072,0.93795,0.058562,p0480
1.1695,0.88987,0.089479,p0481
1.0988,1.1107,0.075927,p0482
1.1387,1.1248,0.25436,p0483
0.93519,1.1832,0.24973,p0484
0.99801,1.0583,0.28396,p0485
0.92987,0.83084,0.27362,p0486
1.0465,1.015,0.18429,p0487
1.1309,0.92961,0.15829,p0488
0.95245,1.1218,0.0057445,p0489
0.89582,0.92956,0.0023896,p0490
0.92219,1.1655,0.056576,p0491
0.88828,1.1861,0.29679,p0492
0.89647,0.98401,0.13725,p0493
1.1878,1.0556,0.23581,p0494
0.97298,0.87309,0.0065833,p0495
0.86442,0.89314,0.12702,p0496
0.93085,0.99193,0.21346,p0497
0.88005,1.0737,0.0072401,p0498
0.94472,0.93389,0.24763,p0499
1.0088,1.0294,0.093155,p0500
