wind_speed,fetch_lk,c_relax_C,par_id
0.82292,46125,0.055874,p0161
1.1492,63314,0.076726,p0162
1.0944,70003,0.065145,p0163
1.01,37899,0.068024,p0164
0.85016,49578,0.072495,p0165
1.045,33056,0.042586,p0166
0.91377,59980,0.024826,p0167
0.99779,65558,0.079869,p0168
1.0276,25083,0.058525,p0169
0.9829,8452.9,0.010146,p0170
0.96766,13125,0.036628,p0171
1.0996,53671,0.093931,p0172
0.90094,9438.9,0.060658,p0173
1.1539,58927,0.093503,p0174
0.929,41431,0.0092813,p0175
0.94509,61655,0.035367,p0176
1.0579,70504,0.0014503,p0177
1.043,72085,8.6539e-05,p0178
0.89124,57293,0.01573,p0179
1.1761,854.08,0.068257,p0180
0.98489,2819.2,0.056316,p0181
0.88933,40917,0.061075,p0182
1.0569,30970,0.05563,p0183
1.1022,60272,0.096576,p0184
1.1135,2698.2,0.012214,p0185
1.1713,5778.9,0.023565,p0186
0.99474,51890,0.0026092,p0187
1.0601,37897,0.087506,p0188
1.0885,39919,0.050219,p0189
0.95562,1581.6,0.0090228,p0190
0.88724,21100,0.011147,p0191
1.1859,24127,0.045464,p0192
1.1031,16777,0.072077,p0193
1.0714,56788,0.066857,p0194
1.0173,37206,0.093047,p0195
0.90173,2182.4,0.070222,p0196
0.98937,74162,0.01461,p0197
0.96572,26389,0.049408,p0198
0.8054,54709,0.028857,p0199
0.97542,49345,0.005221,p0200
0.81455,34544,0.021626,p0201
0.99422,56111,0.043447,p0202
0.9765,72515,0.083981,p0203
1.1635,38479,0.041655,p0204
0.97705,20759,0.032176,p0205
1.0864,6825.2,0.017802,p0206
1.146,46080,0.013395,p0207
1.076,21625,0.016983,p0208
0.86654,30468,0.060865,p0209
1.0179,68953,0.080972,p0210
1.0149,48333,0.0011672,p0211
0.99681,22546,0.089395,p0212
0.9802,6000.7,0.079455,p0213
1.0129,29524,0.086075,p0214
0.84308,12580,0.091153,p0215
1.0348,45707,0.092767,p0216
1.1315,37626,0.067417,p0217
1.0224,39791,0.061905,p0218
0.93354,34386,0.098582,p0219
0.95413,23912,0.037324,p0220
0.94086,23357,0.089753,p0221
1.1894,63539,0.034177,p0222
1.1525,10035,0.087162,p0223
0.98861,58113,0.046972,p0224
0.82113,57937,0.022602,p0225
1.0692,72796,0.064913,p0226
1.0596,21446,0.048884,p0227
1.1387,60839,0.067144,p0228
1.1054,10679,0.0068354,p0229
0.88334,52557,0.065245,p0230
1.0185,33543,0.067961,p0231
0.9316,60542,0.016065,p0232
1.1111,32547,0.070691,p0233
0.95314,13573,0.039848,p0234
0.81384,74306,0.043973,p0235
1.1464,11157,0.020487,p0236
1.0658,38270,0.0168,p0237
1.068,25819,0.045855,p0238
0.86598,41739,0.099486,p0239
0.99339,43312,0.033065,p0240
1.002,15189,0.070028,p0241
0.92287,56865,0.081656,p0242
0.83835,42317,0.075015,p0243
0.98378,2925.8,0.0028945,p0244
0.90728,48166,0.048663,p0245
0.88677,6948.7,0.082236,p0246
1.0206,40607,0.07546,p0247
1.0259,69830,0.03004,p0248
0.94043,4908.6,0.047327,p0249
0.81626,66837,0.099015,p0250
0.87461,19684,0.064386,p0251
1.0356,35915,0.079617,p0252
0.87277,5383.3,0.034301,p0253
0.84373,14679,0.088272,p0254
1.0702,35065,0.018479,p0255
1.1142,4255.7,0.062284,p0256
1.0328,58425,0.046756,p0257
0.91864,36299,0.011552,p0258
1.0544,13910,0.091924,p0259
1.1886,69286,0.058942,p0260
1.0397,69405,0.098657,p0261
0.80037,26060,0.087888,p0262
1.0483,26769,0.049852,p0263
1.0043,6193.2,0.042758,p0264
0.8583,57265,0.092204,p0265
1.0953,22988,0.038498,p0266
0.95814,48488,0.058393,p0267
1.0461,56665,0.05943,p0268
0.81865,11796,0.035796,p0269
1.1898,68137,0.039357,p0270
0.92769,26987,0.024281,p0271
0.96446,42456,0.068536,p0272
1.1342,58234,0.094918,p0273
0.9382,41925,0.09833,p0274
1.1571,58517,0.07864,p0275
0.86189,29863,0.017595,p0276
0.93743,1445.9,0.025674,p0277
1.1652,44508,0.087383,p0278
1.197,44640,0.080511,p0279
0.81944,32934,0.01352,p0280
1.1657,10381,0.0074892,p0281
1.1069,25364,0.02952,p0282
1.0876,29021,0.053441,p0283
0.92191,49866,0.049072,p0284
0.86072,52668,0.073137,p0285
0.87874,73924,0.033643,p0286
1.0472,4065.2,0.0036963,p0287
1.0267,62867,0.014186,p0288
0.84778,16191,0.022906,p0289
0.93074,64285,0.0013709,p0290
1.0932,15410,0.030207,p0291
1.1301,46590,0.012654,p0292
1.0001,20873,0.021433,p0293
1.1497,28941,0.0048287,p0294
0.8929,62398,0.088592,p0295
0.83654,22741,0.019385,p0296
1.1671,15873,0.0080314,p0297
0.91516,7797,0.056546,p0298
1.0983,56237,0.061561,p0299
1.0436,12243,0.052581,p0300
1.1729,45230,0.066176,p0301
1.0237,54284,0.034817,p0302
0.91227,20056,0.091336,p0303
1.1425,50431,0.038212,p0304
1.1039,53278,0.024488,p0305
0.81037,48316,0.064185,p0306
1.1286,31932,0.094085,p0307
0.94857,18028,0.070411,p0308
0.89514,24907,0.082836,p0309
1.1926,72995,0.065471,p0310
0.82958,50396,0.048377,p0311
1.0497,20343,0.075768,p0312
1.0092,37440,0.029226,p0313
1.1692,19464,0.025161,p0314
0.95616,9015.7,0.097585,p0315
1.1404,4221.2,0.083801,p0316
1.1203,12005,0.058041,p0317
0.88556,63387,0.072865,p0318
0.9252,25888,0.020983,p0319
1.1225,54411,0.031734,p0320
1.1687,55848,0.095417,p0321
1.1797,24329,0.035174,p0322
0.90435,17058,0.0004546,p0323
1.0781,59948,0.078286,p0324
1.0489,55378,0.059952,p0325
0.8249,2405.1,0.052615,p0326
0.99261,67190,0.081582,p0327
1.0966,41866,0.091,p0328
0.8155,38128,0.039168,p0329
0.85045,54833,0.00199,p0330
1.0056,69716,0.08129,p0331
1.1102,30705,0.045616,p0332
0.80331,50834,0.062857,p0333
0.93268,55616,0.011368,p0334
0.92835,8979.7,0.014433,p0335
1.0559,65048,0.095219,p0336
0.85498,72251,0.084286,p0337
1.1073,34216,0.097652,p0338
1.1212,21344,0.013931,p0339
1.1593,36463,0.019415,p0340
1.0312,51274,0.065981,p0341
1.1997,67558,0.0083977,p0342
0.97234,71446,0.072227,p0343
1.0514,9628.7,0.092931,p0344
1.0646,68363,0.071577,p0345
0.92606,65968,0.021248,p0346
1.0904,27596,0.091483,p0347
1.1868,65194,0.044008,p0348
1.1605,23022,0.051622,p0349
1.1448,6409.3,0.0051136,p0350
1.1448,45360,0.066357,p0351
0.97388,46762,0.050545,p0352
1.0014,28619,0.0446,p0353
0.94242,25558,0.021817,p0354
0.90718,16365,0.037565,p0355
0.8069,53091,0.082503,p0356
1.0611,23258,0.027292,p0357
0.80951,14149,0.06218,p0358
0.96693,19195,0.053051,p0359
1.0421,7402.6,0.088718,p0360
0.82428,57781,0.0066354,p0361
1.1854,1698.9,0.047697,p0362
1.1294,67268,0.0031226,p0363
1.0846,44174,0.044846,p0364
1.1117,24406,0.013012,p0365
1.1083,62042,0.032905,p0366
1.0687,18877,0.057331,p0367
1.0772,51314,0.077597,p0368
0.81074,74412,0.028688,p0369
1.0635,27116,0.073452,p0370
0.83684,34798,0.037724,p0371
1.1613,20171,0.083433,p0372
0.82638,40810,0.041222,p0373
1.1772,40185,0.04037,p0374
0.87385,47585,0.087718,p0375
0.84099,22690,0.051853,p0376
1.0158,64076,0.011745,p0377
0.98781,71221,0.05474,p0378
0.8121,67432,0.086834,p0379
1.0625,15268,0.054371,p0380
0.83582,60167,0.047839,p0381
0.83511,62632,0.01071,p0382
0.8063,72661,0.089936,p0383
0.95185,40526,0.01081,p0384
1.0724,62633,0.06051,p0385
0.86129,70592,0.023962,p0386
0.95002,58843,0.00094761,p0387
1.0585,772.89,0.096625,p0388
0.91542,61062,0.076103,p0389
0.95704,74090,0.033326,p0390
0.96843,10514,0.026765,p0391
1.0116,74788,0.024153,p0392
1.0915,45830,0.076596,p0393
0.98572,8000.7,0.090699,p0394
0.8703,4571.9,0.014326,p0395
0.85366,27717,0.015295,p0396
0.89426,3433.3,0.074022,p0397
0.84041,63123,0.095602,p0398
0.8771,31477,0.035879,p0399
0.82371,30895,0.04216,p0400
0.84406,36861,0.064786,p0401
0.9817,52110,0.02785,p0402
1.033,18149,0.051354,p0403
1.1789,33752,0.03048,p0404
1.1485,3726.1,0.015968,p0405
1.1939,41164,0.088817,p0406
1.005,7943.3,0.062715,p0407
0.87346,71377,0.073925,p0408
1.148,4766,0.0032731,p0409
1.0471,10790,0.033836,p0410
0.88471,44113,0.059005,p0411
1.0824,73431,0.098072,p0412
1.03,41525,0.018795,p0413
0.97792,26533,0.063238,p0414
1.0126,58650,0.040143,p0415
1.0105,2055.4,0.033435,p0416
0.94758,54036,0.046477,p0417
1.0894,30243,0.052328,p0418
0.97106,14836,0.077137,p0419
0.84652,73212,0.056821,p0420
1.1579,35613,0.085926,p0421
0.98658,18612,0.030639,p0422
0.88815,53758,0.057194,p0423
0.96116,66513,0.061217,p0424
0.83419,25180,0.034749,p0425
0.8695,73358,0.0036051,p0426
0.88285,11888,0.099875,p0427
1.0028,36093,0.085497,p0428
1.1628,23880,0.08959,p0429
1.0088,3177.7,0.088025,p0430
1.1701,38584,0.099751,p0431
1.0767,17786,0.036421,p0432
1.1846,1385.6,0.095103,p0433
0.83912,13664,0.097137,p0434
0.9732,16584,0.062449,p0435
1.1192,8814.2,0.025863,p0436
0.93489,7606.1,0.03876,p0437
1.1195,54900,0.028155,p0438
1.0989,65003,0.093638,p0439
0.97444,21046,0.099246,p0440
0.88615,2521,0.019777,p0441
1.092,50982,0.020135,p0442
1.094,22155,0.085774,p0443
1.0072,43469,0.059268,p0444
1.0805,42564,0.010578,p0445
0.90898,39579,0.082772,p0446
1.1566,42688,0.042904,p0447
1.0282,71661,0.01365,p0448
1.0308,29274,0.028581,p0449
0.99995,43779,0.096863,p0450
0.91809,8099.7,0.094391,p0451
0.87794,5025.9,0.014913,p0452
0.89704,59679,0.06383,p0453
0.96545,43911,0.075396,p0454
0.89904,56052,0.0059591,p0455
1.141,27850,0.079191,p0456
0.83341,28491,0.037111,p0457
1.0374,36791,0.029854,p0458
1.0222,30080,0.0062263,p0459
1.1368,9560.6,0.026814,p0460
0.82031,35448,0.084532,p0461
0.98976,17239,0.08517,p0462
1.1272,71745,0.027789,p0463
0.86295,64573,0.050632,p0464
0.82723,49802,0.091731,p0465
1.1585,38801,0.018203,p0466
0.82174,35088,0.042273,p0467
1.0707,37512,0.0026128,p0468
0.90507,33177,0.044302,p0469
1.0377,6561.9,0.090366,p0470
0.85698,44858,0.0073467,p0471
0.98139,39022,0.090566,p0472
1.1547,14315,0.079303,p0473
0.91046,7103.4,0.026283,p0474
0.81316,55163,0.048598,p0475
1.1268,28286,0.0077621,p0476
1.0362,65409,0.074417,p0477
0.99075,14427,0.068618,p0478
1.1161,21856,0.048062,p0479
0.89212,60875,0.084105,p0480
1.1875,17356,0.080767,p0481
1.117,67833,0.084945,p0482
0.85177,54581,0.069787,p0483
0.85654,12359,0.031871,p0484
1.0728,5221.9,0.017141,p0485
0.91758,48636,0.060015,p0486
0.91175,35801,0.074771,p0487
1.1126,74903,0.054189,p0488
1.0829,8597,0.0098739,p0489
1.0508,35233,0.045174,p0490
0.94325,59538,0.053739,p0491
0.96009,68557,0.057643,p0492
1.1325,31504,0.063456,p0493
0.90292,50034,0.093249,p0494
1.0899,18818,0.0095414,p0495
1.1154,15701,0.092587,p0496
0.88071,43642,0.027543,p0497
1.1961,26230,0.020342,p0498
1.1384,69107,0.037808,p0499
0.87069,33624,0.022636,p0500
