wind_speed,turb_param/k_min,g2/constant_value,g1/constant_value,A/constant_value,par_id
0.94422,2.4425e-07,1.4642,0.71012,1.0856,p0097
1.144,2.0938e-06,0.74123,0.60089,0.75878,p0098
1.1646,4.8049e-08,1.2769,0.60268,0.95173,p0099
0.82507,0.00028568,2.2268,0.684,0.91192,p0100
0.80278,1.7657e-07,3.4269,0.64496,0.75157,p0101
0.99463,2.1575e-09,3.0466,0.68423,0.87148,p0102
1.067,2.6636e-07,0.67626,0.6646,1.0093,p0103
1.0213,1.1842e-12,3.4417,0.54212,0.86227,p0104
0.85265,9.2348e-15,0.94012,0.69421,1.0544,p0105
0.93072,1.3066e-05,2.408,0.63825,0.71067,p0106
0.90468,6.9092e-12,2.432,0.66588,0.76147,p0107
1.0506,1.0847e-07,0.71385,0.71102,0.91095,p0108
1.1253,1.0978e-11,2.1797,0.65589,0.79177,p0109
0.80896,9.8563e-10,1.2862,0.61828,0.84986,p0110
1.162,3.5908e-14,1.133,0.65025,0.85924,p0111
0.93508,8.4158e-13,1.6701,0.41198,0.7845,p0112
1.0724,4.6097e-11,1.5871,0.62576,0.93683,p0113
0.89064,5.4015e-08,1.1517,0.60005,0.75806,p0114
0.96959,1.6931e-13,3.0342,0.43745,1.0065,p0115
0.98147,9.6995e-05,2.5149,0.76285,0.87581,p0116
0.99845,0.00025244,2.504,0.67418,0.88673,p0117
1.1501,9.0665e-15,1.5828,0.46502,1.0522,p0118
0.98645,0.00026953,0.74801,0.57583,0.92357,p0119
0.99054,8.91e-08,2.6608,0.7678,0.98731,p0120
1.0918,1.903e-05,1.4718,0.68525,0.95755,p0121
0.903,5.4986e-05,2.3662,0.62856,0.80969,p0122
1.0535,1.1288e-08,2.8139,0.52645,0.92122,p0123
0.80015,4.8489e-07,3.1418,0.70199,0.97636,p0124
1.0544,5.9907e-15,1.4356,0.52233,0.87705,p0125
1.1892,7.4892e-13,2.9511,0.48263,0.95892,p0126
0.98862,4.6556e-07,3.0514,0.70433,0.80846,p0127
0.83554,1.531e-05,3.4937,0.65668,1.0313,p0128
0.84014,3.2436e-11,2.7734,0.75682,0.80568,p0129
0.96738,3.8919e-07,1.0661,0.58155,1.064,p0130
0.88315,2.0214e-09,1.9658,0.47406,0.97564,p0131
0.89197,8.539e-06,1.3702,0.7576,0.89561,p0132
0.81142,2.0682e-11,2.5843,0.6875,0.97904,p0133
0.84274,7.1009e-12,2.8937,0.69551,1.0584,p0134
0.95341,6.5776e-10,2.7944,0.59638,0.96139,p0135
0.92536,7.1722e-09,3.1939,0.50066,1.0757,p0136
1.0728,3.1393e-12,2.2562,0.69283,0.79114,p0137
1.094,2.7732e-10,0.56035,0.68145,0.90813,p0138
0.97686,1.6273e-09,0.65604,0.7949,1.0107,p0139
1.1492,0.00016051,3.2716,0.52938,0.87018,p0140
0.89498,6.0693e-06,2.7643,0.50584,0.98437,p0141
0.90968,7.9311e-14,3.3173,0.45932,1.0139,p0142
1.0961,1.862e-11,2.4867,0.52345,0.81641,p0143
1.1984,0.0001514,1.0107,0.75434,1.0496,p0144
0.93545,3.1875e-09,2.279,0.66372,0.74556,p0145
1.002,1.6052e-11,3.1109,0.63434,0.7041,p0146
1.0344,3.7324e-08,1.0813,0.5407,0.72156,p0147
0.93745,0.00043937,1.9482,0.79921,0.76436,p0148
0.96691,6.2889e-11,1.915,0.78953,0.82151,p0149
1.1369,2.1631e-14,2.7812,0.55658,1.0356,p0150
1.1789,1.3869e-11,0.52804,0.60322,0.8986,p0151
0.90217,3.4201e-13,1.7591,0.57689,0.83803,p0152
1.0808,9.6728e-08,1.4184,0.6163,1.0214,p0153
0.95939,6.0576e-05,1.3077,0.74894,0.91684,p0154
1.0229,5.2183e-06,2.422,0.53027,0.75745,p0155
1.0423,2.4317e-13,1.137,0.6519,0.88209,p0156
0.8995,1.1021e-13,2.0044,0.72095,0.96496,p0157
1.1884,2.6583e-08,2.3513,0.73181,0.87066,p0158
1.0002,2.2348e-06,2.7146,0.48424,1.0727,p0159
0.98896,8.4557e-15,1.7874,0.47017,1.0165,p0160
1.0233,2.5058e-12,1.1923,0.71461,0.9769,p0161
1.1407,3.7088e-14,1.9976,0.7292,1.0033,p0162
0.95245,8.1551e-05,2.8233,0.43059,0.77111,p0163
0.818,3.6098e-10,2.4385,0.47856,1.0349,p0164
0.86189,1.3722e-07,3.187,0.51075,1.0916,p0165
1.1706,2.1652e-12,1.9624,0.57223,1.0536,p0166
0.98994,1.5249e-14,2.4119,0.49253,0.80049,p0167
0.9115,2.3709e-09,3.3664,0.70002,0.99794,p0168
0.8083,5.9189e-12,2.0962,0.62203,0.9559,p0169
0.96304,6.6389e-08,3.2435,0.48568,1.0613,p0170
0.91508,8.9675e-11,3.3256,0.7121,1.0402,p0171
1.132,4.1543e-12,2.2086,0.62406,0.85724,p0172
1.095,6.9455e-14,3.3102,0.50697,0.83528,p0173
0.83266,0.0002943,2.2377,0.5348,0.74443,p0174
1.0523,3.7715e-09,1.9059,0.40605,0.96635,p0175
1.1767,0.00042028,2.0618,0.58203,0.70756,p0176
1.0145,4.3416e-14,2.848,0.77759,0.99104,p0177
0.82771,1.9726e-11,2.1846,0.56352,0.83647,p0178
0.92566,4.4002e-10,2.9724,0.59379,0.91849,p0179
1.1437,3.4749e-07,3.0253,0.51926,0.78016,p0180
1.1911,5.7292e-15,0.5545,0.57138,0.82562,p0181
1.1288,7.6857e-15,1.6277,0.7974,0.94923,p0182
1.1278,3.962e-08,2.9422,0.48162,0.90392,p0183
1.1819,1.5703e-08,2.5754,0.47154,0.96479,p0184
1.1661,2.3804e-07,2.4661,0.655,1.0486,p0185
1.1546,1.9252e-10,3.4316,0.49141,1.029,p0186
1.1086,1.7523e-10,1.4568,0.50411,0.73727,p0187
0.81251,9.3684e-07,1.3022,0.43255,0.84567,p0188
0.88626,1.3354e-13,1.2715,0.75141,0.71919,p0189
1.0765,7.7769e-12,3.3804,0.67931,0.739,p0190
0.82853,1.9134e-13,2.1474,0.43393,1.099,p0191
1.1219,8.2421e-06,3.0101,0.41906,0.86322,p0192
1.1363,8.7923e-14,2.2972,0.53758,0.74164,p0193
0.99985,1.4591e-14,1.357,0.70636,0.84677,p0194
1.0853,1.8009e-10,2.6328,0.48337,0.93081,p0195
0.91857,6.7082e-15,3.4555,0.56637,1.0335,p0196
1.1863,0.00010447,0.77913,0.67254,0.84487,p0197
1.079,2.326e-13,0.86673,0.5091,1.0603,p0198
0.82909,3.0135e-14,2.1164,0.69723,1.0442,p0199
1.0112,0.00013336,3.139,0.63276,0.94009,p0200
1.024,5.366e-06,2.6291,0.43006,0.84288,p0201
0.97967,1.0305e-05,1.0821,0.76871,0.71736,p0202
1.0131,1.6298e-06,0.76541,0.52291,0.70568,p0203
1.0602,0.00038397,2.8375,0.58995,0.84936,p0204
0.94323,1.2636e-12,3.0675,0.46389,0.993,p0205
0.87334,1.7764e-14,2.3177,0.41758,0.7319,p0206
0.99317,2.5436e-08,2.3891,0.47794,1.0424,p0207
1.1042,0.00013554,2.6001,0.66704,1.0043,p0208
1.0899,1.4217e-09,3.0394,0.60448,0.96682,p0209
0.92001,1.4264e-11,1.6028,0.78387,0.93351,p0210
1.0249,8.9822e-12,1.3908,0.53274,0.9032,p0211
0.92346,1.5346e-12,2.4519,0.44805,0.77018,p0212
1.0204,6.837e-10,1.8389,0.69268,0.95836,p0213
1.0847,1.4227e-14,2.9304,0.40377,0.91212,p0214
0.95789,7.6266e-13,3.3308,0.40941,1.0902,p0215
0.99263,4.3027e-06,1.0228,0.44388,0.73832,p0216
0.9561,2.4356e-08,3.378,0.72754,0.84454,p0217
0.92117,4.4207e-09,1.1828,0.63291,0.75241,p0218
1.1245,2.0397e-14,1.8043,0.79255,1.0845,p0219
1.0615,5.4722e-07,2.9047,0.62396,1.0951,p0220
0.86442,3.2443e-14,1.7494,0.50105,0.78983,p0221
0.86965,3.1033e-12,2.4726,0.49397,0.88736,p0222
1.0452,1.3741e-13,2.7867,0.49813,1.0904,p0223
0.87796,7.4275e-07,2.505,0.79187,0.81425,p0224
1.1933,2.3188e-10,0.64531,0.68311,0.88158,p0225
1.1161,2.658e-06,1.244,0.40871,1.0118,p0226
0.85457,7.6594e-12,2.0775,0.79102,0.75404,p0227
0.88661,4.1656e-13,1.5977,0.547,0.93453,p0228
1.1877,2.2213e-07,1.9216,0.73658,0.98371,p0229
1.1088,5.2887e-10,0.90479,0.59504,1.0131,p0230
0.95516,1.1578e-09,1.5557,0.64841,1.0073,p0231
0.87403,1.3758e-14,2.5943,0.40067,0.87243,p0232
0.92169,9.119e-10,2.0808,0.66957,0.88907,p0233
0.80768,1.0777e-06,2.0108,0.54465,0.77123,p0234
1.1066,2.0743e-10,1.7196,0.43898,0.70488,p0235
0.89316,1.2803e-07,2.169,0.49878,1.0996,p0236
1.0465,7.2046e-15,2.9274,0.487,1.0456,p0237
1.0369,1.1676e-10,1.955,0.73443,0.89096,p0238
1.1172,9.2248e-07,0.99174,0.71854,0.71658,p0239
1.1693,5.7163e-11,3.295,0.72261,0.75337,p0240
1.0154,1.66e-11,1.5043,0.78783,0.85822,p0241
1.0054,4.4209e-08,2.0336,0.77541,0.75951,p0242
1.0162,3.4701e-08,3.3966,0.6199,1.0707,p0243
0.84384,2.249e-05,1.9934,0.41324,0.93978,p0244
1.1578,8.4685e-09,1.4381,0.79605,0.7396,p0245
0.90624,3.0155e-05,1.7941,0.74822,0.9698,p0246
0.86919,1.3521e-09,0.78786,0.61268,1.0308,p0247
1.1178,4.9268e-10,2.0842,0.58778,0.7817,p0248
1.059,7.0037e-05,1.8455,0.76142,0.84342,p0249
0.89274,2.182e-11,2.2439,0.66727,0.70682,p0250
0.95559,9.141e-08,2.8596,0.41213,0.84061,p0251
1.1039,1.4774e-13,2.8714,0.55886,0.73579,p0252
1.1158,1.8889e-08,0.62901,0.55839,0.89404,p0253
1.1723,4.133e-05,2.5932,0.44975,0.72575,p0254
1.1943,9.4324e-13,2.4754,0.66319,0.72065,p0255
1.0316,6.7653e-13,1.6796,0.73695,0.93409,p0256
0.86843,4.2241e-08,1.9863,0.74697,0.79789,p0257
0.98072,1.2557e-13,2.8807,0.64212,1.0894,p0258
0.95722,1.4007e-10,3.2365,0.76358,0.87316,p0259
0.8802,6.3199e-10,1.5319,0.44187,1.002,p0260
0.91933,2.2706e-08,0.92358,0.49746,0.7663,p0261
1.0414,6.5043e-05,2.0931,0.61893,0.79507,p0262
0.84116,8.9469e-06,2.1642,0.55259,0.9745,p0263
0.84848,6.6344e-11,0.69076,0.74452,0.99909,p0264
1.1853,7.8575e-09,3.2772,0.53431,0.72785,p0265
0.9611,9.9093e-07,3.0899,0.51275,1.098,p0266
0.86005,1.1983e-11,1.5184,0.5857,0.79757,p0267
0.98358,0.00011738,2.1916,0.6077,1.074,p0268
1.0138,3.1641e-10,0.62046,0.75255,0.92603,p0269
1.1919,1.5715e-07,1.235,0.65999,1.0886,p0270
0.93219,1.5489e-10,0.93684,0.44496,0.82438,p0271
1.1225,4.0883e-11,0.96285,0.59215,0.77538,p0272
0.89414,4.0729e-09,3.18,0.67141,1.0327,p0273
0.85095,2.04e-09,0.50621,0.50248,0.76493,p0274
1.0741,0.0001935,2.5563,0.48738,0.70217,p0275
0.87237,8.2839e-15,1.6643,0.64032,1.0799,p0276
0.85855,1.7762e-11,2.9409,0.76161,0.70298,p0277
0.88511,4.9242e-05,2.1418,0.53164,1.0958,p0278
1.0448,3.7404e-10,3.4607,0.40087,0.86147,p0279
0.99146,1.1031e-14,2.5769,0.42814,0.95358,p0280
1.1744,9.3037e-05,3.0302,0.45549,0.80297,p0281
0.91301,1.6965e-08,1.656,0.58054,0.87602,p0282
1.0644,3.4723e-06,0.64326,0.71921,0.90483,p0283
1.1539,1.003e-11,0.82337,0.72335,1.0237,p0284
0.87546,5.5527e-11,1.9725,0.51334,1.0867,p0285
1.1812,3.953e-12,1.563,0.68019,0.73443,p0286
0.83048,9.5651e-12,2.9921,0.49618,1.0087,p0287
0.80588,6.0341e-09,3.2163,0.55121,0.99757,p0288
1.0925,3.9534e-13,2.4149,0.66825,1.0734,p0289
0.82303,9.1086e-13,0.57333,0.73917,1.0385,p0290
0.8265,7.6122e-11,3.2801,0.70132,0.71405,p0291
0.99667,3.4585e-11,1.6077,0.77125,1.0054,p0292
1.0034,4.9237e-12,2.8424,0.75453,1.0661,p0293
0.86695,2.5623e-12,3.2081,0.73214,0.77613,p0294
1.1383,3.0039e-06,1.0053,0.47565,1.0339,p0295
0.98272,1.064e-10,1.6867,0.58714,0.74245,p0296
0.84439,3.7072e-05,3.096,0.734,1.0571,p0297
1.0834,7.5093e-10,1.7274,0.70516,0.94979,p0298
0.87882,2.1909e-06,1.1597,0.54938,0.85437,p0299
1.1398,4.3608e-12,1.0413,0.5908,0.86642,p0300
0.90086,5.8116e-10,1.9354,0.56931,1.0429,p0301
1.0345,3.2671e-06,2.0669,0.74738,0.82304,p0302
0.88751,2.3327e-06,0.84713,0.57043,1.0638,p0303
0.96056,3.0568e-07,1.2432,0.51826,1.0695,p0304
0.95126,1.8703e-06,2.6082,0.67545,0.82237,p0305
1.1828,1.3903e-12,3.0801,0.52027,0.90696,p0306
1.177,0.00020504,0.502,0.51852,0.91007,p0307
0.97285,9.218e-09,1.6964,0.68658,0.94251,p0308
0.99818,1.4978e-07,0.78812,0.74281,0.94659,p0309
1.134,6.6879e-06,2.8976,0.77807,0.77789,p0310
0.90811,3.205e-07,1.4872,0.61441,0.71812,p0311
0.84961,6.357e-06,0.83347,0.47234,0.82645,p0312
0.97533,3.5867e-06,2.1986,0.56042,0.81474,p0313
1.1145,2.9027e-06,1.6317,0.5174,0.78264,p0314
0.81428,3.1393e-05,0.91488,0.45134,0.95929,p0315
0.87644,2.4917e-09,0.88368,0.64254,0.9251,p0316
0.93652,4.1642e-10,1.739,0.65333,1.0396,p0317
0.8541,1.2491e-14,3.0727,0.55483,1.0266,p0318
0.97056,5.1714e-08,3.4824,0.738,0.95634,p0319
0.95024,8.0507e-09,2.6708,0.53978,0.78551,p0320
0.96806,9.7545e-15,3.3861,0.66195,1.0712,p0321
1.0328,2.8511e-09,1.164,0.65376,0.9682,p0322
1.0437,4.9006e-13,2.3455,0.47063,0.98034,p0323
0.8841,8.4777e-10,3.1239,0.51477,0.75671,p0324
1.1263,0.00011295,3.4013,0.74197,0.88978,p0325
1.0289,2.2748e-12,3.0586,0.77329,0.70375,p0326
0.83766,1.0677e-13,1.7024,0.47281,1.0554,p0327
0.9055,7.895e-10,1.4953,0.5137,0.71185,p0328
1.0431,7.5088e-08,0.89986,0.50514,1.0145,p0329
0.97854,5.1934e-12,1.0474,0.63064,0.75461,p0330
1.07,1.3118e-06,2.1122,0.53582,0.93015,p0331
0.84529,5.1127e-11,0.80113,0.42117,1.0004,p0332
1.1613,4.202e-11,2.0594,0.79874,0.94353,p0333
1.0025,2.0373e-07,1.4158,0.70789,0.7876,p0334
0.94803,1.9923e-08,2.5647,0.46317,0.93788,p0335
1.1567,4.5291e-07,2.9115,0.62531,0.87927,p0336
1.058,2.6518e-09,2.779,0.5593,1.0561,p0337
1.0676,5.6565e-10,0.55106,0.44158,0.72376,p0338
0.97178,9.6411e-14,1.3316,0.55052,0.82007,p0339
0.98556,1.8157e-12,0.71608,0.72671,0.99009,p0340
1.0987,9.1609e-12,2.2139,0.4808,0.88254,p0341
1.184,1.0326e-09,1.7983,0.6414,1.0618,p0342
0.99524,1.5122e-10,3.2197,0.48124,0.78907,p0343
0.93925,1.3154e-07,2.5208,0.57829,0.83988,p0344
0.96994,7.3527e-14,1.4742,0.77422,0.96293,p0345
0.81729,2.543e-09,0.5215,0.46767,0.97231,p0346
1.1697,6.8852e-13,2.9225,0.6979,0.91776,p0347
0.99744,1.2018e-10,1.6421,0.42687,0.73666,p0348
1.0273,2.709e-08,2.2609,0.48514,1.0807,p0349
0.85543,8.4481e-08,0.53688,0.52816,1.0176,p0350
0.85654,1.6735e-14,2.7985,0.5833,0.91647,p0351
0.86522,1.138e-14,1.6124,0.46227,0.908,p0352
0.87745,3.7112e-07,1.3688,0.44064,0.94804,p0353
0.91719,7.7135e-06,1.3483,0.56986,1.0468,p0354
1.0906,2.5243e-06,1.8883,0.7592,0.93637,p0355
1.1972,2.7725e-14,1.6585,0.5666,0.84155,p0356
1.0484,5.6139e-09,1.8695,0.46574,0.87409,p0357
0.91274,2.7568e-12,2.6725,0.60176,0.93221,p0358
0.8616,6.8441e-08,3.1191,0.61732,0.77326,p0359
1.0799,5.6194e-06,1.1137,0.52442,1.0262,p0360
0.837,4.6755e-05,2.6426,0.73945,0.83308,p0361
0.98192,4.0443e-07,0.58004,0.68574,0.86958,p0362
1.032,1.0245e-10,2.2919,0.6435,0.85287,p0363
1.1524,2.868e-12,1.8609,0.72559,0.9005,p0364
0.94147,6.2101e-13,1.8666,0.64882,0.77417,p0365
0.85924,9.3745e-06,2.9688,0.76895,0.98933,p0366
1.0388,2.9408e-11,0.9799,0.67099,0.73116,p0367
1.0081,2.8326e-06,3.2241,0.63157,0.91383,p0368
1.0873,8.656e-10,1.0303,0.42545,0.70896,p0369
1.1302,3.7174e-13,2.3293,0.7642,0.80323,p0370
1.0618,1.4847e-06,1.499,0.53041,0.95275,p0371
1.0171,1.4637e-06,3.4955,0.5555,0.83439,p0372
1.1675,4.1796e-09,2.7321,0.45706,0.7012,p0373
1.1589,1.2108e-06,3.3061,0.67916,0.73428,p0374
1.1987,0.00032913,2.5256,0.60648,0.75008,p0375
0.80648,4.6767e-10,1.7802,0.53804,1.0029,p0376
0.83145,3.7911e-12,1.1679,0.41495,1.0766,p0377
1.089,2.3746e-05,0.73407,0.72577,0.72162,p0378
1.0398,1.1451e-06,1.8291,0.68192,0.83272,p0379
0.90901,1.4868e-09,2.4831,0.42001,1.0878,p0380
0.85683,3.005e-08,2.2503,0.59885,0.90611,p0381
0.98577,1.3562e-06,1.1119,0.4683,1.0585,p0382
1.1111,8.6919e-11,3.1753,0.79571,1.0154,p0383
0.93135,3.7615e-06,1.0367,0.45907,0.99484,p0384
0.91408,4.5839e-13,2.6985,0.7284,0.72481,p0385
0.92453,1.2132e-09,3.4384,0.45343,0.76879,p0386
1.0514,3.1243e-11,0.54487,0.63025,1.0961,p0387
1.175,7.2021e-14,2.433,0.74085,0.87868,p0388
0.88948,1.7086e-07,1.3588,0.60634,0.83855,p0389
1.0696,1.2476e-12,1.6902,0.5087,0.86497,p0390
1.0493,3.0096e-13,0.85234,0.65103,0.85041,p0391
1.1602,1.0295e-08,2.5505,0.44601,0.7469,p0392
0.85312,4.9491e-06,0.99422,0.66121,1.0057,p0393
1.1625,2.6698e-10,1.0538,0.44255,1.0207,p0394
1.1506,0.00035736,3.1078,0.61074,0.88418,p0395
1.0405,2.3503e-11,0.72909,0.62297,0.82495,p0396
1.0557,1.8039e-06,2.0512,0.7407,0.92738,p0397
0.95364,1.1283e-07,2.0383,0.42797,0.72894,p0398
0.86257,2.9334e-14,0.98038,0.41385,0.837,p0399
1.0127,5.8883e-11,2.9834,0.5917,0.98845,p0400
1.0566,0.00034815,1.2679,0.71303,0.81861,p0401
1.1575,1.2936e-05,1.9403,0.66542,0.89957,p0402
1.1464,7.4129e-11,0.81127,0.41938,0.82333,p0403
1.12,6.9884e-06,1.7302,0.45388,1.0511,p0404
1.1795,4.5502e-14,2.2733,0.52796,1.0275,p0405
0.83618,9.4249e-09,2.7596,0.56191,0.98244,p0406
1.1017,1.877e-12,1.8819,0.57383,0.87501,p0407
1.0352,1.3837e-08,3.3724,0.57871,1.0921,p0408
0.83952,1.0429e-08,1.7072,0.67784,0.76332,p0409
0.8105,0.0004827,1.8505,0.54307,0.73358,p0410
0.9659,3.1261e-13,2.4,0.45838,1.0853,p0411
1.0537,1.9063e-14,1.5444,0.61133,0.89668,p0412
0.86573,6.248e-14,3.1677,0.73594,0.94188,p0413
0.83024,0.00023185,0.85929,0.61039,0.72416,p0414
0.83485,1.1271e-11,2.1377,0.54984,0.71996,p0415
1.1013,2.6038e-13,0.51419,0.48891,0.99414,p0416
0.94687,3.4893e-05,3.003,0.44649,0.76752,p0417
0.80969,5.3387e-13,3.2576,0.56537,0.81208,p0418
0.9747,5.9302e-07,0.8889,0.52567,0.97104,p0419
1.05,1.7755e-09,3.359,0.69043,1.0244,p0420
0.96448,5.026e-10,2.3375,0.71646,0.80687,p0421
1.0639,4.3686e-07,2.8283,0.76573,0.85566,p0422
1.1201,1.4713e-08,2.9145,0.42614,1.0381,p0423
1.1209,1.2143e-14,2.6555,0.67355,0.86768,p0424
1.0812,1.961e-05,2.0166,0.79768,0.75548,p0425
1.0711,6.9437e-07,1.5216,0.52132,0.92233,p0426
1.1946,1.1078e-09,3.2877,0.53306,0.85245,p0427
1.1334,5.3006e-09,1.713,0.65806,0.93162,p0428
1.0882,2.0644e-07,0.61474,0.62149,0.80147,p0429
1.1999,4.8554e-11,2.3565,0.78291,0.94761,p0430
0.9152,9.7499e-06,3.1974,0.7207,0.76069,p0431
1.1597,1.1973e-13,2.4572,0.77105,1.0598,p0432
0.91615,2.4903e-05,2.309,0.63845,0.86443,p0433
1.1264,1.2263e-05,1.7778,0.51178,0.77873,p0434
0.92984,1.2383e-08,2.5583,0.46414,0.85469,p0435
0.945,1.052e-14,0.92986,0.57678,0.81705,p0436
0.9104,1.3412e-10,3.2325,0.69169,0.89499,p0437
1.0713,0.00039596,1.198,0.42211,0.86596,p0438
0.84195,1.7874e-08,2.6491,0.57348,1.0672,p0439
0.93325,6.9353e-11,2.8692,0.42883,1.0624,p0440
