Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2006-01-21 00:00:00,97.163673,194.28981,-7.1231168,84.036147,2.230289,0,0
2006-01-22 00:00:00,96.109077,216.43983,-6.7910242,89.027064,2.0605863,0,0
2006-01-23 00:00:00,68.938684,288.03145,-3.5541945,91.656264,2.1301744,0.0048053164,0.0048053164
2006-01-24 00:00:00,101.86696,201.34438,-5.150932,85.501727,3.2764771,0,0
2006-01-25 00:00:00,94.182271,227.65612,-2.7776895,86.420455,3.9813039,0,0
2006-01-26 00:00:00,93.957817,225.29249,-2.7212286,90.353671,2.5082723,0,0
2006-01-27 00:00:00,103.57279,201.01684,-8.1412233,92.188066,0.84173895,0,0
2006-01-28 00:00:00,106.32891,190.79556,-10.417937,90.385809,0.43318657,0,0
2006-01-29 00:00:00,121.29866,206.02672,-9.8909001,88.206124,0.36157988,0,0
2006-01-30 00:00:00,96.705299,255.21562,-6.7734865,90.448168,0.99490844,0.0055547882,0.0055547882
2006-01-31 00:00:00,79.419478,255.5232,-6.0016933,91.121657,0.55909495,0.0014711117,0.0014711117
2006-02-01 00:00:00,102.76446,236.84346,-6.2275929,88.753966,1.8155741,0.001093515,0.001093515
2006-02-02 00:00:00,115.96549,226.92101,-3.7986271,87.70437,3.0682194,0,0
2006-02-03 00:00:00,96.1643,236.85521,-3.3012022,87.75591,3.089423,0.0016282123,0.0016282123
2006-02-04 00:00:00,102.55066,248.43566,-5.1396542,87.753667,2.6369792,0.0036364832,0.0036364832
2006-02-05 00:00:00,80.518157,235.26707,-6.771779,85.232874,2.713587,0.0045095179,0.0045095179
2006-02-06 00:00:00,112.40138,198.95751,-8.360681,84.539693,2.2383543,0,0
2006-02-07 00:00:00,89.94782,278.47989,-3.1594014,90.218189,2.9257374,0.0094674855,0.0094674855
2006-02-08 00:00:00,74.639221,282.48125,0.33286402,93.513141,2.8993854,0.0031821694,0
2006-02-09 00:00:00,109.74304,257.76943,-0.91171851,94.820747,1.5688992,0,0
2006-02-10 00:00:00,130.98136,229.38792,-2.6757447,93.81646,0.57641045,0,0
2006-02-11 00:00:00,140.56708,215.89554,-3.9377245,86.466716,1.2330127,0,0
2006-02-12 00:00:00,135.63915,231.34935,-4.0467144,89.909807,1.3181077,0,0
2006-02-13 00:00:00,110.97618,224.25743,-4.5091359,91.827834,0.46819704,0,0
2006-02-14 00:00:00,131.61616,193.36794,-6.3022969,83.356487,1.4481383,0,0
2006-02-15 00:00:00,134.01338,191.96433,-7.7490796,85.243022,0.68013519,0,0
2006-02-16 00:00:00,111.82663,237.10817,-6.6487209,87.849184,0.57882419,0,0
2006-02-17 00:00:00,76.333654,244.951,-3.9513856,89.861321,1.599076,0.0015880393,0.0015880393
2006-02-18 00:00:00,138.55348,206.29475,-3.8252708,80.917281,3.1252718,0,0
2006-02-19 00:00:00,102.71341,278.6261,-0.15167566,88.841169,3.7626099,0,0
2006-02-20 00:00:00,139.48392,216.07385,0.66438055,82.939689,4.1951807,0,0
2006-02-21 00:00:00,151.18947,219.89796,-0.65786469,84.590376,3.4187088,0,0
2006-02-22 00:00:00,131.2007,288.64562,-0.31600897,91.841229,1.9893255,0.017620943,0.017620943
2006-02-23 00:00:00,34.092328,309.96311,-3.3688001,92.538577,3.4864216,0.014295214,0.014295214
2006-02-24 00:00:00,120.88552,292.57917,-4.2312238,90.44227,3.1710143,0.0061480072,0.0061480072
2006-02-25 00:00:00,133.98439,284.76677,-4.1726841,91.364463,1.6437923,0.0081588803,0.0081588803
2006-02-26 00:00:00,120.58829,251.31596,-4.6087001,87.704516,2.504423,0.0019992298,0.0019992298
2006-02-27 00:00:00,159.19751,172.34186,-8.263854,78.349465,2.473548,0,0
2006-02-28 00:00:00,154.33636,203.73851,-8.1017385,79.77728,2.3310975,0,0
2006-03-01 00:00:00,158.18039,204.89977,-9.9455746,84.765417,2.1555592,0.0010384403,0.0010384403
2006-03-02 00:00:00,161.50708,198.88155,-7.2674247,84.289053,2.3138228,0,0
2006-03-03 00:00:00,159.31111,255.19844,-5.4526734,82.946392,3.750045,0.0019588593,0.0019588593
2006-03-04 00:00:00,131.97985,245.15225,-3.5124399,91.324716,2.2526619,0.0081866243,0.0081866243
2006-03-05 00:00:00,168.29589,177.62073,-9.1314407,83.256962,1.4612506,0,0
2006-03-06 00:00:00,162.29659,210.31317,-7.4587174,81.177126,3.0589796,0,0
2006-03-07 00:00:00,121.81313,273.66499,-2.6935099,88.202764,3.6124271,0.0041680912,0.0041680912
2006-03-08 00:00:00,174.19417,195.41164,-7.8026256,79.788845,3.1327814,0.0025258706,0.0025258706
2006-03-09 00:00:00,169.40904,193.42899,-8.3206469,81.003771,2.3879272,0,0
2006-03-10 00:00:00,160.23519,251.97568,-3.831602,88.273417,3.0035903,0,0
2006-03-11 00:00:00,165.97632,246.57519,-1.883179,89.65695,2.535209,0,0
2006-03-12 00:00:00,173.14087,246.60403,-2.6682268,86.82693,2.2905948,0.0041668241,0.0041668241
2006-03-13 00:00:00,165.02264,237.34966,-5.522153,83.719676,1.3748177,0.0038458086,0.0038458086
2006-03-14 00:00:00,166.73225,237.7956,-7.2093915,83.074242,1.0416676,0.0018654664,0.0018654664
2006-03-15 00:00:00,163.66395,211.80664,-6.8599731,80.684059,2.0063159,0.0033417027,0.0033417027
2006-03-16 00:00:00,181.95031,179.64283,-10.429537,80.825126,1.1330299,0,0
2006-03-17 00:00:00,183.85938,186.95979,-10.151912,84.340677,1.2196834,0,0
2006-03-18 00:00:00,184.08538,204.08222,-7.5188909,85.696789,1.0007473,0,0
2006-03-19 00:00:00,190.75368,192.16092,-8.1046547,78.502045,1.3617964,0,0
2006-03-20 00:00:00,172.67291,219.87845,-4.6101057,82.770455,2.750216,0,0
2006-03-21 00:00:00,186.64795,201.09505,-2.7100831,80.800747,3.1268955,0,0
2006-03-22 00:00:00,192.16664,209.23928,-1.4875322,78.910479,3.5291283,0,0
2006-03-23 00:00:00,174.21027,236.08196,-1.0128072,82.384482,3.4370327,0.0036063236,0.0036063236
2006-03-24 00:00:00,185.68413,243.9797,-3.4901418,83.520563,2.9958822,0.0030921176,0.0030921176
2006-03-25 00:00:00,169.18929,264.94483,2.7566464,87.456213,3.8280914,0,0
2006-03-26 00:00:00,179.2462,276.32371,4.3119241,77.173983,3.9829871,0,0
2006-03-27 00:00:00,199.24309,250.59674,5.3689798,72.682505,2.9255382,0,0
2006-03-28 00:00:00,134.10162,282.58943,4.2714325,86.083291,2.2616682,0.0013581643,0
2006-03-29 00:00:00,194.91965,221.83787,1.7626895,84.176799,1.8586269,0,0
2006-03-30 00:00:00,197.6973,231.20144,2.3824005,75.937449,2.030093,0,0
2006-03-31 00:00:00,161.41752,257.38593,3.4393338,79.517166,1.7837955,0.0031154922,0
2006-04-01 00:00:00,200.02154,201.95661,-1.3404623,72.225653,1.3253851,0,0
2006-04-02 00:00:00,202.88294,218.6349,0.094708842,73.268422,1.2370714,0,0
2006-04-03 00:00:00,185.18222,274.31619,4.4530756,87.898437,1.6382673,0.0019371479,0
2006-04-04 00:00:00,170.57268,273.78085,4.3370122,88.294101,0.89534338,0.00099423369,0
2006-04-05 00:00:00,202.55525,218.17601,4.3278643,76.653638,2.4945707,0,0
2006-04-06 00:00:00,202.11565,216.95681,1.4052265,76.505837,1.7775303,0,0
2006-04-07 00:00:00,200.52486,219.19851,0.52656828,77.020076,0.6322169,0,0
2006-04-08 00:00:00,151.48077,241.26152,1.3151424,73.075625,1.6512655,0,0
2006-04-09 00:00:00,204.44843,237.79133,2.0133446,71.371587,3.399847,0.0017386791,0
2006-04-10 00:00:00,71.651834,268.98736,0.59350056,77.708052,2.5330187,0,0
2006-04-11 00:00:00,195.8833,215.98032,-0.017546061,74.852875,1.4608135,0,0
2006-04-12 00:00:00,178.71613,251.51031,1.4002629,78.444537,1.3194998,0,0
2006-04-13 00:00:00,124.2042,281.11709,1.9750642,77.732367,0.99853472,0.001600395,0
2006-04-14 00:00:00,142.75785,295.69011,2.1245942,84.854151,1.8879486,0.01009889,0
2006-04-15 00:00:00,168.52638,280.16985,1.1871966,88.66781,1.0063929,0.014708667,0
2006-04-16 00:00:00,70.286523,293.53657,0.82266687,88.566991,2.1809064,0.0093405595,0
2006-04-17 00:00:00,208.13823,228.97371,-0.77514895,79.357395,1.7583007,0,0
2006-04-18 00:00:00,197.11407,251.48023,1.312669,75.971727,2.0767598,0,0
2006-04-19 00:00:00,177.76191,301.87624,3.248222,88.28534,1.7694236,0.00868756,0
2006-04-20 00:00:00,158.48218,335.14875,6.1229013,89.216778,3.5694977,0.0037761186,0
2006-04-21 00:00:00,202.90051,249.20052,4.807414,88.355036,0.59260065,0,0
2006-04-22 00:00:00,205.29482,259.155,5.0227305,84.19717,1.0761775,0.0016564898,0
2006-04-23 00:00:00,133.86458,336.48497,4.597509,93.837673,2.3333602,0.014591024,0
2006-04-24 00:00:00,55.400235,348.73604,4.6054213,96.022472,1.2398447,0.016721319,0
2006-04-25 00:00:00,107.85389,330.21051,5.0882451,91.665674,1.9463369,0.011403303,0
2006-04-26 00:00:00,117.51042,303.83141,5.2622227,88.505026,1.9338331,0.0054702771,0
2006-04-27 00:00:00,46.597451,332.3814,5.1873318,95.018012,2.1662325,0.012398745,0
2006-04-28 00:00:00,195.0536,271.63514,5.1676621,87.377547,1.81829,0.0019804067,0
2006-04-29 00:00:00,195.19724,275.93618,4.0385149,88.894454,0.38394802,0.0021658557,0
2006-04-30 00:00:00,112.57881,327.98755,4.4968359,91.131305,0.26702059,0.0063491791,0
2006-05-01 00:00:00,129.51303,311.013,5.610589,87.087999,1.3657093,0.0046251558,0
2006-05-02 00:00:00,132.35773,307.95687,4.9260047,91.60633,1.0215396,0.0053440829,0
2006-05-03 00:00:00,104.30358,324.73784,6.9449174,92.167281,2.8267897,0.008692709,0
2006-05-04 00:00:00,60.064579,322.18038,6.468872,94.796779,2.2769405,0.014039914,0
2006-05-05 00:00:00,91.008434,317.92787,5.4665953,91.801358,2.2604631,0.008210891,0
2006-05-06 00:00:00,225.14696,268.78859,8.0532521,80.157559,2.3642332,0,0
2006-05-07 00:00:00,122.6079,296.58514,8.1048217,91.132617,2.0020997,0.0067723468,0
2006-05-08 00:00:00,181.55363,254.97688,7.8669582,80.529569,1.591583,0,0
2006-05-09 00:00:00,227.84112,248.62226,7.2919662,81.434054,0.31342942,0,0
2006-05-10 00:00:00,181.17934,289.02813,8.591593,86.49242,1.1921417,0.0084830738,0
2006-05-11 00:00:00,226.18101,263.37927,9.8520249,80.359128,1.5601891,0,0
2006-05-12 00:00:00,214.61347,286.79306,10.729858,77.310968,1.6212157,0,0
2006-05-13 00:00:00,231.16439,252.98713,9.6346831,72.828448,1.9186908,0,0
2006-05-14 00:00:00,229.88754,238.94268,6.324576,75.701546,1.136928,0,0
2006-05-15 00:00:00,232.48261,260.94622,9.846301,66.079668,1.423208,0,0
2006-05-16 00:00:00,234.10831,263.19561,11.995662,69.271989,1.876214,0,0
2006-05-17 00:00:00,241.97332,305.55546,13.524608,74.43164,2.6924094,0.0015502281,0
2006-05-18 00:00:00,111.28936,353.53951,10.033626,92.683962,2.0488765,0.029752216,0
2006-05-19 00:00:00,150.52373,323.08431,8.2121094,86.064867,3.0804821,0.0050725822,0
2006-05-20 00:00:00,127.64778,345.58429,8.6428658,92.143265,1.4918603,0.0098563277,0
2006-05-21 00:00:00,72.80046,360.687,9.1794861,96.842726,1.1165706,0.03406743,0
2006-05-22 00:00:00,80.327206,333.32491,7.2692425,95.02409,0.21116984,0.0087067358,0
2006-05-23 00:00:00,113.7579,320.78517,5.8281447,92.555742,1.183012,0.013056317,0
2006-05-24 00:00:00,109.79551,304.2014,5.5145387,89.09146,2.2322051,0.0077060184,0
2006-05-25 00:00:00,172.44838,311.27395,6.7432774,88.981371,2.7423745,0.012948707,0
2006-05-26 00:00:00,104.78647,335.86778,7.101913,94.315603,0.98300939,0.012163962,0
2006-05-27 00:00:00,152.11166,316.36805,7.6624616,91.801734,0.45667191,0.0026230984,0
2006-05-28 00:00:00,62.884255,352.03429,7.3815435,95.393139,0.44558484,0.01850333,0
2006-05-29 00:00:00,158.88326,338.51421,8.7232474,93.335609,0.53011464,0.014892201,0
2006-05-30 00:00:00,202.11484,330.35306,9.5278963,85.690244,1.2107515,0.0037003131,0
2006-05-31 00:00:00,135.36178,340.60073,8.9430418,93.033063,0.062350944,0.0061174429,0
2006-06-01 00:00:00,111.87462,332.68495,9.3528286,93.049988,0.11446445,0.005465542,0
2006-06-02 00:00:00,227.24675,265.91721,10.016907,82.140666,0.30002647,0,0
2006-06-03 00:00:00,200.20632,295.41664,11.163212,78.000394,0.9138791,0.0019460531,0
2006-06-04 00:00:00,195.69931,299.31638,13.358228,73.657233,2.5905966,0.0016553906,0
2006-06-05 00:00:00,207.61846,281.06663,12.210024,73.909292,1.815579,0,0
2006-06-06 00:00:00,193.41538,312.31049,11.146962,78.384861,0.23747152,0,0
2006-06-07 00:00:00,155.02461,331.71424,12.078361,85.034249,0.70812292,0.0040859652,0
2006-06-08 00:00:00,146.30338,313.51568,9.4838463,93.509864,0.18446562,0.0036364963,0
2006-06-09 00:00:00,67.521755,321.69166,8.6814846,96.364864,0.3718412,0.0082376285,0
2006-06-10 00:00:00,245.9441,272.4867,11.594137,83.232873,0.88759794,0,0
2006-06-11 00:00:00,201.8407,314.94194,13.413929,88.569522,1.5454203,0.0027527531,0
2006-06-12 00:00:00,60.410231,359.0321,12.947495,94.612443,1.1280572,0.0099878458,0
2006-06-13 00:00:00,125.51194,349.09355,12.270365,91.393357,1.6326801,0.00623443,0
2006-06-14 00:00:00,208.53164,293.66345,10.433696,81.724335,1.6733521,0.002623665,0
2006-06-15 00:00:00,245.67147,252.03999,9.6819494,74.159047,1.4834976,0,0
2006-06-16 00:00:00,253.05652,269.15068,10.803662,75.519779,0.58856089,0,0
2006-06-17 00:00:00,213.88304,291.93707,11.97631,81.588841,1.2169373,0.0019496603,0
2006-06-18 00:00:00,154.62429,324.65335,12.51445,85.58936,1.5046171,0.0022400476,0
2006-06-19 00:00:00,214.15232,301.17773,12.548506,85.308566,0.63377789,0.0010995059,0
2006-06-20 00:00:00,179.74012,304.32694,13.352404,87.725675,1.4718303,0.0026421303,0
2006-06-21 00:00:00,180.70237,336.31477,14.256131,88.647151,2.7116655,0.0049354754,0
2006-06-22 00:00:00,46.52428,358.18593,13.682667,92.566759,2.5088195,0.01141289,0
2006-06-23 00:00:00,151.75966,317.75497,13.698654,82.474394,1.192257,0.0031864959,0
2006-06-24 00:00:00,154.10187,345.94242,14.435706,86.371512,1.4331841,0.012662018,0
2006-06-25 00:00:00,162.47535,300.29665,13.271036,79.848567,2.1195175,0.0029415644,0
2006-06-26 00:00:00,170.26878,334.99045,12.432445,84.846424,1.4392515,0.013062144,0
2006-06-27 00:00:00,39.083894,345.44403,11.401374,93.756272,1.074923,0.0089935527,0
2006-06-28 00:00:00,121.96856,312.61594,11.721131,88.32929,2.0606011,0.0053317071,0
2006-06-29 00:00:00,130.18179,347.3757,12.107803,90.147993,2.7758747,0.01690454,0
2006-06-30 00:00:00,76.32697,346.45183,12.072645,86.390318,2.0523674,0.0059268285,0
2006-07-01 00:00:00,224.39248,323.7779,14.068435,76.922476,1.3314588,0.0059425541,0
2006-07-02 00:00:00,163.91775,338.26748,13.930398,79.381829,1.0745116,0.003895636,0
2006-07-03 00:00:00,109.45084,344.17479,13.598411,82.13194,1.1773712,0.0062688318,0
2006-07-04 00:00:00,30.588173,363.1413,12.584406,89.503487,1.0270805,0.015348627,0
2006-07-05 00:00:00,79.663317,355.25385,12.440093,88.688636,0.98988726,0.010649699,0
2006-07-06 00:00:00,118.56093,352.13655,13.612836,88.318894,0.92210984,0.0051434364,0
2006-07-07 00:00:00,124.93969,329.23325,13.839654,83.725166,0.80079708,0.0035783933,0
2006-07-08 00:00:00,241.98379,297.7557,15.4159,69.95703,1.7281879,0,0
2006-07-09 00:00:00,154.23689,351.50539,16.093453,84.190246,0.432004,0.006446019,0
2006-07-10 00:00:00,73.640448,352.26917,14.973544,92.546117,0.5169476,0.012163875,0
2006-07-11 00:00:00,84.64273,346.31626,13.695533,92.975717,1.0112847,0.0085434352,0
2006-07-12 00:00:00,103.73142,352.67179,14.503417,89.763507,1.3291352,0.0061502666,0
2006-07-13 00:00:00,151.44782,336.10876,15.425636,88.957863,0.87021828,0.012659036,0
2006-07-14 00:00:00,207.25948,300.92604,15.301452,80.363463,0.52045773,0.0010028648,0
2006-07-15 00:00:00,147.39759,331.5996,13.1992,92.300124,0.30352614,0.0066554697,0
2006-07-16 00:00:00,145.96589,334.79458,13.973122,92.36205,0.98603689,0.011913516,0
2006-07-17 00:00:00,70.842993,340.22311,13.817197,91.320599,1.3722035,0.0062599784,0
2006-07-18 00:00:00,91.832665,343.94787,14.362764,86.796175,1.6570268,0.0052615917,0
2006-07-19 00:00:00,132.91273,340.24434,15.422631,82.022863,1.9196258,0.0058852896,0
2006-07-20 00:00:00,168.79384,323.84407,15.301337,86.541833,0.70038988,0.0086402146,0
2006-07-21 00:00:00,106.32062,332.46228,13.716217,90.657996,0.41664957,0.0075126251,0
2006-07-22 00:00:00,134.068,330.98097,13.493989,89.953562,1.4536675,0.0043971118,0
2006-07-23 00:00:00,128.30362,338.97651,14.099005,86.370753,1.5725304,0.0037221573,0
2006-07-24 00:00:00,44.325081,350.72707,12.864303,90.807046,0.86042309,0.010742202,0
2006-07-25 00:00:00,105.6823,338.65917,14.022918,87.959528,0.76686756,0.003356394,0
2006-07-26 00:00:00,160.66095,324.31447,14.792728,80.790306,1.4307308,0.0035429359,0
2006-07-27 00:00:00,198.78884,313.316,14.483172,82.630282,1.3923761,0.0035300986,0
2006-07-28 00:00:00,111.52043,318.9335,12.585439,90.097127,0.40080335,0.0039737158,0
2006-07-29 00:00:00,159.45441,316.24709,11.943248,89.276561,0.92837124,0.005559792,0
2006-07-30 00:00:00,203.02607,292.18638,11.980366,83.372178,1.041113,0.0013808585,0
2006-07-31 00:00:00,226.19188,272.75924,12.37567,78.844391,1.0488798,0,0
2006-08-01 00:00:00,205.0146,301.07991,13.210851,79.666795,0.42798499,0.0015639881,0
2006-08-02 00:00:00,179.909,324.7265,15.301525,77.661051,0.84452962,0.001657775,0
2006-08-03 00:00:00,127.1195,372.16762,15.890801,82.052195,0.64397909,0.0051109491,0
2006-08-04 00:00:00,72.584929,360.98554,14.896217,91.347253,1.3525613,0.010697726,0
2006-08-05 00:00:00,136.79495,350.79911,15.128069,84.340755,1.3221774,0.0048332595,0
2006-08-06 00:00:00,98.907152,353.54037,14.018827,91.319559,1.3642909,0.0098027905,0
2006-08-07 00:00:00,131.84407,339.30593,13.089343,90.250565,1.2131164,0.0055513045,0
2006-08-08 00:00:00,124.63266,332.32316,12.327938,89.657269,1.5157154,0.0089769577,0
2006-08-09 00:00:00,197.1291,298.38577,12.886621,79.393236,1.2397396,0,0
2006-08-10 00:00:00,161.78434,311.75151,13.062138,83.356202,0.68679397,0.0010115246,0
2006-08-11 00:00:00,166.42082,330.73714,14.038268,88.294635,0.45876449,0.008666057,0
2006-08-12 00:00:00,187.6897,337.54035,14.776484,86.156872,1.2631814,0.011333518,0
2006-08-13 00:00:00,176.7564,347.38749,15.803354,75.836303,2.2889324,0.0027846662,0
2006-08-14 00:00:00,157.26975,353.56037,15.847954,64.544783,2.8588825,0,0
2006-08-15 00:00:00,169.73425,332.38182,15.596621,64.342396,2.4750809,0,0
2006-08-16 00:00:00,128.53702,345.28171,15.487638,76.852438,2.0111764,0.0041282852,0
2006-08-17 00:00:00,152.962,356.84635,15.47924,90.514594,1.86596,0.024313006,0
2006-08-18 00:00:00,118.76598,361.70182,14.931074,89.878855,2.9219991,0.019779723,0
2006-08-19 00:00:00,171.76169,345.3418,15.325349,78.360702,2.0002171,0.0079102226,0
2006-08-20 00:00:00,141.38615,363.16439,15.626564,84.765756,0.76942064,0.0046034247,0
2006-08-21 00:00:00,82.634155,364.67937,15.199177,87.411224,0.90116884,0.0082668772,0
2006-08-22 00:00:00,89.293002,366.45252,15.001068,89.269695,1.4459262,0.014050772,0
2006-08-23 00:00:00,71.688192,364.07033,14.924627,90.295938,0.84923853,0.01149646,0
2006-08-24 00:00:00,54.843418,357.884,14.393955,89.533221,1.3685395,0.011468993,0
2006-08-25 00:00:00,133.55225,355.5476,15.319379,76.281966,1.8344501,0.0031926353,0
2006-08-26 00:00:00,51.556343,352.87292,13.700781,91.11633,0.49143029,0.0089881356,0
2006-08-27 00:00:00,199.31059,306.59377,14.329686,84.854428,1.0208812,0,0
2006-08-28 00:00:00,127.22514,324.02719,12.328592,92.499584,0.16018721,0.0059837897,0
2006-08-29 00:00:00,148.27465,300.40609,11.778646,91.525307,0.12543394,0.0039803385,0
2006-08-30 00:00:00,205.17827,287.28524,12.364128,85.239484,0.1178586,0.0023362186,0
2006-08-31 00:00:00,199.74662,300.92184,13.466154,76.735347,0.33377859,0,0
2006-09-01 00:00:00,155.38754,313.45785,13.136163,83.430682,0.99517365,0.0035297304,0
2006-09-02 00:00:00,186.20042,304.01579,13.648511,84.572902,1.4158703,0.0010035244,0
2006-09-03 00:00:00,163.96892,334.34178,14.906845,83.690106,2.0645252,0.0081668211,0
2006-09-04 00:00:00,98.062429,326.73615,14.074852,88.810404,1.3992978,0.007814839,0
2006-09-05 00:00:00,116.15949,317.46468,11.943577,91.801513,0.12624146,0.0061504892,0
2006-09-06 00:00:00,196.23395,314.85624,14.00515,83.990011,1.2274509,0.0020859989,0
2006-09-07 00:00:00,163.90991,311.57019,13.513589,86.116418,1.6729257,0.0060254651,0
2006-09-08 00:00:00,67.645545,347.88738,11.270343,92.321945,2.3601604,0.012899665,0
2006-09-09 00:00:00,163.85281,317.75111,12.404387,85.954905,1.8617365,0,0
2006-09-10 00:00:00,193.37698,305.51783,13.714254,75.850377,0.93661722,0,0
2006-09-11 00:00:00,145.29214,353.04598,15.002391,80.022946,0.25886945,0.0022991778,0
2006-09-12 00:00:00,121.74228,345.16913,15.035896,84.959125,0.95985188,0.0032909876,0
2006-09-13 00:00:00,136.56693,324.63613,14.511451,89.420249,0.44096342,0.0051367154,0
2006-09-14 00:00:00,188.96391,283.45678,13.418106,77.096074,1.4255163,0,0
2006-09-15 00:00:00,186.83905,262.81164,10.647392,78.981313,0.96927564,0,0
2006-09-16 00:00:00,189.59605,236.89175,7.5327826,75.313594,1.2601971,0,0
2006-09-17 00:00:00,182.93396,250.02708,5.8986455,83.868672,1.5688447,0.0040612803,0
2006-09-18 00:00:00,170.59283,242.11172,4.6802258,74.051707,1.37819,0,0
2006-09-19 00:00:00,186.69497,227.07292,5.1679828,75.182564,0.43609655,0,0
2006-09-20 00:00:00,162.44118,258.33399,6.1183616,87.230741,0.58082299,0,0
2006-09-21 00:00:00,145.375,296.82363,6.6102787,88.898789,0.22971687,0.0010330106,0
2006-09-22 00:00:00,142.09278,273.78445,8.2339181,81.637608,0.90860712,0,0
2006-09-23 00:00:00,127.92846,285.90482,9.6361027,84.042725,1.6688545,0.0013522952,0
2006-09-24 00:00:00,124.72652,308.09712,9.4797665,87.600263,0.764025,0.003577987,0
2006-09-25 00:00:00,164.45048,259.25394,9.2084083,80.352307,0.76683308,0,0
2006-09-26 00:00:00,172.46959,251.79885,10.393021,76.295843,1.6635778,0,0
2006-09-27 00:00:00,169.73724,256.89712,10.363047,79.864805,0.90979619,0,0
2006-09-28 00:00:00,173.93713,238.25342,8.0565725,74.980026,1.2944486,0,0
2006-09-29 00:00:00,172.75205,239.11489,7.2064326,75.979472,0.90020176,0,0
2006-09-30 00:00:00,170.28632,249.15293,8.5173045,78.380644,0.45491341,0,0
2006-10-01 00:00:00,169.47198,249.86739,10.138336,73.054874,1.0916511,0,0
2006-10-02 00:00:00,159.82803,261.2886,10.129463,67.675955,0.83795754,0,0
2006-10-03 00:00:00,157.70413,258.04599,8.6858978,76.316829,0.67182066,0,0
2006-10-04 00:00:00,162.08601,251.75672,7.2917489,83.346587,0.39970661,0,0
2006-10-05 00:00:00,161.22224,258.50197,9.7124798,79.529612,1.0866417,0,0
2006-10-06 00:00:00,162.46496,256.51528,11.13835,64.966609,1.6470041,0,0
2006-10-07 00:00:00,159.42353,295.43175,11.749861,71.651043,2.1544731,0.0057910838,0
2006-10-08 00:00:00,160.21201,274.45576,9.0802652,79.356907,0.50341131,0,0
2006-10-09 00:00:00,156.64141,253.80725,7.7365017,81.087713,0.15713999,0,0
2006-10-10 00:00:00,155.68062,257.74432,9.4280062,81.784628,1.0511523,0,0
2006-10-11 00:00:00,150.40031,271.28948,11.326478,75.592203,1.2444267,0,0
2006-10-12 00:00:00,87.807542,320.59932,11.258509,81.182669,1.9491794,0.0072875424,0
2006-10-13 00:00:00,143.49042,256.93777,7.6137168,78.118353,2.5389872,0.0013232513,0
2006-10-14 00:00:00,150.46719,249.18252,7.0801,80.283495,1.0805993,0,0
2006-10-15 00:00:00,133.4625,285.00126,9.3406206,86.27385,1.3838236,0,0
2006-10-16 00:00:00,142.45113,276.40578,9.5741483,87.59375,0.51067482,0,0
2006-10-17 00:00:00,142.38608,284.48291,10.480754,82.494525,0.51624823,0,0
2006-10-18 00:00:00,82.576037,313.96429,10.283682,85.710591,0.35996949,0.0027887861,0
2006-10-19 00:00:00,60.073105,312.8398,9.2528647,90.98911,0.62230995,0.0061411934,0
2006-10-20 00:00:00,64.273561,318.66662,9.2339274,92.470154,0.61885031,0.0071491173,0
2006-10-21 00:00:00,53.886343,314.93684,7.2456781,95.352659,0.070607748,0.0065552214,0
2006-10-22 00:00:00,72.951577,297.52826,6.6696957,92.753601,0.23692356,0.0070711606,0
