datetime,Ten_Meter_Uwind_vector_meterPerSecond,Ten_Meter_Vwind_vector_meterPerSecond,Surface_Level_Barometric_Pressure_pascal,Air_Temperature_celsius,Relative_Humidity_percent,Precipitation_millimeterPerDay,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Cloud_Cover_decimalFraction,Ten_Meter_Elevation_Wind_Speed_meterPerSecond
1979-01-14 00:00:00 GMT,2.02339240750636,3.01147646076295,78599.6310293414,-6.08547394133304,77.7815051930487,0,123.581668584502,195.632603642877,0.00518507215194381,3.62809968282071
1979-01-15 00:00:00 GMT,1.73132987393623,2.90538676572217,78789.5054734542,-5.65440525780638,76.4107749640735,0,125.032442746685,197.797869521164,0.185993443506834,3.38212586856515
1979-01-16 00:00:00 GMT,0.0111719991416754,0.445291728188623,78934.2548833364,-4.21064377761837,82.824381286794,0.890518166531263,112.261068294798,238.278388560379,0.775717679133668,0.445431854224675
1979-01-17 00:00:00 GMT,-0.535648611588917,0.0618353157710418,79328.5562115238,-3.59978115858952,94.5526329575307,0.672290210235769,64.6978583596276,273.494801457006,0.857792587958231,0.539205935959202
1979-01-18 00:00:00 GMT,0.0594326264527286,0.811259125559792,79438.2665530121,-1.96320150335384,90.8067558948584,0.110558084352823,98.6410442915104,255.06616311862,0.567897598665305,0.813433221531496
1979-01-19 00:00:00 GMT,0.584128597563912,1.56788134098086,78910.1133327945,-1.37998001849312,91.1506929947371,0.991219386437698,89.412281391733,259.729675998687,0.861134161414861,1.6731581269826
1979-01-20 00:00:00 GMT,1.0621525146816,2.52852898986645,78570.3785945058,-2.00105889881681,90.215492795953,0.217455527395075,112.802273646469,240.74934120291,0.819544300835712,2.74255844368712
1979-01-21 00:00:00 GMT,0.89741847259251,0.838679045482961,78254.2382783689,-2.37568187397056,87.3637712792694,7.41863385052749,108.60187390215,249.702461066254,0.833429188347856,1.22830877888358
1979-01-22 00:00:00 GMT,-1.47723788384951,-1.53614130417417,78443.3977993466,-6.02445622805935,90.6437007169828,2.92920151770858,83.0478110518252,240.096430957566,0.893691778696738,2.13118790158684
1979-01-23 00:00:00 GMT,-0.889643194100148,-0.924746363411277,78489.5158911922,-9.69345557219072,92.0038005365194,0.847043852984854,103.184849498161,231.498959277731,0.896578314233542,1.28320725116837
1979-01-24 00:00:00 GMT,1.83867762000522,1.91231039948988,78134.9198922632,-8.88018111446062,87.3674942142765,2.05432503641041,128.814744269412,210.556196936208,0.664992217661332,2.65286005177529
1979-01-25 00:00:00 GMT,1.13055215211528,1.49638722028163,78942.7765059477,-7.83811931795508,81.8353457541109,0.49886313016347,141.59292780126,180.520405991823,0.141005167879796,1.87545271379331
1979-01-26 00:00:00 GMT,0.864767835315923,1.88800543456242,79324.9065125967,-8.49670656173071,79.0904342934174,0.00176315292482169,138.674576842315,179.835515408476,0.125699316883605,2.07662898225326
1979-01-27 00:00:00 GMT,1.51328502642515,2.7441975531865,79007.3578958184,-9.00415508366368,73.5131178264572,0,138.072737021947,184.170456511784,0.776754561315164,3.13379191748868
1979-01-28 00:00:00 GMT,1.20939900345153,1.70238887125888,78815.6298747371,-4.81421602982295,78.5975195896382,0.192082917210216,114.433863833149,234.837195215078,0.711947237778421,2.08824658949455
1979-01-29 00:00:00 GMT,1.55404237261108,2.40914238707546,78823.2400519633,-5.81253248095031,82.0782727506437,0,145.058102250096,196.982576280422,0.0631666997288892,2.86688240726304
1979-01-30 00:00:00 GMT,1.91148984489857,2.65238189130763,78594.008273141,-4.2829751591404,78.3807874576117,0.065060342926043,145.193869608696,213.476232322503,0.666755680344254,3.26939185850932
1979-01-31 00:00:00 GMT,1.93923950515703,2.78002522344061,78543.4210955787,-1.23727938134874,81.9297835278629,0.0112589908199482,126.304057846796,230.923170686285,0.402831804841327,3.38957078423326
1979-02-01 00:00:00 GMT,1.58927230634951,3.35268622250208,78412.4249787019,-1.81407679054761,87.341840270796,0.199253072437832,113.503091081621,232.730223247792,0.915800970503411,3.71029532116849
1979-02-02 00:00:00 GMT,0.60129683265642,1.57166745678725,77929.0925423212,-1.74616490894861,90.6856004097249,12.2713176656919,65.7542236848723,264.197509447565,0.918846331873509,1.682764533643
1979-02-03 00:00:00 GMT,0.809710889067156,0.958865863384299,78235.1873722876,-6.25636913277111,86.9959260411935,0.189656482947001,136.411709862207,208.343216225965,0.63799881993296,1.25501213852203
1979-02-04 00:00:00 GMT,1.58483113363375,1.64013880413337,78465.4566057781,-6.34524809049014,82.4240215622099,0.0528190240479653,148.735419669253,206.36443385992,0.463217462957593,2.28073343882157
1979-02-05 00:00:00 GMT,1.83798564764723,2.86254819121945,78520.0910970522,-5.54868471944867,79.0203063514317,0.00117543528321553,159.513597775506,200.278378542547,0.322261532357744,3.40181912923232
1979-02-06 00:00:00 GMT,1.70779340154611,3.06255332827913,78257.663380439,-2.92866020674335,77.9665553117654,0.0354141858900476,124.22327550304,226.877737565481,0.63061795838229,3.50653549688549
1979-02-07 00:00:00 GMT,1.82545101284812,3.09461606489153,78080.9187118942,-2.56919968525647,83.2269245338947,0.133025690194881,152.560362084356,220.123859022081,0.4459172732313,3.59289854983312
1979-02-08 00:00:00 GMT,1.44979856703353,2.27981938773538,77843.6451903732,-1.69029148729645,84.3791523007893,0.0542379423541293,140.784614928865,224.476211177035,0.855800843341014,2.70175726623741
1979-02-09 00:00:00 GMT,0.976632749049824,1.6251904720623,78079.8205377268,-1.52770860325539,89.2674219818169,0.555401567286183,117.084123449933,252.521626358924,0.670594000986782,1.89606318380973
1979-02-10 00:00:00 GMT,1.35242777254422,2.10794534216508,77993.3853513465,-0.431131779951285,81.8971083252554,0.439243373405442,147.625979766372,235.312901695014,0.733237402021375,2.5044948483685
1979-02-11 00:00:00 GMT,2.03507959404235,2.55330898445011,77875.4648195168,-0.263340143421811,83.3190218263738,0.286806209104859,140.580420200171,248.206812330726,0.711195936907106,3.26510883802688
1979-02-12 00:00:00 GMT,1.81219686623698,2.25703326246834,78506.5369378881,0.0424118982108245,81.68392643752,0.212921705588382,125.403602329615,239.275697287109,0.409094451141665,2.89452183095716
1979-02-13 00:00:00 GMT,1.72347485472082,3.01901613460409,78835.1149578822,0.246903779031675,79.0276917984216,0,159.752795835403,230.762346889542,0.518774561416894,3.47632334454878
1979-02-14 00:00:00 GMT,1.66311987527471,3.07371907490459,78516.4531502862,2.35720162843495,73.4327387842193,0,165.076952673547,229.548058066127,0.636173530892832,3.49481282345222
1979-02-15 00:00:00 GMT,1.45807434727468,2.82000067535,78185.3915069077,2.20702824737945,83.4308057285505,6.45034384807886,125.907862597244,261.334074649,0.859345444279981,3.17464716325373
1979-02-16 00:00:00 GMT,1.36047765954204,0.909883284335826,78566.6675231817,-0.50669878254821,89.9915677838399,3.20706602269469,131.390466467163,246.023137848965,0.613269090890595,1.63670004986459
1979-02-17 00:00:00 GMT,2.04065615918631,0.760875777805911,78923.3625886671,-2.50979349365517,79.7240978624477,1.47112442467612,162.023714617289,217.077897387431,0.314426370429147,2.17789106919441
1979-02-18 00:00:00 GMT,0.17309980572355,-0.038527741820766,78923.8561794344,-7.32286631447893,73.8226306042925,0.0148020886022128,186.873516657426,182.95873282164,0.188499560018106,0.1773356411761
1979-02-19 00:00:00 GMT,-0.612507393223591,0.00901641134063572,78245.747994854,-7.18822957456154,81.965877356479,1.03012629431216,154.905041584139,222.034883308946,0.831655705268083,0.612573752642914
1979-02-20 00:00:00 GMT,-0.812281033077591,-1.01256055747611,78051.4834656633,-7.02198657105383,92.4051614874544,5.52522590438943,84.9454990477515,259.575776385218,0.989703050371569,1.29810606625727
1979-02-21 00:00:00 GMT,-0.73825916381033,-1.12934096948616,78376.8577159551,-8.08386458137288,93.0384724958511,1.25105775175905,119.851509598048,247.866848344439,0.886777526843982,1.34923593871119
1979-02-22 00:00:00 GMT,-0.582952330022044,-0.725994112166515,78383.2123706345,-8.34100055163604,92.4672359848453,1.3990114700508,130.715590849959,242.249642386037,0.932175901199905,0.931075115110792
1979-02-23 00:00:00 GMT,-0.405488436750729,0.0450539419300446,78482.8595977106,-8.09080119953735,90.142507701638,0.482524579726743,137.028514124464,231.262899954495,0.793581757791241,0.407983737447935
1979-02-24 00:00:00 GMT,0.448410682018711,1.24752973526008,78393.2683031704,-4.43814818792098,85.3801799669878,1.6290441549763,175.389239548297,219.55931174997,0.668831301278237,1.32567061523841
1979-02-25 00:00:00 GMT,-0.252974243042979,-1.10135501505111,78241.9357243647,-5.83907620816494,92.4990823015956,6.57868458907345,113.215737551282,254.783461960352,0.906047512957848,1.13003488301088
1979-02-26 00:00:00 GMT,0.624886989551897,-0.204736735124605,78426.5562995567,-8.55245420608163,83.2057522079998,1.65664169623297,176.174562067062,210.21076737184,0.543847018550448,0.657571958359475
1979-02-27 00:00:00 GMT,-0.0486687942953515,0.18454712615536,78577.3737419665,-9.92809627212355,75.6954286286585,0.0652366582185156,208.228992066084,186.621634156321,0.781131084084862,0.19085673504062
1979-02-28 00:00:00 GMT,-1.02447392090425,-1.29318030618139,78734.7782706867,-9.5143376896828,91.0924935937931,2.9325934880973,122.447218905036,232.988840654793,0.900223475195703,1.64980669137579
1979-03-01 00:00:00 GMT,0.686965450780319,0.531841660831574,79027.6068694366,-8.50491981950299,79.4027161828201,0.00373620500736182,210.620636094566,177.585021719844,0.178538039359305,0.868779075923157
1979-03-02 00:00:00 GMT,0.163778920631397,0.283284256476387,79044.2851447664,-8.03188239497845,74.2738728201028,0,221.612924814018,173.893468014182,0.0505398806708066,0.327220880767968
1979-03-03 00:00:00 GMT,-0.513834575179076,-0.461713265417698,79131.0187054598,-9.36961989906946,87.7390295074955,0.134352252871648,202.815074466639,190.702350433783,0.399857730710734,0.690800340266372
1979-03-04 00:00:00 GMT,-0.258257983612281,0.158040785149826,79130.2972533462,-8.61456618187629,82.4259639139533,0.00952102579404967,209.68618695766,182.70294879714,0.242441339986469,0.302777271059528
1979-03-05 00:00:00 GMT,0.239427012090108,0.71262123760293,79020.8408891179,-7.66588459825859,70.0414178058499,0,221.983359475888,176.020323955712,0.0264749057726639,0.751767465644217
1979-03-06 00:00:00 GMT,0.564001091263858,1.43794288207797,78990.3479483857,-6.80879561763462,67.8957308301736,0,230.985584544287,177.185036968132,0.119836850645222,1.54459605174477
1979-03-07 00:00:00 GMT,0.244989981807392,1.29915537774654,78422.9366339303,-5.12117867798021,78.1560099018804,0.978323182187543,170.556449738922,232.086399945146,0.753479086872263,1.32205324655013
1979-03-08 00:00:00 GMT,-0.544016422410674,-0.519345228379436,78121.6569255359,-4.04269649167859,92.6094278034809,2.99034094436846,176.089953423296,239.356809148317,0.789085702368782,0.752112580730437
1979-03-09 00:00:00 GMT,-0.874644301064953,-0.891753965126569,78258.5441396255,-4.16965452735405,93.9836930642742,0.962152551077004,169.516861158218,259.523107325279,0.914855518085036,1.24909078441255
1979-03-10 00:00:00 GMT,-0.401017981577503,0.403160794891318,78309.1254411073,-3.64219955343941,90.7551272129586,1.22411509587447,157.247261530323,256.288264700886,0.963704571233832,0.568642284820513
1979-03-11 00:00:00 GMT,1.15764783749032,1.79726182557402,78457.576128846,-2.65906285035785,81.0190274220374,0.981597609047942,207.375759977981,228.596443919332,0.520006485282226,2.13782566766135
1979-03-12 00:00:00 GMT,1.39371080856181,2.28588062493393,78659.9907817769,-2.79048126357924,76.1723320875319,0.0306956528245666,229.906668996056,208.371441074735,0.362307819470089,2.67725233202818
1979-03-13 00:00:00 GMT,0.880010748830004,1.96872085762142,78491.1788219914,-0.424932531215433,74.9399735585781,1.18632485151906,201.927641638507,235.015094751928,0.759036948305942,2.15645095777529
1979-03-14 00:00:00 GMT,0.35366310767743,0.177969671758181,78426.8057065317,-0.201004912917419,88.7422695420929,2.59084407546835,179.796138234681,251.560195966833,0.895143617210667,0.395917665427765
1979-03-15 00:00:00 GMT,1.71644113871721,1.68376229551638,78662.4038921946,0.539269971377713,71.5705904782118,0.0022165351054918,234.223444460608,221.701198031221,0.304858493685114,2.40441794421923
1979-03-16 00:00:00 GMT,1.86839826853173,2.36381726179603,78862.8853146204,1.29580943294202,65.9918608976656,0,242.978031316764,217.139259399011,0.00344416807816924,3.01306225242979
1979-03-17 00:00:00 GMT,1.50460940119931,2.26607490869061,78724.2437640339,1.7657700302345,64.9711509290639,0,247.699364513101,216.172531084609,0.0571157025213762,2.72010017131254
1979-03-18 00:00:00 GMT,1.57619978069479,2.09934773687659,78480.7664072347,2.69735061752963,71.5074129811008,0.486806522544193,223.845500449816,248.23254749132,0.854241628899435,2.62519840564312
1979-03-19 00:00:00 GMT,0.815559014144045,0.931303159980654,78607.2190080411,1.91563211246937,84.8640906045139,1.98965930390087,182.458825069643,258.980087053951,0.576932334345546,1.23792652501736
1979-03-20 00:00:00 GMT,0.726440992250721,1.45442652882644,78809.9144070433,1.89938797401166,76.2122486282422,0.104177149958228,229.445463861408,232.598462578664,0.336756214426319,1.62575306949621
1979-03-21 00:00:00 GMT,1.10492163541562,1.1561455619211,78783.150165877,2.83505160694895,78.8122281603662,1.48894066518318,189.295426140181,257.979022837987,0.648133383180992,1.59922618186402
1979-03-22 00:00:00 GMT,0.896272622143785,0.681442267972692,78663.023492245,2.90165540461484,70.6357632645472,0.112623492064769,243.357061471207,236.740457039822,0.632667002375394,1.12590771281853
1979-03-23 00:00:00 GMT,-0.262334520012449,0.0715924484449035,78568.1750642949,0.902959754619448,90.2404201735153,4.6580653161289,159.107823211941,275.050060201324,0.948169497301614,0.271928077006583
1979-03-24 00:00:00 GMT,-0.035197469457997,0.827756501489069,78261.1237389925,2.13173795484529,80.0835227639983,1.34119684604916,236.633211515601,249.280815189142,0.965760075076679,0.828504488589935
1979-03-25 00:00:00 GMT,-0.208241454655289,-0.86860538948601,77970.149370109,-0.407119320924499,96.066932805065,9.18252562038769,75.035258571113,296.737230924311,0.980409361186985,0.893218800787967
1979-03-26 00:00:00 GMT,-0.647790314266017,-0.312819907219687,78016.024583958,-0.301938052745933,90.6485781477092,4.5356437313819,173.190735202338,275.936146090671,0.944944379167748,0.719366794903544
1979-03-27 00:00:00 GMT,-0.180464603543468,-1.51446959612698,77865.0909257327,-2.15309378393095,96.4590081753725,7.20051504179398,93.1642397900748,286.974995935325,0.970204985783244,1.52518380227602
1979-03-28 00:00:00 GMT,2.07248200724425,1.31903366251701,78160.7126214432,-2.21625757240739,82.69130548209,0.0477142765322797,236.36752794696,233.620525679738,0.535862135616153,2.45663010508384
1979-03-29 00:00:00 GMT,1.86226777690069,1.54114513426225,78443.0269533733,0.909754873320032,79.3480952654223,2.05074835476291,268.880418736616,247.279692691832,0.532956703747221,2.41726490020082
1979-03-30 00:00:00 GMT,0.58050698505652,0.0810232188776953,78446.5754531352,2.33473465799741,86.5999677117978,1.30652990116056,215.661141677786,276.630752325851,0.620415286954665,0.586134047549461
1979-03-31 00:00:00 GMT,1.09320168041531,0.874857790503614,78407.57655934,2.51938988619329,80.1076496739533,0.000419798315433491,257.904751421478,239.468853498969,0.190193235977803,1.40016644284447
1979-04-01 00:00:00 GMT,0.34002515171306,0.384082725231178,78621.7159516865,3.57861085102322,79.195984608232,1.27648913370807,239.953401752354,248.044479632059,0.330540592780228,0.512968462596384
1979-04-02 00:00:00 GMT,1.59001447720601,2.24706862303301,78634.6283122736,4.67360916919652,76.631820425341,0.00948744192881753,226.38663355697,265.839773153383,0.800901861148836,2.75271927997466
1979-04-03 00:00:00 GMT,2.23126857306148,3.55360729205325,78545.6944858586,7.07725741832821,74.3770505768544,0,250.74260901474,270.607593070348,0.852279716580451,4.19603196261252
1979-04-04 00:00:00 GMT,2.42051970126514,3.65903720189031,78562.9153192936,8.01254843601051,70.9088763535655,0.314840340609588,245.438128605379,277.775514301719,0.668214970574622,4.38719373506914
1979-04-05 00:00:00 GMT,1.05170808958451,2.06315526267512,78742.9486342599,3.60900179144013,84.1130756571803,2.16259102196097,120.946632309987,281.788212633559,0.82348585191176,2.31575031978872
1979-04-06 00:00:00 GMT,1.04053787786307,1.65775451990559,78969.5022261414,3.68289438371405,71.0740541885076,0.000671677304694526,285.398677139423,228.278392542098,0.026994465892502,1.95726061717268
1979-04-07 00:00:00 GMT,0.634867775739096,1.54961015489031,78933.324503914,5.35993659676502,67.5665811516879,0,260.634855915058,248.342873370337,0.883502383023312,1.67461897899525
1979-04-08 00:00:00 GMT,0.267164471324625,1.42312791919196,78730.00689327,5.49426361007805,78.6714222354524,0.478561683629058,239.768210311458,266.071188411809,0.659670217040779,1.44798823514619
1979-04-09 00:00:00 GMT,0.98784862746088,2.29035790692877,78414.2034724188,5.68607871114815,82.1674812305682,2.59709067440205,230.292301110156,271.455897732074,0.726318317997549,2.4943103761576
1979-04-10 00:00:00 GMT,1.2000049122157,2.55322229447982,78247.092964405,4.60527121698949,79.5663962007754,4.02585744905087,237.4156861302,261.709506213291,0.533458283104188,2.82116214960619
1979-04-11 00:00:00 GMT,1.60895743838141,1.99066008856335,78343.9653756599,2.14618976676003,63.201996830151,0.530104520798092,267.920571472558,234.369444001397,0.416513232518986,2.55958426833771
1979-04-12 00:00:00 GMT,0.882460714438038,2.02099020255694,78146.1947850669,2.71844818759969,68.5988953963179,1.51966150590667,279.116407669758,231.055593595701,0.241843269803,2.20525243710502
1979-04-13 00:00:00 GMT,0.156246705649498,2.00778312287548,77995.0828857312,3.83272187719108,86.9070021181655,9.34121777958832,223.631130936237,278.917350684412,0.843678172320307,2.01385354520381
1979-04-14 00:00:00 GMT,0.417651900654869,1.02084683856584,78037.4004592486,3.06354965793149,90.2173632051864,21.8677476331655,205.517217719317,290.662006169638,0.824389111846959,1.10297841226857
1979-04-15 00:00:00 GMT,1.07411474715737,1.05386434163833,78278.9857181067,1.15607871232362,89.4214137427231,10.9401707913142,234.556830478283,264.185966347845,0.700331156313105,1.5047765749897
1979-04-16 00:00:00 GMT,-0.659543734932005,-0.987210213495182,78702.8972691462,-0.530821296713596,89.789418994375,7.08493616958859,183.336212563079,273.916799411233,0.862885721697466,1.18725816228707
1979-04-17 00:00:00 GMT,1.24780747822782,1.04781526457136,78946.2662449039,1.30867016199584,73.8508712033942,0.432509808425877,295.050327917798,232.365538418315,0.587849633009323,1.62939876377454
1979-04-18 00:00:00 GMT,1.15786675871996,2.32178635538753,78452.5847248571,3.89509326866959,70.6793703690968,0.295504430200675,265.353600107608,249.220299839198,0.723893203932878,2.59448401633396
1979-04-19 00:00:00 GMT,2.05965454787048,2.03812304342679,78091.6334183509,5.68672489203338,65.1015226283662,3.03779494594521,287.481453016094,248.341775225048,0.409882374783188,2.8976063218993
1979-04-20 00:00:00 GMT,0.878446228959648,0.895250331161192,78149.9953033951,2.79513932482665,73.7764919573806,4.12481230796505,261.503725586035,250.604071879842,0.636126887725777,1.2542491509336
1979-04-21 00:00:00 GMT,-0.179131205926671,-0.175646954552053,78165.4147916889,-0.0970436845610517,89.525222586271,8.30572646280481,253.63305051286,253.959132073643,0.601742862374681,0.250878140897437
1979-04-22 00:00:00 GMT,0.271473175780426,0.179082519928799,77871.5337216205,0.506863449708126,92.9234787117949,26.0952845889174,202.501882678504,279.670275978958,0.720779505490873,0.325220285517922
1979-04-23 00:00:00 GMT,0.822555081273766,0.905812386093111,78483.786059746,1.44874991462524,85.5322954374755,6.73256585957917,272.367547937567,250.859034391072,0.590691254787665,1.22355749375703
1979-04-24 00:00:00 GMT,0.506761904732464,1.03205965666838,78929.7015737983,1.97872829564638,84.318275600347,5.72400880271401,271.964491827979,260.494722805357,0.670146058728681,1.14976291600074
1979-04-25 00:00:00 GMT,-0.117417729614534,-1.095399688676,78923.3586712801,0.86193277116475,96.7880053186227,11.3610018106047,158.944974873728,292.620393211343,0.971063840609566,1.10167481644054
1979-04-26 00:00:00 GMT,-0.0632695853492893,-1.25355435998931,79366.9100422529,1.28587145392622,80.4644447483733,3.24568746771466,249.799512605185,258.609056453605,0.570627673589388,1.25515002046707
1979-04-27 00:00:00 GMT,-0.840857922759492,-1.32082734598147,79763.9711696111,-0.510138791737678,89.3195581145466,3.30827100057962,261.564360054731,247.407924207014,0.568803096658678,1.56576719986077
1979-04-28 00:00:00 GMT,-0.248559215378531,0.211145256541186,79535.4693305742,2.74763009370827,71.0675304319086,0.00192267628468729,322.412499233013,221.411220612564,0.125403588014181,0.326134945857438
1979-04-29 00:00:00 GMT,-0.183366704238808,-0.0835300352198919,79201.34102604,6.12400068537721,69.0241185714152,0,327.021883905592,232.649572439949,0.0648490836677703,0.201495942905158
1979-04-30 00:00:00 GMT,-0.55484361105894,-0.374015180996321,79052.8603050006,5.60408763288937,80.8172951756714,0.0445322053012902,311.145310091438,256.399395327595,0.414223622704082,0.669132863001537
1979-05-01 00:00:00 GMT,0.0270643557302732,-0.516879075242805,78725.5371546555,6.89968974105832,76.234111998634,0.101582796368841,302.589714066365,257.009368930411,0.433432240245373,0.517587149932214
1979-05-02 00:00:00 GMT,-0.418764545204982,-0.953684338470243,78578.1559135791,6.62587570064811,85.3224641722072,2.7868059291132,258.724766590991,285.036199470268,0.722635008316421,1.04157455890789
1979-05-03 00:00:00 GMT,-0.992541749637651,-0.865467683276383,78455.4411529083,4.17914400918611,88.6721898811928,2.49653218592284,213.068383835116,301.275597155351,0.868977029384686,1.31688019028671
1979-05-04 00:00:00 GMT,0.660829811689358,0.673143566563656,78431.427570343,6.35585070143834,84.0338366465056,3.82076918002845,248.119404487533,288.221483049242,0.734643411207585,0.943301808131115
1979-05-05 00:00:00 GMT,-0.252515135941988,-0.201221280311416,78538.400311187,5.67015216037613,94.6353359962635,12.3164291926685,166.746834226239,310.707365857383,0.95873562429107,0.322883721376544
1979-05-06 00:00:00 GMT,-0.255605829607454,-1.00890859537939,78789.5603168728,5.81648147266187,92.2334458769403,5.65773104467316,187.241543545774,308.016054854415,0.809592749708797,1.04078378828637
1979-05-07 00:00:00 GMT,-0.967926358130167,-1.21128691940848,79071.0350221803,6.15761152470639,91.8972466085405,3.61529469655583,197.213764773077,303.845366108334,0.852519315968036,1.55051521627271
1979-05-08 00:00:00 GMT,-1.81187118436439,-0.56620998322166,79143.3258297489,5.46213222625495,83.1643983992456,2.5679902551761,212.970493601923,282.59060476285,0.551056058270896,1.89828104711338
1979-05-09 00:00:00 GMT,-1.43891342183809,-0.877243397792329,79212.3867517017,6.45534683559997,72.9751146448308,0.147433168380604,278.983565885437,257.30064568128,0.512630557632541,1.68523820705443
1979-05-10 00:00:00 GMT,-1.04546177369273,-0.68452021823678,79313.6792813353,6.9817547134816,76.3652509298771,0.133688971533275,290.883274542258,266.714994948877,0.799553888880411,1.24962324299273
1979-05-11 00:00:00 GMT,-0.806355867249509,-0.520907609156155,79397.9142019939,7.93204152990662,76.9001594453369,0.189732046643787,301.462513597503,270.259640286652,0.54495686651509,0.959976313210117
1979-05-12 00:00:00 GMT,-0.737140504214974,-0.0898509500669931,79242.8039562844,8.72431275054258,84.8643228788438,2.81650246194707,256.687997311617,284.22509762376,0.653037833356223,0.742596334614067
1979-05-13 00:00:00 GMT,0.500483955012043,0.979028538328806,78935.985715511,10.3946761888967,74.7066798338087,1.89368501302623,295.910886886618,282.48467146499,0.820399493385012,1.09953675158529
1979-05-14 00:00:00 GMT,0.580006743074804,1.11131272583946,78650.2103721296,10.3614159537948,73.8968154008151,3.34884030978326,232.104448420954,292.060951057408,0.709188754774948,1.25356443656678
1979-05-15 00:00:00 GMT,0.296943684766067,0.270314887754186,78532.2656830798,8.02506484970216,81.7568494729531,6.49484246951482,272.141812697363,274.050840198823,0.636541945788127,0.401554094069538
1979-05-16 00:00:00 GMT,-0.562034894571771,-0.601140157312788,78407.4577319331,6.06245785187076,90.97749518807,8.96969627042868,204.351829444594,301.412680895155,0.890150992629667,0.822953650851823
1979-05-17 00:00:00 GMT,-0.755435068117898,-1.03355718208954,78527.1502285013,6.30048038899121,90.6081027617391,5.99942168553793,175.118843992764,305.903810113183,0.951372946963108,1.28020412075229
1979-05-18 00:00:00 GMT,-0.994366325618364,0.503688602652894,79087.096309051,8.32730613241338,78.8794983257344,2.02002751403943,249.692560858736,282.897641156038,0.726076226226991,1.11465985751986
1979-05-19 00:00:00 GMT,-1.03438847296147,0.650735189900166,79374.3994333786,8.3201305373765,83.3886013258105,5.04035885006258,234.276752048586,288.199117769612,0.724328099329093,1.22205392694838
1979-05-20 00:00:00 GMT,-0.408454679971959,0.554609349770099,79344.6142339053,7.99002486578743,85.9374644956036,5.65461614117267,213.893473452052,293.398483636867,0.806302193805665,0.688786437470576
1979-05-21 00:00:00 GMT,-0.102236518421535,1.02798091317948,78990.3407665095,9.86425601510485,81.3082227331017,4.71346190183367,287.85996536978,285.341919765666,0.480364167671249,1.03305230436811
