wind_speed,mixing/coef_mix_hyp,mixing/coef_mix_KH,mixing/coef_wind_stir,mixing/coef_mix_shear,meteorology/cd,par_id
0.9029,0.0082974,0.69493,0.11619,0.27372,0.00079706,p00068
0.94341,0.0053955,0.10105,0.63558,0.31462,0.00016853,p00069
0.86689,0.009685,0.4179,0.14966,0.62928,0.0025992,p00070
0.8784,0.006022,0.52222,0.43274,0.30596,0.00032976,p00071
1.0713,0.0074744,0.46348,0.218,0.28962,0.0027108,p00072
1.0722,0.0057548,0.50892,0.61432,0.75701,0.00032153,p00073
1.1132,0.0018306,0.54834,0.64696,0.60962,0.0028627,p00074
0.88149,0.0012149,0.12972,0.55206,0.28616,0.0014525,p00075
0.88128,0.0045899,0.44812,0.86493,0.46262,0.0016482,p00076
1.0217,0.0026559,0.25814,0.52992,0.75566,0.0010155,p00077
0.96166,0.0026378,0.11882,0.76295,0.22063,0.0017831,p00078
0.9581,0.0058479,0.37824,0.4741,0.66324,0.0011509,p00079
1.0044,0.0077073,0.54965,0.38887,0.47605,0.0028622,p00080
0.82872,0.0054719,0.54985,0.83353,0.86803,0.0017664,p00081
1.1847,0.0014557,0.49256,0.81935,0.80755,0.0019031,p00082
1.15,0.0027294,0.72188,0.57516,0.5015,0.0010647,p00083
1.0799,0.0034025,0.19644,0.83821,0.52241,0.0029102,p00084
1.1929,0.00029364,0.43847,0.19928,0.13623,0.0015533,p00085
1.1776,0.0051793,0.49478,0.18577,0.16253,0.0010573,p00086
0.94976,0.0035551,0.54158,0.37874,0.59062,0.0012521,p00087
1.111,0.0068386,0.25355,0.42777,0.53997,0.0018316,p00088
1.139,0.0043029,0.32263,0.70908,0.78822,0.0024567,p00089
0.80737,0.0065784,0.24082,0.46027,0.88934,0.0013572,p00090
1.1862,0.0017711,0.82501,0.8215,0.51035,0.0007887,p00091
1.0658,0.00077829,0.73232,0.58063,0.39632,0.0010612,p00092
1.019,0.002019,0.11149,0.1757,0.38181,0.0018006,p00093
0.96048,0.0028857,0.70232,0.29516,0.25206,0.0016085,p00094
0.87329,0.0036238,0.44316,0.32148,0.59192,0.001723,p00095
0.8043,0.0094489,0.48797,0.33314,0.46404,0.00083348,p00096
1.1511,0.003771,0.75088,0.38951,0.76145,0.00019046,p00097
1.0363,0.0096165,0.38346,0.72848,0.45839,0.0021453,p00098
0.8449,0.0021608,0.67778,0.2006,0.30042,0.0022414,p00099
1.0786,0.0041497,0.8894,0.57828,0.56336,0.00054025,p00100
1.1595,0.0037199,0.1222,0.27322,0.59012,0.0016174,p00101
1.1234,0.0016395,0.56897,0.58825,0.28993,0.0010639,p00102
1.1301,0.0090115,0.7594,0.78067,0.86492,0.0025772,p00103
1.1993,0.0075546,0.11213,0.64447,0.71001,0.001845,p00104
0.85213,0.0048697,0.16468,0.75393,0.71464,0.0014707,p00105
0.88829,0.0074073,0.23774,0.36966,0.23224,0.0021485,p00106
1.0924,0.0012234,0.72774,0.59299,0.10314,3.4947e-05,p00107
1.1085,0.0056549,0.15752,0.5086,0.78322,0.001558,p00108
1.1385,0.0064383,0.7883,0.22146,0.85972,0.00065193,p00109
1.1363,0.0072154,0.60794,0.7611,0.58291,0.0012836,p00110
1.0708,0.002016,0.43232,0.69367,0.46545,4.1136e-05,p00111
1.1171,0.0058083,0.51303,0.145,0.39201,4.9478e-05,p00112
1.0751,0.0063972,0.62498,0.55244,0.77179,0.00051619,p00113
0.8724,0.006709,0.78135,0.83399,0.28723,0.0027368,p00114
0.90747,5.9009e-05,0.63604,0.38085,0.36645,0.00078413,p00115
1.167,0.0042224,0.14004,0.47713,0.54352,0.0019361,p00116
1.1627,0.00074945,0.54021,0.68082,0.84625,0.001162,p00117
1.0626,0.0080746,0.76826,0.72511,0.45885,0.00035664,p00118
1.0811,0.0017452,0.46315,0.24369,0.86821,0.00060028,p00119
1.1192,0.003124,0.32672,0.7685,0.69621,0.0020792,p00120
0.91569,0.0079743,0.30553,0.37524,0.27955,0.0017328,p00121
0.92199,0.001335,0.69152,0.56901,0.66957,0.0025368,p00122
1.192,0.0098428,0.42597,0.25359,0.4676,0.0019271,p00123
0.93655,0.0011653,0.56716,0.38907,0.25602,0.0025959,p00124
0.9817,0.0068271,0.80364,0.79407,0.45204,0.0028636,p00125
1.162,0.001763,0.78964,0.80666,0.37112,0.0013307,p00126
0.85371,0.0087323,0.75689,0.63856,0.70516,0.00081011,p00127
0.98991,0.0084037,0.69148,0.22677,0.1182,0.00069575,p00128
1.1896,0.0072208,0.34707,0.84778,0.34943,0.0015883,p00129
1.0903,0.0033428,0.57134,0.58952,0.46588,0.0022256,p00130
0.88668,0.00016959,0.21648,0.72651,0.61054,1.4867e-05,p00131
0.89425,0.0052359,0.15869,0.7551,0.51685,0.00078105,p00132
0.92331,7.4177e-05,0.76854,0.27516,0.83771,0.0023116,p00133
0.86657,0.00074615,0.62563,0.67928,0.30007,0.0016049,p00134
0.83533,0.009031,0.52058,0.17688,0.31769,0.0025242,p00135
1.1624,0.0026175,0.72229,0.88103,0.82878,0.0025724,p00136
0.83498,0.001767,0.35561,0.17365,0.26891,0.0029256,p00137
1.0189,0.0071073,0.3232,0.8941,0.50868,0.00166,p00138
0.83851,0.00091544,0.28567,0.30967,0.4912,0.0026048,p00139
1.1857,0.0017708,0.64186,0.78684,0.32144,0.0026539,p00140
0.86626,0.0028386,0.27934,0.64504,0.16769,0.0021262,p00141
1.0014,0.0010391,0.2345,0.82244,0.58123,0.0011168,p00142
1.0349,0.0070931,0.29814,0.35171,0.59222,0.0014952,p00143
1.1616,0.0010623,0.24888,0.31451,0.3101,0.0014291,p00144
1.1724,0.0052465,0.18537,0.49394,0.28749,0.0027384,p00145
0.94338,0.0059367,0.27364,0.44476,0.22412,0.0014995,p00146
0.84094,0.0077797,0.83905,0.81747,0.29635,0.0023954,p00147
0.97081,0.0099886,0.77603,0.60082,0.57531,0.00065854,p00148
0.9358,0.0021467,0.41928,0.87437,0.84715,0.0014678,p00149
0.8538,0.0029178,0.40801,0.7363,0.67092,0.00084261,p00150
0.91251,0.0088487,0.40284,0.61018,0.32293,0.00011624,p00151
1.0914,0.0070503,0.80606,0.77572,0.6418,0.00025468,p00152
1.0175,0.00092626,0.87184,0.33276,0.64521,0.00089942,p00153
0.95522,0.0092716,0.86789,0.47055,0.3192,0.0018265,p00154
0.91278,0.0035813,0.16272,0.38921,0.43856,0.0029302,p00155
0.94545,0.0099587,0.80214,0.45189,0.33364,0.00098385,p00156
1.1645,0.0098173,0.82901,0.54663,0.4301,0.0010202,p00157
1.1039,0.003731,0.35835,0.6598,0.25953,0.0021599,p00158
0.94895,0.0044438,0.73433,0.16038,0.36594,0.002932,p00159
0.96214,0.0087493,0.78524,0.64777,0.30941,0.0014206,p00160
1.0803,0.0018542,0.8439,0.25165,0.27109,0.0026075,p00161
0.83694,0.0054563,0.89442,0.20308,0.82525,0.00067653,p00162
1.1548,0.0070546,0.60653,0.30246,0.61437,0.0013415,p00163
0.87449,0.0030142,0.27439,0.48622,0.18097,0.00020439,p00164
0.82826,0.0089055,0.22852,0.46121,0.87072,0.0013134,p00165
0.94992,0.0014091,0.35795,0.67956,0.64385,0.0021371,p00166
0.89739,0.0085076,0.88529,0.89447,0.43639,0.0011399,p00167
1.1426,0.0047268,0.75898,0.5681,0.19443,0.00174,p00168
0.94234,0.0076987,0.13836,0.63622,0.2259,0.0014798,p00169
0.93437,0.00042428,0.36891,0.1836,0.25879,0.0016556,p00170
1.0902,0.0086768,0.48391,0.16476,0.42484,0.0019693,p00171
1.137,0.0069659,0.12384,0.89472,0.77945,0.0011195,p00172
0.8833,0.0049072,0.78631,0.88894,0.23784,0.0017474,p00173
1.1931,0.0053148,0.53912,0.23657,0.67924,0.0016627,p00174
1.1864,0.008664,0.11994,0.36651,0.82027,0.0029916,p00175
0.88907,0.0035827,0.66332,0.28394,0.32485,0.0022612,p00176
0.93514,0.00059431,0.71985,0.45002,0.43237,0.00090842,p00177
1.1279,0.0090816,0.87894,0.77016,0.52304,0.0014223,p00178
1.0184,0.00054276,0.22424,0.45393,0.41262,0.0013278,p00179
0.93377,0.0032072,0.89454,0.78997,0.15611,0.0029867,p00180
1.0528,0.0086523,0.40586,0.11894,0.67671,0.00034085,p00181
0.95279,0.0061569,0.73983,0.50107,0.60395,0.00017652,p00182
1.0406,0.0046223,0.70352,0.50468,0.76762,0.0016503,p00183
0.97882,0.0084251,0.83187,0.60579,0.32978,0.0027463,p00184
0.90247,0.0088568,0.48267,0.2369,0.61541,0.00025371,p00185
1.0417,0.0098563,0.33511,0.49694,0.23727,0.0027289,p00186
1.1286,0.0078921,0.49602,0.66826,0.23917,0.00013685,p00187
0.87209,0.0018183,0.32573,0.26352,0.80205,0.00046604,p00188
1.0156,0.0060539,0.79605,0.50395,0.40754,0.002753,p00189
0.99365,0.0066963,0.6669,0.69671,0.40524,0.0025323,p00190
0.94123,0.0034559,0.89806,0.81083,0.15462,0.0024285,p00191
0.92684,0.0054192,0.58439,0.5979,0.30635,0.0027861,p00192
0.96957,0.0084441,0.54911,0.10988,0.87273,0.0023369,p00193
0.80437,0.00011338,0.40111,0.69958,0.72042,0.0015062,p00194
1.0139,0.0088355,0.66134,0.35421,0.76807,0.0011207,p00195
1.1179,0.0032285,0.64308,0.83696,0.63583,0.0026373,p00196
1.0656,0.0073884,0.70996,0.86838,0.26832,0.0026574,p00197
0.90553,0.0028221,0.52898,0.53038,0.58585,0.002223,p00198
1.1248,0.0080824,0.15548,0.44339,0.72208,0.00073842,p00199
1.1807,0.0072216,0.37956,0.28507,0.83064,0.0024728,p00200
0.92431,0.0053397,0.38703,0.22072,0.79457,0.0012872,p00201
0.89452,0.0082476,0.35223,0.68244,0.44087,0.00043766,p00202
1.0734,0.0085552,0.46964,0.458,0.84317,0.0011799,p00203
0.94003,0.0071501,0.54016,0.88541,0.62203,0.0028137,p00204
1.192,0.0012089,0.68299,0.12072,0.32253,0.0023521,p00205
1.1102,0.0010262,0.23825,0.727,0.75674,0.0019808,p00206
1.0308,0.0077414,0.23859,0.28231,0.49967,0.0019482,p00207
1.1511,0.0028807,0.6464,0.72605,0.41155,0.00265,p00208
0.99835,0.0033479,0.66066,0.8037,0.38548,0.00096223,p00209
1.0948,0.0069031,0.89634,0.86219,0.2522,0.0019827,p00210
1.1624,0.0082104,0.25764,0.80357,0.1834,0.0014419,p00211
0.9907,0.0056228,0.1676,0.43106,0.80828,0.00090465,p00212
1.1838,0.00016215,0.2952,0.50029,0.52417,0.0024597,p00213
1.1016,0.0093092,0.55631,0.36131,0.80511,0.0028585,p00214
1.0101,0.002554,0.45786,0.86111,0.89879,0.00093862,p00215
0.9651,0.0050694,0.22205,0.26926,0.27963,0.0024944,p00216
0.91246,0.0053375,0.52974,0.44704,0.34889,0.0028673,p00217
0.90357,0.0097252,0.52759,0.32905,0.24247,0.0012752,p00218
1.1312,0.0016736,0.29468,0.63751,0.32643,0.00031059,p00219
0.8045,0.00069587,0.21654,0.82526,0.62078,0.0026663,p00220
1.0398,0.0088896,0.22553,0.84197,0.30076,0.00065653,p00221
1.061,0.0061394,0.15456,0.64075,0.63649,0.0020087,p00222
0.9513,0.0054966,0.20469,0.71626,0.7173,0.0015363,p00223
1.1839,0.0016793,0.48229,0.66152,0.68183,0.0020302,p00224
0.84255,0.0050947,0.44817,0.65218,0.61683,0.0028676,p00225
1.0107,0.0069469,0.8505,0.76063,0.25482,0.0010689,p00226
1.1081,0.0052955,0.45071,0.75133,0.10132,0.000459,p00227
0.93352,0.0020077,0.36721,0.31825,0.5387,0.0003321,p00228
1.0489,0.0030778,0.56599,0.34426,0.15889,0.0024037,p00229
1.0844,0.0074435,0.88146,0.27295,0.23702,0.00017687,p00230
1.1699,0.0017923,0.73062,0.31988,0.33265,0.0016487,p00231
1.1146,0.0082129,0.63482,0.81442,0.821,0.0026495,p00232
0.9698,0.0016728,0.69369,0.51835,0.82629,0.0022155,p00233
0.84645,0.0042436,0.24025,0.51945,0.6698,0.001945,p00234
1.1977,0.0027118,0.69465,0.43496,0.17427,0.00033457,p00235
1.1757,0.00037158,0.73474,0.56046,0.34458,0.0018488,p00236
0.9769,0.0026694,0.56565,0.40146,0.41364,0.0018555,p00237
0.84934,0.0030162,0.61797,0.84473,0.89055,0.00047453,p00238
0.87821,0.0076046,0.3658,0.58301,0.71922,0.0023304,p00239
0.86007,0.0021449,0.60514,0.39604,0.81704,0.00055479,p00240
0.99093,0.0027521,0.28972,0.48859,0.26854,0.00068656,p00241
1.0978,0.0089097,0.84993,0.50338,0.5314,0.0017004,p00242
1.125,0.0070048,0.77916,0.86012,0.20763,0.0025259,p00243
0.99017,0.0075857,0.55507,0.14386,0.15122,0.00016376,p00244
1.0817,0.0076497,0.62449,0.79975,0.80352,0.0013984,p00245
1.055,0.0040197,0.54917,0.86581,0.37282,0.00051437,p00246
1.0221,0.00060132,0.89303,0.32546,0.40636,0.0019571,p00247
0.84421,0.0003173,0.36983,0.25222,0.80647,0.002898,p00248
1.0788,0.0086064,0.34346,0.46647,0.78282,0.0025914,p00249
0.89533,0.0024711,0.74885,0.10062,0.67233,0.002115,p00250
0.97829,0.00043861,0.1848,0.3357,0.18414,0.0021239,p00251
0.88065,0.0048872,0.10671,0.55078,0.29678,0.001912,p00252
0.93075,0.0064104,0.10977,0.10115,0.80998,0.0020672,p00253
1.1418,0.0040639,0.42632,0.15933,0.88596,0.0028691,p00254
0.88682,0.0069041,0.19635,0.52603,0.70995,7.5354e-05,p00255
1.1623,0.0062967,0.61122,0.18401,0.79367,0.001911,p00256
0.94175,0.0009107,0.22551,0.17446,0.12521,0.0019104,p00257
1.1491,0.00061101,0.34886,0.65137,0.70193,0.0017071,p00258
1.1161,0.0021157,0.38619,0.2676,0.80434,0.0023483,p00259
1.0023,0.00475,0.519,0.36946,0.23998,0.0014702,p00260
1.1902,0.0010454,0.18509,0.37704,0.39211,0.0015327,p00261
0.85648,0.004768,0.84669,0.60482,0.29972,0.00194,p00262
1.0838,0.0072935,0.70394,0.81386,0.42699,0.0026954,p00263
1.0224,0.0020481,0.74485,0.36497,0.24146,0.00083024,p00264
1.0416,0.0024335,0.70287,0.42177,0.41868,0.0011048,p00265
1.1802,0.0010667,0.86916,0.71867,0.49781,0.0014581,p00266
1.0484,0.0044495,0.22916,0.68281,0.11367,0.0021059,p00267
0.92002,0.0088559,0.32583,0.69107,0.84781,0.0022259,p00268
1.0962,0.0022977,0.77983,0.53907,0.69909,0.0018623,p00269
1.127,0.0073027,0.32711,0.27448,0.76427,6.5494e-05,p00270
1.0953,0.0077107,0.6336,0.58313,0.57995,0.0010829,p00271
0.81721,0.0042775,0.17705,0.36518,0.3286,0.0014733,p00272
1.0085,0.0073384,0.67389,0.53446,0.11967,0.0022476,p00273
1.1639,0.0042458,0.78778,0.83361,0.8153,0.0013284,p00274
0.80681,0.0026904,0.31417,0.44379,0.56079,0.00066728,p00275
1.1106,0.0072985,0.81312,0.6858,0.66732,0.0017693,p00276
0.80589,0.00012657,0.35067,0.21383,0.76103,0.0019845,p00277
1.1526,0.0021524,0.73367,0.25845,0.3097,0.00098097,p00278
0.84581,0.0062496,0.49535,0.30958,0.51398,0.0015087,p00279
1.0193,0.0075275,0.29665,0.54294,0.71727,0.0016873,p00280
1.1767,0.0011163,0.20003,0.85042,0.22075,0.00051712,p00281
0.83729,0.0025238,0.86928,0.59969,0.74404,0.0023743,p00282
1.1235,0.0070664,0.34669,0.7034,0.11969,0.0022052,p00283
1.1637,0.0080684,0.7737,0.10541,0.70134,0.0026678,p00284
0.88037,0.0090776,0.35692,0.72251,0.24433,0.0019339,p00285
0.82819,0.0065705,0.22257,0.39491,0.21506,0.00019261,p00286
0.89193,0.0013817,0.15566,0.52598,0.2247,0.0022667,p00287
1.0601,0.0064186,0.45276,0.17458,0.58453,0.00022311,p00288
0.91557,0.0077479,0.41112,0.10341,0.89022,0.0011923,p00289
0.80318,0.0011607,0.58387,0.65626,0.5934,0.00081853,p00290
0.88591,0.0074929,0.3053,0.38342,0.47324,0.0023065,p00291
1.1463,0.0074895,0.74047,0.56986,0.84946,0.00068391,p00292
1.1113,0.00052951,0.64398,0.5862,0.7604,9.3606e-05,p00293
0.85742,0.0080734,0.17427,0.49957,0.63058,0.0020786,p00294
1.157,0.0014191,0.18928,0.24562,0.23116,0.0022552,p00295
1.1885,2.466e-05,0.13215,0.53752,0.8538,0.0010043,p00296
1.0915,0.0058664,0.67559,0.74714,0.4042,0.0016771,p00297
0.88473,0.0052015,0.86687,0.53587,0.89302,0.0010098,p00298
0.89902,0.00041749,0.48376,0.23537,0.4163,0.0023673,p00299
0.87711,0.0034995,0.67215,0.26578,0.48993,0.00032936,p00300
1.1197,0.0015861,0.73975,0.20988,0.72773,0.00074657,p00301
0.84559,0.0085195,0.56709,0.27932,0.51074,0.0012251,p00302
0.80638,0.0067479,0.5879,0.55819,0.6265,0.002481,p00303
0.82089,0.0094776,0.29571,0.15155,0.45812,0.0028702,p00304
0.84926,0.002149,0.53512,0.24437,0.79189,0.0003947,p00305
0.93309,0.0098199,0.13244,0.84602,0.18391,0.00053924,p00306
1.0192,0.00086773,0.38653,0.58811,0.43994,0.00028632,p00307
0.93279,0.00066977,0.57512,0.79055,0.25127,0.00043899,p00308
1.1836,0.0053347,0.52254,0.56563,0.64864,0.00038865,p00309
0.83474,0.0055773,0.4463,0.77624,0.60118,0.00077029,p00310
1.0762,0.0094346,0.19801,0.25519,0.88404,0.001148,p00311
0.90096,0.0051512,0.81481,0.20549,0.32002,2.3029e-05,p00312
0.93093,0.0096304,0.57299,0.44215,0.54407,0.0020664,p00313
0.87326,0.0044891,0.3724,0.59003,0.36535,0.001325,p00314
1.0224,0.0018499,0.65373,0.75264,0.10857,0.0028733,p00315
0.95912,0.005983,0.38989,0.33443,0.69932,0.0023297,p00316
0.82442,0.003711,0.67421,0.46021,0.83282,0.0008166,p00317
1.1379,0.0049268,0.41232,0.46373,0.73142,0.0022197,p00318
0.80575,0.0050858,0.5152,0.41132,0.77249,0.0011868,p00319
1.0273,0.0028092,0.35614,0.49815,0.53898,0.0014408,p00320
0.89546,0.0077259,0.61069,0.36845,0.13866,0.00015174,p00321
1.024,0.0087534,0.40053,0.29664,0.57765,0.0026707,p00322
1.1993,0.0025783,0.86612,0.19966,0.60196,0.0010266,p00323
0.85568,0.0066422,0.8697,0.52078,0.81277,0.0017932,p00324
1.1928,0.0063307,0.5364,0.75733,0.63881,0.0021241,p00325
1.0909,0.0013719,0.24403,0.31106,0.74412,0.00099572,p00326
1.1312,0.006128,0.46795,0.44714,0.8768,0.00057833,p00327
0.82088,0.0025683,0.29675,0.17564,0.76278,0.0011672,p00328
1.1214,0.0065809,0.47553,0.7738,0.21909,0.0016157,p00329
0.90687,0.0023977,0.24209,0.31996,0.4371,0.00021001,p00330
1.0592,0.0091715,0.67755,0.87858,0.28429,0.001016,p00331
0.89974,0.0069564,0.17257,0.74788,0.56973,0.0022943,p00332
1.1272,0.0088169,0.64757,0.4588,0.47026,0.002803,p00333
1.191,0.0041659,0.64997,0.39688,0.11532,0.0024661,p00334
1.1401,0.0067556,0.36027,0.70637,0.81465,0.0016519,p00335
1.1266,0.0050684,0.49993,0.1471,0.58387,0.0024512,p00336
1.0917,0.0046381,0.15312,0.89891,0.80763,0.0029554,p00337
0.88799,0.0094797,0.26731,0.64622,0.55328,0.0025619,p00338
0.80996,0.00024879,0.49126,0.25205,0.44495,0.00051098,p00339
1.1645,0.0087966,0.41572,0.84683,0.1807,0.00030654,p00340
0.99708,0.0029066,0.34035,0.22015,0.51608,0.002003,p00341
0.95911,0.009907,0.40483,0.71207,0.41706,0.0024452,p00342
0.87399,0.00061973,0.42399,0.27659,0.88244,0.00097377,p00343
0.99257,0.0016447,0.70176,0.55673,0.43555,0.0016213,p00344
0.92153,0.0030922,0.54832,0.19594,0.45921,0.0013342,p00345
1.1255,0.0021808,0.84539,0.17608,0.74339,0.0020111,p00346
1.1941,0.0080817,0.10765,0.39228,0.24803,0.00026089,p00347
0.81288,0.0049912,0.3071,0.5158,0.85417,0.00011498,p00348
0.88313,0.0065556,0.46554,0.36463,0.77486,0.0022977,p00349
1.1752,0.0044384,0.28811,0.71107,0.27466,0.0015266,p00350
0.83943,0.0067631,0.52815,0.43218,0.16572,0.0024417,p00351
1.1933,0.0010899,0.32036,0.16423,0.34968,0.00088548,p00352
1.0092,0.00052893,0.44014,0.18933,0.84111,0.0017971,p00353
0.91796,0.0072525,0.81625,0.52804,0.15548,0.00029885,p00354
1.0567,0.0058321,0.23609,0.2632,0.45908,0.0026436,p00355
1.0321,0.0058579,0.55481,0.16814,0.76318,0.0025876,p00356
1.1108,0.0084382,0.10744,0.20379,0.38938,0.0027113,p00357
0.80621,0.0090831,0.40097,0.15606,0.15018,0.0010543,p00358
0.93107,0.0072427,0.392,0.56292,0.69769,0.0007603,p00359
1.0897,0.0068512,0.6506,0.61239,0.52812,0.0029984,p00360
0.82495,0.00073756,0.40837,0.12266,0.73426,0.0022757,p00361
0.81793,0.008625,0.88843,0.75354,0.25778,0.002378,p00362
1.0759,0.0039538,0.21405,0.21323,0.64723,9.6944e-05,p00363
0.81066,0.0036331,0.33325,0.38209,0.66671,0.0025005,p00364
1.1553,0.0056012,0.16782,0.83683,0.42158,0.0021605,p00365
1.1344,0.0070736,0.37136,0.42328,0.78811,0.0012838,p00366
0.86169,0.0083527,0.79461,0.60368,0.1059,0.0013912,p00367
0.91188,0.0062818,0.45339,0.53674,0.739,0.0019806,p00368
1.035,0.0029427,0.14214,0.50856,0.16938,0.0021341,p00369
1.0855,0.0025062,0.3816,0.16244,0.20595,0.00077467,p00370
1.0861,0.0078667,0.42661,0.26747,0.35492,0.002538,p00371
0.86277,0.0048025,0.48858,0.78466,0.5862,0.0021079,p00372
0.97775,0.00087265,0.69877,0.83289,0.67768,0.0027518,p00373
1.1344,0.0027676,0.7608,0.66432,0.69677,0.0015819,p00374
0.93305,0.0033598,0.12025,0.65953,0.61221,0.0010702,p00375
1.0072,0.0072099,0.23108,0.36271,0.39514,0.0020289,p00376
1.1104,0.0042603,0.42366,0.41489,0.23593,0.0010898,p00377
1.122,0.0057309,0.79859,0.25109,0.8339,0.0012914,p00378
0.85864,0.0054307,0.15575,0.18696,0.79218,0.0014499,p00379
1.0296,0.0052829,0.20011,0.56735,0.29954,0.00035262,p00380
1.0809,0.0068342,0.75759,0.33603,0.70876,0.0026864,p00381
1.1622,0.001235,0.68924,0.77648,0.70284,0.0021456,p00382
0.98307,0.0040854,0.65339,0.60376,0.36032,0.0018086,p00383
1.1631,0.0061258,0.2053,0.49563,0.20915,0.0011329,p00384
1.0792,0.0044856,0.15861,0.19088,0.19567,0.00068334,p00385
1.0824,0.0079803,0.70592,0.54971,0.86391,0.001974,p00386
