datetime,Flow_metersCubedPerSecond,Water_Temperature_celsius,Salinity_practicalSalinityUnits
1970-03-11 00:00:00,23.3627199655556,2.61629727591952,0
1970-03-12 00:00:00,23.76832002,2.15038358572275,0
1970-03-13 00:00:00,23.6681843322222,2.51819627065522,0
1970-03-14 00:00:00,24.3044923040741,2.53611018140504,0
1970-03-15 00:00:00,27.1704798374074,2.01777988791104,0
1970-03-16 00:00:00,26.2470648992593,1.90994043403082,0
1970-03-17 00:00:00,25.3402421048148,1.81599678003133,0
1970-03-18 00:00:00,24.5847872196296,2.70727021104708,0
1970-03-19 00:00:00,24.97179513,3.34085149112746,0
1970-03-20 00:00:00,24.2356724348148,3.56429172504625,0
1970-03-21 00:00:00,24.9050238033333,3.24171868099874,0
1970-03-22 00:00:00,25.221872722963,3.14279431313927,0
1970-03-23 00:00:00,25.8083997933333,4.15535385170042,0
1970-03-24 00:00:00,26.4819051055556,3.35567936450721,0
1970-03-25 00:00:00,25.7283764055556,3.2304682364906,0
1970-03-26 00:00:00,27.1656554055556,3.08987218373062,0
1970-03-27 00:00:00,28.851599902963,3.09678177414336,0
1970-03-28 00:00:00,28.8912652274074,2.91619795861173,0
1970-03-29 00:00:00,28.9721449966667,2.65271246903004,0
1970-03-30 00:00:00,29.2905829985185,2.5750787985832,0
1970-03-31 00:00:00,30.1089629474074,3.30303777511256,0
1970-04-01 00:00:00,30.7026638777778,3.24757832802223,0
1970-04-02 00:00:00,32.3989801481481,3.39711784873046,0
1970-04-03 00:00:00,36.7950928888889,3.44451943176285,0
1970-04-04 00:00:00,40.2045238222222,3.69756214502724,0
1970-04-05 00:00:00,40.0215863111111,4.01578882095623,0
1970-04-06 00:00:00,40.9409650259259,5.00774116495342,0
1970-04-07 00:00:00,43.7743734518519,4.3271304161059,0
1970-04-08 00:00:00,45.8589423703704,6.00694606047045,0
1970-04-09 00:00:00,49.7597113518518,5.62924377052225,0
1970-04-10 00:00:00,53.0024578,3.62425572832531,0
1970-04-11 00:00:00,55.4892558592593,2.93820833355539,0
1970-04-12 00:00:00,56.4055161851852,2.90227924495373,0
1970-04-13 00:00:00,56.6853354777778,3.06538573270513,0
1970-04-14 00:00:00,58.4287019037037,3.21939530917947,0
1970-04-15 00:00:00,59.4869223481481,3.34087211825438,0
1970-04-16 00:00:00,61.4110867777778,3.25632845395703,0
1970-04-17 00:00:00,62.7573066703704,3.40730161906921,0
1970-04-18 00:00:00,64.4379359333333,4.0544008892182,0
1970-04-19 00:00:00,66.3075900555556,6.37064641354602,0
1970-04-20 00:00:00,67.9474762777778,4.95342748860241,0
1970-04-21 00:00:00,68.6637743074074,4.37145176787117,0
1970-04-22 00:00:00,69.9322543333333,3.67516243351168,0
1970-04-23 00:00:00,71.937009237037,4.85440242328809,0
1970-04-24 00:00:00,70.3094451111111,4.41991166617765,0
1970-04-25 00:00:00,70.0209379703704,5.06666543189227,0
1970-04-26 00:00:00,70.0986525666667,3.65762321798517,0
1970-04-27 00:00:00,72.0590793555556,3.26315038103526,0
1970-04-28 00:00:00,73.0812892703704,3.42945604032013,0
1970-04-29 00:00:00,74.402120662963,4.19987422470505,0
1970-04-30 00:00:00,76.092327462963,4.79717352707195,0
1970-05-01 00:00:00,77.8116207925926,7.88224706688839,0
1970-05-02 00:00:00,79.0112226222222,6.67051120880273,0
1970-05-03 00:00:00,78.2436319074074,4.56046147932523,0
1970-05-04 00:00:00,78.9819067851852,3.69363194556993,0
1970-05-05 00:00:00,78.4013970296296,5.60629621977999,0
1970-05-06 00:00:00,76.6730290296296,7.99630265783341,0
1970-05-07 00:00:00,76.8317018888889,7.50323631043615,0
1970-05-08 00:00:00,75.7071791296296,6.52547069526507,0
1970-05-09 00:00:00,74.9253064888889,5.69347868896625,0
1970-05-10 00:00:00,74.4776897370371,5.5969171020553,0
1970-05-11 00:00:00,76.5055020592593,6.0480256708509,0
1970-05-12 00:00:00,76.0546461740741,6.11456252445195,0
1970-05-13 00:00:00,75.5072285074074,7.33977211752892,0
1970-05-14 00:00:00,76.1050516074074,6.5735594749109,0
1970-05-15 00:00:00,75.7144023777778,5.89922535160205,0
1970-05-16 00:00:00,74.9618448407408,6.8190424609561,0
1970-05-17 00:00:00,76.003500362963,7.77131828775557,0
1970-05-18 00:00:00,76.8948726814815,8.19830806028954,0
1970-05-19 00:00:00,77.548224262963,7.97104922596172,0
1970-05-20 00:00:00,77.1152988222222,8.26690956940202,0
1970-05-21 00:00:00,75.8652804814815,8.38351288550254,0
1970-05-22 00:00:00,75.3156511555555,7.81160423310196,0
1970-05-23 00:00:00,73.7132182,6.66339783065927,0
1970-05-24 00:00:00,72.963166237037,7.2084721115038,0
1970-05-25 00:00:00,73.0997278037037,7.35679307901743,0
1970-05-26 00:00:00,71.6039363185185,8.21775232914833,0
1970-05-27 00:00:00,70.571970137037,7.6910840233748,0
1970-05-28 00:00:00,69.7046096333333,7.58178251089576,0
1970-05-29 00:00:00,67.0024176962963,7.33561355916418,0
1970-05-30 00:00:00,69.0149509703704,7.5230622515226,0
1970-05-31 00:00:00,67.7016738407407,7.09947939191883,0
1970-06-01 00:00:00,66.7799685185185,7.70612628475491,0
1970-06-02 00:00:00,65.5103885296296,7.52334408548049,0
1970-06-03 00:00:00,64.1511215666666,6.93126387913904,0
1970-06-04 00:00:00,63.5629951333333,8.37477425484305,0
1970-06-05 00:00:00,63.3415805185185,8.88331140771284,0
1970-06-06 00:00:00,61.906354137037,8.89466914210711,0
1970-06-07 00:00:00,60.6023702037037,7.7906991129087,0
1970-06-08 00:00:00,58.5724284303704,7.33563116328925,0
1970-06-09 00:00:00,56.8627616666667,8.64172656745405,0
1970-06-10 00:00:00,54.8239960233333,8.50929850172159,0
1970-06-11 00:00:00,52.7095900788889,8.37464739192423,0
1970-06-12 00:00:00,51.133573847037,8.79664299938675,0
1970-06-13 00:00:00,49.3241848933333,9.14303679972457,0
1970-06-14 00:00:00,48.3747319711111,9.3890986091048,0
1970-06-15 00:00:00,47.9546142377778,10.2126672409658,0
1970-06-16 00:00:00,48.4931421562963,10.6195901865204,0
1970-06-17 00:00:00,47.8087438414815,10.4841483927049,0
1970-06-18 00:00:00,45.6949335492593,8.86602124426274,0
1970-06-19 00:00:00,43.3510948377778,8.93045255575406,0
1970-06-20 00:00:00,42.9949991748148,9.7384198569953,0
1970-06-21 00:00:00,42.2705749055556,9.02692215410868,0
1970-06-22 00:00:00,40.6157469685185,8.49287286553486,0
1970-06-23 00:00:00,39.1328005907407,10.2002740206818,0
1970-06-24 00:00:00,38.4160648837037,11.2445821772871,0
1970-06-25 00:00:00,36.6124577837037,11.5137397102888,0
1970-06-26 00:00:00,35.9930928711111,11.6137991629957,0
1970-06-27 00:00:00,34.8914474340741,10.6582028611604,0
1970-06-28 00:00:00,33.2215124837037,10.3594821103155,0
1970-06-29 00:00:00,32.6129531396296,10.3289244832912,0
1970-06-30 00:00:00,31.5611510003704,11.0023543672959,0
1970-07-01 00:00:00,30.1412008966667,10.7419500926832,0
1970-07-02 00:00:00,28.7476918862963,10.5246109177419,0
1970-07-03 00:00:00,28.19825999,9.99197507487953,0
1970-07-04 00:00:00,27.3267929722222,10.6162280126037,0
1970-07-05 00:00:00,26.8736623588889,10.2438081504963,0
1970-07-06 00:00:00,26.1306467855556,11.2781026673387,0
1970-07-07 00:00:00,25.3249268974074,11.373585495011,0
1970-07-08 00:00:00,25.0494826977778,11.7557269939931,0
1970-07-09 00:00:00,24.0723796248148,12.6203210020136,0
1970-07-10 00:00:00,23.3104240814815,12.5114609195772,0
1970-07-11 00:00:00,22.979118222963,12.7553686732722,0
1970-07-12 00:00:00,22.4113018155556,11.4970032774291,0
1970-07-13 00:00:00,21.8894460485185,11.8016953165535,0
1970-07-14 00:00:00,21.1669539481481,12.6564498583119,0
1970-07-15 00:00:00,20.92999225,12.6487930707985,0
1970-07-16 00:00:00,20.5800145159259,10.742071893443,0
1970-07-17 00:00:00,20.0371910322222,11.4555067998414,0
1970-07-18 00:00:00,19.5521906325926,11.5063751352517,0
1970-07-19 00:00:00,19.07667683,11.9042596661783,0
1970-07-20 00:00:00,18.7144321740741,12.2994938674839,0
1970-07-21 00:00:00,18.1084953233333,11.7921969151197,0
1970-07-22 00:00:00,17.6854161025926,10.604558193059,0
1970-07-23 00:00:00,17.2509468062963,11.5199030626159,0
1970-07-24 00:00:00,17.6188011525926,10.0358467948125,0
1970-07-25 00:00:00,17.4209144144444,10.3245307070945,0
1970-07-26 00:00:00,17.069845067037,10.2210598226072,0
1970-07-27 00:00:00,16.93219145,10.729226525631,0
1970-07-28 00:00:00,17.0664187233333,10.988908477681,0
1970-07-29 00:00:00,16.7040249925926,12.1675044746122,0
1970-07-30 00:00:00,16.4691165381481,12.9007988167929,0
1970-07-31 00:00:00,16.4421757488889,13.2122521514952,0
1970-08-01 00:00:00,15.9642206792593,13.6441724366443,0
1970-08-02 00:00:00,15.5187223811111,13.0233065104807,0
1970-08-03 00:00:00,15.6034301544444,12.1985728705551,0
1970-08-04 00:00:00,15.3362280248148,11.6774130125917,0
1970-08-05 00:00:00,15.1117056362963,12.4775741177467,0
1970-08-06 00:00:00,15.0814876007407,12.6096571187593,0
1970-08-07 00:00:00,14.9651150462963,13.0977689594061,0
1970-08-08 00:00:00,14.9824490196296,12.3174557268033,0
1970-08-09 00:00:00,14.9441228355556,11.2528211758141,0
1970-08-10 00:00:00,15.1818677962963,11.0560158078963,0
1970-08-11 00:00:00,15.1039818988889,10.4245676205433,0
1970-08-12 00:00:00,14.869452127037,10.2225752223974,0
1970-08-13 00:00:00,14.6918135022222,10.02109211466,0
1970-08-14 00:00:00,14.4953233896296,9.94578988477948,0
1970-08-15 00:00:00,14.3819176122222,10.2826852541135,0
1970-08-16 00:00:00,14.2158134796296,11.4860784991709,0
1970-08-17 00:00:00,14.4080346151852,12.1291061741502,0
1970-08-18 00:00:00,13.9914312277778,11.5682661578496,0
1970-08-19 00:00:00,13.9535432666667,10.6219766952416,0
1970-08-20 00:00:00,14.3317899348148,10.1755505634612,0
1970-08-21 00:00:00,14.3490255396296,9.58596451313752,0
1970-08-22 00:00:00,13.9709814455556,9.82464104441208,0
1970-08-23 00:00:00,13.9041430825926,11.2025414354297,0
1970-08-24 00:00:00,13.7481642437037,12.5841951753443,0
1970-08-25 00:00:00,13.7466746862963,12.2676240338836,0
1970-08-26 00:00:00,14.0157082422222,11.6781188280711,0
1970-08-27 00:00:00,13.8328851785185,12.39875780531,0
1970-08-28 00:00:00,13.7395173218519,12.1822249292987,0
1970-08-29 00:00:00,13.5235323644444,12.4516494108502,0
1970-08-30 00:00:00,13.4588535285185,12.8348903745711,0
1970-08-31 00:00:00,13.4246173588889,11.6368384922854,0
1970-09-01 00:00:00,13.4262706214815,10.5381874480927,0
1970-09-02 00:00:00,13.5166231562963,10.7954970058375,0
1970-09-03 00:00:00,13.5100614211111,10.9831304521049,0
1970-09-04 00:00:00,13.6098549481481,11.5757615640195,0
1970-09-05 00:00:00,13.6886348574074,11.7007751188708,0
1970-09-06 00:00:00,13.7870989403704,11.0084631903579,0
1970-09-07 00:00:00,13.8816616044444,10.9968946778524,0
1970-09-08 00:00:00,13.9671410296296,12.1448078363711,0
1970-09-09 00:00:00,14.1890279922222,10.0319768811849,0
1970-09-10 00:00:00,14.4705245325926,10.9108925520028,0
1970-09-11 00:00:00,14.3563454422222,12.3129721925725,0
1970-09-12 00:00:00,14.1828598577778,11.5030870620758,0
1970-09-13 00:00:00,14.1772953307407,8.55091457530396,0
1970-09-14 00:00:00,14.2150180544444,7.44498321375131,0
1970-09-15 00:00:00,14.5301390359259,6.39509585242263,0
1970-09-16 00:00:00,14.7209681837037,6.96807677834433,0
1970-09-17 00:00:00,14.8610122755556,9.94119175384188,0
1970-09-18 00:00:00,14.9155518596296,10.0265787840573,0
1970-09-19 00:00:00,15.0467652822222,7.22067814229589,0
1970-09-20 00:00:00,15.0519296155556,6.18652675804852,0
1970-09-21 00:00:00,15.4039656337037,9.03025487688046,0
1970-09-22 00:00:00,15.5710601140741,10.2126510407203,0
1970-09-23 00:00:00,15.7278551433333,11.4716063673313,0
1970-09-24 00:00:00,15.9000159848148,12.618653298681,0
1970-09-25 00:00:00,16.078802427037,10.6920408409624,0
1970-09-26 00:00:00,16.0419810803704,9.62646475696585,0
1970-09-27 00:00:00,16.1495685703704,10.8735405985712,0
1970-09-28 00:00:00,16.5633993192593,11.6785149283901,0
1970-09-29 00:00:00,16.25578227,12.300935565558,0
1970-09-30 00:00:00,16.411287332963,11.852519246743,0
1970-10-01 00:00:00,16.4775548507407,10.7072729229526,0
1970-10-02 00:00:00,16.4677518207407,9.04376543561317,0
1970-10-03 00:00:00,16.4890420974074,9.23242138264639,0
1970-10-04 00:00:00,16.6477759251852,7.57959650072746,0
1970-10-05 00:00:00,17.0645081144444,7.09962312312735,0
1970-10-06 00:00:00,17.1581789055556,9.9641634731636,0
1970-10-07 00:00:00,18.2887723092593,9.66457759459921,0
1970-10-08 00:00:00,16.8129929062963,7.90052103649854,0
1970-10-09 00:00:00,16.8026552788889,6.94018137432017,0
1970-10-10 00:00:00,16.7780501025926,8.68289002767473,0
1970-10-11 00:00:00,16.7793773625926,8.60817178659019,0
1970-10-12 00:00:00,17.6440133125926,7.57669902849778,0
1970-10-13 00:00:00,17.8332456144444,8.01475929176764,0
1970-10-14 00:00:00,18.0062644959259,7.98506231994415,0
1970-10-15 00:00:00,18.0252073222222,8.3946174208027,0
1970-10-16 00:00:00,17.9800787159259,9.95379841582442,0
1970-10-17 00:00:00,17.9369578344444,9.21707394402096,0
1970-10-18 00:00:00,18.0617711062963,7.84302949529734,0
1970-10-19 00:00:00,17.8277085807407,6.00934657117098,0
1970-10-20 00:00:00,17.5193078092593,7.10131750690583,0
1970-10-21 00:00:00,17.3936504759259,5.68487104397097,0
1970-10-22 00:00:00,17.1220722892593,4.32683727021606,0
1970-10-23 00:00:00,17.1975552859259,6.45812701989825,0
1970-10-24 00:00:00,17.3349308996296,5.86299260362393,0
1970-10-25 00:00:00,17.6311590074074,5.1635689740419,0
1970-10-26 00:00:00,18.3061806981481,4.77019454499292,0
1970-10-27 00:00:00,18.2680882118519,6.13277849825445,0
1970-10-28 00:00:00,18.070455277037,5.5725836325834,0
1970-10-29 00:00:00,18.2525217133333,4.18835061572687,0
1970-10-30 00:00:00,18.2528232625926,4.85535815928982,0
1970-10-31 00:00:00,18.04599892,5.5806344078227,0
1970-11-01 00:00:00,18.0159255277778,5.60337106992816,0
1970-11-02 00:00:00,17.9723641759259,4.70867330523129,0
1970-11-03 00:00:00,17.9119867196296,3.54965262012488,0
1970-11-04 00:00:00,17.6453233,3.20275276479263,0
1970-11-05 00:00:00,17.6004581503704,3.45613236649488,0
1970-11-06 00:00:00,17.7093624051852,4.41925258224497,0
1970-11-07 00:00:00,17.6615465777778,3.42845747148336,0
1970-11-08 00:00:00,17.6974593025926,3.79558134335493,0
1970-11-09 00:00:00,17.7132772077778,3.71742571387642,0
1970-11-10 00:00:00,17.5870906255556,4.80300489721936,0
1970-11-11 00:00:00,17.3865345244444,4.20156854943131,0
1970-11-12 00:00:00,18.5561468307407,3.61836437803978,0
1970-11-13 00:00:00,18.3740932981481,4.31654307452961,0
1970-11-14 00:00:00,18.3390851577778,4.96055947302599,0
1970-11-15 00:00:00,18.2755449659259,4.60123426045964,0
1970-11-16 00:00:00,18.2510022066667,3.98453119798088,0
1970-11-17 00:00:00,18.2454612277778,4.2320578965632,0
1970-11-18 00:00:00,18.7126308977778,5.3295485647283,0
1970-11-19 00:00:00,18.5189936807407,4.46644311510761,0
1970-11-20 00:00:00,18.4063638374074,3.61388720368349,0
1970-11-21 00:00:00,18.1087588114815,6.05457016972123,0
1970-11-22 00:00:00,17.9454000325926,5.75023223479801,0
1970-11-23 00:00:00,17.8704535844444,5.99521841284397,0
1970-11-24 00:00:00,17.7191092640741,4.7198055930126,0
1970-11-25 00:00:00,17.668062637037,4.31872440512087,0
1970-11-26 00:00:00,17.6892343966667,4.56159486738975,0
1970-11-27 00:00:00,17.6830159359259,4.80988656680238,0
1970-11-28 00:00:00,17.6267370811111,4.7040760480044,0
1970-11-29 00:00:00,17.4692859974074,3.74933292709169,0
1970-11-30 00:00:00,17.6340010618518,3.62786304859463,0
1970-12-01 00:00:00,16.7699399859259,3.58067560629079,0
1970-12-02 00:00:00,16.5332978240741,3.58638711040976,0
1970-12-03 00:00:00,16.4780252874074,3.56268111324227,0
1970-12-04 00:00:00,17.0244283266667,3.29685036067018,0
1970-12-05 00:00:00,17.0341246974074,2.99950702551509,0
1970-12-06 00:00:00,16.996270757037,2.98342986711803,0
1970-12-07 00:00:00,16.9976521659259,2.86101007162699,0
1970-12-08 00:00:00,16.8530346281481,2.6558527324215,0
1970-12-09 00:00:00,17.5123476325926,2.73117399642771,0
1970-12-10 00:00:00,17.9725387740741,3.20260553127066,0
1970-12-11 00:00:00,18.2296794959259,3.22422958472623,0
1970-12-12 00:00:00,18.186826332963,3.47311407383584,0
1970-12-13 00:00:00,18.1449287388889,3.20502176708444,0
1970-12-14 00:00:00,17.9367736325926,2.78692366340812,0
1970-12-15 00:00:00,17.594482002963,2.98282902110629,0
1970-12-16 00:00:00,17.4503122148148,2.92281504019917,0
1970-12-17 00:00:00,16.8351060918519,2.95566610971821,0
1970-12-18 00:00:00,16.6729774425926,2.99482139974876,0
1970-12-19 00:00:00,16.7548100737037,2.75255159865798,0
1970-12-20 00:00:00,16.7337110566667,2.6360365211911,0
1970-12-21 00:00:00,16.681367707037,2.44152125818337,0
1970-12-22 00:00:00,17.4019533522222,2.40204029933281,0
1970-12-23 00:00:00,17.3231517396296,2.9947639771783,0
1970-12-24 00:00:00,17.1958091577778,3.47406387158101,0
1970-12-25 00:00:00,17.1650341718519,3.10160273743625,0
1970-12-26 00:00:00,17.1345656896296,2.74019245202524,0
1970-12-27 00:00:00,17.1641214803704,3.40195260613593,0
1970-12-28 00:00:00,17.1179444140741,3.63300961031092,0
1970-12-29 00:00:00,17.2133746244444,3.49870188109185,0
1970-12-30 00:00:00,17.2109772644444,2.86783688204366,0
1970-12-31 00:00:00,16.3357220246914,2.65268612180636,0
1971-01-01 00:00:00,17.7402289148148,2.55722980958797,0
1971-01-02 00:00:00,17.6420822474074,2.32615286422742,0
1971-01-03 00:00:00,17.4749745874074,2.62944594508627,0
1971-01-04 00:00:00,17.4665036655556,2.43661082709489,0
1971-01-05 00:00:00,17.5159052348148,2.29659887779754,0
1971-01-06 00:00:00,17.5220340548148,2.3705808470238,0
1971-01-07 00:00:00,17.6081127011111,2.81622377942911,0
1971-01-08 00:00:00,17.7497996033333,2.56624460103008,0
1971-01-09 00:00:00,17.5965162944444,3.05343564249695,0
1971-01-10 00:00:00,17.4704115648148,2.95469586932975,0
1971-01-11 00:00:00,17.1733482522222,3.14351128244375,0
1971-01-12 00:00:00,16.9337572777778,3.44694846995962,0
1971-01-13 00:00:00,16.9287455251852,2.73336238584082,0
1971-01-14 00:00:00,16.992245377037,2.91912771340914,0
1971-01-15 00:00:00,16.7450157703704,3.44684170904539,0
1971-01-16 00:00:00,16.6732876777778,3.33447410208045,0
1971-01-17 00:00:00,17.1066470203704,3.65526604433956,0
1971-01-18 00:00:00,17.1449766674074,3.89407027732675,0
1971-01-19 00:00:00,16.9384387048148,3.35459345759683,0
1971-01-20 00:00:00,17.2947516555556,3.03427503824548,0
1971-01-21 00:00:00,17.2279078785185,3.00161455334948,0
1971-01-22 00:00:00,17.18636187,2.87173972318761,0
1971-01-23 00:00:00,17.1240887481481,2.94700875104159,0
1971-01-24 00:00:00,17.0404620907407,2.77839838280649,0
1971-01-25 00:00:00,16.9070060096296,2.57245287873719,0
1971-01-26 00:00:00,16.9387011788889,2.07542984075928,0
1971-01-27 00:00:00,16.9941617451852,2.719331691203,0
1971-01-28 00:00:00,17.0027698411111,2.84403481898908,0
1971-01-29 00:00:00,17.0207870066667,2.90465108775801,0
1971-01-30 00:00:00,17.2333817414815,2.91862436175759,0
1971-01-31 00:00:00,18.3440843274074,2.84358014156761,0
1971-02-01 00:00:00,18.2903498296296,2.60905691216977,0
1971-02-02 00:00:00,18.1641362159259,3.0771846964757,0
1971-02-03 00:00:00,17.8605022911111,2.84123983748535,0
1971-02-04 00:00:00,17.5885052311111,2.93935636729302,0
1971-02-05 00:00:00,17.4288189807407,2.71085406803714,0
1971-02-06 00:00:00,17.1791766933333,2.11049063261894,0
1971-02-07 00:00:00,16.638211642963,2.02227281882847,0
1971-02-08 00:00:00,16.1923018592593,2.35890867592327,0
1971-02-09 00:00:00,16.181966182963,2.41081878661845,0
1971-02-10 00:00:00,16.2001378577778,2.38076393864821,0
1971-02-11 00:00:00,16.1170700588889,2.404738147138,0
1971-02-12 00:00:00,16.1343131759259,2.82721837322557,0
1971-02-13 00:00:00,16.4540543011111,2.75663635113813,0
1971-02-14 00:00:00,16.809468452963,2.43440768548705,0
1971-02-15 00:00:00,16.8921671818519,2.44098931593195,0
1971-02-16 00:00:00,17.0723488848148,2.4278618123175,0
1971-02-17 00:00:00,17.2042954296296,2.40779678449371,0
1971-02-18 00:00:00,17.4064248692593,3.10561134126591,0
1971-02-19 00:00:00,17.6164218337037,2.69939959610162,0
1971-02-20 00:00:00,17.7937111203704,2.44523408528705,0
1971-02-21 00:00:00,17.9114892611111,3.00255006823568,0
1971-02-22 00:00:00,18.1645162733333,2.98287128325874,0
1971-02-23 00:00:00,18.541406802963,3.10592305990728,0
1971-02-24 00:00:00,18.2885379981481,3.60471370851002,0
1971-02-25 00:00:00,18.2003829992593,3.59847731746064,0
1971-02-26 00:00:00,18.3327718162963,3.58382389633616,0
1971-02-27 00:00:00,18.2878043144444,3.53363044151814,0
1971-02-28 00:00:00,18.3662264274074,3.24709994782698,0
1971-03-01 00:00:00,18.2707116392593,2.56183507722372,0
1971-03-02 00:00:00,17.9584162074074,2.61093879357248,0
1971-03-03 00:00:00,19.0691799314815,2.71995923300194,0
1971-03-04 00:00:00,19.7280553648148,2.78751794953695,0
1971-03-05 00:00:00,20.1747598888889,3.06842731647467,0
1971-03-06 00:00:00,20.3300522648148,3.62027629915866,0
1971-03-07 00:00:00,20.5286622818519,3.76341104606047,0
1971-03-08 00:00:00,20.7793519588889,3.26212247098145,0
1971-03-09 00:00:00,21.0849752211111,3.10928918819317,0
1971-03-10 00:00:00,21.8516190377778,3.20244443649761,0
1971-03-11 00:00:00,23.3627199655556,3.61766250235103,0
1971-03-12 00:00:00,23.76832002,3.32020286585696,0
1971-03-13 00:00:00,23.6681843322222,3.36883912448113,0
1971-03-14 00:00:00,24.3044923040741,3.1614637015397,0
1971-03-15 00:00:00,27.1704798374074,3.08166026421147,0
1971-03-16 00:00:00,26.2470648992593,2.83765305033535,0
1971-03-17 00:00:00,25.3402421048148,2.78281851392175,0
1971-03-18 00:00:00,24.5847872196296,2.80965286794182,0
1971-03-19 00:00:00,24.97179513,3.08263258415206,0
1971-03-20 00:00:00,24.2356724348148,3.30805535327519,0
1971-03-21 00:00:00,24.9050238033333,3.05600765025761,0
1971-03-22 00:00:00,25.221872722963,3.27855791526299,0
1971-03-23 00:00:00,25.8083997933333,3.14443633247635,0
1971-03-24 00:00:00,26.4819051055556,3.58059723057503,0
1971-03-25 00:00:00,25.7283764055556,3.3679931769757,0
1971-03-26 00:00:00,27.1656554055556,3.44347724173845,0
1971-03-27 00:00:00,28.851599902963,3.51956883531258,0
