datetime,uas,vas,ps,tas,hurs,pr,rsds,rlds,cc,petH,sfcwind
1979-02-25 00:00:00,0.0863660709559917,-0.48216651558876,798.03414375,-5.31984558105467,90.3815481567383,5.93588170409202,104.648730163574,277.148599243164,0.809788656404867,0.744220543905281,0.48984043010697
1979-02-26 00:00:00,1.310766685009,-0.962879935503007,799.960796875,-7.36715270996092,77.1172314453125,1.05495743290521,135.852267150879,250.061345825195,0.808685743402639,0.677007633776432,1.62642155443285
1979-02-27 00:00:00,-0.798583524227144,0.48490422308445,801.4785796875,-8.61832519531248,73.4368302917481,0.0934645383531467,151.643083496094,241.692405395508,0.80404809213015,0.719773420901871,0.934273916328707
1979-02-28 00:00:00,-0.916737548112871,-0.753741949796679,803.3243984375,-8.61513305664061,84.3235203552246,1.55098749801983,101.728058929443,256.460699157715,0.842835812766933,0.584372037180364,1.18681702844343
1979-03-01 00:00:00,0.276526041030883,0.350179602503776,806.8493796875,-7.58980834960936,76.6956050109863,0,177.230639343262,239.704630737305,0.78509389224139,0.852214722319294,0.44619772005011
1979-03-02 00:00:00,-0.343621919751168,0.281047899723053,806.866521875,-5.71546936035155,64.8209655761719,0,200.00418762207,231.883270263672,0.771778926960634,1.04146484107939,0.443918850323139
1979-03-03 00:00:00,-0.826413321495056,-0.241740507930518,807.476628125,-6.56658081054686,72.606789855957,0,181.951827392578,234.74260925293,0.792572428096863,0.888726665116137,0.861044395556347
1979-03-04 00:00:00,-0.874675819873809,0.860705986022949,807.7331890625,-6.78531127929686,71.7771992492676,0,185.859100341797,238.032314758301,0.788280346839761,0.836067423248636,1.22714000189369
1979-03-05 00:00:00,-0.801201808452605,1.30170932292938,806.6832921875,-5.37641723632812,66.2237557220459,0,198.946725158691,234.834825439453,0.781030256626387,1.03880566628208,1.52851938138481
1979-03-06 00:00:00,-0.865951354503631,1.61802961111069,806.0244421875,-3.99775573730468,66.3248036193848,0,205.51184753418,239.940986633301,0.771718460335347,1.25702822207323,1.83518161793259
1979-03-07 00:00:00,-1.24807369947433,1.77785441637039,800.245184375,-3.17526062011718,68.0037016296387,2.30173541558907,107.293459320068,277.110151367187,0.837068952228162,1.02809464047306,2.17220033264136
1979-03-08 00:00:00,-1.59627355575562,0.11667943149805,796.9751203125,-2.84947387695311,88.9816850280762,0.800907161319629,120.160439605713,282.87482421875,0.82233327543932,0.980072515402557,1.6005322097788
1979-03-09 00:00:00,-1.82912905216217,0.137443978339433,798.546746875,-2.78272827148436,86.9045805358887,0.130702695219952,111.927974853516,286.902846679687,0.829094303688385,0.937119364872494,1.83428567476428
1979-03-10 00:00:00,-1.39429313182831,1.53241271972656,799.4920359375,-2.38391967773436,83.928621673584,0.221572991387802,116.70068145752,282.807584838867,0.831169291632095,1.1247105590151,2.07179682426713
1979-03-11 00:00:00,0.524943075478079,1.47663935899735,800.692215625,-0.999990234374989,75.1458624267578,0.455169729888438,155.239698791504,267.415579223633,0.812206991037223,1.30782360219901,1.56717230355583
1979-03-12 00:00:00,0.61997546195984,1.49610154390335,802.6947,-0.638831176757802,67.6440251159668,0,204.380257263184,254.857869567871,0.7784772364443,1.62643914138677,1.61947195193443
1979-03-13 00:00:00,0.145597227998079,1.75001199483872,801.0410609375,0.745512084960949,71.3331689453125,0.756318992731397,164.576410827637,270.171128540039,0.806438107195778,1.67351944682199,1.75605823789535
1979-03-14 00:00:00,1.60729350805282,-0.307150219082832,800.50814375,0.4009735107422,82.0897337341309,0.948522243706975,150.659809875488,268.204210205078,0.824138062604077,1.35497121067379,1.63637821976198
1979-03-15 00:00:00,2.70516260147095,0.577075079679489,802.744525,0.937642211914074,71.0463835144043,0,192.706098327637,267.975310058594,0.786986245669753,1.8928614533864,2.76602970844208
1979-03-16 00:00:00,2.37609672069549,1.08929356098175,804.081421875,3.28194763183595,61.1978846740723,0,213.083308105469,264.896270751953,0.772486717439426,2.2540851723069,2.61388524769091
1979-03-17 00:00:00,0.573741165101531,1.81091028690338,802.7214578125,3.44275146484376,62.9941561126709,0,223.827799987793,263.011473388672,0.766578097550587,2.29643184278158,1.8996249608132
1979-03-18 00:00:00,1.9560138630867,0.978223047256472,800.6215203125,4.19287048339845,65.3729927062988,2.75184972002171,172.327425842285,285.087103881836,0.799326498376375,2.28300531145029,2.18698663982455
1979-03-19 00:00:00,0.985847651958466,0.682649970054626,801.7371546875,3.01325622558595,88.1438502502441,3.10818588570692,120.646361541748,289.81225402832,0.843649175152086,1.63366500568708,1.1991274221231
1979-03-20 00:00:00,0.10218173697591,1.38852677106857,803.817478125,3.25481384277345,71.3423916625977,0,187.985014648438,277.682482910156,0.797221498092224,2.26030836174095,1.392281473462
1979-03-21 00:00:00,1.58784417867661,0.261751658320427,803.702621875,3.32232727050783,81.8935450744629,1.66784854629077,139.327752075195,282.46809387207,0.83867987529707,1.91683664169012,1.60927408056884
1979-03-22 00:00:00,0.493817939162254,0.386630176305771,802.98985,3.39595031738282,74.8381115722656,0,173.951707458496,288.441498413086,0.805752024278696,1.95379207685443,0.627167481832953
1979-03-23 00:00:00,0.109639376895501,-0.037280760407449,801.476584375,3.0538055419922,73.1384680175781,2.82523805787788,115.829309539795,279.09360168457,0.864230663480384,1.82571189899222,0.115804352520064
1979-03-24 00:00:00,-0.980214972496032,1.58056989431381,798.309340625,2.82902770996095,77.2340689086914,2.05933481175453,139.425041809082,295.228836669922,0.834646225269904,2.0339745977125,1.85984477393049
1979-03-25 00:00:00,0.701717643737793,-0.595667810440063,795.163790625,0.77295288085939,97.6737083435059,7.39211897738278,15.322769355774,308.813756713867,0.917403237338858,0.89564677851758,0.920449776971769
1979-03-26 00:00:00,-0.242098024487496,0.0436185255646717,796.13651875,0.341141967773451,83.1983032226563,2.16844914271497,157.835857543945,285.745286865234,0.831623667248347,1.67978236582114,0.245995994343778
1979-03-27 00:00:00,-0.382340781688691,-1.7185472369194,795.0046015625,-0.561236572265613,95.2289556884766,5.5366271934472,44.2651025390625,303.317370605469,0.904493311039224,0.738083543638989,1.76056498853795
1979-03-28 00:00:00,2.91375649452209,-1.66376902103424,798.0849671875,0.588528442382825,68.5125260925293,0,201.084230041504,274.458228149414,0.809073202188892,1.74011522887829,3.35530986120848
1979-03-29 00:00:00,1.92063951730728,0.0908431509137153,800.3178578125,4.54402709960939,64.4255032348633,0.550388324889354,236.818072814941,287.446452026367,0.766621049617059,2.60850483102532,1.92278668434912
1979-03-30 00:00:00,1.09209060430527,-0.526265808939934,799.98041875,5.44408813476564,87.9056587219238,3.16181190870703,137.455146484375,304.189639892578,0.84132291858873,1.87243794432559,1.21227785167884
1979-03-31 00:00:00,0.778216991424563,0.639667667150497,799.5299328125,6.23217346191407,69.3973637390137,0,209.535978698731,295.747162475586,0.789941520115186,2.74825367626916,1.00737103896214
1979-04-01 00:00:00,0.603111382722855,0.177741531431675,801.830346875,6.19225402832033,67.6953196716309,0.543774828838651,165.389344177246,289.373629150391,0.834835621816204,2.24312664585813,0.628757021404573
1979-04-02 00:00:00,1.15120481729508,1.30288908243179,802.1337875,7.94523254394533,65.5398117065429,0.448678776738233,134.977256469727,303.729801635742,0.849057863822691,2.82036759488438,1.73861798348095
1979-04-03 00:00:00,1.68096848011017,2.33047330856323,800.6654109375,11.1393029785156,59.514893951416,0,158.71203704834,303.13294555664,0.833046967384157,3.63203203933268,2.87345799917965
1979-04-04 00:00:00,3.03165578365326,2.31706314325333,801.053709375,12.4494512939453,48.5892838287354,0,172.990491638184,305.26460144043,0.82188863529767,3.40089514878366,3.81571990591307
1979-04-05 00:00:00,1.65683966398239,0.570707125961784,803.1279734375,7.68371704101564,65.7328415679932,1.09102281057859,83.6375315856933,302.166913452148,0.890877815172335,2.39538972020376,1.75237675622819
1979-04-06 00:00:00,-0.178700602054596,1.28431181430817,805.8317734375,6.07115539550783,66.8061590576172,0,206.169178161621,275.141893310547,0.82326022814646,2.76212399523531,1.29668451889664
1979-04-07 00:00:00,-0.743452924489973,1.70486646413803,804.553690625,8.26629211425783,62.7548358154297,0,211.863887634277,281.917953491211,0.815126667131073,3.22903303350809,1.85991717866017
1979-04-08 00:00:00,-0.627883108854293,1.67172419309616,802.607534375,8.1461492919922,74.0464762878418,0.246972314831511,162.459708251953,290.841834106445,0.848088244536429,2.9068559783375,1.78574885584943
1979-04-09 00:00:00,0.601353490948678,1.96512642383576,799.8890359375,7.50638977050783,82.7813374328613,2.19787681137677,140.013121337891,307.555845947266,0.853774441600983,2.82479814948752,2.05507855877426
1979-04-10 00:00:00,1.38468572616577,1.95025213718415,798.1514859375,5.84159301757814,78.0331753540039,1.59931406588294,158.389304504395,285.711921386719,0.85769706879296,2.58837179649516,2.39182732630066
1979-04-11 00:00:00,1.61978841543198,1.39022535562515,799.2721203125,4.3637078857422,56.1718138122558,0.193195939347787,212.002309265137,277.012682495117,0.826044898954075,2.45869267940624,2.13458217227417
1979-04-12 00:00:00,0.488856340646746,1.79309702634812,797.20333125,5.25418518066408,56.7341677856445,0.608071505965201,198.229096374512,282.109067993164,0.834256910141153,2.60841159142639,1.85854175839258
1979-04-13 00:00:00,-0.925952030420301,2.15140556335449,795.3908125,5.78889221191408,79.4508451843262,3.56244351156056,156.075300598145,306.153162231445,0.849009080519258,2.67811140490757,2.34220687828213
1979-04-14 00:00:00,-1.10934724807739,1.41013057231903,795.3125234375,6.04367492675783,85.2125019836426,8.33839516388251,117.954710388184,310.423792114258,0.873668862848288,2.16422824618612,1.79419049930761
1979-04-15 00:00:00,1.6153102016449,-0.258989625647661,798.455675,3.64985412597658,81.765612335205,3.74322418961674,145.620870361328,297.65903137207,0.864842210633028,1.65808842232849,1.63594091388754
1979-04-16 00:00:00,1.42464566946029,-1.80654543399811,803.049928125,2.09894470214845,80.2800952148438,1.70882044988685,116.249595184326,295.74419921875,0.886562910830893,1.5160084407756,2.3007002604884
1979-04-17 00:00:00,1.43445858240128,0.450159629583359,805.62251875,3.47352661132814,55.4435418701172,0,231.320154724121,273.866622924805,0.823106956749939,2.56383384795763,1.50343444045004
1979-04-18 00:00:00,0.96593806624413,2.18686382770538,800.414603125,7.25250244140626,46.3751039123535,0.135808632316184,202.151310119629,286.197236328125,0.837022951001551,3.09835503081163,2.39069231578337
1979-04-19 00:00:00,2.81989934921265,1.115969196558,796.22125,8.17680664062502,48.5671171569824,1.57194072939455,221.46801940918,292.908917236328,0.819044877998548,3.14533588234545,3.03269180553452
1979-04-20 00:00:00,1.24958305597305,0.0266323459148435,797.307759375,5.35662109375002,74.1401943969726,5.79275987553409,167.38782409668,304.934625854492,0.850912953888692,2.31973522447892,1.24986683115597
1979-04-21 00:00:00,-1.6197457742691,0.882348310351375,797.2213515625,3.76252929687502,81.9276062011718,4.78515404532663,145.208248901367,303.479858398437,0.867990081998379,2.27443309645713,1.8444822888937
1979-04-22 00:00:00,-1.16193760752678,1.26219808578492,794.43848125,4.18763793945314,90.852989654541,7.94072318589314,110.332523956299,314.075886230469,0.88456946386967,2.35113409362144,1.71558824067553
1979-04-23 00:00:00,0.644960660934448,0.196633817851546,800.3684296875,3.99408996582033,83.8069854736328,3.75253935484216,155.60027923584,296.595503540039,0.867717774730817,1.93460500700169,0.674269317465859
1979-04-24 00:00:00,-0.128848131895062,1.61196926593781,804.9408015625,5.50207519531252,67.1605704498291,1.77740589121822,181.793574523926,291.254309082031,0.854861921558937,2.69772074970351,1.61711061941381
1979-04-25 00:00:00,-0.410706214904784,-0.883834730386733,805.6161640625,3.68030029296876,92.9981134033203,5.21921750390902,91.3867251586915,318.105972290039,0.896274683870361,1.85894349104151,0.974599110198241
1979-04-26 00:00:00,0.826493628025055,-2.06677399635315,810.3811828125,3.3587518310547,74.660680847168,1.89437810552772,157.481687011719,304.854978027344,0.863973408711575,1.99723877117687,2.22590351748848
1979-04-27 00:00:00,-1.92456598758698,-0.494175451695921,813.867209375,2.18894592285158,79.2194230651856,1.4395116266096,173.952406921387,286.142844238281,0.866355295533655,1.93311924875419,1.98699864560485
1979-04-28 00:00:00,-0.82713069677353,1.3098411154747,811.811184375,4.19432861328126,65.2890483093262,0,263.091664428711,261.628546142578,0.822880865192049,2.90373552489792,1.54913812726079
1979-04-29 00:00:00,-1.03794598937035,0.979438858032226,807.794090625,7.51967834472658,57.6409674072266,0,266.211410522461,271.021662597656,0.814765592003441,3.583961973794,1.42710628667716
1979-04-30 00:00:00,-1.63366487503052,0.665671446323393,805.853803125,8.43283508300783,66.249200592041,0,263.657994384766,280.614273681641,0.81062621990889,3.70452627405957,1.76408032650409
1979-05-01 00:00:00,-0.646499475836752,-0.0279549956321736,803.0261375,9.81809875488283,70.2834407043457,0.0966377677686967,277.100408325195,300.529445800781,0.785750649429263,4.23793498843857,0.647103588336512
1979-05-02 00:00:00,-1.28325834989548,-0.133055407404901,801.3065046875,8.93084289550782,77.8990951538086,1.60647005861393,215.653600463867,311.489460449219,0.825374020681369,3.53920020231456,1.29013787403368
1979-05-03 00:00:00,-2.05858742952347,0.248581664860247,800.5039125,6.29199462890626,81.0283116149903,1.88703261001501,131.775546875,312.825144042969,0.880896503832734,2.78976757601882,2.07354166803967
1979-05-04 00:00:00,0.180998016297818,0.719087270498276,800.5443984375,8.46468688964845,73.9370506286621,1.3584368582815,228.057545166016,310.598908081055,0.819017035646685,3.78597389326625,0.741516543643098
1979-05-05 00:00:00,-0.446737757921219,-0.164188519120215,801.4431375,8.58354919433595,93.7652185058594,7.08776971790938,133.639368591309,347.691029663086,0.859207159568143,3.21259103897745,0.475954298397826
1979-05-06 00:00:00,-0.585884491801263,-1.69859735965729,803.735221875,8.4153338623047,85.1971549987793,3.43649018020368,79.8087701416016,327.17987121582,0.904981793514381,2.60677771876164,1.79680094277801
1979-05-07 00:00:00,-1.2556727719307,-1.18710514545441,806.8636296875,8.17450134277345,90.5942558288574,2.57798286736942,138.221487121582,340.835040283203,0.862117007100492,2.87813148409189,1.72798516675707
1979-05-08 00:00:00,-2.89516642570496,-0.0790262849535799,807.532303125,7.87975341796876,83.6675477600098,1.41092611761996,143.883898925781,311.471802978516,0.877586246598937,2.67091255064246,2.89624477319214
1979-05-09 00:00:00,-2.64007437705994,0.976453621387481,808.126796875,8.24657043457032,66.7749136352539,0,300.422132568359,284.785629272461,0.788671475458016,3.86683686505117,2.81486312120663
1979-05-10 00:00:00,-2.47377711296082,1.32501201868057,809.1964046875,9.06161560058595,60.6795393371582,0,315.089009399414,281.626859741211,0.780484190047483,4.06082789061674,2.80628402950534
1979-05-11 00:00:00,-1.75380965948105,1.28225145578384,809.7092546875,10.5436413574219,58.0963926696777,0,286.834663085937,310.208277587891,0.781196997241059,4.18978024964572,2.17256003773171
1979-05-12 00:00:00,-1.62638699054718,1.57526131391525,808.4038546875,10.9722662353516,67.5926933288574,0.665899250510846,226.452105712891,320.961708984375,0.81960436791855,3.56830084850897,2.26419585065849
1979-05-13 00:00:00,-0.132426941841838,1.73418241262436,805.5573296875,13.0032025146485,63.7499407196045,0.615547446417621,268.370008544922,320.655041503906,0.78936021377197,4.77505432618165,1.7392313058306
1979-05-14 00:00:00,1.2507696056366,0.783331633210185,802.293390625,13.0250207519531,58.0461438751221,0.670139085093976,292.120275268555,307.731942749023,0.78168115343893,4.52662785113229,1.4758160637329
1979-05-15 00:00:00,0.664988540410996,0.372149203419687,801.123453125,10.642367553711,59.7395832824707,1.44816541409818,237.659931640625,311.119616088867,0.820782646951206,3.64995623810384,0.762039886412683
1979-05-16 00:00:00,-0.501377052664759,-0.833273323774337,800.1348890625,8.29058166503908,77.6795962524414,2.93966678995639,212.654753112793,319.915269775391,0.832696242689661,3.31941402801028,0.972483100651488
1979-05-17 00:00:00,-0.48114094913006,-1.46511819124222,801.1675515625,8.4943768310547,79.1520654296875,1.84603579802206,195.547055969238,327.063861694336,0.840008347419699,3.25711722916014,1.54209854653931
1979-05-18 00:00:00,-1.22731725215912,0.209411276429893,806.8189828125,9.65761779785158,77.0800758361816,1.50389092310797,252.715165100098,309.316143798828,0.813287570407117,3.42114024054702,1.24505450488861
1979-05-19 00:00:00,-1.85427952289581,1.6832635807991,810.08833125,10.3265246582031,74.2754573059082,1.44696158368606,259.846417236328,311.793766479492,0.806939651856549,3.31593490603076,2.50434199570972
1979-05-20 00:00:00,-1.1124264717102,1.65072009325027,809.3763328125,10.3246466064453,79.5353594970703,1.71175054268678,240.814473876953,313.652186889648,0.819873160238671,3.06899044345072,1.99057013973931
1979-05-21 00:00:00,-0.88376603960991,1.43383014440537,805.9109375,12.0959710693359,76.2174276733398,2.40571706404443,264.966304321289,323.12520324707,0.795954424707651,4.72998523802886,1.68431330095482
1979-05-22 00:00:00,1.03599848270416,0.0641306036710763,804.4405125,13.6646246337891,58.1630744934082,0,334.072962646484,304.473001708984,0.756187313610558,5.22098687931881,1.03798149814558
1979-05-23 00:00:00,-1.98515740871429,-0.932447972297667,805.53678125,11.7284912109375,83.2303677368164,10.9616381144151,169.528672790527,346.731637573242,0.8471618192602,3.6400760357592,2.19324170086547
