datetime,Flow_metersCubedPerSecond
1970-06-18 00:00:00,20.740740074
1970-06-19 00:00:00,19.839120926
1970-06-20 00:00:00,18.76620327
1970-06-21 00:00:00,19.351852545
1970-06-22 00:00:00,19.184026941
1970-06-23 00:00:00,20.049770482
1970-06-24 00:00:00,16.6782415184
1970-06-25 00:00:00,16.9942127704
1970-06-26 00:00:00,18.81481463
1970-06-27 00:00:00,19.1238423703
1970-06-28 00:00:00,21.229166819
1970-06-29 00:00:00,17.9976855077
1970-06-30 00:00:00,20.4259266667
1970-07-01 00:00:00,24.857639259
1970-07-02 00:00:00,25.606480741
1970-07-03 00:00:00,26.518517889
1970-07-04 00:00:00,24.7858785926
1970-07-05 00:00:00,25.762732259
1970-07-06 00:00:00,24.460648
1970-07-07 00:00:00,23.94560226
1970-07-08 00:00:00,24.233796333
1970-07-09 00:00:00,21.868057371
1970-07-10 00:00:00,22.826388815
1970-07-11 00:00:00,25.850694049
1970-07-12 00:00:00,23.398146851
1970-07-13 00:00:00,24.776622112
1970-07-14 00:00:00,25.844906148
1970-07-15 00:00:00,25.611111259
1970-07-16 00:00:00,24.76967574
1970-07-17 00:00:00,26.039351964
1970-07-18 00:00:00,24.717592519
1970-07-19 00:00:00,24.596063518
1970-07-20 00:00:00,24.793980667
1970-07-21 00:00:00,26.431712815
1970-07-22 00:00:00,21.030092111
1970-07-23 00:00:00,23.833332888
1970-07-24 00:00:00,23.58564826
1970-07-25 00:00:00,25.269674777
1970-07-26 00:00:00,26.618056778
1970-07-27 00:00:00,26.714119889
1970-07-28 00:00:00,25.292823703
1970-07-29 00:00:00,24.505788074
1970-07-30 00:00:00,24.5358808522
1970-07-31 00:00:00,24.872685259
1970-08-01 00:00:00,25.591435925
1970-08-02 00:00:00,24.37615763
1970-08-03 00:00:00,26.829860667
1970-08-04 00:00:00,26.185185925
1970-08-05 00:00:00,26.609953185
1970-08-06 00:00:00,25.543981888
1970-08-07 00:00:00,25.442128853
1970-08-08 00:00:00,23.872684815
1970-08-09 00:00:00,24.869212
1970-08-10 00:00:00,25.018518593
1970-08-11 00:00:00,26.402776851
1970-08-12 00:00:00,26.039350964
1970-08-13 00:00:00,25.836804666
1970-08-14 00:00:00,24.840276482
1970-08-15 00:00:00,26.604165371
1970-08-16 00:00:00,18.793982778
1970-08-17 00:00:00,19.66319437
1970-08-18 00:00:00,24.318286148
1970-08-19 00:00:00,24.660879186
1970-08-20 00:00:00,24.776619518
1970-08-21 00:00:00,25.332176667
1970-08-22 00:00:00,22.871527741
1970-08-23 00:00:00,20.344906703
1970-08-24 00:00:00,20.239583666
1970-08-25 00:00:00,21.648148152
1970-08-26 00:00:00,22.674769433
1970-08-27 00:00:00,20.033565452
1970-08-28 00:00:00,20.979167187
1970-08-29 00:00:00,17.373841851
1970-08-30 00:00:00,14.7048612114
1970-08-31 00:00:00,13.699073707
1970-09-01 00:00:00,15.733797066
1970-09-02 00:00:00,14.687500014
1970-09-03 00:00:00,17.399305362
1970-09-04 00:00:00,19.365741141
1970-09-05 00:00:00,20.172453714
1970-09-06 00:00:00,20.439813918
1970-09-07 00:00:00,19.012731074
1970-09-08 00:00:00,12.986111373
1970-09-09 00:00:00,10.937501149
1970-09-10 00:00:00,11.23148166
1970-09-11 00:00:00,11.584490707
1970-09-12 00:00:00,11.947915964
1970-09-13 00:00:00,11.677083037
1970-09-14 00:00:00,9.560184889
1970-09-15 00:00:00,7.812499407
1970-09-16 00:00:00,8.800926
1970-09-17 00:00:00,7.655092814
1970-09-18 00:00:00,4.8599538552
1970-09-19 00:00:00,3.4756943886
1970-09-20 00:00:00,3.5717592406
1970-09-21 00:00:00,3.5474536998
1970-09-22 00:00:00,3.1365741442
1970-09-23 00:00:00,3.4039356592
1970-09-24 00:00:00,2.5497684812
1970-09-25 00:00:00,2.4953703813
1970-09-26 00:00:00,2.1527777109
1970-09-27 00:00:00,1.3807870739
1970-09-28 00:00:00,0.733796296
1970-09-29 00:00:00,0.194444433
1970-09-30 00:00:00,0.05787037
1970-10-01 00:00:00,0.05787037
1970-10-02 00:00:00,0.05787037
1970-10-03 00:00:00,0.05787037
1970-10-04 00:00:00,0.05787037
1970-10-05 00:00:00,0.05787037
1970-10-06 00:00:00,0.05787037
1970-10-07 00:00:00,0.05787037
1970-10-08 00:00:00,0.05787037
1970-10-09 00:00:00,0.05787037
1970-10-10 00:00:00,0.05787037
1970-10-11 00:00:00,0.05787037
1970-10-12 00:00:00,0.05787037
1970-10-13 00:00:00,0.05787037
1970-10-14 00:00:00,0.05787037
1970-10-15 00:00:00,0.05787037
1970-10-16 00:00:00,0.05787037
1970-10-17 00:00:00,0.05787037
1970-10-18 00:00:00,0.05787037
1970-10-19 00:00:00,0.05787037
1970-10-20 00:00:00,0.05787037
1970-10-21 00:00:00,0.05787037
1970-10-22 00:00:00,0.05787037
1970-10-23 00:00:00,0.05787037
1970-10-24 00:00:00,0.05787037
1970-10-25 00:00:00,0.2534722219
1970-10-26 00:00:00,0.5543981478
1970-10-27 00:00:00,0.5694444441
1970-10-28 00:00:00,0.5092592589
1970-10-29 00:00:00,0.4907407404
1970-10-30 00:00:00,0.49537037
1970-10-31 00:00:00,0.4976851849
1970-11-01 00:00:00,0.9074074071
1970-11-02 00:00:00,0.9085648145
1970-11-03 00:00:00,0.8460648145
1970-11-04 00:00:00,0.9479166663
1970-11-05 00:00:00,0.9293981478
1970-11-06 00:00:00,0.7893518515
1970-11-07 00:00:00,0.80787037
1970-11-08 00:00:00,0.8194444441
1970-11-09 00:00:00,0.8217592589
1970-11-10 00:00:00,0.802083333
1970-11-11 00:00:00,0.4050925923
1970-11-12 00:00:00,0.3946759256
1970-11-13 00:00:00,0.4317129626
1970-11-14 00:00:00,0.05787037
1970-11-15 00:00:00,0.05787037
1970-11-16 00:00:00,0.05787037
1970-11-17 00:00:00,0.05787037
1970-11-18 00:00:00,0.05787037
1970-11-19 00:00:00,0.05787037
1970-11-20 00:00:00,0.05787037
1970-11-21 00:00:00,0.05787037
1970-11-22 00:00:00,0.05787037
1970-11-23 00:00:00,0.05787037
1970-11-24 00:00:00,0.05787037
1970-11-25 00:00:00,0.05787037
1970-11-26 00:00:00,0.05787037
1970-11-27 00:00:00,0.05787037
1970-11-28 00:00:00,0.05787037
1970-11-29 00:00:00,0.05787037
1970-11-30 00:00:00,0.05787037
1970-12-01 00:00:00,0.05787037
1970-12-02 00:00:00,0.05787037
1970-12-03 00:00:00,0.05787037
1970-12-04 00:00:00,0.05787037
1970-12-05 00:00:00,0.05787037
1970-12-06 00:00:00,0.05787037
1970-12-07 00:00:00,0.05787037
1970-12-08 00:00:00,0.05787037
1970-12-09 00:00:00,0.05787037
1970-12-10 00:00:00,0.05787037
1970-12-11 00:00:00,0.05787037
1970-12-12 00:00:00,0.05787037
1970-12-13 00:00:00,0.05787037
1970-12-14 00:00:00,0.05787037
1970-12-15 00:00:00,0.05787037
1970-12-16 00:00:00,0.05787037
1970-12-17 00:00:00,0.05787037
1970-12-18 00:00:00,0.05787037
1970-12-19 00:00:00,0.05787037
1970-12-20 00:00:00,0.05787037
1970-12-21 00:00:00,0.05787037
1970-12-22 00:00:00,0.05787037
1970-12-23 00:00:00,0.05787037
1970-12-24 00:00:00,0.05787037
1970-12-25 00:00:00,0.05787037
1970-12-26 00:00:00,0.05787037
1970-12-27 00:00:00,0.05787037
1970-12-28 00:00:00,0.05787037
1970-12-29 00:00:00,0.05787037
1970-12-30 00:00:00,0.05787037
1970-12-31 00:00:00,0.05787037
1971-01-01 00:00:00,0.05787037
1971-01-02 00:00:00,0.05787037
1971-01-03 00:00:00,0.05787037
1971-01-04 00:00:00,0.05787037
1971-01-05 00:00:00,0.05787037
1971-01-06 00:00:00,0.05787037
1971-01-07 00:00:00,0.05787037
1971-01-08 00:00:00,0.05787037
1971-01-09 00:00:00,0.05787037
1971-01-10 00:00:00,0.05787037
1971-01-11 00:00:00,0.05787037
1971-01-12 00:00:00,0.05787037
1971-01-13 00:00:00,0.05787037
1971-01-14 00:00:00,0.05787037
1971-01-15 00:00:00,0.05787037
1971-01-16 00:00:00,0.05787037
1971-01-17 00:00:00,0.05787037
1971-01-18 00:00:00,0.05787037
1971-01-19 00:00:00,0.05787037
1971-01-20 00:00:00,0.05787037
1971-01-21 00:00:00,0.05787037
1971-01-22 00:00:00,0.05787037
1971-01-23 00:00:00,0.05787037
1971-01-24 00:00:00,0.05787037
1971-01-25 00:00:00,0.05787037
1971-01-26 00:00:00,0.05787037
1971-01-27 00:00:00,0.05787037
1971-01-28 00:00:00,0.05787037
1971-01-29 00:00:00,0.05787037
1971-01-30 00:00:00,0.05787037
1971-01-31 00:00:00,0.05787037
1971-02-01 00:00:00,0.05787037
1971-02-02 00:00:00,0.05787037
1971-02-03 00:00:00,0.05787037
1971-02-04 00:00:00,0.05787037
1971-02-05 00:00:00,0.05787037
1971-02-06 00:00:00,0.05787037
1971-02-07 00:00:00,0.05787037
1971-02-08 00:00:00,0.05787037
1971-02-09 00:00:00,0.05787037
1971-02-10 00:00:00,0.05787037
1971-02-11 00:00:00,0.05787037
1971-02-12 00:00:00,0.05787037
1971-02-13 00:00:00,0.05787037
1971-02-14 00:00:00,0.05787037
1971-02-15 00:00:00,0.05787037
1971-02-16 00:00:00,0.05787037
1971-02-17 00:00:00,0.05787037
1971-02-18 00:00:00,0.05787037
1971-02-19 00:00:00,0.05787037
1971-02-20 00:00:00,0.05787037
1971-02-21 00:00:00,0.05787037
1971-02-22 00:00:00,0.05787037
1971-02-23 00:00:00,0.05787037
1971-02-24 00:00:00,0.05787037
1971-02-25 00:00:00,0.05787037
1971-02-26 00:00:00,0.05787037
1971-02-27 00:00:00,0.05787037
1971-02-28 00:00:00,0.05787037
1971-03-01 00:00:00,0.05787037
1971-03-02 00:00:00,0.05787037
1971-03-03 00:00:00,0.05787037
1971-03-04 00:00:00,0.05787037
1971-03-05 00:00:00,0.05787037
1971-03-06 00:00:00,0.05787037
1971-03-07 00:00:00,0.05787037
1971-03-08 00:00:00,0.05787037
1971-03-09 00:00:00,0.05787037
1971-03-10 00:00:00,0.05787037
1971-03-11 00:00:00,0.05787037
1971-03-12 00:00:00,0.05787037
1971-03-13 00:00:00,0.05787037
1971-03-14 00:00:00,0.05787037
1971-03-15 00:00:00,0.05787037
1971-03-16 00:00:00,0.05787037
1971-03-17 00:00:00,0.05787037
1971-03-18 00:00:00,0.05787037
1971-03-19 00:00:00,0.05787037
1971-03-20 00:00:00,0.05787037
1971-03-21 00:00:00,0.05787037
1971-03-22 00:00:00,0.05787037
1971-03-23 00:00:00,0.05787037
1971-03-24 00:00:00,0.05787037
1971-03-25 00:00:00,0.05787037
1971-03-26 00:00:00,0.05787037
1971-03-27 00:00:00,0.05787037
1971-03-28 00:00:00,0.05787037
1971-03-29 00:00:00,0.05787037
1971-03-30 00:00:00,0.05787037
1971-03-31 00:00:00,0.05787037
1971-04-01 00:00:00,0.05787037
1971-04-02 00:00:00,0.05787037
1971-04-03 00:00:00,0.05787037
1971-04-04 00:00:00,0.05787037
1971-04-05 00:00:00,0.05787037
1971-04-06 00:00:00,0.05787037
1971-04-07 00:00:00,0.05787037
1971-04-08 00:00:00,0.05787037
1971-04-09 00:00:00,0.05787037
1971-04-10 00:00:00,0.05787037
1971-04-11 00:00:00,0.05787037
1971-04-12 00:00:00,0.05787037
1971-04-13 00:00:00,0.05787037
1971-04-14 00:00:00,0.05787037
1971-04-15 00:00:00,0.05787037
1971-04-16 00:00:00,0.05787037
1971-04-17 00:00:00,0.05787037
1971-04-18 00:00:00,0.05787037
1971-04-19 00:00:00,0.05787037
1971-04-20 00:00:00,0.05787037
1971-04-21 00:00:00,0.05787037
1971-04-22 00:00:00,0.061342592
1971-04-23 00:00:00,1.7361110849
1971-04-24 00:00:00,3.057870852
1971-04-25 00:00:00,3.210648
1971-04-26 00:00:00,3.320601852
1971-04-27 00:00:00,3.314814444
1971-04-28 00:00:00,3.465278
1971-04-29 00:00:00,3.332175703
1971-04-30 00:00:00,2.9803240367
1971-05-01 00:00:00,3.803240815
1971-05-02 00:00:00,4.472222328
1971-05-03 00:00:00,5.403935203
1971-05-04 00:00:00,6.260417037
1971-05-05 00:00:00,5.851852
1971-05-06 00:00:00,6.054398629
1971-05-07 00:00:00,7.047454115
1971-05-08 00:00:00,7.589120589
1971-05-09 00:00:00,6.462962678
1971-05-10 00:00:00,5.896990481
1971-05-11 00:00:00,6.111110815
1971-05-12 00:00:00,6.646990544
1971-05-13 00:00:00,5.832175703
1971-05-14 00:00:00,6.390045992
1971-05-15 00:00:00,4.861111222
1971-05-16 00:00:00,4.212963222
1971-05-17 00:00:00,4.0775463331
1971-05-18 00:00:00,5.707176259
1971-05-19 00:00:00,5.490740552
1971-05-20 00:00:00,6.1666667776
1971-05-21 00:00:00,7.5081029627
1971-05-22 00:00:00,7.4780097776
1971-05-23 00:00:00,5.7951380998
1971-05-24 00:00:00,4.5104168886
1971-05-25 00:00:00,3.6909719923
1971-05-26 00:00:00,4.351851878
1971-05-27 00:00:00,4.760416444
1971-05-28 00:00:00,4.748842222
1971-05-29 00:00:00,7.109952889
1971-05-30 00:00:00,6.879630407
1971-05-31 00:00:00,8.398147778
1971-06-01 00:00:00,10.254628455
1971-06-02 00:00:00,11.385416785
1971-06-03 00:00:00,12.964120407
1971-06-04 00:00:00,13.643519704
1971-06-05 00:00:00,13.982640592
1971-06-06 00:00:00,12.178239852
1971-06-07 00:00:00,13.7673617
1971-06-08 00:00:00,15.138888348
1971-06-09 00:00:00,15.365741222
1971-06-10 00:00:00,16.9386568408
1971-06-11 00:00:00,19.7511572222
1971-06-12 00:00:00,19.6157418148
1971-06-13 00:00:00,20.531250074
1971-06-14 00:00:00,19.01041674
1971-06-15 00:00:00,19.17129726
1971-06-16 00:00:00,19.378473078
1971-06-17 00:00:00,19.010416075
1971-06-18 00:00:00,20.740740074
1971-06-19 00:00:00,19.839120926
1971-06-20 00:00:00,18.76620327
1971-06-21 00:00:00,19.351852545
1971-06-22 00:00:00,19.184026941
1971-06-23 00:00:00,20.049770482
1971-06-24 00:00:00,16.6782415184
1971-06-25 00:00:00,16.9942127704
1971-06-26 00:00:00,18.81481463
1971-06-27 00:00:00,19.1238423703
1971-06-28 00:00:00,21.229166819
1971-06-29 00:00:00,17.9976855077
1971-06-30 00:00:00,20.4259266667
1971-07-01 00:00:00,24.857639259
1971-07-02 00:00:00,25.606480741
1971-07-03 00:00:00,26.518517889
1971-07-04 00:00:00,24.7858785926
1971-07-05 00:00:00,25.762732259
1971-07-06 00:00:00,24.460648
1971-07-07 00:00:00,23.94560226
1971-07-08 00:00:00,24.233796333
1971-07-09 00:00:00,21.868057371
1971-07-10 00:00:00,22.826388815
1971-07-11 00:00:00,25.850694049
1971-07-12 00:00:00,23.398146851
1971-07-13 00:00:00,24.776622112
1971-07-14 00:00:00,25.844906148
1971-07-15 00:00:00,25.611111259
1971-07-16 00:00:00,24.76967574
1971-07-17 00:00:00,26.039351964
1971-07-18 00:00:00,24.717592519
1971-07-19 00:00:00,24.596063518
1971-07-20 00:00:00,24.793980667
1971-07-21 00:00:00,26.431712815
1971-07-22 00:00:00,21.030092111
1971-07-23 00:00:00,23.833332888
1971-07-24 00:00:00,23.58564826
1971-07-25 00:00:00,25.269674777
1971-07-26 00:00:00,26.618056778
1971-07-27 00:00:00,26.714119889
1971-07-28 00:00:00,25.292823703
1971-07-29 00:00:00,24.505788074
1971-07-30 00:00:00,24.5358808522
1971-07-31 00:00:00,24.872685259
1971-08-01 00:00:00,25.591435925
1971-08-02 00:00:00,24.37615763
1971-08-03 00:00:00,26.829860667
1971-08-04 00:00:00,26.185185925
1971-08-05 00:00:00,26.609953185
1971-08-06 00:00:00,25.543981888
1971-08-07 00:00:00,25.442128853
1971-08-08 00:00:00,23.872684815
1971-08-09 00:00:00,24.869212
1971-08-10 00:00:00,25.018518593
1971-08-11 00:00:00,26.402776851
1971-08-12 00:00:00,26.039350964
1971-08-13 00:00:00,25.836804666
1971-08-14 00:00:00,24.840276482
1971-08-15 00:00:00,26.604165371
1971-08-16 00:00:00,18.793982778
1971-08-17 00:00:00,19.66319437
1971-08-18 00:00:00,24.318286148
1971-08-19 00:00:00,24.660879186
1971-08-20 00:00:00,24.776619518
1971-08-21 00:00:00,25.332176667
1971-08-22 00:00:00,22.871527741
1971-08-23 00:00:00,20.344906703
1971-08-24 00:00:00,20.239583666
1971-08-25 00:00:00,21.648148152
1971-08-26 00:00:00,22.674769433
1971-08-27 00:00:00,20.033565452
1971-08-28 00:00:00,20.979167187
1971-08-29 00:00:00,17.373841851
1971-08-30 00:00:00,14.7048612114
1971-08-31 00:00:00,13.699073707
1971-09-01 00:00:00,15.733797066
1971-09-02 00:00:00,14.687500014
1971-09-03 00:00:00,17.399305362
1971-09-04 00:00:00,19.365741141
1971-09-05 00:00:00,20.172453714
1971-09-06 00:00:00,20.439813918
1971-09-07 00:00:00,19.012731074
1971-09-08 00:00:00,12.986111373
1971-09-09 00:00:00,10.937501149
1971-09-10 00:00:00,11.23148166
1971-09-11 00:00:00,11.584490707
1971-09-12 00:00:00,11.947915964
1971-09-13 00:00:00,11.677083037
1971-09-14 00:00:00,9.560184889
1971-09-15 00:00:00,7.812499407
1971-09-16 00:00:00,8.800926
1971-09-17 00:00:00,7.655092814
1971-09-18 00:00:00,4.8599538552
1971-09-19 00:00:00,3.4756943886
1971-09-20 00:00:00,3.5717592406
1971-09-21 00:00:00,3.5474536998
1971-09-22 00:00:00,3.1365741442
1971-09-23 00:00:00,3.4039356592
1971-09-24 00:00:00,2.5497684812
1971-09-25 00:00:00,2.4953703813
1971-09-26 00:00:00,2.1527777109
1971-09-27 00:00:00,1.3807870739
1971-09-28 00:00:00,0.733796296
1971-09-29 00:00:00,0.194444433
1971-09-30 00:00:00,0.05787037
1971-10-01 00:00:00,0.05787037
1971-10-02 00:00:00,0.05787037
1971-10-03 00:00:00,0.05787037
1971-10-04 00:00:00,0.05787037
1971-10-05 00:00:00,0.05787037
1971-10-06 00:00:00,0.05787037
1971-10-07 00:00:00,0.05787037
1971-10-08 00:00:00,0.05787037
1971-10-09 00:00:00,0.05787037
1971-10-10 00:00:00,0.05787037
1971-10-11 00:00:00,0.05787037
1971-10-12 00:00:00,0.05787037
1971-10-13 00:00:00,0.05787037
1971-10-14 00:00:00,0.05787037
1971-10-15 00:00:00,0.05787037
1971-10-16 00:00:00,0.05787037
1971-10-17 00:00:00,0.05787037
1971-10-18 00:00:00,0.05787037
1971-10-19 00:00:00,0.05787037
1971-10-20 00:00:00,0.05787037
1971-10-21 00:00:00,0.05787037
1971-10-22 00:00:00,0.05787037
1971-10-23 00:00:00,0.05787037
1971-10-24 00:00:00,0.05787037
1971-10-25 00:00:00,0.2534722219
1971-10-26 00:00:00,0.5543981478
1971-10-27 00:00:00,0.5694444441
1971-10-28 00:00:00,0.5092592589
1971-10-29 00:00:00,0.4907407404
1971-10-30 00:00:00,0.49537037
1971-10-31 00:00:00,0.4976851849
1971-11-01 00:00:00,0.9074074071
1971-11-02 00:00:00,0.9085648145
1971-11-03 00:00:00,0.8460648145
1971-11-04 00:00:00,0.9479166663
1971-11-05 00:00:00,0.9293981478
1971-11-06 00:00:00,0.7893518515
1971-11-07 00:00:00,0.80787037
1971-11-08 00:00:00,0.8194444441
1971-11-09 00:00:00,0.8217592589
1971-11-10 00:00:00,0.802083333
1971-11-11 00:00:00,0.4050925923
1971-11-12 00:00:00,0.3946759256
1971-11-13 00:00:00,0.4317129626
1971-11-14 00:00:00,0.05787037
1971-11-15 00:00:00,0.05787037
1971-11-16 00:00:00,0.05787037
1971-11-17 00:00:00,0.05787037
1971-11-18 00:00:00,0.05787037
1971-11-19 00:00:00,0.05787037
1971-11-20 00:00:00,0.05787037
1971-11-21 00:00:00,0.05787037
1971-11-22 00:00:00,0.05787037
1971-11-23 00:00:00,0.05787037
1971-11-24 00:00:00,0.05787037
1971-11-25 00:00:00,0.05787037
1971-11-26 00:00:00,0.05787037
1971-11-27 00:00:00,0.05787037
1971-11-28 00:00:00,0.05787037
1971-11-29 00:00:00,0.05787037
1971-11-30 00:00:00,0.05787037
1971-12-01 00:00:00,0.05787037
1971-12-02 00:00:00,0.05787037
1971-12-03 00:00:00,0.05787037
1971-12-04 00:00:00,0.05787037
1971-12-05 00:00:00,0.05787037
1971-12-06 00:00:00,0.05787037
1971-12-07 00:00:00,0.05787037
1971-12-08 00:00:00,0.05787037
1971-12-09 00:00:00,0.05787037
1971-12-10 00:00:00,0.05787037
1971-12-11 00:00:00,0.05787037
1971-12-12 00:00:00,0.05787037
1971-12-13 00:00:00,0.05787037
1971-12-14 00:00:00,0.05787037
1971-12-15 00:00:00,0.05787037
1971-12-16 00:00:00,0.05787037
1971-12-17 00:00:00,0.05787037
1971-12-18 00:00:00,0.05787037
1971-12-19 00:00:00,0.05787037
1971-12-20 00:00:00,0.05787037
1971-12-21 00:00:00,0.05787037
1971-12-22 00:00:00,0.05787037
1971-12-23 00:00:00,0.05787037
1971-12-24 00:00:00,0.05787037
1971-12-25 00:00:00,0.05787037
1971-12-26 00:00:00,0.05787037
1971-12-27 00:00:00,0.05787037
1971-12-28 00:00:00,0.05787037
1971-12-29 00:00:00,0.05787037
1971-12-30 00:00:00,0.05787037
1971-12-31 00:00:00,0.05787037
