wind_speed,swr,fetch_lk,c_relax_C,par_id
0.81472,0.91281,39935,0.042095,p0372
0.97566,0.84487,28221,0.09984,p0373
1.1891,0.92188,4389.1,0.020938,p0374
0.90866,0.96892,60262,0.088052,p0375
0.93285,1.0547,12931,0.030615,p0376
1.1861,0.92856,8333.2,0.012284,p0377
1.1355,1.1736,36306,0.022237,p0378
1.017,1.1827,48330,0.069523,p0379
0.88598,1.0921,40417,0.019787,p0380
0.92671,1.1701,59603,0.025652,p0381
1.0615,0.97561,73337,0.038046,p0382
1.0277,0.96096,38252,0.0040539,p0383
1.0851,1.1444,74391,0.043924,p0384
1.1621,1.1592,16289,0.049302,p0385
1.1379,0.99361,29769,0.038552,p0386
0.99654,1.0289,28832,0.048176,p0387
1.0959,1.0509,70177,0.050308,p0388
1.158,0.91419,38365,0.0017048,p0389
0.87679,0.90666,13126,0.091244,p0390
0.84374,1.1214,43724,0.017942,p0391
0.92824,0.88265,63732,0.0048452,p0392
0.83427,1.0838,53861,0.027433,p0393
0.98944,1.0945,70236,0.032427,p0394
0.83607,1.1307,675.08,0.021832,p0395
0.80405,0.91812,38933,0.039467,p0396
0.95938,1.1695,48513,0.01755,p0397
0.89788,0.83232,25342,0.048586,p0398
1.183,1.1817,39094,0.071945,p0399
1.1608,0.87818,54186,0.064756,p0400
0.86571,0.80351,30412,0.084223,p0401
1.0565,1.1405,6698.9,0.017222,p0402
0.9695,1.0712,34633,0.028965,p0403
0.97943,1.1962,8504.8,0.040117,p0404
0.88718,0.89687,33448,0.03317,p0405
1.059,1.0163,26901,0.032706,p0406
0.96972,1.0761,26190,0.07453,p0407
0.8372,1.1743,22804,0.07988,p0408
1.1802,1.0951,44577,0.02469,p0409
0.81754,0.84566,6348.1,0.069877,p0410
0.85221,0.89185,2320.7,0.026622,p0411
0.85427,1.175,3516.3,0.070602,p0412
0.91227,0.86131,10697,0.08697,p0413
0.82746,0.82514,33702,0.0074919,p0414
1.0947,0.89836,49691,0.064178,p0415
1.0053,1.007,45797,0.075836,p0416
1.1245,0.91656,8179.3,0.061995,p0417
0.85633,0.95645,10844,0.0435,p0418
0.91577,0.90888,38721,0.030051,p0419
1.0601,1.0246,70863,0.0035954,p0420
0.99613,0.80088,9880,0.085252,p0421
0.93479,0.8214,38980,0.067442,p0422
1.0328,0.88808,20361,0.01824,p0423
0.98037,1.1941,13583,0.00052394,p0424
0.86689,0.81274,41032,0.041949,p0425
1.1915,1.1218,65705,0.02455,p0426
1.0784,1.1448,73878,0.053572,p0427
0.84201,1.1482,47302,0.035409,p0428
0.86008,1.1228,45176,0.016311,p0429
1.1814,1.0629,49524,0.040008,p0430
1.1991,0.88316,43499,0.052432,p0431
1.0761,1.1127,54057,0.016177,p0432
1.0516,0.96491,13714,0.045091,p0433
0.88157,0.94539,59493,0.067033,p0434
1.0629,1.0649,28715,0.035896,p0435
0.91708,0.92619,24858,0.099762,p0436
0.96274,0.95532,21210,0.032848,p0437
1.1392,0.92204,16190,0.043524,p0438
0.99712,0.87352,50649,0.070816,p0439
1.0008,1.1746,43265,0.031422,p0440
1.0035,0.81915,60140,0.041271,p0441
0.81145,0.85853,48588,0.028853,p0442
0.81615,1.1822,56359,0.09568,p0443
0.88974,0.91185,17349,0.091383,p0444
0.94991,0.87641,22651,0.062937,p0445
1.1108,0.96003,51257,0.081332,p0446
0.85693,0.99839,511.04,0.017402,p0447
0.97015,0.86757,1539.1,0.028289,p0448
1.1741,0.87782,33600,0.015812,p0449
1.1968,0.92434,7150.5,0.0066419,p0450
1.1833,1.1457,67525,0.090586,p0451
1.1849,0.85691,65361,0.049473,p0452
0.839,1.1308,51802,0.012142,p0453
1.0843,0.83697,19052,0.068076,p0454
1.1018,1.1676,21057,0.052251,p0455
1.117,0.93272,55125,0.062717,p0456
0.82369,1.1465,54695,0.046665,p0457
0.9155,1.0078,30919,0.091757,p0458
0.97203,1.1954,997.29,0.037294,p0459
1.0656,0.90056,48739,0.093933,p0460
0.91965,1.0427,63770,0.088911,p0461
1.1265,1.1648,67557,0.087855,p0462
1.0385,1.1386,28015,0.0082655,p0463
1.0117,0.8051,32194,0.047431,p0464
0.99369,1.1971,72084,0.014469,p0465
0.82905,0.80664,36499,0.097128,p0466
1.0925,1.1813,18205,0.063942,p0467
0.8732,0.85609,50232,0.042707,p0468
1.0017,1.1846,51745,0.021709,p0469
1.136,1.1523,21355,0.051114,p0470
0.81819,0.97491,15041,0.074632,p0471
0.82669,1.0675,45892,0.085166,p0472
0.8031,0.86594,71742,0.01967,p0473
0.96812,1.178,56965,0.052676,p0474
0.88464,0.94725,37631,0.063352,p0475
1.0439,1.0269,36932,0.036246,p0476
0.82337,0.99162,72784,0.045733,p0477
0.88399,1.1518,68528,0.076344,p0478
1.0508,0.80887,43947,0.06642,p0479
0.9743,0.88444,8957.1,0.011908,p0480
0.94138,0.97027,14557,0.038824,p0481
0.86843,0.97529,23134,0.00536,p0482
1.0211,0.81802,19965,0.084633,p0483
1.0244,1.0002,46344,0.099985,p0484
0.95547,1.1958,74083,0.055683,p0485
1.0321,0.8332,10935,0.038268,p0486
0.84424,0.96141,46226,0.098677,p0487
1.137,0.90547,1840.4,0.090334,p0488
0.84194,1.052,4814,0.015105,p0489
1.1167,1.1188,41805,0.077547,p0490
0.84585,0.84628,53200,0.026404,p0491
0.87006,1.138,12824,0.037842,p0492
0.92176,1.0706,73680,0.058212,p0493
0.85556,1.1177,60889,0.094468,p0494
1.1307,0.91968,70779,0.037166,p0495
1.0743,1.0489,51668,0.066758,p0496
1.1703,1.1225,19207,0.0042415,p0497
1.1911,1.0093,64509,0.072478,p0498
1.0002,0.96373,30121,0.08348,p0499
1.1781,1.1933,7842.8,0.069688,p0500
0.80333,1.1626,58752,0.040835,p0501
0.80683,0.86886,34033,0.091645,p0502
0.86616,0.83178,1147.3,0.046975,p0503
0.96333,1.1417,26073,0.012368,p0504
0.84758,0.84125,12106,0.048407,p0505
0.90004,0.92587,11922,0.006541,p0506
0.8849,0.91009,7069.1,0.058458,p0507
1.1952,0.95145,35617,0.01981,p0508
1.0563,1.1895,50191,0.055769,p0509
1.0863,0.95384,2192.8,0.055347,p0510
1.0904,0.96805,58227,0.066652,p0511
1.1023,1.0499,28464,0.036202,p0512
0.86159,1.0942,72498,0.095881,p0513
0.92052,1.1713,52997,0.095554,p0514
1.0461,0.98651,20291,0.043104,p0515
0.90378,0.86049,32739,0.044535,p0516
1.1374,1.1609,19597,0.023545,p0517
0.98376,0.8357,23731,0.06523,p0518
1.0039,0.81762,67770,0.056984,p0519
0.8881,1.1951,17208,0.060643,p0520
0.92624,1.0484,32988,0.067242,p0521
1.1558,1.1865,68606,0.011126,p0522
1.0236,1.0856,70025,0.024338,p0523
0.97878,0.94028,73265,0.029381,p0524
0.85592,0.94991,9949.1,0.096199,p0525
0.86944,1.1367,74532,0.054499,p0526
0.92732,1.0381,19311,0.0099388,p0527
0.98146,1.1289,55253,0.0261,p0528
1.0918,0.8205,41706,0.0087104,p0529
1.1615,0.90711,71114,0.025137,p0530
0.98917,1.0452,36222,0.094122,p0531
0.98994,0.88174,67980,0.083589,p0532
1.0141,1.1843,57459,0.0057387,p0533
1.1635,0.99017,9194.6,0.045682,p0534
1.1593,1.1167,62118,0.035236,p0535
1.0151,1.1913,41880,0.0063547,p0536
1.1086,1.0445,54574,0.065003,p0537
1.0476,1.1194,12766,0.072706,p0538
1.1772,1.1392,45341,0.063578,p0539
0.9657,1.0403,31946,0.015597,p0540
1.0708,1.0905,54920,0.039965,p0541
0.81369,1.0619,23270,0.044911,p0542
1.0067,1.1104,34488,0.045928,p0543
1.1478,0.97654,22225,0.055029,p0544
1.1748,1.0739,18596,0.039079,p0545
0.9904,1.186,73979,0.050555,p0546
0.95757,0.86847,15410,0.0052473,p0547
0.96696,0.94872,66238,0.073743,p0548
1.196,1.0424,18434,0.039562,p0549
0.92499,0.94623,63658,0.070498,p0550
1.123,1.0293,61368,0.013588,p0551
0.99173,1.1888,42594,0.07576,p0552
0.85792,1.1104,29524,0.009052,p0553
0.89602,0.98482,34131,0.046831,p0554
1.0466,0.85268,49133,0.080399,p0555
0.8888,1.031,29785,0.023155,p0556
1.0088,1.1097,25488,0.094619,p0557
0.98088,0.9267,73385,0.093483,p0558
1.168,0.87935,66638,0.021453,p0559
0.97552,1.0267,63532,0.0012307,p0560
0.89851,0.86809,69094,0.053464,p0561
1.1638,1.1753,67666,0.054898,p0562
1.1071,1.0379,9753.8,0.0033186,p0563
0.89457,1.1351,59060,0.036651,p0564
0.88265,1.1205,36646,0.011218,p0565
1.1335,0.85827,14490,0.027139,p0566
1.1004,1.1283,52830,0.0018595,p0567
0.83321,1.0743,74411,0.080277,p0568
0.97181,0.82166,63833,0.097856,p0569
1.1151,0.81013,39550,0.090718,p0570
0.95298,0.84552,54872,0.019072,p0571
0.92212,1.1011,58341,0.03737,p0572
1.1503,1.1174,39732,0.0022821,p0573
0.94482,0.97826,6044,0.082931,p0574
1.1142,1.0055,29388,0.082795,p0575
1.0963,0.89499,61553,0.079996,p0576
0.87239,1.1397,14841,0.023828,p0577
0.95919,0.98047,3569.4,0.076584,p0578
0.9746,0.9014,39531,0.062109,p0579
1.1384,0.87965,17686,0.053084,p0580
0.80179,0.81361,61054,0.078634,p0581
0.91915,0.9023,30021,0.080968,p0582
1.0895,0.93032,54383,0.078254,p0583
0.87156,1.1069,64139,0.081049,p0584
1.1847,0.99541,36828,0.040914,p0585
0.95872,1.1998,37462,0.078781,p0586
0.93014,0.89218,39762,0.0095255,p0587
0.86272,1.0052,17045,0.045351,p0588
0.89692,0.83022,576.86,0.0050824,p0589
0.85382,0.99219,47282,0.096824,p0590
1.1058,0.88799,53778,0.083203,p0591
0.87335,1.0774,59569,0.012684,p0592
1.0417,1.1437,18830,0.021351,p0593
1.0982,0.89098,39206,0.054107,p0594
0.8647,1.1763,2487.5,0.0026901,p0595
1.1922,0.82838,6184.7,0.087614,p0596
1.0454,0.9829,48909,0.074082,p0597
0.9884,1.012,16320,0.092681,p0598
0.95072,1.1925,9677.8,0.085953,p0599
1.129,0.92061,17582,0.094914,p0600
1.0756,0.92796,65645,0.034564,p0601
1.0128,1.0354,59272,0.041065,p0602
0.83961,0.93931,9974.8,0.013359,p0603
1.1461,0.9019,35296,0.065203,p0604
0.94008,1.0411,11346,0.079794,p0605
1.0823,0.95292,12000,0.033876,p0606
1.0365,0.88602,54256,0.082294,p0607
0.87811,1.056,56841,0.041578,p0608
0.941,0.82406,19728,0.074814,p0609
0.90755,0.96438,28549,0.06039,p0610
1.1528,0.98201,38602,0.0068994,p0611
0.86887,0.9283,20457,0.050807,p0612
1.1193,0.87884,11547,0.065477,p0613
1.1488,1.1908,61710,0.076198,p0614
0.95651,1.094,71927,0.011624,p0615
1.0696,1.0849,769.11,0.016806,p0616
0.93739,1.0362,13413,0.013807,p0617
1.0052,0.99046,46398,0.052591,p0618
0.84601,1.0009,27076,0.059465,p0619
0.97157,0.86551,32610,0.0017944,p0620
1.0357,0.91639,44441,0.093304,p0621
0.87595,0.82627,54092,0.029972,p0622
0.90617,1.0091,30477,0.031317,p0623
1.0394,1.0672,27514,0.042881,p0624
0.93597,0.82737,64843,0.05559,p0625
0.93268,0.92698,62276,0.046235,p0626
0.98047,0.80236,33731,0.069447,p0627
1.0885,1.171,66295,0.051326,p0628
