wind_speed,swr,turb_param/k_min,g2/constant_value,g1/constant_value,A/constant_value,par_id
0.99899,0.847,3.2912e-08,1.2589,0.52914,0.8064,p0108
1.0129,0.9193,4.4307e-05,3.0741,0.59226,0.78988,p0109
0.99426,1.0225,3.611e-12,0.69154,0.56484,0.97068,p0110
1.0627,1.0782,9.5739e-09,3.2258,0.50168,1.0591,p0111
0.88741,1.0167,9.3584e-13,1.9014,0.43772,0.71235,p0112
1.0398,0.95429,0.00021904,1.9568,0.69235,0.94609,p0113
0.89002,1.1342,4.1108e-05,1.6863,0.42085,0.73371,p0114
1.0821,0.99837,7.0173e-06,1.5598,0.6189,1.0543,p0115
1.0574,0.97973,0.00043916,0.93193,0.53388,1.0196,p0116
0.97398,1.0934,3.1983e-12,3.3166,0.5348,0.75476,p0117
0.86165,0.92481,7.312e-14,2.4133,0.78656,0.7572,p0118
1.0913,1.0995,0.00045936,1.5682,0.42078,0.95929,p0119
0.91545,0.81534,3.8935e-12,0.92253,0.498,0.77689,p0120
1.0366,1.1719,7.4747e-13,2.5656,0.40777,0.77318,p0121
0.81041,1.1987,5.1771e-14,0.78574,0.5022,1.0841,p0122
0.90096,0.99139,4.6955e-12,2.7686,0.43242,0.93544,p0123
0.89407,0.93379,6.0479e-14,0.88191,0.73076,0.79952,p0124
0.91753,0.98699,3.3066e-08,2.0592,0.44617,0.77773,p0125
0.93861,1.0901,5.1926e-07,2.8033,0.50451,0.76377,p0126
0.80215,0.91633,5.6774e-10,1.8133,0.56988,0.95737,p0127
1.0878,1.0262,0.00010634,1.4826,0.41598,1.0276,p0128
1.156,0.84838,4.1159e-11,1.3432,0.526,0.72037,p0129
1.0831,0.86416,4.7597e-09,1.1601,0.66292,0.77722,p0130
1.0505,0.94331,5.9828e-10,0.9587,0.48971,1.0933,p0131
0.92038,0.85656,8.5e-12,0.88011,0.45934,0.71417,p0132
0.87872,1.0309,6.2173e-07,0.81003,0.68455,0.94682,p0133
0.9054,0.81182,1.088e-10,0.91008,0.51237,1.0473,p0134
1.0959,1.1817,1.2271e-11,1.2257,0.57657,1.0974,p0135
1.0894,1.1675,1.3507e-11,3.274,0.48914,0.92021,p0136
0.90766,1.1915,9.1447e-11,0.81803,0.41022,0.80435,p0137
1.0064,1.0932,1.1157e-11,1.4903,0.40068,0.72565,p0138
1.127,0.83909,0.00027711,2.6816,0.48866,1.0318,p0139
0.80064,0.90388,2.7123e-08,3.3905,0.75737,0.94284,p0140
0.89548,1.1316,6.206e-08,2.8837,0.43023,0.76237,p0141
1.0571,1.1011,9.9338e-14,1.4881,0.57871,0.88042,p0142
1.1166,1.0832,1.3377e-05,2.7157,0.74074,1.0022,p0143
1.0787,1.1679,1.4985e-06,2.0345,0.67922,0.73026,p0144
1.1933,1.1148,7.7375e-07,1.0811,0.76896,0.91881,p0145
1.1191,1.1373,1.8227e-09,1.6836,0.73781,0.9514,p0146
1.0937,1.1289,9.876e-13,1.7258,0.76927,0.86117,p0147
1.152,1.047,4.617e-08,1.7538,0.4718,0.87999,p0148
0.98191,1.1599,8.9673e-08,2.4814,0.5383,0.79726,p0149
0.95702,1.1865,2.0241e-10,1.7858,0.61877,0.76424,p0150
1.1719,0.93441,2.9339e-08,2.7762,0.56762,0.99349,p0151
1.1222,0.80253,8.5318e-05,3.0252,0.47463,1.0928,p0152
1.171,1.0114,9.7527e-10,2.8963,0.62124,0.71967,p0153
0.88379,0.85803,4.6104e-09,2.2145,0.43957,0.99534,p0154
0.92463,1.1442,2.3613e-05,1.4575,0.47702,0.8325,p0155
0.89952,1.0209,5.3313e-06,2.4653,0.50572,0.78193,p0156
1.1751,0.8353,4.8317e-10,1.7744,0.63804,0.89458,p0157
0.84272,0.80702,3.8959e-08,0.64171,0.58436,1.0661,p0158
0.92845,0.92824,4.2749e-08,3.2899,0.68305,0.76119,p0159
0.87031,0.99745,6.4812e-09,2.9638,0.45973,0.72381,p0160
1.0745,0.94122,2.0673e-10,2.244,0.602,1.0511,p0161
1.0515,0.82328,8.219e-07,2.4725,0.50019,0.98988,p0162
1.0887,1.0527,1.08e-08,2.6604,0.6627,0.95077,p0163
0.92244,1.1911,4.2721e-07,1.2211,0.48572,0.84542,p0164
0.86151,0.95643,2.087e-12,3.3577,0.6975,1.0417,p0165
1.0948,1.1941,1.8541e-05,1.7222,0.71965,0.918,p0166
1.146,1.0239,3.1581e-13,0.75356,0.45472,1.0713,p0167
1.0181,0.91023,1.0653e-12,2.5313,0.55876,0.84919,p0168
1.1848,1.0967,3.4829e-11,2.3832,0.54097,0.88862,p0169
1.1987,0.91592,7.6116e-08,3.4985,0.58313,0.80895,p0170
0.92638,1.1167,0.00011626,2.1698,0.54869,0.87752,p0171
0.89167,1.0218,6.0987e-12,1.2191,0.64461,1.0179,p0172
1.1762,1.1604,3.8563e-07,2.6731,0.49602,0.73175,p0173
1.0167,0.91841,1.4866e-13,2.4649,0.69142,1.0753,p0174
0.83582,0.88865,8.3066e-05,0.64642,0.52677,0.95091,p0175
0.87725,0.85589,1.1712e-08,2.5516,0.46828,1.0748,p0176
1.1027,0.82122,2.0683e-09,1.1536,0.49571,0.75229,p0177
0.8206,0.83584,0.00048189,0.87424,0.7718,0.88542,p0178
1.1947,0.98552,2.522e-14,1.251,0.78203,1.0264,p0179
0.98587,0.83706,2.5739e-09,1.5944,0.50549,0.94176,p0180
1.0484,1.135,1.7711e-13,2.7591,0.65622,0.89239,p0181
1.0729,1.0974,8.5609e-06,2.0281,0.70298,1.0554,p0182
1.1193,1.1578,1.2204e-06,1.1974,0.48356,0.99893,p0183
0.9,1.109,1.7891e-13,1.6177,0.52736,1.0378,p0184
1.0371,0.80863,6.2436e-15,3.1053,0.74743,0.97461,p0185
1.0006,0.92953,5.4958e-05,0.97068,0.59377,0.75849,p0186
0.96825,0.96051,3.6406e-06,0.99273,0.64231,1.0394,p0187
0.84742,1.0767,5.4987e-06,1.054,0.57305,1.0361,p0188
1.035,0.88406,1.0381e-08,3.4347,0.78734,0.84853,p0189
1.0617,1.1237,3.4012e-13,3.2303,0.48934,1.0917,p0190
0.83373,0.966,2.0494e-14,1.5377,0.67996,0.74701,p0191
0.83618,1.1327,0.00046485,1.0245,0.4533,1.0295,p0192
1.0587,0.8563,1.3625e-11,1.3593,0.73978,0.99277,p0193
0.97533,0.80294,2.4724e-13,3.1334,0.72615,0.99474,p0194
1.1837,0.80763,2.4015e-05,0.63261,0.51015,0.965,p0195
0.9372,0.9882,7.0213e-14,1.4159,0.59451,0.70787,p0196
0.88232,1.146,6.5319e-08,0.72852,0.78287,0.83195,p0197
0.83853,1.1507,5.3151e-09,1.2102,0.77824,0.72623,p0198
1.0497,0.834,1.0827e-05,1.7778,0.5136,0.70989,p0199
0.97707,0.93829,9.4356e-08,2.9445,0.77577,0.88379,p0200
0.8072,0.9233,1.2247e-09,3.4446,0.62837,0.75668,p0201
1.1286,1.162,4.8329e-11,2.0561,0.66814,1.0871,p0202
0.94839,0.9874,3.6303e-09,2.4709,0.76594,0.99633,p0203
0.92766,1.123,3.4837e-13,0.69935,0.49693,0.92167,p0204
1.1246,0.83669,0.00022686,1.3481,0.7018,0.9803,p0205
1.1568,0.89745,5.2993e-13,2.7891,0.45843,0.85266,p0206
1.0202,0.8063,5.3744e-05,1.6559,0.68061,0.89798,p0207
0.89088,0.9053,3.5296e-07,1.1055,0.44285,1.0164,p0208
1.0564,0.97043,3.6214e-08,2.4762,0.59594,0.78095,p0209
1.0148,1.1549,1.8027e-07,3.2191,0.75715,0.87376,p0210
1.1638,0.80088,4.9748e-06,1.1783,0.53908,0.77939,p0211
1.008,0.90639,1.6955e-12,1.3108,0.54051,0.83777,p0212
0.89567,1.1069,7.9535e-13,2.3985,0.41793,0.76336,p0213
1.1149,1.1453,4.7466e-11,1.8084,0.49326,0.99008,p0214
0.93106,0.81601,2.1146e-14,0.79488,0.42942,0.71682,p0215
0.8751,1.0607,6.3174e-12,1.9684,0.79605,1.094,p0216
0.84283,1.0403,9.0491e-05,2.5394,0.78633,0.74521,p0217
0.94396,1.1643,0.00017127,2.0017,0.61717,0.72772,p0218
0.99932,1.0303,2.2041e-12,1.6966,0.45778,0.8074,p0219
1.0624,0.92006,1.1003e-09,1.0669,0.71368,0.89632,p0220
1.1331,1.0344,3.4164e-10,1.581,0.41376,0.74062,p0221
0.91296,1.1794,8.8696e-10,2.5253,0.62402,0.71192,p0222
0.89834,1.1056,2.3176e-09,3.2679,0.4446,0.8388,p0223
0.85332,0.98893,1.9145e-10,1.8721,0.40624,0.76458,p0224
0.85516,1.0814,5.7875e-10,0.97589,0.65258,0.96948,p0225
0.95514,1.087,7.664e-11,2.0242,0.7993,0.74655,p0226
0.98292,0.85529,1.1631e-07,1.0213,0.69096,1.0677,p0227
0.85416,0.93237,4.7707e-06,2.5616,0.40828,0.95656,p0228
0.92506,0.86321,1.2918e-14,2.3616,0.72731,1.0129,p0229
1.1467,0.83007,3.2091e-11,3.1309,0.76201,0.81472,p0230
0.80333,1.0862,2.244e-07,0.54173,0.45143,0.83737,p0231
0.89629,1.1976,6.239e-07,1.9596,0.67889,0.82596,p0232
0.95256,1.1647,3.2204e-14,3.1832,0.45411,0.97253,p0233
1.0416,1.0081,5.9298e-07,2.6211,0.77636,0.9868,p0234
0.86436,1.1251,0.00030344,1.7356,0.77015,0.86913,p0235
0.89911,0.89824,1.455e-11,3.4591,0.4337,1.0069,p0236
1.0613,1.1262,1.2582e-14,0.75613,0.40697,1.0333,p0237
0.87816,1.1293,7.549e-14,1.7408,0.54025,0.81153,p0238
1.1867,1.1324,3.5311e-08,2.6807,0.79135,0.70922,p0239
0.947,0.85209,3.0448e-12,2.1881,0.52946,0.86543,p0240
0.9673,1.1423,4.9943e-12,2.6956,0.49281,1.0182,p0241
1.1389,0.92124,1.7942e-08,1.6932,0.55528,0.77617,p0242
0.89307,0.93937,0.00021163,2.8594,0.7279,1.0895,p0243
0.96252,0.98518,2.4348e-09,1.3376,0.5251,0.90882,p0244
0.90863,1.1649,1.6722e-08,1.4639,0.4604,1.0748,p0245
1.1944,1.072,1.6865e-06,1.4369,0.44684,0.90775,p0246
1.0307,0.89666,2.0446e-05,0.66553,0.71517,1.0788,p0247
1.0641,1.1426,5.4725e-11,3.0203,0.66034,0.7599,p0248
0.92328,1.1653,1.4472e-10,3.4538,0.73081,0.85668,p0249
1.1914,0.85136,1.1874e-13,1.8214,0.62045,0.79671,p0250
1.0673,1.0619,1.0975e-05,2.6292,0.7421,0.89489,p0251
1.0864,0.9574,6.2083e-14,1.0282,0.41996,1.0568,p0252
1.1016,1.1531,7.2174e-13,0.54801,0.47304,1.0382,p0253
0.88498,0.84383,1.8698e-09,1.8334,0.46788,0.86708,p0254
1.158,0.86181,1.0778e-11,0.54618,0.7777,0.85063,p0255
1.1305,1.1807,7.9549e-07,0.83184,0.4917,0.71446,p0256
1.1899,1.0495,7.5218e-12,2.0505,0.60369,1.0189,p0257
1.1249,0.92969,2.0679e-12,2.9904,0.62659,0.78396,p0258
0.91259,0.95329,1.8518e-11,1.4029,0.40515,0.96914,p0259
1.0803,1.0837,1.0158e-11,1.8804,0.59637,1.0312,p0260
1.0706,1.0118,0.00012016,1.2452,0.41558,0.79357,p0261
0.80695,0.88442,1.1423e-12,2.4525,0.72874,0.7435,p0262
1.0999,1.0716,1.6583e-09,3.2985,0.47902,1.0485,p0263
0.8665,1.0482,8.3757e-11,2.2674,0.47124,0.85487,p0264
0.93066,0.99447,1.5167e-10,2.9844,0.51593,0.98432,p0265
1.0807,0.97126,0.00011307,2.8227,0.77232,1.0849,p0266
1.1317,0.83601,3.0297e-14,1.2592,0.55716,0.97235,p0267
0.85909,1.0803,1.5702e-06,2.4876,0.79326,0.82473,p0268
1.1606,0.87643,1.6528e-05,0.77754,0.48235,0.83317,p0269
1.158,1.039,2.4779e-05,1.3665,0.49438,0.91108,p0270
1.1516,0.82291,1.7837e-05,1.6275,0.58259,0.8924,p0271
0.94193,1.1154,1.4489e-07,1.3311,0.64584,0.77985,p0272
0.88628,0.9024,2.3273e-05,3.3131,0.77517,0.76599,p0273
0.91773,0.88041,3.6901e-11,1.5144,0.43641,0.91299,p0274
0.86247,1.0794,1.7037e-11,2.2769,0.57176,0.74976,p0275
0.95783,0.84961,1.6274e-08,2.1137,0.66443,0.73907,p0276
0.92194,0.86118,0.00035922,2.3891,0.7663,0.73988,p0277
1.16,1.1765,4.2652e-05,2.3841,0.50298,1.0961,p0278
1.0156,0.83854,5.0161e-05,2.5544,0.79439,1.0249,p0279
1.1755,0.98783,1.7137e-09,3.3228,0.74513,0.77002,p0280
1.1462,0.83327,2.1927e-14,2.6674,0.70714,0.72904,p0281
0.81955,1.1864,1.9464e-07,0.87511,0.40299,0.80153,p0282
0.95878,1.0948,9.8065e-15,3.0145,0.51319,0.90867,p0283
0.91491,0.91107,3.3057e-11,3.1879,0.71693,0.77413,p0284
0.85219,1.0058,2.5973e-12,0.63003,0.51045,0.78662,p0285
0.97741,1.1736,5.7918e-09,1.1211,0.67492,1.0004,p0286
1.129,0.83177,7.8953e-15,0.74343,0.68961,1.0479,p0287
1.1095,0.98056,2.3318e-12,1.3364,0.60302,0.81816,p0288
0.97988,0.89239,1.6746e-11,2.8622,0.70521,0.92298,p0289
0.81395,0.89062,4.7965e-05,1.854,0.79505,1.0208,p0290
1.0095,1.0492,1.3665e-14,2.3535,0.49381,1.0308,p0291
1.1677,0.80173,3.806e-10,1.8419,0.52186,0.80469,p0292
1.0361,0.98358,1.0718e-07,2.9093,0.63627,0.96961,p0293
1.1502,1.1899,9.7443e-12,0.75091,0.60527,1.0769,p0294
1.182,0.97836,1.5802e-11,0.90665,0.57444,1.0981,p0295
1.1101,0.80472,5.8888e-07,2.0675,0.6892,0.77497,p0296
1.0464,1.1138,0.00040526,2.0053,0.78017,0.96436,p0297
1.1736,1.0682,4.3721e-06,1.5102,0.75396,1.0598,p0298
0.91447,0.90661,7.0716e-08,0.50286,0.43169,0.83053,p0299
0.94442,0.93575,4.244e-08,0.77117,0.50147,0.99823,p0300
0.93982,1.0791,1.0892e-08,2.8154,0.79791,0.70389,p0301
1.0812,0.81567,0.00014394,3.1786,0.41078,1.0124,p0302
0.85253,0.85747,5.2585e-08,2.16,0.78321,0.78337,p0303
1.0267,0.90432,5.9855e-05,1.2871,0.67394,0.84071,p0304
0.9912,0.80907,0.00010783,2.49,0.56014,0.71005,p0305
1.1553,0.87012,3.4788e-09,1.9232,0.73232,0.79888,p0306
1.1153,0.94973,1.3005e-07,1.3823,0.66044,0.88655,p0307
1.0924,1.1124,1.0017e-08,0.56585,0.64862,0.94048,p0308
0.91836,0.9092,4.2343e-06,0.65405,0.62476,1.0132,p0309
1.1085,0.87409,9.6833e-12,1.7152,0.43204,0.86331,p0310
1.0249,0.9221,2.2161e-08,2.6691,0.61613,0.92375,p0311
1.1856,1.1632,4.0405e-07,1.2113,0.5665,1.0604,p0312
1.1144,0.81769,1.9241e-12,0.54422,0.45303,0.71327,p0313
1.0723,0.9843,1.6424e-11,2.5876,0.5479,0.71265,p0314
0.98925,0.83115,1.1767e-05,1.3088,0.44599,0.84655,p0315
1.0057,0.92058,6.0647e-13,1.6696,0.74884,0.8149,p0316
0.83676,1.1029,1.8368e-14,1.556,0.58391,0.90338,p0317
0.86699,1.1732,3.9094e-09,1.3535,0.70386,0.81228,p0318
0.86367,1.138,0.00049001,2.1838,0.50971,0.8535,p0319
1.0991,1.1511,5.2217e-13,3.4337,0.41476,1.0738,p0320
0.9335,0.86705,5.5671e-14,3.2158,0.4169,0.97125,p0321
0.88766,1.1615,1.1372e-13,3.0777,0.69414,0.96441,p0322
0.87128,1.0298,0.00034381,2.6527,0.52848,1.0109,p0323
0.87714,0.88544,0.00020048,0.57837,0.69254,0.79281,p0324
1.0335,1.1617,2.7591e-05,1.503,0.46741,0.73108,p0325
0.85942,1.1567,1.2926e-09,2.8557,0.60445,0.74404,p0326
0.80247,1.1319,1.7307e-14,2.5445,0.44155,0.84628,p0327
1.0751,1.1733,2.1504e-09,0.51677,0.61209,0.94656,p0328
1.1781,0.83793,2.1483e-12,1.6652,0.73335,0.83221,p0329
0.82281,0.80927,9.9311e-10,1.9367,0.75206,0.89955,p0330
0.80602,1.1667,7.8773e-14,2.7269,0.46585,0.73513,p0331
1.0225,0.84557,8.1366e-06,3.4309,0.75482,1.0462,p0332
0.94499,1.0271,2.1833e-11,2.5429,0.76736,0.8096,p0333
0.96056,0.88996,3.1506e-10,1.7895,0.64067,0.79601,p0334
0.95721,0.88328,5.1223e-11,1.292,0.66628,1.0402,p0335
1.1936,1.0223,8.3424e-14,0.78197,0.51784,0.75609,p0336
1.0753,0.84573,1.0294e-08,2.8902,0.56087,0.83101,p0337
1.0052,1.0727,5.0173e-09,2.1193,0.56428,0.83825,p0338
1.1675,0.88311,3.6851e-13,2.2357,0.4945,0.90131,p0339
0.98634,0.87802,1.272e-12,3.108,0.67335,0.8741,p0340
1.0637,1.1491,1.0458e-14,1.0083,0.65379,0.86965,p0341
0.95214,0.9419,5.0791e-08,1.1265,0.43527,0.83345,p0342
1.0849,1.0662,1.0949e-14,2.1086,0.63234,0.96075,p0343
1.0315,1.026,4.434e-09,2.9934,0.76351,0.93936,p0344
0.92649,1.0596,3.4867e-06,2.7233,0.4624,0.92484,p0345
0.88669,1.1235,6.4725e-13,2.5765,0.7182,0.84085,p0346
0.94067,0.98286,2.5692e-10,1.9945,0.70928,0.97118,p0347
0.90422,1.0609,9.9737e-07,3.0503,0.50732,0.78775,p0348
1.0711,0.81904,2.7903e-10,2.8701,0.76513,0.88151,p0349
1.1713,1.183,4.173e-10,0.93754,0.74653,0.71805,p0350
1.1339,0.99194,8.7261e-14,2.6892,0.74562,0.80986,p0351
1.0775,0.99892,4.8447e-09,1.0125,0.42704,0.97993,p0352
0.86865,1.0182,1.9327e-05,0.89729,0.44772,1.0994,p0353
0.94763,1.1874,2.1267e-06,0.83644,0.62556,0.93987,p0354
1.1615,1.1287,1.567e-08,3.3509,0.62217,0.93068,p0355
0.94896,1.0145,1.5428e-13,1.9487,0.74631,0.97724,p0356
1.0204,1.1934,0.00041205,3.4037,0.7046,1.0985,p0357
0.81692,0.86045,3.9377e-11,0.78867,0.76276,0.98548,p0358
0.84007,0.84958,1.3331e-08,1.1131,0.53597,0.75346,p0359
0.99179,1.008,2.3063e-07,1.1108,0.70778,0.71053,p0360
0.88146,1.1361,1.3469e-07,1.9155,0.75938,0.85771,p0361
1.0527,0.85373,3.2511e-05,1.2654,0.41095,0.71504,p0362
1.0344,0.93356,1.2321e-08,0.89462,0.44859,0.94516,p0363
1.0594,1.1975,2.6483e-08,3.0626,0.79258,0.84012,p0364
1.0355,1.1885,6.5361e-10,3.2543,0.52414,0.89161,p0365
0.80651,1.1411,7.7484e-05,2.5964,0.55061,0.95319,p0366
0.9452,1.1991,1.4761e-05,2.9343,0.65911,0.92724,p0367
0.97424,1.1553,0.00011143,2.3328,0.68567,0.91784,p0368
0.9006,1.0641,3.8544e-05,1.3148,0.77903,0.86039,p0369
0.90168,1.1195,5.3261e-15,2.4353,0.63866,0.80553,p0370
0.97853,0.87296,1.6439e-12,2.6853,0.64399,1.0844,p0371
1.0238,0.83059,1.3485e-13,2.4295,0.54281,0.78434,p0372
0.89077,1.1187,1.8928e-09,1.8631,0.79708,0.99194,p0373
1.0242,1.0451,9.7139e-11,2.6242,0.44269,0.73301,p0374
0.87082,1.1369,4.4258e-14,0.83319,0.53709,1.0469,p0375
1.1569,0.903,2.643e-11,1.0515,0.6104,1.0236,p0376
0.96006,0.80054,3.9878e-08,2.3091,0.56208,0.72193,p0377
1.0321,0.92792,2.5933e-13,3.1265,0.64106,0.9844,p0378
1.039,1.1444,0.00013094,2.4008,0.7236,0.77535,p0379
1.1745,0.98109,6.4237e-13,2.5832,0.75095,1.0127,p0380
