wind_speed,swr,fetch_lk,c_relax_C,par_id
1.198,0.80774,64145,0.08905,p057
1.0985,0.9773,52767,0.090321,p058
0.8413,1.089,53596,0.07629,p059
1.1869,1.094,43689,0.052674,p060
1.1344,0.9015,71040,0.090855,p061
0.80778,1.0662,9099.8,0.079473,p062
0.84171,1.0203,5236.1,0.0039189,p063
1.0957,1.0139,24148,0.0067745,p064
0.92831,1.0282,1738.6,0.053835,p065
1.1308,1.1195,58742,0.097024,p066
0.80365,1.0631,21698,0.037567,p067
0.95522,0.91168,35921,0.096008,p068
0.99253,0.86145,71529,0.010547,p069
0.82155,1.1431,29516,0.024323,p070
0.96692,1.1827,67259,0.092747,p071
1.1698,1.1203,29205,0.054734,p072
1.12,0.81645,717.7,0.038472,p073
0.98473,0.96404,16753,0.045504,p074
0.96086,1.1454,46937,0.063046,p075
0.80107,0.97247,61933,0.074671,p076
0.99554,1.103,72659,0.087297,p077
1.0762,0.88323,32084,0.012257,p078
1.0303,1.0069,6201.3,0.0031445,p079
1.0497,0.81264,47890,0.033372,p080
0.87004,0.83959,20545,0.081608,p081
1.0635,1.1002,27280,0.03447,p082
1.046,0.90678,66848,0.012509,p083
0.99363,1.0228,17630,0.017099,p084
0.95076,1.0696,51879,0.093849,p085
0.89167,1.1583,68317,0.077537,p086
1.0048,0.83782,26504,0.0052981,p087
0.84939,0.84378,29855,0.014551,p088
0.876,0.94282,39918,0.065937,p089
1.0568,0.97515,38551,0.048581,p090
0.93802,1.0819,18145,0.040189,p091
1.0068,0.84923,24617,0.0066268,p092
1.1269,1.1062,45533,0.031285,p093
1.1632,0.98893,63080,0.078608,p094
0.99846,0.85222,51093,0.023669,p095
1.0165,1.0375,1004.7,0.039406,p096
0.82775,1.0039,4405.9,0.061875,p097
0.86397,1.0606,65840,0.098003,p098
0.89278,0.96034,26912,0.095319,p099
0.96823,1.0165,27450,0.064438,p100
0.92967,0.94134,61740,0.096496,p101
1.1122,0.8008,5696.1,0.028697,p102
1.1472,0.96,67890,0.062176,p103
0.91756,0.81499,5168.3,0.05744,p104
1.1579,0.92914,28906,0.049438,p105
1.0872,1.0804,8084.8,0.082282,p106
0.92717,1.1621,19319,0.0019332,p107
0.82454,0.82162,18701,0.0097544,p108
0.81572,0.8899,30791,0.073092,p109
1.181,0.8064,6817.8,0.0044126,p110
0.91912,1.1904,48500,0.066293,p111
1.1431,1.1467,46369,0.0093682,p112
1.176,0.95863,44316,0.016025,p113
0.96582,1.1972,31028,0.054646,p114
0.88393,1.1752,49967,0.043252,p115
1.0064,0.88666,14257,0.061056,p116
1.0741,0.84691,37221,0.085082,p117
0.84363,1.0051,34473,0.088024,p118
1.0196,0.99297,12171,0.046186,p119
1.1844,1.0148,16165,0.032985,p120
0.89055,0.98147,64001,0.035081,p121
0.84903,1.0194,73331,0.014879,p122
0.84796,0.8842,42468,0.057141,p123
0.97816,1.0906,56363,0.071056,p124
0.8775,0.95076,60039,0.0091866,p125
1.1023,1.1877,56435,0.021965,p126
1.1444,1.128,10857,0.083797,p127
1.114,1.0058,4810.6,0.017959,p128
0.87072,1.0344,74208,0.08192,p129
0.88821,1.0311,68712,0.098443,p130
0.9579,0.81893,52445,0.038869,p131
1.0022,1.1093,36103,0.060266,p132
1.0688,1.1563,48060,0.094921,p133
0.82852,1.0949,32823,0.046979,p134
1.1741,1.1695,3957.3,0.042828,p135
1.129,1.0246,10152,0.085378,p136
1.1859,0.91592,20292,0.068192,p137
0.93455,1.1318,62289,0.053625,p138
1.1249,1.0392,50522,0.072343,p139
1.0531,1.0879,22282,0.041522,p140
1.036,1.0415,71329,0.0073772,p141
1.1198,1.1299,48262,0.018152,p142
1.1381,0.82914,1247.7,0.08253,p143
1.0643,0.98786,40109,0.019252,p144
0.86147,0.97864,8785.6,0.0047769,p145
1.1723,1.1378,69008,0.077096,p146
0.97598,0.91891,25170,0.084797,p147
1.0708,1.193,34695,0.0012823,p148
1.105,0.89649,46507,0.040943,p149
0.95299,1.1796,62806,0.063418,p150
0.82379,0.81802,50839,0.069968,p151
1.0666,0.86541,65211,0.067801,p152
0.84633,0.85058,61371,0.078161,p153
0.92255,0.97029,70275,0.06472,p154
1.1163,0.90294,51239,0.031503,p155
0.92365,0.91622,48979,0.0016359,p156
1.038,1.0476,7080.4,0.032165,p157
1.1152,0.99852,21303,0.030085,p158
0.9727,0.91021,26631,0.086006,p159
1.1492,0.8887,38494,0.080253,p160
0.8014,0.83022,57651,0.069286,p161
0.88036,1.0456,59462,0.0028255,p162
1.0238,0.94777,35553,0.022368,p163
1.1412,0.97994,49463,0.073583,p164
0.94226,0.86123,33587,0.072268,p165
1.0332,1.1502,57524,0.01178,p166
1.1532,1.0745,2076.3,0.0035661,p167
0.85704,1.1019,21492,0.013455,p168
1.1648,0.87351,10298,0.076404,p169
0.81685,1.0412,17731,0.055633,p170
1.088,1.1744,69743,0.004052,p171
0.92648,0.81002,23841,0.03923,p172
1.1327,0.85857,40396,0.007204,p173
0.90889,1.0353,66472,0.076983,p174
0.91691,0.89826,72879,0.013837,p175
0.97672,1.0684,12278,0.0026309,p176
1.1114,1.0973,41051,0.00042852,p177
0.94347,1.1257,2274.6,0.099068,p178
1.0514,1.1707,74853,0.029796,p179
0.97056,1.1642,14755,0.056874,p180
1.0269,1.0561,46004,0.075602,p181
0.85582,0.86891,60215,0.021623,p182
1.0839,0.82725,61160,0.090622,p183
1.0804,0.85686,3247.5,0.021022,p184
0.8107,0.88091,25335,0.0082319,p185
0.98936,1.0226,3068.6,0.071373,p186
0.8545,1.1098,56053,0.006302,p187
0.83596,0.88208,34109,0.020973,p188
0.83094,1.0014,19684,0.05522,p189
0.82009,1.0551,63632,0.082852,p190
1.0669,1.0303,28569,0.095673,p191
1.0245,0.82337,54039,0.066645,p192
1.059,0.92319,9334.4,0.035762,p193
1.0134,1.1486,31599,0.051958,p194
1.0859,1.08,18935,0.098757,p195
0.90259,0.96346,67763,0.048027,p196
0.84435,0.93393,45894,0.041331,p197
1.0346,1.053,73169,0.034682,p198
0.90584,1.1146,37649,0.060474,p199
0.86717,1.0481,2672.8,0.074337,p200
0.97186,0.8307,60521,0.030752,p201
0.83746,0.85434,12740,0.028662,p202
1.0612,0.87138,17099,0.083294,p203
1.011,0.91328,51605,0.022058,p204
1.1839,0.94516,52020,0.085851,p205
1.0551,0.93218,49356,0.059809,p206
1.0097,0.89225,54833,0.094014,p207
1.1625,1.1934,4603.6,0.051457,p208
1.1076,0.9904,31099,0.037042,p209
1.1776,0.83296,10584,0.0058255,p210
0.91482,1.0748,23233,0.068856,p211
1.0291,1.169,937.48,0.034067,p212
0.97455,1.1416,39439,0.047113,p213
0.81916,0.96896,66790,0.049261,p214
1.1178,1.1172,28355,0.035443,p215
0.88201,0.9678,24480,0.038296,p216
1.1349,1.0435,57326,0.047692,p217
1.013,0.96205,8199.2,0.0020779,p218
0.80809,0.87845,59026,0.015867,p219
0.83456,0.9942,25810,0.08945,p220
1.1223,0.80835,37803,0.056318,p221
1.093,0.97167,11070,0.039972,p222
0.90715,1.0087,61004,0.042042,p223
0.95414,0.94636,68198,0.067124,p224
1.0213,0.92771,62458,0.07578,p225
1.1685,1.1049,29646,0.069594,p226
0.80634,0.82092,7767.8,0.075005,p227
1.0154,1.0597,26227,0.059463,p228
1.0702,0.81099,45425,0.0087945,p229
1.1795,0.84492,23472,0.070043,p230
1.0964,1.1124,6455.5,0.044145,p231
1.1038,1.0733,39224,0.094472,p232
1.1508,1.1335,28025,0.033908,p233
1.044,1.1985,53646,0.023255,p234
1.1599,1.1509,22366,0.015586,p235
0.83647,0.90928,67341,0.00034077,p236
1.1058,0.80241,31902,0.0079463,p237
0.8597,0.92421,53012,0.015264,p238
0.88701,0.82424,18403,0.019725,p239
1.0436,1.1849,70644,0.058488,p240
1.101,0.99903,13512,0.063824,p241
0.9443,1.0259,20628,0.088725,p242
0.93874,1.0914,35008,0.062481,p243
0.99648,0.9746,36615,0.00082506,p244
1.0477,0.83477,32348,0.026503,p245
1.1765,1.0503,59785,0.080755,p246
1.0586,0.98036,35056,0.033326,p247
0.91388,0.86799,16594,0.010829,p248
0.86667,1.1332,47011,0.012693,p249
0.82603,1.1632,42909,0.064223,p250
1.1938,0.85157,30505,0.028005,p251
1.1094,0.95058,24080,0.093373,p252
1.0721,0.89078,18094,0.01949,p253
1.171,0.95428,49728,0.048726,p254
1.1677,1.0328,53246,0.025625,p255
1.1392,1.0131,64595,0.051164,p256
1.1466,0.94084,24922,0.073824,p257
0.98804,1.168,44782,0.053048,p258
1.1255,0.89449,69345,0.060849,p259
0.89671,0.81362,1832.7,0.025136,p260
1.0619,1.1284,22677,0.027578,p261
1.166,1.0625,33186,0.029385,p262
0.94628,1.1525,65461,0.067482,p263
0.81227,0.9139,42552,0.093307,p264
1.1562,0.98479,13676,0.078727,p265
1.1552,0.91787,43953,0.050268,p266
0.83934,1.0672,19493,0.043611,p267
1.1817,0.949,39584,0.018352,p268
0.96493,1.0772,30089,0.014338,p269
0.88414,1.1147,72054,0.03633,p270
0.89506,0.86964,65735,0.02046,p271
1.042,0.84117,31301,0.044686,p272
1.0845,1.0508,60781,0.040458,p273
1.142,0.83445,11417,0.029047,p274
0.9331,1.0924,14520,0.086982,p275
0.81776,1.1185,74480,0.036965,p276
1.1929,0.95659,38120,0.072804,p277
0.80467,1.1371,52264,0.017466,p278
1.0759,0.93758,56692,0.058226,p279
0.90088,0.96639,44544,0.070822,p280
0.85096,1.0713,58349,0.066993,p281
1.1883,1.1453,33486,0.0055523,p282
0.97974,1.0834,62945,0.023678,p283
1.0547,1.0544,15107,0.071868,p284
0.91038,1.1535,40517,0.096702,p285
1.0256,1.1593,11741,0.028224,p286
1.0916,0.99636,55597,0.0084937,p287
1.0307,0.98376,13079,0.05035,p288
1.1953,1.111,9861.1,0.026948,p289
1.1988,1.1993,71909,0.095552,p290
0.89756,1.0849,58460,0.058938,p291
1.0998,0.87622,43312,0.052583,p292
0.94684,0.80302,25941,0.03784,p293
0.81032,0.89924,57884,0.091913,p294
1.0362,0.88772,6659.5,0.065036,p295
0.99148,1.0866,2785.3,0.089881,p296
0.94953,1.0175,41525,0.050001,p297
0.90406,1.1775,59115,0.04509,p298
0.9368,0.92663,73667,0.092278,p299
1.0484,1.1728,74704,0.099846,p300
