wind_speed,swr,mixing/coef_mix_hyp,light/Kw,par_id
1.1837,1.0197,4.849e-05,0.39198,p0106
0.9645,0.96974,6.3579e-05,0.75301,p0107
0.98867,0.801,4.5319e-05,0.40432,p0108
0.89748,1.0945,9.0311e-05,0.69485,p0109
1.06,1.1099,1.0113e-05,0.5726,p0110
0.84964,1.1732,2.3169e-05,0.32134,p0111
0.80302,1.0325,5.0763e-05,0.52049,p0112
0.94628,0.90357,1.4734e-05,0.32972,p0113
1.0072,1.1375,2.0738e-05,0.64991,p0114
1.1284,0.96854,7.5442e-05,0.48818,p0115
1.0934,0.99852,8.9737e-05,0.65805,p0116
0.80149,1.0743,8.7808e-05,0.34009,p0117
1.1818,1.0755,4.8293e-05,0.30074,p0118
1.1406,0.90135,8.1067e-05,0.29512,p0119
1.1378,1.1665,9.7804e-05,0.22833,p0120
1.1316,1.0697,4.0186e-05,0.69593,p0121
1.1887,0.8201,7.3924e-05,0.32718,p0122
0.92884,0.86258,7.4896e-05,0.2182,p0123
1.1693,1.0095,3.5569e-05,0.30923,p0124
1.1923,1.1504,5.1086e-05,0.6313,p0125
1.1455,1.1367,1.876e-05,0.79272,p0126
1.1554,0.86419,6.6549e-05,0.76401,p0127
0.98333,0.94654,9.7635e-05,0.26111,p0128
0.84353,1.0229,9.6134e-05,0.54648,p0129
1.1429,1.1828,6.9707e-05,0.66064,p0130
1.1616,1.0931,6.3946e-06,0.68342,p0131
0.97585,0.98395,4.663e-05,0.50946,p0132
0.82045,0.89739,7.595e-06,0.35298,p0133
0.90906,1.009,3.6319e-05,0.37033,p0134
1.0995,1.1941,4.3293e-05,0.36173,p0135
0.96976,0.83467,1.6951e-05,0.61601,p0136
1.0863,0.8395,8.3826e-05,0.29245,p0137
0.96001,0.86441,5.3399e-05,0.52453,p0138
0.96718,1.0315,4.1166e-05,0.53938,p0139
0.95366,0.92466,5.0718e-06,0.39612,p0140
1.1059,1.035,2.5354e-05,0.51302,p0141
1.1273,1.0725,4.5605e-05,0.34343,p0142
1.1572,0.90287,9.4835e-05,0.43111,p0143
0.97045,0.8015,7.5052e-05,0.54273,p0144
1.0774,1.121,2.4622e-05,0.65076,p0145
0.82557,1.0825,6.1564e-05,0.70058,p0146
1.0816,1.1201,3.7093e-05,0.54021,p0147
0.82357,0.94816,5.6184e-05,0.29554,p0148
1.0187,1.0124,6.1933e-05,0.24766,p0149
0.94503,1.0428,6.9164e-05,0.34509,p0150
0.85532,1.0008,7.327e-05,0.7047,p0151
1.0012,0.81348,5.7177e-05,0.28041,p0152
1.0382,1.1186,1.621e-05,0.52115,p0153
1.0369,0.92175,6.5291e-05,0.50817,p0154
0.88815,1.1554,6.4462e-05,0.25217,p0155
1.0062,1.1623,4.5473e-05,0.75924,p0156
1.0903,1.1886,9.9409e-05,0.79553,p0157
1.0583,0.90841,1.6429e-05,0.51405,p0158
0.87771,0.92086,5.0135e-05,0.46095,p0159
1.0617,0.85043,7.2913e-05,0.52806,p0160
0.93414,0.89422,9.024e-05,0.40304,p0161
0.95508,1.0547,4.6384e-05,0.5597,p0162
1.11,1.122,1.1551e-05,0.41962,p0163
0.94191,1.0396,3.7625e-06,0.62333,p0164
0.86325,0.82409,8.4266e-05,0.34073,p0165
1.101,1.0408,2.051e-05,0.34249,p0166
1.1495,1.137,1.5671e-05,0.49747,p0167
1.0645,1.1029,2.854e-05,0.23673,p0168
1.0853,0.80991,1.3834e-05,0.21286,p0169
1.1451,1.1445,1.9559e-05,0.55735,p0170
1.1501,1.0695,4.199e-06,0.26563,p0171
0.86599,1.1055,5.831e-05,0.26231,p0172
1.0001,0.84238,2.2074e-05,0.74685,p0173
1.0391,1.1853,9.4188e-05,0.41885,p0174
0.8172,0.92741,4.0074e-05,0.45737,p0175
0.97945,1.0994,4.2203e-05,0.3122,p0176
1.0515,0.82156,7.6475e-05,0.67642,p0177
0.88725,0.85358,2.0887e-05,0.35782,p0178
0.88438,0.92696,8.9863e-05,0.7235,p0179
1.1545,0.97393,9.4922e-05,0.79509,p0180
0.82456,1.1583,5.461e-05,0.63052,p0181
1.0881,1.056,4.909e-05,0.62,p0182
1.1461,1.0273,6.9908e-05,0.24874,p0183
0.87503,1.1931,6.1617e-06,0.40533,p0184
0.91672,0.89871,5.5941e-05,0.28665,p0185
1.0928,0.83299,9.1753e-05,0.40246,p0186
1.1302,0.90827,9.1327e-05,0.48985,p0187
0.9934,1.101,6.8939e-05,0.20784,p0188
1.0508,1.0305,7.4218e-05,0.34435,p0189
1.1771,0.8889,5.3895e-05,0.72564,p0190
0.85933,1.1573,7.282e-05,0.79183,p0191
0.83043,1.1513,6.5594e-05,0.35732,p0192
1.106,1.1407,9.9282e-05,0.45388,p0193
0.89682,1.1841,9.3944e-05,0.7845,p0194
1.1938,1.029,1.3903e-05,0.51602,p0195
1.0235,1.1659,5.7886e-05,0.50618,p0196
0.95598,1.1431,1.1359e-05,0.70162,p0197
1.1226,0.8773,5.1873e-05,0.55313,p0198
0.86018,1.0386,1.825e-05,0.74131,p0199
0.81185,0.84644,2.0366e-05,0.7215,p0200
1.024,1.0859,4.761e-05,0.60715,p0201
1.1597,1.1937,4.4617e-05,0.61771,p0202
1.1249,0.93441,5.7687e-05,0.36067,p0203
1.0025,1.0165,3.8811e-05,0.46763,p0204
0.84146,1.1613,9.2425e-05,0.77467,p0205
0.84363,0.90984,8.9954e-05,0.74847,p0206
1.1168,1.1579,3.508e-05,0.7725,p0207
0.83979,1.1142,9.198e-07,0.59125,p0208
0.92112,0.80825,2.1067e-05,0.43466,p0209
1.16,1.199,6.8606e-05,0.63209,p0210
0.90091,1.0674,1.3286e-05,0.34688,p0211
1.0303,1.0594,5.5047e-05,0.77825,p0212
0.88469,1.1252,6.7718e-05,0.29643,p0213
1.1654,0.93876,2.3295e-05,0.78551,p0214
0.82763,0.88366,1.8652e-05,0.55452,p0215
0.83565,1.1426,9.6324e-05,0.31124,p0216
0.90692,1.0898,3.4176e-05,0.38457,p0217
1.1668,1.181,1.4387e-05,0.41533,p0218
0.98482,1.1858,3.9708e-05,0.25806,p0219
0.96201,1.1072,2.002e-05,0.31226,p0220
0.88297,0.89892,9.1684e-05,0.28117,p0221
0.90037,0.95262,8.0133e-05,0.45464,p0222
1.1015,0.93113,3.8009e-05,0.39751,p0223
1.0088,0.91879,6.2521e-05,0.66582,p0224
1.1972,1.1459,8.6875e-05,0.30173,p0225
0.95666,1.1877,7.9726e-05,0.5493,p0226
0.83514,1.0499,6.286e-05,0.54568,p0227
0.89806,0.84531,3.3651e-05,0.45637,p0228
0.95682,1.1736,3.145e-05,0.62659,p0229
1.0219,1.0627,6.3083e-05,0.55242,p0230
1.0155,1.1474,7.571e-05,0.36338,p0231
1.14,1.1301,8.9034e-05,0.23501,p0232
1.0759,1.1007,5.5422e-05,0.50342,p0233
0.92723,1.1984,2.6712e-05,0.21135,p0234
1.1567,1.0468,9.1959e-05,0.47844,p0235
1.0282,1.1708,4.1576e-05,0.63393,p0236
0.93248,1.1783,2.1948e-05,0.37387,p0237
0.87835,0.85645,9.5302e-05,0.57754,p0238
1.195,1.1927,5.1255e-05,0.78374,p0239
1.0629,0.80448,8.3368e-05,0.37206,p0240
1.1383,1.1147,5.176e-05,0.7508,p0241
1.0163,1.026,5.5969e-05,0.29731,p0242
1.0396,1.1237,6.9062e-05,0.64156,p0243
1.0585,0.94005,9.7468e-05,0.63319,p0244
0.85413,1.0552,9.3029e-05,0.71274,p0245
0.93951,0.94387,4.9644e-05,0.39239,p0246
0.96497,1.1247,2.9618e-05,0.43057,p0247
1.048,1.1042,8.3105e-05,0.51367,p0248
1.1714,0.91727,1.9433e-05,0.29115,p0249
0.89287,0.90545,5.1439e-05,0.62288,p0250
1.0049,1.0796,4.138e-05,0.55689,p0251
1.1682,1.0228,3.6025e-05,0.46951,p0252
1.0961,0.96707,8.8816e-05,0.773,p0253
0.8375,0.96548,5.5534e-05,0.71345,p0254
1.1557,0.99764,4.5366e-05,0.7242,p0255
1.0662,1.1155,1.0363e-05,0.30682,p0256
1.0337,0.94199,5.952e-05,0.59578,p0257
1.1447,0.95441,1.8314e-05,0.54237,p0258
1.1204,1.1066,2.866e-05,0.40199,p0259
1.0092,1.0611,8.4122e-05,0.69995,p0260
1.1773,0.96161,3.1984e-05,0.44281,p0261
1.0461,0.91806,5.282e-05,0.5369,p0262
1.0767,1.0708,9.6892e-05,0.59351,p0263
0.92225,1.0223,5.1475e-05,0.59491,p0264
0.87532,0.87345,4.934e-05,0.37774,p0265
0.88231,1.1952,9.8661e-05,0.66838,p0266
0.91598,0.86619,2.3945e-05,0.7659,p0267
0.97688,1.1386,8.6731e-05,0.27289,p0268
0.95009,1.1476,4.3024e-05,0.66658,p0269
1.1611,1.1208,1.9911e-05,0.68051,p0270
1.117,1.0652,3.7562e-05,0.24843,p0271
1.0614,1.1849,1.4254e-05,0.58556,p0272
1.1763,1.089,2.7494e-05,0.3518,p0273
1.141,0.96836,7.7119e-05,0.26358,p0274
0.8629,1.0623,4.982e-05,0.38981,p0275
0.90759,0.94738,5.5577e-05,0.255,p0276
0.91635,0.81101,4.2926e-05,0.73337,p0277
0.86982,0.9333,9.5904e-05,0.20872,p0278
0.86476,1.0905,8.4986e-05,0.65292,p0279
1.14,1.0192,2.1472e-05,0.44677,p0280
0.91326,0.88978,1.2919e-05,0.76302,p0281
1.0574,1.0408,7.1078e-05,0.74806,p0282
1.094,0.97696,7.8248e-05,0.78978,p0283
1.0054,0.85457,9.6256e-05,0.69301,p0284
0.87348,1.0981,6.3433e-05,0.4641,p0285
0.99284,1.162,6.6921e-06,0.77642,p0286
0.9139,1.0019,2.4375e-05,0.39446,p0287
1.1614,1.0318,7.1284e-05,0.25719,p0288
0.80862,0.82175,5.5806e-05,0.28987,p0289
0.86874,0.83541,7.5958e-05,0.69421,p0290
0.92019,0.94571,7.9517e-05,0.71626,p0291
0.88161,1.1079,8.0369e-05,0.78095,p0292
0.88616,0.83498,2.8463e-05,0.65057,p0293
1.1385,0.90733,2.7625e-05,0.28273,p0294
1.0029,1.0837,2.1328e-05,0.73895,p0295
0.97008,0.96575,8.4683e-06,0.67786,p0296
0.95737,1.198,4.1037e-05,0.4997,p0297
0.98181,0.98197,6.372e-05,0.29209,p0298
0.94905,1.1262,7.6466e-07,0.30828,p0299
0.81906,0.84019,9.1852e-05,0.61756,p0300
0.97632,1.1716,3.7581e-05,0.64061,p0301
0.97672,1.1522,9.2875e-05,0.53377,p0302
1.1719,1.1597,3.0595e-05,0.60477,p0303
0.89336,1.1818,1.8988e-05,0.48495,p0304
1.0044,1.0663,2.4562e-05,0.51553,p0305
1.0262,0.99949,6.8824e-06,0.70334,p0306
0.94103,0.94075,8.7631e-05,0.47181,p0307
1.1258,1.1271,2.3685e-06,0.38328,p0308
0.97401,0.85429,5.3239e-06,0.69156,p0309
1.0699,1.104,5.7286e-06,0.602,p0310
1.1176,0.99644,3.78e-05,0.57511,p0311
1.1082,0.9354,1.659e-05,0.76254,p0312
1.0557,0.8364,9.2038e-05,0.73189,p0313
1.0199,0.96415,3.303e-05,0.67053,p0314
1.072,0.89371,5.3845e-05,0.51761,p0315
0.93357,1.1563,6.6815e-05,0.67732,p0316
0.98272,0.98712,2.0848e-05,0.20101,p0317
1.1047,1.0208,3.9332e-05,0.24147,p0318
0.91704,0.99142,2.1703e-05,0.49682,p0319
0.98475,1.1297,2.4942e-05,0.34985,p0320
1.1039,0.86058,7.8578e-05,0.60772,p0321
0.82142,1.1276,3.5551e-05,0.49866,p0322
1.0966,0.91478,1.2522e-05,0.6448,p0323
0.97299,1.1122,9.2392e-05,0.71887,p0324
0.93731,0.92866,5.2277e-05,0.69108,p0325
0.80377,1.0882,7.0348e-05,0.56076,p0326
0.83257,1.1058,2.4707e-05,0.23041,p0327
0.90043,1.1586,4.4201e-05,0.48718,p0328
0.92066,0.86528,1.1257e-05,0.43954,p0329
1.0794,1.17,9.9864e-05,0.70584,p0330
0.8986,0.98153,7.5291e-05,0.40751,p0331
0.84426,0.87281,9.8122e-05,0.24379,p0332
0.8354,0.91169,7.4064e-05,0.38403,p0333
1.1234,0.81581,5.6792e-05,0.27781,p0334
0.90945,0.88138,3.8475e-05,0.20642,p0335
0.89164,1.0052,7.2617e-05,0.35996,p0336
0.89776,1.0701,6.6899e-05,0.32282,p0337
0.9126,1.094,8.2837e-05,0.2046,p0338
0.92694,1.0445,8.7582e-05,0.59212,p0339
1.044,1.1391,1.091e-05,0.49498,p0340
1.0115,0.88437,9.4215e-05,0.72227,p0341
0.91408,1.0356,2.1059e-06,0.69793,p0342
0.89024,0.9071,6.0216e-05,0.31779,p0343
1.0013,1.0996,8.2342e-05,0.52228,p0344
1.07,0.85916,6.9548e-05,0.42878,p0345
0.86367,1.0371,8.2719e-05,0.34735,p0346
0.95981,1.1792,8.7322e-06,0.36499,p0347
1.0791,0.92613,5.3744e-05,0.49422,p0348
0.81047,1.157,7.1939e-05,0.64428,p0349
0.97737,0.85604,3.3745e-05,0.38257,p0350
1.1844,0.92075,6.0366e-05,0.77874,p0351
1.0016,0.95876,2.6188e-05,0.4373,p0352
1.1879,0.90458,4.6171e-05,0.35422,p0353
1.1542,0.85498,1.3504e-05,0.29456,p0354
1.1628,0.84058,9.9152e-05,0.30468,p0355
0.80783,1.0683,6.3243e-05,0.39943,p0356
0.87252,0.91321,5.3963e-05,0.74234,p0357
1.0761,0.97158,7.9874e-05,0.55384,p0358
0.87956,1.17,1.7975e-05,0.59764,p0359
0.92554,0.97237,9.6075e-05,0.34806,p0360
1.0278,0.87025,8.2692e-06,0.20413,p0361
0.81659,0.93951,8.2182e-05,0.49133,p0362
1.012,1.1337,3.5688e-05,0.47608,p0363
0.90767,0.97898,1.2391e-05,0.26905,p0364
1.0797,0.94442,7.3334e-05,0.48794,p0365
0.93768,1.0462,4.7212e-06,0.50175,p0366
1.1948,0.99804,6.0324e-05,0.72486,p0367
0.89642,0.88687,9.7128e-05,0.68414,p0368
0.82857,1.1502,5.7536e-05,0.41909,p0369
0.91831,1.1191,6.7875e-05,0.34889,p0370
1.0716,0.82084,4.7382e-05,0.56397,p0371
0.88365,0.98888,4.1691e-05,0.31705,p0372
0.81537,0.8297,1.5469e-05,0.75482,p0373
0.85519,1.1129,3.1797e-05,0.63017,p0374
0.85803,0.85117,1.1931e-05,0.38787,p0375
0.8995,1.0529,4.5816e-05,0.30798,p0376
1.0228,0.87932,7.9228e-05,0.50711,p0377
1.0357,1.105,5.7554e-05,0.40699,p0378
0.95353,1.015,3.6164e-05,0.71078,p0379
0.90416,0.87581,1.6e-05,0.34206,p0380
0.91225,0.8797,8.8093e-05,0.63757,p0381
0.98739,0.82377,6.7228e-05,0.38074,p0382
1.1863,0.93069,7.8651e-05,0.46822,p0383
0.99754,0.89555,8.8811e-06,0.6166,p0384
1.0532,1.1164,4.2643e-05,0.46587,p0385
1.0127,1.1349,2.0083e-05,0.68203,p0386
0.93904,1.1997,8.8276e-05,0.70838,p0387
0.89557,1.1266,6.546e-05,0.57673,p0388
1.0638,0.87714,2.3701e-05,0.48134,p0389
1.1091,1.1439,3.3258e-05,0.41592,p0390
1.0688,0.84952,8.4799e-05,0.53628,p0391
1.0418,1.1527,9.4711e-06,0.37951,p0392
1.1993,1.1398,2.6585e-05,0.22712,p0393
1.0399,1.1104,6.2791e-05,0.78982,p0394
0.85967,1.0473,1.1742e-05,0.37431,p0395
0.83138,0.8119,6.1373e-05,0.27161,p0396
1.1562,0.97091,3.8834e-06,0.5861,p0397
1.0644,0.95029,7.7554e-05,0.26131,p0398
1.0033,0.9932,6.843e-05,0.28034,p0399
1.1105,0.98062,5.4498e-05,0.34325,p0400
1.0499,0.96758,6.5764e-05,0.55816,p0401
0.85684,0.909,5.4903e-05,0.47721,p0402
1.0591,0.99961,5.3297e-05,0.77571,p0403
0.96628,1.0293,7.5283e-06,0.64039,p0404
1.1159,0.80525,9.0781e-05,0.47281,p0405
1.1524,1.1062,3.0844e-05,0.72849,p0406
1.1204,1.034,4.7717e-05,0.57857,p0407
0.87734,1.1863,2.3559e-05,0.72874,p0408
0.96954,1.0748,3.9632e-05,0.31916,p0409
1.0608,0.86924,5.9059e-05,0.6055,p0410
1.0378,1.0162,1.1543e-06,0.21431,p0411
1.0657,1.052,6.6329e-05,0.72314,p0412
0.92495,1.1758,1.4539e-05,0.43895,p0413
0.83902,1.0492,5.4083e-05,0.78633,p0414
1.075,0.9191,3.3846e-05,0.48633,p0415
1.1659,0.95888,9.8295e-05,0.58786,p0416
0.94268,1.0052,6.8461e-05,0.69042,p0417
1.0818,0.96309,9.3269e-05,0.78823,p0418
0.93014,0.80196,5.6728e-05,0.53803,p0419
0.82248,1.0719,6.2116e-05,0.36607,p0420
1.1391,1.1048,3.477e-05,0.40594,p0421
0.99058,1.0862,4.6015e-05,0.76648,p0422
1.0106,0.84806,7.903e-05,0.20053,p0423
1.1596,0.8672,3.3347e-05,0.60336,p0424
1.1709,1.0192,4.7265e-05,0.39117,p0425
1.0909,1.1148,5.7353e-05,0.50499,p0426
1.0272,1.136,1.5327e-05,0.26854,p0427
0.86404,0.95792,4.4336e-05,0.20281,p0428
0.91798,1.0835,2.1533e-05,0.23561,p0429
0.87688,0.94405,7.0473e-05,0.26279,p0430
1.0741,0.92127,9.3279e-06,0.60296,p0431
0.84597,1.1444,2.9254e-05,0.40094,p0432
1.0433,1.0416,8.8916e-05,0.48166,p0433
1.1782,0.91624,3.4599e-05,0.4472,p0434
0.82666,0.92533,2.2931e-06,0.64252,p0435
1.0724,1.0272,8.7961e-05,0.27562,p0436
1.0538,1.0135,2.5669e-05,0.66479,p0437
0.98705,1.102,9.23e-05,0.39713,p0438
0.99366,0.95961,8.6757e-06,0.67971,p0439
1.1482,1.1283,5.0954e-05,0.37701,p0440
1.1673,0.86746,3.1524e-05,0.67356,p0441
0.97835,0.99242,4.8687e-05,0.31592,p0442
0.93224,1.0601,3.6578e-05,0.30667,p0443
0.90489,0.88808,2.5103e-06,0.49762,p0444
0.90574,1.0591,8.3569e-05,0.24975,p0445
0.91282,1.1923,3.4931e-05,0.74543,p0446
1.0926,1.073,9.5549e-05,0.69366,p0447
0.85915,0.84109,3.2566e-06,0.59456,p0448
0.90376,0.83915,1.2999e-05,0.54083,p0449
0.89438,0.91982,6.535e-05,0.74538,p0450
0.8619,1.1377,9.0494e-05,0.59918,p0451
0.99158,0.89213,2.1229e-05,0.41096,p0452
0.92668,1.0844,3.9164e-05,0.52357,p0453
0.82492,1.1417,9.364e-05,0.33428,p0454
1.057,0.91398,6.4043e-05,0.7404,p0455
0.86106,0.99556,6.7531e-05,0.65144,p0456
0.82944,0.83783,5.4381e-05,0.7605,p0457
0.83433,0.85311,6.4684e-05,0.62507,p0458
0.85615,1.0515,6.4564e-05,0.42456,p0459
0.82757,0.93249,2.1609e-05,0.55467,p0460
1.1352,1.0203,1.6574e-05,0.70648,p0461
0.84766,0.83025,3.3417e-05,0.52936,p0462
0.81951,0.93598,4.1095e-07,0.67009,p0463
1.094,0.99104,4.0707e-05,0.28826,p0464
1.1112,0.80414,4.4078e-05,0.32336,p0465
1.0307,1.1775,9.0931e-05,0.38021,p0466
1.0482,0.93304,3.8575e-05,0.26625,p0467
0.96595,0.89454,4.3574e-05,0.69649,p0468
0.91744,0.81023,9.6691e-05,0.75247,p0469
0.85776,1.0048,8.7067e-05,0.50969,p0470
1.1577,1.0171,5.9708e-05,0.7555,p0471
0.98912,0.81936,7.45e-06,0.2246,p0472
1.1629,1.1883,6.3557e-06,0.56664,p0473
0.95896,0.82687,4.317e-05,0.33252,p0474
0.9997,0.98759,7.1172e-05,0.47933,p0475
0.97391,0.81407,3.445e-05,0.34603,p0476
0.81334,0.96265,5.8452e-05,0.21921,p0477
1.0341,1.197,5.9847e-07,0.72678,p0478
0.95522,1.0266,1.5008e-05,0.71941,p0479
0.885,0.87881,7.8475e-06,0.43539,p0480
0.9531,0.92679,6.0108e-05,0.63177,p0481
1.1517,0.91283,5.6513e-05,0.42578,p0482
1.0665,0.89563,8.4532e-05,0.25556,p0483
1.0977,1.0345,8.841e-05,0.35194,p0484
0.87672,0.80772,5.8807e-05,0.24072,p0485
0.89515,1.0235,2.8198e-05,0.50408,p0486
0.97355,1.1588,9.0419e-06,0.63948,p0487
1.0325,1.011,5.2736e-05,0.33142,p0488
1.0144,0.94314,4.7221e-05,0.52337,p0489
1.1936,1.0147,9.6109e-06,0.21583,p0490
1.1413,1.1489,9.9102e-06,0.20719,p0491
1.1826,0.83682,1.7169e-05,0.47412,p0492
0.83189,0.86127,7.0746e-05,0.22428,p0493
0.9052,0.85834,8.944e-05,0.29853,p0494
1.0177,0.87451,6.197e-05,0.22687,p0495
0.8737,0.82481,6.0775e-05,0.35856,p0496
1.0488,0.88289,7.5199e-05,0.65779,p0497
0.81501,0.97796,1.4145e-05,0.3654,p0498
0.88105,0.87232,3.1359e-05,0.29121,p0499
0.93041,0.88208,5.1553e-05,0.41686,p0500
0.93485,0.89161,2.7913e-05,0.70575,p0501
0.833,0.9231,9.8714e-05,0.43772,p0502
1.1505,1.142,7.8781e-05,0.63847,p0503
1.086,1.0581,3.2409e-05,0.62751,p0504
1.0578,0.9758,3.6485e-05,0.66099,p0505
1.1582,0.89107,8.1988e-05,0.31958,p0506
0.83786,0.91643,9.8351e-05,0.47345,p0507
0.99634,1.1094,5.6959e-05,0.39345,p0508
0.84008,1.0606,2.5542e-05,0.64677,p0509
1.1855,1.0649,4.2803e-05,0.63892,p0510
0.96261,0.868,1.8553e-05,0.6008,p0511
0.88577,0.89826,6.3153e-05,0.7706,p0512
0.84705,1.0074,7.4004e-05,0.367,p0513
1.062,0.85797,9.0817e-05,0.38521,p0514
1.1858,0.93014,9.2737e-05,0.57242,p0515
1.0402,0.96458,8.1548e-05,0.73846,p0516
1.1571,1.0828,6.6369e-05,0.77999,p0517
1.0523,1.1116,3.4531e-05,0.4503,p0518
0.84881,1.1919,6.8324e-05,0.31393,p0519
1.1732,0.84847,2.026e-05,0.40504,p0520
