wind_speed,swr,mixing/coef_mix_hyp,light/Kw,par_id
1.143,1.0521,6.5891e-05,0.75934,p177
0.87051,1.1044,6.7346e-05,0.70161,p178
0.82613,1.1069,2.146e-05,0.3088,p179
0.9197,1.1516,4.8044e-05,0.65284,p180
1.0417,1.0606,1.3542e-05,0.75615,p181
0.80617,0.96509,1.5406e-05,0.26198,p182
1.0326,0.97443,7.1281e-05,0.51253,p183
0.83895,1.0706,9.0786e-05,0.74226,p184
1.0087,1.0169,6.2664e-05,0.69214,p185
1.1573,0.97225,2.7819e-05,0.45956,p186
0.86388,0.96263,9.0289e-05,0.57522,p187
0.85304,0.81994,8.4876e-05,0.46811,p188
0.88876,0.89826,1.4108e-05,0.25761,p189
0.96651,1.1802,2.8917e-05,0.3146,p190
1.1888,1.0584,1.146e-05,0.26381,p191
0.95837,0.86226,8.2408e-05,0.58342,p192
1.0913,1.0208,4.6927e-06,0.39065,p193
1.0971,1.1342,8.1045e-05,0.63174,p194
0.86905,0.85675,6.9009e-05,0.6903,p195
0.8435,0.95338,7.8693e-05,0.71081,p196
1.1837,1.0182,9.5499e-05,0.56226,p197
1.098,1.1556,3.184e-05,0.68394,p198
0.80189,1.0033,4.0178e-05,0.66753,p199
1.1686,1.0898,3.7431e-05,0.55718,p200
