wind_speed,swr,fetch_lk,c_relax_C,par_id
1.0206,1.0819,16376,0.017534,p0141
1.0908,0.82035,48918,0.063049,p0142
1.1014,0.86004,6830.5,0.027954,p0143
1.0073,0.82648,65631,0.06156,p0144
0.82388,1.1202,41878,0.060834,p0145
0.87432,0.81404,70826,0.018898,p0146
0.834,0.97799,13803,0.08383,p0147
0.98287,1.0142,41733,0.018782,p0148
1.0287,0.93175,24977,0.042263,p0149
0.80691,1.0019,8123.7,0.045657,p0150
1.1833,1.1819,12380,0.037673,p0151
0.85592,1.1159,35434,0.0012965,p0152
1.0045,1.0712,69347,0.0795,p0153
1.1613,0.80121,68714,0.0061084,p0154
0.86716,0.93976,73660,0.083904,p0155
1.1147,0.82569,74290,0.0010279,p0156
1.0872,1.0034,27050,0.029062,p0157
1.1312,0.85449,19292,0.070498,p0158
0.83161,0.87377,18051,0.01367,p0159
0.84367,1.0112,62718,0.040054,p0160
0.99984,1.1737,56629,0.061636,p0161
1.1006,0.86045,15966,0.026424,p0162
0.91743,0.85264,71559,0.075956,p0163
0.9251,1.1057,17483,0.033237,p0164
0.89235,1.0438,34089,0.026853,p0165
0.98205,1.1273,8611.3,0.0050024,p0166
0.96875,0.87456,63981,0.041213,p0167
1.1398,1.0367,70383,0.0097576,p0168
1.1222,0.8541,25159,0.078943,p0169
1.1727,0.82455,40604,0.074698,p0170
0.97565,0.82063,35844,0.085589,p0171
0.85785,0.83587,47765,0.034238,p0172
0.90851,0.99321,17586,0.043071,p0173
0.9725,1.1308,64372,0.050543,p0174
0.9994,0.99473,12140,0.07715,p0175
1.0374,1.0718,67177,0.045251,p0176
1.007,0.87149,70892,0.093983,p0177
0.99553,0.87489,13626,0.013581,p0178
0.98983,0.81829,28259,0.080852,p0179
0.85184,1.0744,67440,0.064461,p0180
1.1538,0.97401,42640,0.085394,p0181
0.93351,1.1611,40560,0.068506,p0182
1.0971,1.0205,43943,0.045812,p0183
1.1755,1.0493,20354,0.024244,p0184
0.8136,0.93009,7657.5,0.027307,p0185
0.84819,0.81326,22194,0.023974,p0186
1.1332,1.1081,34406,0.075792,p0187
1.1817,1.1823,16186,0.079099,p0188
1.184,1.1877,16291,0.0042465,p0189
1.0756,1.1781,11334,0.088057,p0190
0.96922,1.0104,13871,0.027132,p0191
0.93701,1.0527,25997,0.051453,p0192
1.0646,0.94765,36281,0.044808,p0193
1.109,0.92662,72145,0.096248,p0194
0.99219,0.92371,10953,0.037501,p0195
0.888,1.0166,38738,0.070823,p0196
1.0277,0.96848,63178,0.055991,p0197
0.95402,0.90973,53466,0.010712,p0198
0.81571,0.81484,52657,0.086965,p0199
0.87831,1.0476,13360,0.06946,p0200
0.81449,0.94287,3091.8,0.052107,p0201
0.89793,0.88998,74786,0.0016225,p0202
0.89582,1.0521,19748,0.028142,p0203
0.80279,1.1631,45585,0.039898,p0204
0.89345,1.0549,57168,0.017279,p0205
1.026,0.85565,30680,0.017324,p0206
0.98178,0.88877,12329,0.018218,p0207
0.80728,1.0692,72899,0.034908,p0208
0.85541,0.92551,15496,0.022136,p0209
0.90199,0.89928,52573,0.0078116,p0210
1.1644,0.89694,42818,0.073948,p0211
1.1781,1.0757,66130,0.011914,p0212
0.89978,0.98276,63093,0.04402,p0213
0.93375,0.81259,26124,0.020855,p0214
0.94407,0.86237,36992,0.0024003,p0215
1.1479,0.91467,10293,0.070982,p0216
1.0135,0.98394,38707,0.096452,p0217
1.0239,0.99905,8067.9,0.020598,p0218
1.0635,1.0924,23539,0.012538,p0219
1.0791,1.129,71948,0.064914,p0220
0.94479,0.93057,56835,0.097826,p0221
1.1075,0.94044,17656,0.056031,p0222
0.82538,0.89024,51312,0.066638,p0223
1.1966,0.93648,45225,0.049463,p0224
1.1621,0.87881,60443,0.039132,p0225
1.0643,1.1902,34749,0.073146,p0226
1.0251,0.91579,51655,0.037275,p0227
1.021,1.1757,68535,0.076885,p0228
1.0668,0.89577,41137,0.082425,p0229
1.197,0.86822,55085,0.012399,p0230
1.1892,1.0454,57717,0.048027,p0231
1.1103,1.1537,29498,0.081642,p0232
1.1876,0.92873,31237,0.044362,p0233
0.80574,0.89137,44693,0.089462,p0234
0.92676,0.82272,63258,0.018972,p0235
1.153,1.0302,49125,0.08876,p0236
1.1244,1.1752,31523,0.057574,p0237
0.93279,1.0618,56815,0.096845,p0238
1.0982,1.1472,23035,0.042378,p0239
1.1482,1.1206,15053,0.074064,p0240
0.99074,0.85671,69630,0.080905,p0241
0.88669,1.1644,27137,0.028274,p0242
0.97975,0.99863,11560,0.069284,p0243
0.91313,0.96357,74897,0.085851,p0244
1.0447,0.86684,7967.5,0.071242,p0245
1.0509,1.0258,14366,0.056532,p0246
1.1214,1.1868,15681,0.088115,p0247
1.0605,0.99415,17156,0.098947,p0248
0.81878,1.0883,33780,0.0062717,p0249
1.1496,1.0129,50881,0.04452,p0250
1.0157,1.0975,5046.2,0.059832,p0251
0.96401,0.95807,40246,0.082219,p0252
0.97899,0.84315,47877,0.021855,p0253
0.94828,0.80466,32229,0.060585,p0254
0.97182,1.1704,54864,0.028436,p0255
0.81737,1.0081,19482,0.0026524,p0256
0.93072,1.0781,24432,0.092468,p0257
1.0264,0.9871,9707.6,0.037163,p0258
1.1869,0.97267,23283,0.029956,p0259
0.91509,1.03,73909,0.049048,p0260
0.9533,1.0251,24007,0.093161,p0261
0.8759,1.1239,65123,0.043309,p0262
0.85514,0.99261,2288.8,0.0031852,p0263
1.0085,1.1441,15770,0.021636,p0264
0.83997,1.0995,43482,0.042177,p0265
0.84426,1.1816,66895,0.031803,p0266
0.84906,0.89199,59101,0.0105,p0267
1.1972,0.89084,8826.2,0.040585,p0268
0.88298,1.11,38306,0.043827,p0269
0.93996,0.95284,30927,0.078766,p0270
0.94,1.169,34796,0.046852,p0271
0.96231,1.0316,30769,0.049798,p0272
1.1372,0.99629,59159,0.07516,p0273
0.93924,1.045,18098,0.030745,p0274
0.8765,0.97001,982.92,0.027687,p0275
0.84217,0.86665,5743.9,0.070021,p0276
0.86645,0.88881,36733,0.099001,p0277
0.91762,0.89041,70966,0.084676,p0278
0.99865,1.0269,18858,0.022613,p0279
1.1762,0.92688,1950.2,0.056252,p0280
1.1153,0.87963,65414,0.093662,p0281
0.93769,1.0501,6379.6,0.078391,p0282
0.9655,0.9112,47241,0.027719,p0283
0.97427,0.91525,529.14,0.0035884,p0284
0.95023,0.94115,23357,0.063999,p0285
0.87636,0.9296,71750,0.087671,p0286
0.98908,0.86171,14028,0.020118,p0287
0.96038,1.1586,65612,0.092922,p0288
1.0217,1.0309,61996,0.0084084,p0289
1.0835,0.90041,12613,0.017015,p0290
1.0361,0.98175,48064,0.0048319,p0291
0.95693,0.848,14484,0.085276,p0292
1.1851,1.0191,38557,0.082893,p0293
0.98557,1.1952,66179,0.087346,p0294
1.1766,1.123,62363,0.032409,p0295
1.1297,0.94355,4811.2,0.027467,p0296
0.96303,1.0777,37482,0.073347,p0297
0.9322,0.99653,61498,0.076169,p0298
0.96266,0.87563,44293,0.035211,p0299
1.1999,1.0011,57426,0.04832,p0300
1.1921,0.97808,34541,0.065784,p0301
0.92293,0.90092,47074,0.090377,p0302
0.95602,1.0988,26614,0.028632,p0303
1.1111,1.1974,31001,0.061849,p0304
1.132,1.0655,61570,0.083447,p0305
0.80811,0.95919,42920,0.050257,p0306
0.87548,1.0062,35006,0.035412,p0307
1.0587,0.9533,59011,0.095701,p0308
0.88882,0.80168,4374.4,0.026792,p0309
0.88638,0.83091,39614,0.0076414,p0310
1.1046,1.0747,28861,0.082683,p0311
1.1259,1.1893,15117,0.01507,p0312
1.1344,0.98804,60738,0.046049,p0313
1.1914,0.91942,9386,0.044748,p0314
1.1685,1.0277,17935,0.033565,p0315
1.0245,0.8222,48563,0.040006,p0316
0.83885,1.183,45029,0.040362,p0317
1.0452,1.14,70063,0.070001,p0318
0.8192,1.0105,38212,0.082097,p0319
1.0442,0.87735,41641,0.085918,p0320
0.93129,1.1535,46827,0.062036,p0321
0.94046,0.90236,53713,0.07842,p0322
1.0489,1.1101,57268,0.0091984,p0323
0.83342,0.81521,51551,0.063298,p0324
0.81184,1.0417,26570,0.0099155,p0325
0.82916,1.0871,19812,0.097633,p0326
1.0794,0.98589,1821.1,0.010982,p0327
0.97308,0.82834,24842,0.088413,p0328
1.0661,1.1483,2375.3,0.069741,p0329
0.83803,0.80912,67732,0.039312,p0330
1.1738,1.021,70739,0.091839,p0331
1.0227,1.0428,70562,0.080181,p0332
1.0102,1.0486,42787,0.049665,p0333
1.0734,0.85885,65262,0.020956,p0334
0.97517,1.1947,65332,0.0069303,p0335
0.92975,1.1422,71233,0.015468,p0336
0.96135,0.8882,41936,0.046791,p0337
1.0563,0.86122,74341,0.056432,p0338
1.0483,0.84336,35657,0.082545,p0339
0.84336,1.1445,22850,0.084723,p0340
0.99763,1.008,28593,0.074465,p0341
0.80924,1.1434,28057,0.032325,p0342
1.0269,0.96592,3324.1,0.086246,p0343
0.86742,1.1731,46508,0.028971,p0344
0.92876,1.0174,17395,0.017964,p0345
0.81503,0.83022,52791,0.029168,p0346
0.8718,1.1685,23805,0.099963,p0347
0.99315,1.0423,11932,0.086457,p0348
0.86463,1.0971,1497.4,0.054195,p0349
1.0023,0.84911,59787,0.068318,p0350
0.91957,1.1417,31150,0.034801,p0351
1.1952,0.81318,67351,0.013077,p0352
0.98815,1.0816,51799,0.078606,p0353
0.98619,0.84731,18213,0.042492,p0354
1.0624,0.91968,64743,0.048847,p0355
1.1699,1.0641,57365,0.056753,p0356
1.1255,1.1257,10857,0.061282,p0357
1.0847,1.1925,39114,0.054077,p0358
1.1743,1.1949,38137,0.019215,p0359
0.94923,1.0254,67251,0.059466,p0360
0.90517,1.1944,3522.1,0.0030153,p0361
0.91655,0.84042,33985,0.026575,p0362
0.91854,0.91354,26761,0.017768,p0363
0.84498,1.0401,38809,0.085146,p0364
0.8101,1.0589,7455.3,0.090659,p0365
1.191,1.0133,38055,0.045351,p0366
1.1541,0.85488,53114,0.062503,p0367
1.0609,1.1151,23138,0.080279,p0368
0.92722,1.0037,27730,0.069634,p0369
1.118,0.92417,18365,0.067486,p0370
1.0683,1.0896,27505,0.027896,p0371
1.1882,1.1798,63762,0.020033,p0372
1.0691,0.98869,16791,0.038958,p0373
1.1949,0.98679,52203,0.069896,p0374
1.0697,0.97222,58378,0.067223,p0375
1.199,1.1777,54995,0.036623,p0376
1.0941,1.1969,25880,0.01911,p0377
1.0201,1.0071,46629,0.032786,p0378
0.80137,1.137,58309,0.06644,p0379
0.98108,1.0119,46129,0.0082877,p0380
0.98499,0.99211,47153,0.096079,p0381
0.87769,0.87302,10358,0.0029302,p0382
1.1029,1.1641,24680,0.0028255,p0383
0.87155,0.99287,49045,0.0084801,p0384
0.9201,0.81692,29937,0.037605,p0385
1.163,0.97538,47374,0.017135,p0386
0.92057,1.0864,45785,0.042979,p0387
0.83261,1.0469,4449,0.0086395,p0388
1.1558,0.89551,40128,0.079841,p0389
1.1139,0.96217,46058,0.085456,p0390
0.83655,0.90564,5497.8,0.021184,p0391
0.97022,0.89645,56967,0.054493,p0392
0.91448,0.99938,21619,0.040255,p0393
1.1247,1.1234,43889,0.045927,p0394
0.96653,1.1999,19957,0.090832,p0395
1.1576,0.86356,32466,0.097301,p0396
1.0138,0.88065,74547,0.057068,p0397
1.1838,1.1933,25656,0.096985,p0398
0.8359,0.98041,50056,0.055112,p0399
0.82842,0.90154,50808,0.055544,p0400
0.83796,1.157,52418,0.087284,p0401
1.0122,1.1397,54456,0.042533,p0402
1.1886,1.0688,7924.4,0.055477,p0403
1.1995,0.99369,72453,0.075635,p0404
1.0574,1.0075,40734,0.071998,p0405
1.1565,1.1095,5917.3,0.044475,p0406
0.97811,0.89293,6163.6,0.097559,p0407
0.83293,0.88232,22074,0.061724,p0408
0.92919,1.1296,54726,0.072423,p0409
0.95506,0.88182,60302,0.049868,p0410
1.1168,1.0234,27779,0.048506,p0411
1.1584,1.1217,18956,0.026024,p0412
1.0624,1.1347,12506,0.043635,p0413
0.94843,1.1052,60175,0.057926,p0414
1.1236,0.83369,23919,0.0054077,p0415
1.0488,1.0224,71885,0.053952,p0416
0.91259,1.0668,35456,0.086183,p0417
0.9436,1.1492,24727,0.095627,p0418
1.1602,0.88157,11423,0.021262,p0419
1.155,1.0843,17284,0.040931,p0420
0.89717,1.1163,24148,0.043534,p0421
0.8569,0.89882,50266,0.011631,p0422
1.0416,1.0769,19575,0.049562,p0423
1.1548,0.98019,22554,0.086552,p0424
1.0783,0.87822,7088.3,0.075399,p0425
1.1086,0.83144,62790,0.083291,p0426
1.0918,1.0799,68855,0.074192,p0427
1.0062,0.86286,13476,0.088001,p0428
0.85321,0.96612,22682,0.041719,p0429
0.83007,1.1358,26664,0.0067503,p0430
1.0477,1.0177,32246,0.083145,p0431
0.9015,1.1312,7237.7,0.038798,p0432
0.92221,0.90515,74997,0.024875,p0433
1.0947,0.82958,32073,0.071699,p0434
1.0438,1.0904,19708,0.031945,p0435
1.125,1.0768,54653,0.099711,p0436
1.0358,1.0961,57525,0.088984,p0437
1.1304,0.91915,60864,0.072378,p0438
1.1805,1.0711,37698,0.015965,p0439
0.84136,1.1154,26922,0.019423,p0440
1.1793,0.95444,10055,0.0050845,p0441
0.80615,1.1706,65513,0.014935,p0442
1.0786,1.1605,29841,0.0094858,p0443
1.0308,0.89411,69335,0.025246,p0444
1.1802,1.1922,44088,0.082366,p0445
0.89484,0.94875,49848,0.07028,p0446
1.0426,0.92223,9360.8,0.085023,p0447
0.88024,1.1504,53392,0.033704,p0448
0.88475,1.1127,1642.5,0.076219,p0449
1.0296,1.1898,9996.8,0.098577,p0450
0.84672,0.96742,30270,0.004736,p0451
0.87965,1.0825,33875,0.050785,p0452
1.1745,1.1378,8292.8,0.067009,p0453
1.1757,1.1613,1259.8,0.015295,p0454
0.90374,0.93869,63012,0.070135,p0455
0.83609,0.95998,17827,0.079241,p0456
1.123,1.0236,31355,0.044168,p0457
1.0241,1.0444,13283,0.047465,p0458
0.96786,1.1354,22984,0.023374,p0459
1.0581,0.9982,1746.9,0.058444,p0460
1.0695,0.84428,41405,0.046123,p0461
0.87209,1.0044,33632,0.067746,p0462
0.85071,1.0398,67648,0.05108,p0463
0.88987,0.95618,30138,0.051295,p0464
0.99731,0.90549,27331,0.076534,p0465
1.1271,1.1076,72293,0.062312,p0466
1.0014,0.81143,11759,0.068739,p0467
0.85084,0.96982,64832,0.089542,p0468
1.023,0.94565,48244,0.0063944,p0469
1.0182,0.85093,24565,0.0039264,p0470
1.1633,0.91511,7306,0.081843,p0471
0.8184,1.1712,48634,0.00057634,p0472
1.0937,0.90787,12990,0.025425,p0473
0.93578,0.83553,68011,0.071042,p0474
1.019,0.96311,38375,0.036872,p0475
0.95803,1.1187,44221,0.092391,p0476
0.87256,0.92475,3891.7,0.0080677,p0477
1.0006,0.99769,19021,0.02857,p0478
0.85912,0.89799,63304,0.00012943,p0479
1.1519,0.84491,24510,0.039503,p0480
1.0802,0.90285,55386,0.098359,p0481
0.94524,1.0588,35288,0.011339,p0482
1.1617,1.0977,45907,0.040117,p0483
1.1033,1.0327,16856,0.063464,p0484
0.90413,0.88097,43053,0.012106,p0485
1.1792,0.95237,48827,0.058842,p0486
1.1446,1.0547,65090,0.0062088,p0487
0.88755,0.88418,54192,0.044259,p0488
0.90205,1.1594,2636.9,0.03185,p0489
0.85426,1.1321,41602,0.063838,p0490
1.0407,0.90183,54250,0.099648,p0491
0.86988,1.0858,32802,0.052677,p0492
0.94118,0.80826,53487,0.048679,p0493
0.99101,0.8839,73747,0.040657,p0494
0.97638,0.9214,11055,0.0057483,p0495
0.86302,1.1215,32912,0.047678,p0496
0.96609,0.82862,2121.2,0.077037,p0497
0.93875,1.1508,4070.7,0.025156,p0498
1.0966,0.9416,48980,0.074783,p0499
0.94272,1.048,39207,0.069306,p0500
0.88687,0.88461,2975.6,0.098707,p0501
0.90592,1.1343,8206.8,0.030065,p0502
1.0998,0.81618,19155,0.022838,p0503
0.97463,0.99742,18690,0.035206,p0504
1.076,1.0613,2680.1,0.031086,p0505
0.88523,0.93523,42280,0.0674,p0506
1.0506,1.0569,67881,0.050128,p0507
0.88269,1.0499,58913,0.03636,p0508
0.96565,1.0291,58876,0.060131,p0509
1.1508,1.1296,6983.7,0.029561,p0510
1.1853,1.0163,43038,0.030487,p0511
0.82593,0.88483,37215,0.071389,p0512
1.101,0.83995,1222.6,0.0093755,p0513
0.82125,1.1262,28771,0.093435,p0514
0.80105,0.9579,64524,0.099564,p0515
1.1099,0.96176,74558,0.072216,p0516
1.0197,1.1253,21253,0.061478,p0517
1.1376,0.99971,52149,0.059594,p0518
0.89174,1.1351,16582,0.014744,p0519
1.0264,0.98317,2923.4,0.05619,p0520
1.129,1.0373,39841,0.076716,p0521
1.0675,1.1755,66390,0.047916,p0522
0.85126,1.1851,47951,0.034583,p0523
0.86944,0.88269,52337,0.086625,p0524
0.96834,1.095,69694,0.051643,p0525
0.81263,0.97928,41216,0.088549,p0526
1.0909,0.94022,73126,0.043412,p0527
0.9939,1.084,30622,0.089144,p0528
1.1306,1.167,32427,0.015768,p0529
1.0886,0.86242,64606,0.0044342,p0530
0.88044,0.88678,8948.5,0.0025659,p0531
0.9835,1.1452,35361,0.084564,p0532
0.97374,1.177,33012,0.0034605,p0533
1.0089,1.1842,32581,0.032906,p0534
1.0928,0.83872,64230,0.059158,p0535
0.98407,1.0393,68137,0.085755,p0536
1.1668,1.026,47639,0.051374,p0537
0.83943,1.089,69842,0.081746,p0538
1.0555,0.92991,35112,0.00066966,p0539
1.0752,1.1115,64147,0.016847,p0540
0.9389,1.1863,48307,0.060233,p0541
0.96511,0.8453,66561,0.080607,p0542
0.92681,1.1715,18449,0.071849,p0543
1.0992,0.96474,11193,0.037377,p0544
1.0339,0.82969,32006,0.087001,p0545
0.85291,1.164,46241,0.016661,p0546
0.935,1.0126,60502,0.017669,p0547
1.081,0.85528,52836,0.015702,p0548
0.82463,0.98,10662,0.093385,p0549
1.172,1.0405,10484,0.026925,p0550
1.0569,0.84247,28929,0.093899,p0551
0.88115,1.1278,69185,0.078134,p0552
1.0921,0.96272,61754,0.053137,p0553
1.1316,0.85065,71313,0.064058,p0554
0.9413,0.92197,57063,0.081026,p0555
0.8446,0.85384,29004,0.098186,p0556
1.0145,0.98983,689.71,0.05766,p0557
1.1408,1.0084,6943.3,0.0046214,p0558
0.98364,1.0954,70289,0.010105,p0559
1.0417,1.1478,2805,0.050421,p0560
1.1926,1.1549,56156,0.053557,p0561
0.88492,0.86944,32863,0.021034,p0562
0.89635,0.80059,39437,0.032699,p0563
1.0289,1.1373,8703.1,0.057358,p0564
0.81223,0.90631,5172.2,0.014873,p0565
1.0118,1.0603,54393,0.025012,p0566
1.1941,0.95431,1350.3,0.067149,p0567
1.1141,0.80869,18788,0.067579,p0568
1.0701,0.92578,43409,0.094837,p0569
1.1571,0.97153,34322,0.094332,p0570
1.1343,1.1904,25922,0.078212,p0571
0.97704,1.0791,6071,0.041901,p0572
1.1612,1.0091,65911,0.032953,p0573
1.0778,0.92064,18616,0.089724,p0574
1.1962,1.035,15196,0.05716,p0575
1.0851,1.0628,31635,0.047738,p0576
0.98254,0.92319,37103,0.055371,p0577
0.89816,1.0823,15834,0.073883,p0578
0.85459,0.83882,58237,0.095886,p0579
0.94318,0.99034,10593,0.052415,p0580
1.0368,1.0831,72678,0.063564,p0581
0.87348,0.89757,73961,0.011597,p0582
0.93181,1.1736,6866.3,0.078852,p0583
0.92333,0.93884,62046,0.06296,p0584
1.0857,1.0851,15275,0.016366,p0585
1.0192,0.90024,20195,0.029734,p0586
0.92105,0.8535,49684,0.003267,p0587
0.86532,0.95493,61715,0.034352,p0588
0.82249,1.0899,64984,0.076101,p0589
1.0178,1.0462,73597,0.032183,p0590
0.91373,1.1381,25822,0.060992,p0591
0.96714,1.1517,18541,0.031202,p0592
0.91218,0.90712,5712.9,0.037792,p0593
0.9253,0.84834,61325,0.02751,p0594
1.1296,1.1065,64428,0.019867,p0595
1.0837,1.0024,30059,0.039216,p0596
1.0901,0.85795,33064,0.078503,p0597
1.1683,1.056,8393.9,0.056403,p0598
0.90808,0.97731,24883,0.07055,p0599
1.133,1.0274,48765,0.04079,p0600
1.0618,1.1166,44481,0.043199,p0601
0.95451,0.98151,31116,0.0013549,p0602
1.0979,0.92104,3704.8,0.041045,p0603
1.118,1.0568,74134,0.006866,p0604
1.1462,1.0573,51397,0.070333,p0605
0.80228,0.86968,53928,0.077426,p0606
1.1918,1.1268,7139.2,0.072761,p0607
0.90313,0.94896,44619,0.036924,p0608
1.0558,0.91696,27560,0.011411,p0609
1.1504,0.80642,11471,0.038323,p0610
0.95783,0.80583,72185,0.095958,p0611
1.0758,1.141,54521,0.061012,p0612
0.81675,1.1633,74195,0.018313,p0613
1.0455,0.88625,4844.6,0.036265,p0614
0.93431,0.8327,11892,0.041987,p0615
1.1579,1.0555,63584,0.029847,p0616
1.1673,1.1304,39555,0.014373,p0617
1.0233,1.0247,56248,0.035711,p0618
1.1019,0.85631,6512.8,0.0022977,p0619
1.1203,1.1652,9531.9,0.075467,p0620
0.85973,1.0683,29632,0.094248,p0621
0.86875,0.8467,66026,0.051861,p0622
0.88195,0.82513,56536,0.056891,p0623
1.0534,1.0041,59926,0.076434,p0624
0.86823,1.1005,67485,0.014587,p0625
0.95278,1.1124,610.26,0.022036,p0626
1.1404,0.8382,24315,0.065681,p0627
