wind_speed,swr,turb_param/k_min,g2/constant_value,g1/constant_value,A/constant_value,par_id
0.89761,1.1019,7.9426e-11,1.7011,0.65599,0.75604,p0054
1.0547,0.87777,2.0229e-11,2.0511,0.74833,0.97303,p0055
0.94045,0.85025,1.2085e-12,1.5779,0.52227,0.99964,p0056
0.86356,1.1599,1.8371e-14,0.83913,0.63738,0.98373,p0057
1.0395,0.92267,4.6272e-12,0.51512,0.4719,0.7627,p0058
1.1672,0.97322,2.7991e-14,1.3492,0.40377,1.0382,p0059
1.0563,1.0778,1.8719e-09,2.586,0.5136,0.91325,p0060
0.84007,1.1207,5.232e-11,0.68763,0.65685,1.0986,p0061
0.83868,1.027,2.177e-07,3.3677,0.72046,0.73013,p0062
0.91293,1.1139,5.0846e-06,1.6924,0.6109,0.86261,p0063
1.1508,1.1049,4.7767e-11,2.9384,0.41664,1.0685,p0064
0.88037,0.9572,1.2702e-06,2.5081,0.46437,1.0491,p0065
1.1712,0.80852,1.3654e-06,1.7206,0.55501,1.0342,p0066
0.85518,1.0872,1.2864e-11,0.58829,0.49427,0.86564,p0067
1.1554,1.0302,1.1847e-05,1.8609,0.66052,1.0999,p0068
1.1369,1.1131,1.0273e-10,2.5166,0.58069,0.8562,p0069
0.86455,0.86534,7.2471e-10,2.2873,0.40585,0.90313,p0070
0.91173,0.90273,1.7022e-08,0.97226,0.53531,0.95833,p0071
1.0908,1.1639,0.0004953,3.4809,0.62134,1.0953,p0072
0.96192,1.0337,5.8103e-12,3.1311,0.6099,0.83542,p0073
0.95051,1.1441,1.7462e-06,0.87676,0.41868,0.81811,p0074
1.0203,1.1347,1.9512e-09,2.9402,0.41607,0.7537,p0075
0.87516,1.1432,9.3432e-15,2.3949,0.68541,0.91595,p0076
1.1543,0.97896,1.814e-06,1.3611,0.52057,1.095,p0077
0.80182,1.0443,6.0691e-12,1.847,0.79986,1.0572,p0078
0.95039,0.87632,7.0468e-10,1.704,0.68194,0.81418,p0079
0.80646,1.0486,0.00045405,1.4441,0.40957,1.0244,p0080
1.033,1.1662,8.9921e-07,1.3202,0.45512,0.90379,p0081
0.95384,1.1561,4.735e-08,0.59004,0.40004,0.88667,p0082
0.81848,1.1808,0.00019737,0.77722,0.45145,0.94863,p0083
0.80501,1.1297,3.9267e-14,2.034,0.64466,0.85788,p0084
0.81505,1.0463,8.7934e-05,3.4498,0.73773,0.74321,p0085
0.91936,0.99038,1.1118e-08,0.69785,0.55979,1.0293,p0086
1.1379,0.80079,6.5113e-14,1.2515,0.66329,0.76029,p0087
0.97233,1.1996,9.4117e-10,2.4183,0.60212,1.0319,p0088
0.88667,0.86644,3.2172e-13,2.7994,0.77705,0.86826,p0089
0.98075,1.1193,0.00014704,1.0084,0.58968,1.0976,p0090
1.0303,0.87981,3.3724e-07,1.8846,0.75081,0.81537,p0091
1.173,0.88719,1.3532e-05,2.4386,0.41023,0.90656,p0092
0.91748,1.1916,5.0555e-10,0.91787,0.60879,0.97932,p0093
0.84433,0.91031,6.655e-05,0.81218,0.59682,0.91886,p0094
1.0507,0.82735,7.1156e-14,3.4788,0.6475,1.0647,p0095
0.83911,0.9586,4.1738e-10,1.948,0.69329,1.0087,p0096
0.99687,0.85926,2.3524e-11,0.97521,0.49508,0.98049,p0097
0.96501,0.81321,3.2184e-05,3.1841,0.43695,1.0438,p0098
0.92032,0.93426,6.5396e-15,1.503,0.50784,0.90978,p0099
1.0353,1.0216,6.4076e-08,0.71208,0.55735,1.0833,p0100
0.95149,0.95579,1.0885e-10,2.9205,0.6392,0.91427,p0101
1.1214,0.80954,1.6912e-09,1.3923,0.54984,0.84294,p0102
0.88067,0.81237,5.8798e-11,1.1072,0.6262,1.0831,p0103
1.1833,0.92046,9.4719e-07,2.1031,0.58376,0.8559,p0104
1.165,1.0731,7.7734e-13,0.58591,0.51979,0.89878,p0105
0.93122,0.82934,3.7928e-12,2.2781,0.56644,0.90081,p0106
0.96222,0.96622,2.4669e-10,2.2828,0.67047,0.88774,p0107
1.1556,0.93366,5.3507e-10,1.6088,0.56233,0.85523,p0108
0.83629,1.165,7.5687e-05,0.67707,0.59255,0.95792,p0109
1.0742,0.92852,4.947e-13,1.4858,0.79201,0.70902,p0110
0.88119,0.84997,9.8703e-14,1.3309,0.50864,0.94807,p0111
1.084,1.1753,4.1165e-11,3.4085,0.65441,1.052,p0112
1.0615,1.1463,1.8111e-12,2.9969,0.7971,0.98638,p0113
1.1918,1.1088,3.0061e-11,2.1245,0.67324,0.86074,p0114
1.1382,1.0408,3.1797e-09,1.5758,0.40824,0.73831,p0115
1.0666,0.86749,1.0702e-11,2.773,0.54463,0.80413,p0116
1.0049,0.95162,5.6153e-11,2.3905,0.59435,0.70108,p0117
1.1082,0.89456,2.8741e-10,1.1231,0.72085,1.092,p0118
0.93979,0.88796,0.0004643,2.385,0.65234,0.73193,p0119
1.0691,0.87149,1.5859e-12,2.9866,0.63202,0.77874,p0120
1.0572,1.0231,2.1302e-06,3.2783,0.69085,0.74904,p0121
0.9867,1.1868,2.9613e-06,3.4724,0.55779,0.88101,p0122
1.0271,1.1698,3.7786e-06,2.0319,0.49985,0.86901,p0123
0.88543,0.93045,1.6247e-08,2.4344,0.58838,1.0903,p0124
0.88591,1.1866,6.851e-07,1.687,0.40498,0.70251,p0125
1.0557,1.1281,9.7467e-09,0.59677,0.65776,0.7161,p0126
1.0977,1.089,9.4019e-08,0.94913,0.59969,1.0222,p0127
0.8198,0.92961,6.341e-11,0.51862,0.67828,1.0497,p0128
1.0365,1.1254,1.7537e-10,2.536,0.40189,1.0946,p0129
0.89057,0.94712,7.9371e-09,1.6327,0.54668,0.8535,p0130
1.1646,1.0881,1.7496e-09,0.62398,0.73436,0.95917,p0131
1.0067,0.80979,6.2031e-14,2.389,0.76625,0.97684,p0132
1.0291,1.147,7.4219e-06,1.4756,0.47135,0.9149,p0133
1.0186,1.0278,7.1509e-07,1.8706,0.64916,0.99574,p0134
0.94447,0.85052,4.4659e-13,1.4525,0.62663,0.89014,p0135
1.1437,1.1776,8.716e-11,1.5711,0.55052,1.0119,p0136
1.1064,1.0628,5.759e-10,0.76896,0.45797,0.70316,p0137
0.90753,0.98072,2.1409e-12,2.7015,0.66081,0.81762,p0138
0.91707,1.0333,1.0547e-06,3.1777,0.78429,0.89269,p0139
1.0447,1.092,2.5209e-11,0.61843,0.42581,1.0019,p0140
1.0639,0.96829,9.6993e-06,2.5847,0.49763,0.812,p0141
1.0854,0.97937,2.9286e-13,1.4163,0.50585,0.80334,p0142
1.1817,1.1893,3.6441e-09,0.75161,0.52099,1.0344,p0143
1.0957,0.96369,1.0178e-11,3.3053,0.46397,0.71956,p0144
0.93288,1.0431,1.0079e-13,2.1949,0.77311,0.92887,p0145
1.1354,1.0055,6.6903e-10,2.2997,0.74611,0.77503,p0146
1.0305,1.0197,6.4195e-13,2.2607,0.42444,0.88053,p0147
1.1765,1.0809,1.0093e-06,1.5082,0.48008,1.0661,p0148
0.96878,0.85202,3.3394e-09,1.4729,0.49379,0.7549,p0149
0.91325,0.84443,9.6779e-11,1.4212,0.78024,0.86955,p0150
0.96099,0.84583,2.1672e-05,2.8432,0.7245,0.98179,p0151
0.89943,0.99234,1.1838e-10,3.0164,0.67181,1.0525,p0152
0.92723,1.1809,2.9092e-05,2.7303,0.63195,1.0502,p0153
0.9226,1.0766,1.6088e-10,2.9486,0.78955,0.76396,p0154
1.1142,1.0593,1.1874e-06,0.90539,0.68256,0.76079,p0155
0.85091,1.1552,4.8435e-10,1.2934,0.68001,0.83789,p0156
1.1223,1.0603,2.364e-07,3.0799,0.61429,0.94368,p0157
0.86651,0.95317,0.00023188,1.9675,0.65292,0.92681,p0158
1.1899,1.0571,4.8262e-12,1.3154,0.73201,1.0006,p0159
0.95784,1.0826,8.5615e-13,2.715,0.63089,0.9335,p0160
0.85652,1.0439,1.2167e-13,2.61,0.72957,0.77306,p0161
0.87688,1.1905,0.00025339,2.9093,0.77929,0.80311,p0162
1.0781,0.9275,2.7515e-06,2.1827,0.47916,0.99812,p0163
0.97338,0.99728,3.943e-12,2.2291,0.66927,0.76925,p0164
0.87908,1.1356,1.6818e-11,0.97788,0.51457,0.74028,p0165
0.80869,0.83542,1.3951e-11,0.71628,0.79043,0.96205,p0166
0.8007,0.89709,5.6422e-08,3.4307,0.72652,0.90931,p0167
0.89398,1.1613,8.58e-05,0.52368,0.65987,0.75903,p0168
1.086,1.0489,3.3142e-10,1.5531,0.74189,0.92125,p0169
1.0225,0.88378,4.821e-09,2.272,0.7364,1.0979,p0170
0.97074,1.1216,2.0305e-05,1.8982,0.73292,0.88389,p0171
1.0126,0.83984,2.6949e-07,2.2684,0.49343,0.95932,p0172
1.1057,1.0551,2.9829e-13,0.90153,0.62805,1.0608,p0173
0.96071,1.0119,3.3383e-12,1.8358,0.41315,0.99417,p0174
0.8082,0.93097,1.9471e-14,1.0648,0.75475,0.99863,p0175
1.008,1.1076,0.0002816,1.0172,0.56865,0.70489,p0176
0.87216,1.0392,1.2518e-09,2.794,0.62989,0.97909,p0177
1.0219,1.1679,4.0577e-06,2.1123,0.7121,0.83738,p0178
1.1758,1.1407,8.8897e-07,2.5412,0.55216,1.0496,p0179
0.98038,1.0718,4.855e-14,1.5443,0.53046,0.90418,p0180
0.9443,1.1648,4.6435e-13,1.8415,0.50072,0.87604,p0181
0.89524,0.87495,3.5865e-13,1.5175,0.73355,0.79888,p0182
1.0483,0.82425,2.2397e-10,2.8531,0.46296,0.80024,p0183
0.89198,0.84893,8.4447e-15,3.3811,0.58446,0.72408,p0184
1.1179,0.87055,1.7965e-09,1.0561,0.73952,0.76806,p0185
0.95902,1.1801,2.7808e-14,2.6049,0.64265,1.0673,p0186
0.94365,0.92897,1.709e-06,2.5673,0.40776,1.0107,p0187
0.82343,0.89757,2.8456e-13,1.9022,0.44777,1.0447,p0188
1.0335,1.0674,1.0794e-08,2.1479,0.68517,0.81341,p0189
1.1421,0.81418,4.4853e-08,1.8744,0.54548,0.99089,p0190
0.88211,1.079,2.6347e-11,1.6778,0.44202,1.0402,p0191
1.0655,0.81774,2.0441e-06,2.4969,0.75259,0.87871,p0192
1.0724,1.136,3.7598e-08,2.2108,0.57139,1.0035,p0193
0.96789,1.1106,7.9441e-06,3.3461,0.63813,1.0962,p0194
1.0987,0.86286,1.4927e-08,3.095,0.4547,1.0216,p0195
0.82228,1.1633,6.645e-12,1.2248,0.52725,0.90463,p0196
1.0008,1.0311,2.7762e-05,2.4253,0.45117,1.0043,p0197
0.8489,0.93977,0.00023838,1.6514,0.52571,0.92609,p0198
0.89985,0.95945,0.00011,1.6274,0.60006,1.0798,p0199
0.85526,1.107,1.8426e-11,2.88,0.5601,0.86328,p0200
0.82019,1.1159,8.6367e-07,0.9521,0.57694,0.80973,p0201
0.92983,1.1996,1.6315e-06,1.6227,0.53992,0.91831,p0202
0.86894,1.1041,1.7233e-12,1.0844,0.42075,1.0266,p0203
1.022,0.90334,1.411e-05,2.1262,0.57251,0.96089,p0204
0.94827,0.93337,1.5667e-06,3.198,0.72773,0.88335,p0205
0.88869,1.1766,5.7541e-15,0.94625,0.74052,0.91716,p0206
1.0903,0.80757,1.9281e-09,1.8517,0.57344,0.97792,p0207
1.118,1.1669,4.4072e-14,2.899,0.47589,0.73548,p0208
0.90396,1.1145,7.6951e-11,2.6288,0.79883,1.0868,p0209
1.0426,1.1477,2.1488e-11,1.5954,0.79832,0.84412,p0210
1.1606,0.91827,1.956e-11,2.7972,0.68672,0.76559,p0211
1.0844,1.0096,5.5273e-07,2.3605,0.5757,0.72212,p0212
1.0713,0.8906,1.1031e-14,3.4677,0.50976,0.8102,p0213
1.0294,0.87668,2.516e-14,1.1678,0.73962,1.0337,p0214
0.8848,1.1361,6.9287e-06,1.9899,0.64118,1.0099,p0215
1.1588,0.91227,2.8813e-06,2.0583,0.63311,0.95526,p0216
0.87013,1.0046,3.2342e-14,2.9723,0.44115,0.95512,p0217
1.0595,0.81042,5.2763e-05,2.9348,0.52866,0.97354,p0218
1.058,0.8434,1.718e-13,2.3489,0.74989,0.85912,p0219
0.90918,0.92139,1.0181e-09,1.3841,0.74086,0.91612,p0220
1.1755,0.96304,7.6217e-12,0.98273,0.46029,0.94642,p0221
1.0251,1.094,1.0056e-14,0.87867,0.76669,0.75354,p0222
1.0816,1.1046,1.3293e-09,1.6108,0.65009,0.79208,p0223
0.89919,0.93637,0.00021576,2.3801,0.78309,0.9653,p0224
0.8616,0.95969,1.095e-07,0.99153,0.76408,0.82282,p0225
1.111,0.96852,1.5087e-05,2.1846,0.68736,0.79014,p0226
1.183,1.0396,3.9549e-08,3.0746,0.6554,0.99649,p0227
0.92879,1.0652,6.8102e-14,2.5219,0.59637,1.0637,p0228
0.84632,0.90641,4.1215e-08,1.6608,0.71885,1.0703,p0229
1.1804,0.96462,1.7586e-12,0.5097,0.77552,1.0803,p0230
0.89447,0.83347,8.3653e-09,3.007,0.75039,0.84165,p0231
1.1341,1.063,6.8882e-09,0.52417,0.66585,1.0245,p0232
1.0274,1.0955,1.4133e-06,1.7523,0.42194,0.88002,p0233
0.92807,1.1342,2.1028e-12,3.1488,0.50709,1.055,p0234
0.806,1.1964,1.3813e-13,2.0374,0.51439,1.0726,p0235
1.1905,1.1493,4.1847e-08,0.90825,0.5636,1.005,p0236
1.0379,1.1307,4.0745e-10,2.409,0.73553,1.0206,p0237
1.0031,0.97375,0.00040609,1.4138,0.53874,0.7214,p0238
1.0752,0.99319,2.3764e-06,3.0174,0.74301,0.82771,p0239
0.97597,0.92215,2.2444e-09,0.89738,0.76452,0.81932,p0240
1.1842,1.0863,0.00027302,2.3263,0.48088,1.0602,p0241
1.0344,0.99454,5.8331e-09,3.2134,0.57284,1.0852,p0242
0.86552,1.1303,6.2225e-12,1.0304,0.75996,0.98155,p0243
1.1174,1.0526,5.4079e-06,2.757,0.60461,0.73322,p0244
0.93533,1.1491,7.815e-12,1.7599,0.62407,0.94754,p0245
1.0405,0.95605,7.7504e-10,2.3961,0.69248,0.78033,p0246
1.0007,1.126,4.4323e-08,2.4123,0.56423,0.77917,p0247
0.82059,0.88576,1.0232e-05,2.507,0.76241,0.7875,p0248
0.83268,0.89871,6.8481e-11,1.0526,0.65402,0.85246,p0249
1.1013,0.91266,2.1699e-08,1.7349,0.73131,0.8571,p0250
0.96291,0.83636,1.4947e-12,2.9696,0.55389,0.91205,p0251
0.90495,1.1483,2.7241e-08,1.2707,0.60573,0.73397,p0252
1.1121,1.0324,8.9553e-14,3.3396,0.74844,0.77444,p0253
0.84721,0.81002,3.1497e-07,2.1749,0.61913,0.88594,p0254
1.0434,1.1547,1.1743e-13,1.2451,0.47832,0.76731,p0255
1.068,0.88411,7.0943e-15,2.9211,0.66663,0.80665,p0256
1.1976,0.89002,2.6304e-05,2.1382,0.74486,0.88494,p0257
1.1702,0.81484,7.0226e-10,0.57275,0.51911,1.0081,p0258
0.9855,0.84137,0.00030202,0.66417,0.75701,0.75411,p0259
1.1146,1.0683,3.2636e-10,0.93564,0.618,1.0314,p0260
1.015,1.1115,1.2086e-10,3.3735,0.69161,1.073,p0261
0.9423,0.96723,2.436e-14,2.7475,0.58508,0.9678,p0262
0.86957,1.1852,2.6289e-12,1.2126,0.78821,0.76215,p0263
0.83373,1.1252,1.889e-14,3.1449,0.78543,0.90261,p0264
1.0525,0.95813,9.896e-11,3.4359,0.62377,0.83671,p0265
0.87092,1.0281,4.2513e-11,1.3532,0.5132,1.0374,p0266
1.0399,0.85096,3.1234e-05,1.8864,0.76346,0.72583,p0267
1.0891,0.9329,9.4982e-13,2.3647,0.57732,0.93755,p0268
1.1085,0.87113,4.5269e-10,3.1549,0.41685,0.97448,p0269
1.0017,1.0019,9.2673e-05,3.3831,0.52283,0.93637,p0270
1.1954,1.0769,1.2758e-14,2.1067,0.55607,0.96501,p0271
1.0045,0.83771,9.1713e-10,0.68165,0.53168,0.86539,p0272
1.0286,1.0832,5.6888e-07,1.1468,0.49686,1.0257,p0273
0.88782,0.90476,4.1946e-14,2.3778,0.60495,0.78151,p0274
0.89113,0.94114,1.4608e-06,3.4881,0.78272,1.0776,p0275
0.85839,0.97732,2.824e-12,2.0773,0.42645,0.86393,p0276
0.89754,1.1653,3.183e-08,0.80156,0.46851,0.84381,p0277
0.94003,1.1423,1.4415e-08,3.4429,0.7476,0.7932,p0278
0.81571,1.0678,6.6141e-08,2.3683,0.44068,0.93839,p0279
1.1521,0.98719,3.5153e-12,3.0912,0.41424,0.97725,p0280
1.1655,0.8173,2.3832e-07,1.0411,0.56548,0.89507,p0281
0.91403,1.0235,1.2584e-07,2.9813,0.54101,0.86113,p0282
1.081,0.94678,1.0718e-12,2.8087,0.41209,0.84047,p0283
1.133,0.91797,9.1035e-08,3.0217,0.41518,0.989,p0284
0.97159,0.89139,1.0099e-05,1.6375,0.73005,0.88861,p0285
1.16,1.1502,1.7571e-05,1.9919,0.45619,0.74541,p0286
1.1334,0.87582,2.1396e-08,2.1373,0.49301,0.72733,p0287
0.9466,1.036,1.132e-07,3.274,0.76929,0.70369,p0288
0.80538,1.1747,1.8354e-13,2.8772,0.76386,0.94454,p0289
1.0787,0.95025,1.5548e-07,1.906,0.66233,1.0629,p0290
1.0717,0.80907,1.851e-10,0.89214,0.47548,0.87698,p0291
0.942,1.0316,3.1509e-06,2.896,0.57008,0.8922,p0292
0.99446,1.1619,2.4897e-05,2.3832,0.69689,0.92944,p0293
1.0859,0.86572,1.952e-12,3.1932,0.49148,1.0862,p0294
0.84464,0.94247,3.0414e-05,1.9092,0.65731,0.87118,p0295
1.0601,1.0794,5.7059e-12,1.0158,0.52696,1.0966,p0296
0.89226,0.96255,1.1398e-11,2.2386,0.60438,0.97517,p0297
1.1349,1.1692,5.5966e-05,2.0166,0.69486,0.98726,p0298
1.1018,1.09,1.9593e-10,2.456,0.61722,1.0109,p0299
1.0645,0.93257,3.7061e-05,2.7549,0.64299,1.0971,p0300
1.1444,1.1508,0.00048372,2.9279,0.48239,1.047,p0301
0.84929,0.91888,1.5745e-05,3.2002,0.61933,0.9419,p0302
0.89496,0.89786,1.6549e-10,1.3224,0.55359,0.73426,p0303
1.1532,0.89234,0.00021017,2.602,0.75312,1.0993,p0304
1.0015,0.82824,2.6613e-06,1.263,0.44384,0.73513,p0305
0.84274,1.0584,0.00044807,1.1411,0.71874,0.93716,p0306
0.9309,0.82766,8.5125e-09,1.2883,0.40259,0.96337,p0307
0.99523,0.95372,0.00015427,1.4285,0.61619,0.7245,p0308
0.83199,0.9164,1.3013e-07,2.8684,0.69944,0.88902,p0309
0.94115,1.0705,5.8353e-08,1.2717,0.45912,1.0426,p0310
1.0193,0.88916,2.2624e-05,0.76,0.46815,0.74513,p0311
0.98094,0.96154,0.00015939,2.2643,0.40737,0.74991,p0312
0.8383,0.84491,3.3919e-09,1.4356,0.68856,0.84531,p0313
1.1627,1.091,8.5218e-14,3.4737,0.45555,1.0895,p0314
0.92117,0.88137,6.8659e-05,2.4641,0.5048,0.77572,p0315
1.0671,1.1235,7.0378e-11,1.3314,0.48186,0.91306,p0316
1.1572,1.076,2.4994e-07,3.1066,0.48569,0.89075,p0317
0.93267,1.0341,8.1859e-10,1.3407,0.45248,1.0957,p0318
0.80339,0.95654,1.7879e-11,2.5785,0.6019,0.80365,p0319
0.94967,0.85764,4.1524e-12,3.406,0.6083,0.85062,p0320
1.1462,0.89163,1.1212e-06,2.4079,0.54786,0.78249,p0321
0.84502,0.90065,2.4379e-11,1.496,0.75886,0.80687,p0322
0.821,0.83132,1.7854e-09,1.9781,0.58431,0.94698,p0323
0.83648,0.81821,3.7069e-13,2.7508,0.76054,0.86233,p0324
0.85788,1.0906,0.00042989,2.1654,0.49805,0.72797,p0325
0.85003,0.89385,4.2795e-14,1.5674,0.60133,0.82414,p0326
1.1916,1.0858,1.093e-13,0.85529,0.63936,0.82344,p0327
0.99232,0.92108,0.00013975,1.2345,0.6882,1.0185,p0328
0.81103,1.1117,1.0702e-06,3.1852,0.60373,0.84881,p0329
0.90667,1.1058,3.0927e-09,1.1005,0.52157,0.76855,p0330
0.90248,1.0499,1.4193e-08,1.0913,0.79874,0.71585,p0331
1.066,1.1641,1.399e-06,2.461,0.55848,0.82622,p0332
1.0818,1.1024,3.0732e-06,3.0587,0.5326,0.75538,p0333
0.8641,1.1609,1.652e-05,3.2681,0.77476,0.73992,p0334
0.98883,0.99688,1.284e-05,1.6652,0.75401,0.90631,p0335
1.0004,1.1,2.5587e-12,3.1075,0.63656,0.78914,p0336
0.81234,0.9893,1.655e-12,0.52954,0.53902,0.94633,p0337
1.0878,1.0446,3.2534e-07,2.8177,0.6923,0.89383,p0338
1.1211,0.95455,6.079e-15,2.0066,0.73759,1.048,p0339
1.0348,0.9695,4.1819e-06,3.3287,0.4378,0.77765,p0340
0.84542,0.86502,5.3522e-13,3.308,0.51065,0.96315,p0341
1.1925,1.0216,4.9551e-12,1.9598,0.40079,0.77971,p0342
1.1091,1.1148,4.6334e-14,1.1365,0.57202,1.0264,p0343
1.0082,1.0455,5.9382e-06,2.6484,0.6644,0.9529,p0344
1.0215,1.1222,2.5979e-08,3.0719,0.48266,1.0616,p0345
1.1006,1.0467,2.1334e-14,2.1544,0.74006,0.99297,p0346
1.0627,1.1883,1.1491e-12,2.1583,0.6007,1.0355,p0347
1.0036,0.80686,1.4107e-07,2.544,0.7055,1.06,p0348
0.85584,0.89285,2.0099e-09,2.7378,0.54808,0.87258,p0349
1.185,1.1372,4.2875e-09,2.2564,0.56701,0.75965,p0350
1.1924,1.1608,3.7434e-09,3.1295,0.75136,0.92492,p0351
1.0622,1.1596,2.6554e-08,2.6227,0.71746,0.78643,p0352
0.87835,0.8908,5.3705e-07,0.51287,0.54573,1.0737,p0353
0.86257,0.91757,5.7367e-05,1.6187,0.63368,0.7723,p0354
0.9433,1.0314,3.9852e-09,2.1415,0.59228,0.74433,p0355
1.07,0.93829,9.8562e-09,2.4217,0.67889,0.94596,p0356
1.0538,0.9002,9.1088e-15,2.8366,0.77657,0.98814,p0357
1.1205,1.1074,7.8079e-10,1.5802,0.73443,0.80952,p0358
1.1761,0.87469,0.00013467,3.2183,0.74384,1.0362,p0359
0.88965,0.90921,1.2466e-05,1.2292,0.65051,0.9376,p0360
1.1873,1.0472,1.1092e-12,2.4931,0.67034,0.8259,p0361
0.9739,1.1543,1.3433e-13,0.81048,0.46969,0.7285,p0362
1.1219,1.0727,6.7607e-13,2.7841,0.57062,0.7423,p0363
0.89264,1.1007,1.9824e-14,1.3989,0.72967,0.7933,p0364
1.1234,0.9196,0.00022041,1.0008,0.72429,0.70445,p0365
0.95997,1.0326,1.1372e-10,1.6752,0.68447,0.94256,p0366
0.98443,1.0419,5.6974e-14,3.2609,0.54909,0.84481,p0367
0.92311,0.84766,2.6662e-09,2.2231,0.56896,0.99194,p0368
1.1412,0.87832,1.1952e-09,0.8704,0.44349,0.83148,p0369
1.0189,0.85973,9.7518e-07,2.6261,0.51848,1.061,p0370
0.84999,1.1312,3.4483e-14,3.1622,0.45729,0.88687,p0371
1.0493,0.81844,3.3712e-13,2.6414,0.56941,0.96599,p0372
1.0162,1.1181,1.4367e-11,1.6623,0.52428,0.78598,p0373
0.82658,1.0195,5.8359e-07,2.026,0.54072,1.0058,p0374
1.1979,0.91125,9.5954e-08,2.6772,0.63585,1.046,p0375
1.0235,1.1381,2.9048e-07,3.4524,0.53744,0.791,p0376
0.92715,0.96532,5.1522e-06,3.3414,0.67237,0.9421,p0377
0.80916,1.0933,1.0254e-11,2.5022,0.67722,1.0199,p0378
0.97175,1.0188,0.00026351,2.7666,0.43049,0.84228,p0379
0.86231,1.0738,4.2947e-13,2.5484,0.52659,0.84744,p0380
1.0168,1.0164,0.00017765,0.9646,0.43236,0.92996,p0381
