wind_speed,swr,turb_param/k_min,g2/constant_value,g1/constant_value,A/constant_value,par_id
1.1834,1.0934,0.0002318,1.8363,0.7547,1.0882,p0044
1.0923,0.93849,1.0611e-06,1.7443,0.62455,1.0757,p0045
0.99898,0.92716,8.986e-08,1.2546,0.54155,0.86171,p0046
0.97573,1.1945,2.9533e-07,2.5217,0.66934,0.88411,p0047
0.90154,1.0117,3.8244e-09,3.2534,0.50755,0.74554,p0048
0.91138,1.0429,2.0347e-11,3.128,0.5165,0.84081,p0049
1.008,1.0202,1.2493e-14,3.1392,0.51085,0.84853,p0050
0.94053,1.0988,2.4118e-14,3.3679,0.5026,1.0666,p0051
1.1502,1.0951,1.328e-11,2.9383,0.42711,1.0055,p0052
0.97382,0.9226,5.8123e-08,2.1816,0.44885,1.0939,p0053
0.99439,1.1558,1.0671e-11,2.1331,0.66763,0.91258,p0054
0.98307,1.0857,1.2217e-08,0.90931,0.48796,0.82869,p0055
0.92506,1.0575,2.2754e-14,3.062,0.59305,0.98757,p0056
1.0155,1.1494,2.4728e-14,3.2955,0.72378,0.82322,p0057
1.0812,0.99319,1.7951e-09,3.0457,0.60058,1.0145,p0058
1.016,1.1108,4.1478e-07,2.3841,0.41413,0.97216,p0059
1.1356,0.89348,5.9065e-14,1.7965,0.79345,1.0218,p0060
1.187,1.0912,6.042e-07,1.9909,0.52191,0.99374,p0061
1.0646,0.84578,2.9714e-10,1.7171,0.74979,0.99343,p0062
1.037,1.0264,7.1528e-06,0.63418,0.61043,0.96628,p0063
1.0846,0.85276,8.3798e-10,2.9755,0.77639,1.0438,p0064
0.83514,1.1491,1.0085e-08,1.3345,0.42006,0.98175,p0065
0.92117,1.0336,6.1743e-12,2.2437,0.72008,1.0241,p0066
0.84077,1.1306,2.2911e-05,2.5596,0.4276,1.0087,p0067
1.068,0.826,2.7257e-05,0.65903,0.60184,0.94455,p0068
0.92812,1.0775,4.7241e-07,0.89861,0.51582,0.84914,p0069
0.97259,1.0681,1.1589e-05,2.0946,0.58745,0.93847,p0070
0.89296,0.85803,2.4027e-14,3.3238,0.49034,0.95099,p0071
0.95145,0.86566,1.5583e-05,2.3363,0.74776,0.94659,p0072
0.83474,0.97847,3.5167e-12,1.3694,0.63173,0.95277,p0073
0.86321,0.9333,1.1394e-13,2.9972,0.64195,0.99559,p0074
0.81294,1.1866,2.738e-14,3.4515,0.48328,0.70896,p0075
0.94092,0.81544,4.2638e-06,0.59964,0.48639,0.94976,p0076
1.0388,1.0122,4.9345e-06,2.6134,0.51871,0.79158,p0077
1.118,0.98148,1.3514e-14,2.3076,0.62126,0.7573,p0078
1.0872,0.81056,5.275e-09,1.1675,0.59115,1.0215,p0079
1.182,0.80691,2.942e-08,1.9334,0.71274,0.88018,p0080
1.0361,1.0602,3.1653e-11,3.0408,0.46379,0.75931,p0081
1.0048,0.87149,5.0798e-06,3.2549,0.67026,0.95286,p0082
1.0197,1.0675,4.9909e-10,2.4236,0.74337,1.0448,p0083
1.1124,0.91087,1.0987e-10,1.3281,0.55965,0.78453,p0084
0.90882,0.97645,7.5776e-06,1.8575,0.76978,0.96317,p0085
1.1221,1.1062,1.3166e-14,0.71685,0.7784,0.70591,p0086
1.1663,0.86964,3.9922e-13,3.3538,0.56495,0.83439,p0087
0.8374,1.0101,7.0297e-12,2.2395,0.47907,1.0637,p0088
0.8886,0.86338,1.8138e-07,1.7369,0.57567,0.7193,p0089
1.0842,0.81241,6.5084e-05,2.4646,0.53982,0.98103,p0090
1.0044,1.0263,7.9353e-11,1.05,0.60938,1.0885,p0091
1.1201,1.0927,8.2895e-06,2.6439,0.48553,1.0097,p0092
1.0317,1.1119,6.7335e-06,2.649,0.6086,0.71523,p0093
1.0376,0.99036,2.436e-13,1.9028,0.44855,0.89391,p0094
1.1525,1.127,1.657e-13,1.1703,0.7423,1.0711,p0095
1.0188,1.082,6.2891e-08,2.3432,0.77831,0.91361,p0096
1.0523,1.1512,0.00010821,1.477,0.55522,0.8875,p0097
0.95841,1.0282,8.2568e-06,2.8111,0.71979,0.70717,p0098
0.99003,1.0208,0.00015613,0.95755,0.55341,0.78365,p0099
0.84631,1.0587,4.1622e-08,0.85675,0.73725,1.0988,p0100
1.0713,0.81564,8.457e-05,2.6189,0.5733,1.0192,p0101
0.99831,0.80628,8.2611e-08,0.84277,0.5624,0.96896,p0102
1.1914,1.0613,2.2056e-07,0.5578,0.51241,1.0539,p0103
1.0726,1.153,5.8316e-09,2.4164,0.55881,0.87524,p0104
1.0951,0.98294,7.2052e-11,1.3027,0.72109,1.0257,p0105
0.97684,1.1386,4.3339e-11,1.4394,0.4927,0.90184,p0106
0.81906,1.0557,9.0491e-06,3.4384,0.73708,1.0849,p0107
1.0273,1.081,4.1083e-05,2.9231,0.54755,0.92914,p0108
0.83243,1.1045,2.0145e-06,2.0375,0.72815,0.91044,p0109
0.89032,1.0473,2.1241e-12,1.2967,0.46164,1.0678,p0110
0.89352,1.0319,5.5747e-08,2.5705,0.45985,0.74465,p0111
1.1858,1.1031,3.8391e-06,2.098,0.64077,0.71826,p0112
0.9241,1.1272,5.2955e-07,0.80336,0.77101,0.78686,p0113
0.88,1.0044,4.4076e-05,1.3335,0.64948,1.0828,p0114
1.0587,1.1753,0.00017857,2.889,0.54494,0.93226,p0115
0.84776,0.91226,2.6582e-05,2.1899,0.76254,0.73998,p0116
0.93189,0.90094,5.679e-12,2.2561,0.66751,0.94927,p0117
1.1735,1.1721,5.7239e-09,1.7455,0.43748,0.70466,p0118
1.0929,1.1592,1.4632e-08,3.4481,0.56125,1.0152,p0119
1.0655,1.118,8.0886e-14,1.7744,0.58621,1.0005,p0120
1.0547,1.0766,1.5755e-13,2.4134,0.66342,1.07,p0121
1.0482,1.1732,1.0414e-09,1.846,0.41734,1.0878,p0122
0.96525,1.1485,5.6067e-11,3.1463,0.79073,1.01,p0123
0.96767,0.83243,8.3574e-13,1.4678,0.57972,0.84771,p0124
0.87166,1.1579,4.9871e-13,2.0742,0.69103,0.88695,p0125
0.91279,1.0716,1.9889e-13,1.6539,0.73635,0.91603,p0126
1.0736,0.98741,4.1373e-06,3.0014,0.44934,0.95627,p0127
1.1228,0.91532,2.0211e-14,3.3068,0.63331,0.96584,p0128
0.96821,1.179,4.3373e-10,2.1462,0.76366,0.89688,p0129
1,1.0435,1.4739e-07,1.0135,0.55843,0.72997,p0130
0.8322,0.91734,1.3009e-05,1.2229,0.70494,0.71332,p0131
1.0668,1.0621,1.973e-05,2.4302,0.72696,1.0454,p0132
1.1198,1.0596,4.7305e-12,2.6093,0.46897,0.96369,p0133
1.0074,0.96247,2.3579e-13,2.928,0.45188,1.007,p0134
1.0569,1.0862,3.2276e-13,3.0879,0.56855,1.0935,p0135
1.1313,0.85282,1.965e-14,1.1358,0.67083,1.0974,p0136
0.82379,1.1112,6.5867e-13,1.4312,0.4454,0.8402,p0137
0.9837,0.97356,1.9958e-10,3.2293,0.77496,0.99717,p0138
1.1524,0.88526,8.2632e-07,2.009,0.75228,0.81339,p0139
0.86752,1.1906,7.5788e-07,1.0867,0.7643,0.90465,p0140
1.1046,1.0091,5.2295e-13,1.8317,0.79545,0.82519,p0141
1.0467,0.91275,1.5805e-14,2.2275,0.57603,0.83499,p0142
1.0528,1.0503,1.2206e-09,1.2711,0.54374,1.0118,p0143
1.0505,0.82435,1.5817e-06,0.82261,0.59865,0.73381,p0144
0.86588,0.8819,7.963e-13,3.3481,0.56424,0.79566,p0145
1.0235,0.99799,1.0095e-12,0.61888,0.47104,0.73166,p0146
0.84406,0.85092,6.0146e-12,1.6672,0.54875,0.8292,p0147
0.97459,0.84753,8.0188e-12,1.0272,0.7852,0.99515,p0148
1.0284,0.97455,2.7251e-14,3.0318,0.75722,0.99672,p0149
0.96858,0.95532,0.00014484,1.4066,0.66166,0.7648,p0150
1.0754,0.80001,3.9685e-10,1.1401,0.43061,0.97673,p0151
0.85727,1.1634,3.8894e-11,3.4585,0.79016,1.0063,p0152
0.9375,1.1987,5.782e-07,3.0899,0.58205,1.073,p0153
1.1955,0.82594,9.8277e-09,1.1988,0.53394,0.78061,p0154
1.1728,1.1777,9.5045e-12,1.9479,0.7529,0.93937,p0155
1.1062,1.0012,1.7549e-12,2.7647,0.73319,1.0779,p0156
1.1307,1.109,1.0745e-09,1.6347,0.45148,0.77472,p0157
0.88938,0.94514,2.4209e-10,2.9395,0.61595,0.94128,p0158
0.8948,1.1018,5.5419e-14,2.8711,0.40954,0.99188,p0159
0.97625,1.1555,1.9956e-06,1.3891,0.41578,0.77425,p0160
0.90398,1.1418,2.8407e-07,3.4035,0.47507,0.98405,p0161
0.95296,0.97145,3.4123e-13,1.8177,0.63085,0.98031,p0162
1.0306,1.1757,5.7338e-10,2.514,0.41851,0.7898,p0163
1.0403,1.0722,7.1072e-14,0.50286,0.59491,0.90143,p0164
1.1653,1.1782,4.494e-12,2.9716,0.61306,0.758,p0165
1.1229,1.022,4.973e-12,1.8132,0.60775,0.88315,p0166
1.183,0.9908,2.1041e-05,1.7226,0.51559,0.72827,p0167
0.92183,0.81641,2.3058e-09,0.89167,0.68031,0.85611,p0168
0.90435,0.90491,1.3308e-12,2.111,0.76889,0.76107,p0169
0.8594,0.88999,5.7041e-06,3.0665,0.55777,0.7884,p0170
1.0749,1.0445,5.5073e-06,3.4559,0.6353,0.71373,p0171
1.0828,0.8948,4.9107e-14,2.4667,0.42435,0.83578,p0172
1.1549,1.0328,1.4725e-06,1.2935,0.45269,1.0673,p0173
1.1088,0.93883,1.724e-12,1.0803,0.4152,1.0075,p0174
1.0162,0.99965,5.3352e-05,1.5276,0.67883,0.87212,p0175
0.82056,0.88432,7.3707e-14,1.609,0.53422,1.0092,p0176
0.88905,1.0967,1.6296e-11,2.8089,0.65478,0.87305,p0177
0.82795,1.0213,1.9084e-09,0.93256,0.40892,0.98499,p0178
1.0528,1.034,9.0793e-07,0.73751,0.52321,1.011,p0179
1.0127,1.0517,1.0473e-11,1.5846,0.58951,0.98267,p0180
1.0066,1.0609,1.3817e-10,2.3712,0.6492,0.85923,p0181
0.88122,1.0978,5.1215e-11,1.3705,0.46357,0.81003,p0182
0.90445,0.9615,1.5134e-09,3.3569,0.78464,0.93478,p0183
1.0638,1.1811,6.6926e-14,1.322,0.41296,0.89886,p0184
1.1168,0.86399,2.7184e-12,1.6164,0.5977,0.72427,p0185
1.1849,0.97762,6.9968e-07,1.9878,0.47855,0.96334,p0186
1.1544,1.1544,9.2559e-09,1.5932,0.43156,0.8377,p0187
0.92742,0.85446,6.7769e-15,0.7437,0.67722,0.70748,p0188
0.97907,1.0711,5.8159e-13,2.5495,0.53859,0.75531,p0189
1.1782,1.1608,8.912e-12,2.1656,0.6348,0.96686,p0190
0.97539,1.154,9.3685e-08,1.4822,0.408,0.77764,p0191
1.1935,1.1393,1.4174e-14,1.5806,0.54763,0.80472,p0192
0.85339,0.87625,2.3354e-06,2.2332,0.70774,0.97858,p0193
0.81212,0.9653,6.5297e-12,1.1567,0.52481,1.0984,p0194
0.81465,0.98254,9.347e-13,1.554,0.77192,0.74887,p0195
1.164,1.0452,1.0806e-06,1.0221,0.65502,0.90653,p0196
1.0758,0.95744,1.5575e-09,2.2622,0.76048,0.80205,p0197
0.93926,1.0944,0.0002092,2.4517,0.73642,0.95663,p0198
0.91789,0.91855,1.6542e-12,1.8086,0.53142,0.82956,p0199
0.97122,1.1742,3.31e-13,2.8675,0.64652,1.0556,p0200
1.1083,0.92882,1.4082e-13,1.0652,0.66234,0.89136,p0201
1.198,1.1198,2.7598e-12,1.3454,0.6226,0.71965,p0202
0.93102,1.0881,9.0214e-12,2.827,0.71113,0.90224,p0203
0.91315,0.88942,7.8002e-08,2.5375,0.46115,1.0969,p0204
0.80598,1.1835,1.4227e-10,2.1583,0.65108,0.89728,p0205
0.8185,1.0843,2.1574e-08,3.2853,0.78232,0.87569,p0206
1.0855,0.84121,3.4339e-09,1.241,0.72466,0.75804,p0207
0.89368,1.0562,7.7615e-14,1.3664,0.76192,0.84543,p0208
0.96472,1.1006,7.6714e-13,1.778,0.78506,0.98369,p0209
1.1587,1.0008,4.4118e-07,3.3919,0.59904,0.90915,p0210
0.84759,1.0147,6.8895e-12,3.1292,0.5462,0.77107,p0211
1.0711,0.85567,2.2989e-06,1.64,0.57777,0.80156,p0212
0.98681,1.1956,1.3503e-08,2.885,0.74135,0.78936,p0213
0.91675,1.166,2.0425e-08,3.2233,0.5006,1.0279,p0214
1.1775,0.98647,1.4652e-10,2.1797,0.57186,0.83844,p0215
1.1617,1.1215,1.212e-05,1.7014,0.65049,0.85779,p0216
1.1573,1.013,1.638e-10,2.0444,0.61153,0.83223,p0217
0.95163,0.89162,3.9722e-14,1.2636,0.64319,0.83745,p0218
0.8776,1.1358,1.5282e-05,1.3811,0.4425,0.82057,p0219
0.98678,0.97901,3.8981e-05,2.0239,0.5574,0.94906,p0220
0.811,0.92505,1.3494e-12,3.0221,0.52809,0.70375,p0221
1.1347,0.82013,1.0799e-14,1.7497,0.59561,0.77127,p0222
0.80017,1.1839,2.1434e-11,2.86,0.69857,0.81679,p0223
1.1684,1.1565,5.972e-15,2.3777,0.53067,1.0015,p0224
1.1053,1.0771,5.3462e-12,2.9127,0.40382,0.76002,p0225
1.0765,1.0531,1.2006e-13,2.6789,0.42131,0.74189,p0226
0.95349,0.8786,2.2791e-10,3.4315,0.71351,0.9762,p0227
0.80676,0.94085,1.0921e-08,2.6342,0.57824,1.019,p0228
0.96011,1.1406,0.00033669,3.2695,0.46849,0.79171,p0229
1.1506,1.0865,2.6041e-12,2.5336,0.66627,0.80248,p0230
0.80551,1.1625,1.0107e-10,0.79986,0.62834,0.82382,p0231
0.91167,1.0274,8.6408e-15,3.0771,0.62842,0.95559,p0232
1.1016,0.9639,3.0707e-07,2.1412,0.70611,1.0922,p0233
1.1958,1.1077,1.9213e-06,1.4705,0.61019,1.0555,p0234
1.1556,1.1218,0.000227,0.75884,0.47611,0.97936,p0235
0.81078,1.0175,1.8877e-13,3.472,0.57031,1.0316,p0236
1.0059,1.1093,6.8458e-10,2.797,0.63465,0.85705,p0237
1.113,1.1326,1.4292e-05,1.1874,0.74103,0.78838,p0238
0.84161,0.93261,3.4405e-12,2.7549,0.54253,0.94232,p0239
1.0883,1.0991,0.00018959,1.6451,0.62071,0.74101,p0240
1.1336,0.98813,2.1675e-06,2.0525,0.6771,0.76547,p0241
0.92851,0.96489,1.2119e-11,1.5022,0.62519,1.0046,p0242
0.98772,0.94335,1.6371e-13,1.9348,0.53693,1.0587,p0243
1.1461,0.83902,2.9672e-11,1.0017,0.56882,0.89786,p0244
0.94022,1.0869,8.4106e-11,1.2567,0.55619,0.73623,p0245
1.1748,0.86546,1.4254e-06,3.3035,0.49173,0.93253,p0246
0.88665,0.83835,1.7468e-10,0.87895,0.56009,0.70632,p0247
0.81546,1.0908,4.8327e-05,2.8648,0.698,1.0522,p0248
0.98016,1.0793,1.6743e-11,0.63507,0.46459,0.79639,p0249
0.81611,0.84394,2.3565e-08,3.1115,0.44213,0.85553,p0250
1.0858,0.80229,8.4533e-08,3.4845,0.52211,0.83243,p0251
0.85478,1.0271,3.2414e-07,3.213,0.661,0.82034,p0252
1.0176,1.0549,1.5992e-10,1.6707,0.61229,0.85289,p0253
1.0973,0.93159,2.2446e-09,1.9269,0.78431,0.88524,p0254
0.99844,0.943,1.0472e-13,0.57118,0.59529,0.81298,p0255
0.83542,1.0507,2.0552e-07,2.5835,0.57755,0.96114,p0256
0.88202,1.1033,2.5357e-13,2.1307,0.50495,0.7246,p0257
0.90782,0.81039,1.0206e-06,2.0266,0.78165,1.0431,p0258
0.95392,0.8549,3.7459e-13,0.7872,0.40264,0.76805,p0259
1.1877,1.1669,1.5095e-05,1.4243,0.65809,1.0958,p0260
1.1885,1.1,2.136e-10,1.4441,0.59425,0.95564,p0261
1.1432,0.84193,1.7967e-11,2.5643,0.59355,0.90316,p0262
1.1098,0.93088,2.1186e-13,1.8827,0.60332,0.90717,p0263
1.1937,1.1586,1.4991e-09,0.91597,0.41709,1.0123,p0264
0.81182,0.92854,2.0419e-07,3.4105,0.68875,0.96518,p0265
0.94642,0.9262,9.7924e-08,1.9434,0.72506,0.70057,p0266
0.88717,1.1356,4.7096e-10,0.54392,0.72328,0.90058,p0267
0.9568,1.0511,1.8684e-05,2.4217,0.49374,0.85968,p0268
1.0456,1.0957,6.0343e-08,0.71913,0.66499,1.0139,p0269
0.80481,0.89434,1.4301e-09,1.3591,0.49825,0.83131,p0270
1.0564,0.81477,0.0004099,0.57493,0.60631,0.93615,p0271
0.89533,1.0527,1.6616e-05,0.6763,0.71319,0.94728,p0272
0.89591,1.0385,7.3663e-07,3.4295,0.50961,0.85407,p0273
0.92644,0.94009,5.234e-14,0.99905,0.53767,0.77936,p0274
1.1596,0.8733,3.0118e-06,1.1809,0.61416,0.91565,p0275
1.0414,1.0678,1.0066e-13,1.0118,0.4657,0.72068,p0276
0.95901,0.99613,8.7416e-08,1.0209,0.74021,0.86061,p0277
0.82839,0.83183,1.284e-08,1.3153,0.44704,0.8173,p0278
0.90242,1.1157,4.5147e-08,1.9071,0.6228,0.86443,p0279
1.0744,0.89399,1.9697e-12,2.0611,0.60425,0.70168,p0280
1.0611,0.8523,1.3129e-06,0.97958,0.61513,0.70235,p0281
0.86284,1.1694,1.2243e-10,3.0932,0.75524,0.87027,p0282
1.1386,1.132,5.8458e-06,2.442,0.75033,1.0397,p0283
0.91062,1.1201,2.2984e-07,2.7815,0.58895,0.94279,p0284
1.1407,0.99755,3.3117e-07,1.2344,0.64321,1.0408,p0285
0.93419,0.8616,4.2616e-08,2.5292,0.75705,0.93145,p0286
0.99386,1.1965,0.0001333,0.6399,0.56731,0.77216,p0287
0.90007,1.0137,5.3213e-08,2.6662,0.78633,0.97973,p0288
0.98351,1.1438,1.5595e-13,3.0362,0.68549,0.70314,p0289
0.83834,0.80331,1.2587e-05,0.6872,0.76343,0.81627,p0290
0.87557,1.0491,4.4939e-07,2.2004,0.70109,0.75668,p0291
0.94638,1.0738,3.8556e-08,1.3086,0.4769,1.038,p0292
0.92624,0.87491,4.4692e-13,2.8446,0.45922,0.88959,p0293
1.0733,0.90748,3.7213e-08,0.70704,0.44111,0.76682,p0294
1.1193,0.9644,6.6117e-07,0.95272,0.61602,1.0683,p0295
1.0019,1.147,3.8305e-08,0.96797,0.50161,1.0814,p0296
0.83115,0.85377,3.2011e-11,3.2028,0.50282,0.79452,p0297
0.88098,0.99808,1.3318e-13,2.5086,0.65428,1.0543,p0298
0.93986,0.91504,2.7585e-06,1.147,0.5441,0.88464,p0299
0.84545,1.1877,3.234e-08,3.014,0.57426,1.0298,p0300
1.1712,1.1233,1.1229e-07,1.0189,0.55134,1.0807,p0301
1.0589,0.90318,2.5828e-10,1.6796,0.79753,0.98954,p0302
1.1093,1.0583,5.389e-15,2.9744,0.47449,0.95777,p0303
0.85016,0.85849,5.0097e-07,1.3844,0.63038,0.75307,p0304
1.0786,0.88342,8.5456e-14,1.3922,0.44159,0.86973,p0305
0.89985,0.88892,7.9983e-07,1.6237,0.71882,1.0417,p0306
1.1867,0.8387,5.0505e-15,0.53688,0.56395,0.7591,p0307
0.86912,0.90682,3.6785e-09,2.0465,0.48674,1.0037,p0308
1.1422,0.89278,2.2067e-14,0.79567,0.62725,1.0872,p0309
0.94371,1.042,1.0755e-13,1.9797,0.76769,0.79383,p0310
1.0595,1.1816,9.1606e-07,0.84874,0.47385,1.0201,p0311
0.83138,1.0994,1.1173e-10,0.71017,0.63425,0.90513,p0312
0.8979,1.1287,2.8003e-05,2.7872,0.4969,0.80552,p0313
1.1366,1.146,6.2941e-15,2.5409,0.41197,0.91641,p0314
0.97221,1.0296,4.3728e-14,1.2768,0.78577,1.0058,p0315
0.90822,1.1338,1.89e-14,3.1023,0.58596,0.74716,p0316
0.98579,1.1014,5.9563e-11,1.0936,0.67996,0.82793,p0317
1.1675,1.0755,8.0202e-06,0.60987,0.46218,0.9121,p0318
0.96266,0.82284,1.9316e-13,0.9227,0.49629,1.0892,p0319
1.0439,1.1928,9.2743e-05,1.9547,0.79792,1.0659,p0320
1.1079,1.0672,3.3976e-14,1.2079,0.72968,1.0387,p0321
1.1179,1.018,0.0003016,2.379,0.47834,0.91768,p0322
0.89673,0.81826,1.7786e-11,3.0717,0.45393,0.75482,p0323
1.1799,1.0655,0.00028839,2.0767,0.4001,1.065,p0324
0.92031,1.1976,3.6157e-10,1.5019,0.73871,0.86705,p0325
0.93502,0.95234,2.3542e-11,1.0953,0.40221,1.0315,p0326
0.83941,0.87791,1.4035e-12,0.79138,0.44633,1.0724,p0327
0.81499,1.1322,3.037e-07,2.7327,0.41152,0.83534,p0328
1.0532,1.0368,1.7532e-05,3.0825,0.56718,0.7433,p0329
0.81376,1.0351,1.363e-13,1.7991,0.4029,1.0428,p0330
1.0603,0.85605,7.5199e-11,3.2916,0.46295,1.0503,p0331
0.88378,1.1821,2.4779e-07,3.2839,0.76649,0.8143,p0332
1.0909,1.0087,6.574e-09,1.1767,0.69191,1.0187,p0333
1.0674,0.90993,9.4521e-14,2.692,0.5396,0.7605,p0334
0.94178,0.9692,1.5937e-08,2.8381,0.51286,0.71752,p0335
0.99952,0.91031,6.4574e-11,2.3188,0.66868,0.704,p0336
1.0914,1.1716,8.5749e-09,2.7434,0.48895,0.91012,p0337
1.1579,1.198,7.6643e-11,0.73428,0.73525,0.90402,p0338
0.85376,0.84019,1.697e-06,2.31,0.51489,1.0707,p0339
1.1486,0.8618,5.5906e-07,1.498,0.60114,0.81798,p0340
0.9944,0.87437,9.6319e-07,0.59372,0.485,0.73706,p0341
1.1374,0.80168,1.2861e-07,3.2385,0.60459,0.86739,p0342
0.98853,0.848,3.3461e-05,1.3428,0.62194,0.85267,p0343
0.84469,0.93815,8.2582e-11,3.2044,0.51785,0.92711,p0344
1.0624,1.1702,0.00011504,2.7734,0.58335,0.90822,p0345
1.1038,1.0667,1.5449e-06,1.8762,0.43533,0.76957,p0346
1.0123,0.86604,7.1632e-05,3.0232,0.75165,0.71896,p0347
0.87781,0.83047,3.7175e-05,0.97248,0.46411,0.77674,p0348
1.1898,1.0567,2.334e-10,2.0817,0.69136,0.85368,p0349
1.0782,1.028,1.9397e-08,2.7926,0.5537,1.0359,p0350
0.9669,0.95852,3.2853e-12,1.5452,0.7037,1.0573,p0351
1.1309,1.1954,1.1404e-09,1.1247,0.67272,0.71085,p0352
1.1815,0.859,0.00011136,3.1536,0.48875,0.88776,p0353
1.0213,0.9427,1.8865e-11,3.4995,0.60487,0.97274,p0354
0.85688,0.94442,8.421e-12,1.517,0.45481,0.8653,p0355
0.86202,1.0855,1.03e-14,1.6554,0.69441,0.73883,p0356
1.0062,0.93463,5.7183e-15,2.4947,0.43596,0.81819,p0357
1.081,1.0513,3.6021e-11,0.62404,0.79273,0.7178,p0358
0.90852,0.99556,9.0793e-11,2.4916,0.61908,0.99048,p0359
0.81038,0.8911,1.8507e-06,1.4642,0.63201,0.93075,p0360
0.95992,1.1205,2.5676e-05,0.61562,0.68776,0.82283,p0361
1.168,0.82122,8.3392e-15,1.2682,0.65726,0.82402,p0362
1.0894,1.1562,2.5747e-14,1.311,0.68343,0.77681,p0363
1.0347,1.1398,5.8528e-10,0.64126,0.7014,0.93379,p0364
0.88617,1.0698,0.00020569,2.211,0.72904,1.0533,p0365
1.0315,0.9328,6.177e-13,0.6703,0.62636,0.93599,p0366
0.99983,1.1348,2.579e-09,3.3946,0.68272,0.87348,p0367
0.89445,1.1736,4.409e-12,1.4517,0.76879,1.0498,p0368
1.1029,1.1699,4.3991e-06,0.5687,0.44325,0.89086,p0369
1.0228,0.83541,3.0203e-08,3.442,0.59605,0.99112,p0370
0.99797,0.85137,2.2322e-10,1.9386,0.53666,1.0894,p0371
1.1164,1.0415,1.8073e-05,1.5703,0.66694,0.98697,p0372
0.95762,0.93612,1.0597e-05,2.4799,0.66015,0.71184,p0373
1.1645,0.84853,9.7907e-13,3.1941,0.6386,1.045,p0374
1.1174,0.91048,1.515e-07,2.3358,0.53612,0.92302,p0375
1.055,0.90362,2.45e-05,2.356,0.79475,0.76243,p0376
0.83427,1.0703,2.2341e-08,0.77386,0.40159,0.8625,p0377
1.1067,1.0135,4.7045e-07,0.77211,0.42357,0.93727,p0378
1.0133,1.079,0.00014012,1.1725,0.75584,0.73241,p0379
1.0462,0.938,1.1979e-14,0.89336,0.60217,0.97121,p0380
0.95818,0.9222,2.2106e-11,2.3577,0.66822,0.81933,p0381
