wind_speed,swr,mixing/coef_mix_hyp,light/Kw,par_id
0.93177,1.1511,3.3306e-05,0.69515,p0114
1.0987,0.80008,9.4336e-05,0.33928,p0115
0.91391,1.0568,9.428e-05,0.49823,p0116
0.86147,0.84214,5.3407e-05,0.47511,p0117
1.1481,0.96642,4.5839e-05,0.70962,p0118
0.87937,1.0213,9.4103e-05,0.48697,p0119
1.1816,1.0187,7.3797e-05,0.58791,p0120
0.93141,1.1449,8.247e-05,0.2089,p0121
1.1039,1.0869,8.9919e-05,0.22405,p0122
1.1599,1.0685,4.0261e-05,0.27431,p0123
1.0898,0.92629,1.1946e-05,0.30049,p0124
1.0205,0.99303,1.6266e-05,0.28547,p0125
1.1421,0.84124,9.6588e-05,0.7231,p0126
0.94588,1.1565,9.5783e-05,0.28755,p0127
0.89334,0.98682,4.9664e-05,0.66821,p0128
1.1639,0.90229,5.2908e-05,0.40533,p0129
0.81399,0.97079,9.3937e-05,0.22889,p0130
1.1073,1.1442,1.8876e-05,0.38295,p0131
1.0717,0.89405,9.6707e-05,0.40722,p0132
1.1992,0.99958,7.8974e-06,0.7832,p0133
0.91433,1.0111,1.1507e-05,0.52367,p0134
1.1922,0.94936,9.1019e-05,0.36705,p0135
0.89995,0.82557,6.8245e-06,0.50414,p0136
1.1965,0.8876,5.6076e-05,0.38574,p0137
0.86221,1.0444,9.9132e-05,0.76326,p0138
1.1516,0.95637,4.6285e-05,0.46367,p0139
0.92126,0.86445,9.2e-05,0.26615,p0140
0.99952,0.8543,1.575e-05,0.54933,p0141
1.0257,0.83244,1.3334e-05,0.4567,p0142
1.0078,0.87061,9.7552e-05,0.37759,p0143
0.89086,0.98623,6.5972e-05,0.23785,p0144
0.80743,1.1277,5.8491e-05,0.65407,p0145
1.177,1.0878,6.1354e-05,0.48215,p0146
1.0828,0.99434,9.3628e-05,0.64227,p0147
1.0049,1.0076,2.6974e-05,0.58993,p0148
1.0998,0.94829,8.979e-05,0.56766,p0149
0.93748,1.1834,8.8099e-05,0.65884,p0150
1.1744,1.0932,7.8943e-05,0.43003,p0151
1.1407,0.82958,5.0939e-05,0.22545,p0152
1.0236,1.0796,2.2853e-05,0.40266,p0153
1.0312,1.127,1.5823e-05,0.50044,p0154
0.81028,0.8343,2.3395e-05,0.45532,p0155
0.93662,1.0725,5.8322e-06,0.35594,p0156
0.85651,1.0989,4.8855e-05,0.60007,p0157
0.89159,0.85824,5.329e-05,0.59908,p0158
0.83439,1.1764,2.6446e-05,0.33552,p0159
1.0959,0.89007,5.1118e-05,0.43939,p0160
0.89289,0.85471,1.2577e-05,0.46472,p0161
0.9573,1.0269,1.4152e-05,0.20356,p0162
0.8118,0.88196,3.0041e-05,0.56439,p0163
0.93598,1.1116,8.1048e-05,0.53434,p0164
0.85005,0.8701,5.8622e-05,0.25324,p0165
1.0686,1.155,4.7006e-05,0.2737,p0166
1.1539,1.1115,4.3836e-05,0.3011,p0167
0.96939,1.0385,6.6231e-06,0.47889,p0168
1.1192,1.1311,8.6352e-05,0.26394,p0169
0.87668,1.1037,1.3604e-05,0.31368,p0170
0.83266,0.9939,8.1327e-05,0.50797,p0171
1.0801,1.1435,6.2254e-05,0.41986,p0172
0.94895,0.98937,9.4705e-05,0.25991,p0173
1.0892,1.0289,8.4878e-05,0.61435,p0174
0.92607,1.0457,3.2954e-07,0.58224,p0175
0.87558,1.0423,9.0789e-05,0.71449,p0176
1.1392,1.0977,4.7735e-05,0.66958,p0177
1.1186,1.1268,5.8783e-05,0.65622,p0178
1.1001,1.1128,9.8208e-07,0.61253,p0179
1.0608,1.0936,3.7254e-05,0.28677,p0180
0.9123,1.0736,3.2065e-05,0.50772,p0181
0.90539,1.0998,6.1507e-05,0.43114,p0182
0.9833,1.1378,6.4212e-05,0.52049,p0183
1.1425,0.81908,5.7351e-05,0.33253,p0184
0.87723,1.1216,7.5312e-05,0.65238,p0185
1.1958,1.103,8.5778e-05,0.54544,p0186
1.0363,1.1641,3.0406e-05,0.36196,p0187
0.97488,1.03,6.4982e-05,0.70779,p0188
0.86917,1.0955,9.9043e-05,0.28297,p0189
0.83166,0.86853,3.9909e-05,0.72625,p0190
0.99114,1.0069,7.2327e-05,0.60234,p0191
1.0448,1.1041,8.922e-05,0.59019,p0192
0.99801,1.0986,4.7467e-05,0.7481,p0193
1.0152,1.1588,3.8559e-05,0.23453,p0194
1.1228,1.0773,4.0001e-05,0.47814,p0195
1.1346,1.0918,1.7116e-05,0.5028,p0196
0.91737,1.1488,1.8631e-05,0.53134,p0197
1.0042,0.93542,2.6797e-05,0.79863,p0198
0.96232,0.91712,8.4703e-05,0.56638,p0199
0.96189,0.85073,9.1575e-05,0.57176,p0200
1.1207,1.0372,7.3515e-05,0.47289,p0201
0.83449,0.93116,9.963e-05,0.75134,p0202
1.1485,0.8576,7.6255e-05,0.3516,p0203
0.99877,0.93801,2.9209e-05,0.61713,p0204
0.91245,0.92981,8.9014e-05,0.2196,p0205
0.87332,1.0029,8.9332e-05,0.24358,p0206
1.1533,1.0642,2.1223e-05,0.33677,p0207
1.1388,0.99159,1.0225e-05,0.26307,p0208
0.95707,0.82165,6.9956e-05,0.66458,p0209
0.88065,0.86944,3.447e-05,0.74481,p0210
1.1567,0.8102,9.5846e-05,0.34913,p0211
0.85365,0.95341,2.1968e-05,0.30797,p0212
0.81834,0.97869,6.621e-05,0.71329,p0213
1.0307,0.90526,7.8675e-05,0.64987,p0214
0.8028,1.1295,3.791e-05,0.77458,p0215
0.89737,0.83905,4.2144e-05,0.30576,p0216
1.1334,0.83441,5.4828e-05,0.29568,p0217
0.90173,0.96802,1.3827e-05,0.76492,p0218
0.86341,1.0177,2.2387e-05,0.56018,p0219
0.97418,1.1707,2.6918e-05,0.48389,p0220
0.80336,1.1305,6.7544e-05,0.25455,p0221
1.1017,0.87148,9.2646e-05,0.70265,p0222
0.95889,0.81128,6.0751e-05,0.38747,p0223
0.90998,1.0389,7.0549e-05,0.51606,p0224
1.1689,1.1396,7.4591e-05,0.50519,p0225
1.1783,0.99277,8.0492e-05,0.48461,p0226
0.8846,1.0039,2.3797e-05,0.63658,p0227
0.86508,0.94308,1.1353e-05,0.50913,p0228
0.87116,1.1197,2.2122e-05,0.43605,p0229
1.0302,0.96395,3.8223e-05,0.41318,p0230
1.1343,0.88925,6.569e-05,0.20463,p0231
0.81469,0.8019,4.1559e-05,0.25637,p0232
0.88371,1.1811,3.0315e-05,0.62754,p0233
0.95827,0.97548,6.7437e-05,0.34004,p0234
1.1408,0.94795,2.1025e-05,0.31474,p0235
1.1293,0.92048,8.5824e-05,0.63463,p0236
1.0388,0.98389,5.5124e-05,0.65135,p0237
0.93374,1.0838,3.4263e-05,0.72988,p0238
1.129,1.0368,7.7146e-05,0.56522,p0239
1.1223,1.1788,2.8091e-05,0.60619,p0240
0.92674,1.1135,6.2594e-05,0.2017,p0241
1.0028,0.83081,4.1737e-05,0.36014,p0242
0.86474,1.03,2.0588e-05,0.23874,p0243
0.82565,1.0901,2.9451e-05,0.43451,p0244
1.0328,0.95784,7.7976e-05,0.5341,p0245
1.1855,0.82107,6.0261e-05,0.74905,p0246
1.0272,1.1806,4.6938e-05,0.67071,p0247
0.83333,0.80792,7.3377e-05,0.42792,p0248
1.1239,0.83946,4.5517e-05,0.49595,p0249
1.1247,1.0419,7.0205e-05,0.31873,p0250
0.83943,1.0342,6.6563e-05,0.40414,p0251
0.90775,0.97322,9.015e-05,0.46058,p0252
1.0098,1.0193,9.5443e-05,0.55298,p0253
0.82536,0.85677,5.9468e-05,0.79277,p0254
0.9298,0.89172,5.9034e-05,0.70748,p0255
1.0581,1.0476,5.9722e-05,0.29896,p0256
1.0486,1.1008,9.241e-05,0.32087,p0257
1.0933,1.0004,7.7116e-05,0.21788,p0258
0.98211,1.1636,8.1228e-05,0.44802,p0259
0.96825,1.1183,3.2421e-05,0.78441,p0260
0.90251,0.99218,8.5061e-05,0.25359,p0261
1.1886,0.89881,2.4723e-05,0.74621,p0262
1.031,1.0661,7.4973e-05,0.2199,p0263
1.166,1.1601,8.5688e-05,0.27575,p0264
0.92778,1.1817,7.7653e-05,0.31308,p0265
1.0838,0.90817,6.3423e-05,0.75742,p0266
0.92404,1.04,1.4561e-05,0.29764,p0267
1.1392,1.1778,7.924e-05,0.35207,p0268
1.176,1.0465,1.7549e-06,0.43382,p0269
1.1734,1.1951,3.4152e-05,0.38714,p0270
1.1092,0.84333,9.8993e-05,0.67733,p0271
0.89888,1.0084,2.2205e-05,0.67587,p0272
1.1351,1.1653,1.4453e-05,0.53793,p0273
0.84607,1.1843,3.3911e-06,0.37008,p0274
1.0538,1.0114,8.4059e-05,0.40045,p0275
0.91815,1.1073,6.7152e-06,0.62871,p0276
0.98727,1.0765,4.2508e-05,0.45169,p0277
0.97322,1.0351,4.1935e-05,0.3376,p0278
0.98156,0.97126,2.3997e-05,0.62991,p0279
1.1588,1.0827,2.8488e-05,0.64283,p0280
0.84523,0.8965,9.7393e-05,0.50554,p0281
0.8162,0.85743,4.7753e-05,0.4522,p0282
0.90489,1.1663,7.5666e-05,0.51369,p0283
1.0557,0.94014,2.2694e-06,0.30354,p0284
0.80218,0.96268,8.4515e-05,0.67809,p0285
0.81435,0.93505,3.9317e-05,0.40118,p0286
1.0624,1.1302,7.6961e-05,0.67277,p0287
0.80691,0.80916,8.1509e-05,0.39057,p0288
1.0046,0.96591,8.0804e-05,0.71627,p0289
1.052,0.87573,5.6809e-05,0.29411,p0290
1.1552,1.1718,6.0965e-06,0.77151,p0291
1.1441,0.84296,6.5127e-05,0.79991,p0292
0.93622,0.84471,1.3393e-05,0.75566,p0293
1.0712,0.95039,8.2828e-05,0.37397,p0294
0.85439,0.93396,3.8951e-05,0.66682,p0295
1.0292,0.84679,8.0524e-05,0.78005,p0296
0.89522,1.0313,1.7958e-05,0.48553,p0297
1.0577,0.90184,6.0429e-05,0.79202,p0298
1.059,0.97749,1.5369e-05,0.69759,p0299
1.1182,1.1792,4.9635e-05,0.64802,p0300
0.85169,1.1196,5.1503e-05,0.24679,p0301
0.83964,0.8679,9.1145e-05,0.62002,p0302
0.91698,1.1712,5.3764e-05,0.32041,p0303
1.1211,1.1155,3.0659e-06,0.30517,p0304
1.0332,1.143,1.8444e-05,0.79679,p0305
1.0951,0.97272,8.1568e-05,0.45615,p0306
1.1009,1.0279,2.6588e-05,0.70507,p0307
1.0104,0.94593,2.1718e-05,0.56349,p0308
1.1028,1.0099,6.2887e-05,0.44236,p0309
0.8213,1.0518,6.6843e-05,0.41826,p0310
0.90633,1.0891,1.9905e-05,0.68525,p0311
0.87636,0.92585,7.9966e-05,0.77227,p0312
0.83092,0.81811,9.3522e-06,0.25649,p0313
1.053,0.85522,9.0384e-05,0.65507,p0314
1.175,0.85285,3.7281e-06,0.64701,p0315
1.0132,0.96535,3.2538e-06,0.3929,p0316
0.86261,1.0862,6.7876e-05,0.67853,p0317
1.1108,0.91316,2.501e-05,0.48112,p0318
1.0765,1.1526,7.194e-05,0.57845,p0319
1.1606,0.88827,8.7651e-05,0.43794,p0320
0.93962,1.0058,6.3218e-05,0.39131,p0321
1.1098,1.1257,6.4411e-05,0.26134,p0322
0.81747,1.0802,6.8078e-05,0.46134,p0323
1.1272,0.92187,2.9298e-05,0.50615,p0324
0.98527,1.1938,4.7149e-06,0.6281,p0325
1.0201,1.1775,9.6418e-05,0.36401,p0326
0.94106,1.0665,3.2269e-05,0.76074,p0327
0.91321,1.0873,3.2645e-05,0.34285,p0328
0.99726,1.1396,2.3688e-05,0.73044,p0329
0.88262,0.8921,8.353e-05,0.69441,p0330
0.84721,1.1298,1.1022e-05,0.55094,p0331
1.1403,1.193,1.486e-05,0.27741,p0332
0.94326,1.1241,2.9862e-05,0.21165,p0333
0.95317,1.036,8.1155e-05,0.34348,p0334
1.0674,0.928,9.7071e-05,0.26465,p0335
0.88571,1.0859,4.3267e-05,0.39153,p0336
0.87206,1.0304,4.245e-05,0.61617,p0337
1.0111,0.94874,5.6676e-05,0.65576,p0338
1.0087,1.0149,3.9005e-05,0.62371,p0339
1.1506,0.95686,4.4607e-05,0.6153,p0340
1.1795,0.99734,4.6717e-05,0.57133,p0341
0.81664,0.81617,6.5501e-06,0.3815,p0342
0.98808,0.88462,5.4299e-05,0.50232,p0343
0.87771,1.0784,2.2965e-05,0.54723,p0344
1.0209,1.1403,7.6919e-05,0.74166,p0345
0.94376,1.0514,3.0891e-05,0.39486,p0346
0.896,1.1825,7.7534e-05,0.53027,p0347
0.90907,1.0586,2.0718e-06,0.29429,p0348
0.82208,1.1061,8.6156e-05,0.60647,p0349
0.92351,1.1469,4.37e-05,0.58165,p0350
1.1213,1.0202,9.8969e-06,0.34477,p0351
0.94311,0.82261,4.2687e-05,0.61784,p0352
1.1742,0.85341,1.0768e-05,0.63616,p0353
1.1455,1.1151,1.566e-05,0.49727,p0354
1.1283,1.1569,9.8702e-05,0.75643,p0355
1.0093,0.83624,1.9707e-05,0.62511,p0356
1.152,1.1103,4.3145e-05,0.49042,p0357
1.1013,1.1865,9.4416e-05,0.34669,p0358
1.1362,0.96122,3.9488e-05,0.75969,p0359
1.0867,0.82013,2.5117e-05,0.60372,p0360
1.171,0.82318,4.683e-05,0.58689,p0361
0.86986,1.0015,9.8211e-05,0.62674,p0362
1.1705,1.0776,9.3714e-05,0.78551,p0363
1.1627,0.8469,3.3811e-05,0.23937,p0364
0.82745,1.0382,2.6721e-05,0.76534,p0365
0.99612,0.84802,9.5189e-05,0.20414,p0366
0.94196,0.89395,9.8518e-05,0.47214,p0367
1.0114,0.88123,2.3958e-06,0.65996,p0368
1.111,1.1481,7.8772e-05,0.73412,p0369
0.85898,1.1123,8.0982e-05,0.39989,p0370
0.94005,1.1759,5.6954e-05,0.61978,p0371
1.1173,0.96232,7.3291e-05,0.75232,p0372
1.1992,1.0051,5.5223e-05,0.61145,p0373
0.913,0.8099,7.1909e-05,0.23585,p0374
1.0118,0.90603,6.3302e-05,0.6688,p0375
1.146,1.146,9.6657e-05,0.21717,p0376
1.1303,0.84792,1.6559e-05,0.2496,p0377
0.8599,0.90472,2.3159e-05,0.74777,p0378
0.86071,1.1539,2.8992e-05,0.72682,p0379
1.1797,1.0691,1.6402e-05,0.74479,p0380
1.0552,1.1695,1.2371e-05,0.57008,p0381
1.075,0.88214,3.3613e-05,0.44911,p0382
0.96442,1.1986,4.8483e-05,0.67326,p0383
1.0793,0.94913,2.827e-05,0.44367,p0384
0.81252,0.95906,4.7095e-05,0.24589,p0385
1.1128,1.163,8.314e-05,0.64206,p0386
0.97223,0.88762,1.263e-05,0.59626,p0387
0.89161,1.0047,9.0688e-05,0.63772,p0388
1.0822,1.1458,1.7403e-05,0.37523,p0389
0.85715,0.98548,6.3058e-05,0.54143,p0390
1.019,0.82879,9.4533e-05,0.62293,p0391
0.94481,1.0522,4.8279e-06,0.70283,p0392
0.88157,1.0787,2.7302e-05,0.6873,p0393
0.97959,0.89608,7.1273e-05,0.55903,p0394
1.1962,1.1261,8.3961e-05,0.39967,p0395
0.99592,1.1233,5.7839e-05,0.45432,p0396
1.0378,1.1476,5.1803e-06,0.72941,p0397
0.82861,1.1016,6.7974e-05,0.43536,p0398
1.0126,1.0262,7.9696e-05,0.67194,p0399
0.98618,1.1685,7.1197e-05,0.34957,p0400
0.80486,0.83491,8.8467e-05,0.32145,p0401
0.80369,1.0943,7.0512e-05,0.52269,p0402
1.0608,0.80466,8.5993e-05,0.77627,p0403
0.87996,0.91722,7.8383e-05,0.32907,p0404
1.0903,0.95948,6.0099e-06,0.52772,p0405
1.0753,1.1589,5.0823e-05,0.51854,p0406
0.92905,1.0235,7.1491e-05,0.76871,p0407
1.1314,1.1894,5.2831e-05,0.58078,p0408
1.1083,0.97917,5.8266e-05,0.72046,p0409
1.106,1.1281,9.1894e-05,0.62097,p0410
1.1676,0.96485,3.4029e-05,0.4529,p0411
1.0123,1.1606,6.2357e-05,0.48585,p0412
0.8293,1.0617,3.5141e-05,0.33908,p0413
0.83039,1.1504,6.3808e-05,0.63073,p0414
0.91023,0.85985,3.1809e-05,0.31927,p0415
1.107,0.80645,6.677e-05,0.79114,p0416
1.114,1.1416,1.0561e-05,0.3786,p0417
1.0001,1.1176,2.2062e-05,0.66753,p0418
0.97769,0.8914,5.5829e-05,0.50673,p0419
1.092,1.1981,9.6254e-05,0.25498,p0420
0.89829,1.0182,6.9126e-05,0.40971,p0421
1.1151,1.1887,2.8047e-06,0.69655,p0422
0.92257,0.87178,1.6909e-05,0.66558,p0423
1.0826,0.8745,9.5647e-05,0.62323,p0424
0.98953,1.0541,1.4693e-05,0.60506,p0425
1.1652,0.82727,2.3555e-05,0.31587,p0426
1.1614,0.88887,1.6592e-05,0.71544,p0427
0.97831,0.915,8.5127e-05,0.71793,p0428
1.0265,1.0747,9.0994e-05,0.63242,p0429
0.82188,1.1381,2.5855e-05,0.57549,p0430
0.80887,1.0211,9.9849e-05,0.354,p0431
0.98917,0.856,3.9094e-05,0.33574,p0432
0.84134,1.1573,4.0719e-05,0.44149,p0433
1.0317,1.0927,8.2e-05,0.66192,p0434
0.87004,0.92942,8.7756e-05,0.52496,p0435
1.1924,1.1344,6.7183e-05,0.76383,p0436
0.90309,0.83671,2.8296e-05,0.6659,p0437
0.88306,0.87494,9.1349e-05,0.42357,p0438
0.99383,0.92239,3.6736e-06,0.52914,p0439
0.8662,0.85204,7.9827e-05,0.35488,p0440
1.1935,0.86252,3.2817e-05,0.5199,p0441
1.1277,1.0628,4.5951e-05,0.25013,p0442
0.93908,0.97459,6.7074e-05,0.4964,p0443
1.1201,0.86043,2.4317e-05,0.70596,p0444
0.93114,1.0931,3.7487e-05,0.61083,p0445
1.1416,0.81957,5.2961e-05,0.33834,p0446
1.19,1.0949,9.2854e-05,0.35271,p0447
1.0353,0.98817,7.2331e-05,0.70528,p0448
1.0167,1.0273,4.2656e-06,0.4534,p0449
0.92207,0.81646,1.7767e-05,0.72132,p0450
1.1979,0.97698,6.6337e-05,0.40165,p0451
1.1043,1.0684,1.85e-05,0.35678,p0452
1.0466,0.83976,7.7777e-05,0.74303,p0453
1.1865,1.0022,2.2658e-05,0.35434,p0454
1.0492,1.1559,8.6531e-05,0.68288,p0455
0.94455,0.80058,3.1229e-05,0.54413,p0456
0.88321,1.1912,1.9363e-05,0.71536,p0457
1.1196,0.86365,3.5743e-06,0.55988,p0458
0.81913,0.90962,6.2195e-05,0.49907,p0459
1.0885,1.1625,8.2994e-05,0.40509,p0460
0.8077,1.0738,3.7788e-05,0.593,p0461
0.89774,1.0719,6.9241e-05,0.5535,p0462
1.1195,1.1548,4.9219e-05,0.63111,p0463
1.1179,0.99523,9.7481e-05,0.55878,p0464
0.96589,0.96955,7.1659e-05,0.24516,p0465
1.1048,1.0146,5.6865e-05,0.79578,p0466
0.94841,1.0354,2.9962e-06,0.4207,p0467
0.99437,1.0492,8.4268e-05,0.49226,p0468
1.0977,1.0922,3.5043e-05,0.56112,p0469
1.0381,0.81469,8.3033e-05,0.3103,p0470
0.94605,1.0546,7.0366e-05,0.29165,p0471
0.98256,0.94221,9.0521e-05,0.74593,p0472
1.1848,0.84033,9.3292e-05,0.45991,p0473
1.1531,0.87894,4.5965e-05,0.61843,p0474
1.124,0.88871,8.9839e-05,0.30004,p0475
0.89707,0.92785,5.8181e-05,0.60854,p0476
0.96352,0.97112,9.5231e-05,0.67538,p0477
1.0853,0.87803,7.917e-05,0.75006,p0478
1.0012,1.1159,5.9413e-05,0.69312,p0479
0.93934,0.80958,8.7244e-05,0.73773,p0480
0.8176,0.95375,1.2793e-05,0.72349,p0481
1.0787,0.96791,9.8412e-05,0.47573,p0482
0.98375,0.91657,3.6056e-05,0.37451,p0483
0.9022,0.93681,9.9245e-05,0.6492,p0484
1.1366,1.0482,6.162e-05,0.37938,p0485
0.86875,0.95642,9.2783e-05,0.51691,p0486
1.0981,0.94675,3.9728e-05,0.50335,p0487
1.0848,0.86892,7.9452e-05,0.45948,p0488
1.1714,0.81703,3.6318e-05,0.46663,p0489
1.1554,0.83559,2.3896e-05,0.50961,p0490
0.86752,1.001,7.8284e-05,0.43095,p0491
0.88084,1.1614,7.7565e-06,0.75353,p0492
0.95438,1.0731,5.6732e-06,0.30722,p0493
1.1898,0.95811,2.523e-05,0.53519,p0494
0.90127,0.92282,6.696e-05,0.52982,p0495
1.0629,1.1683,6.391e-06,0.60709,p0496
0.84878,0.93562,4.4349e-05,0.70829,p0497
1.1061,0.87968,7.5738e-05,0.47944,p0498
0.99509,0.85636,2.233e-05,0.24839,p0499
0.92709,1.192,8.0705e-05,0.76213,p0500
1.0791,0.80141,4.4772e-05,0.78973,p0501
0.85871,1.1577,4.7859e-05,0.29013,p0502
1.042,0.944,6.9483e-05,0.54651,p0503
1.0941,1.1532,7.2084e-05,0.27063,p0504
1.0456,1.1847,6.4918e-05,0.41765,p0505
0.87704,1.1339,2.6097e-05,0.5385,p0506
0.90412,0.88092,7.4056e-06,0.64446,p0507
1.0588,0.96337,2.8938e-05,0.31453,p0508
1.0134,1.1045,1.0655e-05,0.79902,p0509
1.1478,0.94456,7.482e-05,0.72436,p0510
1.1166,0.82886,1.2983e-06,0.51545,p0511
1.0504,0.90505,8.1781e-06,0.29651,p0512
1.0836,0.97503,2.6265e-05,0.53591,p0513
0.96064,0.92522,4.6525e-05,0.4153,p0514
0.80157,0.8205,5.8668e-05,0.3313,p0515
1.1873,0.80416,7.8904e-05,0.42122,p0516
0.8421,1.0036,9.9568e-05,0.47668,p0517
1.1077,1.0475,6.8986e-06,0.35021,p0518
0.82691,0.8643,8.0061e-05,0.61887,p0519
