wind_speed,swr,fetch_lk,c_relax_C,par_id
0.82867,0.96589,21721,0.093013,p0105
1.0533,1.0745,70949,0.097648,p0106
0.94158,1.105,28018,0.010939,p0107
1.0566,1.1212,65496,0.075404,p0108
1.0748,0.87521,27354,0.072307,p0109
0.82511,0.98162,37716,0.069016,p0110
1.1398,0.85277,9273,0.058873,p0111
1.1073,0.92259,36386,0.080228,p0112
0.807,1.1636,2931.4,0.0050641,p0113
0.87235,1.1676,68545,0.062568,p0114
0.8515,0.95126,59263,0.049847,p0115
0.81831,0.80526,66714,0.095705,p0116
1.0077,1.1169,30738,0.08807,p0117
1.0872,1.1953,41513,0.056132,p0118
0.81776,0.89966,16405,0.07134,p0119
1.1376,0.86424,25080,0.0056431,p0120
1.0362,1.1372,12275,0.001704,p0121
1.172,1.077,6806.7,0.092986,p0122
1.1302,0.98607,73191,0.055226,p0123
0.88226,1.1123,16203,0.037292,p0124
1.1609,0.91556,35212,0.044197,p0125
0.96028,1.0197,37842,0.039713,p0126
0.8346,1.0822,54871,0.087414,p0127
1.0576,1.0477,16256,0.035342,p0128
1.1646,1.0397,3941.4,0.081416,p0129
0.99035,0.99202,60247,0.031489,p0130
0.92054,1.0374,63211,0.076693,p0131
0.82467,0.81897,42270,0.014284,p0132
0.84518,0.87072,14368,0.014073,p0133
0.91934,1.0347,17627,0.049172,p0134
1.1154,0.91464,49603,0.0042332,p0135
0.84413,0.87958,67160,0.099699,p0136
0.8144,0.95476,61038,0.038467,p0137
0.91637,1.0726,30127,0.010662,p0138
1.0519,1.149,63716,0.06536,p0139
0.96571,1.0905,58778,0.093587,p0140
1.133,0.9023,53434,0.019852,p0141
1.0316,0.86319,55850,0.018246,p0142
1.0796,1.0931,36258,0.080402,p0143
1.102,1.0579,27526,0.053395,p0144
0.94531,1.0119,30216,0.027383,p0145
1.1721,1.0451,28148,0.012818,p0146
1.1416,1.0422,53058,0.062476,p0147
0.80105,1.153,1219.9,0.081911,p0148
0.91549,1.0064,42550,0.030961,p0149
1.0313,0.92468,58500,0.066073,p0150
0.91508,1.1583,23552,0.05389,p0151
1.0398,0.80162,25186,0.039994,p0152
1.0671,1.0606,8877.7,0.097842,p0153
1.0949,1.1194,19445,0.035974,p0154
1.1524,1.0244,56998,0.01315,p0155
0.93744,0.95351,18530,0.083616,p0156
0.90808,1.0485,25942,0.06171,p0157
1.0369,0.83938,15663,0.057926,p0158
1.1752,1.0614,74326,0.08906,p0159
1.1159,1.1597,71029,0.094698,p0160
1.051,1.1789,10610,0.0013978,p0161
0.84363,1.0494,12708,0.029161,p0162
0.96775,1.1682,595.27,0.012475,p0163
1.1812,1.1963,69786,0.030085,p0164
1.1351,0.84591,10554,0.070889,p0165
1.1515,0.98017,27158,0.021114,p0166
1.1674,0.89339,41254,0.069838,p0167
0.98793,1.1118,14948,0.088482,p0168
0.91246,1.1019,48812,0.0025109,p0169
0.93236,0.97019,13320,0.018969,p0170
0.97509,0.95112,6621.4,0.066359,p0171
1.1265,0.99657,63055,0.033312,p0172
1.0045,1.167,40469,0.0072956,p0173
1.173,1.0909,24719,0.023426,p0174
0.92209,0.85951,26947,0.041109,p0175
0.87686,0.96334,23204,0.045464,p0176
0.98707,0.95256,65863,0.030152,p0177
0.882,0.9502,52299,0.057192,p0178
1.0267,1.1934,69169,0.091914,p0179
1.0628,1.1352,24619,0.088629,p0180
0.97972,0.93266,21985,0.012724,p0181
1.0012,1.1399,23011,0.074481,p0182
0.88694,1.1059,53348,0.068375,p0183
1.1087,0.88954,45032,0.085549,p0184
1.0724,1.0277,45294,0.03679,p0185
0.99382,0.82727,62237,0.01689,p0186
0.88972,1.016,14311,0.077823,p0187
0.86907,1.0018,71875,0.017994,p0188
1.1193,1.1885,27723,0.068915,p0189
1.1225,1.0533,64125,0.057446,p0190
1.145,0.9356,66838,0.085383,p0191
1.1288,0.97244,66241,0.042267,p0192
1.1045,1.0799,72344,0.029872,p0193
1.1773,0.98802,68099,0.084676,p0194
1.1625,1.1328,20560,0.022654,p0195
1.1971,1.0212,49115,0.061914,p0196
1.0183,0.8144,54187,0.0039327,p0197
0.95849,1.1807,72975,0.028547,p0198
1.1541,0.9415,44022,0.043571,p0199
0.83513,0.85891,45772,0.051539,p0200
1.0033,1.0684,60560,0.080731,p0201
0.90082,1.0311,509.96,0.038508,p0202
0.97905,1.1557,3117.2,0.025322,p0203
1.1881,0.82589,55175,0.03238,p0204
1.0765,0.95398,43971,0.036664,p0205
1.1211,0.85569,60778,0.08706,p0206
1.1869,0.86923,61454,0.0027698,p0207
0.87134,0.8102,12409,0.04881,p0208
1.1993,0.83179,36557,0.095441,p0209
1.0377,1.0623,22540,0.095661,p0210
0.85505,0.90408,5493.3,0.027198,p0211
0.90026,1.1713,9123.8,0.034476,p0212
0.8797,0.84198,27041,0.060584,p0213
1.1702,1.146,12800,0.0079183,p0214
0.89003,0.82101,70063,0.050488,p0215
1.1179,1.1853,48513,0.077718,p0216
0.92564,0.93465,58556,0.013533,p0217
1.1355,1.1697,57724,0.0060215,p0218
0.84837,1.0764,43430,0.073385,p0219
1.0921,0.96189,25429,0.086192,p0220
1.0383,1.1179,64802,0.02512,p0221
1.1454,1.0405,31539,0.019196,p0222
1.0848,0.88414,36007,0.098463,p0223
0.91119,1.1072,67563,0.065109,p0224
1.1604,1.104,30766,0.070099,p0225
1.1228,1.0188,23809,0.087818,p0226
0.96406,0.85523,65723,0.0036099,p0227
0.83769,0.85169,9683.5,0.046252,p0228
1.0493,0.99558,33267,0.069247,p0229
0.9853,1.1899,1652.6,0.093181,p0230
0.91138,1.0434,10235,0.051238,p0231
1.0832,1.0844,8782.7,0.066798,p0232
0.96114,1.1979,13791,0.042379,p0233
0.87363,1.0873,33303,0.0065917,p0234
1.0437,1.1882,35125,0.060864,p0235
1.149,0.96764,56581,0.050343,p0236
1.0057,1.0549,61682,0.020256,p0237
0.8305,0.83471,14988,0.028923,p0238
1.1547,1.1608,2428,0.043463,p0239
0.87864,1.1014,18046,0.091674,p0240
1.1754,1.1626,25809,0.031103,p0241
1.1099,0.86782,48153,0.063253,p0242
1.1576,0.84217,31923,0.09262,p0243
0.87543,1.0096,73650,0.064159,p0244
1.0686,1.0358,68902,0.092594,p0245
1.1162,1.021,39125,0.0055331,p0246
1.0196,1.1501,52920,0.050653,p0247
1.1551,0.89472,22671,0.09329,p0248
1.1836,0.97524,69684,0.079103,p0249
0.88315,1.1333,10847,0.064787,p0250
0.80633,0.82621,69298,0.060713,p0251
1.0527,1.0158,47574,0.080136,p0252
1.0798,0.89315,34515,0.0021934,p0253
1.0665,1.1905,40013,8.2855e-05,p0254
1.0656,1.175,1954.8,0.0461,p0255
1.1696,0.90101,8562.9,0.0083234,p0256
0.93313,0.92378,50071,0.034339,p0257
0.86182,1.1744,18791,0.031182,p0258
1.1069,0.99688,45183,0.059624,p0259
0.93357,0.90011,51804,0.095969,p0260
1.1494,0.88964,67507,0.058675,p0261
1.1739,1.0334,73757,0.042045,p0262
1.1926,1.0977,991.34,0.06971,p0263
0.81264,1.1438,64610,0.061684,p0264
0.90561,1.1634,54642,0.039336,p0265
1.1427,1.1148,69568,0.055943,p0266
0.88643,0.95666,6748.6,0.070525,p0267
1.0156,1.0757,19792,0.09924,p0268
0.81608,1.1537,40703,0.077209,p0269
1.1263,1.0073,11351,0.014557,p0270
0.90138,0.93493,13483,0.075321,p0271
1.0468,1.1414,51336,0.012667,p0272
0.85608,1.0856,32037,0.040394,p0273
1.1936,0.85136,69220,0.060247,p0274
0.84142,1.0648,70386,0.05238,p0275
1.0812,1.0654,64871,0.094225,p0276
1.0149,0.93998,4697.2,0.012255,p0277
0.93507,0.83341,38871,0.033611,p0278
0.94902,1.1252,38689,0.099385,p0279
1.0343,1.1211,63916,0.015473,p0280
0.93965,1.0091,37136,0.007857,p0281
1.0385,0.96424,66346,0.08592,p0282
1.0756,0.8026,56272,0.031983,p0283
1.0664,0.88267,21388,0.00066589,p0284
1.1339,1.1845,47624,0.036854,p0285
0.87905,0.99335,60981,0.096733,p0286
0.9457,0.85799,37037,0.078786,p0287
0.92987,0.84257,39794,0.019959,p0288
0.93127,1.1433,43357,0.078908,p0289
0.84523,1.1272,31427,0.0087334,p0290
1.0064,1.0307,5978.9,0.092887,p0291
1.1277,0.97071,51566,0.032514,p0292
1.1093,0.92698,52844,0.019499,p0293
0.9676,0.92014,52081,0.094715,p0294
0.8605,0.97173,34888,0.084388,p0295
1.1479,0.88096,4194.7,0.026133,p0296
1.1669,1.1815,46401,0.039101,p0297
0.84629,0.958,51171,0.0029091,p0298
0.92658,0.95865,58370,0.054603,p0299
1.1181,0.97493,7577.4,0.04718,p0300
1.0126,0.86897,24183,0.0073662,p0301
1.1391,1.0529,47148,0.043685,p0302
1.0611,1.0833,33795,0.027688,p0303
0.95723,1.1045,6903.3,0.0037489,p0304
1.1253,1.073,8139.8,0.0033629,p0305
1.1571,0.89815,19284,0.07379,p0306
1.076,0.86703,44967,0.090064,p0307
1.1437,1.1575,61277,0.09808,p0308
1.0258,1.0341,13153,0.069465,p0309
0.91758,0.92606,54249,0.060023,p0310
1.1402,1.0807,59757,0.020416,p0311
1.1621,0.98359,73433,0.076539,p0312
1.0404,0.90175,2340.7,0.076385,p0313
1.1142,1.1289,57055,0.04443,p0314
1.09,1.0946,62080,0.079311,p0315
0.8661,0.99631,48079,0.083979,p0316
1.1,0.85711,39543,0.096177,p0317
0.84011,0.92104,9546.2,0.0051313,p0318
0.92519,0.86354,53850,0.079445,p0319
0.99866,0.88061,24451,0.060953,p0320
0.80226,1.0863,29727,0.077572,p0321
1.0008,1.1278,72000,0.08975,p0322
1.0963,0.82256,32161,0.035162,p0323
0.97014,0.9814,37398,0.089944,p0324
0.82386,0.98965,11996,0.077036,p0325
0.84976,0.82051,26263,0.084758,p0326
1.0175,1.1091,8522.8,0.082362,p0327
1.1037,1.1296,59513,0.037479,p0328
1.1972,0.97653,24026,0.025841,p0329
0.90866,0.9648,71518,0.037669,p0330
0.82179,1.075,61438,0.093945,p0331
0.913,0.86165,67425,0.033157,p0332
0.9157,1.1862,73131,0.024605,p0333
0.93275,0.81301,7119.3,0.079766,p0334
0.81882,0.80656,38731,0.08293,p0335
1.1235,0.86111,1086.2,0.072624,p0336
1.1829,0.96008,30971,0.0014401,p0337
1.189,0.97231,7601.8,0.048919,p0338
1.0301,0.90907,37292,0.089874,p0339
1.1462,0.90252,45682,0.01184,p0340
0.93002,0.88527,12751,0.064494,p0341
0.90764,0.95562,7145,0.083595,p0342
0.9819,0.8905,62890,0.092304,p0343
0.90623,0.92355,41870,0.062947,p0344
0.91985,1.1302,15910,0.097238,p0345
0.84747,1.1469,28524,0.020383,p0346
1.0718,0.85081,11249,0.0043302,p0347
1.1169,1.0488,13877,0.045792,p0348
1.1388,0.85033,39652,0.099972,p0349
0.88841,0.9931,33409,0.020678,p0350
0.84942,1.1911,46254,0.000216,p0351
1.0115,1.0941,27627,0.098803,p0352
0.84072,0.91084,2676.8,0.094351,p0353
0.91021,0.84996,26578,0.096516,p0354
0.82115,0.87414,32642,0.051981,p0355
1.0996,0.89,61217,0.038978,p0356
1.1205,0.92403,24511,0.011517,p0357
1.0461,1.1586,70664,0.0038917,p0358
1.0111,1.0252,1137.7,0.010576,p0359
1.054,1.0083,44106,0.091593,p0360
1.0624,0.82539,63453,0.074953,p0361
1.1043,1.1386,16096,0.012346,p0362
0.94675,1.1323,73488,0.047019,p0363
0.98608,0.95733,3320.4,0.066607,p0364
0.95492,0.84483,38304,0.086666,p0365
0.86574,0.9197,37312,0.04932,p0366
1.1018,0.86257,28964,0.051163,p0367
0.8543,0.81802,20721,0.059937,p0368
1.1294,1.057,18390,0.047382,p0369
0.93392,1.0987,45956,0.072434,p0370
1.171,0.97898,11088,0.05147,p0371
0.82942,0.97385,23102,0.065534,p0372
1.0886,0.93693,67100,0.098197,p0373
1.0375,0.82002,56920,0.056258,p0374
1.1799,1.1808,14508,0.064271,p0375
0.94075,0.96977,9738.7,0.044971,p0376
0.96197,1.0103,40553,0.085416,p0377
0.96612,1.0465,8360.6,0.070939,p0378
0.87174,0.92169,2502.9,0.018036,p0379
1.007,0.87913,67717,0.040127,p0380
1.0202,1.1052,27213,0.05297,p0381
0.813,1.1764,52795,0.0834,p0382
1.1761,1.1001,49186,0.088591,p0383
1.0715,0.9136,61638,0.078861,p0384
1.0683,1.0386,21455,0.00059596,p0385
0.93675,0.93867,5714.1,0.0047058,p0386
1.0584,0.84158,38962,0.0030868,p0387
0.8733,0.82787,35919,0.0059256,p0388
0.95928,1.0632,58040,0.049766,p0389
0.86311,0.88706,65970,0.086895,p0390
0.9217,0.83047,68630,0.045626,p0391
0.80845,1.1939,70498,0.026241,p0392
0.89195,1.0739,8070.2,0.015401,p0393
0.90055,1.1921,16542,0.098626,p0394
1.0901,1.1441,27873,0.067237,p0395
0.97222,0.81522,32233,0.067368,p0396
0.83034,0.96372,49767,0.035704,p0397
1.1809,0.93943,46347,0.08305,p0398
0.83189,0.99751,58407,0.022838,p0399
0.88616,0.89136,26101,0.097786,p0400
1.1165,0.87316,44347,0.086245,p0401
0.94374,0.9079,39283,0.048177,p0402
1.1665,1.0775,61930,0.064877,p0403
1.0743,0.89891,46095,0.028766,p0404
0.97632,1.1875,15956,0.090284,p0405
0.88136,0.91236,18725,0.081627,p0406
1.1539,0.91292,62269,0.072132,p0407
1.1932,0.86982,9598.5,0.040578,p0408
1.0359,0.81322,50755,0.089596,p0409
1.1531,1.1347,7914.7,0.079908,p0410
0.86719,1.0671,1856,0.046785,p0411
0.80295,0.83805,60345,0.051361,p0412
0.86807,1.0601,15753,0.083162,p0413
1.0896,0.92947,44705,0.018593,p0414
1.0636,0.82209,23662,0.0029361,p0415
0.96866,0.96253,42354,0.0097809,p0416
1.1081,1.1692,52020,0.043807,p0417
1.0992,1.1061,28217,0.060451,p0418
1.078,1.143,26672,0.051074,p0419
0.96522,1.0337,62116,0.043742,p0420
0.91795,0.92139,40290,0.053577,p0421
0.85982,0.8534,43331,0.032166,p0422
0.91834,1.1167,7798.2,0.0413,p0423
1.1441,0.89651,6255.2,0.052015,p0424
0.97355,1.0456,55073,0.025624,p0425
1.1635,0.82481,57587,0.025487,p0426
0.96042,1.0701,61868,0.032945,p0427
1.0255,0.95971,50457,0.034578,p0428
0.87643,1.1207,68329,0.074008,p0429
0.99452,0.90465,65205,0.034135,p0430
1.0672,1.0134,58300,0.0049193,p0431
1.1868,1.1725,45932,0.016155,p0432
0.97414,0.90382,2994.7,0.044796,p0433
0.95766,1.0972,12224,0.020208,p0434
0.90309,1.1869,20113,0.092429,p0435
0.95676,0.87974,14159,0.090307,p0436
1.1324,0.98762,39502,0.023975,p0437
1.0276,0.94916,18875,0.0034651,p0438
0.81342,1.0707,22265,0.0041113,p0439
0.95705,1.0416,6416.4,0.024441,p0440
1.0927,1.1949,10450,0.0085643,p0441
0.96322,1.0859,72240,0.091298,p0442
0.89152,0.9983,63759,0.053135,p0443
1.0446,0.9475,46751,0.0026697,p0444
0.85949,0.81163,59852,0.026458,p0445
1.0305,1.1359,22417,0.03273,p0446
0.88005,0.86871,49904,0.099414,p0447
1.1362,1.1707,46657,0.022483,p0448
0.83605,0.96605,29966,0.074764,p0449
0.89527,1.0848,20008,0.046867,p0450
1.1857,1.0369,57238,0.076177,p0451
0.94693,1.0128,38088,0.090749,p0452
0.99678,1.1244,51916,0.073826,p0453
1.013,1.088,21220,0.027921,p0454
1.1991,0.86451,31198,0.044253,p0455
0.80021,1.1867,39377,0.088804,p0456
1.1198,0.81732,54572,0.066591,p0457
1.0991,1.0182,44569,0.01952,p0458
1.0769,1.0717,53999,0.0035242,p0459
0.81718,1.1766,58159,0.0023975,p0460
0.89842,0.86578,20898,0.058425,p0461
1.0635,1.119,22177,0.039438,p0462
0.98301,1.1283,7864.9,0.01467,p0463
1.1249,0.98555,66209,0.052733,p0464
0.80586,1.0446,72139,0.0081705,p0465
0.99295,0.9224,16596,0.027718,p0466
1.1726,1.1507,3222.3,0.043956,p0467
1.1697,1.1913,48383,0.079095,p0468
0.81845,0.84083,47290,0.056807,p0469
1.1897,0.92855,18481,0.076951,p0470
0.83921,0.91572,24948,0.084047,p0471
1.06,1.113,71170,0.020537,p0472
1.0482,0.99493,41690,0.030667,p0473
1.1853,0.83023,44899,0.028127,p0474
0.84115,1.155,62812,0.051758,p0475
0.89579,1.1604,21192,0.013504,p0476
0.89202,0.8486,62733,0.089122,p0477
1.1116,0.8057,51902,0.076439,p0478
0.92035,0.81616,51460,0.055583,p0479
1.198,1.095,65030,0.024291,p0480
1.1101,0.92664,4913.3,0.001885,p0481
1.1203,1.1524,55889,0.035793,p0482
1.0345,0.91245,2871.1,0.093763,p0483
0.97114,1.0586,64738,0.016315,p0484
0.86557,1.0685,54115,0.071034,p0485
0.86222,0.96931,17212,0.029756,p0486
0.88593,0.98305,66545,0.07605,p0487
0.838,0.98083,48458,0.061382,p0488
0.93543,1.099,42606,0.022217,p0489
1.0543,1.122,18966,0.026102,p0490
0.90443,1.1101,24797,0.034104,p0491
1.0352,0.92286,36578,0.078174,p0492
1.0557,1.1729,45423,0.072771,p0493
0.96496,1.1315,28741,0.065273,p0494
0.85265,0.9434,33983,0.034798,p0495
1.0953,1.0803,50694,0.074555,p0496
0.81754,0.8399,39080,0.0074447,p0497
0.8949,1.1467,3598,0.087565,p0498
1.1662,0.87565,54301,0.063656,p0499
1.168,0.8638,57475,0.00032132,p0500
1.1788,1.1754,19565,0.010506,p0501
0.95013,1.0877,30390,0.07711,p0502
0.94499,1.052,5174.4,0.0111,p0503
1.1893,1.003,50371,0.089647,p0504
0.91171,0.84727,6907.4,0.040226,p0505
1.0116,0.89438,18989,0.010206,p0506
0.87429,0.87824,72738,0.013327,p0507
0.83711,1.0892,18331,0.028025,p0508
1.0622,0.96857,32346,0.089205,p0509
0.87813,0.81649,31132,0.075236,p0510
0.83117,1.0525,45438,0.011124,p0511
1.1848,0.93812,22574,0.042422,p0512
1.0335,0.93568,32604,0.0053653,p0513
0.99073,0.8239,1456.4,0.057027,p0514
1.0416,1.1629,26746,0.06931,p0515
1.1215,0.88221,32970,0.087107,p0516
1.113,1.0482,31806,0.071439,p0517
1.0207,0.98507,49679,0.019398,p0518
1.021,0.83154,4576,0.048211,p0519
0.86243,1.1079,42466,0.00090071,p0520
1.0042,0.8563,10054,0.06278,p0521
1.0792,1.0471,16307,0.0054247,p0522
0.99805,1.134,35524,0.090688,p0523
0.81063,1.1692,19636,0.021992,p0524
0.83139,0.90947,20779,0.08372,p0525
1.0491,0.91779,688.24,0.015184,p0526
0.92335,0.8402,64084,0.068741,p0527
1.0389,0.97328,39190,0.0088095,p0528
0.98733,0.86675,53980,0.06956,p0529
1.0908,0.98675,33826,0.071913,p0530
0.95831,0.94105,64334,0.041102,p0531
1.1566,0.8778,62441,0.046109,p0532
0.92378,0.90485,26006,0.079551,p0533
1.0589,1.0384,40178,0.032419,p0534
1.1962,1.1446,3332.9,0.021609,p0535
1.0323,1.1827,63664,0.014124,p0536
1.0652,1.1009,63341,0.011413,p0537
1.0818,1.1842,55969,0.021499,p0538
0.86982,0.83603,71314,0.07769,p0539
0.83367,0.95216,32009,0.083834,p0540
0.87769,0.80405,13571,0.095381,p0541
0.80522,1.1773,41719,0.005742,p0542
0.9284,1.1275,74822,0.027576,p0543
0.82051,1.1196,59189,0.042873,p0544
1.0213,1.197,58627,0.097377,p0545
1.0066,1.108,28369,0.092757,p0546
0.83917,0.80969,51262,0.011401,p0547
1.1573,0.91077,5307,0.02206,p0548
0.91382,0.88876,59716,0.040991,p0549
1.0914,0.82445,15277,0.017666,p0550
1.0859,0.85416,41168,0.077384,p0551
1.1144,0.94386,34829,0.028444,p0552
0.91043,0.91608,50850,0.05487,p0553
0.89334,1.1944,47418,0.062386,p0554
0.98379,1.0141,55398,0.0071131,p0555
0.94771,0.93407,65801,0.025956,p0556
0.97196,0.96801,55686,0.090823,p0557
0.81122,0.85654,5903.4,0.044383,p0558
1.0883,1.0022,43042,0.00044449,p0559
1.1743,1.0889,44189,0.09489,p0560
0.93825,1.0366,7477.8,0.022934,p0561
0.85792,1.1286,29096,0.0066967,p0562
0.82916,1.0556,27309,0.09404,p0563
1.1286,0.83361,3091.6,0.041531,p0564
0.80359,1.0272,34968,0.059529,p0565
1.1315,1.0865,67696,0.056368,p0566
1.0326,0.8081,69009,0.050893,p0567
1.0312,1.0641,52626,0.037523,p0568
0.98017,0.81158,56332,0.025789,p0569
1.1224,0.98903,37782,0.039896,p0570
0.97658,1.0291,9463.2,0.020832,p0571
0.82695,0.80923,67193,0.0089844,p0572
1.0293,0.84331,55258,0.085098,p0573
0.92728,1.0837,35368,0.04848,p0574
0.93573,0.94868,4473.5,0.05664,p0575
1.0554,0.98568,42718,0.07201,p0576
0.93957,1.0711,59629,0.080607,p0577
1.1505,1.0698,40388,0.037745,p0578
1.0454,0.93355,50149,0.081902,p0579
0.88735,0.97429,74633,0.064551,p0580
1.0866,0.93602,56707,0.098947,p0581
0.94466,1.0782,32884,0.067495,p0582
0.9227,0.90077,3462.5,0.04747,p0583
1.0146,0.88887,13000,0.061257,p0584
0.88523,1.1995,12123,0.092174,p0585
0.97768,0.89381,21548,0.025066,p0586
0.87578,1.0735,47094,0.071526,p0587
1.0368,1.1562,11736,0.08646,p0588
0.88485,0.80221,15470,0.082807,p0589
0.84712,0.88739,10278,0.065051,p0590
0.88902,1.0318,35045,0.037195,p0591
0.95317,1.1493,4325.2,0.029089,p0592
1.1499,1.1292,53134,0.031717,p0593
1.122,1.0696,29694,0.080883,p0594
0.95426,0.95894,8469.8,0.066476,p0595
1.0249,1.1957,33888,0.0040556,p0596
1.0018,0.95553,18622,0.040731,p0597
1.1466,1.1337,34650,0.012119,p0598
0.95998,0.96727,36700,0.055639,p0599
0.90668,0.9605,6502.6,0.079803,p0600
0.84586,1.1066,60900,0.00096127,p0601
0.99607,0.90297,12061,0.017575,p0602
0.90544,0.84313,53760,0.054135,p0603
1.053,0.97958,39458,0.012931,p0604
0.99173,1.1606,33477,0.03288,p0605
0.94246,0.86551,69350,0.054413,p0606
1.0775,0.99014,70194,0.096291,p0607
1.1367,0.83799,64978,0.05403,p0608
1.0486,1.0963,39852,0.024038,p0609
1.143,0.88136,11615,0.0126,p0610
0.97465,1.1125,27820,0.088166,p0611
0.87747,1.0639,5386.2,0.04775,p0612
0.97563,1.0071,58983,0.074197,p0613
0.94423,1.1964,10113,0.0091443,p0614
1.1733,1.0041,70092,0.021012,p0615
1.1244,0.94045,17024,0.024377,p0616
1.0141,1.1453,20271,0.030314,p0617
1.0827,1.1185,37611,0.052151,p0618
0.96303,1.1201,15143,0.038871,p0619
1.0738,0.92786,12521,0.035278,p0620
0.99483,1.0177,30664,0.095801,p0621
1.083,1.019,44436,0.078274,p0622
1.0508,1.0326,62349,0.031858,p0623
1.023,1.0741,3740.7,0.057304,p0624
0.94197,1.0222,73246,0.040819,p0625
1.0441,0.90549,10976,0.037094,p0626
1.043,0.81223,47667,0.099002,p0627
