wind_speed,swr,fetch_lk,c_relax_C,par_id
1.1782,0.91387,46368,0.098717,p0104
0.85764,0.94055,954.97,0.0459,p0105
1.0215,0.87903,30744,0.0035605,p0106
0.85135,0.96035,55617,0.089684,p0107
1.1986,1.1071,49218,0.024259,p0108
1.1113,1.1294,66261,0.058636,p0109
0.96167,0.88829,66352,0.036837,p0110
1.0842,0.89999,17904,0.086231,p0111
0.97514,1.0945,48039,0.078015,p0112
1.1631,1.1326,33851,0.029072,p0113
1.133,1.0956,10154,0.0038448,p0114
0.88486,0.89196,7958.8,0.055094,p0115
1.1616,0.8419,56546,0.053835,p0116
1.0825,0.98892,22920,0.053113,p0117
0.86962,0.91045,38682,0.067016,p0118
0.93755,0.8017,36585,0.061229,p0119
0.94118,1.1894,60015,0.032126,p0120
0.90077,0.85801,15959,0.092913,p0121
0.90426,1.0569,71679,0.020393,p0122
1.0757,1.0111,31251,0.013029,p0123
1.1653,0.8041,43091,0.033305,p0124
0.88131,0.84759,62385,0.033455,p0125
1.1398,0.9781,54654,0.091473,p0126
0.89244,0.87317,49598,0.047005,p0127
1.1848,1.1534,1949.7,0.04964,p0128
0.88837,1.1152,11015,0.026626,p0129
1.159,0.92725,41850,0.08415,p0130
1.074,1.1369,4869.9,0.068055,p0131
0.88453,1.0752,6071.9,0.040662,p0132
0.98722,1.0392,65122,0.076452,p0133
1.0307,0.94687,23471,0.070856,p0134
1.1967,0.9467,14709,0.052612,p0135
0.85562,0.91226,10771,0.076978,p0136
1.1911,1.1671,50261,0.030697,p0137
0.97424,0.90847,22765,0.088846,p0138
1.0093,1.06,11860,0.023549,p0139
1.1676,1.1212,8480.7,0.070204,p0140
1.0784,0.87603,5483.6,0.025527,p0141
1.1677,1.1612,24148,0.090118,p0142
0.94495,1.1877,24667,0.094284,p0143
0.88196,1.1461,10584,0.029255,p0144
1.0172,1.0625,17981,0.066522,p0145
1.1843,1.0509,5781.4,0.056099,p0146
0.98846,1.0952,52003,0.061329,p0147
1.1622,1.0192,62581,0.073807,p0148
1.0915,1.0379,13868,0.091097,p0149
0.8496,1.1507,65375,0.033027,p0150
0.97743,0.95172,2462.1,0.051045,p0151
0.97628,0.95777,57493,0.053731,p0152
0.99745,0.8036,48452,0.034305,p0153
0.88027,1.0781,8074.8,0.004258,p0154
0.80331,1.072,47925,0.066953,p0155
0.98509,1.0768,50485,0.080456,p0156
0.80126,1.018,36660,0.02225,p0157
1.0574,1.0357,15168,0.063875,p0158
1.1598,0.8679,53525,0.042385,p0159
1.1021,0.97136,37116,0.087687,p0160
0.83623,0.95475,19648,0.061423,p0161
0.86094,1.1561,34091,0.038298,p0162
1.1459,0.80231,6946.6,0.011606,p0163
0.99909,1.1356,8948,0.096141,p0164
1.1069,0.94096,53701,0.059672,p0165
0.92772,1.0709,8609.8,0.04891,p0166
1.1659,0.96833,41840,0.084449,p0167
0.84687,0.96545,60474,0.0094296,p0168
0.87684,1.0435,29721,0.075292,p0169
0.91379,1.03,34594,0.076773,p0170
0.9421,1.0503,65474,0.030904,p0171
0.80525,1.0224,28306,0.05193,p0172
0.8795,0.80607,51782,0.038964,p0173
0.94137,0.80651,29117,0.0229,p0174
1.0117,1.0252,57814,0.032905,p0175
0.91489,1.198,67100,0.06094,p0176
1.1758,1.1739,2659.5,0.015425,p0177
0.84866,1.0067,5396.4,0.051536,p0178
0.96017,1.1333,52848,0.071386,p0179
0.93294,0.98801,5654.8,0.013787,p0180
1.1151,1.0639,71411,0.00106,p0181
1.1209,0.85645,1866.2,0.044598,p0182
0.80873,0.80765,22530,0.046504,p0183
1.1261,1.1257,31875,0.040879,p0184
1.086,0.94849,13024,0.066166,p0185
0.85976,1.1713,36440,0.051256,p0186
1.0222,0.8125,20092,0.070746,p0187
0.92978,0.82528,63823,0.02218,p0188
0.83783,0.97417,55192,0.032086,p0189
1.0733,1.1174,12515,0.001205,p0190
1.0945,0.99844,11217,0.034355,p0191
0.95521,1.1128,58414,0.049396,p0192
0.8259,1.1964,51002,0.098568,p0193
1.0353,1.077,28895,0.077367,p0194
0.99135,1.165,70619,0.08799,p0195
0.9896,0.96245,56914,0.022626,p0196
1.1823,0.84631,46529,0.053664,p0197
1.1802,1.1159,73520,0.07016,p0198
0.84257,0.9558,16235,0.08125,p0199
0.97771,0.97793,67329,0.0039898,p0200
0.93437,0.90585,56127,0.0067394,p0201
1.0762,1.1794,72200,0.0018249,p0202
0.87803,1.1476,64476,0.075921,p0203
0.81255,0.83627,69666,0.026047,p0204
1.1935,1.0009,62885,0.00061762,p0205
1.0395,0.84596,9539.5,0.091861,p0206
0.96404,1.1866,23198,0.075535,p0207
0.93804,1.0281,8803.2,0.073392,p0208
1.0537,1.056,12792,0.035043,p0209
1.1394,1.1989,3203,0.031393,p0210
1.0315,0.82284,30532,0.046613,p0211
0.81991,1.0106,45515,0.072141,p0212
1.0991,0.92269,39095,0.090983,p0213
1.0229,1.0305,67221,0.019267,p0214
1.0451,0.86137,18087,0.06951,p0215
0.86018,1.1163,12689,0.07563,p0216
0.86486,0.99782,37244,0.063971,p0217
1.0425,1.1487,49329,0.089232,p0218
1.1558,1.0642,16175,0.060546,p0219
0.82442,0.999,57913,0.070309,p0220
0.8792,1.0692,47381,0.05903,p0221
0.92755,0.979,33200,0.089511,p0222
0.85322,0.90061,41377,0.027887,p0223
0.83548,0.84705,54696,0.0075146,p0224
0.81199,1.0826,68074,0.011395,p0225
0.84048,0.92598,59872,0.034407,p0226
0.81602,1.0777,42209,0.054754,p0227
0.90141,0.82017,22574,0.068982,p0228
1.0085,0.83916,66840,0.011446,p0229
0.91768,0.83171,37589,0.086082,p0230
1.1525,0.86355,16359,0.018687,p0231
0.8619,1.0322,25672,0.064262,p0232
0.972,0.81622,14927,0.043693,p0233
1.0376,1.0136,10066,0.030527,p0234
1.0017,0.92239,46298,0.05619,p0235
1.009,0.91134,20014,0.017283,p0236
1.0053,0.8797,55698,0.098473,p0237
1.0638,0.85159,16632,0.063111,p0238
0.92919,0.94924,50908,0.023343,p0239
0.80981,0.97319,24394,0.044781,p0240
0.96148,1.07,28265,0.065438,p0241
1.1168,1.1625,611.76,0.085589,p0242
0.9086,1.1652,23990,0.0874,p0243
1.0131,0.97481,73606,0.030069,p0244
1.161,1.0667,46893,0.063798,p0245
1.1106,0.93138,16399,0.01642,p0246
0.83488,0.99227,72775,0.050699,p0247
0.8655,1.1852,38019,0.014793,p0248
0.97687,1.0102,35252,0.090859,p0249
0.98816,1.015,32651,0.07988,p0250
1.0627,1.0995,70035,0.092112,p0251
0.86389,1.1544,35451,0.054058,p0252
0.89845,1.0887,74085,0.012577,p0253
0.9705,1.1341,5863.7,0.090388,p0254
0.98592,0.97578,58744,0.055293,p0255
1.0281,1.1099,25695,0.010177,p0256
1.0006,0.97538,43405,0.052444,p0257
0.94023,1.1839,5508.2,0.066751,p0258
1.1091,0.92134,10701,0.063231,p0259
0.96069,0.92767,30949,0.038815,p0260
1.0722,0.83553,73748,0.047287,p0261
1.1769,1.0907,60434,0.010271,p0262
1.0747,1.0682,44693,0.0867,p0263
0.89142,1.1031,30196,0.051607,p0264
0.96678,1.0892,30237,0.087465,p0265
1.1902,1.0168,59950,0.071935,p0266
1.0432,1.1322,40512,0.028531,p0267
0.81465,1.121,71749,0.052995,p0268
1.0027,1.0862,57208,0.015353,p0269
0.93143,1.1723,51546,0.092583,p0270
0.82914,0.80858,43554,0.086594,p0271
1.1873,1.0746,18559,0.093213,p0272
0.82344,0.94377,37886,0.098273,p0273
1.072,0.87832,12095,0.032758,p0274
1.1133,0.91805,57177,0.027233,p0275
1.1047,0.88672,66791,0.018362,p0276
1.0838,0.94758,41083,0.050357,p0277
0.91817,0.99078,33798,0.081001,p0278
1.0456,1.068,50498,0.090687,p0279
0.913,1.1178,66146,0.099005,p0280
1.0105,0.89125,39333,0.07476,p0281
1.0536,0.90667,5075.6,0.044976,p0282
0.89974,1.145,23105,0.017315,p0283
0.90537,1.1489,11298,0.039036,p0284
0.83821,0.81794,70588,0.096992,p0285
1.0707,1.1146,551.45,0.045145,p0286
1.062,0.82246,21768,0.096816,p0287
1.0422,0.92083,33274,0.038196,p0288
0.8614,0.89568,17600,0.04851,p0289
0.93525,0.84823,63343,0.04168,p0290
0.80807,0.85935,19013,0.03161,p0291
0.84596,0.95894,9157.5,0.020446,p0292
0.80741,0.91316,1582.6,0.095619,p0293
1.0607,1.0895,17718,0.042424,p0294
0.98774,0.80988,677.21,0.013499,p0295
1.0804,0.9697,48381,0.081085,p0296
1.0071,1.1396,52584,0.069368,p0297
0.86661,1.0427,8281.1,0.0014842,p0298
1.1353,0.92707,49934,0.018184,p0299
1.1775,0.86844,74505,0.076041,p0300
1.1006,0.95963,1296,0.018552,p0301
1.1718,1.0409,41156,0.045009,p0302
0.95058,1.0237,30108,0.030296,p0303
1.1971,0.8141,32850,0.09518,p0304
0.97321,1.0417,39030,0.045765,p0305
0.9158,1.0816,71297,0.024101,p0306
0.85666,1.1297,27436,0.054936,p0307
0.82854,1.0613,10022,0.075493,p0308
1.1998,0.85867,74450,0.069427,p0309
1.0779,0.83408,49734,0.086848,p0310
1.1168,0.88913,69764,0.0080448,p0311
0.8503,1.1532,10212,0.083858,p0312
1.1033,0.98079,38785,0.031272,p0313
0.93336,0.8502,26956,0.04295,p0314
1.0178,1.067,52466,0.071475,p0315
1.1325,1.159,11351,0.058484,p0316
1.1744,0.98201,12620,0.067202,p0317
0.94478,0.81828,58496,0.021416,p0318
0.89465,0.98509,17644,0.059431,p0319
0.98439,0.86504,1527.1,0.05671,p0320
1.1015,1.0982,25942,0.028988,p0321
0.80793,1.1573,829.41,0.047591,p0322
0.87974,0.95262,55882,0.0017572,p0323
1.0835,0.91762,43618,0.07,p0324
1.0443,0.89948,53285,0.040777,p0325
1.0558,1.1822,37204,0.071136,p0326
0.9472,1.133,72920,0.081874,p0327
1.0879,1.1006,9074.1,0.062932,p0328
1.1427,1.0584,4505.9,0.074542,p0329
0.82277,1.0455,51753,0.036371,p0330
1.0597,0.88463,72324,0.051184,p0331
1.1109,0.91896,8386.1,0.022314,p0332
0.99506,0.8821,14128,0.093119,p0333
1.1852,0.94309,2889.7,0.0012449,p0334
1.0148,0.80055,48721,0.029413,p0335
0.97021,0.9826,65953,0.055749,p0336
0.83875,0.87179,43114,0.025771,p0337
0.84457,0.89061,37313,0.085944,p0338
1.1732,0.93769,49227,0.094811,p0339
0.9515,1.0203,69282,0.087203,p0340
1.0569,1.0978,68612,0.04799,p0341
1.0479,1.1946,39599,0.047159,p0342
1.1515,0.84244,65237,0.037123,p0343
1.1639,0.99478,37442,0.056493,p0344
0.91946,1.1891,61699,0.012436,p0345
1.1947,1.0414,73269,0.081124,p0346
1.0276,1.1501,8174.2,0.097854,p0347
0.98046,1.1964,20685,0.083781,p0348
0.92838,0.96044,64353,0.01213,p0349
1.0361,0.87537,13243,0.024512,p0350
0.95975,0.93393,67469,0.07587,p0351
1.0459,0.98173,67540,0.051841,p0352
1.0868,0.89348,61060,0.039965,p0353
1.1695,1.1046,34116,0.091632,p0354
1.0369,0.83346,40793,0.056606,p0355
0.86445,1.1417,12140,0.034745,p0356
1.1706,1.0153,19356,0.016954,p0357
0.88115,1.0059,1241.8,0.036021,p0358
0.97251,1.0934,3868.9,0.069105,p0359
1.1117,1.0636,27986,0.016641,p0360
1.0935,0.86568,53591,0.049489,p0361
0.85907,1.0091,7041.4,0.012648,p0362
0.94639,1.0495,54119,0.067648,p0363
1.016,0.88067,31684,0.064994,p0364
0.83253,0.92509,50703,0.062561,p0365
0.84923,1.1249,1623.5,0.029822,p0366
1.1535,1.1516,6833.2,0.029196,p0367
0.94645,0.88147,35029,0.06878,p0368
0.90162,1.0798,73706,0.0099723,p0369
1.1825,0.93227,42964,0.099541,p0370
0.94891,0.80298,12442,0.037009,p0371
1.0584,0.81965,57454,0.080193,p0372
0.94782,0.81541,41530,0.04448,p0373
0.97308,1.1975,54169,0.062892,p0374
1.0591,0.9335,68789,0.082713,p0375
1.0146,1.0658,73999,0.077431,p0376
0.81701,0.95941,880.44,0.027991,p0377
0.92615,0.97341,33649,0.08945,p0378
0.80306,1.0732,59138,0.032587,p0379
1.1746,1.1183,37481,0.074017,p0380
1.1306,1.0441,49055,0.061837,p0381
1.025,1.1197,26148,0.037957,p0382
0.97995,0.83131,61632,0.0063775,p0383
1.005,0.88949,11790,0.095528,p0384
0.87334,1.1629,11398,0.017466,p0385
1.0116,0.8092,38056,0.0085426,p0386
0.85697,1.0052,12021,0.014813,p0387
1.1975,0.89471,10442,0.0058802,p0388
1.0684,0.98537,14423,0.013406,p0389
1.0683,1.1083,70868,0.071796,p0390
1.0852,0.96163,67001,0.089948,p0391
1.0035,0.80825,2758.7,0.087858,p0392
1.1962,0.87743,64898,0.0025528,p0393
1.1342,0.89262,26790,0.099655,p0394
0.88532,1.0295,20692,0.046843,p0395
1.1808,0.93597,29916,0.074909,p0396
0.83702,1.0559,6612.6,0.03617,p0397
0.91463,1.0619,17540,0.0033798,p0398
1.1645,1.0373,53365,0.049846,p0399
0.93193,1.1603,60761,0.020929,p0400
0.83295,0.9424,53237,0.01194,p0401
1.0143,1.1681,22424,0.021185,p0402
1.1408,0.99031,32226,0.068309,p0403
1.0193,1.0086,27330,0.058839,p0404
0.81139,0.93472,54923,0.014262,p0405
0.95352,1.0543,60614,0.056889,p0406
1.0829,0.92021,69820,0.028364,p0407
1.0164,1.1756,17342,0.062014,p0408
0.84188,0.97238,13216,0.094708,p0409
0.81103,1.1227,5276.1,0.069069,p0410
0.89768,0.83361,43292,0.0026945,p0411
0.99826,1.1527,15907,0.046257,p0412
1.1315,0.91613,51439,0.063638,p0413
0.84664,0.95303,52880,0.025404,p0414
1.1056,1.1238,15734,0.00897,p0415
0.90715,1.0025,13628,0.051358,p0416
1.134,1.0161,17256,0.037555,p0417
1.1003,1.1058,42855,0.080678,p0418
1.0953,1.1781,3991.2,0.043019,p0419
0.91681,1.1093,54317,0.079341,p0420
0.82378,1.0054,9912.1,0.00095599,p0421
0.90032,0.96948,14786,0.039555,p0422
0.95843,0.89621,64329,0.035357,p0423
0.82824,0.81738,39536,0.027493,p0424
1.1407,0.99582,31959,0.088407,p0425
0.92952,0.82224,18649,0.0027864,p0426
0.92366,1.1747,23257,0.078572,p0427
1.1992,0.9776,37783,0.048324,p0428
0.99428,0.87472,50827,0.0072897,p0429
0.99772,0.89286,42644,0.085631,p0430
1.0654,0.91759,26524,0.079283,p0431
1.0666,1.09,6799.9,0.096279,p0432
1.0578,1.0472,61473,0.015993,p0433
0.89647,1.1901,56649,0.023424,p0434
0.83137,1.0845,30335,0.0054291,p0435
1.1389,0.82475,68247,0.061915,p0436
1.0342,1.117,32813,0.027108,p0437
0.99932,1.0371,752.03,0.094007,p0438
0.84416,1.1704,52542,0.065045,p0439
1.1219,0.89692,9818.6,0.0059459,p0440
0.80209,0.84363,27720,0.062428,p0441
1.19,1.0193,42725,0.059812,p0442
0.90445,0.86825,13833,0.08315,p0443
1.0396,1.0644,18329,0.026808,p0444
1.174,1.1741,66909,0.043247,p0445
0.85101,1.0841,16914,0.093087,p0446
0.84012,1.1348,7273.4,0.047488,p0447
0.90736,1.1379,24327,0.075032,p0448
1.1931,0.99821,25834,0.0065706,p0449
1.1568,0.88742,34310,0.0049052,p0450
1.104,1.0448,42971,0.0013168,p0451
1.0641,0.98669,31793,0.022773,p0452
1.1832,1.0741,26343,0.024847,p0453
1.0122,0.96684,42525,0.058736,p0454
1.0408,0.91099,36513,0.053362,p0455
0.8061,1.1635,33475,0.092842,p0456
0.8521,0.88164,29408,0.026382,p0457
1.1271,0.80113,54271,0.058032,p0458
1.1863,1.1188,22221,0.079439,p0459
1.0469,0.90536,51890,0.090077,p0460
1.041,1.1073,59787,0.082286,p0461
1.1776,1.104,71637,0.071068,p0462
0.90932,0.92374,6510.3,0.052207,p0463
1.1276,0.99372,36963,0.035187,p0464
1.0239,0.88634,59387,0.0095513,p0465
0.99077,1.0701,41972,0.098006,p0466
0.90082,0.83003,6750.4,0.059289,p0467
1.105,0.95226,63707,0.00013981,p0468
1.1121,0.85234,48229,0.040428,p0469
1.143,1.1584,55022,0.099103,p0470
1.0496,0.99955,7606.9,0.05714,p0471
0.89536,1.1078,57626,0.07353,p0472
0.94403,1.016,9029.2,0.05773,p0473
1.031,1.1881,37670,0.068292,p0474
0.92164,1.0816,29605,0.042701,p0475
1.16,1.0396,34445,0.032502,p0476
0.99966,1.1264,8669.3,0.022066,p0477
0.9453,1.1221,56036,0.042292,p0478
1.179,0.82065,47986,0.081941,p0479
0.93968,0.80555,44457,0.044835,p0480
0.97907,1.1404,71066,0.084541,p0481
1.1162,0.97376,35174,0.051482,p0482
1.0896,1.1276,38900,0.010845,p0483
0.97932,0.99154,26665,0.057845,p0484
0.99644,1.1412,62253,0.049732,p0485
1.0187,0.82812,4740.7,0.074624,p0486
0.9694,0.86367,14848,0.0066856,p0487
1.1267,0.81881,31501,0.064485,p0488
1.1383,0.98034,66559,0.048461,p0489
1.0968,0.98719,22375,0.021585,p0490
0.99214,0.9394,53454,0.023232,p0491
1.198,0.88592,38628,0.005125,p0492
0.84896,0.88019,3386,0.011097,p0493
0.99377,0.85414,21012,0.099727,p0494
1.0678,0.90724,56469,0.006127,p0495
0.90821,0.82359,16474,0.091997,p0496
1.1878,1.0363,12396,0.0079973,p0497
1.1104,0.98752,59683,0.067776,p0498
0.91616,1.0382,74651,0.085445,p0499
0.83903,1.0145,68895,0.053932,p0500
0.87605,0.85043,18786,0.014193,p0501
1.1634,1.0314,33044,0.041758,p0502
1.1727,0.97646,58323,0.085163,p0503
1.1797,1.1362,26238,0.0069813,p0504
1.1595,0.83307,65682,0.0004927,p0505
1.062,1.0301,24981,0.083027,p0506
0.87366,1.1616,6009.1,0.09527,p0507
0.86827,0.80153,60053,0.00076775,p0508
1.1471,1.0879,64682,0.011807,p0509
1.156,1.1934,72673,0.033206,p0510
0.9638,0.97086,30408,0.085785,p0511
1.1464,1.1673,15189,0.044059,p0512
0.96276,1.1937,49091,0.096324,p0513
0.85508,1.1848,59620,0.047834,p0514
0.96614,0.82563,3549.7,0.067518,p0515
0.96877,1.0829,74771,0.097263,p0516
0.81569,0.9794,44374,0.0036363,p0517
1.1549,0.92817,21603,0.033814,p0518
1.0169,1.0912,23794,0.057286,p0519
0.87868,1.1108,15576,0.070685,p0520
0.94996,1.1577,16866,0.019916,p0521
0.81532,0.91004,38556,0.03928,p0522
0.98669,1.0093,28630,0.070456,p0523
1.11,0.93099,13993,0.09832,p0524
0.96586,0.95627,7547.7,0.039797,p0525
0.90483,1.1373,62773,0.058118,p0526
1.1158,1.1552,61124,0.069215,p0527
1.0021,0.99314,18199,0.034949,p0528
1.103,1.0785,15050,0.021395,p0529
1.0729,0.87506,56766,0.053043,p0530
0.86624,0.8357,64531,0.031469,p0531
0.93453,1.0587,64572,0.095322,p0532
1.1925,0.89641,40019,0.02655,p0533
1.0365,0.88551,72279,0.078789,p0534
0.87288,1.0188,47119,0.0373,p0535
0.97448,0.84509,48115,0.03226,p0536
1.0755,0.84987,51213,0.097022,p0537
1.1473,0.95016,69399,0.015148,p0538
0.8173,1.1679,38460,0.040057,p0539
0.98322,0.89236,23536,0.025191,p0540
0.97203,1.1749,6215.4,0.002479,p0541
1.0922,0.85715,47534,0.056522,p0542
0.98172,0.83447,69475,0.073478,p0543
0.95415,1.0954,65049,0.020219,p0544
1.1401,0.92992,17317,0.065146,p0545
1.1857,0.89403,38188,0.013898,p0546
0.91052,0.92548,25444,0.053522,p0547
0.89516,0.80375,69151,0.022523,p0548
1.122,1.0171,7822.5,0.038707,p0549
1.1729,0.93531,20399,0.073119,p0550
1.1765,1.034,4998.6,0.018761,p0551
1.128,1.0976,19521,0.01624,p0552
1.1753,0.99733,47165,0.072215,p0553
1.1177,0.99648,10333,0.083489,p0554
1.0211,1.0749,70122,0.013266,p0555
1.1955,1.0594,74185,0.085047,p0556
0.82948,1.1977,25812,0.0040816,p0557
1.087,0.95845,62295,0.084967,p0558
0.91433,0.97695,22948,0.022463,p0559
0.95826,0.89525,24819,0.054224,p0560
1.1044,0.82793,52177,0.00034712,p0561
0.86341,0.86882,73436,0.065333,p0562
0.87247,0.8977,25033,0.089039,p0563
1.0013,0.84451,64082,0.077866,p0564
1.0785,1.0517,3715.4,0.074336,p0565
0.8308,1.0226,17809,0.062218,p0566
1.0203,0.87563,46561,0.025506,p0567
1.0561,0.89034,68185,0.0074127,p0568
1.1054,1.0733,52351,0.065213,p0569
1.1702,1.0076,61782,0.0064116,p0570
0.84633,1.1185,12320,0.091163,p0571
0.86042,1.066,28883,0.091343,p0572
1.1375,1.1637,66395,0.00023494,p0573
1.1523,0.83865,26384,0.036595,p0574
1.1153,0.89749,54380,0.086746,p0575
1.0252,0.99242,46625,0.05706,p0576
0.95275,0.94459,36204,0.064548,p0577
1.1247,0.88389,3639.8,0.072652,p0578
0.94723,0.99092,24434,0.0081288,p0579
1.1749,1.1404,20318,0.089143,p0580
1.0545,1.1003,47212,0.057627,p0581
0.94192,1.088,18926,0.077726,p0582
0.97642,1.0607,66030,0.077516,p0583
1.0318,1.197,27095,0.092416,p0584
1.1488,1.0264,43222,0.095792,p0585
0.89047,0.95137,46238,0.015279,p0586
1.0651,1.1756,24109,0.014542,p0587
0.94377,0.81228,21076,0.027345,p0588
0.95366,0.96304,26583,0.034593,p0589
0.9825,1.0247,27664,0.046541,p0590
0.80415,1.08,73390,0.062775,p0591
0.93483,1.0567,43686,0.03989,p0592
1.0295,0.80478,23601,0.038571,p0593
1.1249,1.1766,28390,0.072396,p0594
1.0805,1.008,27612,0.060251,p0595
1.04,0.90703,29239,0.041388,p0596
0.90985,1.1468,2137.1,0.029656,p0597
1.1079,0.81133,30517,0.071231,p0598
0.89742,1.0267,49461,0.097766,p0599
1.1294,1.0271,12232,0.012901,p0600
1.1349,0.98281,2687.1,0.036644,p0601
1.0465,0.89873,31629,0.013155,p0602
1.1174,0.84158,63139,0.094117,p0603
0.88368,0.83278,27312,0.099444,p0604
1.1684,1.0285,51110,0.077287,p0605
1.1064,1.1271,63010,0.035261,p0606
1.0245,1.111,59099,0.072781,p0607
0.84152,1.0353,27777,0.098898,p0608
1.05,1.0048,56178,0.04676,p0609
1.0347,1.1858,66478,0.028682,p0610
0.86913,1.0937,17154,0.020523,p0611
0.82716,0.98995,52675,0.045366,p0612
0.88344,0.84786,10365,0.075381,p0613
1.1498,0.85471,5229.5,0.055131,p0614
1.0817,1.0944,61361,0.085223,p0615
1.0904,0.93513,69496,0.099314,p0616
0.89809,1.0216,2270.1,0.0041678,p0617
1.0265,1.1595,9624.6,0.0088169,p0618
0.92564,1.1726,43825,0.061141,p0619
0.99034,0.97612,48546,0.086393,p0620
1.1185,1.0911,31096,0.023049,p0621
0.96705,0.85996,3601.5,0.015657,p0622
1.1785,1.1698,54015,0.084271,p0623
1.0799,1.1688,6311.3,0.0056774,p0624
1.1377,1.1808,38411,0.029728,p0625
0.99844,0.85369,47682,0.048825,p0626
0.99626,1.1659,36109,0.081474,p0627
1.0153,1.1647,23699,0.050496,p0628
