wind_speed,swr,mixing/coef_mix_hyp,light/Kw,par_id
0.82122,0.84192,4.3222e-05,0.20172,p122
0.8603,0.94218,9.982e-05,0.57873,p123
1.1943,0.92205,3.6128e-05,0.58282,p124
0.9206,1.0861,9.6838e-05,0.56665,p125
0.95141,1.1646,3.5484e-05,0.28197,p126
1.0441,0.93301,6.7088e-05,0.47591,p127
0.93702,1.1572,5.6536e-06,0.35105,p128
0.99594,0.88833,1.8814e-05,0.65193,p129
1.1415,0.80542,3.8011e-05,0.69644,p130
1.1299,0.91572,3.1116e-05,0.69112,p131
0.81235,0.83617,5.6714e-05,0.52216,p132
0.89553,0.96931,4.4202e-06,0.50105,p133
1.0177,0.91801,8.6072e-05,0.5689,p134
0.90371,0.94832,8.1401e-05,0.77611,p135
0.96157,1.1823,8.2609e-05,0.41107,p136
1.1956,0.92817,7.6751e-05,0.49969,p137
1.0598,0.89231,5.0637e-05,0.42639,p138
1.0084,1.0177,1.9405e-05,0.7303,p139
0.98799,1.0317,9.6391e-05,0.24337,p140
0.88193,0.94094,6.1823e-05,0.61119,p141
0.91742,1.1453,7.247e-05,0.4889,p142
0.92905,1.0637,4.9827e-05,0.66688,p143
0.83377,1.0195,2.2761e-05,0.36013,p144
0.84832,1.1597,1.0526e-05,0.20518,p145
0.9728,1.1981,9.9055e-05,0.69815,p146
1.1976,1.0024,7.8225e-05,0.40323,p147
1.0274,0.90829,4.693e-05,0.41689,p148
0.95764,1.1386,7.6291e-05,0.68759,p149
0.92937,1.045,3.3653e-05,0.49297,p150
0.82333,1.1628,3.4294e-05,0.79325,p151
0.91906,1.0746,8.3035e-05,0.47,p152
0.85921,0.94677,2.6838e-05,0.26697,p153
0.81799,0.98474,6.2668e-05,0.68377,p154
1.076,0.82147,8.7881e-05,0.35813,p155
0.90212,0.98023,3.0986e-05,0.27423,p156
0.89628,0.96031,9.839e-05,0.29022,p157
1.0036,0.98898,2.7388e-05,0.57317,p158
0.86945,0.8114,5.4284e-05,0.3399,p159
1.0972,0.84469,3.7333e-05,0.66387,p160
0.97034,0.84268,4.0207e-06,0.78307,p161
0.94336,0.91652,1.2575e-05,0.36202,p162
1.0188,1.0643,8.6671e-05,0.4403,p163
0.86499,1.0812,4.1041e-05,0.2107,p164
0.89141,1.0289,3.9928e-05,0.77267,p165
1.1663,1.1583,2.9422e-05,0.58749,p166
0.94063,0.82688,7.3439e-05,0.3089,p167
1.1485,0.9191,9.0772e-05,0.50733,p168
0.9802,0.81775,5.7091e-07,0.39424,p169
1.0093,1.0217,6.7485e-05,0.64403,p170
1.0154,0.82496,8.3598e-05,0.76562,p171
0.80637,1.155,6.9165e-05,0.51937,p172
0.88909,1.1838,3.8278e-05,0.26378,p173
0.96584,1.1259,5.6485e-05,0.23768,p174
1.1352,0.86423,2.3941e-05,0.23447,p175
0.98467,0.80271,6.7894e-05,0.702,p176
1.0604,1.1304,9.576e-05,0.59748,p177
0.94816,1.1038,6.9681e-05,0.25038,p178
0.93345,0.80071,6.2949e-05,0.45751,p179
0.8878,0.80914,5.626e-05,0.53418,p180
0.8226,0.95183,7.9631e-05,0.37569,p181
1.1827,0.94589,4.2803e-05,0.36613,p182
0.96868,1.0411,1.2215e-06,0.55811,p183
0.90857,0.87913,3.0306e-05,0.46188,p184
0.95605,0.92609,4.7268e-06,0.45109,p185
1.1963,0.8095,2.945e-06,0.37204,p186
0.84013,1.1771,4.1477e-05,0.65325,p187
1.0236,1.1463,6.0983e-05,0.63166,p188
1.053,0.94441,3.5752e-05,0.59525,p189
0.88665,1.009,1.4184e-05,0.53883,p190
1.0308,0.88965,4.8254e-05,0.71727,p191
0.85861,0.88311,9.5178e-05,0.78087,p192
0.96128,0.81224,3.298e-05,0.54377,p193
0.8421,0.95512,5.9448e-06,0.48674,p194
0.98209,1.0455,6.5737e-05,0.61694,p195
1.1197,0.89433,5.489e-05,0.57491,p196
0.9928,0.81719,5.719e-05,0.72516,p197
0.87744,1.0334,5.0383e-05,0.39751,p198
0.81177,1.0438,5.3861e-05,0.21291,p199
0.90058,0.89189,2.5256e-05,0.64824,p200
1.1053,1.0369,1.504e-05,0.55594,p201
1.1286,1.1492,2.7463e-05,0.2246,p202
0.85043,0.9279,7.9771e-05,0.4736,p203
0.80294,0.89774,2.876e-05,0.38609,p204
1.1342,1.148,9.2408e-05,0.70661,p205
1.1217,1.1319,8.474e-05,0.22708,p206
1.1475,1.1226,7.9597e-06,0.36976,p207
1.0698,1.0254,6.1568e-05,0.24099,p208
1.1167,0.90103,2.2351e-05,0.34443,p209
0.8529,1.1793,5.8121e-05,0.33179,p210
1.1012,0.81482,9.8804e-05,0.71385,p211
0.95876,1.1898,4.6491e-05,0.62722,p212
0.94476,0.8675,6.6937e-05,0.70416,p213
0.94965,0.90334,6.2084e-05,0.51263,p214
0.87346,0.87304,8.3411e-06,0.52584,p215
1.0079,0.95651,7.436e-05,0.71997,p216
1.0303,1.1535,1.3321e-05,0.31456,p217
1.1098,0.98304,2.0544e-05,0.72814,p218
1.1507,1.058,7.5745e-05,0.38339,p219
1.0173,0.99923,1.8241e-05,0.27394,p220
1.0548,1.0758,4.446e-05,0.75849,p221
1.1086,1.1777,1.4512e-05,0.37081,p222
0.97939,1.0151,8.5949e-05,0.66936,p223
0.97427,0.84793,8.0483e-05,0.35647,p224
1.173,0.83036,4.0644e-05,0.26463,p225
1.1406,0.87017,9.2209e-05,0.73964,p226
1.0935,0.95978,1.6725e-05,0.32834,p227
1.0424,1.0048,3.2109e-05,0.53665,p228
0.91697,1.0775,4.0134e-05,0.6016,p229
1.1794,1.1403,4.9202e-05,0.75279,p230
0.97681,0.85693,4.2043e-05,0.49122,p231
0.93988,0.94368,7.0405e-05,0.23221,p232
0.81702,0.88111,1.8438e-05,0.40181,p233
0.99132,1.1269,9.6742e-06,0.63399,p234
0.84493,0.99081,5.193e-06,0.34975,p235
1.0014,1.1019,2.9862e-05,0.74715,p236
0.82891,0.88738,6.5301e-05,0.29845,p237
1.1991,1.1202,4.9196e-06,0.26184,p238
0.89306,0.82376,7.6587e-05,0.61293,p239
1.0494,1.1343,1.4032e-05,0.28662,p240
1.0711,1.0831,1.1023e-05,0.70984,p241
1.1448,0.82928,1.5017e-06,0.77424,p242
0.86882,0.81382,6.4966e-05,0.62491,p243
0.85407,0.81914,2.9085e-05,0.7851,p244
1.1822,0.97236,2.1141e-05,0.71521,p245
1.112,1.1873,8.4614e-05,0.37817,p246
1.0631,1.109,7.332e-05,0.2796,p247
0.96344,1.0074,3.9434e-05,0.77188,p248
1.1234,0.91012,7.8802e-05,0.48544,p249
1.0124,0.8044,8.8067e-05,0.55092,p250
1.1068,1.1968,6.8513e-05,0.22184,p251
1.1747,1.1746,9.7493e-05,0.34774,p252
1.1435,0.85202,5.5908e-05,0.30403,p253
1.1145,1.1881,5.4668e-05,0.73278,p254
0.84703,0.99388,1.7791e-05,0.3902,p255
0.89814,0.9241,9.3035e-05,0.50523,p256
0.93219,1.0665,7.7637e-05,0.6641,p257
1.0107,0.95214,8.0244e-05,0.45809,p258
1.1174,0.89963,6.628e-05,0.69422,p259
1.0215,1.0128,7.5389e-05,0.41525,p260
1.0817,1.0625,6.652e-05,0.32775,p261
1.0795,1.1991,2.5645e-05,0.59829,p262
0.85126,1.1503,1.5411e-05,0.6592,p263
1.0376,1.1929,6.5377e-05,0.72252,p264
0.9048,1.1056,7.7204e-05,0.51574,p265
1.0405,1.0484,6.4034e-05,0.65518,p266
0.83056,0.95462,7.1774e-05,0.43862,p267
0.91035,0.83361,3.9101e-05,0.31775,p268
1.0657,1.1937,7.4729e-05,0.27644,p269
1.1394,1.0988,2.5808e-05,0.72607,p270
1.051,1.1253,1.8428e-06,0.76934,p271
0.83902,0.85817,3.3087e-05,0.52741,p272
0.83497,0.97814,8.5175e-05,0.79194,p273
1.163,0.90667,6.0279e-05,0.71177,p274
0.86344,0.99276,4.731e-05,0.30774,p275
1.115,0.91197,8.9738e-05,0.21644,p276
1.1325,0.99544,5.5235e-05,0.46234,p277
0.83197,1.0762,5.2154e-05,0.54876,p278
0.92398,1.1175,2.3306e-05,0.35544,p279
1.0471,1.1291,5.8598e-05,0.22971,p280
0.90672,0.86866,7.0283e-06,0.33539,p281
0.88009,0.82657,9.4741e-05,0.61411,p282
1.1774,1.1667,9.5436e-05,0.20623,p283
1.0346,0.86095,6.4103e-05,0.64725,p284
0.99658,1.0726,7.7932e-05,0.74329,p285
0.92589,1.175,6.1327e-05,0.24696,p286
1.1687,1.0242,2.364e-05,0.79969,p287
1.1533,1.1507,6.4494e-05,0.73573,p288
1.0614,1.1371,2.6306e-05,0.77954,p289
1.1544,1.1172,9.7675e-05,0.66001,p290
1.0058,1.1727,9.6301e-05,0.44968,p291
0.95363,1.0589,1.9891e-05,0.63837,p292
1.0137,1.0716,8.7663e-06,0.34095,p293
1.0974,1.1122,6.0509e-05,0.44528,p294
0.84394,1.1147,4.7456e-05,0.76701,p295
0.80968,0.89586,2.2697e-05,0.50855,p296
1.0681,0.83195,1.7174e-05,0.23818,p297
0.87263,0.88463,4.3797e-05,0.39911,p298
1.1601,0.84052,9.0658e-05,0.57104,p299
1.1201,0.9968,4.8575e-05,0.63604,p300
