wind_speed,swr,a_seiche,par_id
0.88595,0.89058,0.17178,p0119
1.1281,1.0213,0.18728,p0120
1.078,1.1744,0.27022,p0121
1.1293,1.07,0.16552,p0122
1.1495,0.8273,0.26595,p0123
1.0514,0.91004,0.04889,p0124
1.1881,1.0107,0.03321,p0125
0.92233,0.92745,0.22453,p0126
0.93987,0.80451,0.26809,p0127
0.90658,1.1734,0.29479,p0128
1.0061,1.1994,0.17344,p0129
0.95069,0.83527,0.23413,p0130
0.94338,0.8797,0.15757,p0131
1.1973,1.0615,0.083174,p0132
0.97636,1.0216,0.2228,p0133
1.1685,1.0328,0.29238,p0134
1.1565,1.0678,0.096778,p0135
1.0742,0.8809,0.1134,p0136
1.0873,1.0967,0.1469,p0137
0.97918,0.80266,0.13599,p0138
1.1682,0.92268,0.076998,p0139
1.033,1.0522,0.13468,p0140
0.81349,0.80988,0.07728,p0141
0.87591,0.81223,0.27572,p0142
0.84541,1.0644,0.29443,p0143
0.93325,1.132,0.081045,p0144
1.1636,1.0765,0.17271,p0145
1.1864,1.1908,0.23363,p0146
0.85603,1.1007,0.084503,p0147
0.87374,1.1085,0.18433,p0148
1.1623,1.0953,0.24088,p0149
1.1673,1.1627,0.23824,p0150
1.0157,1.1198,0.0049092,p0151
1.0081,0.86573,0.037602,p0152
0.92178,1.0909,0.05608,p0153
1.1049,0.93362,0.0988,p0154
0.99941,1.1423,0.13124,p0155
1.1075,1.1092,0.11909,p0156
1.0976,1.1791,0.16048,p0157
0.95105,0.95718,0.019404,p0158
1.0109,1.0123,0.1227,p0159
0.94935,1.0309,0.11395,p0160
0.96253,1.0043,0.24137,p0161
0.84412,0.80345,0.1367,p0162
1.065,0.86377,0.016044,p0163
0.83308,0.86756,0.19326,p0164
1.0154,0.84113,0.29886,p0165
1.0373,1.1574,0.0074544,p0166
0.99266,1.0851,0.06593,p0167
1.0916,0.96747,0.15561,p0168
0.98009,0.93539,0.086517,p0169
1.0244,0.97402,0.19305,p0170
1.1549,1.0787,0.14307,p0171
0.93217,0.9391,0.26756,p0172
1.0296,0.81179,0.13266,p0173
0.96619,0.88835,0.16576,p0174
0.95832,1.0427,0.20902,p0175
0.88169,1.0209,0.061547,p0176
0.92585,0.94421,0.19428,p0177
0.81093,1.0151,0.15674,p0178
1.0822,0.86493,0.27182,p0179
0.87131,1.0712,0.12656,p0180
1.0052,1.1553,0.087166,p0181
0.94743,0.97842,0.013899,p0182
0.98872,1.0141,0.1988,p0183
0.88046,1.0004,0.19726,p0184
1.0556,0.94447,0.041408,p0185
0.96011,0.89187,0.064544,p0186
1.1538,0.96693,0.27737,p0187
1.0845,1.0664,0.10002,p0188
0.8258,1.1335,0.28539,p0189
0.92323,1.1078,0.0012145,p0190
1.1754,1.0073,0.021483,p0191
1.1334,1.0285,0.14542,p0192
0.97643,1.0568,0.27168,p0193
0.87316,1.1222,0.075368,p0194
0.91821,1.1448,0.16228,p0195
1.1192,0.94398,0.089282,p0196
1.0881,0.89821,0.023409,p0197
0.81865,0.97228,0.28413,p0198
0.986,0.8448,0.062412,p0199
0.89156,0.83729,0.065017,p0200
0.84831,0.88712,0.27787,p0201
1.0433,1.1495,0.15101,p0202
0.86464,0.93278,0.28215,p0203
0.94481,0.86847,0.1461,p0204
0.81499,0.90158,0.26008,p0205
0.88966,0.88198,0.14165,p0206
0.8797,0.82142,0.17879,p0207
1.0504,0.93194,0.22827,p0208
1.0627,0.94566,0.1376,p0209
1.1886,0.96457,0.09158,p0210
0.80813,1.1635,0.011546,p0211
1.1042,0.92983,0.26331,p0212
1.1392,1.0653,0.070747,p0213
0.83024,1.037,0.28667,p0214
1.1337,0.86138,0.27219,p0215
1.0563,1.1758,0.023354,p0216
0.9261,1.0238,0.25094,p0217
0.89915,1.1403,0.1069,p0218
1.0021,0.93147,0.27454,p0219
0.95863,1.0605,0.054071,p0220
0.82551,1.1132,0.19114,p0221
1.1528,0.90427,0.18936,p0222
1.1704,0.96345,0.22135,p0223
0.82374,1.0478,0.031143,p0224
0.95545,0.82317,0.2487,p0225
0.9206,0.96969,0.062937,p0226
0.96465,1.1549,0.11623,p0227
1.1278,1.1924,0.17222,p0228
0.82915,0.979,0.18539,p0229
0.83674,0.84932,0.012719,p0230
0.84682,1.1969,0.26093,p0231
1.1636,0.89569,0.0079015,p0232
0.8887,0.80566,0.295,p0233
1.167,0.92959,0.27566,p0234
0.88143,0.87166,0.26773,p0235
1.0378,0.98809,0.25415,p0236
0.82978,1.0294,0.28023,p0237
1.1776,1.051,0.24868,p0238
0.86976,1.1016,0.064463,p0239
1.1415,0.81497,8.5848e-05,p0240
0.98305,1.1434,0.013775,p0241
0.84679,0.81632,0.04928,p0242
1.0545,0.89986,0.11984,p0243
0.94973,0.98955,0.12974,p0244
1.1418,0.8971,0.2688,p0245
0.82081,0.99739,0.12843,p0246
1.009,0.87403,0.13648,p0247
1.0397,0.95848,0.041044,p0248
0.93057,1.0263,0.041839,p0249
0.88322,0.81334,0.16913,p0250
1.0217,0.84328,0.24777,p0251
1.1585,0.92055,0.12101,p0252
1.1511,1.1114,0.081375,p0253
0.84051,0.92849,0.18913,p0254
1.1952,1.1108,0.20523,p0255
0.80486,0.99678,0.28487,p0256
1.1238,1.1228,0.23301,p0257
0.92803,1.0024,0.23992,p0258
0.83347,1.0229,0.063831,p0259
0.81702,0.90993,0.061342,p0260
0.99193,0.94204,0.015579,p0261
0.97162,1.0278,0.25321,p0262
1.1469,0.83104,0.046168,p0263
1.0903,0.86965,0.05221,p0264
1.0358,1.0515,0.03089,p0265
1.1871,1.1663,0.18062,p0266
0.91217,1.1487,0.26505,p0267
0.84346,1.0395,0.035893,p0268
0.97315,0.85569,0.17413,p0269
0.80997,1.1979,0.015019,p0270
1.0309,0.9865,0.0097613,p0271
1.0172,1.0421,0.12318,p0272
1.0631,1.1599,0.17124,p0273
0.96939,1.0307,0.20253,p0274
0.88223,1.0844,0.19908,p0275
0.81791,1.1027,0.017804,p0276
0.80596,1.126,0.20867,p0277
0.83764,0.95084,0.17485,p0278
1.0639,1.0797,0.2252,p0279
1.1432,1.0038,0.1751,p0280
1.0673,1.1848,0.14784,p0281
1.1708,0.85554,0.1201,p0282
0.90933,1.0138,0.10402,p0283
1.1485,0.84869,0.13204,p0284
0.88519,0.81039,0.23583,p0285
0.88021,0.85697,0.10053,p0286
0.85737,1.0321,0.12064,p0287
0.85304,0.83046,0.20671,p0288
1.1644,1.0376,0.059176,p0289
1.007,0.95938,0.22214,p0290
1.0256,1.1326,0.14388,p0291
0.94113,0.80918,0.10279,p0292
1.0402,0.97559,0.032846,p0293
0.84289,1.0992,0.14997,p0294
0.85103,1.0601,0.063069,p0295
1.069,1.0243,0.26211,p0296
0.80191,0.86108,0.029985,p0297
0.86912,1.1033,0.21216,p0298
0.89748,1.0414,0.26411,p0299
0.98106,1.1963,0.006549,p0300
0.9279,1.0385,0.18494,p0301
0.95953,1.1029,0.2155,p0302
0.80904,1.0319,0.26386,p0303
0.86509,0.8439,0.085595,p0304
1.0575,0.86787,0.25365,p0305
1.1021,0.85813,0.10479,p0306
1.0802,1.192,0.21295,p0307
0.9296,0.93058,0.20713,p0308
1.0728,1.1659,0.089868,p0309
1.1643,0.84416,0.21199,p0310
1.0275,0.92495,0.18772,p0311
0.97681,1.146,0.1444,p0312
1.1361,1.0458,0.0010326,p0313
0.82747,0.99994,0.060441,p0314
1.0659,1.1209,0.25574,p0315
1.0099,1.0331,0.12672,p0316
1.0031,1.078,0.2707,p0317
0.81578,1.065,0.24491,p0318
1.1555,1.1515,0.19142,p0319
1.1897,0.87851,0.22006,p0320
1.0953,0.95614,0.22608,p0321
1.0879,1.0115,0.2711,p0322
1.099,1.1925,0.29125,p0323
1.11,0.85302,0.095826,p0324
0.83467,0.8951,0.19248,p0325
1.0368,1.0199,0.010218,p0326
0.90118,1.1044,0.16992,p0327
0.90697,0.83685,0.28563,p0328
0.85832,0.82938,0.22555,p0329
0.84181,1.0061,0.23526,p0330
0.83395,0.8632,0.08046,p0331
1.0145,1.0449,0.087728,p0332
1.0656,0.88596,0.18015,p0333
0.98974,0.91906,0.13994,p0334
1.114,1.1934,0.24555,p0335
1.1134,0.93409,0.031772,p0336
0.88919,0.87124,0.10356,p0337
1.1031,1.1851,0.14476,p0338
1.1113,0.93782,0.10991,p0339
1.0579,0.83573,0.23064,p0340
0.88935,1.0559,0.12805,p0341
1.0016,1.0299,0.15617,p0342
0.85407,1.027,0.039865,p0343
0.87083,0.90628,0.12439,p0344
0.91634,0.81642,0.15515,p0345
1.0761,0.81376,0.19694,p0346
1.1286,1.1002,0.036923,p0347
0.87336,1.0092,0.086877,p0348
1.1123,0.8517,0.18582,p0349
1.1156,1.0704,0.10806,p0350
0.85555,1.1703,0.27034,p0351
1.0464,1.0171,0.18863,p0352
0.95436,1.1106,0.093644,p0353
0.96541,0.9403,0.19841,p0354
1.1087,1.1949,0.181,p0355
1.0799,0.88024,0.26263,p0356
0.80526,0.93518,0.042667,p0357
1.1454,0.96239,0.29375,p0358
1.1147,0.90686,0.22166,p0359
1.0353,1.1332,0.14021,p0360
0.81465,1.0034,0.10851,p0361
1.108,0.85897,0.12574,p0362
1.0298,1.1729,0.19575,p0363
0.81921,0.92468,0.048101,p0364
1.0568,1.138,0.023761,p0365
0.9393,1.1931,0.18889,p0366
0.87928,0.93867,0.094787,p0367
0.84386,0.94848,0.29964,p0368
0.94903,1.1651,0.14743,p0369
1.1468,0.90465,0.076656,p0370
1.0123,1.16,0.18249,p0371
0.90017,0.90093,0.24452,p0372
1.0443,1.1953,0.012339,p0373
1.09,1.1095,0.1579,p0374
1.1519,1.0709,0.26169,p0375
0.87664,0.82062,0.2219,p0376
0.82071,1.094,0.05084,p0377
0.88649,1.0719,0.16819,p0378
0.97487,1.0759,0.1029,p0379
0.80851,0.8561,0.29691,p0380
1.111,1.1728,0.18678,p0381
0.9671,0.99414,0.02927,p0382
1.1164,0.94279,0.25704,p0383
1.0251,0.89445,0.17595,p0384
1.1604,1.1415,0.16114,p0385
0.96808,1.1142,0.15862,p0386
0.95729,1.1073,0.1645,p0387
1.16,1.035,0.073248,p0388
0.81832,0.9258,0.13869,p0389
1.0473,1.1996,0.27336,p0390
0.85798,0.82768,0.10442,p0391
0.95695,0.84319,0.29543,p0392
1.1583,0.82409,0.27751,p0393
1.121,0.96629,0.19662,p0394
0.97967,0.94614,0.22622,p0395
1.0239,0.87099,0.019597,p0396
0.96053,0.95976,0.0076267,p0397
0.81398,1.1777,0.030194,p0398
0.88469,1.0486,0.24939,p0399
0.91191,1.0936,0.029422,p0400
1.1035,1.1815,0.025674,p0401
1.1722,0.95296,0.040792,p0402
0.85048,1.0546,0.1076,p0403
0.90779,1.1566,0.10643,p0404
1.0506,1.0917,0.018236,p0405
1.0924,0.93958,0.10866,p0406
0.80619,0.84053,0.0039474,p0407
1.1588,0.84742,0.26464,p0408
0.89604,0.8728,0.28258,p0409
0.84233,0.92409,0.29706,p0410
1.1323,1.0753,0.12951,p0411
1.0523,0.94835,0.1096,p0412
0.81035,0.99946,0.14194,p0413
0.99796,0.96385,0.028237,p0414
1.1905,0.94169,0.073179,p0415
0.87273,1.059,0.14724,p0416
0.94216,1.1563,0.1847,p0417
1.1699,0.83291,0.15657,p0418
1.1129,1.0549,0.18836,p0419
1.0751,0.89035,0.094171,p0420
1.1747,1.1877,0.26672,p0421
1.0916,1.0046,0.035271,p0422
0.8673,1.0221,0.066017,p0423
0.83962,0.96587,0.18791,p0424
1.181,0.87548,0.16305,p0425
1.108,1.0627,0.19036,p0426
0.85848,1.0253,0.14328,p0427
1.1892,0.84909,0.071445,p0428
0.82707,1.1675,0.15986,p0429
0.8856,1.1827,0.071245,p0430
0.89453,1.1231,0.015667,p0431
0.86701,0.89136,0.21587,p0432
0.93509,0.87915,0.28343,p0433
0.84742,0.95817,0.2307,p0434
0.87919,1.1252,0.17311,p0435
1.1715,0.94345,0.057592,p0436
0.99635,1.1708,0.080901,p0437
1.1571,1.0779,0.18051,p0438
0.93724,0.9696,0.057044,p0439
0.81406,0.81583,0.20039,p0440
1.1401,0.93345,0.23167,p0441
1.0754,0.97482,0.21943,p0442
1.0871,0.90362,0.2459,p0443
0.96199,1.0335,0.2469,p0444
0.96908,0.90882,0.010555,p0445
1.1557,1.0097,0.16705,p0446
1.0112,0.9311,0.0020434,p0447
0.99283,0.83029,0.19191,p0448
0.98419,1.1684,0.10609,p0449
1.0453,0.81822,0.28081,p0450
1.0386,0.92096,0.24617,p0451
1.1862,0.91665,0.1992,p0452
0.86636,0.99116,0.26647,p0453
0.8904,0.8264,0.26104,p0454
0.96794,1.14,0.15823,p0455
0.86148,1.1272,0.075211,p0456
0.89229,1.0959,0.22419,p0457
1.0859,1.106,0.054375,p0458
0.95778,1.0147,0.24156,p0459
1.1631,0.96029,0.047931,p0460
0.93159,1.0366,0.14629,p0461
0.81619,0.8423,0.28997,p0462
1.1305,1.1161,0.28067,p0463
0.92375,1.0896,0.093037,p0464
1.1298,1.0529,0.076022,p0465
0.9613,0.87046,0.0051812,p0466
1.1776,1.0544,0.26345,p0467
1.0828,0.98031,0.28508,p0468
0.81043,0.96081,0.2058,p0469
1.1506,0.96779,0.020432,p0470
0.91291,1.0085,0.16744,p0471
1.0589,0.81276,0.074114,p0472
1.1797,1.067,0.23798,p0473
0.91042,1.0685,0.14967,p0474
0.96107,1.1303,0.23731,p0475
1.1064,1.1194,0.027508,p0476
1.1741,1.1358,0.11645,p0477
1.1371,0.96259,0.16667,p0478
1.1879,1.1781,0.29206,p0479
0.92696,0.82105,0.056911,p0480
0.98135,1.0812,0.19965,p0481
0.88742,1.0483,0.036219,p0482
1.0459,0.84034,0.27412,p0483
0.89643,0.98455,0.29554,p0484
0.89425,1.0853,0.060609,p0485
0.85035,1.194,0.019896,p0486
1.06,0.97803,0.042391,p0487
1.0894,1.1714,0.072326,p0488
1.0007,1.0059,0.17096,p0489
0.85459,0.82175,0.29838,p0490
1.1255,0.90515,0.26975,p0491
1.1528,0.85404,0.10513,p0492
1.0842,1.1205,0.052709,p0493
0.98182,1.1945,0.19059,p0494
0.89957,1.0247,0.043487,p0495
0.95148,0.81925,0.20835,p0496
0.9362,1.1819,0.067394,p0497
1.051,1.1824,0.13814,p0498
1.0907,1.0443,0.1121,p0499
0.84616,0.95346,0.20051,p0500
1.0332,0.98799,0.063405,p0501
1.0735,0.94762,0.25713,p0502
0.83434,0.90575,0.19513,p0503
1.0171,1.0844,0.24382,p0504
1.0041,0.92637,0.27691,p0505
1.0622,1.1145,0.17539,p0506
0.98796,1.1156,0.059637,p0507
1.0058,1.1988,0.11793,p0508
0.91974,0.89923,0.20997,p0509
1.0343,0.83814,0.15122,p0510
0.85656,0.99801,0.033492,p0511
1.1534,1.1416,0.13076,p0512
0.94611,1.1639,0.028151,p0513
1.1728,0.98504,0.19399,p0514
0.90236,0.82002,0.17791,p0515
1.0132,0.99706,0.20608,p0516
1.1829,1.1607,0.25548,p0517
1.1459,1.0166,0.12352,p0518
1.1092,1.0081,0.28959,p0519
1.1215,1.1288,0.15483,p0520
1.168,1.0971,0.24413,p0521
1.1219,0.98372,0.086127,p0522
0.87185,0.80222,0.044243,p0523
1.0185,1.012,0.026321,p0524
0.85568,0.84603,0.12211,p0525
1.0795,1.072,0.087916,p0526
0.80761,0.9528,0.096503,p0527
1.0349,1.0924,0.14227,p0528
0.94537,1.1306,0.28261,p0529
0.80947,0.8226,0.17947,p0530
1.172,0.86264,0.0043989,p0531
1.0556,0.93656,0.25665,p0532
0.80695,1.1501,0.1262,p0533
1.0757,1.1529,0.28723,p0534
0.82,1.101,0.046205,p0535
1.1472,1.1587,0.2257,p0536
0.89323,1.0354,0.091908,p0537
1.0494,1.0383,0.25764,p0538
0.99384,1.1883,0.11704,p0539
1.002,0.8866,0.10174,p0540
0.89292,0.98052,0.070091,p0541
1.1449,1.0703,0.20285,p0542
0.9049,0.82841,0.016419,p0543
0.86187,0.97338,0.22888,p0544
1.0306,1.0017,0.16967,p0545
0.8538,0.80821,0.038823,p0546
0.80721,0.96154,0.020803,p0547
1.1025,0.83959,0.12161,p0548
1.0213,1.061,0.1768,p0549
0.95584,1.0032,0.28684,p0550
0.82921,1.1616,0.23008,p0551
1.1957,1.0201,0.20091,p0552
1.1225,1.1913,0.12521,p0553
1.1615,0.93746,0.096135,p0554
0.86567,0.94514,0.27821,p0555
1.0201,0.88046,0.17972,p0556
0.80022,1.0881,0.039476,p0557
0.99413,1.1505,0.083453,p0558
1.0807,1.0819,0.17065,p0559
1.0855,1.1842,0.10151,p0560
1.179,1.1511,0.020192,p0561
0.90468,1.0834,0.21249,p0562
1.079,0.93569,0.13415,p0563
1.067,1.1892,0.034399,p0564
0.98685,0.85651,0.19263,p0565
1.1594,0.97199,0.014688,p0566
1.1814,1.0839,0.27491,p0567
1.1259,1.0489,0.048967,p0568
1.1964,0.84983,0.22383,p0569
0.8408,0.99275,0.26042,p0570
1.0134,0.93968,0.26567,p0571
1.1781,0.80729,0.15581,p0572
0.99833,0.92901,0.16435,p0573
1.0142,1.171,0.21854,p0574
1.1817,0.9548,0.20916,p0575
1.1928,1.0689,0.14096,p0576
0.93278,1.0023,0.10908,p0577
1.0168,1.1522,0.12473,p0578
1.0665,0.87651,0.25227,p0579
0.89368,1.1497,0.24653,p0580
1.1665,1.1537,0.15203,p0581
1.0635,1.0437,0.28001,p0582
1.1727,1.1174,0.23241,p0583
1.0537,0.91406,0.13853,p0584
0.9383,1.1055,0.28453,p0585
1.098,1.1686,0.085325,p0586
0.85232,1.0695,0.16522,p0587
0.96577,1.1667,0.010949,p0588
0.87076,0.98152,0.14579,p0589
0.89112,0.91552,0.26435,p0590
1.1272,0.98281,0.15906,p0591
0.92757,0.92325,0.066949,p0592
0.97586,0.97709,0.10533,p0593
1.156,1.0347,0.25475,p0594
0.88407,0.9858,0.0037873,p0595
0.83159,1.0303,0.11528,p0596
1.1441,1.0898,0.27842,p0597
0.99051,0.95215,0.18656,p0598
1.029,1.0052,0.17207,p0599
1.1189,1.1795,0.25973,p0600
1.0569,0.95659,0.21981,p0601
0.95324,0.92798,0.074964,p0602
1.0438,1.1272,0.2074,p0603
0.99236,1.1975,0.099206,p0604
0.83496,1.0979,0.17636,p0605
0.81523,1.1596,0.23218,p0606
1.1951,0.80669,0.13927,p0607
0.8641,1.0903,0.14835,p0608
1.0266,1.1548,0.17571,p0609
1.1835,1.1717,0.20404,p0610
1.06,1.0803,0.19104,p0611
1.1365,0.86711,0.25601,p0612
0.99502,1.0913,0.20125,p0613
0.87479,1.148,0.032313,p0614
0.92268,1.0505,0.065483,p0615
1.0849,1.1236,0.17648,p0616
0.8261,1.043,0.16615,p0617
1.0828,0.87272,0.078144,p0618
1.199,1.0734,0.16163,p0619
0.99892,0.92184,0.055387,p0620
1.1291,0.82694,0.18324,p0621
1.1149,0.99338,0.088657,p0622
0.99131,1.125,0.20219,p0623
1.1911,0.82677,0.13485,p0624
1.1233,0.85277,0.22358,p0625
0.89597,0.98201,0.21008,p0626
0.80321,1.0259,0.23444,p0627
0.85996,0.89318,0.028776,p0628
0.97049,0.97013,0.018892,p0629
0.99105,0.96664,0.037348,p0630
0.94316,1.0743,0.089405,p0631
0.98913,1.0433,0.15377,p0632
0.97854,0.91925,0.11551,p0633
1.0716,1.1744,0.22831,p0634
1.0405,1.104,0.2044,p0635
1.1503,1.0949,0.15171,p0636
1.1787,1.0597,0.050223,p0637
0.90347,1.0584,0.071925,p0638
1.0206,1.0726,0.2934,p0639
0.89489,0.97649,0.16238,p0640
0.86942,1.1591,0.053355,p0641
1.0363,1.1432,0.28926,p0642
0.94126,1.1655,0.28313,p0643
0.8223,0.8841,0.16633,p0644
1.0607,0.89203,0.045677,p0645
0.98252,1.0313,0.25115,p0646
1.1014,0.90281,0.20963,p0647
0.83551,1.1764,0.1125,p0648
0.97537,1.0389,0.19488,p0649
1.0104,0.99589,0.26245,p0650
1.0711,1.118,0.10329,p0651
0.90831,1.1642,0.20615,p0652
1.0323,0.86535,0.15343,p0653
1.1481,0.92712,0.097073,p0654
0.96873,0.81682,0.026822,p0655
0.89706,1.0866,0.097339,p0656
0.96215,1.0824,0.098121,p0657
0.86814,1.0283,0.11026,p0658
0.80404,1.1519,0.26869,p0659
1.018,1.1311,0.022436,p0660
1.0281,0.89557,0.14369,p0661
0.97023,1.1349,0.013207,p0662
0.89802,0.99033,0.058032,p0663
0.84015,1.1157,0.26306,p0664
0.86669,1.0194,0.12386,p0665
1.1933,1.0773,0.20166,p0666
0.9836,1.066,0.1528,p0667
1.0499,1.0272,0.15024,p0668
0.90247,1.0934,0.14647,p0669
1.0887,0.8223,0.091003,p0670
1.1302,1.1126,0.090409,p0671
0.98662,0.85137,0.27383,p0672
1.1542,0.81412,0.2141,p0673
0.92663,1.0077,0.044728,p0674
0.93188,0.90183,0.10026,p0675
1.1053,1.0737,0.067738,p0676
0.85165,1.0905,0.24314,p0677
0.81753,0.95898,0.20399,p0678
1.0535,1.0731,0.20814,p0679
0.80227,0.94908,0.17766,p0680
0.88803,0.9987,0.1836,p0681
1.0303,0.89784,0.22243,p0682
0.97269,1.025,0.20331,p0683
1.0451,0.84444,0.21786,p0684
0.93552,1.0858,0.025445,p0685
0.94445,1.0832,0.001583,p0686
1.1244,0.91778,0.079176,p0687
1.1516,1.0372,0.28593,p0688
1.1995,1.0357,0.21725,p0689
1.1048,0.85006,0.19203,p0690
1.0518,0.81446,0.13697,p0691
1.0973,1.075,0.17844,p0692
0.88379,1.058,0.20492,p0693
1.1092,0.9863,0.27658,p0694
0.80112,1.1838,0.092707,p0695
0.91452,0.97372,0.27962,p0696
0.83185,1.0445,0.10941,p0697
1.1577,1.0174,0.12876,p0698
0.80152,0.89348,0.23134,p0699
1.1838,1.068,0.0060353,p0700
0.8977,0.96292,0.0081139,p0701
0.93569,0.83219,0.14423,p0702
1.0786,0.80856,0.11189,p0703
0.98545,1.1259,0.05384,p0704
0.84883,0.88728,0.22496,p0705
0.85894,0.95043,0.24263,p0706
1.0285,0.98975,0.1057,p0707
0.85266,1.093,0.026633,p0708
0.83707,1.1064,0.12699,p0709
0.94809,0.80546,0.11287,p0710
1.0028,1.0963,0.079653,p0711
1.0695,0.8013,0.16784,p0712
1.0987,0.82983,0.18541,p0713
0.93719,1.1212,0.18134,p0714
0.80258,1.0493,0.25511,p0715
1.0388,0.87393,0.293,p0716
0.84998,0.9936,0.021835,p0717
0.9539,1.0463,0.12044,p0718
1.0261,1.1425,0.17444,p0719
0.86045,0.98846,0.080146,p0720
0.93425,0.8832,0.084982,p0721
0.8629,1.1578,0.23665,p0722
0.92899,1.1057,0.077463,p0723
1.07,1.141,0.024691,p0724
0.84485,0.87628,0.0035189,p0725
1.1174,1.1387,0.058662,p0726
0.90737,1.1722,0.24965,p0727
1.0412,0.88514,0.16091,p0728
0.82287,0.97288,0.15691,p0729
0.972,0.83673,0.041294,p0730
0.82266,1.0163,0.29932,p0731
0.91356,1.1455,0.083735,p0732
1.1751,0.82464,0.0024594,p0733
0.85699,1.0155,0.15041,p0734
1.0422,1.0633,0.21095,p0735
0.82515,0.89672,0.0046343,p0736
1.0548,1.0071,0.18335,p0737
1.053,1.1149,0.024476,p0738
