wind_speed,swr,Phys.par/C_shelter,Phys.par/Kz_ak,Phys.par/Kz_ak_ice,par_id
1.1452,0.88029,0.1345,0.058321,0.0043338,p0038
0.95256,1.0514,0.11865,0.2793,0.0056187,p0039
1.1952,1.1643,0.18779,0.10371,0.005347,p0040
0.9126,1.0863,0.13999,0.11156,0.0085124,p0041
0.8576,1.0121,0.18676,0.1506,0.0015494,p0042
1.1111,1.0197,0.10378,0.044229,0.00054323,p0043
0.81046,1.0221,0.19715,0.084254,0.0048291,p0044
1.1226,0.98055,0.18979,0.10838,0.0057132,p0045
1.1914,0.84338,0.17596,0.18659,0.0040145,p0046
1.0646,0.81991,0.13601,0.29914,0.0069942,p0047
0.95432,1.0453,0.17069,0.29949,0.00018581,p0048
0.94408,1.1836,0.18796,0.24867,0.0039257,p0049
0.94769,0.95042,0.10116,0.079679,0.0024825,p0050
1.145,0.84863,0.19025,0.11206,0.0034135,p0051
1.0624,1.0898,0.18846,0.19947,0.0053552,p0052
1.0084,1.106,0.12957,0.14513,0.0059295,p0053
0.98632,1.1065,0.1174,0.060011,0.0045464,p0054
1.1741,0.87468,0.18201,0.09871,0.0029073,p0055
1.0721,1.1296,0.19793,0.06869,0.0048279,p0056
0.99572,0.87897,0.10834,0.12782,0.0025843,p0057
1.0936,0.87253,0.16075,0.099456,0.0065417,p0058
1.1362,1.0627,0.11302,0.24662,0.0078226,p0059
1.0804,0.90028,0.15034,0.19206,0.0004127,p0060
1.1763,1.0365,0.19274,0.20845,0.0018582,p0061
0.94445,0.90585,0.18808,0.15408,0.0051086,p0062
0.80974,0.9351,0.16037,0.1511,0.004241,p0063
1.056,0.80585,0.1831,0.022809,0.0026481,p0064
0.86574,0.9678,0.19012,0.014172,0.0023234,p0065
0.87464,1.1951,0.16921,0.20595,0.0044761,p0066
0.94814,0.95755,0.11596,0.065338,0.0058465,p0067
0.91377,0.89376,0.15811,0.037811,0.00046825,p0068
0.97858,0.98254,0.15166,0.034802,0.0051545,p0069
0.92429,1.1354,0.13296,0.022371,0.00092069,p0070
0.81795,1.0267,0.11076,0.18878,0.0087119,p0071
1.0467,1.1391,0.17309,0.013329,0.00090017,p0072
1.1082,1.0081,0.17773,0.29969,0.0043519,p0073
1.1977,1.1439,0.15775,0.30096,0.0045038,p0074
1.0918,0.80654,0.17826,0.22416,0.0061368,p0075
0.86495,0.8786,0.10576,0.026326,0.0023571,p0076
0.80605,0.87184,0.19641,0.081939,0.0060089,p0077
0.86972,1.049,0.11844,0.16225,0.00049346,p0078
1.1588,0.95162,0.1376,0.18302,0.0073266,p0079
1.1797,0.94668,0.18938,0.09166,0.0047017,p0080
1.1325,1.0968,0.14112,0.20975,0.0063955,p0081
1.1601,1.0795,0.14469,0.0072383,0.008535,p0082
1.0708,1.0736,0.10292,0.017589,0.0081684,p0083
0.90257,1.0283,0.16454,0.2475,0.0067256,p0084
1.023,1.116,0.19202,0.13248,0.0019631,p0085
1.0677,0.868,0.16762,0.28255,0.0068558,p0086
0.84706,0.91864,0.10487,0.18694,0.0027184,p0087
1.1767,1.1797,0.16239,0.19514,0.008139,p0088
0.8159,0.90207,0.14707,0.030062,0.0067727,p0089
0.89249,0.97924,0.15486,0.18819,0.0073444,p0090
0.84649,1.0439,0.12513,0.074198,0.0070934,p0091
1.1547,1.1523,0.18065,0.15661,0.0027051,p0092
0.90622,0.8752,0.15407,0.0032692,0.00011181,p0093
0.97745,1.1683,0.10205,0.046689,0.0086011,p0094
0.86312,1.1234,0.12902,0.12581,0.0018703,p0095
0.91014,1.1496,0.10056,0.21804,0.0018972,p0096
0.88517,0.89209,0.13441,0.2413,0.00024622,p0097
0.82391,1.0012,0.1894,0.099708,0.0057326,p0098
1.0432,1.1263,0.11225,0.15096,0.0014306,p0099
0.95664,1.1579,0.19154,0.18262,0.0030903,p0100
1.0687,1.1076,0.11943,0.2892,0.0042832,p0101
1.1822,1.0145,0.1393,0.039583,0.0084551,p0102
0.86198,0.88725,0.10453,0.14286,0.0034519,p0103
1.1727,0.82885,0.15757,0.27146,0.0072521,p0104
1.1868,1.0494,0.17902,0.16692,0.00088616,p0105
1.1849,0.89438,0.13121,0.203,0.0047527,p0106
1.1466,0.83059,0.19724,0.28148,0.0065712,p0107
0.81308,1.1885,0.11447,0.22651,0.0043807,p0108
0.89812,1.0041,0.18663,0.12951,0.0052738,p0109
0.94743,1.0058,0.15563,0.25581,0.0041246,p0110
0.89692,0.82504,0.13983,0.19336,0.004874,p0111
0.81964,0.98446,0.18253,0.14407,0.00072139,p0112
1.0961,1.0253,0.14614,0.18707,0.0063627,p0113
0.97171,1.0301,0.12663,0.1999,0.0034847,p0114
1.1432,1.084,0.14408,0.30051,0.0074474,p0115
0.86621,1.1374,0.12888,0.28,0.00059706,p0116
0.82899,1.1953,0.11489,0.10283,0.0037491,p0117
1.095,1.0193,0.16185,0.044508,0.0041654,p0118
0.96421,1.1115,0.17831,0.14905,0.0048575,p0119
0.85531,0.95493,0.16392,0.07686,0.0014938,p0120
1.022,1.0287,0.1145,0.012985,0.0075528,p0121
1.1847,1.152,0.16916,0.10617,0.0036256,p0122
0.94994,0.92485,0.10554,0.10975,0.0010283,p0123
0.97047,1.0023,0.14824,0.10727,0.0036105,p0124
0.99394,1.0031,0.17035,0.11271,0.0013478,p0125
0.87641,1.0988,0.12491,0.036033,0.0060388,p0126
1.0211,1.041,0.12839,0.18347,0.0046525,p0127
0.96581,0.99955,0.10403,0.089758,0.00185,p0128
0.83659,1.0912,0.10303,0.10167,0.00092842,p0129
1.0094,0.99206,0.11106,0.067997,0.0032716,p0130
1.0857,1.1419,0.13957,0.23111,0.0084184,p0131
0.82318,1.0832,0.12103,0.29801,0.007381,p0132
0.99421,1.0535,0.13862,0.021746,0.0071425,p0133
0.97372,0.86581,0.1951,0.25438,0.0037733,p0134
1.1077,1.169,0.17074,0.25371,0.004114,p0135
0.92118,1.185,0.12058,0.062624,0.0053251,p0136
0.80956,0.8916,0.18855,0.025874,0.0055156,p0137
0.95804,0.84126,0.17176,0.12263,0.0025404,p0138
0.90463,0.80544,0.13875,0.25266,0.0054733,p0139
1.0855,0.90195,0.12927,0.11005,0.0087594,p0140
1.0016,0.89891,0.16,0.13618,0.0074849,p0141
0.90002,0.92649,0.10722,0.27465,0.0057052,p0142
0.85255,0.89923,0.10471,0.078015,0.0068054,p0143
1.1561,0.88201,0.17744,0.14318,0.0064606,p0144
1.1437,1.1909,0.18094,0.096832,0.0030174,p0145
1.0968,1.1237,0.16691,0.26122,0.0006101,p0146
1.1046,0.97446,0.14884,0.051996,0.0060236,p0147
0.9676,0.82701,0.10931,0.23494,0.0061906,p0148
1.0866,1.1657,0.16937,0.24519,0.00022071,p0149
1.0674,0.87641,0.18314,0.11474,0.00056409,p0150
0.94272,0.91521,0.16754,0.10792,0.0058884,p0151
0.82115,0.85276,0.14769,0.27617,0.0027235,p0152
0.8242,0.89,0.17194,0.27608,0.0039575,p0153
0.97038,1.1857,0.11641,0.11621,0.00012419,p0154
1.0018,0.90062,0.12259,0.17077,0.0078005,p0155
1.0169,1.0703,0.15339,0.28467,0.0031704,p0156
1.0555,0.93219,0.11715,0.25676,0.0036047,p0157
1.1269,0.95915,0.196,0.029688,0.0042881,p0158
0.99044,1.0728,0.10153,0.064683,0.0068125,p0159
1.1345,1.0826,0.13012,0.20247,0.0088728,p0160
0.95541,1.1379,0.14039,0.020937,0.0054016,p0161
0.86232,0.86785,0.11525,0.073749,0.0041333,p0162
0.97096,1.1874,0.19095,0.1002,0.00025435,p0163
1.0369,0.98555,0.13412,0.20201,0.0085549,p0164
1.1041,0.87324,0.1254,0.29696,0.0081588,p0165
1.1285,1.0215,0.12652,0.061857,0.00065448,p0166
0.90587,1.0551,0.18596,0.22321,0.00026121,p0167
0.88111,1.1017,0.11144,0.14153,0.0031556,p0168
1.003,1.0019,0.19137,0.0044961,0.0075796,p0169
1.0032,0.91301,0.17128,0.095799,0.0026687,p0170
1.1173,1.1289,0.18344,0.039741,0.0088822,p0171
0.86875,1.0025,0.11958,0.073334,0.0013001,p0172
1.0606,1.039,0.17627,0.27088,0.0027849,p0173
0.87254,0.88551,0.14258,0.063325,0.006256,p0174
1.157,0.84467,0.1961,0.2912,0.0062138,p0175
1.0493,0.86977,0.15171,0.17583,0.0025211,p0176
1.1245,1.1846,0.18424,0.22856,0.00012977,p0177
0.84571,0.88648,0.16543,0.26035,0.0031402,p0178
0.85826,1.0761,0.11294,0.21048,0.0035383,p0179
1.1329,1.1597,0.19363,0.046535,0.0089078,p0180
1.1194,1.1944,0.12345,0.2272,0.0039926,p0181
1.0958,0.91472,0.13836,0.12439,0.0025344,p0182
1.0999,0.87432,0.11504,0.28486,0.0049426,p0183
0.8452,1.1241,0.15799,0.091296,0.0065988,p0184
0.94061,0.99662,0.19818,0.27744,0.0049162,p0185
1.0163,1.0331,0.13666,0.046285,0.0013411,p0186
1.0026,1.1107,0.13527,0.12692,0.003287,p0187
0.90167,0.97057,0.14503,0.30263,0.0020243,p0188
1.1961,1.1697,0.11128,0.18883,0.0065803,p0189
0.9491,1.0818,0.14263,0.13165,0.0040088,p0190
0.91338,0.99719,0.10788,0.066903,0.0078552,p0191
0.94646,1.1268,0.15428,0.28841,0.00077105,p0192
0.80809,0.83917,0.12591,0.089051,0.0058121,p0193
0.87438,0.92598,0.11806,0.21217,0.0042707,p0194
0.92316,1.0138,0.14216,0.18738,0.006737,p0195
0.99341,1.1767,0.13151,0.19438,0.003294,p0196
1.0009,0.94718,0.13853,0.2109,0.00094427,p0197
0.88181,1.1804,0.15473,0.27006,0.0051671,p0198
1.1023,0.90932,0.12135,0.29273,0.00039206,p0199
0.97555,1.0758,0.15237,0.015749,0.00096516,p0200
0.80652,1.1685,0.1493,0.20041,0.0060964,p0201
0.80306,0.97661,0.15126,0.19035,0.0028672,p0202
1.1537,0.94029,0.18816,0.17484,0.0012295,p0203
0.86948,1.1277,0.10661,0.27691,0.0076922,p0204
0.90061,0.97638,0.11963,0.23998,0.005184,p0205
1.1321,0.93924,0.13246,0.024962,0.0067518,p0206
1.0105,1.0186,0.15322,0.011296,0.0074728,p0207
0.88589,1.192,0.17153,0.008672,0.00099574,p0208
1.1874,0.94543,0.18116,0.27527,0.0063891,p0209
1.1972,0.86494,0.19373,0.094493,0.0020794,p0210
0.99242,0.80283,0.11349,0.19866,0.001329,p0211
1.0986,0.86035,0.14047,0.11078,0.0043979,p0212
1.064,1.0473,0.11042,0.14088,0.0072179,p0213
0.86272,1.1301,0.12308,0.08096,0.0034974,p0214
1.0815,0.81305,0.14369,0.035156,0.0083135,p0215
0.85043,0.9866,0.16561,0.30312,0.0012425,p0216
1.1428,0.89594,0.11666,0.047511,0.0066222,p0217
0.89132,0.83156,0.18382,0.15711,0.0069032,p0218
0.94187,0.89798,0.1945,0.021592,0.0015009,p0219
1.0909,1.1201,0.12811,0.14273,0.0055969,p0220
1.162,0.98162,0.17406,0.26609,0.0025755,p0221
0.8801,1.0359,0.15089,0.13358,0.0033307,p0222
1.0508,0.86222,0.15725,0.29731,0.0019656,p0223
1.1229,1.176,0.12766,0.28117,0.0077102,p0224
1.0313,1.0959,0.16271,0.15514,0.00043811,p0225
0.81868,0.96097,0.17254,0.17284,0.0089726,p0226
0.97985,0.8636,0.135,0.25004,0.001627,p0227
1.1056,1.1465,0.18489,0.2717,0.0081501,p0228
0.90426,1.0387,0.14848,0.068994,0.0067819,p0229
1.0245,1.1372,0.13374,0.24453,0.0020134,p0230
0.84178,1.15,0.13471,0.26672,0.0073356,p0231
1.1805,1.1629,0.17215,0.14206,0.0012664,p0232
1.1316,1.1865,0.13908,0.19923,0.0030642,p0233
1.1597,0.946,0.15274,0.073636,0.0084381,p0234
0.96379,1.0925,0.12939,0.025064,0.0028348,p0235
1.0894,1.1554,0.1481,0.16793,0.0051936,p0236
0.95132,0.93123,0.13053,0.24155,0.0047726,p0237
1.098,1.1226,0.14549,0.21372,0.0023813,p0238
0.88601,0.89869,0.12072,0.15647,0.0069163,p0239
1.0758,1.0822,0.16666,0.21622,0.0040827,p0240
0.91223,0.88337,0.10513,0.17359,0.00077988,p0241
0.91882,0.81077,0.13786,0.09473,0.003053,p0242
1.0241,1.1897,0.18531,0.12471,0.0072682,p0243
1.1475,0.97187,0.16532,0.20575,0.0021072,p0244
0.92918,0.83558,0.13148,0.069405,0.0039407,p0245
0.93867,0.90482,0.18711,0.23882,0.00049903,p0246
1.0885,0.91501,0.12193,0.014642,0.0085514,p0247
0.86006,1.1254,0.1554,0.11581,0.0016483,p0248
1.1127,1.187,0.15837,0.060504,0.006035,p0249
0.89649,0.95081,0.12688,0.016203,0.0031584,p0250
0.86321,1.145,0.10221,0.25661,0.0084938,p0251
1.1351,0.85623,0.11273,0.25228,0.0086084,p0252
0.87523,0.94129,0.11779,0.060659,0.0037601,p0253
1.1482,0.88815,0.12731,0.13777,0.0056197,p0254
1.0436,1.1004,0.15016,0.023531,0.0011116,p0255
1.0905,1.1718,0.15579,0.087054,0.0061529,p0256
1.166,0.85597,0.14579,0.23575,0.00019153,p0257
1.0355,0.86545,0.18926,0.15593,0.0010148,p0258
0.81447,0.87961,0.131,0.22218,0.0057613,p0259
1.0177,1.0637,0.11155,0.29403,0.0034055,p0260
0.97687,0.82745,0.1699,0.20325,0.0054452,p0261
0.87844,1.0742,0.15804,0.0067507,0.0060833,p0262
0.89601,1.0681,0.18725,0.050324,0.0037127,p0263
1.1947,0.85035,0.10265,0.052472,0.0019038,p0264
1.1427,1.1165,0.10902,0.051409,0.0078253,p0265
0.92801,0.99874,0.14126,0.2276,0.0082626,p0266
1.0252,1.072,0.16986,0.14011,0.0038974,p0267
1.05,1.1895,0.13685,0.083533,0.00057873,p0268
0.81509,0.82269,0.1446,0.2705,0.0046067,p0269
0.9634,1.0854,0.14005,0.11955,0.0076096,p0270
0.87301,1.1749,0.17227,0.12412,0.0029305,p0271
1.105,0.96717,0.19381,0.30699,0.0020896,p0272
0.85496,0.99404,0.10715,0.019641,0.0043097,p0273
1.0634,0.81733,0.14722,0.11862,0.0027303,p0274
1.1528,0.87133,0.18554,0.087965,0.0049335,p0275
1.194,1.1393,0.13825,0.21681,0.0044477,p0276
1.1996,0.84275,0.15914,0.054448,0.0012811,p0277
1.033,1.1735,0.14788,0.12137,0.0062473,p0278
1.0663,1.1564,0.16831,0.22009,0.0038434,p0279
0.87222,0.80497,0.19346,0.028756,0.00126,p0280
0.99981,1.0406,0.19248,0.27775,0.0018038,p0281
0.92178,1.0726,0.10099,0.047526,0.002295,p0282
1.0406,0.91115,0.12276,0.042345,0.0051386,p0283
0.87079,1.0537,0.17877,0.060944,0.0065899,p0284
1.1183,1.1936,0.19532,0.044074,0.0068766,p0285
1.1172,0.91797,0.16124,0.17973,0.0016857,p0286
0.83592,0.92194,0.14931,0.19234,0.0072744,p0287
0.98061,0.95288,0.12081,0.013535,0.0046406,p0288
0.94236,0.81881,0.11918,0.036557,0.0031098,p0289
1.1886,0.86256,0.13543,0.30672,0.0081323,p0290
1.1393,1.1584,0.15114,0.2381,0.0021586,p0291
0.95358,0.81921,0.17967,0.050262,0.0053324,p0292
1.0365,0.87573,0.16804,0.18071,0.0044857,p0293
0.93448,0.81028,0.13369,0.12217,0.0038409,p0294
0.80778,0.80015,0.11673,0.26287,0.0023174,p0295
1.0882,1.1662,0.18283,0.030508,0.0034923,p0296
1.1244,1.043,0.17318,0.24177,0.0034628,p0297
0.82237,1.0848,0.11546,0.17221,0.0031846,p0298
0.99111,0.90138,0.10179,0.25933,0.0077196,p0299
0.9035,0.90848,0.18145,0.27556,0.0066755,p0300
1.0817,1.1614,0.14668,0.29103,0.0076727,p0301
1.1282,1.093,0.17559,0.10112,0.0080128,p0302
1.0427,0.821,0.19513,0.23625,0.0018068,p0303
0.83741,0.93976,0.18238,0.12043,0.0036358,p0304
1.131,0.84037,0.19033,0.18214,0.002619,p0305
1.1695,0.82791,0.11408,0.12021,0.005415,p0306
1.1613,0.90523,0.18998,0.10685,0.0044227,p0307
1.0491,1.1127,0.12238,0.1514,0.0053807,p0308
1.0389,0.8311,0.18247,0.20646,0.004023,p0309
1.199,0.9101,0.13341,0.25106,0.0015377,p0310
1.1071,1.0676,0.12744,0.037254,0.0071008,p0311
1.0786,0.91132,0.1373,0.2321,0.00023333,p0312
1.0138,0.94274,0.16346,0.065024,0.0051153,p0313
0.9254,1.1788,0.18176,0.13497,0.0041465,p0314
0.88263,0.80868,0.1415,0.005485,0.0088498,p0315
1.0045,1.1216,0.11792,0.16599,0.0044025,p0316
1.1098,1.0364,0.19219,0.21883,0.0026048,p0317
1.0868,0.98589,0.10287,0.13425,0.00059622,p0318
1.1199,1.02,0.16472,0.071219,0.00063807,p0319
0.85371,1.101,0.14373,0.28994,0.0041024,p0320
1.0614,0.83467,0.18355,0.16564,0.0069294,p0321
0.91062,0.82018,0.17888,0.26859,0.0088207,p0322
1.1857,1.1919,0.11411,0.26242,0.008281,p0323
1.0717,1.1031,0.11095,0.0036958,0.0058807,p0324
0.98272,1.0321,0.13945,0.16897,0.00016297,p0325
0.84886,1.0721,0.15497,0.22256,0.0017772,p0326
1.1264,1.1993,0.16027,0.052135,0.0083234,p0327
1.0288,1.179,0.17056,0.26784,0.0068394,p0328
1.0217,0.82592,0.19809,0.27714,0.00053793,p0329
0.93203,1.0672,0.1628,0.17893,0.0034308,p0330
0.86786,0.86667,0.16151,0.17339,0.001582,p0331
0.85667,0.97962,0.15891,0.30005,0.0023841,p0332
0.93279,0.89035,0.17618,0.2439,0.0010925,p0333
0.81161,0.97899,0.14136,0.25845,0.0028603,p0334
0.89179,1.1037,0.13434,0.04846,0.0035914,p0335
0.87889,1.102,0.18187,0.11743,0.006525,p0336
1.1318,1.0126,0.18828,0.028365,0.0018317,p0337
0.93611,0.98609,0.11857,0.11126,0.0081855,p0338
0.84534,0.9012,0.19696,0.11769,0.00044616,p0339
1.1908,0.99544,0.12969,0.20429,0.008844,p0340
1.1921,1.1814,0.16622,0.25901,0.0019213,p0341
0.87993,1.0529,0.11817,0.053245,0.0075147,p0342
0.89001,1.0522,0.10242,0.15028,0.0021964,p0343
1.1028,0.95796,0.14981,0.23536,0.0036527,p0344
0.91681,0.94811,0.1614,0.055321,0.0041613,p0345
0.88135,1.1091,0.16246,0.29333,0.0079151,p0346
0.82873,0.93823,0.10004,0.024112,0.00027203,p0347
0.95874,1.0423,0.18512,0.23685,0.0085718,p0348
0.93715,1.0035,0.12897,0.04197,0.00529,p0349
0.85894,1.0449,0.17368,0.21793,0.003642,p0350
0.99019,1.0593,0.12206,0.078759,0.0084072,p0351
1.1883,0.82948,0.11979,0.16088,0.0027534,p0352
1.1975,1.1028,0.12463,0.0939,0.00078945,p0353
1.0778,0.96533,0.13592,0.05684,0.0079342,p0354
0.9093,0.81506,0.19391,0.090815,0.0034374,p0355
1.1018,1.1829,0.12413,0.2134,0.0008658,p0356
0.96841,0.87234,0.14756,0.038698,0.0075602,p0357
1.0322,0.90309,0.12619,0.18142,0.0029796,p0358
1.1332,0.93632,0.17528,0.14675,0.0039215,p0359
0.89955,0.80457,0.1369,0.076093,0.002306,p0360
0.86743,0.86751,0.15508,0.25754,0.0048374,p0361
1.1389,0.86934,0.19906,0.092102,0.0032765,p0362
1.17,1.0629,0.13977,0.12661,0.0020531,p0363
1.1445,0.83607,0.14682,0.19092,0.0017853,p0364
1.0341,1.0773,0.13303,0.22037,0.007048,p0365
1.1809,0.812,0.17094,0.0040879,0.0029908,p0366
0.8126,1.0575,0.11389,0.2248,0.0041886,p0367
0.84283,0.99626,0.18904,0.19907,0.0069203,p0368
0.87952,0.91438,0.12481,0.1532,0.0021483,p0369
1.1006,0.88887,0.15668,0.26265,0.0011253,p0370
1.0928,0.92847,0.13065,0.16645,0.0057844,p0371
1.0649,0.8949,0.16497,0.20484,0.0013556,p0372
1.1943,0.97552,0.1125,0.14349,0.007772,p0373
1.0671,1.0543,0.1271,0.13883,0.0059789,p0374
1.0175,0.86303,0.17349,0.19018,0.0026801,p0375
0.83144,1.0868,0.18109,0.22897,0.0024417,p0376
1.0459,1.1507,0.13231,0.21262,0.0021419,p0377
0.94942,0.96196,0.1507,0.2808,0.0012946,p0378
1.1816,0.93082,0.16047,0.11034,0.0037844,p0379
1.074,1.1742,0.16379,0.16362,0.0083327,p0380
1.1186,0.95276,0.19254,0.026562,0.005668,p0381
0.97562,0.91942,0.16588,0.0097575,0.00019695,p0382
0.80509,1.1267,0.17643,0.19595,0.0030125,p0383
0.80093,0.99387,0.17442,0.24501,0.0022876,p0384
1.0164,0.88425,0.12245,0.19538,0.0049502,p0385
0.85214,1.1434,0.13114,0.048271,0.0038599,p0386
1.1133,0.98421,0.15887,0.15984,0.0012095,p0387
1.1357,0.86634,0.18685,0.17749,0.005688,p0388
0.96713,1.066,0.18398,0.22388,0.0049571,p0389
1.1779,1.0572,0.10238,0.15808,0.0045927,p0390
0.92399,1.0435,0.1767,0.25149,0.0059667,p0391
1.1627,0.84289,0.19979,0.17098,0.00029642,p0392
0.90982,1.1416,0.18271,0.26733,0.0057745,p0393
1.0835,0.83735,0.14086,0.12101,0.0013698,p0394
0.83026,0.97265,0.19493,0.028132,0.002478,p0395
1.0073,0.94916,0.10347,0.0074664,0.0034745,p0396
1.1757,0.83973,0.19983,0.21842,0.0082371,p0397
0.96468,1.1653,0.11831,0.13905,0.0077401,p0398
1.0694,1.05,0.12788,0.071284,0.00035116,p0399
0.97637,0.90419,0.14634,0.21654,0.007495,p0400
1.1398,1.0606,0.19169,0.25173,0.006437,p0401
0.89988,0.95963,0.11702,0.29893,0.0045833,p0402
0.98358,1.1314,0.16749,0.21127,0.0046163,p0403
0.85179,0.87512,0.18265,0.11932,0.0029183,p0404
1.0007,1.0087,0.17474,0.11716,0.0087986,p0405
0.83911,1.0566,0.19475,0.19271,0.0028065,p0406
0.98795,0.82298,0.17357,0.18593,0.0071926,p0407
1.1374,1.1344,0.11131,0.28334,0.004818,p0408
0.88754,0.81365,0.12804,0.051711,0.0076638,p0409
0.88319,0.85486,0.11582,0.22578,0.0035486,p0410
0.93065,1.11,0.19705,0.20923,0.002232,p0411
0.84263,0.87117,0.18585,0.086658,0.0010434,p0412
1.0428,1.177,0.13797,0.05458,0.0083528,p0413
0.92864,0.82349,0.10048,0.29544,0.0021702,p0414
1.0519,0.88152,0.12112,0.2903,0.00052084,p0415
0.96603,0.94216,0.14396,0.11795,0.0019548,p0416
1.0228,0.91701,0.12627,0.13147,0.0062324,p0417
1.0326,0.98722,0.17089,0.059999,0.007786,p0418
1.0462,1.1213,0.19934,0.28361,0.0050531,p0419
1.1672,1.0905,0.13611,0.28667,0.0064186,p0420
0.88454,0.8035,0.17737,0.055694,0.0078364,p0421
0.96126,1.0769,0.10076,0.22674,0.00069679,p0422
0.84855,1.0645,0.16796,0.26948,0.007872,p0423
0.828,0.98023,0.12758,0.013958,0.0055475,p0424
0.82642,0.92732,0.16825,0.083252,0.0066908,p0425
0.91316,0.80965,0.15455,0.062763,0.0013851,p0426
1.0373,0.87063,0.11726,0.11375,0.00098457,p0427
1.1459,0.86854,0.11216,0.096413,0.001433,p0428
1.1986,0.97365,0.1664,0.16577,0.0063212,p0429
1.1367,1.1146,0.10067,0.023386,0.0006495,p0430
1.0773,1.0998,0.16429,0.097695,0.00087367,p0431
1.0423,1.1245,0.19622,0.13121,0.0033555,p0432
0.90843,0.94316,0.10188,0.11644,0.005874,p0433
1.1717,0.84781,0.19759,0.015514,0.0076145,p0434
0.80387,0.92921,0.18335,0.243,0.0019197,p0435
0.88849,1.0441,0.114,0.15877,0.0018643,p0436
0.90128,1.0547,0.12068,0.11261,0.0079889,p0437
1.0112,1.1961,0.12649,0.17645,0.0024946,p0438
0.90314,1.1348,0.13099,0.037736,0.0049665,p0439
1.1982,0.83166,0.1943,0.12381,0.0064785,p0440
1.0111,0.97485,0.17754,0.15548,0.0054216,p0441
0.87488,0.92811,0.1194,0.24879,0.0063074,p0442
0.94505,0.9389,0.19617,0.10238,0.001982,p0443
1.0979,0.88496,0.13207,0.26524,0.0080559,p0444
0.99669,1.0799,0.12876,0.1716,0.0033013,p0445
1.1251,1.0557,0.18131,0.30411,0.0033371,p0446
1.069,1.149,0.12869,0.20642,0.0024607,p0447
1.1028,1.1843,0.10995,0.07048,0.0022145,p0448
1.1204,1.155,0.10649,0.13045,0.0050793,p0449
0.9487,1.0865,0.18015,0.13245,0.005651,p0450
1.09,0.99483,0.11325,0.22695,0.0020347,p0451
0.89897,1.0399,0.1069,0.17477,0.0038232,p0452
0.90366,1.034,0.17653,0.032955,0.0043886,p0453
0.89397,1.0174,0.15964,0.077768,0.0075286,p0454
1.1488,0.90751,0.12125,0.29633,0.00033517,p0455
0.98991,0.89084,0.1149,0.071799,0.0063479,p0456
0.9674,0.89176,0.1803,0.2428,0.0046814,p0457
0.88678,1.0162,0.18006,0.21142,0.002812,p0458
1.0184,1.1644,0.14356,0.010274,0.0076518,p0459
0.97287,0.8283,0.12605,0.056333,0.0031278,p0460
0.91795,0.93074,0.11617,0.15743,0.0087748,p0461
0.96824,0.95554,0.15361,0.16994,0.0052692,p0462
0.98021,0.92043,0.11162,0.23638,0.002783,p0463
0.80574,0.9778,0.19187,0.25484,0.0077308,p0464
1.1924,0.96041,0.17232,0.049052,0.0056815,p0465
0.88384,0.85769,0.19999,0.26162,0.00089012,p0466
