wind_speed,swr,Phys.par/C_shelter,Phys.par/Kz_ak,Phys.par/Kz_ak_ice,par_id
1.1234,0.89056,0.13103,0.23688,0.0053284,p063
0.8556,1.0029,0.15241,0.14107,0.0084418,p064
1.0626,0.93681,0.17015,0.21191,0.00093666,p065
1.0262,1.1338,0.16071,0.045943,0.0028829,p066
0.90403,1.0137,0.14598,0.15658,0.0062293,p067
1.0326,1.1518,0.17727,0.15886,0.0011492,p068
0.87951,0.87715,0.15106,0.18454,0.0058393,p069
0.98596,1.1626,0.14875,0.15322,0.0068612,p070
1.1353,1.0222,0.13958,0.26134,0.0047415,p071
1.1907,1.073,0.13397,0.16408,0.0031328,p072
1.1886,0.91412,0.12029,0.23943,0.0023244,p073
1.052,0.84582,0.1392,0.0074488,0.0067255,p074
1.0843,1.1111,0.10358,0.034104,0.0050769,p075
1.1871,1.1775,0.17293,0.14189,0.0034029,p076
0.93981,1.0644,0.10656,0.19655,0.0026211,p077
0.99674,0.89258,0.13302,0.17882,0.0030616,p078
1.0656,0.85845,0.18256,0.071842,0.0071966,p079
1.0609,0.84318,0.19276,0.22845,0.0019367,p080
0.97384,0.99351,0.14694,0.19412,0.0005738,p081
1.0887,0.81661,0.15191,0.041556,0.0053704,p082
0.87258,1.1406,0.13554,0.14321,0.0033774,p083
0.97522,0.86766,0.14542,0.18629,0.0060089,p084
1.1585,0.9205,0.18797,0.25276,0.0049821,p085
0.89672,0.82956,0.11549,0.20787,0.0083486,p086
1.1016,0.88591,0.17596,0.1779,0.0012801,p087
0.9188,0.94685,0.18996,0.075697,0.0044945,p088
0.81883,0.86109,0.10618,0.060823,0.0067102,p089
0.88435,0.92603,0.1656,0.0588,0.0085954,p090
0.87086,0.94018,0.15513,0.098498,0.0017597,p091
0.92906,0.87065,0.18586,0.065031,0.00697,p092
0.98689,0.90129,0.13762,0.30004,0.0043152,p093
0.93382,1.1571,0.154,0.035615,0.00065828,p094
0.88898,1.1421,0.14804,0.079871,0.0062186,p095
0.92669,1.0574,0.15633,0.011424,0.0028927,p096
1.0914,1.0514,0.19363,0.25061,0.0054459,p097
0.95302,1.1082,0.11979,0.15822,0.00083664,p098
1.023,0.83217,0.14961,0.077372,0.0047855,p099
1.0284,0.96686,0.1777,0.14721,0.0051151,p100
0.8256,1.0874,0.12152,0.13304,0.0078367,p101
0.88308,0.9307,0.17062,0.24902,0.0035102,p102
1.0808,0.90787,0.15917,0.21426,0.0058145,p103
1.1502,0.90855,0.17641,0.20632,0.0068411,p104
0.8956,0.97009,0.16258,0.19247,0.006001,p105
0.96712,0.89587,0.19147,0.12577,0.0064642,p106
0.81249,1.014,0.17176,0.027808,0.0082135,p107
1.0432,0.87864,0.13025,0.20211,0.0056485,p108
1.1719,0.86459,0.18219,0.085514,0.0022697,p109
1.1807,0.95813,0.19506,0.13813,0.0069874,p110
0.90978,1.1189,0.12875,0.043036,0.0022175,p111
1.1969,0.86394,0.11561,0.10378,0.001657,p112
0.95077,0.99043,0.19467,0.062389,0.0087311,p113
0.9242,0.96909,0.18825,0.18241,0.0081595,p114
0.91149,1.1039,0.11314,0.21714,0.0070438,p115
0.84042,1.1816,0.1226,0.2951,0.0020395,p116
0.90307,1.1784,0.13723,0.27525,0.0075671,p117
0.85842,0.88364,0.18352,0.092035,0.0051994,p118
0.82141,0.91092,0.11211,0.18958,0.0008732,p119
0.8873,1.1313,0.14235,0.01774,0.005205,p120
0.80628,0.97457,0.11687,0.066961,0.0066312,p121
1.155,0.80934,0.10461,0.12978,0.0015681,p122
0.92089,1.1373,0.10143,0.053524,0.0040194,p123
0.80149,1.1159,0.10799,0.29178,0.0011118,p124
1.1926,1.1521,0.18115,0.16136,0.0041759,p125
1.1988,0.98293,0.12648,0.023553,0.0084533,p126
1.1848,1.1607,0.13234,0.16968,0.003192,p127
0.91654,0.88138,0.15076,0.073244,0.0064231,p128
1.0129,0.81583,0.10909,0.28038,0.0010118,p129
0.80319,1.1386,0.18093,0.12076,0.0056937,p130
1.1024,0.98118,0.17427,0.22324,0.0061179,p131
1.1218,1.1732,0.16162,0.20389,0.0067785,p132
1.1271,1.1935,0.19098,0.21914,0.00052792,p133
0.84476,1.1718,0.11097,0.2428,0.0026804,p134
0.80959,0.98755,0.19617,0.045352,0.0001915,p135
0.94553,0.81353,0.12538,0.17301,0.0014999,p136
0.82968,0.85126,0.16363,0.049809,0.007932,p137
0.99861,0.85491,0.19559,0.30539,0.0072367,p138
0.95569,0.89638,0.13508,0.23462,0.0075409,p139
0.92321,0.82005,0.12795,0.23412,0.0045809,p140
0.87447,1.0053,0.19181,0.047646,0.0043079,p141
1.0569,0.98895,0.16344,0.16515,0.0072789,p142
0.96395,1.0084,0.12432,0.070137,0.003453,p143
1.0389,1.0759,0.19819,0.12383,0.0027327,p144
1.1575,1.0261,0.10814,0.10965,0.0055034,p145
1.0835,0.97289,0.19013,0.30408,0.003672,p146
1.0076,0.84753,0.12963,0.14787,0.0055489,p147
1.0781,1.0989,0.18622,0.18373,0.0013308,p148
0.93116,0.85753,0.18173,0.096511,0.0023849,p149
0.86464,1.1683,0.10151,0.022863,0.002803,p150
1.1662,0.88681,0.14734,0.15124,0.0049278,p151
0.98061,1.0366,0.17684,0.031654,0.0068937,p152
0.83755,0.80401,0.1257,0.13153,0.0048847,p153
1.069,1.1986,0.15868,0.11251,0.0075073,p154
0.95704,1.1454,0.15955,0.1141,0.0003151,p155
0.85353,1.0703,0.18745,0.081578,0.0083952,p156
1.0376,0.87592,0.12073,0.12271,0.0037394,p157
0.95887,0.84825,0.17228,0.28303,0.004078,p158
1.1495,1.0837,0.10235,0.11784,0.0089762,p159
0.83481,0.9492,0.1149,0.18759,0.0026462,p160
1.1631,1.0666,0.10975,0.03807,0.0016999,p161
0.88036,1.094,0.13697,0.29705,0.0030732,p162
1.0954,0.80688,0.12361,0.10516,0.00091879,p163
1.0529,0.93847,0.14937,0.27881,0.0085037,p164
1.112,1.1868,0.14601,0.17126,0.0078995,p165
1.0007,0.80249,0.15719,0.0097008,0.0033101,p166
0.80485,0.92509,0.14174,0.085085,0.0058705,p167
1.1196,1.0477,0.14143,0.052468,0.0043609,p168
1.0486,1.0069,0.19784,0.24153,0.0048056,p169
0.84662,1.0775,0.11198,0.27028,0.0018471,p170
0.84955,1.1241,0.1139,0.15466,0.0018885,p171
1.1046,1.0449,0.14342,0.12809,0.0086375,p172
0.86841,0.82378,0.11411,0.17464,0.00080027,p173
0.86187,1.0385,0.19886,0.13936,0.00075191,p174
1.048,1.093,0.19955,0.10153,0.004675,p175
1.1388,0.99502,0.19946,0.25517,0.005286,p176
1.0051,1.0897,0.19223,0.2586,0.0021495,p177
0.94091,0.99928,0.19314,0.28506,0.0015482,p178
0.81604,1.0973,0.15349,0.16191,0.0063048,p179
1.1433,0.95289,0.11867,0.25259,0.0071333,p180
0.85136,1.0683,0.19697,0.095521,0.0076671,p181
1.1764,1.1269,0.11713,0.25676,0.0038029,p182
0.97926,1.1345,0.13453,0.24701,0.0035312,p183
1.1721,0.9577,0.12909,0.23196,0.0070957,p184
1.1144,0.92841,0.14393,0.22611,0.0081028,p185
1.0454,1.0917,0.13832,0.29937,0.0088751,p186
0.94758,0.91265,0.13622,0.014592,0.0001765,p187
0.93555,1.0191,0.18028,0.0060975,0.0024074,p188
0.89873,0.80028,0.1274,0.2271,0.0082297,p189
1.0112,1.0206,0.13164,0.13543,0.0020979,p190
0.9718,0.86857,0.15584,0.24644,0.0010646,p191
1.1308,0.83868,0.12462,0.2865,0.0063342,p192
1.0875,1.1662,0.10512,0.087183,0.0027974,p193
0.94844,1.0165,0.18935,0.055531,0.004954,p194
0.99009,0.88908,0.16504,0.24385,0.0086768,p195
1.1646,1.1283,0.16838,0.26899,0.0063678,p196
1.1288,1.0291,0.17954,0.090783,0.007733,p197
1.1952,1.0602,0.1104,0.003133,0.0087993,p198
1.0936,0.99761,0.1755,0.025983,0.0057724,p199
0.83383,0.83175,0.18437,0.039451,0.0046478,p200
