wind_speed,swr,a_seiche,par_id
0.85474,0.84472,0.083265,p0064
1.158,1.0227,0.27912,p0065
1.0304,1.0364,0.059104,p0066
0.85609,0.97845,0.01626,p0067
0.90059,1.0352,0.28445,p0068
0.97465,1.043,0.1078,p0069
0.91938,0.80839,0.29057,p0070
1.038,1.0466,0.20551,p0071
0.83132,0.99715,0.29296,p0072
0.81042,0.84221,0.0018069,p0073
1.0684,1.1153,0.17108,p0074
1.0071,1.0747,0.13857,p0075
1.0504,0.94576,0.14692,p0076
0.90272,1.1337,0.0045131,p0077
0.86882,1.1166,0.25291,p0078
0.82884,0.99278,0.1134,p0079
0.94998,0.98383,0.19437,p0080
0.82805,1.0077,0.2227,p0081
0.86206,0.81987,0.017538,p0082
1.1021,0.90504,0.055348,p0083
1.0613,1.0337,0.0010481,p0084
0.8906,1.0272,0.1232,p0085
1.0808,0.9206,0.14725,p0086
0.90587,1.0698,0.029017,p0087
0.94802,1.1994,0.081929,p0088
0.85259,1.1284,0.14929,p0089
1.105,0.97205,0.058435,p0090
0.91461,0.99651,0.26539,p0091
1.0987,1.1136,0.16658,p0092
0.86391,1.0601,0.032634,p0093
0.90853,1.1409,0.099984,p0094
1.1429,1.1883,0.088012,p0095
0.9278,0.9909,0.19805,p0096
0.83195,0.91732,0.11157,p0097
0.9691,1.1633,0.24656,p0098
1.1942,1.1202,0.057576,p0099
1.1038,1.1278,0.20207,p0100
0.88508,1.1424,0.20982,p0101
1.1914,0.80311,0.19697,p0102
0.8146,0.93357,0.044326,p0103
1.133,1.1072,0.015541,p0104
0.95206,0.83989,0.2899,p0105
1.0285,0.846,0.071679,p0106
1.0022,0.91002,0.019657,p0107
1.1117,0.82461,0.14547,p0108
0.97172,0.81142,0.22049,p0109
0.99258,1.1859,0.13271,p0110
1.0416,1.0896,0.21144,p0111
0.9947,0.82309,0.014449,p0112
0.85396,1.0771,0.15841,p0113
0.83351,1.139,0.13303,p0114
0.84642,0.88889,0.090637,p0115
0.80451,1.0068,0.036347,p0116
0.82213,1.1321,0.25377,p0117
1.0585,0.86899,0.26116,p0118
0.82645,0.99322,0.063852,p0119
0.95428,0.95268,0.11063,p0120
0.85426,1.0623,0.069435,p0121
1.189,0.9437,0.1057,p0122
1.0842,0.93672,0.28397,p0123
0.88139,1.1191,0.28712,p0124
1.1346,0.9159,0.11493,p0125
1.0239,1.1064,0.20504,p0126
1.1865,0.81901,0.15771,p0127
0.97432,1.073,0.068052,p0128
1.1322,1.0107,0.23814,p0129
0.84433,1.0749,0.029681,p0130
1.0089,0.91258,0.18063,p0131
0.90349,0.93711,0.2018,p0132
1.0729,0.88439,0.048195,p0133
0.80114,1.0213,0.10445,p0134
1.0095,0.8925,0.27034,p0135
0.81584,0.90896,0.068478,p0136
1.1909,0.88079,0.12509,p0137
0.96619,0.84125,0.054984,p0138
0.86597,0.80724,0.02276,p0139
0.9937,0.88291,0.17457,p0140
0.89361,1.1171,0.081032,p0141
1.1475,1.0244,0.20297,p0142
1.0209,0.80893,0.091171,p0143
0.91992,1.1325,0.18125,p0144
1.0148,1.1342,0.1274,p0145
1.109,0.90981,0.24987,p0146
1.0957,1.0973,0.026027,p0147
1.1165,1.0349,0.00022759,p0148
1.1494,0.89491,0.17672,p0149
1.1101,0.87862,0.22543,p0150
0.88718,0.82782,0.25463,p0151
0.88059,1.1638,0.16818,p0152
0.91852,0.87546,0.24005,p0153
0.86489,0.8223,0.0040748,p0154
0.90301,0.8435,0.25336,p0155
1.1634,0.85372,0.106,p0156
1.1183,1.1615,0.088481,p0157
0.87111,0.99913,0.030569,p0158
0.86778,1.1283,0.07965,p0159
0.89442,1.115,0.14427,p0160
0.9885,0.8119,0.18241,p0161
0.99103,1.1179,0.23463,p0162
0.90194,0.85091,0.044918,p0163
1.1725,1.0364,0.23698,p0164
1.0754,0.87729,0.012363,p0165
0.81838,0.93217,0.29479,p0166
0.86286,0.98345,0.11837,p0167
1.0679,0.89426,0.038632,p0168
1.0928,1.0239,0.29637,p0169
1.0723,0.87705,0.23618,p0170
0.99291,1.183,0.29607,p0171
1.0063,1.086,0.117,p0172
0.80849,1.0983,0.11767,p0173
0.96047,1.0723,0.075056,p0174
1.0246,1.0696,0.19027,p0175
1.037,0.81488,0.081413,p0176
0.95771,0.84962,0.1717,p0177
0.92034,1.1941,0.11476,p0178
1.119,1.1649,0.11598,p0179
0.8258,0.90766,0.02577,p0180
0.83036,1.142,0.20835,p0181
0.81411,1.1683,0.19222,p0182
1.1581,0.81665,0.21909,p0183
0.95397,1.0016,0.064319,p0184
1.06,1.1376,0.17532,p0185
1.1219,1.1605,0.13492,p0186
1.1714,0.86742,0.10684,p0187
0.8769,1.0563,0.0017593,p0188
1.1692,0.85918,0.22167,p0189
0.95034,0.92878,0.18449,p0190
0.81531,0.96028,0.17942,p0191
0.98557,0.83729,0.16905,p0192
0.95943,1.1375,0.2426,p0193
0.88844,0.94611,0.17618,p0194
1.1274,1.0447,0.10921,p0195
0.9981,0.91713,0.0027655,p0196
0.80744,0.9849,0.15882,p0197
0.82328,1.1364,0.20418,p0198
0.88091,0.94946,0.18805,p0199
1.1562,1.1618,0.16277,p0200
1.062,1.1144,0.040094,p0201
1.1271,0.96059,0.072891,p0202
1.0197,0.94063,0.030032,p0203
1.146,1.0952,0.091332,p0204
1.1919,1.0048,0.16885,p0205
1.1122,0.81627,0.1011,p0206
0.92513,0.90944,0.28745,p0207
0.96422,0.90028,0.21653,p0208
1.0751,1.034,0.13665,p0209
1.1938,1.1736,0.058023,p0210
0.8984,1.0618,0.056397,p0211
0.86832,0.80276,0.12647,p0212
1.0883,1.1105,0.26459,p0213
1.0639,1.0644,0.11073,p0214
1.1243,1.0716,0.15577,p0215
0.87123,1.1238,0.29367,p0216
0.86198,1.1276,0.2485,p0217
1.0254,1.0887,0.19347,p0218
0.92168,1.045,0.12871,p0219
1.0793,1.1972,0.16514,p0220
0.94266,0.98261,0.053659,p0221
1.1655,0.80356,0.099049,p0222
1.1768,1.088,0.23599,p0223
1.1282,0.82668,0.22879,p0224
1.147,0.88658,0.038374,p0225
1.1047,1.1569,0.19293,p0226
0.94377,0.80224,0.19163,p0227
0.97829,0.88839,0.065261,p0228
1.057,1.1235,0.0062454,p0229
1.0578,1.0411,0.03391,p0230
1.1935,0.8938,0.24832,p0231
1.0673,0.98193,0.25094,p0232
0.90377,1.1781,0.28422,p0233
0.86665,0.98962,0.0084717,p0234
0.91548,1.0989,0.11952,p0235
0.93008,1.0526,0.24219,p0236
1.0177,0.85655,0.18589,p0237
0.89096,0.95687,0.007639,p0238
1.101,1.1487,0.0089097,p0239
0.83863,0.97112,0.23078,p0240
0.81271,0.93776,0.19267,p0241
1.1856,0.98772,0.18915,p0242
0.83973,1.0901,0.1102,p0243
1.0024,0.85976,0.18344,p0244
1.0457,1.0855,0.20158,p0245
0.88736,1.1042,0.27538,p0246
0.9274,0.98073,0.19948,p0247
1.082,1.0503,0.18276,p0248
1.0102,0.82053,0.18866,p0249
1.0122,1.1717,0.15494,p0250
1.1334,1.0559,0.10672,p0251
1.1452,0.86501,0.17997,p0252
1.1292,0.9577,0.077173,p0253
0.81786,1.0911,0.25248,p0254
0.91598,1.1351,0.21695,p0255
0.96136,1.0478,0.12583,p0256
0.84195,1.0984,0.27983,p0257
0.88674,0.85067,0.103,p0258
0.99211,1.1383,0.29957,p0259
0.99901,1.0707,0.27113,p0260
0.8902,0.82414,0.087545,p0261
1.097,0.99608,0.051142,p0262
0.99645,0.88442,0.12867,p0263
1.1359,1.1559,0.056688,p0264
1.1227,0.91612,0.097874,p0265
0.84139,1.0041,0.13573,p0266
0.8483,1.068,0.19745,p0267
1.1285,1.0437,0.16956,p0268
1.1215,0.91204,0.17085,p0269
1.0759,1.111,0.21289,p0270
0.92929,0.8827,0.073515,p0271
1.0349,0.96747,0.060685,p0272
0.94285,0.96187,0.29855,p0273
0.94622,0.92318,0.23215,p0274
0.9775,1.1199,0.24514,p0275
1.0949,1.0701,0.15441,p0276
0.91815,0.85023,0.029259,p0277
1.1802,0.83657,0.18401,p0278
0.99183,0.80653,0.16988,p0279
0.8008,0.86149,0.035875,p0280
0.90697,1.1361,0.21683,p0281
1.1895,1.0471,0.22525,p0282
0.91484,1.0782,0.055866,p0283
0.8517,0.92754,0.097212,p0284
0.85237,0.99577,0.012006,p0285
1.0007,1.1972,0.17364,p0286
1.1305,0.82822,0.024232,p0287
0.8973,1.1538,0.29504,p0288
0.87977,0.80766,0.29705,p0289
0.83791,1.0834,0.028083,p0290
1.0066,0.86928,0.095361,p0291
1.0609,0.80183,0.16408,p0292
0.95292,0.97703,0.22668,p0293
0.99743,0.94034,0.23128,p0294
1.1403,0.93551,0.21226,p0295
0.97609,1.1418,0.061224,p0296
1.1019,1.0485,0.29743,p0297
0.81239,1.1535,0.076118,p0298
1.1075,0.98806,0.0014004,p0299
0.97912,0.93733,0.20353,p0300
1.0154,1.1085,0.037799,p0301
0.84858,0.89593,0.2159,p0302
0.98455,0.81335,0.29147,p0303
0.90911,0.92489,0.17592,p0304
1.1135,1.1661,0.19093,p0305
0.9829,1.0063,0.19624,p0306
0.8043,1.0942,0.23354,p0307
1.0266,0.97318,0.23725,p0308
1.0653,1.0145,0.00077359,p0309
0.93801,0.93093,0.21194,p0310
1.1079,0.98466,0.17412,p0311
1.1553,0.85845,0.17277,p0312
1.0087,0.99203,0.23307,p0313
0.8287,1.1051,0.11412,p0314
0.99549,0.97365,0.014925,p0315
1.1795,0.87772,0.025251,p0316
0.80786,1.0233,0.17026,p0317
0.8018,0.87459,0.007922,p0318
0.97092,1.1925,0.10345,p0319
1.1409,0.93393,0.014117,p0320
1.1965,0.94283,0.094516,p0321
1.0003,1.0743,0.21881,p0322
0.87192,1.0302,0.1816,p0323
0.8817,0.97545,0.15652,p0324
0.89602,0.9574,0.11212,p0325
0.90989,1.029,0.23252,p0326
0.90403,0.96147,0.017045,p0327
1.1062,1.1876,0.16049,p0328
0.86252,1.0053,0.28771,p0329
0.8999,1.1075,0.26473,p0330
1.0838,0.84587,0.22133,p0331
1.1626,1.1586,0.23867,p0332
0.96498,0.90467,0.072911,p0333
1.0432,0.89158,0.14768,p0334
1.1257,0.87309,0.19981,p0335
1.0861,0.836,0.25828,p0336
1.0422,1.0315,0.16466,p0337
0.81158,0.93021,0.27443,p0338
1.0248,0.97418,0.028428,p0339
1.0634,0.94539,0.15072,p0340
1.0535,1.1435,0.27455,p0341
0.84447,0.82138,0.15205,p0342
0.9167,0.9149,0.2617,p0343
1.166,1.004,0.1605,p0344
1.1742,1.1481,0.02732,p0345
0.96579,1.1017,0.023995,p0346
1.1467,0.88711,0.17332,p0347
1.0323,0.96331,0.25609,p0348
0.83605,1.0152,0.27123,p0349
1.1013,1.1245,0.24899,p0350
0.80825,1.1907,0.069687,p0351
1.0226,1.1574,0.11866,p0352
1.138,0.80624,0.20338,p0353
1.1757,0.89069,0.18726,p0354
1.125,1.1301,0.0058753,p0355
1.0994,0.88089,0.19872,p0356
1.0168,0.8796,0.14488,p0357
0.98626,1.1855,0.12443,p0358
0.8164,0.82871,0.050622,p0359
1.1377,0.93814,0.15319,p0360
1.0593,1.0121,0.1836,p0361
0.94768,0.94963,0.19851,p0362
0.93214,1.0923,0.29885,p0363
0.98364,1.0931,0.15052,p0364
0.86058,0.81941,0.10152,p0365
0.81315,1.1209,0.0004761,p0366
0.95539,1.1078,0.18474,p0367
1.1832,1.053,0.13951,p0368
0.97153,0.95461,0.0054977,p0369
0.9001,0.92443,0.041615,p0370
0.83083,1.1129,0.0071846,p0371
1.0152,0.83129,0.18228,p0372
0.82024,1.0011,0.065486,p0373
1.0058,1.0727,0.098933,p0374
1.0978,0.87438,0.26942,p0375
1.1906,1.1792,0.26041,p0376
0.86957,0.83117,0.15627,p0377
0.88234,0.84947,0.26426,p0378
1.1779,0.95377,0.039076,p0379
1.1142,0.9952,0.1049,p0380
1.0392,0.81801,0.19784,p0381
1.1638,1.1554,0.17664,p0382
1.0726,1.1898,0.22452,p0383
0.97708,1.032,0.043319,p0384
0.9598,1.1492,0.25569,p0385
1.1973,1.1462,0.27389,p0386
1.1812,0.99405,0.2544,p0387
1.077,0.90349,0.12453,p0388
0.97045,1.1742,0.060205,p0389
0.88372,1.1578,0.28668,p0390
0.82078,0.96385,0.021294,p0391
1.0851,1.1454,0.18634,p0392
0.87517,1.1754,0.21415,p0393
1.1788,0.99783,0.028613,p0394
1.0889,1.0536,0.17911,p0395
0.88545,0.8122,0.29559,p0396
0.84549,1.1024,0.12392,p0397
0.85134,1.1869,0.080761,p0398
1.0404,0.85699,0.17801,p0399
0.97846,0.95037,0.068764,p0400
0.99995,1.0927,0.066071,p0401
0.95644,0.82262,0.20743,p0402
0.97674,0.8094,0.16376,p0403
1.0502,1.0153,0.22764,p0404
1.0261,1.1266,0.016514,p0405
0.96756,0.83488,0.078849,p0406
1.161,1.1114,0.16858,p0407
1.0589,1.1806,0.0048628,p0408
1.1693,1.109,0.068254,p0409
1.1485,0.91092,0.25945,p0410
0.81688,0.87804,0.12161,p0411
0.88029,1.0959,0.26769,p0412
0.84969,0.86345,0.11298,p0413
1.0873,1.025,0.28171,p0414
0.8373,0.99077,0.2339,p0415
1.1354,1.1731,0.085211,p0416
1.0936,0.98543,0.28296,p0417
0.81192,1.0372,0.054267,p0418
1.094,1.0091,0.10535,p0419
1.1774,1.059,0.050022,p0420
0.93547,0.95191,0.088834,p0421
0.94552,0.92123,0.24612,p0422
0.93284,0.84275,0.18777,p0423
0.96818,1.1006,0.058753,p0424
0.85506,0.85143,0.2115,p0425
0.98143,1.0737,0.14863,p0426
0.82386,1.0798,0.10032,p0427
1.1362,1.1052,0.108,p0428
1.1836,0.96717,0.11709,p0429
1.1781,1.0256,0.1739,p0430
1.0685,0.98666,0.22378,p0431
1.111,0.95565,0.013443,p0432
0.85061,1.0248,0.10256,p0433
0.93256,1.0888,0.23517,p0434
0.92902,1.127,0.28502,p0435
1.0184,1.0567,0.10382,p0436
1.1092,0.92205,0.032715,p0437
0.84393,1.1654,0.13894,p0438
1.1368,1.1223,0.09948,p0439
1.0038,1.1471,0.26847,p0440
1.1369,1.0608,0.11386,p0441
0.84704,0.97056,0.14755,p0442
1.0539,1.0549,0.097186,p0443
0.92848,1.0652,0.054732,p0444
1.1556,0.95539,0.063514,p0445
0.88592,1.0198,0.099653,p0446
0.86342,0.87115,0.25489,p0447
0.8094,0.94487,0.26144,p0448
0.89854,0.80718,0.080621,p0449
1.1667,1.1596,0.041149,p0450
0.94907,1.039,0.022487,p0451
1.1672,1.1564,0.042666,p0452
1.0119,0.84405,0.16531,p0453
0.80273,0.9317,0.14135,p0454
1.1313,0.90119,0.25549,p0455
0.98428,1.114,0.17281,p0456
1.1992,1.1212,0.12924,p0457
0.81646,1.076,0.04899,p0458
1.1701,1.0643,0.057251,p0459
1.1734,1.1031,0.079957,p0460
0.88787,0.87903,0.0677,p0461
1.0215,0.91874,0.13232,p0462
1.1509,1.1698,0.042422,p0463
1.1024,1.0756,0.10854,p0464
1.1263,1.0936,0.24677,p0465
1.1483,0.93281,0.065754,p0466
0.92641,0.91647,0.064579,p0467
1.0709,0.95286,0.1674,p0468
1.0342,0.9815,0.17781,p0469
1.0963,1.1744,0.034449,p0470
0.80655,0.97464,0.14217,p0471
1.1197,1.0968,0.20634,p0472
0.95613,1.0818,0.081789,p0473
1.0486,0.89885,0.27498,p0474
0.96717,1.0118,0.050285,p0475
1.0426,1.185,0.13383,p0476
0.84026,0.89014,0.18971,p0477
1.1552,0.88357,0.25522,p0478
1.0788,0.99846,0.073277,p0479
1.1862,0.83192,0.15369,p0480
1.034,1.0675,0.16423,p0481
1.0281,0.89353,0.19666,p0482
0.98904,0.81537,0.1226,p0483
0.98931,1.0667,0.022901,p0484
0.89926,1.1217,0.093512,p0485
1.0629,1.1935,0.1369,p0486
0.82162,1.0166,0.20761,p0487
1.0701,1.0025,0.12185,p0488
1.1424,1.1305,0.089212,p0489
0.83404,0.90522,0.28567,p0490
0.92113,0.9973,0.031233,p0491
0.99587,1.0684,0.1501,p0492
0.84769,1.0125,0.25229,p0493
1.0334,1.0173,0.17065,p0494
0.8784,0.96513,0.12796,p0495
0.89204,1.0472,0.15134,p0496
1.1845,0.97764,0.027762,p0497
0.98785,0.96207,0.070387,p0498
1.0383,0.96085,0.18605,p0499
1.0998,0.98235,0.28608,p0500
0.93609,1.172,0.24042,p0501
0.94212,1.0517,0.15903,p0502
0.88813,1.0347,0.19958,p0503
1.107,0.88524,0.061943,p0504
1.1066,1.0401,0.1338,p0505
1.1299,1.1353,0.025101,p0506
0.88327,0.83367,0.11237,p0507
0.995,1.1902,0.15796,p0508
0.92282,0.89809,0.052177,p0509
1.065,0.90572,0.21538,p0510
0.922,1.0807,0.020586,p0511
1.172,0.82513,0.070068,p0512
1.1518,1.0019,0.24808,p0513
1.1395,1.0874,0.2177,p0514
1.1372,1.0979,0.14833,p0515
1.1823,0.98314,0.16561,p0516
0.99794,0.88952,0.13112,p0517
0.94037,0.93425,0.010939,p0518
0.97554,0.80487,0.041969,p0519
0.94493,0.89849,0.23931,p0520
0.96333,0.86463,0.27237,p0521
0.81723,1.0254,0.22805,p0522
0.89159,0.8129,0.28211,p0523
1.0011,1.0461,0.27661,p0524
0.84328,0.90162,0.1802,p0525
1.0374,0.93993,0.22707,p0526
1.1208,0.85239,0.22075,p0527
1.0664,0.80849,0.24727,p0528
1.0526,0.87393,0.09274,p0529
0.90804,1.1257,0.28536,p0530
0.82284,1.031,0.13863,p0531
1.0782,1.1632,0.21733,p0532
1.1278,1.0295,0.094251,p0533
1.1416,0.82961,0.14646,p0534
1.0669,0.86964,0.02332,p0535
0.91194,1.198,0.26856,p0536
0.93512,1.0217,0.28268,p0537
0.93456,1.1095,0.12077,p0538
1.1233,1.1709,0.054395,p0539
1.2,1.1035,0.048849,p0540
0.94936,0.88861,0.013636,p0541
1.0907,1.0456,0.09634,p0542
1.0034,0.92383,0.18958,p0543
0.91632,0.92674,0.18825,p0544
1.0557,0.84893,0.21494,p0545
1.0803,0.9544,0.28931,p0546
1.1537,1.0917,0.22796,p0547
1.0935,0.94687,0.070711,p0548
1.0464,0.96445,0.093762,p0549
1.1463,1.1644,0.12614,p0550
1.1114,0.80117,0.1131,p0551
0.80694,1.0388,0.208,p0552
1.0902,0.84837,0.12291,p0553
0.95456,0.83425,0.1852,p0554
1.1721,0.82632,0.27176,p0555
0.99054,0.88157,0.2741,p0556
1.1528,1.1039,0.23826,p0557
0.8216,0.8945,0.16683,p0558
1.0048,0.84709,0.18499,p0559
1.1854,1.1065,0.20079,p0560
0.89882,0.91425,0.12144,p0561
0.83696,1.1476,0.086269,p0562
0.93895,1.1564,0.29839,p0563
0.97494,1.1839,0.19446,p0564
0.94682,1.0395,0.20464,p0565
1.1085,1.196,0.078299,p0566
1.0408,0.90731,0.093198,p0567
0.91009,0.92557,0.11446,p0568
0.82275,1.112,0.019927,p0569
1.135,0.97896,0.091743,p0570
1.1449,1.1014,0.27065,p0571
0.96185,1.0955,0.26324,p0572
1.1663,1.1124,0.15814,p0573
1.091,0.83836,0.29402,p0574
1.1682,0.92194,0.26288,p0575
0.99038,0.90222,0.2449,p0576
1.1327,0.98873,0.22587,p0577
1.1903,1.1329,0.23544,p0578
0.8456,1.0659,0.25408,p0579
0.9646,0.85317,0.24408,p0580
0.8599,1.0796,0.064131,p0581
1.1879,1.0945,0.27888,p0582
1.0897,1.145,0.19716,p0583
0.87552,1.0964,0.21339,p0584
0.92709,1.0816,0.015787,p0585
1.0832,0.92609,0.23949,p0586
1.0108,1.1231,0.29258,p0587
1.0429,1.1784,0.0081525,p0588
1.0625,0.80392,0.084863,p0589
1.17,1.0373,0.11626,p0590
0.86978,1.0732,0.14353,p0591
0.95718,0.83007,0.086899,p0592
1.0953,0.90049,0.022167,p0593
0.90923,0.96645,0.24436,p0594
1.0298,1.0489,0.18193,p0595
1.031,0.93941,0.14128,p0596
0.90148,1.0048,0.010109,p0597
1.174,1.1243,0.2475,p0598
1.1791,0.91554,0.16105,p0599
0.93333,1.057,0.10275,p0600
0.90755,0.88506,0.11913,p0601
1.0966,0.82893,0.010506,p0602
0.84253,1.1025,0.040526,p0603
1.0879,0.92107,0.074107,p0604
1.1685,1.1406,0.013125,p0605
0.90524,0.89235,0.13177,p0606
0.94569,1.0496,0.020351,p0607
0.85357,1.1515,0.12545,p0608
0.98701,0.8819,0.03383,p0609
1.1729,1.0162,0.053837,p0610
0.84314,0.87618,0.28132,p0611
0.84044,1.1295,0.14057,p0612
1.0913,1.052,0.20438,p0613
1.0641,0.94083,0.16346,p0614
1.0347,1.0418,0.13083,p0615
0.85569,0.96619,0.17869,p0616
1.0436,0.83337,0.25835,p0617
1.1949,0.88785,0.1126,p0618
1.199,1.0709,0.21944,p0619
1.1031,0.88574,0.21973,p0620
1.0707,0.84299,0.10208,p0621
0.96082,1.1432,0.18042,p0622
0.8777,0.95924,0.01148,p0623
0.9621,0.82725,0.26633,p0624
0.87449,0.85253,0.074582,p0625
1.0019,1.1497,0.2969,p0626
0.83367,0.86021,0.090184,p0627
1.0331,0.84195,0.062752,p0628
0.94169,0.86069,0.25164,p0629
1.0692,0.99158,0.25629,p0630
0.92399,1.132,0.21426,p0631
1.0183,1.1368,0.26516,p0632
0.87227,1.0207,0.062452,p0633
0.93078,0.86099,0.20536,p0634
1.1043,0.98565,0.16223,p0635
1.0042,0.99184,0.18689,p0636
0.97037,0.86532,0.05579,p0637
0.96979,1.0031,0.072083,p0638
0.9799,0.94159,0.25055,p0639
1.0774,0.83905,0.22322,p0640
0.91711,1.1158,0.16486,p0641
1.0413,0.96524,0.049559,p0642
1.1572,1.084,0.16005,p0643
0.82617,0.87649,0.25663,p0644
0.9534,0.97609,0.27939,p0645
1.0352,1.0209,0.043924,p0646
0.95145,1.1958,0.030826,p0647
1.0318,0.81568,0.16748,p0648
0.92445,1.1596,0.292,p0649
1.1056,1.1954,0.28153,p0650
1.1238,0.9472,0.12692,p0651
1.1193,1.1659,0.039438,p0652
0.96306,1.0508,0.23155,p0653
1.0159,0.97332,0.091964,p0654
0.80962,1.0397,0.14398,p0655
0.82523,1.0963,0.25863,p0656
1.0081,0.9184,0.059941,p0657
0.90086,0.94335,0.14599,p0658
1.1828,1.1646,0.13347,p0659
1.0096,0.91771,0.17157,p0660
1.1099,1.1802,0.27268,p0661
0.83923,0.90395,0.2622,p0662
1.0718,1.0427,0.11665,p0663
1.0808,0.90695,0.15343,p0664
1.0385,1.1965,0.1118,p0665
1.1204,0.80998,0.17201,p0666
1.0269,1.0266,0.23987,p0667
0.99706,1.1944,0.046125,p0668
1.0929,1.019,0.046655,p0669
1.1128,0.93592,0.044641,p0670
0.97387,0.89942,0.076439,p0671
0.89693,1.1083,0.047158,p0672
1.0778,1.1185,0.29071,p0673
0.9066,1.078,0.12233,p0674
1.0511,1.0786,0.08519,p0675
0.8383,1.1695,0.0094674,p0676
1.1004,1.046,0.11573,p0677
1.0821,1.066,0.29039,p0678
0.83316,0.94884,0.21802,p0679
1.1849,0.90657,0.26364,p0680
0.82445,1.0846,0.11791,p0681
1.1615,0.82163,0.17476,p0682
1.0799,1.1667,0.28351,p0683
0.98223,0.99479,0.16633,p0684
0.97243,0.80521,0.083898,p0685
1.0737,1.0379,0.10376,p0686
0.92154,0.83456,0.22007,p0687
0.91894,1.1591,0.28845,p0688
0.9525,1.0587,0.15717,p0689
0.82489,1.1623,0.076619,p0690
1.1208,0.86866,0.069192,p0691
1.1515,1.0773,0.21036,p0692
1.099,1.1467,0.050926,p0693
1.0735,1.0669,0.15733,p0694
0.93397,0.86684,0.26603,p0695
0.94072,1.1908,0.084206,p0696
0.85751,1.1769,0.22432,p0697
1.0623,1.0809,0.10622,p0698
0.98576,1.1009,0.023468,p0699
0.99338,1.0538,0.035147,p0700
1.1707,0.97926,0.1373,p0701
1.1771,0.99373,0.13934,p0702
1.0029,0.96869,0.23438,p0703
1.1247,0.87945,0.14496,p0704
0.92596,0.86636,0.22925,p0705
0.87876,0.8576,0.18316,p0706
0.80302,0.99294,0.080332,p0707
0.89243,1.0084,0.092188,p0708
0.90205,1.1101,0.2803,p0709
0.87062,1.0095,0.039745,p0710
0.85767,0.8727,0.089662,p0711
1.132,1.1817,0.024834,p0712
1.0574,0.85744,0.17847,p0713
1.0223,1.1357,0.024388,p0714
0.96034,0.95875,0.24085,p0715
1.0232,1.125,0.048441,p0716
0.95888,0.93141,0.018568,p0717
1.0764,1.1262,0.20899,p0718
1.1651,1.064,0.20651,p0719
0.85531,1.1938,0.23182,p0720
1.1405,0.95979,0.22619,p0721
1.1981,0.8838,0.13463,p0722
1.0233,1.0939,0.21543,p0723
0.86706,1.1835,0.082225,p0724
0.99947,0.83866,0.088788,p0725
1.1628,1.0841,0.29316,p0726
1.0859,1.1789,0.057653,p0727
0.83518,1.0299,0.075367,p0728
1.1676,0.97016,0.12965,p0729
1.0276,0.83588,0.20926,p0730
1.0479,1.1172,0.26207,p0731
1.159,0.85192,0.0096903,p0732
0.84237,1.1872,0.19906,p0733
0.83076,1.018,0.13526,p0734
1.0529,0.83697,0.047792,p0735
1.1497,1.1195,0.036188,p0736
1.0919,1.0598,0.04202,p0737
0.8355,0.89523,0.082658,p0738
