wind_speed,swr,turb_param/k_min,g2/constant_value,g1/constant_value,A/constant_value,par_id
1.1909,0.88547,3.8729e-05,1.8931,0.69088,0.72358,p043
0.82406,0.8918,2.5974e-07,2.962,0.57733,0.86969,p044
1.1283,1.193,1.5074e-12,3.0541,0.61814,0.74243,p045
0.81269,1.1237,4.5617e-05,2.2045,0.45726,1.0929,p046
1.0121,1.0723,4.2031e-11,2.06,0.63226,0.77663,p047
1.0557,1.1028,1.8843e-11,1.0412,0.6228,0.71279,p048
0.99972,1.0451,2.8403e-14,0.99578,0.57959,0.73538,p049
0.91299,0.95259,2.3772e-06,1.1898,0.63491,0.93848,p050
0.84097,0.98458,3.7175e-12,0.87213,0.70442,0.85715,p051
0.98221,0.97485,1.6512e-06,2.1728,0.78528,0.73306,p052
1.0315,0.86425,8.3903e-07,1.2813,0.56007,0.72744,p053
1.0829,0.8458,5.2079e-06,3.0326,0.40594,0.96138,p054
0.84817,0.83395,4.9784e-08,1.3479,0.42067,0.95742,p055
1.0703,0.82632,4.7265e-12,1.5601,0.58428,0.71519,p056
0.88453,0.9212,1.8564e-13,1.7369,0.41478,0.73845,p057
0.99458,0.80877,5.0952e-15,3.4042,0.58898,0.87131,p058
1.0066,1.0916,3.1385e-13,2.3396,0.7696,0.74595,p059
1.1768,0.97715,3.9808e-13,2.3298,0.52827,0.9365,p060
1.0583,0.91755,1.8628e-14,0.69429,0.69904,0.76209,p061
0.8319,0.82504,4.0268e-10,2.7488,0.67007,0.91001,p062
0.94798,0.90466,0.00023205,1.1991,0.53118,1.0652,p063
0.96241,0.93171,0.00046365,0.81339,0.60408,0.88432,p064
0.89043,0.95937,2.542e-05,1.4258,0.73782,0.93228,p065
1.1097,0.80617,1.0785e-09,0.8362,0.7736,1.0112,p066
1.1217,1.1346,1.1903e-14,2.8663,0.55108,0.9661,p067
1.016,0.99572,2.4813e-10,1.719,0.40395,1.0467,p068
0.91603,0.8238,1.0469e-12,3.2651,0.42732,0.88692,p069
0.89485,1.195,1.1052e-07,3.0726,0.75842,0.93596,p070
0.85757,1.1415,6.2187e-05,3.1493,0.60216,0.71634,p071
1.0572,1.1644,4.9362e-14,2.2807,0.42859,0.70933,p072
0.82759,0.85749,1.8831e-10,0.66361,0.53887,1.0176,p073
0.80529,0.83178,5.2837e-10,1.6001,0.58684,0.91264,p074
1.0908,0.92537,0.00027257,1.49,0.7136,0.80275,p075
1.1535,1.051,2.2493e-07,2.8198,0.50949,0.78304,p076
0.90243,0.9131,5.9194e-07,3.041,0.48785,0.70714,p077
0.94815,1.1261,3.1197e-09,1.8951,0.65536,0.80438,p078
1.0372,1.0673,1.6283e-08,2.5288,0.72932,0.89132,p079
1.1733,1.105,9.2e-08,2.027,0.49273,0.81838,p080
1.1954,1.0969,7.0373e-14,2.2696,0.68318,0.75686,p081
0.93345,0.92209,1.7551e-11,3.1781,0.65387,0.72522,p082
1.0253,0.83418,4.8004e-14,1.3598,0.40611,0.7911,p083
1.0773,0.85833,4.5736e-11,2.5453,0.55696,0.86553,p084
1.0196,0.96849,2.2625e-10,1.8452,0.47014,0.97685,p085
1.0473,1.0821,8.1002e-11,1.3032,0.72345,0.75065,p086
0.81557,0.99122,6.2127e-09,2.9363,0.41396,0.73018,p087
0.90837,0.9449,1.2781e-14,1.2143,0.76175,1.072,p088
0.85047,1.1436,8.2586e-12,1.5306,0.6817,0.84899,p089
1.1179,0.89679,3.5974e-11,0.78643,0.61494,0.77382,p090
0.95466,0.94601,1.9247e-05,2.4543,0.48804,0.94132,p091
1.1516,0.80156,4.1638e-06,0.50582,0.41611,0.95593,p092
0.97863,0.87725,0.00012336,1.5476,0.56726,0.70083,p093
1.0629,0.95049,2.1193e-14,1.6163,0.64421,0.95381,p094
0.9064,1.1068,1.6415e-11,2.6502,0.62616,0.72044,p095
1.1826,1.1813,6.3693e-12,3.3045,0.74104,0.9594,p096
1.1329,1.1087,5.9949e-15,0.93579,0.75084,0.84304,p097
0.98705,0.91437,5.4172e-11,0.82119,0.46991,1.0733,p098
1.1034,1.0622,6.0117e-14,0.84663,0.67688,0.88857,p099
0.89277,1.114,4.6705e-09,1.65,0.46546,1.076,p100
1.144,0.87159,0.00016568,2.6166,0.56552,0.94904,p101
0.86589,1.1747,0.00020078,3.4519,0.44335,0.86267,p102
0.898,1.1688,9.8468e-15,2.007,0.64694,0.71878,p103
0.98983,1.157,8.7397e-15,1.4463,0.43316,0.87567,p104
0.82836,1.0214,1.7812e-08,3.1327,0.46778,0.78642,p105
1.0938,1.0374,1.052e-08,1.9872,0.54061,0.97553,p106
0.94354,1.1117,2.8766e-09,3.1086,0.61384,0.80079,p107
0.92338,1.1599,4.6247e-12,2.2969,0.79972,0.79926,p108
1.1983,0.96724,3.3221e-07,1.2487,0.70045,0.99883,p109
0.86373,1.0255,1.3705e-08,2.9142,0.66597,1.0012,p110
0.93173,0.99977,6.4564e-13,1.6373,0.59345,0.70268,p111
1.1342,1.1723,2.1985e-05,1.8,0.73479,1.0023,p112
0.89747,0.8421,9.7472e-13,2.1826,0.75539,0.81359,p113
1.0614,1.0239,4.9238e-10,2.1505,0.66975,0.9815,p114
0.87133,1.0646,1.0977e-13,3.4778,0.43852,0.75866,p115
1.0053,1.0382,4.152e-07,2.1144,0.65684,0.8387,p116
0.93671,1.0718,3.6933e-10,2.4329,0.64331,0.85974,p117
0.86623,1.1197,2.7921e-05,2.1013,0.45261,1.1,p118
0.98162,1.1005,1.7732e-14,2.4017,0.5967,0.8154,p119
1.068,1.0289,8.8712e-10,1.8159,0.46177,0.9717,p120
1.1683,0.88798,3.5037e-08,1.063,0.45852,0.84107,p121
0.9613,1.0059,3.0879e-14,1.518,0.47851,0.74833,p122
1.0502,1.1511,1.0493e-05,2.1473,0.54909,0.98917,p123
1.0757,1.016,1.7613e-09,3.3459,0.75666,0.74149,p124
1.1749,1.0812,1.5092e-10,0.53876,0.56373,0.80704,p125
1.1193,0.89548,0.00013167,0.73402,0.60059,1.0779,p126
0.87899,0.93595,7.2587e-14,3.4326,0.72088,0.88117,p127
1.1399,1.1381,3.0834e-10,2.8514,0.68917,0.99237,p128
1.1051,0.8694,9.4528e-12,1.9499,0.57293,0.83128,p129
1.0175,1.0032,6.9698e-12,1.8254,0.47245,1.037,p130
0.80298,0.99344,5.3308e-12,0.59862,0.74316,0.7898,p131
1.0961,1.0486,3.5186e-06,0.76053,0.59412,0.89963,p132
1.0424,1.1973,3.0862e-11,1.1281,0.77816,0.70449,p133
0.87598,0.88047,0.00037494,2.5817,0.69267,0.97974,p134
0.85539,0.8186,2.8944e-10,3.0913,0.6373,0.96547,p135
0.83506,1.0841,1.457e-07,1.1044,0.54545,0.96814,p136
1.0941,0.98319,1.1035e-10,1.8622,0.41084,0.90119,p137
0.9924,0.98083,1.1064e-06,1.4643,0.51993,1.0512,p138
1.1796,0.84801,5.7356e-05,3.1248,0.78649,0.9035,p139
0.97378,0.96546,1.21e-13,0.88265,0.48535,0.92495,p140
1.1111,1.0326,1.354e-11,0.70659,0.40163,1.0807,p141
1.0816,0.88372,1.2774e-10,2.763,0.78059,0.82126,p142
1.1975,0.85387,1.9421e-07,3.1623,0.76755,0.98582,p143
1.0494,1.0302,4.4724e-08,2.0376,0.49719,0.99509,p144
0.82302,0.84193,1.3152e-08,3.4657,0.55522,1.0693,p145
1.066,1.1996,4.6551e-13,1.6864,0.72657,0.87314,p146
0.87677,1.0942,3.1604e-05,0.8936,0.49813,0.85312,p147
1.1262,1.1673,0.00015185,1.9848,0.64943,1.063,p148
1.1634,1.0436,7.031e-13,2.1254,0.5914,0.90876,p149
1.1131,0.96202,8.8398e-08,3.2847,0.53311,1.0865,p150
0.85242,0.97185,1.6894e-10,1.6695,0.51677,0.85558,p151
1.1616,1.0617,4.3416e-05,0.56699,0.79582,0.92936,p152
0.94145,0.90653,9.1234e-14,0.95357,0.69606,1.0193,p153
0.95138,1.1458,2.5446e-09,3.3944,0.50378,0.79582,p154
1.0239,0.86037,5.8232e-13,0.77145,0.43088,1.0239,p155
1.1873,0.89827,6.8775e-05,1.2305,0.71536,0.82211,p156
1.0211,1.0776,9.6611e-07,1.154,0.65089,1.0567,p157
1.1816,0.97214,7.6158e-08,3.2294,0.7332,1.0124,p158
0.80029,1.185,1.3288e-06,3.2434,0.42307,0.98775,p159
0.90421,1.1218,2.5992e-06,1.1656,0.60925,0.98284,p160
0.8186,1.1327,1.6203e-13,1.3999,0.73957,0.83586,p161
0.96596,1.1903,2.402e-13,1.1443,0.43612,0.8104,p162
1.0885,0.8109,0.00024187,2.3662,0.50039,1.0883,p163
1.0093,1.0017,2.2141e-09,2.7105,0.48078,0.74722,p164
1.1598,1.0787,8.3185e-06,3.3349,0.7536,0.72968,p165
1.1305,1.1471,6.9939e-08,3.1875,0.66252,0.87629,p166
1.1225,0.90164,3.6173e-06,3.3171,0.73,0.96292,p167
0.99758,1.1718,2.5194e-11,2.7284,0.66014,1.0357,p168
0.96738,0.81435,7.6379e-06,2.6436,0.79394,1.0302,p169
1.0297,0.95594,9.0113e-09,2.0791,0.61626,1.0098,p170
0.9188,1.1255,3.0053e-06,0.54565,0.70675,0.80922,p171
0.81048,1.0187,2.1932e-13,3.4119,0.51064,0.99036,p172
1.0269,0.95636,1.4923e-09,1.3267,0.63147,1.0446,p173
1.1447,0.84787,1.8729e-12,2.9809,0.5362,0.94516,p174
0.85803,1.0754,2.6582e-12,2.4863,0.6397,1.0154,p175
1.1659,0.80278,1.3175e-07,1.0899,0.50499,1.0415,p176
1.0408,0.97852,3.42e-09,2.2172,0.67852,0.91704,p177
0.92727,0.83704,7.9784e-15,2.6008,0.54795,0.9436,p178
1.1159,0.99627,2.5387e-14,2.3864,0.66772,1.0903,p179
0.97777,1.0936,2.9983e-12,0.62068,0.64014,0.75391,p180
0.93455,0.94059,1.2546e-11,2.6631,0.78399,0.91875,p181
0.86096,1.1879,1.2488e-09,1.5802,0.7762,1.0587,p182
1.1929,1.0083,2.1052e-12,3.2529,0.4768,0.83332,p183
1.1673,1.017,7.3049e-11,3.3794,0.68565,1.0945,p184
0.84653,0.96026,1.1465e-08,1.7735,0.56918,1.0823,p185
0.80678,0.82889,2.4023e-12,0.92003,0.52628,0.85198,p186
0.87357,1.0266,2.1539e-07,2.4175,0.74646,0.82878,p187
1.0987,1.1499,3.8497e-08,2.7934,0.53495,1.0789,p188
1.0527,0.86282,6.1713e-06,1.0376,0.77583,0.76407,p189
1.124,1.0552,8.1896e-05,2.2303,0.52235,1.0551,p190
1.0003,1.0698,9.9369e-14,2.564,0.76553,1.0842,p191
1.1705,0.88834,7.1309e-15,1.9579,0.61012,1.0431,p192
1.0455,0.94913,2.4931e-08,2.8971,0.72477,1.0483,p193
1.0347,0.93385,9.107e-06,2.9514,0.5078,0.99704,p194
1.1547,1.1547,3.9273e-09,2.6812,0.71126,0.95141,p195
0.80955,0.98887,3.5852e-12,2.7738,0.60723,0.79771,p196
0.92927,0.8174,7.6434e-10,1.4108,0.55953,0.7786,p197
0.83675,0.81229,4.6016e-07,3.2018,0.46364,0.73701,p198
0.92072,1.0985,1.1543e-06,2.5862,0.47566,0.84731,p199
0.82075,0.85565,1.7274e-06,2.8337,0.71977,0.71154,p200
