wind_speed,swr,a_seiche,par_id
1.1728,0.95761,0.06339,p0168
0.82296,1.0723,0.22067,p0169
1.1768,0.83715,0.12342,p0170
1.0615,1.1812,0.25169,p0171
0.82589,1.1443,0.07,p0172
1.1398,0.88701,0.17548,p0173
0.80201,0.81854,0.028096,p0174
0.87587,0.89281,0.044906,p0175
0.82705,1.0869,0.17896,p0176
0.88579,1.147,0.24442,p0177
0.90767,1.0563,0.12823,p0178
1.0988,1.105,0.040866,p0179
0.92906,1.1255,0.024349,p0180
0.94338,0.82519,0.22411,p0181
1.0244,1.0556,0.14981,p0182
0.80541,1.1888,0.013874,p0183
1.1526,1.1066,0.2887,p0184
1.0078,1.0122,0.21935,p0185
1.1624,0.80945,0.29568,p0186
1.0794,0.90311,0.21139,p0187
0.84934,1.0646,0.059479,p0188
1.1377,0.82946,0.18652,p0189
1.0372,1.0528,0.27762,p0190
0.99733,1.1434,0.043159,p0191
1.0288,1.1882,0.042212,p0192
1.1609,0.96886,0.099432,p0193
0.97512,1.1057,0.11173,p0194
1.1617,0.93196,0.27358,p0195
1.1521,1.1287,0.14698,p0196
0.98465,1.1805,0.12378,p0197
0.93021,1.1361,0.12036,p0198
0.87524,1.0271,0.21062,p0199
0.91512,1.0379,0.20409,p0200
1.0682,0.99037,0.028892,p0201
0.82974,0.94493,0.098102,p0202
1.1553,0.83946,0.18281,p0203
0.87813,0.92112,0.12397,p0204
1.1856,1.1025,0.23222,p0205
1.1365,1.1626,0.14094,p0206
0.86861,0.9462,0.20774,p0207
0.8106,0.96717,0.034481,p0208
0.94096,0.88857,0.25121,p0209
1.1173,0.81604,0.065288,p0210
1.1518,1.0249,0.17376,p0211
1.0529,1.1688,0.27098,p0212
1.0694,0.80665,0.07487,p0213
1.0537,0.88137,0.00043647,p0214
0.8001,1.0884,0.27877,p0215
1.0699,0.80397,0.059384,p0216
1.0642,1.1957,0.17809,p0217
0.90708,0.96464,0.25286,p0218
1.0548,0.80766,0.06204,p0219
0.91617,1.1148,0.13749,p0220
1.0429,0.88104,0.23463,p0221
0.84201,1.1297,0.076344,p0222
1.193,0.98848,0.14635,p0223
1.1353,0.81719,0.011237,p0224
0.97456,1.1015,0.01877,p0225
0.90045,0.83181,0.051645,p0226
1.1947,1.1979,0.049823,p0227
0.81435,1.0958,0.11537,p0228
0.87459,0.9281,0.27921,p0229
0.96812,1.1659,0.27682,p0230
0.81669,0.80814,0.030491,p0231
0.94063,0.95442,0.26267,p0232
1.0585,0.99643,0.052488,p0233
1.1332,1.1073,0.18752,p0234
1.0935,1.1244,0.16845,p0235
0.93965,0.93121,0.10049,p0236
1.098,1.1385,0.13806,p0237
1.1997,0.83592,0.091962,p0238
0.93615,0.97719,0.034797,p0239
1.0131,1.1035,0.1318,p0240
1.1911,1.1161,0.12535,p0241
0.85514,1.1584,0.20061,p0242
0.94549,1.1452,0.25776,p0243
0.90377,0.84658,0.10236,p0244
0.94149,1.1632,0.24056,p0245
0.83175,0.84315,0.14171,p0246
0.90256,1.0907,0.27616,p0247
1.194,0.84094,0.22174,p0248
0.952,1.1249,0.29119,p0249
0.93434,1.0519,0.11376,p0250
0.99124,0.97274,0.10559,p0251
0.92626,1.0062,0.097571,p0252
0.90175,1.0367,0.27562,p0253
0.86908,0.85499,0.050897,p0254
1.1627,0.90176,0.10633,p0255
1.1196,0.96104,0.14931,p0256
1.1395,0.83091,0.089817,p0257
0.9671,1.0966,0.094421,p0258
0.91098,1.1849,0.24297,p0259
0.89019,0.99877,0.22707,p0260
0.9598,1.0246,0.20431,p0261
0.81689,1.0172,0.23532,p0262
1.1245,1.1604,0.095267,p0263
1.0164,1.1733,0.10128,p0264
1.1385,1.0477,0.2658,p0265
1.063,0.95415,0.20492,p0266
0.84195,0.91694,0.063213,p0267
1.1981,0.97123,0.13033,p0268
0.97673,1.0043,0.027413,p0269
1.0972,1.178,0.097982,p0270
0.84644,0.90901,0.032379,p0271
1.1116,1.0599,0.055727,p0272
1.0555,1.1796,0.055997,p0273
1.1222,1.132,0.072998,p0274
0.86704,0.91332,0.058441,p0275
1.0804,1.1203,0.10693,p0276
0.81351,0.80271,0.18699,p0277
1.1019,1.0017,0.26102,p0278
1.0377,1.1642,0.2795,p0279
1.156,0.92788,0.074406,p0280
0.81267,0.8481,0.22838,p0281
0.82031,1.1359,0.1351,p0282
1.0833,1.0203,0.23502,p0283
1.088,0.89484,0.003116,p0284
1.0448,1.0253,0.032815,p0285
1.1576,1.0154,0.18009,p0286
1.1677,0.90627,0.069252,p0287
1.1546,0.98541,0.17828,p0288
0.96311,1.1226,0.09547,p0289
0.81145,0.80736,0.093755,p0290
1.1642,1.1569,0.18802,p0291
0.85672,0.85023,0.14832,p0292
0.85733,0.9258,0.039032,p0293
1.1318,0.99249,0.071387,p0294
1.1813,1.0698,0.15725,p0295
1.1532,1.0114,0.11021,p0296
0.96154,1.1728,0.2124,p0297
1.1145,1.0348,0.29043,p0298
0.86441,0.90653,0.13925,p0299
0.82134,1.0103,0.29241,p0300
0.83402,1.0372,0.22216,p0301
0.89902,1.0037,0.11635,p0302
0.89486,1.1949,0.068018,p0303
1.1584,1.1842,0.27964,p0304
1.1925,0.91945,0.11719,p0305
0.8499,0.92382,0.24988,p0306
1.1226,1.092,0.079968,p0307
0.93719,0.89028,0.2872,p0308
1.0838,0.82972,0.071733,p0309
0.96728,0.84627,0.29411,p0310
0.8726,1.0523,0.0063962,p0311
0.93671,0.87984,0.012675,p0312
1.1666,1.0513,0.10945,p0313
1.0105,1.0655,0.022264,p0314
1.0646,1.0472,0.20746,p0315
0.96436,0.87433,0.28019,p0316
1.1835,1.1372,0.069383,p0317
0.96392,1.1752,0.029506,p0318
1.1819,1.012,0.12211,p0319
1.1713,1.1865,0.19149,p0320
1.106,0.93602,0.0023223,p0321
0.90885,0.93693,0.21785,p0322
1.1286,0.86617,0.24419,p0323
0.833,0.85903,0.13985,p0324
0.83032,1.1113,0.03557,p0325
0.9713,0.87805,0.020591,p0326
1.1778,0.83895,0.13372,p0327
0.89377,1.178,0.20931,p0328
0.99626,0.89987,0.086367,p0329
0.82809,1.1437,0.1772,p0330
1.019,0.99485,0.039406,p0331
1.1004,1.0571,0.037452,p0332
1.0163,0.99914,0.062547,p0333
1.0861,0.8803,0.10306,p0334
0.99344,1.0674,0.015711,p0335
0.85921,0.99456,0.075547,p0336
1.165,0.9794,0.14396,p0337
0.93518,0.86583,0.14491,p0338
1.1469,0.98969,0.057547,p0339
0.87696,1.0035,0.27144,p0340
0.93305,1.1122,0.00065358,p0341
0.97909,1.0065,0.024991,p0342
1.1304,0.92717,0.20156,p0343
1.0251,0.98613,0.068896,p0344
1.0013,0.85526,0.23641,p0345
0.97589,0.95367,0.047468,p0346
1.172,1.1377,0.22883,p0347
0.98405,1.1211,0.15587,p0348
1.0423,0.92341,0.088707,p0349
1.0179,0.8852,0.030858,p0350
1.1764,1.1055,0.28615,p0351
0.82174,1.1675,0.25002,p0352
1.0534,0.84359,0.1168,p0353
0.85338,1.0874,0.21841,p0354
1.0842,0.9789,0.17938,p0355
1.0156,0.9308,0.026028,p0356
0.8697,0.99817,0.17058,p0357
1.0375,1.14,0.14315,p0358
1.0335,1.1613,0.043258,p0359
0.86198,1.0703,0.20642,p0360
0.97292,1.1456,0.28804,p0361
0.91648,0.88729,0.036379,p0362
1.1023,1.1548,0.078829,p0363
1.1093,1.0084,0.16901,p0364
1.0116,1.1983,0.23762,p0365
1.1639,1.1306,0.17983,p0366
1.1424,0.99998,0.040569,p0367
1.1971,0.8378,0.082698,p0368
1.0879,1.1099,0.10334,p0369
0.94993,1.0419,0.037933,p0370
0.91768,0.91663,0.22142,p0371
1.0924,0.93675,0.21431,p0372
0.97639,0.9812,0.25568,p0373
0.97728,0.91166,0.27822,p0374
0.86279,0.88044,0.040324,p0375
0.98128,1.0848,0.046296,p0376
1.1203,1.0158,0.12131,p0377
1.1738,0.87131,0.061342,p0378
1.1132,0.88924,0.19305,p0379
1.1463,0.96143,0.030001,p0380
1.1347,0.98373,0.17578,p0381
1.0019,1.1696,0.1553,p0382
0.85416,0.84998,0.18213,p0383
1.0128,1.1968,0.13975,p0384
0.82739,0.81043,0.037554,p0385
0.86506,1.1847,0.053799,p0386
1.1383,1.1593,0.15371,p0387
1.0395,0.92163,0.21372,p0388
0.92761,1.139,0.080847,p0389
1.0443,0.9872,0.29307,p0390
1.0457,1.1239,0.23569,p0391
1.0788,1.0537,0.10366,p0392
0.92274,0.98103,0.073421,p0393
0.91278,0.98047,0.073687,p0394
1.1362,0.94137,0.13908,p0395
0.92149,1.0768,0.22355,p0396
1.1208,0.93913,0.2663,p0397
1.1646,1.0328,0.16655,p0398
0.88963,1.0682,0.089204,p0399
1.094,0.86481,0.1478,p0400
0.80071,1.0752,0.11874,p0401
1.1391,0.99288,0.041492,p0402
1.1189,1.1988,0.17198,p0403
1.0343,0.86265,0.10756,p0404
1.0905,0.81364,0.076084,p0405
0.84244,1.0438,0.11986,p0406
0.82774,1.041,0.085022,p0407
1.0472,1.1786,0.18737,p0408
1.1994,0.95742,0.17436,p0409
0.8933,1.0277,0.13548,p0410
1.0993,1.186,0.00023346,p0411
1.0054,0.85719,0.26098,p0412
0.94592,0.97032,0.28546,p0413
0.80281,0.87572,0.11256,p0414
0.99315,1.1085,0.12985,p0415
1.0045,0.81989,0.17693,p0416
1.083,0.8119,0.2731,p0417
1.0151,0.85234,0.26953,p0418
1.1661,1.1216,0.031942,p0419
1.1114,1.045,0.1295,p0420
0.88556,1.0864,0.033592,p0421
1.0214,1.0567,0.26402,p0422
1.1004,1.0744,0.20093,p0423
1.0452,1.1312,0.18848,p0424
0.87189,1.0193,0.2908,p0425
0.81961,0.85854,0.036191,p0426
0.97845,0.85823,0.035785,p0427
1.0813,0.86295,0.10573,p0428
1.067,0.84776,0.014663,p0429
1.049,1.0985,0.086474,p0430
0.85842,0.96964,0.067285,p0431
0.95087,0.86421,0.26346,p0432
1.0779,0.86145,0.12769,p0433
1.023,1.0793,0.016897,p0434
0.94864,0.87873,0.11321,p0435
0.97209,0.82355,0.047801,p0436
1.1824,0.86937,0.23307,p0437
0.8971,0.85051,0.081106,p0438
0.80959,1.1521,0.11662,p0439
1.1446,1.098,0.08793,p0440
0.8605,0.91628,0.076619,p0441
0.81939,0.87519,0.20163,p0442
0.94655,1.0998,0.059927,p0443
0.96986,1.0558,0.042429,p0444
0.80258,1.1038,0.29199,p0445
1.1698,0.8722,0.0094686,p0446
0.88828,0.95662,0.1145,p0447
1.0961,1.0822,0.23842,p0448
1.0649,1.0692,0.26502,p0449
0.97422,0.96508,0.22794,p0450
1.0798,1.1467,0.070792,p0451
0.86145,1.0383,0.18626,p0452
1.163,1.1425,0.16294,p0453
1.1798,1.0506,0.13278,p0454
1.1743,1.0386,0.12495,p0455
0.86594,0.91378,0.081526,p0456
0.90422,0.88205,0.22968,p0457
0.87118,1.0679,0.0895,p0458
0.93903,0.97043,0.25928,p0459
1.1542,1.0632,0.11817,p0460
0.99909,1.034,0.073984,p0461
1.01,0.80691,0.16619,p0462
1.1009,0.89711,0.17277,p0463
0.95619,0.90431,0.099922,p0464
1.0297,1.1854,0.29148,p0465
1.1805,0.82865,0.019415,p0466
1.1402,1.1126,0.2534,p0467
1.0292,0.87186,0.20953,p0468
0.8351,1.078,0.22609,p0469
0.91389,1.1277,0.010939,p0470
1.1079,1.1353,0.12608,p0471
1.0727,1.1485,0.18151,p0472
0.99456,0.89234,0.032461,p0473
0.94449,1.1531,0.28067,p0474
1.0599,0.93827,0.0097168,p0475
0.91878,1.1739,0.22927,p0476
0.92957,0.82171,0.16085,p0477
1.1728,1.1327,0.1576,p0478
0.81472,0.83268,0.023203,p0479
0.95701,0.90822,0.24569,p0480
1.1172,0.96294,0.26646,p0481
1.1282,0.90963,0.11075,p0482
0.98941,0.83137,0.078457,p0483
1.1937,0.8989,0.23758,p0484
1.073,1.1117,0.165,p0485
1.1357,1.0608,0.15554,p0486
1.1793,0.88607,0.29763,p0487
1.1375,1.1304,0.21093,p0488
1.003,0.84493,0.075868,p0489
0.9733,1.0111,0.13006,p0490
1.0401,0.94397,0.21039,p0491
1.1842,0.81797,0.0091236,p0492
0.80451,1.1009,0.184,p0493
0.84459,1.1968,0.14215,p0494
1.0689,0.88996,0.0083368,p0495
0.90022,0.94591,0.2962,p0496
1.0364,0.90473,0.25479,p0497
0.83841,0.85109,0.13155,p0498
0.83272,1.1178,0.1445,p0499
1.035,1.1205,0.21977,p0500
0.83959,1.1508,0.054939,p0501
0.90735,0.96808,0.29744,p0502
1.1968,0.82683,0.056983,p0503
1.1849,1.1772,0.26002,p0504
0.8285,0.91059,0.28293,p0505
1.0086,0.96628,0.1943,p0506
1.0853,0.88389,0.039797,p0507
1.0023,0.8636,0.20628,p0508
1.0638,1.0815,0.28373,p0509
0.82265,1.0509,0.11003,p0510
0.94,0.80881,0.19281,p0511
1.1869,0.98267,0.25452,p0512
0.80992,1.0282,0.06166,p0513
0.85781,1.1101,0.10669,p0514
0.83963,0.91016,0.20261,p0515
1.1492,1.1572,0.22536,p0516
0.99927,0.9173,0.11306,p0517
0.90288,0.91126,0.066926,p0518
0.81099,0.91589,0.14548,p0519
0.93466,0.89147,0.14795,p0520
1.0425,0.94293,0.29606,p0521
1.1047,0.87337,0.11108,p0522
0.90206,0.89781,0.12308,p0523
0.8966,1.146,0.046786,p0524
0.83062,0.87396,0.26455,p0525
0.9647,1.0773,0.034145,p0526
1.0081,0.97993,0.29945,p0527
1.1264,1.1768,0.038461,p0528
0.88925,1.0549,0.25553,p0529
0.8767,1.0357,0.14061,p0530
0.84859,0.96339,0.18193,p0531
0.99562,1.188,0.087646,p0532
1.0735,1.0296,0.0072523,p0533
1.0109,1.1408,0.15649,p0534
0.82676,0.91526,0.012392,p0535
1.109,0.94031,0.22332,p0536
1.0846,1.03,0.070841,p0537
1.1205,1.0709,0.16539,p0538
0.8245,0.86191,0.26224,p0539
0.98308,0.93265,0.011822,p0540
1.1422,1.0585,0.15708,p0541
0.89788,1.0877,0.26696,p0542
0.91528,1.0261,0.060339,p0543
0.88775,1.1684,0.01036,p0544
0.95821,0.88418,0.21024,p0545
0.88043,1.1395,0.20394,p0546
0.90861,0.88555,0.20122,p0547
1.1334,1.1762,0.092938,p0548
1.0661,0.80469,0.26174,p0549
0.94834,1.013,0.27277,p0550
0.9471,1.0613,0.099819,p0551
1.1228,0.94278,0.1596,p0552
0.88163,1.0904,0.010069,p0553
0.90625,0.87679,0.29161,p0554
0.88907,0.93513,0.065861,p0555
1.0589,0.83315,0.048578,p0556
0.98516,0.88177,0.040102,p0557
1.1455,0.83454,0.078202,p0558
1.0088,1.0925,0.046055,p0559
0.93089,1.1973,0.13333,p0560
0.91405,1.0286,0.10493,p0561
0.92741,1.1083,0.0029118,p0562
1.142,0.89478,0.12695,p0563
0.97366,0.81138,0.08179,p0564
0.97268,1.122,0.094169,p0565
1.141,0.80339,0.09614,p0566
1.1599,1.0951,0.27398,p0567
1.1758,0.82574,0.058966,p0568
0.91722,1.0718,0.047018,p0569
0.96927,0.85364,0.0036355,p0570
1.1821,0.87954,0.22919,p0571
1.027,0.94234,0.031104,p0572
1.1962,0.89551,0.24625,p0573
1.0737,0.84279,0.19619,p0574
1.1735,1.1713,0.097302,p0575
0.83202,1.0338,0.16122,p0576
1.075,1.1429,0.096714,p0577
0.95907,0.95998,0.23106,p0578
0.9171,1.0454,0.022583,p0579
1.1659,0.98295,0.21545,p0580
0.85549,1.0715,0.17465,p0581
1.051,0.93365,0.20841,p0582
0.87749,1.0027,0.097095,p0583
0.96486,1.0779,0.10526,p0584
1.1634,0.83073,0.27382,p0585
0.93578,0.99705,0.082061,p0586
0.94262,1.0413,0.087565,p0587
0.84418,0.8729,0.27695,p0588
0.98196,0.85634,0.16447,p0589
0.97717,0.93303,0.24471,p0590
0.8432,0.97089,0.092102,p0591
0.92806,0.99107,0.2818,p0592
0.81781,0.86676,0.042749,p0593
0.84493,0.96059,0.26992,p0594
0.84714,0.87631,0.24083,p0595
1.1905,0.97662,0.28972,p0596
1.157,1.0095,0.072305,p0597
0.95941,0.89389,0.27172,p0598
0.80636,1.1504,0.012197,p0599
0.89165,0.86535,0.21682,p0600
0.89752,0.83831,0.27069,p0601
0.93399,0.85987,0.15163,p0602
1.095,1.1283,0.25088,p0603
1.0391,1.0179,0.11902,p0604
1.0856,1.1744,0.005677,p0605
0.86237,0.96858,0.041991,p0606
1.1036,1.0931,0.154,p0607
1.1913,0.83541,0.045579,p0608
1.1755,0.95559,0.093594,p0609
0.91921,0.86833,0.19072,p0610
0.85112,0.93013,0.25312,p0611
0.81812,0.98475,0.16354,p0612
1.0567,1.1953,0.11934,p0613
1.1986,0.92891,0.16984,p0614
0.95877,0.86221,0.23686,p0615
0.80824,1.0666,0.13112,p0616
0.80433,0.95239,0.027152,p0617
0.81525,0.97174,0.17654,p0618
1.1049,0.88464,0.038139,p0619
1.0899,0.94672,0.08287,p0620
0.84637,1.1723,0.19349,p0621
1.0946,1.0236,0.22518,p0622
0.89946,1.0756,0.22285,p0623
1.1955,1.1752,0.14235,p0624
1.1327,0.85163,0.19583,p0625
0.88752,0.87765,0.25373,p0626
0.99027,1.0632,0.038945,p0627
1.1811,1.109,0.26871,p0628
1.1898,0.85937,0.18066,p0629
0.95127,1.1347,0.068221,p0630
0.95251,0.94749,0.091024,p0631
1.0929,0.82528,0.15293,p0632
1.0027,1.0189,0.050534,p0633
1.0322,1.1069,0.22101,p0634
0.88431,1.1662,0.016486,p0635
0.82087,1.059,0.021668,p0636
1.1239,1.1196,0.021957,p0637
0.95168,1.0081,0.23414,p0638
1.0514,1.0142,0.22674,p0639
0.99437,1.183,0.15497,p0640
0.84808,1.1912,0.0042655,p0641
1.0485,1.1233,0.15025,p0642
1.1562,1.1907,0.029792,p0643
0.91025,1.1479,0.18368,p0644
0.84141,0.81647,0.0086898,p0645
0.852,1.0054,0.15078,p0646
0.96678,1.0915,0.23183,p0647
0.95752,0.9517,0.29877,p0648
1.0583,0.95957,0.085958,p0649
1.0304,0.84205,0.19112,p0650
1.0245,1.1043,0.28151,p0651
0.81233,1.0573,0.049212,p0652
0.96209,1.0706,0.072721,p0653
0.86109,1.1553,0.020899,p0654
1.0074,0.91834,0.2691,p0655
0.8707,0.90565,0.14597,p0656
0.88357,0.92404,0.20243,p0657
1.0043,1.0023,0.2518,p0658
0.91338,0.98897,0.066582,p0659
0.95347,0.90355,0.19468,p0660
1.1467,1.0096,0.047152,p0661
1.0522,1.0838,0.26555,p0662
1.0347,0.91877,0.18314,p0663
0.89152,0.81085,0.14967,p0664
0.97019,1.0124,0.24377,p0665
1.0909,0.81326,0.10459,p0666
0.85569,1.0161,0.021306,p0667
0.84526,0.81458,0.14282,p0668
0.836,0.96581,0.13258,p0669
1.0955,0.89932,0.069769,p0670
0.82932,0.83992,0.031277,p0671
1.1342,0.94479,0.085234,p0672
1.0361,0.97863,0.10609,p0673
1.1867,0.96941,0.014759,p0674
0.95499,0.82076,0.18894,p0675
0.86016,0.80493,0.234,p0676
1.0765,0.94813,0.084471,p0677
0.87377,0.90695,0.25662,p0678
1.0115,0.94779,0.017378,p0679
0.8929,1.0146,0.23456,p0680
0.95069,1.0309,0.17101,p0681
0.9545,1.1106,0.079598,p0682
1.0384,1.0152,0.10978,p0683
0.95776,1.1618,0.13701,p0684
0.89992,0.95564,0.23597,p0685
0.95579,1.1023,0.055409,p0686
0.83443,1.0669,0.13104,p0687
0.85365,0.90206,0.20472,p0688
0.85059,0.95809,0.084621,p0689
1.1253,1.1338,0.026388,p0690
0.9238,0.94906,0.0079515,p0691
1.1864,1.0133,0.2982,p0692
0.80877,1.1655,0.11488,p0693
1.1055,0.91426,0.23001,p0694
1.1781,1.0224,0.25748,p0695
0.86557,0.95013,0.21717,p0696
0.83823,0.86982,0.29375,p0697
0.8845,0.86773,0.24798,p0698
1.085,0.90538,0.1245,p0699
1.0495,0.92995,0.094518,p0700
1.1539,1.1267,0.20563,p0701
1.1415,1.1928,0.049688,p0702
1.1895,0.94194,0.21897,p0703
0.93735,0.94336,0.17415,p0704
1.1921,1.0543,0.21904,p0705
0.85143,1.0825,0.094864,p0706
1.0902,1.17,0.2988,p0707
1.0943,0.82362,0.13647,p0708
1.057,1.1342,0.13588,p0709
1.017,0.95274,0.064746,p0710
1.1275,0.9932,0.11594,p0711
1.125,0.92631,0.2586,p0712
0.89562,0.87537,0.24888,p0713
1.0916,0.81951,0.24014,p0714
1.0121,0.99638,0.031624,p0715
1.1122,1.0819,0.18915,p0716
1.1602,0.89409,0.063822,p0717
1.1271,0.8858,0.062874,p0718
1.0894,1.1666,0.20537,p0719
1.0686,0.86077,0.25214,p0720
0.8982,1.0912,0.14724,p0721
0.90955,1.0751,0.22491,p0722
1.1405,0.86901,0.20995,p0723
1.0433,1.014,0.167,p0724
1.1429,1.0848,0.20801,p0725
0.82388,1.173,0.12904,p0726
1.0622,1.0446,0.23138,p0727
0.80645,0.95155,0.064202,p0728
1.0157,0.84857,0.19227,p0729
1.1479,0.90048,0.16564,p0730
0.89404,0.97547,0.1963,p0731
1.1788,1.0298,0.065584,p0732
0.85449,1.0888,0.11059,p0733
0.86735,1.1552,0.21411,p0734
1.1081,0.89173,0.16257,p0735
0.98992,0.80303,0.0026255,p0736
1.0103,1.1167,0.0020887,p0737
1.1979,1.084,0.20293,p0738
