wind_speed,swr,turb_param/k_min,g2/constant_value,g1/constant_value,A/constant_value,par_id
1.0245,1.174,3.7352e-12,2.3051,0.56485,1.0859,p0097
0.854,0.89119,2.0594e-07,1.3338,0.74332,0.94847,p0098
1.1571,0.94955,5.9724e-07,1.1666,0.40169,1.0882,p0099
1.1404,1.0895,4.4002e-10,1.0777,0.53119,0.72323,p0100
0.82745,0.80105,5.4492e-07,0.57135,0.63986,0.86527,p0101
0.93206,1.1457,8.0179e-14,2.1476,0.48646,0.85622,p0102
0.80987,0.89301,1.8134e-06,0.71265,0.72728,0.95278,p0103
1.1478,0.88514,3.1178e-13,1.7885,0.48103,1.0344,p0104
1.1968,0.8813,2.3991e-11,2.6719,0.44085,1.007,p0105
0.83602,0.95458,8.4475e-12,1.0389,0.46642,1.0249,p0106
1.1341,1.0559,1.1666e-09,1.2702,0.74097,0.99417,p0107
0.92429,1.1853,3.2086e-09,2.3912,0.58506,1.0182,p0108
1.0425,1.0077,4.2924e-11,0.96178,0.55366,0.73173,p0109
0.96606,1.1297,0.00021789,2.328,0.66344,0.85086,p0110
0.99053,0.99638,1.95e-10,2.9562,0.69373,0.95692,p0111
0.85082,1.1401,6.5444e-15,2.6988,0.71169,0.72205,p0112
1.1312,1.1968,1.1324e-09,1.5854,0.77191,0.89317,p0113
0.93345,1.1785,8.7003e-12,2.6382,0.47451,0.79612,p0114
1.0959,0.83639,2.848e-07,3.2227,0.64404,0.85936,p0115
0.81402,0.98853,3.6832e-14,1.2248,0.79769,1.0475,p0116
0.92185,0.94798,3.3443e-07,1.8044,0.48225,0.86476,p0117
0.98027,1.1552,1.9548e-12,2.3479,0.5301,0.74923,p0118
1.1712,1.1364,5.6567e-14,0.57475,0.62826,1.0104,p0119
1.1038,1.1165,4.4999e-08,1.7961,0.40294,1.0202,p0120
1.0817,0.9383,8.6953e-05,1.4235,0.78425,0.72007,p0121
1.1862,0.8994,0.00018036,3.1956,0.72636,0.75551,p0122
1.191,0.84512,4.2148e-11,2.2256,0.73533,0.95391,p0123
1.0489,1.1597,4.0335e-08,3.3341,0.64323,0.77495,p0124
1.1795,0.90918,1.3398e-08,0.88766,0.59077,0.76228,p0125
1.0989,1.025,5.3732e-11,3.4463,0.6855,1.0099,p0126
1.1017,0.95689,1.6142e-12,1.5725,0.72455,0.76005,p0127
1.1475,1.0535,7.2494e-08,1.0305,0.49308,0.70303,p0128
0.95667,0.87416,6.2054e-06,1.3297,0.66985,1.0314,p0129
0.94128,0.90587,7.972e-07,2.5222,0.58597,0.71105,p0130
1.1734,1.0012,3.1908e-05,2.081,0.49582,0.92741,p0131
1.0861,0.90655,1.0554e-08,1.134,0.58821,0.76537,p0132
0.88108,1.0764,2.2308e-11,2.3687,0.49939,0.93498,p0133
0.86538,1.1424,3.3403e-05,2.3655,0.71842,0.75294,p0134
0.90338,1.1658,9.2794e-11,0.75624,0.52855,1.0551,p0135
0.98582,0.91306,5.7693e-13,0.91786,0.41959,0.8518,p0136
0.90317,1.0073,1.054e-10,0.85693,0.70123,0.7635,p0137
1.0323,1.0594,3.2014e-12,1.5439,0.64248,0.93205,p0138
0.83409,1.1803,1.1425e-08,3.2319,0.76647,0.93265,p0139
1.1602,1.0873,1.5722e-07,1.2557,0.5661,0.72976,p0140
1.0777,1.1222,1.3802e-11,3.0894,0.60525,0.84398,p0141
1.0166,0.91375,1.1974e-12,1.6711,0.75442,0.87669,p0142
1.1098,1.0943,5.5692e-12,2.5951,0.48878,0.98274,p0143
1.0898,0.98649,2.2564e-13,2.7241,0.79449,0.83437,p0144
1.0411,1.0042,1.6504e-14,1.3017,0.75008,0.9886,p0145
0.9393,0.84932,4.2449e-13,1.2408,0.72487,0.97157,p0146
0.82267,0.98013,5.5844e-12,2.8022,0.44307,0.74385,p0147
0.87716,0.99058,4.8179e-14,1.0745,0.67976,0.74891,p0148
1.0541,0.84887,3.098e-11,1.5541,0.40561,1.0205,p0149
0.94725,0.98446,1.7327e-10,1.2802,0.77789,0.75095,p0150
1.08,1.071,2.4618e-09,2.2754,0.74759,1.0004,p0151
0.96711,0.82594,1.352e-09,0.61393,0.7093,0.88262,p0152
0.97693,1.0366,9.1837e-09,3.1079,0.47947,0.73004,p0153
1.0016,0.89278,3.5671e-06,2.6245,0.70071,1.0417,p0154
0.88669,1.1962,3.6587e-11,1.7509,0.66913,0.89788,p0155
1.0666,0.87865,5.7738e-08,2.035,0.7205,0.84459,p0156
0.83552,0.83182,0.00017644,3.007,0.79181,0.71256,p0157
1.0939,1.0645,1.118e-11,0.87546,0.67186,0.79873,p0158
1.1366,1.0332,6.643e-07,0.76712,0.77159,1.0047,p0159
1.138,0.84291,3.3152e-13,1.1647,0.5092,0.97977,p0160
0.9457,0.82492,8.9903e-11,1.1872,0.50151,0.73284,p0161
1.1219,0.84538,6.662e-14,0.58715,0.65524,1.0633,p0162
0.98991,1.0382,0.00011819,2.5884,0.45897,0.81096,p0163
1.1592,1.1623,3.451e-05,2.4915,0.78486,1.026,p0164
0.96839,0.94526,2.2373e-10,2.8008,0.7227,1.0535,p0165
1.0905,0.9278,0.00045135,1.7278,0.71511,1.0959,p0166
1.1047,1.0897,1.6026e-12,1.5865,0.52735,1.0682,p0167
1.1214,1.1799,1.2837e-05,2.8443,0.4619,0.93527,p0168
0.82191,1.1041,1.0114e-08,1.382,0.5182,0.83227,p0169
0.92361,0.83294,9.4619e-06,3.443,0.74268,1.0786,p0170
1.0998,1.165,6.7136e-15,0.67881,0.65459,0.97321,p0171
0.90716,1.1372,8.4556e-15,2.1802,0.71668,0.79766,p0172
0.91654,1.1686,3.3256e-08,3.0331,0.75889,0.7738,p0173
1.0124,0.87133,5.7114e-07,0.6435,0.6342,0.88324,p0174
1.097,1.0495,4.1924e-12,1.2122,0.46408,1.0521,p0175
0.88951,0.97512,2.6633e-06,1.0484,0.59221,0.80984,p0176
0.84398,0.92546,2.4681e-12,1.5244,0.60116,1.0851,p0177
0.90613,1.0216,9.6624e-07,2.3825,0.53324,0.74323,p0178
0.89113,1.1558,1.8659e-11,1.3967,0.79612,0.82041,p0179
0.87606,0.93286,1.485e-09,1.758,0.76383,1.0888,p0180
0.92647,1.0674,1.5029e-13,1.2362,0.58283,0.77646,p0181
1.073,1.0766,2.048e-06,3.4372,0.60207,0.79804,p0182
0.92578,1.0187,8.6724e-15,3.204,0.76416,0.94361,p0183
1.1053,1.0623,7.4058e-11,1.4958,0.42436,0.82138,p0184
0.99368,0.84659,2.3282e-11,1.8288,0.79127,0.92576,p0185
0.85257,1.155,0.00011523,2.4379,0.65579,0.9137,p0186
0.90879,0.83825,1.3843e-05,3.1516,0.54399,0.98006,p0187
0.84436,0.95612,6.3178e-12,3.4677,0.60286,0.76634,p0188
1.0922,0.86439,7.7726e-11,0.74929,0.6382,1.0841,p0189
1.0373,0.82179,2.546e-05,0.53625,0.45249,0.83048,p0190
1.1116,0.92907,4.4532e-06,0.78663,0.57643,0.84759,p0191
1.074,0.97683,3.5796e-13,2.0911,0.78539,0.73915,p0192
0.94367,0.83688,7.7695e-10,0.83058,0.52669,0.96729,p0193
1.1056,0.95009,1.9704e-13,0.78964,0.78303,0.90685,p0194
0.9054,1.1231,3.1187e-05,0.50081,0.62315,1.0376,p0195
0.94007,1.1902,2.3339e-09,2.6917,0.77563,0.79151,p0196
0.85388,0.8615,3.7786e-05,1.8791,0.69058,0.72656,p0197
1.1083,1.1327,2.4088e-05,3.088,0.43737,0.95912,p0198
0.99597,1.1574,3.1459e-12,1.9944,0.71136,1.0344,p0199
0.87896,0.85845,4.0282e-10,2.4933,0.68002,0.7155,p0200
1.1507,0.93713,9.6427e-13,3.1336,0.77001,0.95435,p0201
1.1176,0.93216,2.9199e-06,1.0183,0.68384,0.80309,p0202
1.0512,0.8172,1.3548e-14,2.8089,0.62515,0.76049,p0203
1.1247,1.1488,1.1321e-06,0.60262,0.47788,0.79359,p0204
0.90794,0.95541,2.676e-12,2.7886,0.53634,0.85767,p0205
0.88316,1.0649,4.5561e-14,1.0872,0.53162,0.94781,p0206
0.85037,0.98083,9.6775e-10,1.6842,0.54198,0.72361,p0207
1.1151,1.1286,8.1198e-12,2.7428,0.73616,1.0109,p0208
0.99146,1.121,0.00026807,0.96733,0.63858,0.85152,p0209
1.1773,1.0002,1.6565e-10,2.8611,0.69256,1.0977,p0210
0.93997,0.80427,1.0672e-14,0.70603,0.54115,0.70093,p0211
0.8107,1.1571,1.7137e-06,3.2554,0.69177,0.82988,p0212
1.0608,1.1089,7.1043e-06,3.2299,0.68228,0.93363,p0213
1.1181,0.84708,5.31e-09,1.7316,0.73344,0.87962,p0214
1.143,0.81485,1.0988e-13,2.3225,0.53591,0.75567,p0215
0.97004,0.80895,6.2488e-08,1.777,0.77488,0.96167,p0216
0.88391,0.97605,8.1692e-13,2.0975,0.7052,0.9955,p0217
1.0956,1.0626,1.0634e-05,3.1536,0.58701,0.83773,p0218
0.97203,0.93347,0.00035228,2.7559,0.79392,0.98905,p0219
1.1955,1.0302,1.0364e-07,1.276,0.71066,0.75876,p0220
1.1393,1.0392,1.0003e-07,1.2024,0.78816,0.77346,p0221
0.97551,1.0999,1.0687e-09,3.0553,0.60512,0.92779,p0222
0.89207,1.186,1.2368e-05,2.709,0.61622,1.0907,p0223
1.1558,0.9218,8.4158e-10,2.7265,0.48801,0.87562,p0224
1.1906,0.85585,1.0028e-12,1.9656,0.50878,0.96806,p0225
1.1961,0.85518,1.933e-08,1.9154,0.54311,1.0866,p0226
0.86288,0.97019,4.8048e-05,0.69501,0.59823,0.87108,p0227
0.95818,1.0707,0.00036606,1.285,0.6711,0.72181,p0228
0.9004,1.0856,1.2374e-11,0.81783,0.5688,0.997,p0229
0.92005,1.1463,9.6635e-05,1.5172,0.46536,0.9512,p0230
0.90233,1.0233,2.1547e-11,0.54808,0.54264,0.99804,p0231
1.0715,1.1881,3.4527e-07,2.5519,0.79114,1.0019,p0232
1.1664,0.80804,4.2875e-08,0.89811,0.57108,0.81022,p0233
1.0592,1.066,5.7699e-15,1.8914,0.74546,1.0226,p0234
0.98918,1.0267,1.3902e-09,2.3376,0.44211,1.0561,p0235
0.90803,1.1734,2.4264e-11,3.0524,0.7047,0.83625,p0236
0.96857,1.1644,6.1789e-09,2.6881,0.61381,0.92812,p0237
1.1133,0.93637,3.6334e-13,2.9804,0.51155,0.75925,p0238
1.0554,1.1092,2.9127e-09,1.3994,0.56209,0.90433,p0239
0.95506,1.0835,2.8056e-14,3.0452,0.78211,0.91533,p0240
0.93303,1.1278,2.5899e-05,1.5991,0.68698,0.89496,p0241
1.0014,1.0715,1.6186e-09,1.5375,0.63495,0.80476,p0242
1.1996,1.1682,4.0406e-12,2.7305,0.6158,0.85661,p0243
0.90751,1.1781,9.3737e-10,1.9027,0.49996,1.0952,p0244
1.1567,1.1067,1.0079e-10,0.79944,0.76208,1.0699,p0245
1.0869,0.84458,6.8154e-08,3.465,0.48474,1.051,p0246
0.82088,1.132,4.6914e-14,2.4721,0.72591,0.89883,p0247
1.027,1.026,8.9872e-15,2.3509,0.61953,0.8273,p0248
0.82597,0.99642,1.801e-11,3.1779,0.62598,1.0123,p0249
0.89374,0.99555,0.00013553,0.7822,0.73249,0.74728,p0250
0.87351,1.0582,5.8174e-10,1.8302,0.71913,0.7624,p0251
0.85652,1.1314,4.3774e-12,2.919,0.52091,1.0157,p0252
1.1321,0.97064,2.7678e-08,2.6006,0.5169,0.98323,p0253
1.1142,1.0087,2.9406e-05,2.0574,0.73102,1.0297,p0254
1.0145,0.88977,1.145e-12,1.3758,0.7706,1.0936,p0255
0.93615,1.1336,2.1804e-08,1.4036,0.68244,0.86102,p0256
0.99222,0.83057,2.6952e-07,3.3405,0.55583,0.74716,p0257
1.0838,1.0498,9.1271e-13,0.57565,0.4258,1.0428,p0258
0.92989,1.0575,1.0774e-14,0.85812,0.52788,0.76511,p0259
1.1859,0.83659,1.7978e-12,1.9499,0.59177,0.77956,p0260
1.0708,0.82531,1.6912e-11,1.2606,0.47648,0.95874,p0261
1.0654,0.81064,2.2852e-10,3.4037,0.54606,0.89211,p0262
1.0468,1.1921,6.3422e-12,2.6431,0.69029,0.96525,p0263
0.9429,0.89707,6.4026e-07,2.3412,0.69325,1.022,p0264
0.98492,0.98413,9.797e-11,2.7447,0.41248,0.80206,p0265
1.1699,0.90609,5.3672e-15,0.54437,0.73815,0.92461,p0266
0.98324,1.1159,3.3102e-12,2.2576,0.4176,0.98295,p0267
0.8628,1.0902,0.00034487,3.4146,0.7557,0.92339,p0268
1.0914,0.92634,1.5578e-08,1.5318,0.58933,1.0752,p0269
0.8871,1.1607,6.9207e-11,1.0613,0.78038,0.77796,p0270
1.1923,1.0282,4.063e-09,3.3045,0.74378,0.75139,p0271
1.0677,0.85268,3.3825e-06,2.2021,0.43979,0.91515,p0272
1.142,1.1592,3.7562e-09,1.1453,0.75186,0.92546,p0273
0.91628,0.99016,1.6421e-09,0.61733,0.50373,1.0448,p0274
1.1625,0.84879,1.2173e-06,1.0236,0.73064,0.88995,p0275
1.1807,1.0685,4.7873e-09,1.9683,0.62475,0.9583,p0276
1.1249,1.0324,2.6115e-12,2.5768,0.57013,1.0625,p0277
1.1756,0.80653,2.5131e-08,2.5281,0.63119,0.8222,p0278
0.83087,0.85055,2.6939e-13,2.6315,0.57835,0.77068,p0279
1.1198,1.1661,1.3517e-13,3.1905,0.54552,0.9958,p0280
1.194,1.1815,2.7485e-11,0.91583,0.61457,0.91632,p0281
0.86988,1.1634,1.8415e-14,1.2067,0.48052,1.0304,p0282
0.8783,1.1843,7.4519e-09,2.8692,0.57282,0.93337,p0283
1.1051,0.95795,1.2042e-06,2.7188,0.68582,1.0943,p0284
1.0352,0.91412,1.915e-05,0.81372,0.43635,0.94526,p0285
0.89854,1.1036,2.555e-10,2.1297,0.74423,0.90481,p0286
0.89404,0.89164,0.00028754,3.2989,0.45373,0.95734,p0287
1.1497,1.1911,7.6455e-12,0.63318,0.4161,0.79244,p0288
1.1111,0.96725,5.1644e-14,2.0862,0.723,0.95053,p0289
1.067,1.1061,0.00048222,3.4762,0.71479,1.0855,p0290
1.0329,0.94451,1.5207e-05,0.65465,0.69664,0.76593,p0291
0.87928,1.1794,2.0328e-05,1.661,0.41843,0.97652,p0292
1.1659,0.89658,4.9319e-10,1.1692,0.41351,0.97834,p0293
0.80032,0.98728,5.2624e-08,2.0188,0.49748,1.0817,p0294
1.1702,1.1264,4.4398e-07,0.72539,0.54672,1.0722,p0295
1.1223,1.167,1.5902e-14,3.1264,0.64862,0.78958,p0296
0.9729,0.88631,2.5032e-07,1.985,0.41095,0.88769,p0297
0.92744,1.1273,1.7323e-14,1.8129,0.66664,0.74621,p0298
0.93382,0.91654,8.3046e-08,1.6602,0.43231,0.77243,p0299
0.97878,1.1818,1.5495e-11,2.8312,0.445,0.70437,p0300
0.91203,1.1282,3.9105e-11,0.73517,0.78675,0.78304,p0301
1.0932,1.0789,1.6424e-14,2.6672,0.75153,0.9664,p0302
1.0458,1.126,2.1397e-14,3.2827,0.50099,1.0927,p0303
1.0656,0.99247,2.7942e-14,2.2822,0.74698,0.81721,p0304
1.1326,1.0118,6.5088e-11,1.5159,0.53677,0.82626,p0305
0.85927,1.1632,1.9948e-10,2.1287,0.40824,0.83037,p0306
0.88739,1.095,4.2463e-08,0.62214,0.75616,0.72628,p0307
1.1275,0.87972,6.0736e-12,3.3624,0.73133,0.99662,p0308
0.88401,1.1936,0.0001331,3.4327,0.72923,0.83348,p0309
0.91798,0.80263,4.8097e-06,3.4597,0.51116,0.73774,p0310
1.1715,0.82642,5.5917e-09,0.9892,0.69994,0.75708,p0311
1.0558,1.1193,2.1123e-13,3.4806,0.46751,0.77301,p0312
0.94919,1.1653,6.884e-09,3.3812,0.46889,0.76372,p0313
0.89604,1.1892,2.3465e-07,0.95791,0.56448,0.821,p0314
0.9598,1.0066,6.4819e-08,1.1286,0.61919,0.90164,p0315
0.85702,0.83343,1.5176e-07,1.0066,0.47523,0.82656,p0316
1.0596,1.1139,7.7438e-14,0.87885,0.774,0.79311,p0317
1.1285,0.94497,5.0835e-14,3.3949,0.4546,0.80383,p0318
0.92074,0.92861,1.0154e-05,2.7734,0.68805,0.98056,p0319
0.80588,1.1481,0.00011209,1.5928,0.5061,0.90389,p0320
1.0162,0.9893,6.8115e-10,1.3761,0.43402,1.0601,p0321
1.0386,0.91911,7.397e-15,0.60755,0.56591,1.0431,p0322
0.84063,1.0863,1.8362e-12,3.069,0.5336,1.0796,p0323
0.87027,1.019,5.7396e-11,3.1145,0.66116,0.88499,p0324
0.86371,0.80045,7.563e-10,0.58238,0.43902,0.77092,p0325
0.83227,1.1839,9.0273e-14,1.0542,0.79346,0.79745,p0326
1.0822,1.1012,3.2049e-14,3.0026,0.58749,0.81436,p0327
1.1189,0.82954,1.1807e-10,1.2965,0.47128,0.7092,p0328
0.91898,1.0695,3.303e-08,0.93345,0.51999,0.73656,p0329
0.96083,1.1053,2.1813e-06,1.0491,0.7577,0.8198,p0330
0.99106,0.82768,2.951e-06,0.53523,0.59335,0.89021,p0331
0.89526,0.90987,2.8974e-13,2.4961,0.6977,0.86001,p0332
1.1763,0.9211,1.6971e-14,2.1674,0.77307,0.75732,p0333
1.0046,0.82111,0.00025295,2.5842,0.67155,0.71647,p0334
1.0641,0.80785,6.0126e-15,1.1319,0.44642,0.8415,p0335
1.0759,0.8517,1.5817e-06,2.6814,0.65112,1.0256,p0336
1.0072,0.84798,6.4809e-05,0.74263,0.44845,0.75,p0337
1.1205,0.87537,4.627e-12,3.2867,0.51423,0.93576,p0338
0.86028,1.0461,2.8801e-05,1.8384,0.72707,0.9375,p0339
0.9198,0.9402,4.3247e-13,0.94417,0.66405,1.0554,p0340
1.0099,0.96976,5.7403e-14,0.72184,0.44745,1.0558,p0341
0.85233,0.81452,0.00027913,2.8796,0.76292,0.86866,p0342
1.0358,1.0014,9.1747e-11,2.5017,0.43132,0.77214,p0343
0.83506,0.82278,1.1744e-13,3.1606,0.44367,0.99467,p0344
1.1161,1.1932,7.8247e-08,1.4702,0.77619,0.79473,p0345
0.96333,1.1321,0.00012679,2.909,0.77371,0.87242,p0346
0.96014,0.97872,1.5421e-14,1.0085,0.66578,1.0397,p0347
1.1621,1.0245,1.3938e-13,1.8103,0.5679,0.76132,p0348
0.9134,1.1006,2.2376e-08,1.0585,0.43648,0.80766,p0349
1.0241,0.82417,1.6851e-13,1.6238,0.44934,0.82297,p0350
0.97743,1.1528,4.0237e-10,3.0801,0.76063,0.7131,p0351
0.96469,1.0689,8.9602e-09,1.7134,0.5347,0.83957,p0352
0.92506,1.1036,1.6371e-07,1.7049,0.76087,0.94636,p0353
0.93512,0.94305,6.4102e-11,2.7012,0.70623,1.0336,p0354
1.0829,1.1528,1.6199e-11,1.9549,0.4904,0.76907,p0355
0.98847,1.0104,1.3817e-14,1.6904,0.46518,0.8892,p0356
1.0273,1.0888,8.0564e-15,2.3806,0.40013,0.79592,p0357
0.8499,1.1262,1.4327e-11,2.0608,0.41563,1.0815,p0358
1.098,1.0403,4.9288e-12,1.414,0.7493,0.9691,p0359
1.1738,1.0206,4.4603e-11,2.0553,0.67718,0.81837,p0360
0.89166,1.1339,8.8295e-12,1.1828,0.47755,0.89805,p0361
1.0725,0.93425,8.2547e-09,1.8377,0.45663,0.83085,p0362
0.98802,0.81763,1.3087e-14,1.6999,0.6252,0.70687,p0363
0.897,0.82699,1.2043e-08,2.5913,0.45749,1.0825,p0364
0.96545,0.81641,2.7172e-14,2.4833,0.77242,0.71215,p0365
1.1696,0.83473,2.2463e-11,0.53961,0.42172,0.91809,p0366
0.84774,0.85833,0.00040966,2.5139,0.61871,1.063,p0367
0.89245,0.91455,7.0588e-11,1.3243,0.51038,0.94164,p0368
0.87447,0.95142,3.2548e-09,2.9951,0.45203,0.73206,p0369
0.81013,1.0611,5.8567e-07,2.3178,0.52176,0.71906,p0370
1.011,0.84207,2.7497e-09,2.9003,0.42984,1.0075,p0371
0.8084,1.113,1.6111e-13,1.0902,0.71559,0.73519,p0372
0.93696,1.0368,4.9074e-13,2.9478,0.52226,0.96435,p0373
1.0404,0.88162,9.5665e-12,2.1583,0.64076,1.0387,p0374
0.97606,1.0666,4.9502e-07,1.9043,0.4352,0.82877,p0375
0.83079,1.0681,6.8444e-09,3.4415,0.62082,0.7063,p0376
0.87279,0.94179,1.0781e-11,3.3414,0.55518,0.84629,p0377
1.1277,0.96559,7.5045e-07,0.72887,0.65692,0.94725,p0378
0.8573,1.0289,1.8595e-10,2.1395,0.55845,0.91591,p0379
1.1442,1.154,3.6745e-09,1.7868,0.62015,0.80612,p0380
