wind_speed,swr,Phys.par/C_shelter,Phys.par/Kz_ak,Phys.par/Kz_ak_ice,par_id
1.0296,0.93165,0.13174,0.20933,0.00097629,p037
1.0007,1.1563,0.16872,0.25616,0.0046168,p038
1.0904,1.0307,0.13746,0.164,0.0033956,p039
0.88525,1.1219,0.19986,0.098483,0.00022636,p040
1.1461,1.0148,0.14445,0.21873,0.00053152,p041
0.95007,0.96501,0.19271,0.20851,0.0067173,p042
0.96196,0.92239,0.15639,0.075184,0.00032888,p043
1.0693,0.85282,0.18133,0.25688,0.0025895,p044
0.84778,1.0928,0.18185,0.014278,0.0077315,p045
0.96487,0.88846,0.15496,0.015394,0.0076198,p046
1.1611,1.1482,0.17985,0.064188,0.0082376,p047
1.1661,1.0212,0.15728,0.14531,0.0053424,p048
0.82072,1.1592,0.13206,0.23862,0.0070669,p049
0.8735,0.85773,0.12484,0.19464,0.0036771,p050
0.96745,1.1042,0.11074,0.27234,0.0060786,p051
0.83683,0.98975,0.12335,0.12513,0.0047837,p052
0.98606,0.87671,0.16931,0.21238,0.0021421,p053
0.81976,0.84452,0.18896,0.10506,0.0018634,p054
0.8166,1.0895,0.16468,0.17626,0.0064932,p055
0.81409,0.94291,0.14954,0.16464,0.0015616,p056
0.99582,0.8411,0.13693,0.036087,0.0068529,p057
0.86506,0.81189,0.13857,0.16912,0.0085796,p058
1.1329,0.82242,0.19896,0.085955,0.0013439,p059
0.91169,0.96759,0.12968,0.21567,0.0027642,p060
0.8616,1.1861,0.12787,0.16021,0.0088183,p061
0.98969,0.94632,0.11645,0.27512,0.0069196,p062
0.8528,1.0658,0.14754,0.099781,0.0084856,p063
1.1733,0.99557,0.17965,0.2489,0.0035814,p064
0.8001,0.81041,0.15881,0.26807,0.0034638,p065
1.0435,1.1367,0.13565,0.06553,0.0044749,p066
0.90416,1.1261,0.11731,0.20422,0.0084494,p067
1.0349,1.0065,0.18134,0.23754,0.0041344,p068
1.0254,0.95867,0.10179,0.30258,0.0041576,p069
1.1842,1.0975,0.10827,0.092886,0.0037284,p070
1.0849,1.1757,0.11363,0.10088,9.9365e-05,p071
0.97858,0.88379,0.17601,0.11251,0.0046293,p072
1.0745,0.98933,0.17546,0.25354,0.0057104,p073
0.86587,0.93963,0.11881,0.299,0.0054414,p074
1.1553,0.8877,0.13124,0.13835,0.0044927,p075
1.0495,0.99809,0.12327,0.1316,0.0084465,p076
0.95715,0.98693,0.13662,0.28949,0.0025251,p077
1.0099,0.84913,0.11402,0.0050148,0.0086071,p078
0.98214,1.0245,0.17807,0.13277,0.0046727,p079
1.0164,0.80876,0.12414,0.046556,0.0026957,p080
0.92457,1.0725,0.18536,0.21107,0.0089018,p081
1.0129,1.1287,0.15451,0.061991,0.005329,p082
1.0783,0.97303,0.17031,0.19895,0.00044253,p083
0.99771,0.97995,0.12154,0.14086,0.0055704,p084
0.86274,0.92126,0.14702,0.02514,0.006061,p085
1.1789,1.1705,0.1907,0.18245,0.0013034,p086
0.90237,1.0994,0.1604,0.042048,0.0027447,p087
1.1275,0.81895,0.16989,0.2857,0.0035286,p088
0.81521,0.98241,0.1945,0.12853,0.0023076,p089
1.0135,1.026,0.18664,0.073026,0.0086804,p090
0.84446,1.1296,0.15046,0.27159,0.0040087,p091
0.82397,0.93527,0.19219,0.043435,0.0071086,p092
1.1971,0.87047,0.112,0.19288,0.0081229,p093
1.1669,0.91523,0.13907,0.18318,0.0076685,p094
1.0206,1.079,0.18617,0.16975,0.0020866,p095
0.87532,1.0532,0.11182,0.27756,0.0032642,p096
0.92273,0.80191,0.18929,0.2509,0.0036484,p097
0.8536,0.92678,0.19718,0.074242,0.0082411,p098
0.82407,0.85497,0.17569,0.14744,0.0030934,p099
0.93732,0.99256,0.15538,0.25907,0.0073104,p100
1.1121,1.1851,0.13395,0.028908,0.0017151,p101
1.009,1.1815,0.13491,0.22584,0.0029856,p102
0.92557,1.1124,0.16183,0.15467,0.0043419,p103
0.90896,1.0121,0.18378,0.12432,0.0010958,p104
0.87741,1.0451,0.11737,0.03098,0.0061168,p105
1.1712,1.0836,0.16099,0.19696,0.0020152,p106
1.0599,1.0274,0.10034,0.24441,0.0023429,p107
0.87689,1.1459,0.18793,0.077886,0.0087463,p108
1.006,1.0938,0.10011,0.23027,0.00081928,p109
1.0812,1.1112,0.12664,0.19533,0.0043052,p110
0.97339,0.94239,0.10687,0.28857,0.0049059,p111
1.1139,1.1737,0.11276,0.17828,0.0046889,p112
0.94812,1.0699,0.18532,0.093899,0.0089414,p113
0.9408,1.0804,0.10632,0.17936,0.003752,p114
1.0154,0.84541,0.17374,0.11705,0.0024592,p115
1.1287,0.91961,0.1675,0.28259,0.00089023,p116
1.1175,1.196,0.14231,0.27859,0.0060342,p117
1.0629,0.94908,0.12694,0.081473,0.00025635,p118
0.86958,0.96822,0.17853,0.19619,0.0081018,p119
1.1535,0.88585,0.10445,0.0063519,0.0030705,p120
0.87089,1.1778,0.12167,0.19042,0.0052276,p121
0.87951,1.0679,0.1022,0.20358,0.00083457,p122
0.8323,1.1618,0.10645,0.2023,0.0044421,p123
1.1931,1.1922,0.15291,0.020625,0.0017883,p124
1.1818,0.8561,0.14807,0.24757,0.0025067,p125
0.83022,1.1581,0.14169,0.20001,0.0016462,p126
1.0027,1.0626,0.19188,0.05744,0.0024628,p127
0.98444,0.92988,0.17045,0.13003,0.0062603,p128
1.1301,0.85405,0.12936,0.19203,0.00040308,p129
0.85163,0.82647,0.16016,0.29386,0.0078856,p130
1.0017,0.84756,0.15125,0.024282,0.00015657,p131
0.85961,0.90527,0.13615,0.1879,0.0052118,p132
1.065,0.86193,0.17674,0.027172,0.0038362,p133
0.92906,1.0468,0.15687,0.14905,0.0012041,p134
1.0579,1.1072,0.16808,0.18082,0.0038111,p135
0.89479,1.1081,0.14153,0.26563,0.007261,p136
0.98279,0.9112,0.11385,0.026124,0.0051253,p137
1.1584,0.96003,0.11145,0.10586,0.0064887,p138
1.1389,0.83625,0.1882,0.10224,0.0011642,p139
1.0046,0.82934,0.12443,0.010916,0.0061369,p140
0.84351,1.1431,0.19164,0.041107,0.0023207,p141
0.83899,1.1347,0.12919,0.10826,0.0028414,p142
0.84235,1.1065,0.1307,0.052328,0.004581,p143
0.93304,1.0692,0.17273,0.06681,0.0043774,p144
0.97671,1.1338,0.18253,0.19087,0.0083231,p145
1.1347,0.91421,0.10956,0.11331,0.0085224,p146
1.0485,1.1382,0.19824,0.23216,0.002393,p147
1.1311,1.1987,0.17078,0.24216,0.0048111,p148
1.1853,1.1913,0.14629,0.15188,0.0076858,p149
1.0411,0.94132,0.1286,0.29438,0.0049549,p150
1.0724,0.97343,0.14697,0.23364,0.0021149,p151
1.0522,0.92503,0.10109,0.22232,0.0030201,p152
0.97116,1.0165,0.19133,0.21329,0.0072038,p153
0.9165,1.0185,0.19851,0.30201,0.00046147,p154
0.86702,0.9554,0.17932,0.17082,0.00049227,p155
0.89405,1.0551,0.16388,0.2605,0.00054382,p156
1.1149,0.90706,0.12599,0.26897,0.0078221,p157
0.90356,0.81413,0.19534,0.21679,0.0015811,p158
0.91024,0.91777,0.16338,0.29959,0.0073589,p159
0.96566,0.94785,0.18704,0.068854,0.00069884,p160
1.0893,0.90395,0.10081,0.13564,0.0063462,p161
1.1437,0.95668,0.15505,0.22678,0.0051755,p162
1.0426,0.98589,0.17228,0.29037,0.0062403,p163
1.1053,1.1162,0.15577,0.10718,0.0027057,p164
1.1414,1.1529,0.10141,0.1871,0.0078816,p165
0.80523,0.84309,0.16866,0.29785,0.0048787,p166
0.81846,1.0651,0.16332,0.27395,0.00012163,p167
1.0467,1.166,0.18295,0.15277,0.0068847,p168
0.99322,0.99958,0.11792,0.23103,0.0049468,p169
0.99964,0.89656,0.12054,0.035473,0.0042264,p170
1.039,1.1032,0.11484,0.25377,0.0031881,p171
0.88788,1.0392,0.14642,0.11793,0.002165,p172
0.85058,1.0345,0.11593,0.2867,0.0075895,p173
1.1738,1.0597,0.15191,0.114,0.0059884,p174
1.0507,0.95917,0.11696,0.10988,0.00061914,p175
0.83184,0.83114,0.16607,0.13655,0.0074015,p176
1.1385,0.87942,0.10746,0.24797,0.0024277,p177
0.99733,0.80751,0.17663,0.29587,0.0026515,p178
1.0291,1.197,0.16295,0.15814,0.0075074,p179
0.95866,1.1308,0.1274,0.063001,0.0018696,p180
1.1367,1.0963,0.1283,0.14264,0.0022148,p181
1.1948,1.003,0.11234,0.30481,0.003593,p182
0.85827,0.84224,0.1516,0.20129,0.0070435,p183
0.91535,0.84978,0.19572,0.25171,0.0014803,p184
0.94618,1.1629,0.12093,0.037236,0.0033149,p185
1.0961,1.0091,0.1026,0.16835,0.00078101,p186
1.0269,1.0386,0.15236,0.059362,0.0029183,p187
0.80623,1.0077,0.1341,0.12644,0.0033708,p188
1.0943,1.167,0.17898,0.15034,0.0058376,p189
1.1345,0.80567,0.1771,0.25491,0.003879,p190
1.0563,0.90893,0.14268,0.04976,0.0086871,p191
1.0243,1.0406,0.19486,0.17336,0.0019824,p192
0.80265,1.1641,0.12252,0.04019,0.0079137,p193
0.80347,0.85164,0.14559,0.06711,0.0088561,p194
1.1869,1.1689,0.17354,0.092115,0.00027194,p195
0.95527,0.8708,0.11859,0.29725,0.0078433,p196
1.1903,0.94493,0.15814,0.084869,0.0052536,p197
1.0959,0.885,0.16228,0.076639,0.0083773,p198
1.1064,1.0819,0.12218,0.019663,0.0022363,p199
1.0758,1.1871,0.14348,0.12171,0.0075684,p200
1.0199,1.0027,0.15751,0.071852,0.0065697,p201
1.054,1.1772,0.10891,0.083757,0.0039766,p202
0.91984,1.1252,0.16783,0.27016,0.0042462,p203
0.8264,1.0371,0.14405,0.087835,0.0081844,p204
1.153,0.91641,0.10295,0.18924,0.00076424,p205
0.80986,1.1711,0.18936,0.24597,0.0080307,p206
1.1199,0.82033,0.12728,0.26318,0.0051474,p207
0.99339,1.0909,0.14512,0.1375,0.0012187,p208
1.0074,0.93697,0.1202,0.21156,0.005049,p209
1.0117,0.81222,0.18748,0.17546,0.0057449,p210
1.0695,1.1198,0.1906,0.086925,0.0066639,p211
0.80726,1.0537,0.16266,0.14376,0.0059324,p212
1.1566,0.93839,0.10349,0.15546,0.0055736,p213
0.90759,1,0.11566,0.28051,0.00063663,p214
1.1096,1.1411,0.13972,0.17664,0.0055067,p215
1.1596,0.86425,0.18062,0.27996,0.0074798,p216
0.95118,0.90153,0.1093,0.058413,0.0016626,p217
0.85533,1.1499,0.11531,0.22108,0.00093609,p218
0.80877,0.8392,0.11028,0.096534,0.0061909,p219
0.97499,1.0713,0.18361,0.12712,0.0077636,p220
0.93085,0.87238,0.1744,0.30599,0.0041983,p221
1.06,0.90971,0.18859,0.0092746,0.0054205,p222
0.93786,0.96569,0.16505,0.14153,0.0055161,p223
0.82253,0.9758,0.14925,0.15871,0.0019288,p224
1.076,0.95438,0.1724,0.28116,0.0057895,p225
0.82726,1.0862,0.16587,0.15701,0.0010395,p226
1.1758,0.80338,0.19613,0.15357,0.0069918,p227
0.83787,1.1603,0.19406,0.12296,0.0058954,p228
0.96392,0.87594,0.10323,0.054074,0.00037791,p229
1.0791,1.18,0.18591,0.03851,0.0013155,p230
1.0615,0.86719,0.14131,0.12031,0.0065844,p231
0.83545,0.82722,0.14858,0.0037465,0.0037749,p232
1.0222,0.96941,0.13879,0.24336,0.00018198,p233
0.86909,0.96174,0.13028,0.23996,0.0010251,p234
0.82871,0.97098,0.12105,0.011878,0.0028505,p235
1.1812,0.94956,0.13323,0.02261,0.0089685,p236
1.0866,1.0876,0.16705,0.055493,0.00065989,p237
1.0177,1.0095,0.15912,0.14927,0.0067502,p238
1.1161,0.82495,0.10408,0.26453,0.0018345,p239
0.99152,0.83202,0.17519,0.23578,0.0079847,p240
0.91456,0.92373,0.11619,0.080999,0.0080852,p241
1.0877,1.183,0.15853,0.013351,0.0011519,p242
0.93595,1.1516,0.19693,0.26716,0.0074561,p243
0.88627,1.0752,0.1802,0.091132,0.0033428,p244
1.1685,1.033,0.1191,0.049571,0.0015219,p245
1.1244,0.91295,0.18219,0.26622,0.0065449,p246
0.84853,1.0563,0.10553,0.2628,0.0047387,p247
1.0238,0.90133,0.19324,0.17435,0.0079617,p248
1.1828,1.06,0.15996,0.20679,0.00057345,p249
1.1498,1.0421,0.18402,0.17175,0.0077745,p250
0.92262,0.83795,0.1844,0.044836,0.0071874,p251
0.89619,0.80479,0.16448,0.21965,0.0067845,p252
0.83346,0.97741,0.10972,0.016374,0.0064504,p253
1.1706,1.1134,0.17477,0.10266,0.0031189,p254
1.1203,0.82908,0.10487,0.11946,0.007278,p255
1.1473,1.1155,0.17433,0.16225,0.0053931,p256
1.084,0.92618,0.11962,0.061723,0.0050272,p257
1.1982,1.155,0.1287,0.14507,0.0028155,p258
1.072,1.0135,0.14783,0.083055,0.005467,p259
0.94796,1.0438,0.12292,0.22161,0.0031474,p260
0.95206,0.83569,0.15427,0.032043,0.0039048,p261
1.1025,1.0843,0.18077,0.16113,0.0071522,p262
1.0933,0.9964,0.14869,0.069496,0.0015042,p263
1.0976,1.1026,0.15365,0.019223,0.0016128,p264
1.1069,0.97609,0.13822,0.30386,0.008878,p265
1.0663,0.93305,0.1396,0.27685,0.00098501,p266
1.0916,1.1212,0.19943,0.021363,0.0059117,p267
0.94204,0.99393,0.13151,0.24476,0.0082934,p268
1.0552,0.93417,0.14594,0.13448,0.0020188,p269
1.1035,1.0319,0.12517,0.074034,0.0069528,p270
0.90128,1.0485,0.17307,0.23689,0.0017318,p271
1.0996,1.1271,0.10768,0.28822,0.0049905,p272
1.1765,0.88113,0.11035,0.089965,0.0073269,p273
0.98022,1.0953,0.16548,0.07979,0.0026369,p274
0.92959,1.0238,0.14469,0.095363,0.005661,p275
1.1778,1.148,0.18314,0.047623,0.0068055,p276
0.97332,0.89304,0.16669,0.18658,0.0062077,p277
0.91329,1.0218,0.10709,0.16563,0.0029476,p278
1.0329,0.8004,0.18971,0.11588,0.008167,p279
0.96118,1.0735,0.1377,0.11078,0.0030373,p280
1.0378,1.1797,0.11803,0.16272,0.0050728,p281
0.89247,1.0198,0.13362,0.088794,0.0080533,p282
1.1918,0.89563,0.13717,0.2278,0.0071388,p283
1.0448,0.8185,0.12391,0.11526,0.0063135,p284
0.93425,1.1012,0.1085,0.096063,0.0083546,p285
0.89177,0.8171,0.15795,0.18034,0.0064145,p286
1.046,0.88226,0.16128,0.26115,0.00071745,p287
1.1444,0.96316,0.15605,0.3073,0.00087419,p288
0.81275,1.0053,0.135,0.098132,0.0019167,p289
1.0363,1.0286,0.14322,0.19827,0.0070116,p290
0.88961,1.0783,0.15221,0.14644,0.0074313,p291
0.98697,1.1238,0.16406,0.034092,0.0048496,p292
0.93994,1.198,0.11988,0.0079675,0.0083981,p293
0.95909,1.0465,0.11456,0.29196,0.0034145,p294
1.1012,1.1899,0.18693,0.2245,0.0034953,p295
1.0338,1.0348,0.12624,0.13361,0.0041121,p296
0.94519,1.0882,0.1403,0.12932,0.0066169,p297
0.96818,0.98091,0.19014,0.25021,0.0040901,p298
0.88273,1.0109,0.19665,0.012834,0.0028776,p299
0.94344,1.1182,0.1774,0.27425,0.0013734,p300
