wind_speed,swr,fetch_lk,c_relax_C,par_id
1.065,0.96075,66539,0.08273,p082
0.9042,1.083,43869,0.068191,p083
1.087,1.1912,71850,0.099189,p084
1.0267,1.1677,68486,0.0077333,p085
1.1722,1.1375,58108,0.052864,p086
1.1396,1.0667,52171,0.043254,p087
0.90109,1.0511,12217,0.0021369,p088
1.0142,0.93053,38712,0.029815,p089
1.0959,0.86549,56415,0.025816,p090
0.87189,0.81464,43586,0.039295,p091
0.84059,0.88106,5556.2,0.053128,p092
1.1097,0.82913,74356,0.03456,p093
1.1934,1.0323,4112.7,0.095307,p094
1.1839,1.1288,32175,0.079872,p095
0.85757,1.1401,68074,0.039935,p096
1.168,0.90161,39958,0.020319,p097
1.0684,1.0588,47602,0.067057,p098
1.1785,0.93885,49813,0.057837,p099
1.0907,1.0086,23343,0.027717,p100
0.8031,1.0281,72066,0.022584,p101
0.97275,0.94355,24485,0.00040011,p102
0.91128,1.1204,69308,0.046053,p103
0.83457,1.1924,40686,0.011421,p104
1.0782,0.80953,44604,0.088402,p105
1.1613,1.0574,70021,0.084056,p106
0.94983,1.1334,32917,0.031129,p107
1.0182,1.1078,47229,0.023242,p108
0.91684,0.81258,49607,0.089828,p109
0.84264,1.1632,32890,0.021093,p110
0.88909,0.85509,21868,0.029455,p111
1.0881,0.96205,55484,0.035111,p112
1.1502,1.1955,16676,0.017126,p113
1.0052,0.93765,62498,0.087687,p114
0.92784,0.92465,19386,0.056348,p115
1.0591,0.98096,10866,0.071263,p116
0.92266,1.1304,53622,0.056613,p117
1.1282,0.92943,72564,0.0058059,p118
0.84729,0.89698,71470,0.041941,p119
1.0963,0.98368,18151,0.057486,p120
0.97852,0.90316,4392,0.013531,p121
0.94479,1.0156,5320.7,0.012997,p122
1.1468,1.1552,27038,0.055711,p123
1.1107,0.86181,8823.3,0.033974,p124
0.93503,0.9975,6933.5,0.023791,p125
0.89408,0.88371,73280,0.051559,p126
1.021,0.84352,16272,0.0041762,p127
0.95405,1.0698,27427,0.096306,p128
1.0536,0.9102,15228,0.067671,p129
0.81458,1.1485,57132,0.019098,p130
1.0727,1.054,41211,0.063479,p131
0.82593,1.0844,35920,0.024558,p132
0.85848,0.87637,60447,0.036078,p133
1.0849,0.99956,28037,0.018432,p134
0.99844,1.0026,11890,0.0045844,p135
1.1842,0.8222,22381,0.053699,p136
1.0458,0.92212,55742,0.052484,p137
1.1036,1.0962,25963,0.01775,p138
0.9606,1.0053,3599.9,0.080941,p139
0.99535,1.0815,34942,0.0586,p140
1.171,0.96785,40240,0.068642,p141
1.0333,0.83861,63938,0.062748,p142
0.86771,1.1712,17288,0.065027,p143
1.0107,0.85788,59722,0.082309,p144
1.1535,0.85855,55111,0.042222,p145
1.1067,1.1809,7601.2,0.050402,p146
0.97435,1.0163,45906,0.047719,p147
1.0557,0.9137,56847,0.0033877,p148
0.96922,1.0498,18391,0.018919,p149
1.1892,1.0183,56037,0.071699,p150
0.83765,0.83501,34217,0.0060783,p151
0.87823,1.0204,9165.3,0.025116,p152
0.92006,1.1255,36828,0.062156,p153
1.0837,0.97453,73907,0.044049,p154
1.0494,0.95144,64375,0.049857,p155
1.1555,0.87101,57716,0.090978,p156
1,1.1228,43002,0.0052337,p157
1.137,1.1386,21622,0.08681,p158
0.86831,0.91976,21181,0.058311,p159
0.87547,1.1794,46370,0.055349,p160
1.1054,0.89346,26351,0.094247,p161
1.0124,1.0407,51064,0.081842,p162
0.99039,0.91687,12456,0.097097,p163
1.0717,1.1563,54133,0.074859,p164
0.98811,0.94626,4622.2,0.031534,p165
0.84424,0.82048,74920,0.02809,p166
0.94127,0.8104,39066,0.075372,p167
0.81024,0.95363,20490,0.093613,p168
0.92534,1.0876,73064,0.026294,p169
1.004,1.1966,53262,0.035886,p170
1.0513,1.0912,30577,0.013068,p171
0.93679,0.84515,15421,0.064322,p172
0.93307,1.1533,20782,0.0096878,p173
1.0244,0.91598,45363,0.037519,p174
0.93079,1.0264,42550,0.046508,p175
1.0176,1.126,71037,0.02424,p176
1.1139,1.0076,61223,0.064826,p177
0.80834,0.92157,36415,0.034311,p178
1.0287,1.1347,37185,0.028713,p179
0.81613,0.8842,28693,0.095912,p180
0.86274,1.0702,50572,0.099531,p181
1.1965,1.0924,68714,0.083129,p182
0.82654,1.1768,65463,0.010106,p183
0.81866,0.93475,10301,0.038912,p184
1.006,0.97901,62897,0.081395,p185
1.0804,1.1173,2389.5,0.051481,p186
1.1598,0.90539,34576,0.09452,p187
0.83834,1.1651,24006,0.026884,p188
1.1918,0.88622,25519,0.092663,p189
0.90708,1.1689,22486,0.070346,p190
1.0344,0.98589,9969,0.032535,p191
1.1697,0.96554,6825.7,0.08551,p192
0.97036,0.8524,58484,0.012149,p193
0.89688,0.98739,62095,0.092132,p194
0.95119,0.80472,23923,0.016369,p195
1.149,1.0372,11062,0.049084,p196
0.82188,1.1831,44319,0.040821,p197
1.1401,0.84152,30724,0.044978,p198
1.0319,1.1466,61796,0.063711,p199
0.83042,1.0382,20129,0.083542,p200
