wind_speed,swr,Phys.par/C_shelter,Phys.par/Kz_ak,Phys.par/Kz_ak_ice,par_id
1.0651,0.97396,0.10443,0.041945,0.0012259,p0117
0.82396,0.80549,0.17313,0.0053697,0.0057469,p0118
1.1436,0.97292,0.10032,0.035631,0.0052802,p0119
0.80898,1.0565,0.11433,0.068368,0.00067757,p0120
1.0032,1.0525,0.14717,0.10332,0.0069919,p0121
0.9147,1.0159,0.14863,0.079665,0.0041734,p0122
1.0996,0.81869,0.18383,0.021862,0.0031336,p0123
0.80247,1.1826,0.13613,0.25193,0.0051295,p0124
0.85618,1.1442,0.14092,0.23134,0.00035662,p0125
1.0724,0.9399,0.14177,0.052216,0.0089185,p0126
0.87355,1.0826,0.17535,0.12146,0.0067757,p0127
0.95198,0.96941,0.10217,0.0044755,0.0048879,p0128
0.9212,0.97127,0.11599,0.22964,0.00081114,p0129
0.95388,1.1541,0.1829,0.14979,0.0043917,p0130
0.8462,1.0562,0.10339,0.18755,0.0014912,p0131
1.178,1.0633,0.16435,0.038057,0.0080447,p0132
0.80096,1.0517,0.18958,0.27112,0.0058096,p0133
0.91737,1.0101,0.11924,0.22429,0.0038663,p0134
0.82501,1.1103,0.15183,0.30362,0.0075643,p0135
0.81622,1.1379,0.13732,0.17011,0.0055998,p0136
1.1884,1.0949,0.1402,0.20481,0.0011641,p0137
1.0004,0.86294,0.10277,0.19719,0.0012115,p0138
1.1901,0.81291,0.19923,0.11418,0.0022451,p0139
0.97302,1.1611,0.18975,0.25624,0.00024581,p0140
0.85547,0.81767,0.11797,0.19399,0.00074799,p0141
0.9094,1.0175,0.10345,0.077495,0.0033343,p0142
1.1666,0.80201,0.1845,0.20632,0.002663,p0143
0.82964,0.9688,0.183,0.11453,0.006979,p0144
0.82056,0.95805,0.13414,0.046068,0.0015668,p0145
1.1866,0.90456,0.18893,0.11988,0.0018851,p0146
1.0746,1.1658,0.165,0.26209,0.0020063,p0147
0.82848,1.0578,0.1714,0.2826,0.0057848,p0148
0.92677,0.94732,0.1217,0.23833,0.0043645,p0149
0.97813,1.0272,0.19126,0.011424,0.0024656,p0150
1.1221,0.86066,0.17851,0.25935,0.0059993,p0151
1.0201,0.99186,0.18797,0.21571,0.0023916,p0152
1.1292,0.90618,0.1675,0.14621,0.0016374,p0153
1.1892,0.80801,0.17492,0.17197,0.0028534,p0154
0.9296,1.1372,0.13513,0.064614,0.0014996,p0155
1.0659,0.86829,0.13025,0.29761,0.0063634,p0156
0.9005,0.91597,0.14363,0.1592,0.007381,p0157
0.86379,1.0068,0.13817,0.20187,0.0015785,p0158
1.1387,0.81996,0.10577,0.031298,0.00060768,p0159
0.95805,0.94608,0.13004,0.27139,0.0046897,p0160
0.94554,1.1837,0.18185,0.045756,0.0068469,p0161
0.95978,0.96425,0.17122,0.033096,0.00018821,p0162
0.89395,0.93582,0.16567,0.20069,0.0044765,p0163
1.1007,1.0149,0.16702,0.087224,0.0071179,p0164
1.1924,0.84801,0.10362,0.18487,0.0017262,p0165
1.0068,0.84531,0.12122,0.15774,0.0025469,p0166
0.84646,1.0659,0.15967,0.1193,0.0065816,p0167
1.0668,0.83333,0.16245,0.14334,0.0080981,p0168
1.0685,1.1486,0.12033,0.2367,0.0026442,p0169
0.91624,0.97789,0.12302,0.28095,0.0059259,p0170
1.0093,0.99681,0.16714,0.2344,0.0064055,p0171
1.1178,1.0408,0.11035,0.24766,0.0030821,p0172
1.0488,1.1187,0.17676,0.018076,0.0036221,p0173
0.99514,1.0515,0.17779,0.30285,0.0073699,p0174
1.1171,0.9749,0.10187,0.087432,0.0080536,p0175
0.83135,0.89953,0.1086,0.21816,0.00088463,p0176
1.1919,0.87436,0.1822,0.29054,0.00022603,p0177
0.99769,0.81123,0.13083,0.17257,0.004785,p0178
1.1648,0.83847,0.11191,0.063755,0.0080122,p0179
0.98876,1.0984,0.12068,0.030915,0.0057218,p0180
1.1864,0.8901,0.17526,0.25122,0.0043448,p0181
1.1481,0.91755,0.1438,0.20712,0.00037876,p0182
0.84075,1.0733,0.18814,0.15087,0.007224,p0183
0.84373,1.0356,0.13212,0.30064,0.0025642,p0184
0.96331,1.0476,0.1235,0.23092,0.0082722,p0185
0.88231,1.1922,0.16633,0.13959,0.0018089,p0186
0.95239,0.8884,0.10812,0.18327,0.0081612,p0187
1.1375,1.14,0.16506,0.25862,0.0048988,p0188
1.0018,1.1638,0.15357,0.25452,0.007437,p0189
1.1089,1.1676,0.11338,0.26561,0.00010192,p0190
1.1997,1.1011,0.17192,0.24742,0.0077419,p0191
1.1551,0.92213,0.18905,0.033321,0.0036795,p0192
0.96951,1.1979,0.1503,0.059204,0.0075727,p0193
0.98759,0.96538,0.13189,0.063061,0.0047449,p0194
1.1106,0.84644,0.14499,0.078853,0.0039243,p0195
1.1353,0.92134,0.18428,0.12508,0.0030261,p0196
0.98549,1.0317,0.13463,0.10002,0.0020137,p0197
0.84532,1.1098,0.10587,0.053605,0.0061037,p0198
1.1944,1.036,0.13053,0.082425,0.0028168,p0199
0.99377,1.1577,0.15311,0.25543,0.0039951,p0200
0.99464,0.89784,0.10126,0.30658,0.0052184,p0201
0.82122,1.0606,0.11965,0.098099,0.0074231,p0202
0.85244,0.8149,0.10471,0.048789,0.0048585,p0203
1.0083,1.0366,0.10019,0.13639,0.0055882,p0204
1.1442,0.83798,0.12442,0.18075,0.0056931,p0205
0.99933,0.83975,0.16825,0.18927,0.0060446,p0206
1.1695,1.0073,0.1689,0.1921,0.0083459,p0207
0.99829,0.96158,0.12743,0.24924,0.0071876,p0208
0.96268,0.99966,0.19636,0.0086073,0.00071397,p0209
1.0605,0.9312,0.18563,0.043153,0.0075409,p0210
0.90901,0.87271,0.16472,0.1716,0.0030011,p0211
1.0345,0.95963,0.1298,0.13495,0.0014196,p0212
0.86326,0.81353,0.19145,0.19369,0.0072933,p0213
0.95686,1.1236,0.15158,0.084089,0.00098699,p0214
1.0314,0.86457,0.19834,0.10476,0.0038111,p0215
0.98904,0.86689,0.16629,0.20843,0.0042537,p0216
0.85679,0.95386,0.18167,0.07083,0.0031257,p0217
1.1515,0.96341,0.11563,0.21738,0.005364,p0218
1.146,1.1875,0.15573,0.274,0.006159,p0219
1.0171,1.0388,0.10413,0.29719,0.0086482,p0220
0.89856,1.0351,0.11991,0.014849,0.0065972,p0221
1.0824,1.1755,0.10248,0.01042,0.001923,p0222
0.96627,1.1008,0.19494,0.27955,0.0061706,p0223
1.171,0.9124,0.18728,0.14898,0.0032536,p0224
1.0362,1.0595,0.12214,0.13429,0.0053537,p0225
1.0246,1.0281,0.19561,0.085594,0.0026537,p0226
0.92595,1.1901,0.13603,0.26096,0.0034604,p0227
1.1775,1.0823,0.15478,0.18546,0.007773,p0228
0.96137,0.96854,0.19028,0.18852,0.0025411,p0229
1.0783,1.0403,0.18148,0.098581,0.002168,p0230
0.87017,0.8535,0.14009,0.02246,0.0055229,p0231
1.1518,1.1189,0.14241,0.23743,0.0065469,p0232
1.1307,0.93743,0.17709,0.16325,0.00069977,p0233
0.97783,0.87019,0.13409,0.20336,0.0013199,p0234
0.86276,0.98923,0.11503,0.096198,0.0085682,p0235
1.1849,1.0953,0.11974,0.21069,0.0029246,p0236
0.84009,0.82385,0.10614,0.030281,0.0068978,p0237
0.96464,0.99481,0.12816,0.12813,0.0010053,p0238
0.81745,0.81822,0.12895,0.29935,0.0041977,p0239
0.85235,1.0652,0.12041,0.29502,0.0088105,p0240
1.1627,0.81174,0.14562,0.16251,0.0011751,p0241
1.1818,1.1557,0.12846,0.01391,0.0017546,p0242
0.9086,0.91624,0.14552,0.29143,0.007261,p0243
0.8926,1.1627,0.12092,0.10222,0.0083913,p0244
1.1071,1.0918,0.10667,0.036665,0.00047016,p0245
1.1852,1.1602,0.10599,0.071282,0.00078187,p0246
1.0142,0.89595,0.16228,0.15812,0.0043327,p0247
0.94074,1.1217,0.16939,0.072427,0.0048744,p0248
0.85291,1.054,0.12735,0.15625,0.0077668,p0249
1.1577,0.85169,0.17617,0.21921,0.0088663,p0250
0.88301,0.95856,0.15637,0.12034,0.00017953,p0251
0.96907,1.0678,0.15295,0.1839,0.0070302,p0252
0.92226,1.0755,0.17733,0.2985,0.0031742,p0253
0.88815,1.0816,0.13883,0.1027,0.0085194,p0254
1.0138,0.98758,0.15399,0.18008,0.0044875,p0255
0.918,0.96101,0.12426,0.19737,0.0050573,p0256
1.1152,1.1615,0.12518,0.13987,0.0073764,p0257
1.0268,0.88541,0.17584,0.0096477,0.0083322,p0258
1.1163,1.0093,0.16737,0.28947,0.0045805,p0259
1.1135,0.856,0.16163,0.12605,0.0039438,p0260
0.9056,1.1118,0.10731,0.23649,0.0048708,p0261
0.83823,0.91005,0.11174,0.30018,0.0030862,p0262
0.81595,0.92318,0.10855,0.12701,0.0063468,p0263
0.9484,0.82995,0.13929,0.22279,0.0011681,p0264
1.0597,1.088,0.15562,0.21774,0.0060983,p0265
1.1117,1.1045,0.11531,0.083559,0.0020791,p0266
0.8305,0.84983,0.11706,0.1275,0.0084467,p0267
1.0261,1.0198,0.17507,0.16387,0.0081323,p0268
1.0147,0.96391,0.18125,0.24281,0.0084447,p0269
1.0381,1.0786,0.15553,0.22735,0.0054451,p0270
1.115,1.1783,0.10882,0.03283,0.0070368,p0271
1.187,0.93644,0.10833,0.24994,0.0062513,p0272
1.0372,1.1811,0.11042,0.30238,0.0067107,p0273
1.1428,1.1962,0.12661,0.22449,0.0063485,p0274
1.0863,1.1915,0.19587,0.14578,0.0020281,p0275
1.0116,1.1333,0.19944,0.11276,0.0080311,p0276
1.1727,1.0186,0.1048,0.1075,0.0066456,p0277
1.0465,0.9752,0.13129,0.010177,0.0083098,p0278
0.97416,0.85446,0.13686,0.14551,0.0016347,p0279
1.0518,1.0296,0.13836,0.28292,0.0068236,p0280
0.99637,0.92451,0.12147,0.19478,0.0041145,p0281
1.074,0.99295,0.11938,0.02266,0.0028891,p0282
0.99594,1.0287,0.19525,0.14174,0.0056639,p0283
0.90441,1.1986,0.10178,0.16472,0.0025315,p0284
1.0762,1.0028,0.17793,0.12839,0.0062034,p0285
0.80529,1.0485,0.17387,0.23141,0.0050772,p0286
0.92915,0.95184,0.12454,0.19221,0.0068059,p0287
0.95944,1.0992,0.18096,0.20347,0.00048875,p0288
0.95517,1.0857,0.16031,0.057607,0.0066007,p0289
0.8538,0.93686,0.19886,0.10906,0.0051593,p0290
0.9066,1.0812,0.11767,0.28664,0.0039879,p0291
1.0881,1.0426,0.14167,0.30085,0.0057039,p0292
1.1893,0.8811,0.14811,0.26721,0.0002709,p0293
0.86212,0.94772,0.11356,0.1842,0.0032084,p0294
0.86961,1.0749,0.10876,0.15854,0.00732,p0295
1.02,0.92948,0.15584,0.14122,0.0027684,p0296
1.1721,0.95017,0.15193,0.29912,0.0021986,p0297
1.1016,1.0447,0.19876,0.29363,0.0046825,p0298
1.169,1.093,0.16327,0.19008,0.0054857,p0299
0.86177,0.92793,0.17561,0.20408,0.0033673,p0300
0.98432,0.97578,0.19284,0.1555,0.00079705,p0301
0.97035,0.93016,0.1306,0.25695,0.0083221,p0302
0.81794,1.034,0.12722,0.22906,0.0060883,p0303
1.0298,1.1607,0.17065,0.22578,0.0048277,p0304
1.1047,0.83699,0.16041,0.26912,0.00066246,p0305
0.94851,0.8626,0.19918,0.20741,0.0042464,p0306
1.0236,1.1975,0.17907,0.038802,0.00043268,p0307
1.0775,1.1392,0.16783,0.029779,0.0046212,p0308
0.85598,1.1261,0.12903,0.070482,0.0015481,p0309
1.1407,0.98769,0.18154,0.15399,0.002606,p0310
1.0177,1.1127,0.13299,0.15998,0.0060358,p0311
1.1195,1.1238,0.12794,0.12116,0.0075199,p0312
0.96971,0.93945,0.19534,0.14789,0.0084949,p0313
1.141,1.1701,0.15647,0.0056372,0.0074787,p0314
1.0792,1.1159,0.15346,0.15476,0.0082628,p0315
0.86021,0.81262,0.19663,0.025164,0.0044648,p0316
0.98505,1.046,0.15528,0.052431,0.0086357,p0317
0.92277,0.96174,0.10073,0.038269,0.0030454,p0318
1.1873,0.80017,0.19135,0.18098,0.0050427,p0319
0.94008,1.0321,0.11386,0.13536,0.0053519,p0320
0.81241,0.92638,0.12348,0.0051491,0.0081251,p0321
1.1824,0.89689,0.11124,0.23992,0.0036986,p0322
1.1859,0.82016,0.16181,0.13395,0.0018598,p0323
1.0666,0.9704,0.18172,0.018379,0.0080894,p0324
0.94293,0.88124,0.12767,0.29454,0.0051877,p0325
0.83756,1.0865,0.18648,0.23273,0.0083626,p0326
1.0797,0.82206,0.19743,0.10137,0.0070164,p0327
0.87641,0.94838,0.17575,0.11569,0.0063124,p0328
0.92158,0.83097,0.11908,0.13761,0.00015988,p0329
0.80694,0.95411,0.10903,0.23582,0.0053734,p0330
0.8693,1.1478,0.11067,0.30471,0.00069352,p0331
0.95736,0.86335,0.13159,0.021005,0.00070327,p0332
0.81959,1.1746,0.18706,0.22125,0.0016809,p0333
0.91433,1.1688,0.17189,0.14802,0.0073344,p0334
0.86061,0.90902,0.15874,0.17911,0.0049473,p0335
0.97892,0.81017,0.16151,0.29425,0.0045345,p0336
0.98295,1.1025,0.18246,0.18029,0.0036646,p0337
0.82954,1.0912,0.13199,0.05571,0.0016951,p0338
1.1932,1.071,0.14354,0.11316,0.0035394,p0339
0.85355,1.1538,0.1123,0.19896,0.0010104,p0340
1.0539,0.90039,0.19707,0.20982,0.0022642,p0341
1.0079,0.85706,0.1223,0.076844,0.0073057,p0342
1.0407,1.033,0.14234,0.18649,0.0018025,p0343
0.84995,0.96802,0.11866,0.28976,0.0041406,p0344
1.1936,1.1463,0.16996,0.25605,0.0012593,p0345
0.96106,0.84218,0.18395,0.1861,0.0089481,p0346
0.95763,1.1459,0.10781,0.026595,0.003371,p0347
1.0533,1.1272,0.12838,0.25832,0.0005773,p0348
0.82667,0.86403,0.11233,0.24427,0.0056442,p0349
0.93187,0.92028,0.19992,0.23601,0.00088023,p0350
1.0803,0.80343,0.10438,0.071691,0.0079608,p0351
1.1658,1.0455,0.10304,0.16801,0.0052311,p0352
0.96185,1.1295,0.12472,0.174,0.0071326,p0353
0.92045,1.1505,0.13845,0.27915,0.0076424,p0354
1.1825,1.0047,0.10828,0.037463,0.0080232,p0355
1.1644,0.97231,0.19823,0.030699,0.0026205,p0356
0.89821,1.0324,0.11952,0.14293,0.0084779,p0357
0.94797,1.0065,0.1265,0.30715,0.0042861,p0358
1.1744,1.0684,0.11267,0.27887,0.0035781,p0359
1.0367,1.0503,0.14211,0.1772,0.0069222,p0360
1.199,1.1182,0.15019,0.012197,0.008574,p0361
1.1368,0.90707,0.1429,0.036054,0.0019004,p0362
0.95304,1.0346,0.14226,0.15708,0.0044575,p0363
0.97649,1.081,0.11576,0.25287,0.0036163,p0364
1.0674,0.83016,0.1358,0.010758,0.0027955,p0365
1.126,1.0397,0.17205,0.22219,0.0087225,p0366
1.0523,0.91148,0.19205,0.16087,0.0032995,p0367
1.051,1.0216,0.14733,0.019619,0.00052591,p0368
1.119,0.99066,0.16751,0.19804,0.0054194,p0369
0.9754,0.9443,0.18833,0.026278,0.0013062,p0370
1.1076,0.80999,0.18961,0.26061,0.0014535,p0371
1.0293,0.97619,0.13176,0.23192,0.00065338,p0372
0.91354,1.1224,0.1683,0.28843,0.0053423,p0373
1.0283,0.83363,0.14755,0.091145,0.0038882,p0374
0.82629,1.0582,0.14917,0.10037,0.0020258,p0375
1.0645,1.1599,0.1406,0.088685,0.0086923,p0376
0.94243,0.94256,0.17167,0.085133,0.00138,p0377
1.1245,1.1466,0.18136,0.25896,0.0023507,p0378
1.0373,1.014,0.10007,0.19091,0.0064165,p0379
0.9643,1.0008,0.14269,0.12632,0.0037154,p0380
1.0634,0.98537,0.124,0.12469,0.0045035,p0381
0.91835,1.0002,0.15417,0.14483,0.0011187,p0382
1.1225,1.1431,0.1527,0.22629,0.0076843,p0383
1.196,0.91681,0.17622,0.15422,0.00062471,p0384
0.9304,1.1149,0.18656,0.25333,0.006615,p0385
1.0777,1.1731,0.11982,0.1267,0.0089376,p0386
0.82838,1.0162,0.19777,0.24415,0.0004268,p0387
1.038,0.81533,0.19892,0.10883,0.0040374,p0388
0.86438,1.0746,0.1404,0.22595,0.0085847,p0389
1.132,0.86236,0.16376,0.29135,0.0015204,p0390
0.89513,0.83166,0.1692,0.22161,0.0033997,p0391
1.0389,0.95677,0.16124,0.036919,0.0025734,p0392
0.81433,1.0396,0.15242,0.14591,0.0033583,p0393
1.1921,0.93527,0.17635,0.03376,0.0028734,p0394
0.8676,0.98868,0.18948,0.13217,0.0074462,p0395
1.0336,0.90289,0.10424,0.21404,0.0052553,p0396
0.93602,1.087,0.15668,0.04016,0.0032926,p0397
1.1492,0.82815,0.19376,0.013172,0.001907,p0398
1.1697,0.89171,0.19623,0.23305,0.0071824,p0399
1.0152,0.80842,0.1707,0.24563,0.005143,p0400
1.1763,1.108,0.18933,0.27649,0.00082981,p0401
0.81009,1.1868,0.15824,0.006048,0.0011396,p0402
0.92701,1.168,0.1611,0.24945,0.0076814,p0403
1.0561,1.1996,0.1475,0.2087,0.00073042,p0404
1.1277,0.85123,0.11511,0.13361,0.0035627,p0405
1.0942,1.1167,0.12777,0.12303,0.0015252,p0406
0.81132,1.0881,0.11313,0.097265,0.0022265,p0407
1.1061,0.98365,0.13969,0.0076766,0.0074936,p0408
0.85485,1.0763,0.18768,0.05075,0.0051725,p0409
0.98824,0.8751,0.12656,0.17903,0.0033469,p0410
0.83353,1.1064,0.10916,0.049408,0.0014016,p0411
1.0117,1.0466,0.15785,0.11766,0.0066875,p0412
0.8594,1.0061,0.11683,0.11068,0.0087327,p0413
0.9508,0.85664,0.12586,0.069079,0.0074254,p0414
1.1141,0.88445,0.10948,0.024746,0.0069,p0415
0.84708,1.0759,0.19323,0.18135,0.0013315,p0416
0.92963,0.80409,0.19652,0.118,0.0078171,p0417
0.85427,1.1301,0.1959,0.24795,0.00076188,p0418
0.87698,1.0626,0.16261,0.055111,0.0065726,p0419
0.98183,0.92114,0.1188,0.27161,0.008512,p0420
1.0428,1.1371,0.14784,0.073705,0.008878,p0421
1.0442,0.87996,0.17482,0.025776,0.0089112,p0422
0.88657,1.0431,0.11848,0.2355,0.00052194,p0423
0.80302,1.1879,0.19953,0.28358,0.0088014,p0424
1.0544,0.98839,0.17728,0.28321,0.0068176,p0425
0.96759,0.9032,0.11166,0.27354,0.00020985,p0426
0.92871,1.0437,0.1261,0.29098,0.0056298,p0427
1.101,1.009,0.11642,0.27926,0.0031632,p0428
0.8209,1.1037,0.10848,0.21254,0.0087712,p0429
0.94473,0.87133,0.13824,0.20397,0.0058006,p0430
0.83718,1.0641,0.15808,0.19565,0.0064477,p0431
0.88924,1.0013,0.16458,0.055336,0.0088237,p0432
1.0752,1.0781,0.11661,0.16076,0.0023954,p0433
0.96369,0.99525,0.17958,0.085316,0.0070115,p0434
1.025,0.98899,0.13793,0.23756,0.0025111,p0435
0.92809,0.96997,0.19164,0.050432,0.0044232,p0436
1.1336,0.91826,0.14347,0.065883,0.0042746,p0437
0.84789,0.89836,0.17593,0.087884,0.0086216,p0438
0.94208,0.86791,0.10227,0.26838,0.0079805,p0439
0.88777,1.1145,0.13758,0.26692,0.007267,p0440
1.0962,0.83571,0.11407,0.12349,0.0031937,p0441
0.89331,1.1052,0.19342,0.02991,0.0034951,p0442
1.1735,0.96077,0.15132,0.25232,0.0054898,p0443
0.82163,0.9978,0.13303,0.2901,0.0040846,p0444
1.1253,1.0054,0.15507,0.10165,0.0048127,p0445
1.0573,0.9154,0.13597,0.257,0.00055054,p0446
0.91964,1.08,0.18885,0.22311,0.0057938,p0447
0.92375,1.0194,0.18285,0.069944,0.0077024,p0448
0.94377,1.0887,0.14018,0.058637,0.0044116,p0449
1.167,1.0557,0.14272,0.22857,0.0075011,p0450
0.84896,1.1847,0.12618,0.11727,0.0070918,p0451
1.162,0.82444,0.10891,0.27059,0.0084376,p0452
0.88428,1.1552,0.11281,0.029496,0.0050957,p0453
1.0423,0.90656,0.16876,0.12979,0.0014064,p0454
1.1203,0.89093,0.14056,0.10631,0.00587,p0455
0.95673,0.88975,0.15956,0.020173,0.0074143,p0456
0.85106,1.0106,0.17767,0.066728,0.0043158,p0457
1.19,0.80136,0.17303,0.13782,0.0086597,p0458
1.1417,1.1255,0.18917,0.19991,0.0070036,p0459
1.1759,0.9866,0.13896,0.24457,0.0068325,p0460
1.0462,1.1082,0.14998,0.24095,0.0086611,p0461
0.93077,0.90992,0.14086,0.21548,0.0026934,p0462
0.91131,0.97732,0.1733,0.064097,0.0045352,p0463
0.81164,1.1131,0.15853,0.24698,0.0019989,p0464
1.0655,1.1358,0.1257,0.11141,0.00024034,p0465
