wind_speed,swr,Phys.par/C_shelter,Phys.par/Kz_ak,Phys.par/Kz_ak_ice,par_id
0.89989,1.0964,0.11834,0.14078,0.00072041,p0073
0.92691,0.96622,0.16104,0.28458,0.0027316,p0074
1.0773,1.0436,0.1435,0.22404,0.0042948,p0075
0.8786,1.0206,0.15615,0.11879,0.0019689,p0076
0.90759,1.1129,0.18975,0.21929,0.0024856,p0077
1.1885,1.0254,0.14273,0.16392,0.0028996,p0078
0.851,0.99119,0.11187,0.16694,0.0042584,p0079
0.91247,1.1111,0.11784,0.22328,0.0064993,p0080
1.098,1.1508,0.18515,0.030325,0.0053437,p0081
1.0028,1.1231,0.14689,0.15323,0.005238,p0082
1.1655,1.1638,0.16496,0.01744,0.004714,p0083
0.80492,0.92938,0.11549,0.19573,9.4908e-05,p0084
1.1206,1.0647,0.19467,0.18037,0.0039988,p0085
1.1228,0.9614,0.1901,0.055919,0.008411,p0086
1.1333,0.83868,0.15381,0.19982,0.0087503,p0087
0.87005,0.85778,0.10746,0.15149,0.0051817,p0088
1.0462,1.1007,0.1125,0.0052255,0.0084787,p0089
1.0725,1.172,0.14917,0.26503,0.0025547,p0090
0.91051,1.0505,0.14651,0.22666,0.0055443,p0091
1.1037,1.0598,0.18026,0.29808,0.0078503,p0092
0.99084,1.154,0.14374,0.067137,0.0047824,p0093
0.97165,1.0874,0.13864,0.14113,0.0020315,p0094
1.0218,0.9166,0.18051,0.13409,0.0052167,p0095
0.80091,1.1227,0.17608,0.19477,0.0012087,p0096
0.91154,1.1531,0.12285,0.16052,0.004791,p0097
1.0039,0.97591,0.13413,0.29448,0.0071178,p0098
1.0856,0.98268,0.17579,0.21896,0.0008313,p0099
1.109,1.0783,0.10667,0.018826,0.0015731,p0100
1.0797,1.0061,0.15968,0.2166,0.0032136,p0101
1.1276,0.9442,0.19545,0.24912,0.0041168,p0102
1.1244,0.89584,0.17166,0.088644,0.0074535,p0103
1.0183,1.0719,0.13145,0.0078209,0.008589,p0104
0.96504,0.81948,0.1074,0.12208,0.006398,p0105
0.92112,0.87729,0.17117,0.18156,0.0018753,p0106
0.99227,1.0165,0.15822,0.18721,0.0087264,p0107
0.91655,0.80584,0.10045,0.29363,0.007063,p0108
1.0416,1.0305,0.1495,0.09127,0.0035035,p0109
1.0973,1.1956,0.12685,0.1072,0.0062193,p0110
1.0386,0.93564,0.18072,0.14576,0.0087612,p0111
1.1016,0.8702,0.18647,0.23583,0.0038734,p0112
0.8629,0.99037,0.18592,0.19235,0.0026961,p0113
0.9175,1.1344,0.11876,0.029491,0.007333,p0114
0.8699,1.0845,0.19044,0.080669,0.0068905,p0115
0.93463,0.94729,0.14736,0.27161,0.0074381,p0116
1.0948,1.121,0.12989,0.095557,0.0052655,p0117
1.1971,1.1043,0.1379,0.25767,0.0028884,p0118
1.1754,0.91962,0.17745,0.30364,0.0030125,p0119
0.88859,1.1193,0.12394,0.018353,0.0024552,p0120
0.91444,0.90596,0.1467,0.18289,0.0046489,p0121
1.0976,1.1739,0.15918,0.098027,0.003485,p0122
0.99068,1.0789,0.10872,0.23686,0.002847,p0123
0.9833,0.91327,0.17075,0.2299,0.0036096,p0124
1.1423,0.90944,0.10701,0.14342,0.0004456,p0125
0.93352,0.81604,0.15432,0.20822,0.0076992,p0126
1.1,1.1498,0.19527,0.10386,0.0022304,p0127
0.84254,1.1496,0.15702,0.045651,0.0061407,p0128
0.95315,1.0155,0.1109,0.094252,0.0033212,p0129
0.88751,1.1189,0.12212,0.1535,0.007491,p0130
0.89239,0.90089,0.19115,0.26747,0.00034465,p0131
1.1327,0.86503,0.14808,0.1569,0.0054725,p0132
1.0903,0.95612,0.19809,0.24876,0.0078005,p0133
1.0045,0.93874,0.19943,0.29509,0.0078263,p0134
0.97274,1.1917,0.15784,0.30052,0.004132,p0135
1.0158,1.0426,0.11222,0.30716,0.0083809,p0136
0.87122,0.97644,0.17884,0.048543,0.0085459,p0137
1.0685,0.91578,0.18426,0.15223,0.0041004,p0138
0.985,0.94925,0.14284,0.18459,0.0041736,p0139
1.027,0.95848,0.12059,0.18376,0.0011599,p0140
0.80297,0.80969,0.10692,0.20024,0.0052881,p0141
1.1045,0.80448,0.13541,0.040456,0.0083394,p0142
1.18,1.0632,0.11275,0.23551,0.002295,p0143
1.1988,0.82156,0.16166,0.2249,0.0012997,p0144
0.81888,0.94694,0.12857,0.076015,0.0040982,p0145
1.124,1.1,0.13742,0.2079,0.003283,p0146
0.96171,0.87761,0.15693,0.078732,0.0043009,p0147
1.1021,1.0742,0.19344,0.15912,0.0088722,p0148
0.96021,1.1023,0.11503,0.22868,0.0054118,p0149
0.81545,0.87373,0.12427,0.27974,0.0053808,p0150
1.1033,0.93911,0.18412,0.041918,0.0016901,p0151
1.0646,1.1323,0.16414,0.2173,0.0079961,p0152
1.0938,0.89282,0.19021,0.14478,0.0023767,p0153
0.97408,0.92019,0.16233,0.2387,0.0043301,p0154
0.97789,1.151,0.17737,0.24155,0.001039,p0155
0.81845,1.1688,0.19531,0.12257,0.0010665,p0156
1.1562,0.89216,0.17942,0.22238,0.0067177,p0157
1.013,1.1695,0.1856,0.19161,0.002287,p0158
1.1479,1.1672,0.19911,0.16293,0.0037982,p0159
0.90415,1.1795,0.12379,0.13845,0.0019417,p0160
1.1829,1.1716,0.16879,0.22533,0.00097013,p0161
0.83015,0.89422,0.11527,0.30099,0.0041404,p0162
0.9236,1.0515,0.18038,0.00755,0.0035303,p0163
1.0105,0.86443,0.11139,0.0059987,0.0068142,p0164
1.025,0.98415,0.19513,0.15378,0.00075937,p0165
0.81807,0.97791,0.18445,0.040768,0.0048954,p0166
1.0742,1.0915,0.11757,0.17567,0.0074745,p0167
0.8789,1.1799,0.15189,0.12039,0.0062264,p0168
0.88821,1.1306,0.19086,0.085093,0.0087997,p0169
1.1268,0.88444,0.15166,0.09986,0.0059519,p0170
1.1752,0.97732,0.11164,0.24901,0.0083167,p0171
0.8836,0.98958,0.13483,0.17572,0.0058002,p0172
1.1985,1.0454,0.10552,0.0099948,0.0077056,p0173
0.91822,0.92831,0.16449,0.079963,0.0051952,p0174
1.0348,0.82834,0.19742,0.027509,0.0031948,p0175
0.97452,0.96853,0.11498,0.026455,0.0030683,p0176
1.0208,1.1887,0.13661,0.088511,0.0061887,p0177
0.84886,1.1939,0.13592,0.27367,0.0072939,p0178
0.81068,0.87082,0.18876,0.025729,0.00095919,p0179
0.87985,0.8026,0.18068,0.24579,0.0087858,p0180
0.85699,1.0025,0.19473,0.018207,0.0063739,p0181
0.93627,0.84868,0.18661,0.2146,0.0061202,p0182
1.1432,1.1139,0.1347,0.044188,0.0019507,p0183
1.0245,0.97016,0.17192,0.30055,0.0066512,p0184
0.8566,1.1399,0.18726,0.02524,0.0072698,p0185
0.97892,0.9624,0.14603,0.1506,0.0042072,p0186
0.91223,1.1012,0.19834,0.29271,0.0020527,p0187
1.1445,0.83776,0.11432,0.079709,0.0052073,p0188
0.84537,1.011,0.16289,0.03213,0.00025641,p0189
0.84303,1.1877,0.13678,0.17121,0.0042778,p0190
1.0267,1.0779,0.1354,0.21511,0.0075995,p0191
1.1503,1.1801,0.14515,0.076854,0.0028597,p0192
0.92733,1.0857,0.16534,0.25501,0.0081619,p0193
1.1693,1.0416,0.13914,0.20307,0.0044403,p0194
1.1916,0.94309,0.13003,0.29588,0.0061346,p0195
1.1728,0.84914,0.14127,0.04768,0.00055343,p0196
0.97152,1.1141,0.1396,0.041637,0.0056243,p0197
1.1104,0.98806,0.17774,0.12449,0.003227,p0198
0.8775,1.0216,0.17805,0.09992,0.0014358,p0199
0.95518,1.1813,0.16408,0.25742,0.001218,p0200
1.1067,1.084,0.15769,0.20892,0.0079923,p0201
1.1556,0.96347,0.16258,0.1875,0.0020373,p0202
0.99516,1.1895,0.12411,0.055377,0.0076135,p0203
0.86616,0.8322,0.12667,0.053969,0.0035523,p0204
1.0736,1.1833,0.17306,0.23329,0.0064416,p0205
1.1304,0.89828,0.13283,0.30603,0.0068614,p0206
0.967,0.97917,0.16212,0.24283,0.005856,p0207
1.1312,1.0251,0.19762,0.21877,0.0024241,p0208
1.0843,0.94262,0.19641,0.096322,0.004362,p0209
1.1627,1.0082,0.18097,0.28382,0.0056913,p0210
0.94887,1.1924,0.19716,0.18915,0.0056111,p0211
0.94484,1.0412,0.1542,0.13769,0.0020902,p0212
1.0223,0.981,0.10889,0.21394,0.003407,p0213
1.1223,1.0567,0.16058,0.1358,0.0062026,p0214
1.0494,1.0535,0.16818,0.27601,0.0068911,p0215
1.1648,0.94144,0.1903,0.25108,0.0084196,p0216
1.1576,1.1578,0.18014,0.17014,0.005043,p0217
0.98272,0.86206,0.12582,0.1202,0.0012599,p0218
1.0143,0.91082,0.12792,0.068378,0.0087805,p0219
1.0236,0.81525,0.10654,0.25919,0.0055499,p0220
0.84996,0.99144,0.12497,0.053282,0.0082174,p0221
0.80627,0.96574,0.13834,0.015528,0.0073717,p0222
1.024,0.94558,0.13456,0.11956,0.0082546,p0223
1.0232,0.94053,0.11703,0.19005,0.0082275,p0224
1.1493,0.87472,0.1221,0.27144,0.0085991,p0225
0.97218,0.84716,0.13774,0.2741,0.0058869,p0226
1.1671,1.1601,0.13762,0.22048,0.0071956,p0227
0.81297,0.86686,0.19277,0.067597,0.0081103,p0228
0.87508,0.83532,0.14923,0.16422,0.0063593,p0229
1.0273,1.0247,0.17422,0.062835,0.0041905,p0230
1.1957,0.84146,0.17019,0.23952,0.0076866,p0231
0.80438,1.0015,0.14853,0.26823,0.0035087,p0232
0.80251,1.0811,0.19266,0.1877,0.0080542,p0233
0.86112,1.1314,0.19783,0.19607,0.0002418,p0234
1.0832,0.8573,0.13901,0.075731,0.004732,p0235
1.1436,0.89272,0.12637,0.22364,0.0030931,p0236
1.0747,1.1714,0.19097,0.30525,0.0025218,p0237
1.0454,1.1821,0.10462,0.11466,0.0030341,p0238
0.83699,0.86969,0.16154,0.056798,0.005906,p0239
1.1214,1.0171,0.16243,0.29867,0.0074169,p0240
0.9225,0.87217,0.17722,0.18407,0.0025099,p0241
0.94224,1.0854,0.1668,0.12158,0.0047962,p0242
0.8984,0.81692,0.17586,0.13977,0.0022003,p0243
1.1116,0.87545,0.13941,0.22627,0.0039185,p0244
1.132,0.81362,0.19587,0.12368,0.0022479,p0245
0.86881,0.8604,0.19872,0.10152,0.007554,p0246
1.0539,1.0972,0.15898,0.093295,0.0069043,p0247
0.83099,1.1216,0.17231,0.23746,0.0080758,p0248
0.81099,1.1247,0.18956,0.28296,0.0026745,p0249
1.0043,1.1634,0.12183,0.060909,0.0079745,p0250
1.1234,0.94648,0.10249,0.22942,0.0028186,p0251
1.0788,0.84474,0.18383,0.12466,0.00086956,p0252
1.1825,1.1144,0.11775,0.091524,0.0073626,p0253
1.0672,0.82693,0.10548,0.13546,0.0062523,p0254
1.0192,1.0673,0.13173,0.10242,0.0063335,p0255
0.81397,1.0344,0.12643,0.059398,0.006951,p0256
1.1517,1.1473,0.1742,0.065558,0.0023427,p0257
0.97957,1.0088,0.13806,0.11172,0.0070881,p0258
1.0171,1.0896,0.1734,0.19512,0.0085582,p0259
0.82155,1.1173,0.10686,0.1513,0.0065158,p0260
0.95467,1.1171,0.15921,0.11006,0.0016825,p0261
0.82389,0.88851,0.12729,0.020614,0.00042753,p0262
0.83876,1.1035,0.16545,0.30544,0.0059242,p0263
0.84732,1.1783,0.131,0.16934,0.0083262,p0264
1.0489,1.0651,0.18458,0.12323,0.0029102,p0265
0.96367,1.0054,0.14414,0.16276,0.0044106,p0266
0.82732,0.91699,0.18474,0.022263,0.0078755,p0267
0.9004,0.8197,0.12909,0.1979,0.0058747,p0268
0.99129,0.90075,0.14006,0.30417,0.0048435,p0269
0.96586,1.0866,0.11117,0.22174,0.0069295,p0270
1.0421,1.1965,0.15177,0.17307,0.0066196,p0271
1.1692,0.86278,0.1396,0.058486,0.0077361,p0272
1.0029,0.97827,0.11195,0.026832,0.0072528,p0273
0.99362,0.99828,0.12618,0.17024,0.0020623,p0274
0.94255,0.86736,0.13239,0.16577,0.0057785,p0275
0.82966,0.89939,0.19301,0.17466,0.0060929,p0276
1.0167,0.81436,0.17547,0.26354,0.0018275,p0277
1.1675,1.1408,0.16118,0.2998,0.0020039,p0278
0.90165,1.0138,0.13609,0.24742,0.00056995,p0279
1.1898,1.1932,0.12736,0.28536,0.002843,p0280
0.85363,1.0416,0.10412,0.11727,0.00018189,p0281
0.8502,1.0596,0.19897,0.13752,0.0040738,p0282
0.83832,1.0049,0.16945,0.10129,0.0049351,p0283
0.82602,1.1339,0.10186,0.22001,0.0016395,p0284
1.0735,1.1153,0.13734,0.11427,0.0045657,p0285
1.11,0.94231,0.19325,0.23231,0.0049602,p0286
0.80816,0.85531,0.17843,0.20978,0.0078644,p0287
1.0356,1.0941,0.10482,0.22136,0.0050401,p0288
1.0066,1.1727,0.12332,0.082948,0.0047443,p0289
0.91181,0.97284,0.18851,0.063617,0.0083552,p0290
0.87833,0.9907,0.1787,0.19636,0.0074092,p0291
1.1286,1.1681,0.14824,0.066203,0.0040153,p0292
0.93391,0.91031,0.17324,0.30152,0.0028641,p0293
0.98927,1.0861,0.16927,0.064042,0.00093153,p0294
0.81266,1.0607,0.14944,0.10879,0.0060066,p0295
0.99796,0.91412,0.18481,0.20053,0.0069706,p0296
0.84841,0.89447,0.14889,0.090019,0.0041223,p0297
1.112,0.90218,0.16617,0.13097,0.0076774,p0298
0.90881,0.89966,0.102,0.0037467,0.0065241,p0299
1.1209,1.0488,0.19484,0.037867,0.0014141,p0300
0.84624,1.1678,0.16751,0.081822,0.0031017,p0301
0.88715,0.89657,0.19209,0.17539,0.0026107,p0302
0.95173,1.1998,0.10089,0.29419,0.0067462,p0303
1.0533,1.1488,0.16636,0.037692,0.00035621,p0304
1.1559,1.0071,0.17186,0.14841,0.0087108,p0305
1.0113,0.80745,0.17224,0.21842,0.0029604,p0306
0.84806,0.95545,0.14383,0.20141,0.0049884,p0307
0.91112,1.1184,0.10197,0.19283,0.0069159,p0308
1.0144,0.82977,0.13982,0.17706,0.00096802,p0309
1.0953,1.0935,0.11303,0.043207,0.0017834,p0310
1.0485,1.0988,0.13154,0.23531,0.0060275,p0311
1.1203,0.83954,0.11206,0.24569,0.0012417,p0312
1.0214,0.90452,0.17251,0.12845,0.0074851,p0313
0.9464,0.89,0.15608,0.12638,0.0029715,p0314
0.88605,0.97139,0.14038,0.27999,0.001756,p0315
1.0663,0.96225,0.1275,0.19945,0.00037999,p0316
0.80973,1.146,0.14464,0.13926,0.0022332,p0317
0.85434,0.91125,0.13923,0.01504,0.0037446,p0318
1.0062,0.90745,0.12002,0.21215,0.0011737,p0319
0.973,1.1621,0.17925,0.0041273,0.0051126,p0320
0.87591,1.1184,0.14974,0.30448,0.0031829,p0321
0.82837,0.93315,0.14025,0.072092,0.0014235,p0322
1.0055,1.1032,0.13357,0.1181,0.0086749,p0323
0.85529,0.91818,0.1753,0.049732,0.00393,p0324
1.1727,1.1253,0.19334,0.04227,0.003461,p0325
0.81164,1.037,0.18269,0.070826,0.00061032,p0326
1.0459,0.92255,0.15142,0.15547,0.005069,p0327
1.0932,1.1377,0.10029,0.128,0.0086069,p0328
0.89774,1.1367,0.11442,0.077476,0.0037931,p0329
0.91792,1.0771,0.13581,0.016492,0.0039351,p0330
1.1923,1.1384,0.10473,0.0703,0.00065564,p0331
1.0079,1.1451,0.14055,0.061461,0.0031533,p0332
0.83133,1.0277,0.15568,0.28888,0.0054782,p0333
0.88895,1.0888,0.18463,0.13163,0.0039847,p0334
0.94056,0.98159,0.18523,0.25276,0.0062673,p0335
1.1081,0.98032,0.16383,0.019841,0.00031484,p0336
1.1509,1.1569,0.13041,0.2711,0.0066786,p0337
0.98117,0.99317,0.1943,0.065895,0.0033871,p0338
0.83581,1.0925,0.19255,0.13392,0.005064,p0339
1.1787,1.0486,0.11993,0.17852,0.0030204,p0340
1.0384,0.88672,0.10442,0.2909,0.0021053,p0341
0.90689,0.96693,0.12237,0.074005,0.0030858,p0342
0.97595,1.0978,0.13822,0.2596,0.0072343,p0343
1.0446,1.1082,0.12135,0.11558,0.0071731,p0344
0.91288,1.1866,0.13491,0.02713,0.00050601,p0345
1.0112,1.0222,0.1717,0.10871,0.002273,p0346
0.86799,0.81235,0.13796,0.22778,0.0027091,p0347
1.0133,1.0002,0.16906,0.050998,0.0048475,p0348
0.88226,1.1135,0.18004,0.03401,0.0084,p0349
0.93765,1.12,0.12531,0.19879,0.0084634,p0350
1.0587,1.1708,0.13214,0.09034,0.0078566,p0351
0.95686,1.029,0.15072,0.26145,0.0079348,p0352
0.84794,0.96803,0.15631,0.18576,0.008486,p0353
0.91848,0.95804,0.16891,0.0898,0.0088039,p0354
0.86178,1.0785,0.15951,0.2176,0.003644,p0355
1.1895,1.1517,0.12526,0.087663,0.0029201,p0356
0.84168,0.80296,0.16969,0.056519,0.0010916,p0357
0.92671,0.86397,0.13723,0.018999,0.0074256,p0358
1.1026,0.83035,0.15314,0.022791,0.0065892,p0359
0.89687,1.1652,0.11342,0.15575,0.00020083,p0360
1.1276,0.81252,0.12228,0.14417,0.0055062,p0361
1.0696,1.1347,0.18084,0.21981,0.0070309,p0362
0.80712,0.9152,0.17873,0.067009,0.0021746,p0363
1.0571,1.0449,0.16575,0.071566,0.0035398,p0364
1.1954,0.88105,0.15987,0.028961,0.0071411,p0365
0.83386,1.1787,0.17138,0.024745,0.0017223,p0366
1.0783,0.87422,0.11861,0.26197,0.00041413,p0367
0.88153,1.1586,0.12504,0.068932,0.0047085,p0368
1.1176,1.0517,0.11669,0.20267,0.0075452,p0369
0.83462,0.98708,0.15629,0.26689,0.0080326,p0370
1.1314,0.84255,0.12195,0.0073068,0.0035831,p0371
0.80732,1.0272,0.11519,0.16236,0.0047504,p0372
1.1141,1.0923,0.16567,0.14495,0.0059621,p0373
0.85286,1.093,0.18603,0.25036,0.00073944,p0374
1.1137,0.84515,0.17127,0.22866,0.0025346,p0375
1.195,0.89486,0.12314,0.11688,0.0040567,p0376
0.94529,0.91744,0.16883,0.29071,0.0031198,p0377
1.0527,1.0378,0.16767,0.11513,0.0004574,p0378
0.84076,0.92131,0.12887,0.29815,0.0057022,p0379
0.98551,1.0099,0.11954,0.013545,0.00037168,p0380
0.84666,1.1559,0.12575,0.062169,0.00039355,p0381
0.89598,1.1522,0.14173,0.033506,0.0023957,p0382
0.82777,0.95752,0.14118,0.18092,0.0022585,p0383
1.0684,1.143,0.17694,0.050332,0.0031639,p0384
1.1261,1.1436,0.13369,0.12595,0.0017035,p0385
1.1376,1.026,0.17092,0.083468,0.004598,p0386
0.98894,1.1778,0.13638,0.010338,0.0050781,p0387
0.85182,1.1776,0.11235,0.056316,0.0068215,p0388
0.83494,0.98918,0.12702,0.25879,0.00077974,p0389
0.93873,1.1317,0.12241,0.24069,0.0032331,p0390
0.86227,1.0888,0.16132,0.014584,0.0016347,p0391
0.89151,0.91617,0.11075,0.27846,0.0082045,p0392
1.069,1.1075,0.13194,0.14867,0.0062409,p0393
1.1078,1.1411,0.12973,0.28635,0.0088392,p0394
1.0201,0.81756,0.1726,0.086562,0.004863,p0395
1.0695,1.1362,0.12869,0.21032,0.0048852,p0396
1.1368,0.93049,0.17958,0.040144,0.008829,p0397
1.0368,0.90875,0.18047,0.27228,0.0076578,p0398
1.044,1.0353,0.17318,0.13439,0.00062403,p0399
0.96465,1.1452,0.17821,0.11411,0.0034482,p0400
1.1906,0.93718,0.12841,0.14534,0.0073856,p0401
0.87698,1.109,0.1907,0.15729,0.00054602,p0402
0.84404,1.1357,0.19866,0.21529,0.0011346,p0403
0.81496,1.0655,0.14675,0.19729,0.0026258,p0404
0.88096,0.8369,0.14988,0.054887,0.00087357,p0405
1.1289,1.12,0.14995,0.26671,0.0039493,p0406
1.153,0.97185,0.16365,0.10814,0.0068769,p0407
0.84474,0.88756,0.1076,0.082534,0.0013301,p0408
1.0058,1.1079,0.1591,0.23637,0.0078818,p0409
1.1113,1.069,0.12563,0.14059,0.0047274,p0410
1.0608,1.1597,0.16864,0.0938,0.0017633,p0411
1.0004,1.13,0.14473,0.28984,0.006506,p0412
1.1094,0.83914,0.15548,0.15475,0.0063792,p0413
0.84084,1.1735,0.11933,0.10544,0.0069564,p0414
0.99576,0.93136,0.10495,0.19104,0.0040652,p0415
1.0751,1.0684,0.12351,0.077191,0.001352,p0416
0.95942,1.1104,0.17789,0.13609,0.0043828,p0417
0.99751,0.82097,0.15663,0.18243,0.0014043,p0418
0.90442,1.066,0.16915,0.08915,0.0015619,p0419
1.0904,1.0023,0.12804,0.026685,0.0044758,p0420
0.86683,1.0849,0.16042,0.17953,0.0053256,p0421
1.0429,1.0993,0.13479,0.14992,0.0054204,p0422
1.1963,0.80864,0.15281,0.26625,0.0072638,p0423
1.1369,0.80536,0.17598,0.15411,0.0029968,p0424
1.0326,0.8714,0.13068,0.2536,0.0043704,p0425
0.8935,1.022,0.17525,0.2109,0.0084958,p0426
0.8165,1.082,0.10947,0.0044721,0.0059215,p0427
0.84938,1.0124,0.18588,0.14614,0.0086182,p0428
0.98449,0.96979,0.13012,0.10094,0.00075266,p0429
1.1847,1.1568,0.13241,0.12724,0.008626,p0430
1.0878,1.0175,0.18924,0.1277,0.0069878,p0431
1.0757,1.1465,0.18543,0.020821,0.0015321,p0432
0.91576,1.0118,0.15524,0.067839,0.0082814,p0433
0.91363,0.88362,0.18838,0.076652,0.0048261,p0434
0.82937,0.92616,0.16332,0.16201,0.0064555,p0435
1.0035,0.92413,0.16307,0.17182,0.0028087,p0436
0.81953,0.9257,0.13753,0.22446,0.0021318,p0437
0.80235,0.93789,0.11019,0.035085,0.0016796,p0438
0.99901,1.1862,0.13261,0.23396,0.00098511,p0439
0.86851,0.97501,0.16065,0.062685,0.0044029,p0440
0.99242,1.1123,0.16692,0.11229,0.0080203,p0441
1.1607,0.93832,0.18735,0.10989,0.0034746,p0442
1.1255,1.1392,0.15059,0.16798,0.0053505,p0443
0.92292,0.95072,0.14449,0.26988,0.003294,p0444
0.8254,1.0531,0.17387,0.052685,0.0073176,p0445
1.1943,1.0351,0.18715,0.24766,0.0015805,p0446
0.8878,1.1024,0.12891,0.094915,0.0046405,p0447
0.96731,0.84741,0.1112,0.059869,0.0059468,p0448
1.0631,0.80806,0.18841,0.2348,0.0012532,p0449
0.95909,0.99452,0.10924,0.21168,0.0070122,p0450
1.1586,0.92063,0.18885,0.13017,0.0061606,p0451
0.99009,0.84811,0.12072,0.082568,0.0080685,p0452
0.93166,0.8616,0.15108,0.28363,0.008862,p0453
1.0403,0.91557,0.11089,0.19819,0.0050588,p0454
1.1937,1.1608,0.12916,0.084723,0.0089668,p0455
1.0867,0.85071,0.16723,0.2871,0.0012969,p0456
0.91943,1.1375,0.12876,0.030821,0.0032648,p0457
1.1768,0.83061,0.18505,0.074573,0.0058394,p0458
0.86059,1.0181,0.1479,0.010517,0.0076218,p0459
1.171,0.97221,0.14931,0.15018,0.0035864,p0460
0.90131,1.0226,0.12488,0.23915,0.0073525,p0461
0.87375,1.0816,0.18404,0.1881,0.00047554,p0462
1.0918,1.0195,0.1434,0.14968,0.008011,p0463
0.89743,1.048,0.19604,0.073217,0.0027891,p0464
0.93488,1.0241,0.1558,0.084425,0.0012857,p0465
1.1856,0.84117,0.1251,0.12149,0.0056321,p0466
