wind_speed,fetch_lk,c_relax_C,par_id
1.1174,30119,0.09916,p00107
0.82335,28033,0.01905,p00108
0.92117,25483,0.015221,p00109
1.0227,28776,0.088645,p00110
0.8328,50888,0.042398,p00111
0.88365,54109,0.099082,p00112
1.0186,3667.4,0.02963,p00113
0.80507,43634,0.058582,p00114
0.95404,57424,0.0075471,p00115
1.13,33342,0.044594,p00116
1.1011,71093,0.071172,p00117
1.1489,8779.1,0.059168,p00118
0.89588,73793,0.067033,p00119
0.92503,43311,0.011672,p00120
0.94865,65737,0.095755,p00121
0.98803,60980,0.021252,p00122
1.1319,29822,0.046407,p00123
1.1712,34375,0.078497,p00124
1.0995,1653.7,0.098269,p00125
0.89215,5055.4,0.013966,p00126
0.80171,29071,0.018751,p00127
0.90948,62069,0.090497,p00128
0.90967,64966,0.084904,p00129
1.1807,65003,0.038549,p00130
0.94826,57137,0.096299,p00131
1.1648,5799,0.020153,p00132
1.1808,53753,0.033513,p00133
1.1,41986,0.012548,p00134
0.99968,60337,0.086097,p00135
1.1391,46597,0.073642,p00136
0.83969,507.67,0.089189,p00137
0.81872,72582,0.040134,p00138
0.93658,65922,0.046503,p00139
0.96768,1109.5,0.057346,p00140
1.1018,58366,0.094313,p00141
0.84226,39151,0.056378,p00142
1.0074,17217,0.045228,p00143
0.88183,5271.8,0.02133,p00144
1.071,23278,0.037271,p00145
1.195,26637,0.0025701,p00146
1.0628,49067,0.0058337,p00147
1.0017,8655.3,0.0037875,p00148
0.83735,42127,0.01708,p00149
1.0101,24903,0.04505,p00150
1.0338,26784,0.063467,p00151
0.90346,64047,0.065314,p00152
0.95548,18857,0.038266,p00153
0.84405,70419,0.00643,p00154
0.8022,43131,0.0093355,p00155
0.92827,17584,0.086073,p00156
0.95425,33038,0.04039,p00157
1.0549,23586,0.020787,p00158
0.81508,32466,0.018924,p00159
0.87093,67669,0.069737,p00160
1.0973,675.34,0.02834,p00161
1.056,43682,0.042691,p00162
0.96869,39275,0.036063,p00163
1.0129,12622,0.049819,p00164
1.0938,39485,0.013913,p00165
0.90212,25007,0.0824,p00166
0.82379,57458,0.065566,p00167
0.97537,22680,0.00067163,p00168
1.0326,55380,0.096306,p00169
0.82386,40854,0.02298,p00170
1.0915,2760.4,0.027556,p00171
1.1957,22326,0.055286,p00172
0.92379,14900,0.037986,p00173
0.9813,60707,0.097266,p00174
1.0405,3729.1,0.0035516,p00175
1.1609,54984,0.020852,p00176
1.1756,28731,0.023217,p00177
1.0185,15451,0.091604,p00178
1.1111,52609,0.059339,p00179
0.9293,30786,0.016024,p00180
0.83693,56683,0.072548,p00181
0.87953,16466,0.074055,p00182
0.84141,57102,0.042938,p00183
0.95166,71603,0.067792,p00184
0.84221,56421,0.019482,p00185
1.1736,27796,0.040017,p00186
1.1158,12491,0.098703,p00187
1.179,4470.9,0.045193,p00188
0.94374,67875,0.037738,p00189
0.98101,60225,0.082954,p00190
0.938,10443,0.012212,p00191
0.86137,19109,0.078921,p00192
1.1297,8047.1,0.092842,p00193
1.0352,56010,0.056326,p00194
1.1911,15785,0.0065744,p00195
1.162,2312,0.079776,p00196
1.0371,69650,0.068935,p00197
0.89536,63252,0.079906,p00198
0.89564,67688,0.02181,p00199
1.1541,29718,0.045693,p00200
1.1396,16985,0.077141,p00201
0.83179,48090,0.04187,p00202
0.83131,69036,0.087176,p00203
1.1867,24244,0.08594,p00204
1.1405,16283,0.020999,p00205
0.95345,73472,0.0083823,p00206
0.89845,60287,0.030977,p00207
1.0621,6621.7,0.052072,p00208
1.1931,31243,0.0028151,p00209
1.1582,55411,0.080997,p00210
1.1494,48645,0.026001,p00211
1.0843,43524,0.029895,p00212
1.1379,31742,0.07996,p00213
0.83831,19358,0.0070751,p00214
0.82123,11153,0.028285,p00215
1.154,41620,0.021788,p00216
1.0943,72929,0.074301,p00217
0.80967,31012,0.030849,p00218
1.091,39948,0.059911,p00219
0.96353,36055,0.06209,p00220
0.86875,24784,0.011649,p00221
1.1571,25112,0.096218,p00222
0.80546,38494,0.078953,p00223
0.88973,54376,0.073307,p00224
1.1395,5420.9,0.088167,p00225
1.0754,22650,0.09991,p00226
0.87571,16248,0.016743,p00227
1.1109,17398,0.081283,p00228
1.1603,1204.4,0.012011,p00229
1.0155,24452,0.0068916,p00230
1.0948,39851,0.096691,p00231
1.1842,3059.9,0.01934,p00232
0.92177,57364,0.019628,p00233
0.93716,38313,0.055041,p00234
0.97018,58298,0.041773,p00235
1.1988,66891,0.078349,p00236
1.1639,1630.8,0.0032676,p00237
1.1818,42645,0.062811,p00238
1.106,49360,0.025011,p00239
0.94312,51154,0.035048,p00240
1.1254,50382,0.049562,p00241
1.054,43825,0.013461,p00242
0.81737,72405,0.092051,p00243
0.80827,69248,0.025127,p00244
1.0899,16409,0.085491,p00245
1.0668,2074.1,0.035853,p00246
0.86635,34367,0.092481,p00247
0.86351,48501,0.089028,p00248
0.94028,50229,0.036351,p00249
0.91375,23026,0.082034,p00250
0.92404,63479,0.018053,p00251
1.1711,68483,0.02424,p00252
0.91681,62119,0.0076199,p00253
0.89862,14885,0.084954,p00254
1.1652,8936.9,0.018976,p00255
1.0927,10977,0.057802,p00256
1.0472,58097,0.092955,p00257
0.91536,24435,0.016785,p00258
0.94911,27122,0.022229,p00259
1.1971,70908,0.06171,p00260
0.87,21943,0.077385,p00261
1.1383,41552,0.056146,p00262
1.0158,56827,0.028902,p00263
1.123,51256,0.0099155,p00264
1.0774,21472,0.062489,p00265
0.92908,16445,0.095998,p00266
1.1797,70267,0.084144,p00267
0.92225,15686,0.027233,p00268
1.0599,15155,0.040354,p00269
0.92795,27975,0.057653,p00270
1.1775,58577,0.078663,p00271
0.82895,14451,0.040067,p00272
1.0304,15040,0.019956,p00273
0.98464,51282,0.096054,p00274
0.88684,51095,0.018295,p00275
0.86698,9244.5,0.080097,p00276
0.97189,26219,0.043533,p00277
0.89399,1404.3,0.073882,p00278
1.0756,26972,0.046314,p00279
0.87632,28206,0.0011035,p00280
0.87323,26217,0.0019653,p00281
1.0629,63162,0.02857,p00282
0.93298,51769,0.03633,p00283
1.0867,48181,0.068018,p00284
0.95888,56627,0.037757,p00285
0.96547,30571,0.07215,p00286
1.0149,28996,0.032606,p00287
1.0835,61482,0.0013733,p00288
1.1943,68075,0.074498,p00289
0.9406,60733,0.059493,p00290
1.1961,8927.2,0.08411,p00291
0.82693,55639,0.07099,p00292
0.87996,20803,0.046533,p00293
0.9691,16366,0.0012383,p00294
1.1861,47027,0.02572,p00295
1.0039,60867,0.031146,p00296
0.90735,37397,0.043471,p00297
1.0325,29151,0.070893,p00298
1.1569,50827,0.047079,p00299
1.1601,30449,0.092963,p00300
0.84192,59796,0.086127,p00301
0.92881,49293,0.088428,p00302
1.0569,49611,0.069709,p00303
0.89926,70319,0.047304,p00304
1.1753,31539,0.065763,p00305
0.85343,21046,0.043518,p00306
0.92516,69162,0.057948,p00307
1.1072,73822,0.081499,p00308
1.1064,41423,0.092074,p00309
1.1767,42212,0.038861,p00310
1.1381,50523,0.063149,p00311
1.1398,58553,0.022347,p00312
1.1354,36974,0.062889,p00313
0.9654,67705,0.035409,p00314
1.1349,23811,0.051845,p00315
0.88999,37027,0.064049,p00316
1.0664,17426,0.023465,p00317
0.84689,32219,0.026767,p00318
1.0156,19936,0.089117,p00319
1.1925,34482,0.088317,p00320
0.92521,20868,0.027422,p00321
0.90377,53014,0.07843,p00322
0.97637,43392,0.020436,p00323
0.91646,69422,0.025944,p00324
0.98988,73887,0.031567,p00325
0.90464,63000,0.066618,p00326
0.81604,50256,0.043715,p00327
0.94507,57695,0.092337,p00328
1.0803,44398,0.092692,p00329
1.1687,36710,0.079319,p00330
1.0242,35039,0.060062,p00331
1.0888,15845,0.016461,p00332
0.89829,70444,0.020933,p00333
0.98108,37802,0.091372,p00334
0.80392,50764,0.0098396,p00335
0.81436,57791,0.034071,p00336
0.90901,38577,0.014766,p00337
0.96333,65297,0.05138,p00338
1.1607,56955,0.097608,p00339
0.8415,42412,0.074364,p00340
1.1304,48674,0.072491,p00341
1.0416,45236,0.073274,p00342
0.85385,54450,0.0084259,p00343
0.80469,17565,0.032121,p00344
1.0002,51392,0.031728,p00345
1.0838,7667.4,0.045108,p00346
0.82012,39782,0.041447,p00347
1.0669,33332,0.033348,p00348
0.93575,69518,0.038246,p00349
0.8119,39113,0.027637,p00350
0.84593,38591,0.020675,p00351
1.0608,56935,0.0061462,p00352
0.80212,8483.5,0.011865,p00353
1.1534,39908,0.08712,p00354
1.1338,20099,0.084296,p00355
1.0049,15958,0.022526,p00356
1.1451,71917,0.058759,p00357
0.9829,34762,0.0094649,p00358
1.1907,18605,0.0095134,p00359
0.9375,74087,0.091427,p00360
0.97387,4320.2,0.081965,p00361
0.90061,62708,0.099691,p00362
1.0252,1455,0.092513,p00363
1.164,8114,0.088368,p00364
0.8315,61750,0.044713,p00365
1.0687,70344,0.033343,p00366
1.0316,5541.9,0.018485,p00367
0.85208,70226,0.027015,p00368
1.0794,72825,0.057023,p00369
1.0282,16964,0.094802,p00370
0.9841,59528,0.073245,p00371
0.96529,61560,0.016094,p00372
1.1478,58964,0.042084,p00373
1.1056,26814,0.074309,p00374
1.1238,25550,0.00072516,p00375
0.80479,55891,0.057869,p00376
0.82972,32184,0.066434,p00377
1.0739,53948,0.0079363,p00378
0.94274,11339,0.061381,p00379
1.1054,24523,0.093956,p00380
0.93157,49630,0.071722,p00381
1.1932,51354,0.055931,p00382
1.1,8502.6,0.05757,p00383
1.1383,66719,0.099622,p00384
1.0522,23994,0.02536,p00385
1.1149,25099,0.08066,p00386
1.1242,38650,0.053947,p00387
0.95679,7810.3,0.0052142,p00388
0.87538,41122,0.035885,p00389
1.1824,70373,0.076741,p00390
0.92616,72175,0.081844,p00391
0.85287,6545.7,0.034316,p00392
1.1083,43469,0.025609,p00393
1.176,70839,0.046291,p00394
1.1043,14298,0.085712,p00395
1.182,70549,0.093372,p00396
0.84128,2795.2,0.02402,p00397
0.90941,23689,0.045797,p00398
1.1857,54646,0.081909,p00399
1.07,35313,0.018902,p00400
1.092,3165.5,0.07462,p00401
0.86578,47094,0.043464,p00402
1.0091,33897,0.054774,p00403
1.1051,64786,0.073121,p00404
0.96708,74342,0.024081,p00405
0.9648,44452,0.083882,p00406
1.1516,50614,0.034047,p00407
1.0551,1003,0.037969,p00408
0.88496,2360.6,0.06468,p00409
0.86251,43666,0.087649,p00410
1.1688,39458,0.037408,p00411
0.81591,74956,0.088406,p00412
1.1529,46685,0.067717,p00413
0.97083,72658,0.0056564,p00414
1.0619,74846,0.047013,p00415
1.0753,25803,0.064511,p00416
1.0741,33515,0.097829,p00417
1.0196,44173,0.074805,p00418
1.1266,21130,0.075802,p00419
1.1376,38849,0.027089,p00420
1.1351,70949,0.018224,p00421
0.84444,53985,0.049902,p00422
1.0817,33958,0.095105,p00423
1.1271,66932,0.092314,p00424
1.1655,44238,0.0041622,p00425
1.0499,21145,0.016288,p00426
1.1308,46935,0.098353,p00427
0.87482,63722,0.095835,p00428
0.83002,58510,0.094481,p00429
0.97278,70614,0.067369,p00430
0.99836,73153,0.02604,p00431
0.9465,62267,0.0094089,p00432
0.98894,60362,0.026622,p00433
1.0524,52444,0.045942,p00434
0.9736,53831,0.073045,p00435
1.1593,65495,0.018417,p00436
0.99356,52085,0.031912,p00437
0.93912,13036,0.069313,p00438
1.1612,22241,0.00087574,p00439
1.0839,58682,0.064902,p00440
1.0053,44686,0.017555,p00441
1.0525,58227,0.028554,p00442
0.8861,63320,0.086422,p00443
0.82546,21027,0.087183,p00444
1.0532,19003,0.081407,p00445
1.0986,62911,0.044988,p00446
0.83808,57576,0.061592,p00447
1.0378,43711,0.011283,p00448
1.0737,13029,0.057689,p00449
1.1098,8979.6,0.086398,p00450
1.0541,32476,0.057256,p00451
0.80942,27898,0.049111,p00452
1.0862,9493.5,0.08339,p00453
1.0861,21321,0.023,p00454
1.1936,72781,0.049269,p00455
1.0321,23112,0.0076708,p00456
1.0213,40463,0.058654,p00457
0.8324,2116.6,0.091034,p00458
1.1233,29993,0.050625,p00459
1.1278,42033,0.053006,p00460
0.89127,70737,0.018243,p00461
0.8487,32892,0.062404,p00462
1.0666,25763,0.006553,p00463
0.91804,14001,0.0020644,p00464
1.1949,35003,0.047164,p00465
1.02,24561,0.0071018,p00466
0.89433,6440.8,0.028244,p00467
1.0494,56592,0.052364,p00468
0.98043,11853,0.043248,p00469
0.88331,17615,0.087846,p00470
1.1958,9790.4,0.042317,p00471
1.1861,43108,0.068475,p00472
0.92128,5750,0.0097842,p00473
0.85507,32911,0.023635,p00474
0.90869,69967,0.033918,p00475
1.1482,40930,0.031827,p00476
1.139,68847,0.094122,p00477
0.89583,58326,0.0038216,p00478
1.1017,34785,0.065294,p00479
0.89797,71816,0.013001,p00480
1.0624,18443,0.068916,p00481
1.0434,45277,0.091881,p00482
1.1556,62842,0.047173,p00483
1.1096,52382,0.040376,p00484
1.1751,63406,0.061141,p00485
1.0807,20987,0.044222,p00486
0.84688,25460,0.076134,p00487
0.90879,10206,0.051033,p00488
1.0011,48196,0.040333,p00489
0.98182,64658,0.058291,p00490
0.83532,39652,0.0017676,p00491
1.1022,34061,0.094167,p00492
1.1822,56460,0.016527,p00493
0.97224,45329,0.016693,p00494
0.9902,40943,0.042374,p00495
0.95747,33997,0.094983,p00496
1.0388,58917,0.017386,p00497
0.81717,71161,0.077562,p00498
1.0971,10739,0.019133,p00499
1.0815,19023,0.047805,p00500
0.87746,45605,0.097145,p00501
1.1215,46463,0.042946,p00502
0.863,17600,0.0092497,p00503
1.1884,9848.6,0.064565,p00504
0.91006,38988,0.062239,p00505
0.95113,66478,0.071463,p00506
0.90148,28710,0.023736,p00507
0.81574,14774,0.060882,p00508
0.97519,41908,0.00062753,p00509
1.0705,22412,0.005333,p00510
0.8061,36020,0.0089144,p00511
1.0655,49773,0.05294,p00512
1.1172,54574,0.06158,p00513
1.1307,29970,0.042966,p00514
1.1209,11655,0.019498,p00515
1.0527,35692,0.027853,p00516
1.0487,9653,0.08424,p00517
1.045,23408,0.034961,p00518
1.0627,49307,0.030218,p00519
1.0094,18270,0.076745,p00520
0.91186,23387,0.018729,p00521
1.0398,64191,0.011169,p00522
1.0821,43456,0.01075,p00523
1.1403,17345,0.00089341,p00524
0.88237,34522,0.079449,p00525
1.1421,54530,0.0079284,p00526
0.86332,64011,0.029233,p00527
1.0279,62971,0.060225,p00528
0.89884,52283,0.080174,p00529
1.0645,7108.2,0.051302,p00530
0.85434,1790.8,0.05939,p00531
1.0018,46758,0.024771,p00532
0.88776,68953,0.038752,p00533
0.93048,53149,0.08217,p00534
0.83705,44640,0.053844,p00535
0.92232,73050,0.0040597,p00536
0.96433,38714,0.04974,p00537
0.98736,4208.2,0.0082184,p00538
1.1136,14798,0.09009,p00539
0.81262,62783,0.0011304,p00540
0.99053,41043,0.061145,p00541
1.0282,26292,0.099863,p00542
1.1134,55843,0.034034,p00543
1.0342,6430.1,0.031638,p00544
1.1835,43706,0.086604,p00545
0.8068,41351,0.062793,p00546
1.1317,62172,0.05958,p00547
0.97112,4566.2,0.045095,p00548
0.95662,15894,0.070471,p00549
0.85066,29486,0.016421,p00550
1.0136,21720,0.056412,p00551
0.91561,19744,0.0040204,p00552
1.0366,1320.8,0.034972,p00553
1.1391,2341.1,0.05485,p00554
0.95046,60914,0.036153,p00555
0.83371,64701,0.040963,p00556
1.1061,56718,0.055495,p00557
1.1245,11071,0.037619,p00558
0.96982,6021,0.043548,p00559
0.95217,64085,0.058668,p00560
1.048,38290,0.061996,p00561
1.1117,14364,0.070385,p00562
1.1705,62506,0.0048407,p00563
1.0033,3139.1,0.064496,p00564
1.0895,9598,0.087391,p00565
0.98872,50124,0.056304,p00566
0.95765,18228,0.045667,p00567
0.97358,39499,0.021729,p00568
0.9105,73405,0.052304,p00569
1.1406,16925,0.021652,p00570
1.0636,22302,0.03931,p00571
0.93764,59807,0.083495,p00572
1.0976,60036,0.091631,p00573
1.1115,34146,0.024637,p00574
1.1243,67916,0.043039,p00575
1.1441,53236,0.029849,p00576
0.88119,39887,0.077783,p00577
1.1912,44678,0.028324,p00578
1.1738,70290,0.0004401,p00579
1.1471,52016,0.01094,p00580
1.1051,20194,0.030287,p00581
0.90108,1769,0.075997,p00582
1.0842,10651,0.093109,p00583
1.071,67294,0.066559,p00584
0.86356,12330,0.069609,p00585
1.0517,17504,0.064968,p00586
1.0118,29422,0.098054,p00587
1.1372,17126,0.028815,p00588
1.0086,3885,0.082445,p00589
0.99058,29058,0.012849,p00590
1.0187,49348,0.071003,p00591
0.81018,49925,0.017106,p00592
1.0133,60506,0.013374,p00593
1.0891,47723,0.042545,p00594
1.143,17743,0.023828,p00595
0.92654,58781,0.0385,p00596
1.1938,52195,0.056025,p00597
1.0004,47149,0.068255,p00598
0.94283,35467,0.094594,p00599
0.97655,17875,0.062509,p00600
0.98648,56467,0.075007,p00601
0.94015,38113,0.0432,p00602
1.0389,17938,0.031001,p00603
1.1989,53860,0.014316,p00604
0.84356,26319,0.0026888,p00605
0.81514,53270,0.050733,p00606
0.8672,54626,0.058541,p00607
0.82305,31289,0.081587,p00608
0.91359,32693,0.0059095,p00609
0.87289,30627,0.078813,p00610
0.85822,949.33,0.096913,p00611
0.91459,72059,0.018357,p00612
0.97745,26859,0.019279,p00613
1.1086,47556,0.040415,p00614
0.82138,51736,0.030679,p00615
1.1069,40073,0.054429,p00616
1.0143,44145,0.0064692,p00617
1.0449,31792,0.022262,p00618
0.84449,48408,0.010802,p00619
0.92459,24732,0.0098566,p00620
0.94517,1896,0.0017943,p00621
1.0023,53462,0.086753,p00622
1.1454,39174,0.074998,p00623
0.84831,27575,0.083752,p00624
0.92305,48624,0.099576,p00625
0.89981,16732,0.080273,p00626
1.1248,65612,0.013178,p00627
1.0145,58442,0.082814,p00628
1.1433,61314,0.071074,p00629
1.1554,7358.1,0.080867,p00630
1.0165,61792,0.07519,p00631
1.0548,32844,0.090138,p00632
0.98815,71059,0.0075281,p00633
1.0215,49320,0.083821,p00634
0.87867,4115.3,0.084394,p00635
0.9031,64379,0.064827,p00636
1.1039,61640,0.063001,p00637
1.189,21593,0.065445,p00638
1.1875,11181,0.047454,p00639
1.054,11406,0.023391,p00640
1.076,49890,0.020838,p00641
0.92841,38786,0.018459,p00642
1.059,14994,0.072858,p00643
0.91914,62823,0.06635,p00644
1.1031,33663,0.041633,p00645
0.9814,27319,0.09326,p00646
0.98476,11485,0.056953,p00647
1.1468,42764,0.023179,p00648
1.0651,54065,0.0039891,p00649
0.9423,40086,0.079056,p00650
1.0924,30319,0.0045825,p00651
0.87915,12517,0.03012,p00652
0.94397,10084,0.097034,p00653
0.83821,32546,0.033031,p00654
1.1561,3032.1,0.043274,p00655
1.1898,40575,0.029692,p00656
0.88714,59742,0.045311,p00657
0.86059,21424,0.060399,p00658
1.0714,36045,0.061447,p00659
1.0203,55718,0.059949,p00660
0.84658,19236,0.08667,p00661
0.86313,35659,0.02039,p00662
0.90056,44522,0.04684,p00663
0.84181,53972,0.039566,p00664
0.81561,65079,0.035901,p00665
1.1611,2530.2,0.023891,p00666
0.91444,30703,0.05001,p00667
1.0168,13185,0.087422,p00668
1.1193,33671,0.023567,p00669
0.89779,37614,0.0050748,p00670
0.83068,13615,0.082765,p00671
0.88221,6260.6,0.052127,p00672
0.81219,24565,0.093412,p00673
0.84615,69052,0.059622,p00674
0.84317,14779,0.062537,p00675
1.1593,10541,0.051263,p00676
0.80235,45534,0.036375,p00677
1.187,33239,0.036429,p00678
0.857,38893,0.069375,p00679
1.107,48243,0.019121,p00680
0.82002,71410,0.072275,p00681
1.1968,66269,0.036255,p00682
1.0691,3712.4,0.096434,p00683
1.1191,38812,0.0394,p00684
1.1891,5869.8,0.010626,p00685
1.0755,4037.6,0.058498,p00686
0.87414,50556,0.0064155,p00687
1.0876,72879,0.066114,p00688
0.9434,18927,0.03709,p00689
0.93668,8917,0.052703,p00690
0.95004,37562,0.073242,p00691
1.1752,50635,0.03691,p00692
1.0726,5955.2,0.023921,p00693
0.8953,37091,0.098334,p00694
1.0431,62352,0.0067575,p00695
1.1077,52128,0.052421,p00696
0.88481,44792,0.016506,p00697
0.87314,36506,0.013473,p00698
0.92155,45423,0.026656,p00699
0.88461,1858.4,0.0065153,p00700
0.93282,60271,0.058114,p00701
0.80459,19151,0.0069921,p00702
1.084,52955,0.0036987,p00703
1.1095,28675,0.012667,p00704
0.86955,70996,0.0016503,p00705
0.84277,12501,0.0362,p00706
0.85416,34842,0.091977,p00707
0.80524,62339,0.080934,p00708
1.0685,54909,0.016613,p00709
1.0588,7489.8,0.058698,p00710
1.1082,42512,0.075603,p00711
1.023,40424,0.077122,p00712
1.0015,62051,0.065508,p00713
0.97805,23213,0.025881,p00714
1.1858,12298,0.001432,p00715
0.86821,47078,0.098242,p00716
1.1287,48707,0.076274,p00717
0.86732,55737,0.061269,p00718
0.85324,35710,0.050766,p00719
0.93617,51836,0.024514,p00720
1.049,42624,0.026841,p00721
1.0958,36336,0.077051,p00722
1.1063,28065,0.045401,p00723
0.97441,31094,0.01437,p00724
0.92682,27741,0.0072952,p00725
1.0565,15235,0.064933,p00726
0.99857,11436,0.058996,p00727
1.1684,73342,0.057451,p00728
0.8374,55939,0.031702,p00729
0.96277,47915,0.0089922,p00730
0.88873,36155,0.051214,p00731
0.94801,49025,0.082139,p00732
0.81795,12012,0.065495,p00733
1.1129,10413,0.0053039,p00734
1.1637,31054,0.01901,p00735
1.1412,52046,0.092883,p00736
1.0657,58757,0.082968,p00737
1.1947,21014,0.047187,p00738
0.94159,27021,0.039926,p00739
0.96612,17667,0.014166,p00740
0.92421,42777,0.0023351,p00741
0.93209,30592,0.052502,p00742
1.0782,26669,0.012835,p00743
1.1741,54898,0.026848,p00744
0.84556,73188,0.00023572,p00745
1.1226,62554,0.0096687,p00746
0.85077,6657.3,0.02644,p00747
1.1315,28800,0.029576,p00748
1.0993,47959,0.08285,p00749
0.81004,26766,0.059802,p00750
1.067,7635.2,0.033839,p00751
1.1615,18584,0.035273,p00752
1.1494,7402.8,0.07341,p00753
0.98265,8170.9,0.047585,p00754
0.93388,26063,0.033098,p00755
1.1324,71293,0.084339,p00756
0.8329,59088,0.014114,p00757
1.0348,67746,0.096807,p00758
0.97528,39338,0.098151,p00759
0.90032,12983,0.044856,p00760
0.85007,72739,0.08223,p00761
0.96306,3080.1,0.0674,p00762
1.0423,25256,0.046769,p00763
0.87657,32453,0.075158,p00764
1.0096,66748,0.060898,p00765
1.011,58217,0.038537,p00766
1.1026,36139,0.0093129,p00767
1.1518,51527,0.028597,p00768
0.9904,71437,0.048441,p00769
1.1192,52743,0.038454,p00770
1.0954,32855,0.023409,p00771
1.0051,67145,0.044258,p00772
0.82605,36872,0.033621,p00773
0.87835,72332,0.067543,p00774
0.9237,28264,0.012079,p00775
1.0684,49906,0.048232,p00776
0.86442,30694,0.046126,p00777
0.96031,27347,0.0067454,p00778
0.87279,64543,0.082251,p00779
0.95595,58597,0.053162,p00780
0.89142,56395,0.020187,p00781
0.91834,21784,0.075831,p00782
0.97398,67220,0.030258,p00783
1.0899,28737,0.079851,p00784
0.96016,1999.1,0.017844,p00785
0.91817,59750,0.021226,p00786
1.0668,43260,0.058447,p00787
1.1992,62670,0.086215,p00788
0.8702,58290,0.040101,p00789
0.8081,61990,0.030951,p00790
1.0759,62492,0.01099,p00791
1.1964,42526,0.095692,p00792
0.87443,2859.5,0.058207,p00793
1.1747,20337,0.011017,p00794
1.0207,12002,0.091054,p00795
1.0299,72993,0.036284,p00796
0.86792,57288,0.058003,p00797
1.0911,51705,0.090363,p00798
1.1374,6967.5,0.0066077,p00799
0.91385,22599,0.040751,p00800
1.1351,55752,0.056664,p00801
0.90269,12083,0.012582,p00802
1.0667,15438,0.025207,p00803
0.91289,49947,0.017109,p00804
0.88555,47428,0.072937,p00805
1.1892,12308,0.040529,p00806
1.1241,47207,0.020262,p00807
1.1363,35955,0.046089,p00808
