wind_speed,a_seiche,par_id
1.1093,0.21438,p00288
1.0092,0.086079,p00289
0.86903,0.2833,p00290
0.83353,0.013237,p00291
0.93479,0.25384,p00292
0.80277,0.14231,p00293
0.94744,0.14824,p00294
1.1846,0.0028852,p00295
1.0807,0.23835,p00296
1.0843,0.15288,p00297
0.98355,0.16202,p00298
1.0821,0.22586,p00299
0.88163,0.26914,p00300
1.1911,0.045258,p00301
0.86564,0.21194,p00302
0.8005,0.16427,p00303
1.1249,0.078524,p00304
0.85383,0.18332,p00305
1.0089,0.012366,p00306
0.82701,0.18311,p00307
0.98539,0.0079088,p00308
0.88938,0.22225,p00309
1.0873,0.27409,p00310
0.86472,0.16322,p00311
1.164,0.15619,p00312
1.0578,0.19035,p00313
1.096,0.2869,p00314
1.1704,0.16898,p00315
1.1545,0.27067,p00316
0.81348,0.28205,p00317
1.0529,0.24201,p00318
1.0877,0.10537,p00319
1.11,0.28284,p00320
1.1364,0.082991,p00321
1.1621,0.29037,p00322
0.99499,0.26117,p00323
1.0334,0.18408,p00324
1.0316,0.17344,p00325
1.1389,0.29184,p00326
1.156,0.23398,p00327
0.9804,0.14459,p00328
1.1323,0.024268,p00329
1.0628,0.25209,p00330
0.87687,0.23778,p00331
0.84411,0.090298,p00332
1.1939,0.057869,p00333
1.172,0.18967,p00334
1.0936,0.053254,p00335
1.038,0.12942,p00336
0.83261,0.10065,p00337
1.0525,0.25454,p00338
1.1036,0.032941,p00339
1.0588,0.17886,p00340
1.052,0.11844,p00341
0.9481,0.028342,p00342
0.84506,0.006216,p00343
0.96969,0.046908,p00344
0.93742,0.2027,p00345
1.0448,0.29294,p00346
1.0347,0.037476,p00347
1.0965,0.0095057,p00348
0.91532,0.027027,p00349
0.89632,0.054617,p00350
1.1608,0.031004,p00351
1.1014,0.29353,p00352
0.83909,0.053996,p00353
1.1764,0.21466,p00354
1.1407,0.13686,p00355
1.0166,0.11709,p00356
1.0096,0.038703,p00357
1.0508,0.15894,p00358
1.1136,0.072267,p00359
0.86409,0.088367,p00360
1.0228,0.094823,p00361
1.0619,0.16802,p00362
1.0264,0.12462,p00363
1.0428,0.1851,p00364
0.88677,0.27656,p00365
0.97616,0.1378,p00366
0.93674,0.17846,p00367
0.86985,0.29434,p00368
0.82757,0.12785,p00369
1.0794,0.24247,p00370
0.96636,0.22274,p00371
0.99916,0.17146,p00372
1.0232,0.074927,p00373
0.96302,0.046546,p00374
1.0529,0.067534,p00375
1.0826,0.05701,p00376
0.99733,0.28163,p00377
0.85629,0.23843,p00378
0.86834,0.15658,p00379
1.0283,0.25718,p00380
0.95645,0.13434,p00381
1.1632,0.0029499,p00382
1.0349,0.11949,p00383
0.98685,0.07595,p00384
0.82259,0.13521,p00385
0.99578,0.039419,p00386
0.83763,0.22066,p00387
1.0181,0.21908,p00388
1.143,0.12619,p00389
0.88484,0.17743,p00390
0.8612,0.21653,p00391
0.98423,0.085099,p00392
0.96236,0.25746,p00393
1.063,0.10194,p00394
1.1731,0.13397,p00395
0.81746,0.26889,p00396
0.81969,0.056225,p00397
1.0467,0.034807,p00398
0.93942,0.16567,p00399
1.1915,0.20862,p00400
0.81205,0.018976,p00401
0.83543,0.20392,p00402
1.1957,0.12388,p00403
1.1713,0.047921,p00404
0.9445,0.25063,p00405
1.0522,0.082369,p00406
1.0017,0.2841,p00407
0.92432,0.27781,p00408
1.0482,0.29729,p00409
1.1122,0.15024,p00410
0.9315,0.033365,p00411
0.97665,0.21027,p00412
0.9944,0.16868,p00413
1.1918,0.15999,p00414
0.92959,0.19485,p00415
0.93174,0.1536,p00416
1.0229,0.04819,p00417
1.033,0.072806,p00418
0.91873,0.18706,p00419
1.0573,0.022988,p00420
0.93594,0.12144,p00421
0.83797,0.24825,p00422
1.0375,0.25853,p00423
0.81505,0.13889,p00424
0.89081,0.18245,p00425
0.99288,0.22973,p00426
0.89774,0.21897,p00427
1.0218,0.049031,p00428
0.93912,0.026251,p00429
0.89421,0.24555,p00430
1.1084,0.13859,p00431
0.9028,0.029946,p00432
1.1083,0.29005,p00433
1.1387,0.239,p00434
0.83189,0.24326,p00435
1.1973,0.15065,p00436
0.85684,0.093972,p00437
0.85222,0.11326,p00438
1.0313,0.25902,p00439
0.91851,0.16131,p00440
1.016,0.036751,p00441
0.81145,0.028521,p00442
0.87562,0.2569,p00443
0.82345,0.21037,p00444
0.95503,0.21308,p00445
0.80215,0.1888,p00446
1.0919,0.049612,p00447
0.99824,0.15651,p00448
0.94305,0.27725,p00449
1.0768,0.12034,p00450
1.0752,0.13763,p00451
1.1757,0.2658,p00452
0.9691,0.27053,p00453
0.80741,0.10727,p00454
0.82199,0.046741,p00455
1.074,0.08566,p00456
1.0499,0.19362,p00457
0.81407,0.2614,p00458
1.154,0.098997,p00459
0.83864,0.23194,p00460
0.89518,0.28848,p00461
0.89807,0.27123,p00462
0.95244,0.091532,p00463
1.1221,0.28955,p00464
0.83045,0.028057,p00465
1.1692,0.10969,p00466
1.1858,0.24106,p00467
0.95953,0.15165,p00468
0.83436,0.04068,p00469
0.90795,0.17702,p00470
0.86163,0.011231,p00471
0.95705,0.10944,p00472
0.8863,0.19853,p00473
0.88727,0.067061,p00474
0.84232,0.16652,p00475
0.99585,0.25579,p00476
1.1024,0.054234,p00477
1.0771,0.095509,p00478
0.87059,0.011002,p00479
0.80595,0.29645,p00480
0.88327,0.17807,p00481
0.97273,0.18295,p00482
0.98298,0.11038,p00483
0.96871,0.14546,p00484
1.0611,0.10866,p00485
1.1831,0.20904,p00486
0.8171,0.27699,p00487
1.16,0.087934,p00488
0.89821,0.079031,p00489
0.98456,0.088279,p00490
1.0451,0.16674,p00491
0.91574,0.0091205,p00492
1.1721,0.25711,p00493
0.92133,0.26926,p00494
0.94497,0.00088791,p00495
0.9532,0.051617,p00496
1.1121,0.16666,p00497
1.0861,0.23463,p00498
0.95099,0.1988,p00499
1.1568,0.16177,p00500
0.93877,0.15723,p00501
1.1842,0.029226,p00502
0.88172,0.12851,p00503
1.0799,0.019901,p00504
1.0192,0.16622,p00505
0.94429,0.17315,p00506
1.0641,0.25524,p00507
1.0247,0.23113,p00508
0.84342,0.08355,p00509
0.85229,0.0018601,p00510
1.1962,0.099778,p00511
1.047,0.02276,p00512
0.99712,0.16604,p00513
0.9403,0.18816,p00514
1.0964,0.13152,p00515
0.84607,0.14409,p00516
0.96804,0.02,p00517
0.96008,0.14935,p00518
0.83301,0.033285,p00519
0.96668,0.2938,p00520
0.85975,0.22655,p00521
1.1317,0.07911,p00522
1.0085,0.012109,p00523
1.0404,0.14635,p00524
0.99624,0.099189,p00525
0.96565,0.061566,p00526
1.1377,0.0056625,p00527
1.1496,0.091714,p00528
0.84698,0.24445,p00529
1.017,0.23646,p00530
0.9773,0.17449,p00531
0.98082,0.087382,p00532
1.1882,0.14563,p00533
1.0042,0.16547,p00534
1.1281,0.082822,p00535
1.1152,0.1076,p00536
1.1277,0.069878,p00537
0.99105,0.14356,p00538
1.1849,0.016947,p00539
1.1303,0.22388,p00540
0.8195,0.11675,p00541
0.8797,0.26827,p00542
0.85892,0.16396,p00543
0.86158,0.039042,p00544
0.99608,0.16517,p00545
0.99313,0.099475,p00546
0.94461,0.27897,p00547
1.0437,0.16766,p00548
0.83734,0.16967,p00549
0.94086,0.25602,p00550
1.1256,0.29902,p00551
0.82223,0.091385,p00552
0.82877,0.070991,p00553
1.0461,0.084854,p00554
1.0915,0.13116,p00555
0.94317,0.0039765,p00556
0.98108,0.10458,p00557
1.0992,0.18572,p00558
1.185,0.16708,p00559
1.0932,0.10098,p00560
1.1183,0.13817,p00561
1.0639,0.23327,p00562
0.86081,0.070726,p00563
0.85365,0.15121,p00564
1.0151,0.11699,p00565
1.14,0.10085,p00566
1.0948,0.043784,p00567
0.97301,0.059656,p00568
1.1954,0.16367,p00569
0.83137,0.15098,p00570
1.0591,0.15383,p00571
1.1737,0.095353,p00572
0.97332,0.22469,p00573
1.0034,0.289,p00574
1.1682,0.19048,p00575
0.95014,0.17759,p00576
1.0541,0.014928,p00577
0.89582,0.09039,p00578
1.1646,0.057249,p00579
1.0787,0.231,p00580
1.0668,0.095541,p00581
0.97556,0.0999,p00582
1.1899,0.0072344,p00583
0.89648,0.0043074,p00584
1.1657,0.22753,p00585
0.98158,0.23703,p00586
0.84189,0.27282,p00587
0.93359,0.072059,p00588
0.96774,0.24229,p00589
0.93745,0.045436,p00590
0.86297,0.27274,p00591
0.92286,0.21042,p00592
1.1073,0.24647,p00593
0.91783,0.22171,p00594
0.91509,0.26896,p00595
1.0381,0.084679,p00596
1.1763,0.26124,p00597
1.0981,0.12244,p00598
1.1491,0.04517,p00599
1.1025,0.18156,p00600
1.0869,0.27206,p00601
0.81926,0.16227,p00602
1.1409,0.13221,p00603
0.95778,0.16642,p00604
0.8378,0.29078,p00605
1.127,0.085479,p00606
0.89862,0.15851,p00607
0.80706,0.12683,p00608
0.98338,0.00024582,p00609
1.1723,0.12128,p00610
0.96987,0.040469,p00611
0.89095,0.2225,p00612
0.94478,0.052141,p00613
0.85412,0.18428,p00614
1.1754,0.04902,p00615
1.1205,0.26301,p00616
1.0589,0.10383,p00617
1.1483,0.28167,p00618
1.0501,0.055813,p00619
1.0808,0.087566,p00620
1.0446,0.059583,p00621
0.85769,0.035206,p00622
0.85704,0.04551,p00623
0.96069,0.29512,p00624
0.87466,0.26311,p00625
1.0935,0.22793,p00626
0.81497,0.24241,p00627
1.1998,0.1487,p00628
0.91695,0.25147,p00629
0.82463,0.17229,p00630
0.86621,0.14611,p00631
1.1836,0.20043,p00632
0.82169,0.2177,p00633
1.0179,0.019216,p00634
1.1127,0.0026352,p00635
0.84706,0.18361,p00636
1.0621,0.28383,p00637
1.1461,0.049695,p00638
1.1878,0.068078,p00639
0.93401,0.2835,p00640
0.9259,0.17112,p00641
0.84355,0.14196,p00642
0.86549,0.25998,p00643
1.1632,0.16821,p00644
1.0865,0.042971,p00645
1.0841,0.014305,p00646
1.1321,0.027988,p00647
0.84811,0.0052454,p00648
1.0434,0.040399,p00649
1.1531,0.041219,p00650
0.93824,0.17367,p00651
0.92635,0.12504,p00652
1.1911,0.1505,p00653
0.93109,0.098112,p00654
0.86142,0.13072,p00655
0.9515,0.12984,p00656
0.96832,0.055735,p00657
0.84888,0.25981,p00658
1.0343,0.16401,p00659
0.86951,0.20501,p00660
1.0541,0.29988,p00661
0.99489,0.19763,p00662
0.93361,0.20678,p00663
0.84094,0.19022,p00664
0.99793,0.25386,p00665
1.0382,0.056963,p00666
1.1742,0.098401,p00667
0.87219,0.22431,p00668
1.193,0.21866,p00669
0.93605,0.25258,p00670
1.0143,0.030121,p00671
1.185,0.17856,p00672
0.85803,0.096423,p00673
0.93516,0.039618,p00674
1.1137,0.15448,p00675
0.83341,0.038763,p00676
0.8786,0.15984,p00677
1.0163,0.25908,p00678
0.94241,0.061917,p00679
0.8992,0.24438,p00680
0.80411,0.22815,p00681
1.0851,0.15778,p00682
0.96896,0.024469,p00683
0.90417,0.2209,p00684
0.98189,0.052722,p00685
0.87016,0.24676,p00686
0.98253,0.17235,p00687
1.0211,0.022128,p00688
1.0066,0.28111,p00689
0.90077,0.27136,p00690
1.1014,0.28435,p00691
1.0739,0.29019,p00692
1.0385,0.18,p00693
0.94223,0.12602,p00694
0.84543,0.19628,p00695
0.96581,0.27461,p00696
0.92618,0.26663,p00697
0.89259,0.0037553,p00698
0.85354,0.18448,p00699
0.99541,0.18045,p00700
1.0717,0.26794,p00701
1.0329,0.075966,p00702
0.96897,0.13381,p00703
1.0435,0.10948,p00704
0.9832,0.080626,p00705
1.1225,0.1337,p00706
1.0423,0.075863,p00707
1.0447,0.25765,p00708
0.95984,0.15413,p00709
1.1416,0.040792,p00710
1.0468,0.24724,p00711
1.1259,0.012269,p00712
1.0608,0.068397,p00713
1.1234,0.013555,p00714
1.186,0.18617,p00715
0.82572,0.18735,p00716
0.9361,0.14435,p00717
0.93101,0.27322,p00718
1.1006,0.19983,p00719
0.94584,0.18339,p00720
1.0637,0.29498,p00721
0.9886,0.17584,p00722
1.0022,0.21181,p00723
1.1551,0.20139,p00724
0.91131,0.0075642,p00725
1.0634,0.045362,p00726
1.159,0.20012,p00727
0.85288,0.2744,p00728
1.0968,0.18186,p00729
1.1625,0.084763,p00730
0.92917,0.17908,p00731
1.011,0.28862,p00732
1.1264,0.055636,p00733
1.0267,0.051571,p00734
0.86103,0.038627,p00735
1.1684,0.28402,p00736
0.81227,0.25571,p00737
1.0944,0.04294,p00738
0.97042,0.01172,p00739
1.1294,0.11022,p00740
0.93392,0.1907,p00741
0.80006,0.10979,p00742
0.96048,0.20647,p00743
0.85562,0.19706,p00744
0.93906,0.16687,p00745
1.1818,0.20438,p00746
1.0712,0.15578,p00747
1.161,0.19829,p00748
0.90004,0.005019,p00749
1.1342,0.0067572,p00750
0.85688,0.14737,p00751
1.1354,0.058546,p00752
1.0815,0.29888,p00753
0.94349,0.03105,p00754
1.1018,0.048279,p00755
0.98644,0.067719,p00756
1.1896,0.25216,p00757
0.82957,0.15175,p00758
0.92598,0.26625,p00759
1.1933,0.047166,p00760
1.0871,0.048156,p00761
0.84447,0.28139,p00762
0.90336,0.22285,p00763
0.87129,0.26852,p00764
0.97796,0.093096,p00765
0.9023,0.093472,p00766
1.1408,0.2962,p00767
0.97186,0.28492,p00768
1.1108,0.11525,p00769
0.84065,0.24846,p00770
0.93434,0.086281,p00771
0.96548,0.070341,p00772
1.058,0.073215,p00773
1.0707,0.16464,p00774
1.1864,0.17773,p00775
1.1315,0.22599,p00776
1.0885,0.029553,p00777
1.1221,0.25977,p00778
1.0562,0.27454,p00779
0.98671,0.10666,p00780
0.89202,0.27732,p00781
1.1274,0.17377,p00782
0.88768,0.18226,p00783
0.95388,0.26153,p00784
0.97877,0.13853,p00785
0.93666,0.11308,p00786
1.1793,0.2464,p00787
1.0777,0.020688,p00788
1.0464,0.24576,p00789
0.80873,0.22605,p00790
0.80829,0.0054677,p00791
0.8978,0.18841,p00792
0.8929,0.21407,p00793
0.99333,0.030647,p00794
1.1588,0.02773,p00795
1.0118,0.022169,p00796
1.0862,0.25544,p00797
1.1801,0.1849,p00798
0.86665,0.037613,p00799
0.92851,0.22662,p00800
0.95087,0.28285,p00801
0.90474,0.29482,p00802
1.021,0.084468,p00803
0.98967,0.21022,p00804
0.80327,0.11314,p00805
1.1779,0.29963,p00806
1.0457,0.11056,p00807
0.95581,0.29272,p00808
0.94397,0.047448,p00809
0.85186,0.015406,p00810
1.1216,0.12842,p00811
1.1262,0.27346,p00812
1.0681,0.19723,p00813
0.8979,0.064083,p00814
1.1577,0.21595,p00815
0.91659,0.27809,p00816
0.83157,0.019813,p00817
1.1246,0.1931,p00818
1.0858,0.10577,p00819
0.94326,0.057116,p00820
1.1182,0.060269,p00821
1.1391,0.29802,p00822
0.81526,0.067751,p00823
0.95938,0.092335,p00824
0.82064,0.18775,p00825
1.0696,0.23275,p00826
1.0595,0.0098089,p00827
0.89468,0.00046608,p00828
0.95383,0.057821,p00829
0.808,0.15168,p00830
1.0704,0.2887,p00831
1.0892,0.15594,p00832
0.98195,0.1407,p00833
0.91027,0.21386,p00834
1.1839,0.080808,p00835
1.1637,0.09263,p00836
1.0011,0.0079476,p00837
0.9797,0.12716,p00838
0.94174,0.26014,p00839
1.0373,0.1808,p00840
1.1395,0.086499,p00841
0.80906,0.073432,p00842
1.0387,0.27787,p00843
1.002,0.10806,p00844
1.1629,0.21979,p00845
0.89339,0.19777,p00846
1.1926,0.028748,p00847
0.88761,0.03434,p00848
0.92166,0.042136,p00849
1.1803,0.020379,p00850
1.0766,0.11836,p00851
1.0757,0.14811,p00852
1.0112,0.22044,p00853
1.086,0.12666,p00854
1.1431,0.26009,p00855
0.96259,0.10362,p00856
0.87333,0.0094042,p00857
0.8838,0.12011,p00858
1.0009,0.29141,p00859
0.86342,0.022064,p00860
0.87353,0.067904,p00861
0.8943,0.1822,p00862
0.90713,0.27028,p00863
1.1486,0.15293,p00864
1.0987,0.16335,p00865
0.90221,0.087322,p00866
1.1428,0.25005,p00867
1.0171,0.093381,p00868
1.0939,0.050409,p00869
1.0081,0.27609,p00870
0.94265,0.0089973,p00871
0.98078,0.27975,p00872
1.1897,0.20995,p00873
0.96749,0.021453,p00874
0.86581,0.16735,p00875
0.92921,0.05958,p00876
1.0037,0.19163,p00877
0.8967,0.28658,p00878
0.8166,0.10843,p00879
1.0568,0.10821,p00880
0.81381,0.058865,p00881
0.92209,0.097926,p00882
0.84279,0.08483,p00883
1.1916,0.18563,p00884
1.0419,0.28117,p00885
1.0026,0.15116,p00886
1.153,0.079825,p00887
1.1045,0.063761,p00888
0.87276,0.15259,p00889
0.99361,0.26609,p00890
1.0766,0.25842,p00891
0.99673,0.19492,p00892
1.057,0.016218,p00893
0.86264,0.022936,p00894
1.1935,0.29598,p00895
0.85091,0.16496,p00896
0.94216,0.0016439,p00897
1.1258,0.21813,p00898
0.94194,0.19793,p00899
1.1469,0.16683,p00900
1.0305,0.25198,p00901
0.96614,0.022429,p00902
1.0716,0.12542,p00903
1.1232,0.070405,p00904
1.157,0.17442,p00905
0.81365,0.29545,p00906
1.0001,0.14607,p00907
0.82994,0.16677,p00908
1.1302,0.26695,p00909
0.98865,0.20296,p00910
0.94819,0.048055,p00911
1.1589,0.015324,p00912
1.1373,0.021707,p00913
0.93167,0.28332,p00914
1.0784,0.2748,p00915
1.0011,0.0868,p00916
1.1924,0.20247,p00917
1.1865,0.1099,p00918
1.0613,0.16489,p00919
1.0138,0.0033221,p00920
0.82102,0.19752,p00921
0.94863,0.0073142,p00922
0.99609,0.28264,p00923
0.89961,0.23284,p00924
1.1605,0.26026,p00925
0.90783,0.043086,p00926
0.83287,0.032617,p00927
0.96412,0.23188,p00928
0.86457,0.12774,p00929
0.84782,0.26716,p00930
1.1899,0.069736,p00931
1.1306,0.012553,p00932
1.1015,0.25664,p00933
0.9132,0.21973,p00934
0.82323,0.0043402,p00935
1.149,0.2853,p00936
1.0395,0.18522,p00937
0.90528,0.01268,p00938
1.1436,0.19395,p00939
0.81544,0.0018512,p00940
0.94556,0.23363,p00941
1.0207,0.22459,p00942
0.98452,0.12049,p00943
1.0688,0.14255,p00944
1.1519,0.23,p00945
0.82374,0.066509,p00946
1.1154,0.031149,p00947
0.90446,0.018361,p00948
1.1267,0.17798,p00949
0.94433,0.11891,p00950
1.1562,0.11634,p00951
1.1808,0.18481,p00952
1.0694,0.18057,p00953
1.1377,0.15547,p00954
1.1447,0.1225,p00955
1.0626,0.1539,p00956
0.87042,0.095719,p00957
0.94293,0.28071,p00958
0.90263,0.1788,p00959
0.9161,0.20087,p00960
1.0806,0.073798,p00961
0.82991,0.054876,p00962
1.1515,0.087211,p00963
0.9839,0.10106,p00964
0.87441,0.012447,p00965
1.1951,0.24894,p00966
0.91584,0.10692,p00967
0.96358,0.2547,p00968
1.0409,0.27036,p00969
0.83088,0.27356,p00970
1.0486,0.15782,p00971
0.95121,0.18111,p00972
0.97318,0.10686,p00973
1.0502,0.19374,p00974
1.1464,0.21423,p00975
0.93205,0.12064,p00976
1.056,0.26308,p00977
0.9411,0.28053,p00978
0.8193,0.14784,p00979
1.1119,0.07518,p00980
1.1368,0.21998,p00981
0.92631,0.2579,p00982
1.0874,0.2073,p00983
1.0184,0.11237,p00984
0.86379,0.055788,p00985
0.93893,0.24767,p00986
0.81687,0.083248,p00987
1.1627,0.27579,p00988
0.94937,0.010891,p00989
1.0795,0.25587,p00990
1.0789,0.29675,p00991
1.0313,0.076737,p00992
0.82763,0.036301,p00993
0.95051,0.25428,p00994
0.98283,0.019671,p00995
0.9349,0.026932,p00996
1.0159,0.019417,p00997
0.97419,0.18259,p00998
1.188,0.098314,p00999
0.80449,0.22551,p01000
