wind_speed,fetch_lk,c_relax_C,par_id
1.1309,69661,0.051453,p00199
0.8158,73487,0.098532,p00200
0.9673,61763,0.075156,p00201
0.80577,70364,0.012335,p00202
1.1226,55383,0.031219,p00203
0.81755,50106,0.031278,p00204
1.0869,62723,0.0099033,p00205
1.172,57929,0.061739,p00206
0.94055,51085,0.0015149,p00207
0.96218,59125,0.005635,p00208
1.1275,64950,0.032374,p00209
1.1024,70006,0.023507,p00210
0.97218,73468,0.013732,p00211
0.85639,52727,0.078514,p00212
0.90639,71574,0.020916,p00213
1.1602,57361,0.023268,p00214
1.0809,58747,0.034283,p00215
1.0419,62655,0.083068,p00216
0.99535,53209,0.097171,p00217
0.80189,61485,0.065436,p00218
0.96296,68076,0.027848,p00219
0.81687,71736,0.015786,p00220
1.1272,68492,0.087937,p00221
1.116,59830,0.069827,p00222
0.94014,63907,0.020579,p00223
0.89652,50620,0.073281,p00224
1.08,71789,0.073099,p00225
0.91054,51372,0.067782,p00226
0.8398,69417,0.027191,p00227
0.80144,73465,0.027025,p00228
1.1015,70655,0.015457,p00229
0.876,67157,0.087133,p00230
1.1336,67301,0.019611,p00231
0.94601,54295,0.074818,p00232
0.93298,70968,0.024244,p00233
1.1407,67872,0.0064625,p00234
0.83252,63761,0.0076727,p00235
0.85311,52554,0.055264,p00236
1.0728,52497,0.014441,p00237
1.0895,66032,0.037799,p00238
1.1296,53742,0.09893,p00239
1.1608,52852,0.032388,p00240
0.91105,56460,0.013706,p00241
0.95832,63725,0.059742,p00242
0.93074,60827,0.0037382,p00243
0.84031,51815,0.02888,p00244
1.0597,69980,0.072472,p00245
0.80063,60639,0.034306,p00246
0.91558,72312,0.0044191,p00247
0.89174,54484,0.095491,p00248
0.90453,51914,0.015358,p00249
1.1276,66018,0.013961,p00250
1.0502,71712,0.086436,p00251
1.1931,50375,0.018114,p00252
0.87683,69915,0.029792,p00253
1.0156,52909,0.041673,p00254
0.89134,66329,0.010104,p00255
1.1878,54536,0.086395,p00256
0.82117,74856,0.012889,p00257
0.85381,72676,0.07046,p00258
0.80311,57399,0.063606,p00259
1.1717,57389,0.030826,p00260
1.1459,69579,0.0069763,p00261
1.1175,64751,0.016807,p00262
1.0623,53006,0.061179,p00263
0.98521,59533,0.085171,p00264
1.0341,54167,0.0096348,p00265
0.80412,54210,0.079755,p00266
1.15,53689,0.07916,p00267
0.88258,60700,0.042205,p00268
0.8987,72622,0.095772,p00269
1.0743,67839,0.0049679,p00270
1.1907,72595,0.081935,p00271
0.88938,58644,0.090465,p00272
1.171,59119,0.044079,p00273
1.0628,72422,0.0018499,p00274
0.89928,63969,0.08534,p00275
1.1976,64571,0.055545,p00276
1.0197,62937,0.057517,p00277
0.88931,70055,0.091579,p00278
1.1682,59539,0.084425,p00279
0.88638,65674,0.094327,p00280
1.1429,59884,0.050124,p00281
1.1756,72629,0.099867,p00282
1.1614,64612,0.014204,p00283
1.0258,69130,0.060571,p00284
1.1391,56914,0.013983,p00285
0.84147,63947,0.088297,p00286
1.1894,58297,0.054711,p00287
1.1164,72428,0.092788,p00288
1.1065,65749,0.080326,p00289
0.96276,67388,0.063882,p00290
0.86678,63592,0.085357,p00291
0.94523,50428,0.094781,p00292
0.99412,62715,0.060539,p00293
1.0218,60544,0.012197,p00294
0.81396,56541,0.064212,p00295
0.97337,58462,0.032438,p00296
1.1497,50443,0.081174,p00297
1.1993,68914,0.047603,p00298
0.90165,67852,0.021401,p00299
0.90861,55073,0.042491,p00300
0.99563,72132,0.018314,p00301
0.89328,69490,0.058328,p00302
1.022,51963,0.075391,p00303
1.1644,60513,0.05135,p00304
1.182,65346,0.060044,p00305
1.0896,59717,0.047931,p00306
1.0488,59743,0.081576,p00307
1.1289,69532,0.095688,p00308
0.85251,62285,0.0045795,p00309
0.82136,73972,0.039465,p00310
1.0538,73272,0.045135,p00311
1.1723,67407,0.0722,p00312
0.89159,57965,0.035789,p00313
0.92459,67622,0.088164,p00314
1.1915,60507,0.080764,p00315
1.0905,63247,0.07956,p00316
0.85977,72201,0.0909,p00317
0.94537,65895,0.00022747,p00318
0.89913,68842,0.095904,p00319
0.93152,73598,0.077794,p00320
1.141,53284,0.095191,p00321
0.82812,69882,0.097975,p00322
1.1351,63834,0.016203,p00323
1.1361,60889,0.053263,p00324
0.90508,63841,0.05279,p00325
0.95549,70707,0.055969,p00326
0.91448,58276,0.051845,p00327
1.1971,60011,0.088823,p00328
0.90321,58685,0.093684,p00329
0.93084,70334,0.085476,p00330
1.0827,62363,0.049722,p00331
0.93393,69541,0.081592,p00332
1.1395,72168,0.065814,p00333
1.0794,57248,0.064957,p00334
0.94678,72631,0.0044518,p00335
1.1428,72943,0.055383,p00336
0.82169,56041,0.0010048,p00337
0.91003,56454,0.0882,p00338
0.99553,72130,0.019421,p00339
0.80613,58095,0.021563,p00340
0.87455,65161,0.088995,p00341
0.9688,69781,0.043744,p00342
1.0599,64222,0.0326,p00343
1.0677,70298,0.06677,p00344
1.1447,72714,0.0079046,p00345
1.1189,68107,0.08922,p00346
0.89344,70336,0.040853,p00347
1.1115,72230,0.075757,p00348
0.87943,52933,0.012798,p00349
0.84863,69119,0.076878,p00350
1.0002,67651,0.036067,p00351
1.0472,69998,0.042384,p00352
1.1796,62702,0.074997,p00353
0.86228,73604,0.058662,p00354
1.0852,74704,0.038298,p00355
0.84667,67751,0.088147,p00356
0.9557,74725,0.060301,p00357
0.92959,60459,0.071769,p00358
0.83709,62019,0.069902,p00359
0.89405,66567,0.058198,p00360
0.83926,69183,0.033109,p00361
1.145,69749,0.033579,p00362
1.0127,67458,0.0048893,p00363
1.0616,62242,0.040343,p00364
0.84482,60571,0.018455,p00365
0.82525,51103,0.039807,p00366
0.98375,67045,0.039646,p00367
1.026,66338,0.0835,p00368
1.1965,74340,0.080575,p00369
0.87658,70725,0.096126,p00370
1.1304,58318,0.085737,p00371
1.1384,62386,0.053189,p00372
0.99908,59965,0.079625,p00373
1.1207,55480,3.9021e-05,p00374
0.97016,74469,0.035409,p00375
1.0696,72996,0.04053,p00376
0.88487,56575,0.090146,p00377
0.93376,69161,0.051716,p00378
1.0946,58653,0.0027637,p00379
1.0638,50060,0.084543,p00380
0.8908,66791,0.03749,p00381
1.0894,71511,0.098472,p00382
0.99273,54582,0.056867,p00383
0.87249,54480,0.0056698,p00384
0.85104,63045,0.09502,p00385
0.90487,58898,0.005651,p00386
0.92119,50594,0.099529,p00387
0.8889,51874,0.0029704,p00388
0.82445,63750,0.0073246,p00389
1.0325,72228,0.051001,p00390
1.1544,62978,0.097819,p00391
1.0023,73435,0.099615,p00392
1.034,66576,0.061205,p00393
0.95911,72067,0.06953,p00394
0.86027,55356,0.044531,p00395
0.93271,56942,0.088667,p00396
0.94372,67253,0.050004,p00397
0.80823,57878,0.07995,p00398
1.0908,56538,0.048851,p00399
0.82197,64044,0.067262,p00400
0.98706,73648,0.080961,p00401
1.1648,56117,0.062175,p00402
0.91015,67075,0.030705,p00403
0.90811,54124,0.043898,p00404
0.92256,68485,0.068734,p00405
1.1384,70308,0.06924,p00406
1.0795,57011,0.025906,p00407
1.1183,59023,0.054651,p00408
1.1584,53363,0.032128,p00409
1.084,54412,0.047666,p00410
0.8191,51379,0.045083,p00411
1.0507,73956,0.083229,p00412
1.09,59988,0.09119,p00413
1.1895,57344,0.078871,p00414
0.90699,50596,0.0011632,p00415
1.1379,51005,0.028168,p00416
1.0864,66907,0.075652,p00417
1.0547,53509,0.010467,p00418
0.84919,70819,0.0041192,p00419
1.1305,63546,0.016255,p00420
0.99202,51692,0.038612,p00421
1.0828,54801,0.0076057,p00422
1.0165,73840,0.088802,p00423
0.80987,72089,0.025887,p00424
1.1514,58572,0.042044,p00425
0.92318,60193,0.067711,p00426
1.021,71566,0.071318,p00427
1.1019,65925,0.044365,p00428
0.91434,67011,0.090584,p00429
1.1456,57084,0.097329,p00430
1.0288,51996,0.056082,p00431
0.83801,72254,0.046704,p00432
0.8635,70359,0.01544,p00433
0.90822,74482,0.015949,p00434
1.082,71215,0.016015,p00435
1.0068,70950,0.038259,p00436
0.9012,72601,0.0027249,p00437
1.0428,51634,0.0041955,p00438
0.98584,64793,0.09691,p00439
0.98678,69110,0.021673,p00440
1.01,66383,0.053757,p00441
1.1452,52546,0.064039,p00442
1.1272,71483,0.05398,p00443
1.0806,50163,0.068545,p00444
1.1398,60393,0.089078,p00445
0.93466,62731,0.018428,p00446
0.81885,53393,0.08415,p00447
1.132,73235,0.058669,p00448
0.92734,68026,0.034629,p00449
0.93899,60874,0.0055592,p00450
1.0443,68219,0.032098,p00451
1.0408,71196,0.023323,p00452
1.1931,65043,0.079231,p00453
1.1408,56861,0.070701,p00454
0.99852,60361,0.086543,p00455
0.81131,68889,0.059638,p00456
0.86587,60689,0.001684,p00457
0.96919,58674,0.0086522,p00458
1.122,53263,0.026798,p00459
0.97916,61566,0.030194,p00460
1.0683,69098,0.078075,p00461
1.1594,53266,0.0060403,p00462
0.83112,52118,0.084262,p00463
0.90998,57837,0.060261,p00464
0.84854,56823,0.082567,p00465
0.94458,68601,0.0078073,p00466
1.0328,62649,0.082713,p00467
0.99403,56254,0.066836,p00468
1.0122,66479,0.024017,p00469
1.1517,71376,0.089647,p00470
1.045,60257,0.029603,p00471
1.0587,70424,0.056207,p00472
1.1758,64062,0.097067,p00473
0.98532,58195,0.029553,p00474
1.1823,62756,0.065144,p00475
0.86593,55796,0.03967,p00476
0.92335,73622,0.085267,p00477
0.98351,66482,0.059595,p00478
0.85162,54653,0.086617,p00479
1.1046,66006,0.09248,p00480
0.80418,69307,0.04637,p00481
0.94272,69790,0.060406,p00482
0.88742,58388,0.035854,p00483
1.0353,62329,0.039136,p00484
1.0691,63104,0.0045985,p00485
1.1165,62046,0.084643,p00486
1.1223,52844,0.087556,p00487
1.1537,58928,0.075631,p00488
0.83969,58705,0.090201,p00489
1.0175,72963,0.019233,p00490
1.0105,71032,0.089635,p00491
0.95955,69969,0.061859,p00492
0.9912,68170,0.0714,p00493
0.81227,59709,0.077249,p00494
1.1472,59073,0.095332,p00495
0.92689,59513,0.074961,p00496
0.89857,63645,0.08631,p00497
0.91264,68626,0.076582,p00498
0.82056,74358,6.9912e-05,p00499
1.1228,60906,0.02258,p00500
1.1193,51642,0.019132,p00501
0.9274,73038,0.08327,p00502
1.1802,54178,0.035653,p00503
1.129,66563,0.0049779,p00504
1.0115,57220,0.047773,p00505
1.0598,67701,0.041268,p00506
0.8391,73965,0.01822,p00507
0.9479,58076,0.013289,p00508
0.98311,58558,0.081781,p00509
1.0024,65571,0.0362,p00510
1.1221,59556,0.0032894,p00511
0.8222,73641,0.097027,p00512
0.96545,64584,0.041114,p00513
0.98186,71913,0.021591,p00514
1.0253,55269,0.012743,p00515
1.0934,65857,0.072495,p00516
1.0713,70924,0.035241,p00517
0.95474,54615,0.0063749,p00518
1.088,55891,0.0086315,p00519
1.1569,66968,0.083887,p00520
0.90009,71586,0.080444,p00521
0.95396,58102,0.064484,p00522
0.97253,59393,0.015746,p00523
1.0457,74197,0.054371,p00524
0.86523,51885,0.015719,p00525
1.0988,73882,0.072728,p00526
1.1539,50390,0.03056,p00527
0.82311,52524,0.0082678,p00528
1.1638,59349,0.097741,p00529
1.1225,60213,0.037135,p00530
1.1718,74451,0.037513,p00531
1.0593,53369,0.056912,p00532
0.96239,68599,0.098202,p00533
1.1761,61714,0.084593,p00534
1.0186,71685,0.0078887,p00535
1.1072,56662,0.095666,p00536
0.91626,66515,0.0074848,p00537
1.1903,74418,0.073758,p00538
1.1688,72380,0.01621,p00539
1.1332,62124,0.0037756,p00540
0.99258,60839,0.046456,p00541
1.1636,51553,0.067495,p00542
0.99572,54053,0.031296,p00543
0.97359,53221,0.093646,p00544
1.1087,68611,0.082619,p00545
0.88784,71180,0.00018159,p00546
0.93732,53562,0.037017,p00547
1.1365,58762,0.010109,p00548
0.90175,60898,0.053847,p00549
0.98536,68160,0.091162,p00550
1.1799,52690,0.0034468,p00551
0.86014,67238,0.014963,p00552
1.1799,57639,0.077095,p00553
1.184,56257,0.00032154,p00554
1.1396,59180,0.076905,p00555
0.81047,63220,0.085992,p00556
0.94681,52902,0.048319,p00557
1.0748,71702,0.050415,p00558
1.0663,74689,0.01013,p00559
0.96081,74380,0.057683,p00560
1.0094,69104,0.019961,p00561
1.114,54339,0.026931,p00562
0.88325,65982,0.070156,p00563
0.9114,51970,0.06781,p00564
0.81845,61205,0.031377,p00565
1.1521,72404,0.075451,p00566
1.1575,67954,0.012417,p00567
1.1582,66894,0.059968,p00568
1.0717,54672,0.089416,p00569
0.88505,50320,0.045421,p00570
0.91394,66725,0.0017996,p00571
1.1676,71901,0.05435,p00572
1.0117,52419,0.0078175,p00573
0.97259,60311,0.064084,p00574
0.96129,50876,0.051548,p00575
1.0636,52827,0.06292,p00576
0.9945,59245,0.082204,p00577
1.1407,67214,0.016698,p00578
1.1157,50091,0.014094,p00579
1.1782,61285,0.086476,p00580
0.8166,69010,0.030638,p00581
0.82037,72098,0.043085,p00582
1.0436,54255,0.072046,p00583
0.95173,68542,0.096539,p00584
0.90768,67545,0.072625,p00585
0.99952,67446,0.098978,p00586
1.1908,60083,0.067265,p00587
1.0975,52633,0.066271,p00588
0.84817,62635,0.080855,p00589
0.99378,65730,0.051494,p00590
1.1663,56105,0.08507,p00591
0.84622,54174,0.083209,p00592
1.06,62391,0.058259,p00593
1.1075,69145,0.011295,p00594
1.1064,53428,0.050363,p00595
1.0763,59233,0.098403,p00596
1.0194,65904,0.066015,p00597
0.91654,64762,0.037173,p00598
0.94455,58478,0.0053038,p00599
0.93944,55340,0.052689,p00600
0.95101,73049,0.032463,p00601
1.1134,60788,0.062834,p00602
1.0288,66754,0.01272,p00603
1.0371,64882,0.030031,p00604
1.1775,72191,0.0020064,p00605
1.11,64459,0.076538,p00606
1.0659,57152,0.02245,p00607
0.86049,60733,0.025372,p00608
0.99938,54070,0.056645,p00609
1.077,61048,0.010896,p00610
1.134,67643,0.038957,p00611
0.94872,71579,0.015895,p00612
1.1566,74030,0.027357,p00613
1.1983,64424,0.018497,p00614
0.8065,58178,0.053326,p00615
0.92662,74329,0.056884,p00616
1.0834,72550,0.098801,p00617
1.1772,52702,0.097453,p00618
1.0938,54099,0.035998,p00619
0.99492,51678,0.094292,p00620
1.0574,60831,0.043112,p00621
1.0596,51357,0.035915,p00622
0.84448,54004,0.015604,p00623
1.161,58366,0.063346,p00624
0.95793,61601,0.08206,p00625
1.0096,72954,0.083381,p00626
0.84705,71037,0.089557,p00627
0.81597,65037,0.031526,p00628
1.1025,51460,0.074198,p00629
0.848,51354,0.033396,p00630
1.0706,50135,0.099024,p00631
1.1422,63784,0.0027878,p00632
0.91639,61748,0.016461,p00633
1.0454,69812,0.049372,p00634
0.95828,71954,0.01684,p00635
0.82376,50288,0.0085759,p00636
0.87302,51674,0.029128,p00637
0.82733,63124,0.027682,p00638
1.0275,71403,0.063156,p00639
1.0544,69042,0.08589,p00640
1.1464,59853,0.028742,p00641
1.1523,63558,0.01403,p00642
0.82761,73454,0.036616,p00643
0.85274,64270,0.032765,p00644
0.80446,70785,0.070061,p00645
0.82497,61910,0.024106,p00646
1.0181,60948,0.084972,p00647
0.95655,63019,0.00097105,p00648
0.91878,62072,0.09276,p00649
0.9311,50772,0.034863,p00650
1.106,67599,0.011639,p00651
1.1656,62251,0.066056,p00652
0.93317,50539,0.0012451,p00653
0.82886,67232,0.018649,p00654
0.88131,72777,0.079495,p00655
1.0695,63417,0.064517,p00656
0.82357,58920,0.070013,p00657
1.0812,51169,0.0075216,p00658
1.1372,61482,0.030479,p00659
0.94613,61390,0.037632,p00660
1.023,50367,0.015854,p00661
0.92883,59642,0.033166,p00662
0.92861,52112,0.0099237,p00663
1.0556,68714,0.024749,p00664
1.1676,72753,0.0025522,p00665
0.85299,64653,0.02206,p00666
1.0375,55100,0.031452,p00667
1.0467,53895,0.041069,p00668
1.1869,52420,0.037337,p00669
0.89212,64326,0.027115,p00670
1.197,53720,0.021006,p00671
1.0492,55390,0.041844,p00672
1.0672,53638,0.092538,p00673
0.85699,66865,0.037295,p00674
0.82597,70264,0.08675,p00675
1.0575,68559,0.058096,p00676
1.053,67248,0.077214,p00677
0.84276,51615,0.067103,p00678
0.84776,64596,0.054041,p00679
1.1113,52539,0.061616,p00680
0.89265,55364,0.062408,p00681
0.88829,57619,0.061008,p00682
1.0019,54787,0.0022311,p00683
0.93956,74074,0.029245,p00684
1.0494,55937,0.057202,p00685
1.0692,62318,0.030341,p00686
1.1994,50356,0.094779,p00687
1.0457,68390,0.012494,p00688
1.0382,69027,0.093673,p00689
1.1092,57752,0.09202,p00690
1.0681,73295,0.096216,p00691
1.0886,65381,0.023517,p00692
1.0968,61963,0.085606,p00693
0.92205,56752,0.080931,p00694
1.0322,61298,0.089717,p00695
0.98024,58350,0.055148,p00696
1.0825,73655,0.041407,p00697
1.0364,73364,0.010711,p00698
1.1841,66205,0.098718,p00699
1.1667,54620,0.00013219,p00700
0.85458,54457,0.02691,p00701
1.0225,72335,0.073735,p00702
0.81716,60226,0.051932,p00703
1.1603,67904,0.092455,p00704
0.94094,72327,0.0067355,p00705
0.90614,57117,0.092366,p00706
0.85396,66687,0.057992,p00707
1.1001,62871,0.018477,p00708
1.0476,53667,0.081412,p00709
1.1496,57850,0.076605,p00710
1.174,60911,0.08161,p00711
0.87103,50671,0.05378,p00712
1.1084,58694,0.029165,p00713
1.0316,59786,0.055715,p00714
1.0053,67865,0.02149,p00715
1.0064,51969,0.077329,p00716
0.9214,72141,0.02644,p00717
1.1184,68104,0.04546,p00718
0.82745,66231,0.043305,p00719
1.0099,67486,0.069687,p00720
1.0874,50040,0.045784,p00721
1.1705,53059,0.032875,p00722
0.8157,53384,0.02124,p00723
1.1702,58859,0.002661,p00724
1.063,58758,0.022133,p00725
1.1103,61554,0.06328,p00726
1.1995,69729,0.045303,p00727
1.0999,62171,0.054937,p00728
0.81607,61207,0.026465,p00729
1.1701,58307,0.017913,p00730
1.1962,58825,0.079691,p00731
1.14,70376,0.03039,p00732
1.0032,63076,0.03562,p00733
0.82843,53145,0.094091,p00734
0.88749,51508,0.029276,p00735
0.81149,56192,0.090635,p00736
0.84299,63517,7.3914e-05,p00737
1.1946,50478,0.0091814,p00738
0.86371,57274,0.034905,p00739
1.0856,54879,0.036168,p00740
0.88671,70724,0.033895,p00741
0.91376,63917,0.031168,p00742
1.0608,58132,0.026139,p00743
0.94963,54029,0.035113,p00744
1.1984,73866,0.090511,p00745
1.0326,58906,0.081431,p00746
0.89261,62750,0.057869,p00747
1.0526,65578,0.068781,p00748
0.91091,57042,0.042446,p00749
1.1411,74301,0.02286,p00750
0.99468,62225,0.083251,p00751
1.1026,59506,0.0010882,p00752
1.1126,74606,0.048039,p00753
1.1803,59062,0.049726,p00754
1.0618,53867,0.035574,p00755
1.1292,63857,0.027152,p00756
1.1775,59356,0.052501,p00757
1.1216,63158,0.056774,p00758
0.87653,70205,0.063731,p00759
0.98517,52620,0.049538,p00760
0.83201,66072,0.023987,p00761
0.8258,51322,0.084796,p00762
0.95042,74749,0.039741,p00763
0.95234,67629,0.0072646,p00764
0.87422,59055,0.062339,p00765
0.93745,66849,0.0034152,p00766
0.92409,74143,0.035765,p00767
1.1292,70410,0.065239,p00768
1.0619,62566,0.085763,p00769
1.0232,69612,0.038045,p00770
1.1896,70174,0.0022253,p00771
1.1066,56559,0.069724,p00772
1.1214,61828,0.012077,p00773
1.1498,74877,0.062447,p00774
0.95743,73512,0.022475,p00775
1.1153,67710,0.044043,p00776
1.1347,51257,0.023435,p00777
1.1227,61056,0.079872,p00778
1.1415,65644,0.014657,p00779
0.84945,55170,0.044181,p00780
0.80784,61137,0.017502,p00781
1.0206,67909,0.024149,p00782
0.80361,70802,0.020448,p00783
1.0155,64102,0.08269,p00784
0.92566,72552,0.0066084,p00785
1.1834,74095,0.062218,p00786
1.0803,58493,0.036886,p00787
1.189,67977,0.075721,p00788
0.82239,56060,0.090294,p00789
0.88429,52208,0.046536,p00790
0.90446,70029,0.071433,p00791
1.1988,50217,0.017891,p00792
1.0125,63866,0.061594,p00793
0.99836,50455,0.0014715,p00794
1.0807,55723,0.065078,p00795
1.0034,62920,0.065874,p00796
1.0478,74153,0.086659,p00797
1.1819,57558,0.014621,p00798
1.0434,61144,0.013062,p00799
1.0049,51401,0.071354,p00800
0.90225,68605,0.055349,p00801
0.96269,59933,0.038545,p00802
1.0907,69288,0.022751,p00803
0.99479,64199,0.057773,p00804
0.81555,66321,0.076985,p00805
1.1506,60984,0.074746,p00806
0.96138,61195,0.099518,p00807
1.0294,67138,0.092817,p00808
0.83391,69757,0.0065024,p00809
0.95848,58196,0.06491,p00810
1.0751,61302,0.089608,p00811
0.89527,65500,0.078996,p00812
0.80863,60441,0.050825,p00813
1.1852,68447,0.071163,p00814
1.0524,65629,0.026755,p00815
0.90068,60281,0.07396,p00816
0.87404,69436,0.032239,p00817
0.9768,73626,0.067425,p00818
