wind_speed,fetch_lk,c_relax_C,par_id
1.1586,73691,0.021099,p00116
0.93957,67399,0.036378,p00117
1.1413,62144,0.072968,p00118
0.81309,52505,0.085324,p00119
1.0327,52081,0.094297,p00120
0.98568,64071,0.080634,p00121
0.82322,65723,0.03144,p00122
0.95399,64145,0.099343,p00123
0.80032,59556,0.029933,p00124
0.86563,70462,0.094886,p00125
0.91715,52526,0.028398,p00126
1.1266,62582,0.041646,p00127
1.0164,73683,0.049998,p00128
1.1585,60041,0.0053814,p00129
1.0926,60630,0.072608,p00130
1.1075,62554,0.079305,p00131
1.057,67180,0.0057006,p00132
0.92411,52872,0.056822,p00133
1.1755,50121,0.099509,p00134
1.129,70481,0.049102,p00135
1.147,67916,0.03277,p00136
0.80249,65985,0.01417,p00137
0.99945,60823,0.028851,p00138
1.1609,60906,0.034495,p00139
1.0703,52523,0.096172,p00140
1.1259,68910,0.063147,p00141
0.89875,69354,0.043348,p00142
0.96777,73319,0.01305,p00143
1.0293,51703,0.026447,p00144
1.1426,56341,0.085399,p00145
1.0102,62856,0.03065,p00146
1.1132,53053,0.093211,p00147
1.1994,52833,0.072159,p00148
1.106,73084,0.068464,p00149
1.1452,70174,0.071686,p00150
1.1009,61342,0.029964,p00151
1.1999,55299,0.097658,p00152
1.0972,56091,0.045081,p00153
0.90687,72233,0.046979,p00154
1.1903,71682,0.094712,p00155
0.83067,52511,0.048059,p00156
1.1749,57993,0.044097,p00157
1.1329,73282,0.01736,p00158
0.98369,71722,0.08278,p00159
0.974,64578,0.094912,p00160
1.1981,73380,0.081338,p00161
1.0278,53639,0.02236,p00162
0.88837,69356,0.062085,p00163
0.84457,70495,0.087297,p00164
0.95702,65858,0.020749,p00165
1.0413,60832,0.087806,p00166
1.0998,71126,0.011959,p00167
0.9168,72446,0.085549,p00168
0.86644,72131,0.037459,p00169
1.1615,52250,0.040794,p00170
1.0874,54098,0.062883,p00171
0.84668,57581,0.07571,p00172
0.90223,58923,0.033961,p00173
0.87969,54544,0.073096,p00174
0.83345,65388,0.038177,p00175
0.87136,53398,0.039948,p00176
0.808,66604,0.016622,p00177
1.0141,59919,0.035606,p00178
1.1753,56179,0.079267,p00179
0.86298,55491,0.088988,p00180
1.0052,60186,0.004721,p00181
0.93031,70091,0.011974,p00182
1.0107,71501,0.012451,p00183
1.0351,53358,0.09985,p00184
1.008,67093,0.034748,p00185
1.1415,56020,0.089047,p00186
0.82625,55224,0.076703,p00187
1.009,66444,0.032345,p00188
1.1645,59265,0.077119,p00189
1.1384,71065,0.022651,p00190
1.1299,65372,0.080663,p00191
1.0022,64973,0.094202,p00192
1.1702,51289,0.06078,p00193
0.90272,71650,0.098116,p00194
0.98293,61231,0.078874,p00195
1.1524,65740,0.025543,p00196
0.86705,67029,0.043825,p00197
0.82564,56431,0.061515,p00198
1.1602,69696,0.066939,p00199
1.0555,52087,0.0086698,p00200
1.0406,59749,0.047079,p00201
1.1476,55671,0.025718,p00202
1.0855,55419,0.038618,p00203
1.1688,68558,0.08878,p00204
0.8614,66816,0.035099,p00205
0.80603,60620,0.028317,p00206
0.98965,53934,0.098133,p00207
1.1996,58498,0.057946,p00208
0.80417,68728,0.01975,p00209
0.94638,72246,0.046998,p00210
0.99841,72464,0.0023171,p00211
1.0858,53743,0.0036812,p00212
0.94269,70189,0.063998,p00213
1.0501,63792,0.0059246,p00214
1.0259,60606,0.0050651,p00215
1.1535,56339,0.061464,p00216
1.0493,73935,0.042161,p00217
1.1998,65843,0.042074,p00218
1.1479,63236,0.041775,p00219
1.073,65748,0.037528,p00220
1.0388,51344,0.021206,p00221
0.92266,72472,0.010766,p00222
1.0103,65969,0.040728,p00223
1.1797,71907,0.082499,p00224
0.80319,50370,0.011246,p00225
0.83745,54022,0.022938,p00226
1.0633,51803,0.06915,p00227
0.82292,58409,0.041122,p00228
0.93289,69062,0.097177,p00229
1.0617,64303,0.078748,p00230
1.0801,69123,0.099748,p00231
0.91978,73698,0.082121,p00232
1.048,72619,0.0020673,p00233
0.84866,57827,0.039275,p00234
1.1536,55193,0.071923,p00235
0.82507,74604,0.022615,p00236
1.0798,55056,0.078533,p00237
1.0341,50890,0.0045082,p00238
0.83544,72478,0.070184,p00239
1.0811,72442,0.069694,p00240
1.0064,72585,0.046299,p00241
0.98826,63044,0.021452,p00242
1.1244,53869,0.03888,p00243
0.83132,57781,0.011045,p00244
0.89901,65908,0.025842,p00245
1.0133,64590,0.040811,p00246
0.8218,65022,0.086692,p00247
1.0146,69559,0.027466,p00248
0.99695,64623,0.05061,p00249
1.0176,53077,0.056293,p00250
0.94987,53200,0.087225,p00251
0.83828,69132,0.0059443,p00252
1.156,70182,0.033009,p00253
1.0551,55652,0.024575,p00254
1.1667,50040,0.043987,p00255
0.83556,70294,0.021164,p00256
0.81256,52152,0.0037704,p00257
0.84216,67736,0.041504,p00258
1.177,68255,0.02566,p00259
0.99806,62303,0.094145,p00260
0.98487,60667,0.070238,p00261
1.1059,65344,0.0224,p00262
0.92678,54278,0.037729,p00263
1.0527,57055,0.0056715,p00264
0.95228,70409,0.051195,p00265
0.84936,51967,0.092831,p00266
0.83919,58517,0.018054,p00267
0.9171,64487,0.049669,p00268
1.0382,73551,0.093461,p00269
0.9268,68857,0.055995,p00270
1.078,54565,0.074866,p00271
1.1396,66511,0.076311,p00272
1.0055,65824,0.045554,p00273
1.099,64384,0.035114,p00274
1.1019,56284,0.095105,p00275
0.88944,67122,0.0034729,p00276
0.82555,71980,0.089241,p00277
0.90474,52404,0.054299,p00278
0.80268,60820,0.075253,p00279
1.0519,65475,0.04597,p00280
1.1361,70982,0.040266,p00281
0.87759,70849,0.078945,p00282
1.1092,63568,0.026726,p00283
1.1778,58270,0.055607,p00284
1.0861,53715,0.0030321,p00285
0.80406,64257,0.061382,p00286
0.97488,60764,0.038768,p00287
0.80932,56668,0.099889,p00288
1.0733,57098,0.079173,p00289
0.95627,52577,0.087303,p00290
0.91557,60198,0.092242,p00291
1.189,58548,0.083312,p00292
1.1739,53898,0.032469,p00293
1.1561,73563,0.05251,p00294
0.94008,60128,0.043926,p00295
0.98064,74285,0.055329,p00296
0.84723,60793,0.0016237,p00297
0.91985,59541,0.042722,p00298
0.86082,59530,0.045182,p00299
1.1286,63331,0.071741,p00300
1.0702,59494,0.026018,p00301
0.89377,54447,0.0085241,p00302
0.84148,60035,0.028379,p00303
1.0256,66390,0.085374,p00304
0.82671,61555,0.0033893,p00305
0.90295,67690,0.041162,p00306
0.9465,59858,0.095264,p00307
1.0274,68878,0.00096036,p00308
0.92625,68720,0.016304,p00309
0.87236,69448,0.033799,p00310
0.85916,69913,0.049795,p00311
1.0567,72860,0.080849,p00312
1.1224,70681,0.048487,p00313
0.85024,66821,0.0081184,p00314
0.82878,70573,0.039052,p00315
0.90621,73677,0.035524,p00316
1.1269,64543,0.049444,p00317
0.88746,72140,0.081449,p00318
1.1713,57131,0.065638,p00319
1.1646,52662,0.091056,p00320
1.1744,62466,0.081817,p00321
1.066,63480,0.014743,p00322
1.1517,70553,0.0032858,p00323
1.0329,71591,0.035873,p00324
1.0716,54738,0.048963,p00325
1.0559,57549,0.039405,p00326
1.1191,52848,0.032459,p00327
1.1008,74912,0.037921,p00328
0.8142,55113,0.091236,p00329
0.94178,74245,0.011391,p00330
0.96125,68684,0.04613,p00331
0.89884,63774,0.042589,p00332
0.85604,63799,0.086247,p00333
1.0882,67723,0.03608,p00334
0.90542,62123,0.042436,p00335
0.86914,56569,0.016597,p00336
1.1662,57936,0.0068928,p00337
0.84632,65151,0.031582,p00338
0.83801,60329,0.0452,p00339
0.86049,59927,0.089302,p00340
1.0196,73213,0.05556,p00341
1.0645,50416,0.062234,p00342
0.87848,55709,0.067013,p00343
1.1207,61303,0.025014,p00344
0.83715,57414,0.022458,p00345
1.0544,53085,0.05439,p00346
1.0537,53739,0.06464,p00347
1.1644,53176,0.037516,p00348
0.91316,56793,0.085422,p00349
0.9882,72653,0.021632,p00350
1.0101,66101,0.09558,p00351
1.0151,55012,0.045249,p00352
0.81979,60353,0.083782,p00353
0.89958,59983,0.010294,p00354
0.80813,74316,0.033062,p00355
1.0214,59015,0.087738,p00356
1.1236,73488,0.084167,p00357
0.87535,52913,0.045454,p00358
1.1904,50483,0.04714,p00359
0.90066,58058,0.021358,p00360
1.0747,71532,0.084785,p00361
1.1082,64421,0.014272,p00362
0.9756,56438,0.019949,p00363
1.0223,57224,0.034697,p00364
1.0573,69529,0.079996,p00365
1.1342,55096,0.010061,p00366
0.94814,71954,0.032801,p00367
0.95361,67218,0.097373,p00368
1.027,71615,0.060103,p00369
1.0198,56548,0.050362,p00370
0.98149,69225,0.07654,p00371
1.1486,52380,0.021844,p00372
0.85823,54559,0.0051301,p00373
0.86896,61852,0.06837,p00374
0.97387,70113,0.098703,p00375
0.93178,57004,0.061249,p00376
0.84586,57180,0.0312,p00377
0.83888,64119,0.032497,p00378
1.0376,63603,0.053711,p00379
1.0104,69151,0.015838,p00380
0.96362,70135,0.0019559,p00381
0.83262,59109,0.077083,p00382
1.0465,71727,0.075196,p00383
0.97315,52385,0.017891,p00384
1.1872,54177,0.090921,p00385
1.0082,64755,0.00387,p00386
1.0531,60301,0.045609,p00387
0.99625,70896,0.023446,p00388
0.90778,65993,0.095824,p00389
0.89362,62388,0.059779,p00390
1.1693,69233,0.08504,p00391
0.88741,74530,0.020049,p00392
1.0745,61611,0.0455,p00393
0.97296,62938,0.09352,p00394
1.194,66612,0.039462,p00395
0.94019,52234,0.010497,p00396
0.9154,55407,0.016115,p00397
0.80688,73617,0.094934,p00398
0.83231,73881,0.019225,p00399
1.1636,67339,0.052491,p00400
1.0132,58799,0.08237,p00401
1.0056,58888,0.089335,p00402
1.18,61391,0.086584,p00403
1.0802,54485,0.037781,p00404
0.91882,66902,0.016061,p00405
1.1185,54882,0.090291,p00406
0.92848,67646,0.080107,p00407
1.0043,66112,0.060856,p00408
1.1548,57568,0.014948,p00409
0.90043,69609,0.094823,p00410
0.88268,55212,0.055523,p00411
0.8248,58620,0.044058,p00412
1.0868,58854,0.034722,p00413
0.86872,56422,0.080297,p00414
1.1439,73950,0.073793,p00415
1.097,60613,0.044569,p00416
0.8105,63894,0.024047,p00417
1.0533,60975,0.043764,p00418
0.98219,62014,0.05632,p00419
1.1943,58168,0.096241,p00420
1.1734,65572,0.088909,p00421
0.96727,62190,0.071607,p00422
1.0199,54225,0.083191,p00423
1.0438,60338,0.057123,p00424
1.164,55074,0.03731,p00425
1.0774,72716,0.064442,p00426
0.95753,73644,0.068991,p00427
0.80712,64920,0.016924,p00428
1.1447,65605,0.060217,p00429
1.1886,57729,0.033918,p00430
1.0736,72255,0.070893,p00431
0.9997,71600,0.028278,p00432
1.1939,63708,0.020193,p00433
0.87242,65959,0.065668,p00434
0.90727,72812,0.054109,p00435
0.82284,73135,0.027054,p00436
1.0364,61960,0.06293,p00437
1.0509,73592,0.076186,p00438
0.89488,54202,0.029734,p00439
1.0833,62040,0.056498,p00440
0.90902,72080,0.066524,p00441
0.96856,53523,0.094944,p00442
1.1914,68074,0.030781,p00443
1.0094,56099,0.018938,p00444
0.82924,61714,0.0020337,p00445
0.87053,50358,0.078355,p00446
1.0266,73545,0.049239,p00447
0.98654,74047,0.056273,p00448
1.0122,73549,0.026276,p00449
1.1907,59786,0.097557,p00450
1.183,51831,0.055966,p00451
1.1437,64112,0.018805,p00452
1.1128,63372,0.069992,p00453
0.97514,62984,0.023283,p00454
0.85143,51743,0.027515,p00455
0.87408,58062,0.037583,p00456
1.1785,73341,0.088554,p00457
0.83034,67839,0.025886,p00458
0.95075,71360,0.047533,p00459
0.92718,50146,0.012247,p00460
0.86764,50259,0.088858,p00461
1.0188,59239,0.0061956,p00462
0.80397,57658,0.076655,p00463
0.99153,68649,0.079349,p00464
1.1874,54356,0.005277,p00465
0.84297,59045,0.073457,p00466
1.1541,72228,0.020115,p00467
0.8346,56695,0.01334,p00468
0.91512,69464,0.015516,p00469
1.0873,57963,0.022317,p00470
0.92662,67482,0.035855,p00471
0.90742,51683,0.01455,p00472
0.99636,52244,0.070388,p00473
0.85384,64926,0.079256,p00474
1.0466,63494,0.023965,p00475
1.0762,59186,0.041652,p00476
1.0913,55329,0.02369,p00477
1.0623,54354,0.050797,p00478
1.0002,64204,0.074414,p00479
1.0361,52920,0.069401,p00480
0.85669,63784,0.048458,p00481
1.1922,53264,0.087196,p00482
1.0374,57101,0.019643,p00483
1.1946,63429,0.092459,p00484
0.80119,51111,0.016374,p00485
1.1184,61445,0.084698,p00486
1.0478,68882,0.05226,p00487
1.166,61463,0.01154,p00488
1.1305,71861,0.0063518,p00489
0.84563,56926,0.071361,p00490
1.174,62614,0.077699,p00491
0.84505,68862,0.0040777,p00492
1.1258,70307,0.082664,p00493
1.182,63234,0.064282,p00494
0.94103,71890,0.0064889,p00495
0.82639,54907,0.048262,p00496
1.1624,70657,0.034357,p00497
0.84406,67287,0.02067,p00498
0.88035,55377,0.093727,p00499
1.1208,58142,0.053428,p00500
1.0018,72499,0.026847,p00501
1.0237,51574,0.046852,p00502
1.0245,58894,0.026892,p00503
1.1724,62706,0.031482,p00504
1.1855,69419,0.052889,p00505
0.88022,57456,0.0068469,p00506
1.0093,58874,0.078374,p00507
1.143,51974,0.0094745,p00508
1.1685,61219,0.079832,p00509
1.1425,62259,0.091408,p00510
1.0171,51323,0.08014,p00511
1.1919,68837,0.017615,p00512
1.088,52347,0.061436,p00513
0.81491,55689,0.0492,p00514
1.1935,57428,0.079797,p00515
1.105,63390,0.033513,p00516
0.93156,55869,0.0075583,p00517
1.1798,62776,0.0061736,p00518
1.0613,51516,0.074472,p00519
1.1111,61735,0.043243,p00520
1.056,58085,0.064357,p00521
0.81553,50637,0.016205,p00522
0.97286,53422,0.055292,p00523
1.1582,51017,0.0088815,p00524
1.1154,55145,0.024969,p00525
0.91184,72050,0.067601,p00526
1.1189,53937,0.02339,p00527
0.88015,60903,0.098667,p00528
1.1339,56106,0.03317,p00529
1.0657,62698,0.016463,p00530
1.0621,56831,0.022068,p00531
1.0899,72869,0.073104,p00532
1.0776,65230,0.0011659,p00533
0.98873,66051,0.093674,p00534
0.80695,52014,0.092034,p00535
1.0649,54074,0.081407,p00536
1.0497,53567,0.09452,p00537
1.006,51351,0.056396,p00538
0.93079,71510,0.092406,p00539
1.0344,54987,0.042376,p00540
1.0656,61756,0.021263,p00541
0.93465,58030,0.074649,p00542
0.87223,51398,0.095506,p00543
1.1529,73625,0.098243,p00544
0.96266,52628,0.064332,p00545
0.97147,55186,0.091307,p00546
0.87435,54060,0.00054162,p00547
0.83246,52119,0.089776,p00548
0.84687,53149,0.028347,p00549
1.1825,55440,0.090191,p00550
1.1035,73794,0.051466,p00551
0.84718,50843,0.089372,p00552
1.1945,66567,0.071901,p00553
1.1536,68398,0.059223,p00554
1.1292,66670,0.083818,p00555
1.0147,54159,0.076899,p00556
0.96371,63631,0.017449,p00557
0.82095,62721,0.044497,p00558
1.1183,60331,0.09796,p00559
1.1051,59133,0.080344,p00560
0.93919,71539,0.025813,p00561
1.0184,71492,0.068452,p00562
0.8766,65361,0.06658,p00563
1.0793,59526,0.017427,p00564
1.0592,73021,0.029207,p00565
0.8113,54784,0.066522,p00566
0.84072,60743,0.028681,p00567
0.89747,68569,0.085414,p00568
1.1592,62609,0.035533,p00569
1.1992,69292,0.013544,p00570
1.0137,69404,0.055109,p00571
1.0467,60548,0.06528,p00572
1.1093,69279,0.013043,p00573
0.84851,62211,0.029417,p00574
1.1033,66747,0.094554,p00575
1.0321,67552,0.085188,p00576
1.0078,64955,0.040554,p00577
1.121,56842,0.082451,p00578
1.107,65608,0.087012,p00579
1.1784,65639,0.035662,p00580
0.85703,72621,0.054736,p00581
0.97014,57037,0.086807,p00582
1.063,64311,0.017261,p00583
1.1794,57739,0.072138,p00584
0.83634,67555,0.066252,p00585
1.0085,51027,0.028087,p00586
1.1197,68675,0.0029156,p00587
1.1363,69336,0.081113,p00588
0.83833,56932,0.069122,p00589
1.0866,61778,0.007462,p00590
1.0888,63723,0.078261,p00591
0.80221,72935,0.093964,p00592
0.98884,50179,0.071757,p00593
1.0206,69992,0.078463,p00594
0.96774,64962,0.084854,p00595
0.80491,64057,0.061092,p00596
1.1249,60480,0.019369,p00597
0.88711,74579,0.066423,p00598
1.072,69919,0.0043103,p00599
0.84927,74293,0.064502,p00600
1.1254,74797,0.032142,p00601
1.1493,73856,0.01178,p00602
0.90857,57186,0.060187,p00603
1.0558,72077,0.076969,p00604
1.1731,68322,0.0053388,p00605
1.1066,70155,0.065323,p00606
0.92194,62995,0.068933,p00607
1.0129,55813,0.02914,p00608
0.88263,55027,0.047525,p00609
1.0115,69168,0.083028,p00610
0.88084,51696,0.061053,p00611
0.84052,57523,0.045925,p00612
0.92809,63425,0.070985,p00613
0.89535,55577,0.0013206,p00614
0.81499,73095,0.016748,p00615
0.84186,60672,0.076276,p00616
1.1911,51264,0.093126,p00617
0.94853,57202,0.081321,p00618
0.8433,67886,0.0063236,p00619
0.82951,65667,0.0057616,p00620
1.1461,68403,0.051085,p00621
0.95011,71666,0.019231,p00622
0.86155,69342,0.029065,p00623
1.0496,62235,0.077601,p00624
0.98056,74497,0.0646,p00625
1.1424,71236,0.07017,p00626
0.82804,67867,0.0033065,p00627
1.0315,61237,0.019265,p00628
0.8259,59351,0.063391,p00629
0.86581,65902,0.012088,p00630
0.9553,54419,0.098417,p00631
0.88513,58777,0.038359,p00632
1.058,55719,0.00032091,p00633
0.95591,64647,0.040836,p00634
0.98619,58411,0.019939,p00635
0.8018,74623,0.052087,p00636
0.95152,67913,0.098943,p00637
0.83774,69117,0.05217,p00638
0.84709,68604,0.087669,p00639
0.84781,66369,0.070249,p00640
1.1223,63286,0.03519,p00641
0.80481,73185,0.017333,p00642
1.0995,70125,0.030089,p00643
0.97623,50627,0.030231,p00644
0.92063,67797,0.037407,p00645
1.0482,72605,0.065502,p00646
0.93764,73426,0.03855,p00647
1.1072,56779,0.084808,p00648
1.0513,59128,0.094254,p00649
1.0774,54464,0.026397,p00650
0.95884,71415,0.063823,p00651
1.0641,71348,0.099789,p00652
0.9886,53504,0.0019142,p00653
1.1811,58502,0.067306,p00654
0.98927,72097,0.047847,p00655
1.1827,53563,0.059075,p00656
0.99296,55381,0.036134,p00657
1.1556,60215,7.5571e-05,p00658
1.1313,69286,0.085002,p00659
1.0129,70310,0.074344,p00660
0.84538,71364,0.0023514,p00661
1.0203,72429,0.069897,p00662
1.06,58326,0.088343,p00663
0.87264,71335,0.018965,p00664
0.98691,58068,0.057572,p00665
1.0375,51077,0.024563,p00666
0.92833,63878,0.045317,p00667
0.91485,52558,0.071148,p00668
0.96107,73635,0.025336,p00669
0.8094,58620,0.095017,p00670
1.18,57944,0.073269,p00671
1.138,62276,0.091006,p00672
1.0859,59437,0.0028831,p00673
1.1128,74404,0.088335,p00674
0.99839,54755,0.058654,p00675
1.0489,59545,0.036902,p00676
1.0547,52773,0.024374,p00677
1.0591,74967,0.074179,p00678
1.0143,72752,0.070642,p00679
1.0564,70885,0.0083989,p00680
1.0819,56173,0.080067,p00681
1.104,58815,0.087073,p00682
1.12,61065,0.010917,p00683
1.1375,51828,0.061809,p00684
1.02,56063,0.084465,p00685
1.1933,52266,0.024595,p00686
0.83944,68223,0.047676,p00687
0.89641,72167,0.098072,p00688
1.1147,52355,0.05056,p00689
1.1962,54779,0.057448,p00690
0.97918,51475,0.0096161,p00691
1.0726,57358,0.0093087,p00692
1.0334,54617,0.019134,p00693
0.82681,70796,0.00015875,p00694
1.161,52064,0.029766,p00695
0.88623,68113,0.08642,p00696
1.0611,57348,0.024772,p00697
1.0025,58805,0.011816,p00698
1.1252,66733,0.092848,p00699
1.0789,71117,0.010193,p00700
1.1939,56180,0.036312,p00701
1.1166,54396,0.085675,p00702
0.95069,68164,0.053411,p00703
1.1631,66345,0.058056,p00704
0.84617,62003,0.093794,p00705
0.97982,50823,0.016259,p00706
0.95936,63810,0.013299,p00707
0.87537,65520,0.051212,p00708
0.92082,55131,0.083468,p00709
0.98229,51766,0.05887,p00710
0.85808,60784,0.038982,p00711
1.1628,57500,0.091467,p00712
0.95857,71144,0.059684,p00713
0.83128,69896,0.049875,p00714
1.0614,55146,0.0536,p00715
1.1777,55603,0.067355,p00716
1.1887,63398,0.058291,p00717
1.1333,51646,0.077296,p00718
1.0606,59330,0.042107,p00719
1.1444,59643,0.098385,p00720
0.8786,55172,0.030794,p00721
1.023,62672,0.0034981,p00722
1.1718,56322,0.057282,p00723
0.98612,73144,0.0031928,p00724
0.82613,57465,0.042999,p00725
0.87475,60000,0.072744,p00726
1.0963,65448,0.063043,p00727
1.1675,71865,0.0009354,p00728
1.1247,67375,0.087499,p00729
1.1354,59845,0.00757,p00730
0.97724,70520,0.003949,p00731
0.98189,66783,0.025762,p00732
1.091,55281,0.013807,p00733
0.86673,72775,0.065249,p00734
0.92775,50538,0.08429,p00735
1.0121,60967,0.06602,p00736
0.90789,52775,0.071046,p00737
0.81046,58734,0.056911,p00738
1.0767,74925,0.07456,p00739
0.8317,72085,0.081467,p00740
1.0205,57375,0.076411,p00741
0.97616,57255,0.034912,p00742
0.80647,61482,0.055101,p00743
0.91999,64409,0.080087,p00744
0.93842,70507,0.094674,p00745
1.1899,67307,0.078942,p00746
1.0037,64714,0.066728,p00747
0.95905,72148,0.085948,p00748
0.90551,54579,0.08741,p00749
1.1774,51670,0.0086056,p00750
0.99462,69797,0.080733,p00751
0.96463,72197,0.04032,p00752
0.85978,71300,0.09178,p00753
1.041,69366,0.073422,p00754
1.1746,56900,0.0089784,p00755
0.84449,66799,0.086013,p00756
1.1856,55239,0.070027,p00757
0.97506,74979,0.086714,p00758
1.1648,72208,0.045436,p00759
1.1106,65406,0.010329,p00760
0.83689,67969,0.0048901,p00761
0.80738,73821,0.071972,p00762
1.144,64887,0.025224,p00763
1.1524,56815,0.086899,p00764
0.9682,54868,0.06829,p00765
0.82106,63624,0.074256,p00766
1.1789,50616,0.046574,p00767
1.184,71485,0.021764,p00768
1.1028,55227,0.099466,p00769
0.92669,56244,0.081859,p00770
0.979,52861,0.04321,p00771
1.0303,67894,0.013822,p00772
0.83364,53791,0.028601,p00773
0.80374,74565,0.036343,p00774
1.0821,54830,0.057883,p00775
0.87691,53334,0.028659,p00776
0.85536,72297,0.024147,p00777
1.0878,69305,0.05319,p00778
1.0564,60403,0.041255,p00779
0.9526,66304,0.0034248,p00780
0.81381,67834,0.029024,p00781
0.90909,62446,0.0076115,p00782
1.1873,72117,0.022268,p00783
1.1839,69450,0.0057415,p00784
0.9722,63965,0.087908,p00785
0.90701,67657,0.033121,p00786
0.87806,61905,0.072822,p00787
0.84658,53094,0.073219,p00788
0.82762,50565,0.076067,p00789
0.9504,50783,0.086942,p00790
0.96303,66838,0.074838,p00791
0.92455,58863,0.082865,p00792
1.1913,53002,0.070913,p00793
1.0721,59040,0.061855,p00794
1.0964,63682,0.056663,p00795
0.88831,65065,0.08614,p00796
0.93777,68481,0.023153,p00797
0.96391,72636,0.067128,p00798
1.0012,56251,0.072881,p00799
0.94916,54640,0.05303,p00800
1.1411,52998,0.0047615,p00801
0.9219,58771,0.0056624,p00802
1.1105,59523,0.062702,p00803
0.835,50297,0.041727,p00804
0.95748,50271,0.075542,p00805
0.87134,58878,0.050062,p00806
1.0734,70781,0.026423,p00807
1.1701,56306,0.0040006,p00808
1.1671,71808,0.069716,p00809
0.99935,56409,0.045543,p00810
0.99923,52000,0.05862,p00811
1.1404,70987,0.075228,p00812
1.0353,57020,0.014249,p00813
0.86411,54288,0.026155,p00814
1.1526,60878,0.072296,p00815
0.92655,60852,0.03572,p00816
1.0105,62905,0.0098014,p00817
1.0443,63917,0.035571,p00818
1.017,56121,0.055802,p00819
